"Speaker","Speech","Type","Comments"
"Chairman Dodd","Thank you, Steve, very, very much. I appreciate the testimony. You laid out, as well, rather specifically the structure of an architecture, which I found very interesting and appreciate the detailed proposal and worthy of our consideration.","Speech"," "
"Mr. Bartlett","Thank you.","Speech"," "
"Chairman Dodd","Ms. Seidman, thank you for being with us.","Speech"," "
"Ms. Seidman","Thank you very much, Chairman Dodd, Ranking Member Shelby, and members of the Committee. I appreciate your inviting me here this morning. As the Chairman mentioned, my name is Ellen Seidman. I am a Senior Fellow at the New America Foundation as well as Executive Vice President at ShoreBank. My views are informed by my current experience, although they are mine alone, not those of New America or ShoreBank, as well as by my years at the Treasury Department, Fannie Mae, the National Economic Council, and as Director of the Office of Thrift Supervision. In quick summary, I believe the time has come to create a single well-funded Federal entity with the responsibility and authority to receive and act on consumer complaints about financial services and to adopt consumer protection regulations that with respect to specific products would be applicable to all and would be preemptive. However, I believe that prudential supervisors, and particularly the Federal and State banking regulatory agencies, should retain primary enforcement jurisdiction over the entities they regulate. Based on my OTS experience, I believe the bank regulators, given proper guidance from Congress and the will to act, are fully capable of effectively enforcing consumer protection laws. Moreover, because of the system of prudential supervision with its onsite examinations, they are ultimately in an extremely good position to do so and to do it in a manner that benefits both consumers and the safety and soundness of the regulated institutions. In three particular cases during my OTS tenure, concern about consumer issues led directly to safety and soundness improvements. However, I think the time has come to consider whether the consolidation of both the function of writing regulations and the receipt of complaints would make the system more effective. The current crisis has many causes, including an over reliance on finance to solve many of the problems of our citizens. Those needs require broader social and fiscal solutions, not financial engineering. Nevertheless, there were three basic regulatory problems. First, there was a lack of attention and sometimes unwillingness to effectively regulate products and practices, even where regulatory authority existed. The clearest example of this is the Federal Reserve's unwillingness to regulate predatory mortgage lending under HOEPA. Second, there were and are holes in the regulatory system, both in terms of unregulated entities and products and in terms of insufficient statutory authority. Finally, there was and is confusion for both regulated entities and consumers and those who work with them. The solutions are neither obvious nor easy. Financial products, even the good ones, can be extremely complex. Many, especially loans and investments, involve both uncertainty and difficult math over a long period of time. The differences between a good product and a bad one can be subtle, especially if the consumer doesn't know where to look. And different consumers legitimately have different needs. The regulatory framework, of course, involves both how to regulate and who does it. With respect to how, I suggest three guiding principles. First, products that perform similar functions should be regulated similarly, no matter what they are called or what kind of entity sells them. Second, we should stop relying on consumer disclosure as the primary method of protecting consumers. While such disclosures can be helpful, they are least helpful where they are needed the most, when products and features are complex. Third, enforcement is at least as important as writing the rules. Rules that are not enforced or are not enforced equally across providers generate both false comfort and confusion and tend to drive through market forces all providers to the practices of the least well regulated. As I mentioned at the start, I believe the bank regulators, given guidance from Congress to elevate consumer protection to the same level of concern of safety and soundness, can be highly effective in enforcing consumer protection laws. Nevertheless, I think it is time to give consideration to unifying the writing of regulations as to major consumer financial products, starting with credit products, and also to establish a single national repository for the receipt of consumer complaints. A single entity dedicated to the development of consumer protection regulations, if properly funded and staffed, will be more likely to focus on problems that are developing and to propose and potentially take action before the problems get out of hand. In addition, centralizing the complaint function in such an entity will give consumers and those who work with them a single point of contact and the regulatory body early warning of trouble. Such a body will also have the opportunity to become expert in consumer understanding and behavior, so as to regulate effectively without necessarily having a heavy hand. It could also become the focus for the myriad of Federal activities surrounding financial education. The single regulator concept is not, however, a panacea. Three issues are paramount. How will the regulator be funded, and at what level? It is essential that this entity be well funded. If it is not, it will do more harm than good as those relying on it will not be able to count on it. What will be the regulator's enforcement authority? My opinion is that regulators who engage in prudential supervision, whether Federal or State, with onsite examinations, should have primary regulatory authority with the new entity having the power to bring an enforcement action if it believes the regulations are not being effectively enforced, and having primary authority where there is no prudential supervision. And finally, will the regulations written by the new entity preempt both regulations and guidance of other Federal and State regulators? This is a difficult issue, both ideologically and because there will be disagreements about whether the regulator has set a high enough standard. Nevertheless, my opinion is that where the new entity acts with respect to specific products, their regulations should be preemptive. We have a single national marketplace for most consumer financial products. Where a dedicated Federal regulator has acted, both producers and consumers should be able to rely on those rules. The current state of affairs provides a golden opportunity to make significant improvements in the regulatory system to the benefit of consumers, financial institutions, and the economy. If we don't act now, what will compel us to act? Thank you, and I would be pleased to respond to questions.","Statement","STATEMENT OF ELLEN SEIDMAN, SENIOR FELLOW, NEW AMERICA FOUNDATION, AND EXECUTIVE VICE PRESIDENT, SHOREBANK CORPORATION"
"Chairman Dodd","Thank you very much, Ms. Seidman. Ms. McCoy? STATEMENT OF PATRICIA A. McCOY, GEORGE J. AND HELEN M. ENGLAND","Speech"," "
"Ms. McCoy","Chairman Dodd and members of the Committee, thank you for inviting me here today to discuss restructuring financial regulation. My name is Patricia McCoy and I am a law professor at the University of Connecticut. I also had the pleasure of living in Alabama where I clerked for Judge Vance some years ago. I applaud the Committee for exploring bold new approaches to this issue. In my remarks today, I propose transferring consumer protection for consumer credit from Federal banking regulators to one agency whose sole mission is consumer protection. We need this to fix three problems. First, during the housing bubble, fragmented regulation drove lenders to shop for the easiest regulators and laws. Second, this put pressure on banking regulators, State and Federal, to relax credit standards. Finally, banking regulators often dismiss consumer protection in favor of the short-term profitability of banks. During the housing bubble, risky subprime mortgages and non-traditional mortgages crowded out safer, fixed-rate loans. Between 2003 and 2005, the market share of non-prime loans tripled, from 11 percent to 33 percent. Over half of them were interest-only loans and option payment ARMs. These loans seemed appealing to many borrowers because their initial monthly payments were often lower than fixed-rate loans, but they had many hidden risks that many borrowers did not suspect. So borrowers flocked to the loans with the lower monthly payments, causing dangerous loans to crowd out the safer loans. Conventional lenders then decided, well, if we can't beat them, let us join them, and they expanded into dangerous loans, as well. Meanwhile, lenders were able to shop for the easiest laws and regulators. There was one set of laws that applied to federally chartered depository institutions and their subsidiaries. There is a wholly different set of laws that applied to independent non-bank lenders and mortgage brokers. At the Federal level, of course, we all know that we have four banking regulators plus the Federal Trade Commission. The States add another 50 jurisdictions on top. Because lenders could threaten to change charters, they were able to play off regulators against one another. This put pressure on regulators to relax their standards in enforcement. For example, in 2007, Countrywide turned in its charters in order to drop the Federal Reserve and the OCC as its regulators and to switch to OTS. The result was a regulatory race to the bottom. We can see evidence of regulatory failure by the Federal Reserve, the OTS, and OCC. As the Committee knows, the Federal Reserve refused to exercise its authority under HOEPA to regulate unfair and deceptive mortgages under Chairman Greenspan. The Fed did not change its mind until last summer under the leadership of Chairman Ben Bernanke. Meanwhile, OTS allowed thrifts to expand aggressively into option payment ARMs and other risky loans. In 2007 and 2008, five of the seven largest depository failures were regulated by OTS, including IndyMac and WaMu. In addition, Wachovia Mortgage FSB and Countrywide Bank FSB were forced into shotgun marriages to avoid receivership. By the way, none of this happened on my colleague Ellen Seidman's watch. She was a leader in fighting mortgage abuses when she was Director of OTS. Finally, how about the OCC? During the housing boom, the OCC allowed all five of the largest banks--Bank of America, JPMorgan Chase, CitiBank, Wachovia, and Wells Fargo--to expand aggressively into low-doc and no-doc loans. The results were predictable. Today, as a result, the country is struggling with how to handle banks that are too big to fail as a result. Bottom line, when you look at all types of depository charters, State banks and thrifts had the best default rates. Federal thrifts had the worst, and national banks had the second worst. Placing consumer protection with bank regulators turned out to be no guarantee of safety and soundness. Having it in a separate agency would counteract the over-optimism of Federal banking regulators at the top of the credit cycle. To fix these problems, we need three reforms. First, Congress should adopt uniform minimum safety standards for all providers of consumer credit, regardless of the type of entity or charter. This should be a floor, not a ceiling. First of all, that is necessary to make sure that the entity, the regulator, does not have too weak of a standard. And second, we have seen that States are closer to people at home and more responsive to their problems. Second, the authority for administering these standards should be housed in one Federal agency whose sole mission is consumer protection. This agency could either be a new agency or the Federal Trade Commission. All responsibility for oversight of consumer credit should be transferred from Federal banking regulators to this agency. And then finally, to avoid the risk of agency inaction, Congress should give parallel enforcement authority to the States and allow consumers to bring private causes of action to recover for injuries they sustain. I would be glad to take any questions. Thank you.","Statement","PROFESSOR OF LAW, UNIVERSITY OF CONNECTICUT SCHOOL OF LAW"
"Chairman Dodd","Well, again, I thank our witnesses for their very excellent testimony and thoughts this morning. We have been joined by Senator Bennet of Colorado, as well. Michael, thank you for being here with us this morning. I have a series of questions. I will put a 5-minute clock on each of us up here. Actually, given the numbers we have, we can engage, and I would invite, by the way, if I raise a question with one of you and the other two would like to comment on it, that you please do. This is a very important discussion we are in the process of undertaking. In many ways, while we have had obviously a number of witnesses before us, including Paul Volcker and others, in many ways, today, the three of you are representing some ideas that really are far more specific than things we have heard, so I would invite the kind of conversation back and forth that could help us, even in a formal hearing like this, which is always a little more difficult. Let me begin, if I can, with you, Ms. Seidman. You note that while you were at OTC, there were situations when, I am quoting, ``a concern about consumer issues led directly to safety and soundness improvements.'' You also note that compliance has always had a hard time competing with safety and soundness for the attention of regulators. If we do not create a separate consumer protection regulator, how do we ensure that consumer protection will be given equal standing and attention?","Speech"," "
"Ms. Seidman","I appreciate that dichotomy and I obviously put it in the testimony on purpose. I believe that there is a difference between writing the rules and enforcing them, and with respect to enforcement, I think that not only is it extremely valuable for the banking regulators to have responsibility for enforcing consumer protection laws, but as Mr. Bartlett has said, that can lead to safety and soundness improvements and it certainly did during my tenure at OTS. On the other hand, I will say that the writing of regulations on consumer protection issues is something that I found incredibly difficult when I was at OTS. There were any number of times where we wanted to move and we couldn't get the other three, or the other four regulators--either three or four, depending on whether the credit unions were in or out--to move with us. There were times when we wanted to take action and it was really hard to find the statutory authority on the consumer protection side because many of the consumer protection laws are written very, very specifically. They are sort of ``thou shalt not'' rules. Payday lending was a major example of that. And so I think that we need three things. One, I think it really would be useful to establish a separate regulator to write the rules, and whether it is the FTC expanded or a new agency I think is definitely worth a serious conversation. But I do think that we will benefit on both the safety and soundness side and the consumer protection side by leaving the initial enforcement authority, the primary enforcement authority, with the bank regulators where they have prudential supervision. The results of prudential supervision may not be perfect, but they are better than a complaint-based system where there has to be a lot of bad acting by a single entity with a lot of consumers who realize they have a problem and take the time to complain in order to get cases going. So I think we shouldn't throw away the prudential system. But the final piece is, I think if Congress is serious about consumer protection, and certainly this Committee is, it is time to amend the National Banking Act, amend HOLA, change the basic banking laws to say that consumer protection and making the financial system work for consumers is a critical element of our banking system.","Speech"," "
"Chairman Dodd","Yes. Steve, let me say, you in effect are positioned here on the table, ironically, in a way in which you represent three different models that we are talking about. Ellen was the middle model. The question for you is, you heard me say in my previous question that compliance has always had a hard time competing with safety and soundness for the attention of regulators. I don't think there is much debate about that. I think most would probably agree with that statement, and history over the last 5 years certainly underscores that point. The Federal regulators clearly put consumer protection on the back burner, acting only well after it was too late to avoid a catastrophe, and even then, I might add, over the objections of many that we do anything at all. In the face of all the evidence, how do you conclude that keeping prudential and consumer regulation together won't simply result in consumer regulation continuing to be on the back bench here, as we have seen in the last 5 years?","Speech"," "
"Mr. Bartlett","Mr. Chairman, Lyndon Johnson used to have a saying when he was Senate Majority Leader, and I will paraphrase it for this Committee: ``Grab them by the throats and their hearts and minds will follow.''","Speech"," "
"Mr. Bartlett","The fact is the prudential regulators, it is the supervisors that have them by the throats, that have the ability to get the attention with a cease and desist order and a requirement, and worse, in a receivership. So if you separate the power and the mandate to protect the consumers away from the grabbing them by the throat, well, at best, it will be the two different sets of regulators will give conflicting goals and one of them will be advice, the other one will be the throat. Or at worst, we would continue to have the system in which the consumer protection is ignored and it is only safety and soundness. I have to say that we are not advocating the status quo. We are not at all advocating that we just continue what we have been doing. We are, by contrary, advocating that we provide the specific and clear mandates for consumer protection, the mandates for enforcement, and then to consolidate the agencies so that these agencies that have them by the throats have the ability to enforce those, all of the sets of regulations. And then I guess last is safety and soundness and consumer protection are mirror images of the same thing. The ability to repay or documentation is both a consumer protection and it is also a safety and soundness protection.","Speech"," "
"Chairman Dodd","Ms. McCoy, that is a pretty good argument. You are a law professor and have debates like this in your law school. We have had similar debates over the years in Congress on matters not relating to financial services, but in the area of consumer protection. There has been a strong argument that because the traditional regulators were not doing their job, there should be a Consumer Protection Agency in place to insist they do their job. The counter-argument was, well, they already should be doing their job. The fact that they were not doing it doesn't mean they shouldn't be, and therefore we ought to empower them to do it rather than creating yet a separate agency that would end up with the kind of potential conflicts that Steve just talked about. What is the answer to that?","Speech"," "
