"Speaker","Speech"
"Mr. Greenspan","Mr. Chairman and members of the committee, I am pleased to be here to present the Federal Reserve's Monetary Policy Report to the Congress. I am surprised to hear it is the 35th time. In recent weeks, employment has remained on an upward trend; retail spending has posted appreciable gains; inventory levels have been modest; and business investment appears to have firmed. At the same time, low long-term interest rates have continued to provide a lift to housing activity. Although both overall and core consumer price inflation have eased of late, the prices of oil and natural gas have moved up again, on balance, since May and are likely to place some upward pressure on consumer prices, at least over the near term. Slack in labor and product markets has continued to decline. In light of these developments, the Federal Open Market Committee raised the federal funds rate at its June meeting to further reduce monetary policy accommodation. That action brought the cumulative increase in the funds rate over the past year to 2.25 percentage points. Should the prices of crude oil and natural gas flatten out after their recent runup, the forecast currently embedded in futures markets, the prospects for aggregate demand appear favorable. Household spending, buoyed by past gains in wealth, ongoing increases in employment and income, and relatively low interest rates, is likely to continue to expand. Business investment in equipment and software seems to be on a solid upward trajectory in response to supportive conditions in financial markets and the ongoing need to replace or upgrade aging high-tech and other equipment. Moreover, some recovery in non-residential construction appears in the offing, spurred partly by lower vacancy rates and rising prices for commercial properties. However, given the comparatively less buoyant growth of many foreign economies and the recent increase in the foreign exchange rate of the dollar, our external sector does not seem poised to contribute steadily to U.S. growth. A flattening out of the prices of crude oil and natural gas, were it to materialize, would also lessen upward pressure on inflation. Thus our baseline outlook for the U.S. economy is one of sustained economic growth and contained inflation pressures. In our view, realizing this outcome will require the Federal Reserve to continue to remove monetary accommodation. This generally favorable outlook, however, is attended by some significant uncertainties that warrant careful scrutiny. With regard to the outlook for inflation, future price performance will be influenced importantly by the trend in unit labor cost, or its equivalent, the ratio of hourly labor compensation to output per hour. Over most of the past several years, the behavior of unit labor costs has been quite subdued. But those costs have turned up of late, and whether the favorable trends of the past few years will be maintained is unclear. Hourly labor compensation as measured from the national income and product accounts increased sharply near the end of 2004. However, that measure appears to have been boosted significantly by temporary factors. Over the past 2 years, growth in output per hour seems to have moved off the peak that it reached in 2003. However, the cause, extent and duration of that slowdown are not yet clear. Energy prices represent a second major uncertainty in the economic outlook. A further rise could cut materially into private spending and thus damp the rate of economic expansion. Judging from the high level of far-future prices, global demand for energy apparently is expected to remain strong, and market participants are evidencing increased concerns about the potential for supply disruption in various oil-producing regions. More favorably, the current and prospective expansion of U.S. capability to import liquefied natural gas will help ease longer-term natural gas stringencies and perhaps bring natural gas prices in the United States down to world levels. The third major uncertainty in the economic outlook relates to the behavior of long-term interest rates. The yield on 10- year Treasury notes, currently near 4.25 percent, is about 50 basis points below its level of late spring 2004. This decline in long-term rates has occurred against the backdrop of generally firm U.S. economic growth, a continued boost to inflation from higher energy prices, and fiscal pressures associated with the fast-approaching retirement of the baby-boom generation. The drop in long-term rates is especially surprising given the increase in the federal funds rate over the same period. Such a pattern is clearly without precedent in our recent experience. Two distinct but overlapping developments appear to be at work: a longer-term trend decline in bond yields; and an acceleration of that trend of late. Some, but not all, of the decade-long trend decline in that forward yield can be ascribed to expectations of lower inflation, a reduced risk premium resulting from less inflation volatility, and a smaller real-term premium that seems due to a moderation of the business cycle over the past few decades. This decline in inflation expectations and risk premiums is a signal development. As I noted in my testimony before this Committee in February, the effective productive capacity of the global economy has substantially increased, in part because of the breakup of the Soviet Union and the integration of China and India into the global marketplace; and this increase in capacity in turn has doubtless contributed to expectations of lower inflation and lower inflation-risk premiums. In addition to these factors, the trend reduction worldwide in long-term rates surely reflects an excess of intended savings over intended investment. This configuration is equivalent to an excess of the supply of funds relative to the demand for investment. What is unclear is whether the excess is due to a glut of savings or a shortfall of investment. Because intended capital investment is to some extent driven by forces independent of those governing intended saving, the gap between intended saving and investment can be quite wide and variable. It is real interest rates that bring actual capital investment worldwide and its means of financing global savings into equality. We can directly observe only the actual flows, not the savings and investment tendencies. Nonetheless, as best we can judge, both high levels of intended savings and low levels of intended investment have combined to lower real long-term rates over the past decade. Since the mid 1990s, a significant increase in the share of world gross domestic product produced by economies with persistently above-average savings, predominantly the emerging economies of Asia, has put upward pressure on world savings. These pressures have been supplemented by shifts in income toward the oil-exporting countries, which more recently have built surpluses because of steep increases in oil prices. Softness in intended investment is also evident. Although corporate capital investment in the major industrial countries rose in recent years, it apparently failed to match increases in corporate cash flow. In the United States, for example, capital expenditures were below the very substantial level of corporate cash flow in 2003, the first shortfall since the severe recession of 1975. That development was likely a result of the business caution that was apparent in the wake of the stock market decline and the corporate scandals early this decade. Japanese investment exhibited prolonged restraint following the bursting of their speculative bubble in the early 1990s; and investment in emerging Asia, excluding China, fell appreciably after the Asian financial crisis in the late 1990s. Whether the excess of global intended saving over intended investment has been caused by weak investment or excessive savings--that is, by weak consumption--or, more likely, a combination of both does not much affect the intermediate-term outlook for world GDP or, for that matter, U.S. monetary policy. What have mattered in recent years are the sign and the size of the gap of intentions and the implications for interest rates, not whether the gap results from a saving glut or an investment shortfall. That said, saving and investment propensities do matter over the longer term. Higher levels of investment relative to consumption build up the capital stock and thus add to the productive potential of an economy. The economic forces driving the global saving-investment balance have been unfolding over the course of the past decade, so the steepness of the recent decline in long-term dollar yields and the associated distant forward rates suggests that something more may have been at work over the past year. Inflation premiums in forward rates 10 years ahead have apparently continued to decline, but real yields have also fallen markedly over the past year. Risktakers apparently have been encouraged, by a perceived increase in economic stability, to reach out to more distant time horizons. These actions have been accompanied by significant declines in measures of expected volatility in equity and credit markets. History cautions that long periods of relative stability often engender unrealistic expectations of its permanence and at times may lead to financial excess and economic stress. Such perceptions, many observers believe, are contributing to the boom in home prices and creating some associated risks. And certainly the exceptionally low interest rates on 10- year Treasury notes, and hence on home mortgages, have been a major factor in the recent surge of home building, home turnover, and particularly in the steep climb in home prices. Whether home prices on average for the nation as a whole are overvalued relative to underlying determinants is difficult to ascertain, but there do appear to be, at a minimum, signs of froth in some local markets where home prices seem to have risen to unsustainable levels. Among other indicators, the significant rise in purchases of homes for investment since 2001 seems to have charged some regional markets with speculative fervor. The U.S. economy has weathered such episodes before without experiencing significant declines in the national average level of home prices. Nevertheless, we certainly cannot rule out declines in home prices, especially in some local markets. If declines were to occur, they likely would be accompanied by some economic stress, though the macroeconomic implications need not be substantial. Historically, it has been rising real long-term interest rates that have restrained the pace of residential building and have suppressed existing home sales, high levels of which have been the major contributor to the home equity extraction that arguably has financed a noticeable share of personal- consumption expenditures and home-modernization outlays. The trend of mortgage rates or long-term interest rates more generally is likely to be influenced importantly by the worldwide evolution of intended saving and intended investment. We at the Federal Reserve will be closely monitoring the path of this global development few, if any, have previously experienced. As I indicated earlier, the capital investment climate in the United States appears to be improving following significant headwinds since late 2000, as is that in Japan. Capital investment in Europe, however, remains tepid. A broad worldwide expansion of capital investment not offset by rising worldwide propensity to save would presumably move real long-term interest rates higher. Moreover, with term premiums at historical lows, further downward pressure on long- term rates from this source is unlikely. We collectively confront many risks beyond those I have mentioned. As was tragically evidenced again by the bombings in London earlier this month, terrorism and geopolitical risk have become enduring features of the global landscape. Another prominent concern is the growing evidence of antiglobalization sentiment and protectionist initiatives, which if implemented would significantly threaten the flexibility and resilience of many economies. This situation is especially troubling for the United States, where openness and flexibility have allowed us to absorb a succession of large shocks in recent years with only minimal economic disruption. That flexibility is, in large measure, a testament to the industry and resourcefulness of our workers and businesses. But our success in this dimension has also been aided importantly by more than two and a half decades of bipartisan effort aimed at reducing unnecessary regulation and promoting the openness of our market economy. Going forward, policymakers will need to be vigilant to preserve this flexibility, which has contributed so constructively to our economic performance in recent years. In conclusion, Mr. Chairman, despite the challenges I have outlined and the many I have not, the U.S. economy has remained on a firm footing, and inflation continues to be well contained. Moreover, the prospects are favorable for a continuation of those trends. Accordingly, the Federal Open Market Committee in its June meeting reaffirmed that it believes that policy accommodation can be removed at a pace that is likely to be measured. Nonetheless, the Committee will respond to changes in economic prospects, as needed, to fulfill its obligation to maintain price stability. Thank you very much. I look forward to your questions. [The prepared statement of Hon. Alan Greenspan can be found on page 53 in the appendix.]"
"The Chairman","Thank you, Mr. Chairman. And of course I think it is appropriate that your final appearance before the committee ended with price stability, because indeed, as you have indicated at least 35 times before this committee, that ultimately is the charge of the Fed--and you have performed extraordinarily well. I mentioned in my opening statement the fact that it appears now that federal revenues for the first quarter of this year have caused a lowering of the expected size of the budget deficit, perhaps as much as $100 billion. The evidence would indicate that most of that revenue came from capital gains and dividend taxes--and, at least in most quarters, is greeted with a lot of favor. Has the Laffer Curve come back or is this a temporary phenomenon that may be different, say, in the current quarter?"
"Mr. Greenspan","Well, certainly, Mr. Chairman, dividends are higher; and indeed, to that extent, the overall general outlook for profitability has clearly had a substantial impact on the revenues to which you allude. It is too soon to actually make judgments about exactly where those revenues are coming from. We do know it is non- withheld, we do know it is corporate taxes, and we are even getting some in the withheld area. So it is a fairly broad expansion which does relate directly to the level of economic activity, which does seem to be expanding at a reasonably good pace. Now, we will not know in full detail until we get the statistics of income--which is often, of course, quite late--to get the full detail of exactly what is happening. But I would say that, as I have indicated on many occasions, I do think that the particular characteristic of recent taxation, which has eliminated part of the double taxation of dividends, has contributed to economic growth. We do not know that yet, and we will not know that for a number of years, because it is only in retrospect that we will be able to make that judgment fully. But at least I would say that is my impression, or at least I cannot see anything which contradicts that at this particular moment. The Laffer Curve is a much broader question, which I do not think I have time to discuss. But in general I must say I am pleased with the revenue increases that have occurred because it is a reflection of an economy which is doing well."
"The Chairman","I just threw that ``Laffer Curve'' in as kind of an enticement, to get your attention.  Let me ask you about this. When you were here in February you indicated the need to basically migrate our Social Security system toward individual accounts, particularly as it related to capital formation and giving us the ability to have the capital necessary to keep our economy strong and create jobs and growth. Have you had any different ideas or change of mind since February?"
"Mr. Greenspan","No, but I think it is worthwhile reviewing where we are relative to this issue. We know, with as high a level of certainty as you ever can gather, that we are going to get a very substantial acceleration in the number of retirees in this country starting in 2008; but we also know that the next generation coming in behind the baby boomers is much smaller, which means that the working labor force is going to grow at a relatively small, a very small, rate. This means that we are going to have a very substantial amount of people not productive, in the way they had been when they were in the workforce, essentially being supplied with goods and services by a labor force which is growing rather slowly. It is very difficult to convey how important it is when you take as productive a group of people coming out of the baby- boom generation--and they are now in their most productive years--and you move that group into retirement. Its impact is very substantial. But the major point I want to make is that Social Security has over the years, largely because of the demographics that we have observed in recent generations, been able to replace roughly 40 percent of the incomes that workers had prior to retirement. It strikes me that it is going to be very difficult to deliver that in real terms because of the extraordinary demographic shift which we are about to experience. But it is certainly also going to be the case that retirees are going to need something like 80 percent of their immediately pre-retirement income to maintain a reasonable standard of living, and that means a very substantial part of retirement resources is going to come from other than Social Security, of necessity; and that inevitably means private pension funds, defined benefit, 401(k)s, personal savings, other forms of income, and I suspect that we will require fairly significant expanding forms of private savings initiatives. And one of the reasons why I have been supportive of moving a significant part of Social Security toward private accounts is to develop that particular process. I have nothing, basically, new to say on the issue than what I discussed with you in February."
"The Chairman","Thank you, Mr. Chairman. My time has expired. The gentleman from Massachusetts?"
"Mr. Frank","Thank you, Mr. Chairman. I do have to note one further example, among many, of your discretion, when the chairman asked you about the Laffer Curve. You said--it was fairly early in his 5 minutes--that you did not have the time to answer it. There is an old, crude joke: ``Do you have the time?'' ``Well, if you have the inclination.'' My inference, frankly, is that you had the time but not the inclination. I honor that, and I understand it. I think it is very discreet. I want to go back to the point I raised before, and that is--and I agree with you, we have this resistance to many of the measures that have been helpful, that I think would be helpful. I may disagree on some. And we have had a bipartisan cooperation in many of these areas, going back to President Carter and others, who did deregulation. But people need to understand, people in the business community need to understand, that bipartisan cooperation is breaking down in the economic area--and I am not talking about bickering or squabbling; I am talking about profound philosophical differences. Many of us are convinced that we are in a situation now, because of information technology, globalization, and a lot of other factors which are, in many ways, benign, but they combine so that we are getting increased growth with increased inequality. You yourself have commented on this trend. You told the Joint Economic Committee over a year ago that a substantial part of the increased wealth and productivity was going to corporate profits. In fact, what you said was that--this is a little over a year ago: ``The consequence was a marked fall in the ratio of employee compensation to gross non-financial corporate income to a very low level by the standards of the past 3 decades.'' Now, we had unemployment, but people are celebrating a decline in unemployment. But reading Paul Krugman's article in July, my attention was called to a policy paper done of the Boston Federal Reserve, by Katharine Bradbury. And you are justly proud, I know, of the high-quality work that is done by your analysts. I do not know if you have had a chance to look at this one. It is a fairly recent policy brief. But her point is very straightforward: ``Decrease in unemployment is substantially because of a decrease in the labor participation rate. Improvements in the unemployment rate overstate the strength of the recovery, since the nation's labor force participation rate has not rebounded to date.'' Even after job counts began to rise and joblessness subside, however, the fraction of the population that is employed did not increase, and it has not improved measurably to date. And that also, of course, is one of the reasons why we have not seen any increase in wages. And you noted in 2004 that wages were depressed. You have said yes, the wage sector is going up. But again, as your Monetary Report--and I am consistently grateful for the intellectual honesty and clarity of these reports--that is largely because of stock options and bonuses, so that people working for hourly wages---- And I am going to ask to put in the record here a chart that Mr. Morris on my staff has prepared from Department of Labor, Department of Commerce data. Real wages, average hourly earnings for production and non-supervisory workers, adjusted for inflation, 2001, $14.52. As of June of this year, $14.05: a 47-cent-per-hour decrease. Now, it is one thing for people to experience a decrease when they read about bad economic times; it is another when they read celebrations of how well the economy is doing but they are not doing well. That, to me, is the explanation for the phenomenon you deplored in your statement, about the ``growing resistance.'' Why do you think we are running into this growing resistance? Would you agree, or do you have some other explanation? I mean, do workers suddenly turn mean and surly or what?"
"Mr. Greenspan","Congressman, first let me just say that we at the board do have some questions about that Boston Federal Reserve study. Very specifically, it fails to take into consideration, in our judgment, certain important structural changes, such as the fact that in early years we had an extraordinarily rapid rise in participation in the labor force of adult women. We finally got to the point when it would flatten out----"
"Mr. Frank","Let me withdraw that, then. But I would be interested, subsequently: Why do you think we are encountering this resistance, this potential threat to the bipartisan consensus for flexibility? What do you think the reason is?"
"Mr. Greenspan","I think the reason is basically that we are developing a bivariate labor market, as I have indicated in previous periods, and I think I did in February testimony here. We have an oversupply of high-skill jobs and an undersupply of people to fill them, the effect of which is to create a significant acceleration in average incomes of the highly- skilled segment of our labor force. And that, as you recall, I attribute to the fact that we have been unable in our educational institutions to move our younger people sufficiently quickly from grade 4 through high school, into college and beyond, at a pace which would create an adequate supply of the number of skilled workers which we need--which, incidentally, would bring the wage increases down--but also simultaneously remove an excess of lesser- skilled workers, which are depressing----"
"Mr. Frank","I understand. But we have got the people--as you and I understand, that is for the future. We have got tens of millions of people who are beyond the educational stages. How do you deal with that? What is your----"
"Mr. Greenspan","Well, I was basically saying that the reason that a substantial part of our labor force feels as though it is not getting the benefits of the increased production is essentially a function, in my judgment, of problems in our educational system."
"Mr. Frank","First of all, I would just quibble with ``feels as though.'' There has been a drop in their real wages. Secondly, though: We could agree on improving the educational system, but there are people in their 30s and 40s and 50s who are very, very unlikely to be affected by that. What do we do about them?"
"Mr. Greenspan","No, I----"
"Mr. Frank","Because if you do not do anything about them, you will continue to complain about this rise in resistance-- because it is not that they ``feel'' it, it is that that they are in fact experiencing it."
"Mr. Greenspan","Yes. First of all, I do not envisage our education system as one which takes young people, graduates them, and they never see school again. As you well know, better than I, our community colleges have very substantial enrollment, and indeed they are the most rapidly growing part of our educational system, and they are predominantly people----"
"Mr. Frank","Paid for with tax dollars, government entities-- "
"The Chairman","The gentleman's time has expired. The gentlelady from Ohio?"
"Ms. Pryce","Thank you, Mr. Chairman. Mr. Chairman, if you do not mind, let us talk about data breach for a little bit, and I would really appreciate your insight as to how it has been affecting consumer confidence and to what effect. As we pursue some legislation here in this committee, do you agree we should have a national standard? I would appreciate any thoughts or----"
"Mr. Greenspan","National standards on what?"
"Ms. Pryce","On what constitutes a breach or anything--a national standard on any portion of legislation that would come out of this committee, what we should do, what we should not do. We do not want to make a situation that is pretty terrible, with implications that I believe are staggering, in terms of identity theft and misuse of other people's credit and--we have to proceed cautiously, and I am just looking for you to help us here."
"Mr. Greenspan","Yes. It is a very tough and, frankly, discouraging issue. We obviously have equivalent issues at the Federal Reserve in protecting our information, and what we have tended to do is create redundancies in our mechanisms and procedures so that in the event that certain structures fail, we have ones that can come up and create support. That is expensive, and the problem that we are always trading off on all of these types of issues is how much risk, how much loss, how much disruption are we willing to accept as a minimum? Because we could eliminate that completely, but at a very significant cost. I am not sure I could add very much to your judgments with respect to what type of legislation, how it would be done. I am quite familiar with encryption capabilities and a variety of other issues that we employ. But when we are dealing with shipments of millions of names going all over the country, either electronically or in the back of trucks, something is going to drop off the back of the truck, and the only way to avoid that is to double up on efforts. There is no simple solution. There is probably no cost-free solution. And I think it is a tough judgment to make, as to how far you want to bring that issue to the forefront. I cannot judge because I am not familiar with the individual natures of the problems that clearly show up in the newspapers periodically, to my chagrin."
"Ms. Pryce","Well, as we go, you know, the payment system from cash and checks to more a credit base, credit cards and debit cards, I think we have to address this as a government, and we do want to proceed cautiously. The consumer confidence issue is one that I can see severely affecting our economy."
"Mr. Greenspan","Yes. Fortunately, we have not yet seen any impact on national consumer confidence from any of these issues. But it should not be an issue of consumer confidence; it should be an issue of doing something which is important for protecting consumers."
