Speaker,Speech,Type,Comments
"Chairman Dodd","Well, we would ask you to do that right away, if you would, as well. Just last on that point, is it the GAO's opinion that there has been adequate oversight of the Treasury's investments?",Speech,
"Mr. Dodaro","We think there are critical management shortcomings, and we made a series of recommendations that we believe Treasury needs to implement quickly in order to address those issues to make sure that there is proper transparency and accountability over the use of the money that has been provided already, that the conditions that have been put on for executive compensation and payment of dividends, et cetera, are adhered to. We also made a series of recommendations about the capacity of the Treasury Department to staff up to adequately monitor and oversee and implement the program going forward, and those are listed in our report. I would be happy to submit our report for the record to document that, Mr. Chairman. The other point I would make, you know, a lot of our recommendations go to ensuring an effective transition given the upcoming change in administration. One of the suggestions that we might have in this case is if Congress would create a board, if they make the determination that Federal assistance is needed, that the one entity that is not going to have a change in leadership is the Board of Governors of the Federal Reserve. And it could be set up where they are members of the board and serve in an interim status as chair until a new Secretary, if it would be the Secretary of Commerce or one other person is the chair of the board, until the new leadership team is confirmed during the next session. This is really important because, as you point out, you have read the plans, as have I, and a lot of the assistance is being requested during the next several months when this is going to occur. And so you are going to need some continuity during this period of time with the proper expertise and resources if the Government's interests are going to be adequately protected.",Speech,
"Chairman Dodd","You raised a second set of issues, and that is, the transparency of the Federal Reserve and the assets they are holding. And this Chairman intends to take a good look at how the Fed has handled its investments. They have a lot more than Treasury has handled, and, frankly, I have a lot of concerns about the opaqueness, to put it mildly, of the Federal Reserve's handling of those assets. That is for another hearing at another time, but let me turn to Senator Shelby.",Speech,
"Senator Shelby","Thank you. Thank you, Chairman Dodd. I appreciate that you were brought into this, the GAO was brought into this without much lead time, and it is my understanding that the GAO may not have very deep auto industry expertise. In fact, it is my understanding that the GAO does not presently employ auto industry analysts on its staff. But even if you do not have auto-specific expertise, can you extrapolate from your experiences conducting other analytical projects and provide your assessment regarding the effort required to adequately assess the financial condition of the automakers? In other words, is 1 day enough time to prepare?",Speech,
"Mr. Dodaro","Well, we have been making the most of that 1 day, Senator, but you could use more time, obviously, and you could need more detailed information from the companies. First of all----",Speech,
"Senator Shelby","To make a good decision.",Speech,
"Mr. Dodaro","Yes, yes. And that is why we think a board apparatus is a really important issue. I mean, in this case, you know, one of the companies is not a public company, and Chrysler, you know, is owned by a private equity firm. So you do not have the normal disclosures that you do for the other two companies. And so, you know, we have tried to get as much information as quickly as we could in this case, but this is the type of things that we believe the board could do. The board could assure the Congress that credit is not available elsewhere, that the cash-flow needs of the particular companies are justified from a timing standpoint, et cetera.",Speech,
"Senator Shelby","But we are not at that point yet, are we?",Speech,
"Mr. Dodaro","Well, as the Chairman mentioned in his remarks, there are questions about the plan.",Speech,
"Senator Shelby","Absolutely.",Speech,
"Mr. Dodaro","There is a need for additional information. It provides a high-level view, and as it looks into the future, there are some assumptions that are being made both from an industry standpoint, an overall economic standpoint, but also in concessions that would need to be negotiated with other parties, for example, in a couple of cases, you know, swapping equity for some of the debt that is held by the companies. And while that is a laudable objective, exactly how that is going to work out and play out as well as other negotiations in the upcoming period of time, let alone changes in general economic conditions, would remain to be seen. And that is the type of thing that a board would monitor closely to protect the Government's interest.",Speech,
"Senator Shelby","The bottom line is that the more information one has, a board has, you have, we have, the better informed decision we can make. Is that correct?",Speech,
"Mr. Dodaro","That is absolutely correct.",Speech,
"Senator Shelby","And you are not telling us this morning that you have all the information you would like to make a decision today, are you?",Speech,
"Mr. Dodaro","Well, we are auditors, Senator. We always like more information.",Speech,
"Senator Shelby","Absolutely.",Speech,
"Mr. Dodaro","And I believe it is always in the Government's interest to have everything it needs.",Speech,
"Senator Shelby","Yes, sir. You noted that the assistance program--that these assistance programs from the Government pose significant financial risk to the taxpayer. The magnitude of that risk and the companies' need for the money can only be assessed if we have detailed information about what the financial state of each company is and what their plans are for fixing their problems. Could you tell the American people today that the auto companies have provided the General Accounting Office in the short time with sufficient information to make those assessments of such magnitude today?",Speech,
"Mr. Dodaro","Well, there is definitely information in their plans, if you take it as a self-reported basis, that shows that they have some financial difficulties.",Speech,
"Senator Shelby","Sure.",Speech,
"Mr. Dodaro","That seemed to be clearly pointed out by them in that data. We have not had time to do any independent----",Speech,
"Senator Shelby","To assess all that.",Speech,
"Mr. Dodaro","To assess it. But if you take the information on a self-reported basis, obviously there are issues that need to be addressed. That is why we were suggesting a short-term approach and a longer-term approach to deal with the critical issues. I mean, the Congress is in a difficult position right now because of the urgency that is being expressed over the need for this particular assistance, and we think if there is a determination made to provide that assistance, there could be some short-term issues. But you need to get the board in place as soon as possible.",Speech,
"Senator Shelby","What would some of the possible benefits of Chapter 11 reorganization be for these companies?",Speech,
"Mr. Dodaro","Senator, that is another area where, you know, we do not have a lot of experience at the GAO in that area. But there are obviously clearly defined legal procedures there that are in place.",Speech,
"Senator Shelby","Under Chapter 11.",Speech,
"Mr. Dodaro","Yes, yes.",Speech,
"Senator Shelby","Chapter 11 basically is for restructuring companies, is it not?",Speech,
"Mr. Dodaro","That is correct.",Speech,
"Senator Shelby","If they are worth of restructuring.",Speech,
"Mr. Dodaro","Right. That is correct. And, you know, there are a lot of pros and cons of those issues. There are a lot of risks associated with that as well, given the general economic environment, the size of these companies, the interrelationships with the suppliers that they have.",Speech,
"Senator Shelby","OK. I want to touch on something and see if I understand what Senator Dodd was asking you and your answer in dealing with the Fed. Were you saying a few minutes ago that you believe that the Federal Reserve Board, led by Chairman Bernanke, the Board of Governors, has the power now, if they so wanted, thought it was necessary, to put money in these auto companies just like they did with AIG and others? Do you believe they have the power, the legal authority to do that if they deemed it necessary?",Speech,
"Mr. Dodaro","Yes. Yes, we believe they do, but they would have to make the determination that----",Speech,
"Senator Shelby","So they could do that without Congress doing anything, could they not?",Speech,
"Mr. Dodaro","Historically, that authority has been used for financial institutions, but, you know, our view is it is pretty broad authority, and it could fit this circumstance. But they would have to make the determinations that the credit is available. It requires a super majority vote of the Board of Governors to make it have a high threshold, and it has to involve a determination by the Federal Reserve that the companies would have the ability to repay. But those things are present, and we believe it is broad enough authority that it potentially----",Speech,
"Senator Shelby","They could do it if they wanted to do it.",Speech,
"Mr. Dodaro","Yes.",Speech,
"Chairman Dodd","Let me just say, I do not have the language of 13(3) right in front of me, but believe me when I tell you that it is not specific to financial institutions. It can be any entity.",Speech,
"Mr. Dodaro","Right. I just was pointing out historically----",Speech,
"Chairman Dodd","But I want to make sure that we are not confusing that question. It can be any entity at all under",Speech,
"Senator Shelby","Senator Dodd, one last question. You have been generous with my time. If the Fed were to do something like that, looking at their history, they have historically been a good task master for the money, how it was spent, how companies were run--in other words, the board you referred to. And that would be positive as opposed to us loaning money to auto companies that I personally doubt that will ever be paid back.",Speech,
"Mr. Dodaro","The Federal Reserve does have the expertise necessary to be able to do some of the things that were associated with the board, or any board or any entity could contract for additional expertise that they may not have resident in their entity.",Speech,
"Senator Shelby","Thank you.",Speech,
"Chairman Dodd","Senator Johnson.",Speech,
"Senator Johnson","Mr. Dodaro, let us cut to the chase. What would be the effect on the Nation's economy if Congress or the Fed did not authorize emergency loans for the Big Three domestic automakers?",Speech,
"Mr. Dodaro","Well, Senator, we have not studied that issue in depth, as mentioned, but obviously, there would be repercussions. And how significant those repercussions would be would depend upon, you know, what next steps would occur if there was no Federal assistance put in place. But there is no question that given the size of these companies, the number of people that they employ, that if there are disruptions in their operations, it is going to have an effect. And right now we are in a weakened state from our economy's standpoint, and because of that we are sort of in unprecedented circumstances right now. And I think that is a heightened risk if the companies do not provide--or are able to get some type of assistance.",Speech,
"Senator Johnson","What do legislators need to consider exactly when writing legislation to ensure better integrity, accountability, and transparency if funds are extended to the automakers?",Speech,
"Mr. Dodaro","The number one recommendation, again, is a board that has strong authority, that has access to all the information that it needs, that has the expertise and it is resourced properly to be able to review the information from the companies and provide the type of oversight necessary. Other safeguards should be the fact that there is collateral established for the loan, that the Government is in a first lien holder position, has senior status over the loan. If there is collateral, we should get collateral during this period of time. And there ought to be concessions made by all parties in order to provide that assistance. But the number one safeguard, Senator, in my opinion, is this strong, decisionmaking board with the proper authority and resources.",Speech,
"Senator Johnson","I yield back.",Speech,
"Chairman Dodd","Thank you very much, Senator.",Speech,
"Senator Bennett","",Speech,
"Senator Bennett","Thank you, Mr. Chairman. Let us go back to the question of Fed authority. The restructuring might very well consist of having current creditors take equity. As I understand it, a very large portion of the current creditors are, in fact, some of the institutions that are on Chairman Dodd's chart, that is, the larger banks, the larger financial institutions. Given their status, I am sure they would not be happy with the idea of having their balance sheets significantly changed by shifting from credit to equity. On the other hand, would it be possible for the Fed or the Secretary of the Treasury, or both, under TARP to say if you take equity in replacement for your debt, we then will give you an infusion of cash from TARP? Then the balance sheet of the auto company changes quite dramatically. The cash-flow challenge changes because they are no longer paying interest on their credit obligations, but they have an equity situation. Discuss that. React to that possibility.",Speech,
"Mr. Dodaro","That is a very intriguing set of proposals, Senator, and, you know, we have not examined the interrelationships that you are talking about in terms of how they exist. But I would say, though, that one of the tasks of the board, or whatever entity is put in charge of this particular situation, is to bring all parties to the table to have a negotiated type of an arrangement. And certainly, you know, at this point we should not rule out any possibilities of how those types of negotiated settlements could take place to provide the type of circumstances that you are talking about. So, you know, I do not know enough to give you a particular answer, but the concept of bringing people together that are stakeholders in this process and trying to work out an arrangement is one duty that the board should have.",Speech,
"Senator Bennett","Well, in your view, does the Treasury have the authority now to do that kind of thing if, indeed, a restructuring of that sort made sense?",Speech,
"Mr. Dodaro","Let me just turn to my General Counsel for a minute.",Speech,
"Mr. Kepplinger","Senator, certainly the Secretary of Treasury under the TARP program has a fair number of tools to purchase assets. The other thing, too, is that they have the authority, I would think, with the fact that they have this pot of money available to them to engage the parties in negotiations, and particularly to the extent that they are mutually advantageous to work out those types of arrangements. Is there something specific in TARP that addresses this type of situation? Presently, not that I can recall off the top of my head.",Speech,
