"Speaker","Speech"
"The Chairman","The gentleman from New York, Mr. King, is recognized for 2 minutes."
"Mr. King","Thank you, Mr. Chairman. I want to thank you and the ranking member for conducting this hearing. I want to thank the gentlemen for appearing today. And I associate myself very much with the remarks of Mr. Castle. There is no doubt that this has a severe impact on the economy. The concern I have is not whether we should do something, but do we know what we are doing, do we know exactly what it is going to achieve? There is no doubt that with the $700 billion, we thought we were doing one thing, and it ends up the Treasury Secretary is doing something else. And so my concern is, even though we are talking about taxpayers' dollars, if I thought that the money-- if I was reasonably convinced that the money was going to work, then I would support it. And I am not saying I won't. But really that is what I am looking for, is that we will have some reasonable expectation that whatever we do has a reasonable chance of working, because no one wants to lose 3 million jobs with the impact it would have throughout the economy. As the chairman pointed out, I believe it is another half a million this month are unemployed, and hundreds of thousands more over the course of the next year, if not more. So what I am going to be listening to carefully today is, what are the chances of this working, can we do it in the amount of time we have available? Mr. Kanjorski is right, we should do something transitional. But the fact is that the time for posturing is gone, the time for partisanship is gone. We have to address this very, very seriously. I think this hearing is a very sound step in that direction, and I yield back the balance of my time."
"The Chairman","The gentleman from North Carolina is recognized for 1\1/2\ minutes."
"Mr. Watt","Thank you, Mr. Chairman, and thank you for convening the hearing. I have been conducting my own market research for the last 2 weeks, actually, in dealerships, talking to people like Ernel Simpson and George Duran and Reggie Hubbard and Anthony Wilder, who are salespeople and owners of local dealerships. And there is a serious problem exemplified most prominently by Ernel's statement to me that he didn't sell a single car in October of this year. We know there is a crisis. People are not buying. And if people are not buying, there is not going to be any working capital or turnover of money. I also went this morning and looked at the next generation of cars that are out in front of the Botanical Gardens. And I want to encourage my colleagues, if they have an opportunity today, to do that. All of them are in the development stage. But if these manufacturers go into bankruptcy, they will never get out of the development stage and into the implementation stage, which is what is necessary to maintain the manufacturing base here in the United States. So this is important. I am trying to keep an open mind, learning as much as I can about the crisis and what we can reasonably do to bridge this gap. I think we need to do something, and I am hopeful that we will come up with a solution. I appreciate the witnesses being here, and I yield back the balance of my time."
"The Chairman","The gentleman from Illinois, Mr. Manzullo, is recognized for 1\1/2\ minutes."
"Mr. Manzullo","Mr. Chairman, thank you for holding this hearing to give us an opportunity to discuss the restructuring plans. The main flaw I see in these plans is the assumption that the demand for cars will naturally rise during tough economic times. If Congress just gives the Big 3 a bridge loan to pay their normal operating expenses but does nothing to increase the demand for the vehicles, we have not solved any of the long-term problems, and not helped the tens of thousands of people in my congressional district who are impacted by this crisis, including the great workers at the Chrysler plant in Belvedere, which makes the world's finest compact autos, the Caliber, Patriot, and Compass. We need to encourage Americans to start buying cars again, and that is not in any of the plans. We should give Americans tax incentives, tax credits, to encourage them to buy cars. None of your plans has any statement, aside from one sentence on page 26 of GM's, about how we get sales moving again. On top of this, GM wants to become a commercial bank with the ability to handle consumer checking accounts and compete with local banks, credit unions, and local facilities of national banks that the Big 3 shoved out of the auto credit market years ago, and which, in fact, have plenty of money to lend to consumers who want to buy your cars, but which you say there is no money for American consumers to buy your automobiles. I look forward to your testimony. I want to make sure that the people I represent are helped out. But the plans that you have given and the new plans are woefully insufficient because they do not address demand."
"The Chairman","The gentleman from New York, Mr. Ackerman, is recognized for 2 minutes"
"Mr. Ackerman","We don't always have a second chance to make a first impression. Welcome back. The situation in which we all find ourselves, certainly with this economy, is not one of your making. But the condition of the auto industry is one of your making. We are faced with a reality that we have given away almost $1 trillion in taxpayer money with what we thought was some strings attached to a bunch of financial industry people. You faced the fury around here with the American public of having really no accountability for any of that money. We are faced with dealing with that anger and that frustration, and you are the people who are in front of us right now. We want to be sure that if we are going to lend you this money, that you are going to be able to do the right thing and be able to run your companies. It seems to me that the last time you were here, maybe you didn't get it. And I think that coming up with a plan I think maybe you now do, indicated by the fact that by the seat of your pants, you thought you needed $25 billion, but when you really figured it out you need about $34 billion. I don't want to send you home again because it is just going to get more expensive in another 2 weeks, I am sure. So you arrive here with this problem in the midst of a perfect storm that occurred while the creek was already rising and caught you doing the same rain dance that you were always doing. And I think we seem to have gotten your attention last week. Your testimony is going to be very important to us because we are going to have to make an evaluation--"
"The Chairman","The gentleman's time has expired. The gentlewoman from Illinois is recognized for a 1\1/2\ minutes."
"Mrs. Biggert","Thank you, Mr. Chairman. Like my colleagues here today, I am deeply concerned about the state of the U.S. economy. Rather than looking forward to a cheerful holiday season, most Americans are facing uncertainty about the economic times due to unemployment or losses in their savings and investments. Other Americans are cutting back because of fear about their future. They have a job and they have savings but they are worried about how bad the economy might get. They are not buying, they are holding back to see what happens. What we all want to know is this. Are the Big 3 auto companies not selling cars because Americans don't want their cars, they want better fuel efficiency from their cars, or they can't afford their cars. Is it because they can't get financing to purchase a new car, believe that bankruptcy will make the warranties on their cars worthless, or think we in Congress will enact some legislation down the road that makes it more attractive to buy their cars? Perhaps most importantly, is it just plain fear of making any large purchase at a time of uncertainty in an economy like this? We don't know. We don't know whether granting your request today will mean you won't be back here in 2 or 3 or 4 months asking for more. I think to start with, I would like the witnesses to address how they will help dealers move inventory and encourage American consumers to buy more American cars. Second, I would like to hear thoughts on how Federal approval of GMAC's holding company application, and Ford and Chrysler's ILC applications may help to facilitate auto financing. And third, I would like to hear how manufacturers plan to ensure that their operations will become self-sustainable in the long term and guarantee that taxpayers will not simply be asked to foot the bill. With those questions in mind, I look forward to hearing from today's witnesses. Thank you, Mr. Chairman. I yield back."
"The Chairman","The gentleman from California is recognized for 3 minutes."
"Mr. Sherman","Thank you, Mr. Chairman. There are those who are concerned that this proposal is a departure from pristine capitalism. We don't live in a world of pristine capitalism. When we look at the heavy subsidies provided by Japan, Germany, Korea, France, and China to their auto industries, we realize how insane it would be for us to go forward without a U.S.- based auto industry. The worst type of job for America to lose is a manufacturing job, and the worst time to lose a job is right now. But when we craft the bill, we need to put tough standards in the bill for three reasons: First, it will maximize the likelihood that the bill will pass on the Floor; second, it will minimize the number of executives from other industries who drive their cars to Washington making that plea, well, if you did it for the banks and the auto companies, you need to do it for us; and finally, it is important that we put tough provisions in these bills, because a careful reading of the written pronouncements of the automobile companies indicates that they themselves are not going to adhere to the kind of tough conditions that the American people expect and that the auto industry needs. At the last hearing, I asked a number of questions. For the record, I have gotten responses. My first was whether the companies would seek to keep open American plants and close down plants in other countries. They simply said, no, they could not provide that assurance. The bill needs to provide that you can't close a plant without the approval of the Administration, and hopefully they will use reasonable efforts to preserve American jobs. I asked whether there would be a warranty fund so that people buying cars today can be sure that their warranty will be serviced even if, God forbid, one of these companies goes bankrupt. There is no assurance in the plans of that. If we want to protect consumers and to protect their warranty rights, we are going to have to put that in the bill. I asked about executive compensation and whether there would be a $1 million, I didn't go for this $1 a year thing gentlemen, just $1 million a year limit on the salary, bonuses, stock options, and pension plan contributions, the whole executive compensation plan for any executive. The response was that, no, that assurance could not be given. If we want that limit to apply to the automobile industry, we are going to have to put it in the bill. Finally, and I know it has become symbolic and it can be regarded as a red herring, but I do think it is something the American people are now insisting on, and that is the use of private planes. I know that the executives drove here today, and that creates this image to the American people that the days of private luxury aircraft are over. Yet, I am told by the companies that is misreading the symbol, and so if we want the limit we have to put it in the bill."
"The Chairman","The gentleman from Texas, I believe, is next for 1\1/2\ minutes."
"Mr. Hensarling","Thank you, Mr. Chairman. We were last here a couple of weeks ago. What has changed is clearly some of the panelists found an alternative means of transportation to the Nation's Capitol. The request has gone from $25 billion to $34 billion, so I will be interested to figure out what has changed there. Here is what hasn't changed. Nobody in this room wants to see the Big 3 fail. Now, it is a catastrophic consequence for our Nation. But what hasn't changed also is that every industry, every industry in America is hurting today. Show me one that isn't. Show me one that couldn't be assisted and made more viable and more profitable with an additional $34 billion. So why the folks before us and not other folks back home. Something else that hasn't changed is that this year, over half a million small businesses, the job engine of America, half a million small businesses will go under, a number of them in my district, the Fifth District of Texas. They could be saved by $34 billion. New small businesses could be launched with $34 billion. Here is something else that hasn't changed. Unless consumers demand more of these vehicles, and unless the labor cost of the Big 3 become more competitive, $34 billion, $44 billion, $54 billion, name your number, will not solve the problem. There is a concept of throwing good money after bad. I am anxious to hear about the plans. Last but not least, what hasn't changed is the taxpayer is already $25 billion light on sending money to the Big 3. Now, you gentlemen haven't received it because it is tied to fuel efficiency metrics. But there is bipartisan legislation that I would be happy to support to release those funds to you now, but seemingly the Speaker of the House doesn't want to move in that direction for fear of a political battle between the UAW and the environmental movement. But if it is truly an emergency, that money should be reprogrammed. I yield back."
"The Chairman","The gentleman from Georgia is recognized for 2 minutes."
"Mr. Scott","Thank you very much, Mr. Chairman. Welcome back, gentleman. When you were last here, we talked specifically about helping the small businesses, the small auto dealers. In my district in Metro Atlanta, I represent about 31 towns and cities, and dealers are an integral part of that economy. And I asked each of you, and each of you agreed, that we would have this end, this plan. One, that we would make direct capital accessible for these dealers through the Treasury Department. That we would also have what we call disaster emergency loans that are right there available in SBA. Nothing off of your plate. All it would have to be would be the President or SBA Director be able to target these. This would help African- American dealers whom I represent quite a bit in the Metropolitan Atlanta area. And secondly, to set that $1 billion aside to be able to give low-interest loans. The problem with the dealers is they can't get access to capital. And I think a major part of this would be for you to make sure that is in there. You agreed to do it at the last meeting. We want to make sure that is in there if this moves forward. The other part is the energy efficiency of automobiles. That is why the public is not buying the automobiles. They are not going to buy these gas guzzler SUVs. They want smaller cars, energy efficient cars. A part of the plan should be to make sure you got a marketing program in there to market these products over the next 90 days, to hurry up and then appeal to the patriotism of America. America will rise to that and buy American cars if they are fuel efficient. The other thing I think we really carefully need to take a look at, and I talk to you Mr. Wagoner, and you Mr. Nardelli, about this, to really look at merging your two operations."
"The Chairman","The gentleman's time has expired. The gentleman from New Jersey is recognized for 1\1/2\ minutes."
"Mr. Garrett","Thank you. Mr. Chairman, obviously the panel sitting before you has a lot of experts on how to run an auto industry. I thank the chairman for holding this hearing. I understand also why the panel came before us several weeks ago asking for in essence a blank check with no strings attached. I think that was because Congress just previous to that gave away $700 billion to the banks likewise with no strings attached or no direction to the banks on operation or detailed information on how the banks will actually use the money. So I think that explains why you came before. I am pleased that the three companies have now submitted a more detailed proposal. I do still have some concerns how these new plans will be the saving grace for our domestic auto manufacturers. The purpose of the plans is to provide what is called a bridge loan to the Big 3 domestic auto manufacturers. My concern quite candidly is to make sure that this is not a bridge to nowhere. As I understand it, GM is essentially out of time right now. So the question is, as we close dealerships in 2012, or restructure the union obligations in 2011, none of that is going to help us right now. Things have to be done sooner. I do have concerns with regard to the preemption of States' rights and how that impacts upon the dealerships, and I would like to hear some information on that with regard to what their actual cost savings are in there and how the implications of implicating the States' rights issues will play out. I also have concerns that the actual future sales numbers will be considerably lower than the projected ones in these reports. So in conclusion, if the Federal Government provides these temporary loans without the proper restructuring, I think all we are really doing is kicking the can down the road and delaying the day of reckoning at the expense of the taxpayer. And so for the reasons I said before, in addition to the ones on the demand side that have been raised by several others, I look forward to your testimony."
"The Chairman","The gentlewoman from Florida for 1\1/2\ minutes."
"Ms. Brown-Waite","Thank you, Mr. Chairman. Several weeks ago when you were here, we were thinking of Christmas and the three wise men. Your method of transportation proved that you were the three wise guys. I am glad to see that you have turned into the three wise men in choosing your own products as a method of transportation here. You are here to tell us that after a decade of declining sales volume, if it weren't for the financial crisis, consumers would be buying the cars from Detroit over the competition. However, the current crisis facing Detroit is not one created from short-term problems beyond your control, rather the crisis facing you all comes from long-term problems of overcapacity, poor corporate governance, and a lack of foresight. To be fair, Ford did have the foresight to make preparations for the future. General Motors and Chrysler, though, ignored their liquidity problems, probably planning to come to Congress rather than taking an objective look at reality. You all continue to act with negligent disregard toward your duty to plan for future emergencies. As a result, today we have over 3 million jobs at risk. Fortunately, the $34 billion that you are asking for today is obviously more than what you asked for the last time and probably less than what everyone feels you will be coming back for within a reasonable period of time. That is pretty sad. As we learned with AIG, these situations can spiral out of control, and despite the recent lessons, some of my colleagues want to do for Detroit what already has been done for AIG. Mr. Chairman, thank you for holding this hearing. I look forward to hearing from the witnesses."
"The Chairman","You are welcome. The gentleman from Texas for 1 minute."
"Mr. Green","Thank you, Mr. Chairman. Mr. Chairman, thank you for not only convening the meeting, but also for your leadership. It has been dynamic. Mr. Chairman, this is about the Big 3, but it is also more importantly about the American economy. At a time when jobs are being lost at an unusual rate, 533,000 recently, unemployment is just up to 6.7 percent, at a time when we have a shrinking job market, can we afford to put more than 2 million people out of work? What will happen to them if this crisis continues to exacerbate to the extent that we lose the Big 3? They will have to have some sort of unemployment compensation, they will have to have some sort of medical benefits, they will have to have some sort of pension program that is already in place to be cultivated and to be continued. This is about the American economy. If we don't focus on the American economy, we will lose our way. Thank you,"
"Mr. Chairman",""
"The Chairman","We have three more statements. Let me just explain. We do this by time. On the Democratic side, we tend to use more time, and on the Republican side, less time and more Members. I do want to address, apparently some of my Democratic colleagues thought I had been discriminating against them in favor of the Republicans. I will remind people that when we had our last hearing, it unfortunately coincided unavoidably with a Republican conference, so some of the Republican members who were entitled to make opening statements were at the conference. When they returned, we combined the opening statement time that they were entitled to with their 5-minute question time. That is why some of them were given 7 minutes."
"Mr. Bachus","Mr. Chairman."
"The Chairman","The gentleman from Alabama."
"Mr. Bachus","We were told that if we came here on a horse or in a battery-operated car, we could get an extra minute."
"The Chairman","Well, I would say anybody who is here on a whole horse would get some consideration, but I am not sure everybody qualifies. The gentleman from South Carolina for 1\1/ 2\ minutes."
"Mr. Barrett","Thank you, Mr. Chairman. Gentlemen, I am a little unclear what we are doing here today trying to evaluate the competitiveness of business plans and determine whether taxpayer money should be used to save your business. And I don't mean any disrespect, but 2 weeks ago you came here on private jets telling us how your businesses were failing and asking American taxpayers to bail you out. I understand your situation. I appreciate it and am concerned about the jobs that would be lost as a result of you closing your doors. None of us here want to see that happen. But as we sit here, thousands of people across this country who are watching this hearing are losing their jobs. I know these are tough times, but the discussions we are having here doesn't make sense to me. We are sitting here trying to evaluate the business plans of corporations. But trust me, Congress has no authority to tell people how to spend money efficiently and effectively, and we certainly can't prevent the direction of the marketplace. I am concerned that businesses are rightly going to start thinking they can just come to Uncle Sam and we will bail them out. And we are broke, flat broke. The Federal Government should be creating an environment where all businesses can succeed, not micromanaging the affairs of private businesses and industries and determining which businesses can fail and which can succeed. I would ask for my whole statement to be submitted for the record, Mr. Chairman."
"The Chairman","The gentleman from Georgia is recognized for 1\1/2\ minutes."
"Mr. Price","Thank you, Mr. Chairman. Over the past year, we have seen an unprecedented level of government intervention into the market, and there seems to have been enough time and enough pain to pose this question, how is it working? One does not have to be an expert to judge the efficacy of recent government bailouts. Congress is appropriately in the position of asking some very difficult questions. One that must be addressed is whether or not the congressionally-backed taxpayer safety net that has been cast far and wide has only served to prolong and deepen our current financial downturn while at the same time burdening an unconceivable and enormous debt on our children, our grandchildren, and now, yes, even our great grandchildren. We are in real danger of politicizing our entire economy. And there is historic risk in that, for it has always been the absence of politics in the greater economy that has allowed more success for more people than any nation in the history of mankind. In a political economy, Washington is the judge. Washington picks the winners and losers. Washington decides what products and services we need. We all want the American auto industry to survive and to thrive. My sense is that the concessions necessary by all of the involved stakeholders to ensure a robust American automobile industry will require a legally expedited restructuring process. And I would ask our guests what is it specifically that prevents you from supporting this more tried and true, and dare I say American solution?"
"The Chairman","The final statement, the gentleman from Michigan, Mr. McCotter."
"Mr. McCotter","Thank you, Mr. Chairman. A preliminary point, I am not going to inquire about your travel arrangements because I am a Congressman, not a Conde Nast travel agent. And right now, it is a very anxious holiday for working families in Michigan in our entire American manufacturing sector. For that reason, later today, I will be putting out what I hope will be four points for a principled bridge loan that can be approved by this Congress, the most salient of which for the current proceedings is that half of the bridge loan come from the TARP funds for the prevention of foreclosures and that half of the funds come from the Department of Energy loans for the preservation of the research and development of green technologies in which the auto industry already engages. And of course, the ultimate maximum taxpayer protections, the best protection of which is a viable restructuring plan, which I believe you have put forward. As to why this is necessary economically, we have heard much about a ripple effect, how one manufacturing job's loss can cause the loss of 7 to 10 more jobs. My friends, that is not a ripple effect, that is a tsunami effect, especially in these critical times. And as we debate this issue, let us look past the people in the room at the people who are employed in the manufacturing industry and remember the human cost of the decision that we will render. In the final analysis, I believe, I agree in some part with what the President said on this issue, ``No matter how important the autos are to our economy, we don't want to put good money after bad.'' Yes, I recognize the rich irony in that Administration's statement. But what I also recognize as we debate this issue is a simple proposition. In America, the only thing too important to fail is a working family. And as we address the bridge loan for the auto industry let us not fail these working families who have entrusted us with these positions in Congress. Thank you."
"The Chairman","We will now begin the statements. I, at this point, would ask unanimous consent to enter into the record submissions from General Motors and Ford on the extent to which failures on their part would have reverberation throughout the economy. The Ford statement is headed Systemic Risk, the General Motors statement is headed Collateral Damage. And there are other Members who are submitting things for the record; we will get unanimous consent to do so. I also ask unanimous consent that colleagues who are not on the committee be allowed to join us on the dais. I see the gentleman from Ohio who has a long interest in this. And any other Members, particularly from those States obviously where there is a significant manufacturing presence, if there is no objection, will be invited to join us on the dais, but not of course be able to ask questions because of the time constraints. Is there any objection? I hear no objection, so that request is granted. And We will now start with our statements. I am going to begin with the head of the United Auto Workers, Mr. Gettelfinger, because at least for many of us in this committee, the Union is not an afterthought. Mr. Gettelfinger. "
