Speaker,Speech
Mr. Capuano," Thank you, Mr. Chairman.
    Mr. Chairman, first of all, thank you for having this hearing, and I'm looking forward to both this testimony and actually moving some legislation further in the year.
    I haven't been able to go through all the testimony here before me, but I know there has been a lot of talk by some that somehow the freedom of speech amendment allows people to say and do anything they want, and I would respectfully disagree.
    I consider myself a major defender of the First Amendment, and I would do whatever I can to maintain the freedom of speech. However, I don't think freedom of speech applies when you are getting paid. When you are getting paid, you should be held to a higher standard. And if you want freedom of speech, stop getting paid, write an op-ed in the paper, not a problem. Say whatever you want. People can listen to you, or not listen to you. That's all well and good.
    But when your words can and do, number one, ask people to rely on you and, number two, move markets, I do think you should be held to--I think it's unequivocal that you should be held to a certain standard. What that standard is, I think that's fair.
    I don't think it's fair to say that people can't be wrong. Everybody can and is wrong, on a regular basis, and it is a hard thing to distinguish between what is simply an appropriate and fair and reasonable error of judgment versus some other action that might require some reaction.
    So anyway, I'm looking forward to this hearing, Mr. Chairman. I thank you very much for doing this, and I actually look forward to being able to improve the market for investors and to make it so that people can actually rely on the opinions of the credit rating agencies.
"
Chairman Kanjorski," Thank you very much, Mr. Capuano.
    The gentleman from Texas, Mr. Hensarling, is recognized for 2 minutes.
"
Mr. Hensarling," Thank you, Mr. Chairman.
    We know there are a number of causes of our Nation's economic turmoil. Most have their genesis in flawed public policy.
    To state the obvious, the three major credit rating agencies missed the national housing bubble. This doesn't necessarily make them duplicitous, doesn't necessarily make them incompetent, but it does make them wrong--very, very wrong.
    Unfortunately, many investors, due to legal imperatives or practical necessity, relied exclusively on ratings from the three largest CRAs, without performing their own conservative due diligence.
    We now know that the NRSRO term has been embedded in our law, approximately 10 Federal statues, approximately 100 Federal regulations, roughly 200 State laws, and around 50 State rules.
    I believe the failure of the credit rating agencies would not have generated the disastrous consequences that it did had the failure not been compounded by further misguided government policies which effectively allowed the credit rating agencies to operate as a cartel.
    By adopting the NRSRO system, the SEC has established an insurmountable barrier to entry into the rating business, eliminating market competition among the rating agencies. People assumed, wrongly, that the government stamp of approval meant accurate ratings.
    Now, we took a step in the right direction with the Credit Rating Agency Reform Act of 2006, but it was too little, too late.
    There's a vitally important lesson we must all learn regarding implied government backing. We have seen the results from the government stamp of approval on Fannie Mae and Freddie Mac. We now see the results, the impact of denying a competitive market for credit rating agencies.
    We must certainly consider this in a development of a potential systemic risk regulator designating specific institutions as too-big-to-fail, creating a self-fulfilling prophecy.
    Outcomes in the market cannot and should not be guaranteed by the government. It causes people to become reliant, dependent, and engage in riskier behavior than they otherwise would.
    When people believe that the government will perform their due diligence for them on the front end, or will bail them out on the tail end, this is very dangerous for the investor, and disastrous for the Nation.
    I yield back the balance of my time.
"
Chairman Kanjorski," The gentleman from Georgia is recognized for 2 minutes.
"
Mr. Scott," Thank you very much, Mr. Chairman.
    This is a very important and timely hearing.
    As we continue to monitor the current economic climate we're in, and look towards solutions and improvements that can be made, I believe that this hearing is very, very timely, as the credit rating agencies did in fact play a considerable role in what has transpired, what will also impact, what transpires in the near future.
    Once our financial institutions achieve the desired quality grade on a product, it pays the agency for the rating. This process, as some claim, is rife with conflict, as they believe the agencies are acting as the market regulators, the investment bankers, and as a sales force, all the while claiming to be providing independent opinions. That's it, the problem in a nutshell.
    As these organizations are extremely important to the financial world, we should realize they did have a role to play in where we are now, but I also want to more intently focus on finding some consensus on how to move forward.
    These organizations determine corporate and government lending risk, and are an integral part of our financial services sector, and as such, I want to ensure we take all issues into account, including conflicts of interest, as well as the international finance world, in reforming just how we rate financial products.
    More examination of these agencies is indeed in order, to evaluate the need for improvement, as many have complained that the rating agencies did not adequately assess the risky nature of mortgage-backed securities.
    The credit rating agencies have grown more powerful over the years, maybe more powerful than anyone had really intended.
    However, I do look forward to the witnesses' testimony and how their review of and opinions on this subject will shape the committee's further review of this issue.
    Thank you, Mr. Chairman.
"
Chairman Kanjorski," Thank you very much, Mr, Scott.
    We will now hear from the gentlewoman from Kansas, Ms. Jenkins.
    Ms. Jenkins. Thank you for holding this hearing today, Mr. Chairman.
    I am by no means an expert on the topic of credit rating agencies, so I'm certainly glad that we have this opportunity to learn more about this issue.
    The credit rating agencies' role in the economy is a straightforward one. They are to provide independent analysis of the quality of various financial assets.
    These agencies, led by Standard and Poor's and Moody's, for quite some time have been relied on by the capital markets to provide independent, meaningful analysis. Investors relied on the supposedly independent ratings, giving these agencies, for investment decisions, where a AAA rating had become the stamp of approval inferring that the investment was a safe one.
    Over time, the original business model, where agencies were paid by the investors, was replaced with a model where the agencies were paid by the issuers themselves. Some would say this led to an inherent conflict of interest that led to the financial collapse that we have been witness to.
    Others have said that, over time, the agencies became little more than a mirror of the market's assessment of risk of a particular bond, providing minimal additional value.
    The question can also be asked whether ratings replaced investor due diligence.
    Thank you, Mr. Chairman. I yield back the remainder of my time.
"
Chairman Kanjorski," Thank you very much.
    And now we will hear from the gentleman from California, Mr. Sherman, for 2 minutes.
"
Mr. Sherman," Thank you.
    Most entities will eventually work in their own interest. Patriotic speeches and appeals to patriotism only go so far.
    This is an industry that gave AAA to Alt-A, and is as responsible for where we are now as anyone else playing on Wall Street.
    Two things create this self-interest. The industry is picked by the issuer, and believes it cannot be sued by the investor. One of those two needs to change.
    Now, the public accounting forms are picked by the issuer, but they're subject to lawsuits. The auditing firm that audited WorldCom doesn't exist anymore. And in the old days, they were general partnerships, so 100 percent of all the partners' personal equity would be gone. That provided even more incentive to provide for a good audit.
    If we're not going to force the firms to renounce any First Amendment arguments as a condition for doing business on Wall Street, then we need to end the system where they're picked by the issuer. Otherwise, there will be a race to satisfy the issuer by providing the highest ratings to the issuer and we'll get AAA on Alt-A. It won't be mortgages next time, it'll be some other kind of bond. And we'll be back here in another economic crisis.
    We don't allow the pitchers to pick the umpires. If we did, the strike zone would go from the ground to well above the head. We cannot allow the issuers to pick the bond-rating agencies or the credit rating agencies unless we're going to then bring in trial lawyers with instant replay cameras. That would assure that the umpires wouldn't cater to the pitchers, if they were subject to lawsuits and instant replay. But one of those two things needs to change, or the fear of God will prevent us from being in this situation with mortgages for a few years, but we'll be back here in another semi-depression with some other kind of credit instrument.
    I yield back.
"
Chairman Kanjorski," Thank you very much, Mr. Sherman.
    I will now introduce the panel, and I want to thank you all for appearing before this subcommittee today.
    Without objection, your written statements will be made a part of the record. You will each be recognized for a 5-minute summary of your testimony.
    First, we have Mr. Robert Auwaerter, principal and head of the Fixed Income Group, Vanguard.
"
Mr. Auwaerter,"  STATEMENT OF ROBERT F. AUWAERTER, PRINCIPAL AND HEAD OF THE 
             FIXED INCOME GROUP, THE VANGUARD GROUP
"
Mr. Auwaerter," Mr. Chairman, and members of the subcommittee, thank you for the opportunity to testify at this important hearing.
    I am the head of the Fixed Income Group at Vanguard, which is the world's largest mutual fund company.
    Credit ratings provide a useful purpose in the financial markets for the small investor. They act as a way to provide a standardized way for investors to do an initial screen of potential investment choices. For institutional investors, they provide instructions to their managers on how to limit risk.
    They also serve a constructive purpose in government regulations, the most prominent being SEC Rule 2-A(7) governing money market funds.
    Their NRSRO ratings protect investors by limiting the funds' ability to chase higher yields through riskier securities based on the funds' own subjective assessment. While NRSRO ratings serve as an objective and necessary qualification for buying a security, on their own, they are not sufficient to warrant an investment.
    Importantly, credit ratings are a starting point. Investors must do their own analysis when determining the appropriateness of an investment.
    Investors choose Vanguard to invest on their behalf in part because of our ability to employ significant resources toward assessing credit risk in our bond portfolios. In total, Vanguard has 25 senior credit analysts with over 400 years of cumulative industry experience.
    It's important to recognize that in order to avoid the mistakes of the past, 100 percent perfection and accuracy in ratings cannot be the goal. However, we believe there's need for further regulation of credit rating agencies.
    The focus of these efforts should be on improving the transparency and reliability of credit ratings, while at the same time controlling disclosing the conflicts of interest that exist in all credit rating agency business models.
    For example, the ratings process for corporate borrowers must address the need to protect material non-public information from being disseminated.
    Currently, issuer-paid credit rating agencies will take material, non-public information, such as management forecasts, into account in the ratings assessment process.
    We are concerned that proposals which force full disclosure of all credit rating material from corporate issuers, including non-public information, to all potential credit rating agencies will, in the end, end up limiting disclosure to all credit rating agencies. Under this scenario, we would expect credit ratings to become less reliable, not more reliable.
    However, on the other hand, we're in favor of greater and more frequent disclosure by issuers of municipal and structured finance securities. Structured finance, and for that matter, municipal ratings, are impaired by a lack of transparency of key credit rating determinants by the issuer of the security. We would like to see greater transparency and disclosure from the issuers to the investors as a feature of improved regulations.
    Regardless of the business model, the ratings product must be subject to very high standards of independence, diligence, and accountability. For that reason, Vanguard supports an increase in the authority of the SEC to provide appropriate oversight of the NRSROs.
    Improved regulations and oversight should focus on transparency and reliability of the ratings process. The NRSROs should be subject to regular audits that test compliance to internal procedures, the independence of rating actions, and the diligence of the ratings process.
    The goal of these should not be to regulate the actual ratings, but rather, the process by which the rating agencies derive these ratings.
    The NRSRO designations should also be limited to CRAs that are in compliance with strict regulatory requirements. There's opinion out there that by inducing greater competition to the CRA marketplace, rating quality will automatically improve. While competition itself can be constructive, it may come at a significant cost.
    By artificially leveling the playing field, inducing many new participants, the market will be littered with a wide dispersion of credit ratings for issuers in structured finance transactions.
    It's very important in designating a credit rating agency as an NRSRO that the SEC determines there is sufficient analytical and operational resources to perform an appropriate level of independent credit analysis. By definition, NRSROs should have a wide market appeal, and should not be niche rating agencies focusing on narrowly defined segments of the market.
    Importantly, under these new rules, the ability to pull an NRSRO designation would provide a powerful incentive for compliance.
    Regulators should finally consider creation of a standing advisory board comprised of key rating agency constituents. It could serve an important role in providing feedback on new product types, ratings performance, and regulatory proposals to both the credit rating agencies and the appropriate regulators.
    In summary, we think the credit rating agencies serve a useful purpose in the market and in government regulations, and we support an increase in authority of the SEC to provide oversight to ensure that credit rating agencies have the appropriate resources and procedures to deliver a ratings product that meets very high standards of independence, diligence, and accountability.
    Thank you.
    [The prepared statement of Mr. Auwaerter can be found on page 54 of the appendix.]
"
Chairman Kanjorski," Thank you very much, Mr. Auwaerter.
    Next, we will hear from Mr. Robert Dobilas, president and chief executive officer of Realpoint, LLC.
"
Mr. Dobilas," STATEMENT OF ROBERT G. DOBILAS, PRESIDENT AND CHIEF EXECUTIVE 
                    OFFICER, REALPOINT, LLC
"
Mr. Dobilas," Thank you for the opportunity to participate in this hearing.
    The rating agency legislation passed by Congress in 2006 was an important step forward. It greatly improved the regulatory process by which a rating agency can receive a national designation from the SEC, and it has in fact increased the number of competitors.
    But given the worldwide collapse of the credit markets, and the loss of trillions of dollars by individuals, companies, and governmental entities, it is now clear that Congress needs to take further action addressing the conflicts of interest which have arisen in the context of having rating agencies paid by the corporations whose debt they are evaluating.
    As the Congressional Oversight Panel has stated, the major credit rating agencies played an important and perhaps decisive role in enabling and validating much of the behavior and decisionmaking that now appears to have put the broader financial statements at risk.
    Realpoint uses a different business model than S&P, Moody's, and Fitch. We are an independent, investor-paid business, which means our revenues come from investors, portfolio managers, analysts, broker dealers, and other market participants who typically buy a subscription to our services.
    We produce in-depth monthly rating reports on all current commercial mortgage-backed securities. Moody's, S&P, and Fitch, on the other hand, are paid by the issuers of the securities. They are paid substantial upfront fees on a pre-sale basis by the corporations selling securities or investment banks which are underwriting the sales. The fees can exceed $1 million in a single transaction.
    In a word, the results of the issuer-paid business model have been miserable. The SEC recently published data showing that Moody's has had to downgrade 94.2 percent of all the subprime residential mortgage-backed securities it rated in 2006. This is the equivalent of a major league baseball player striking out 19 out of 20 times at bat. We see a similar trend developing now in the CMBS market.
    In contrast, Realpoint's ratings were lower from the outset, and have proven to be more stable than those of the issuer-paid agencies. Even during these unprecedented times, downgrades at Realpoint are less than 30 percent on all current CMBS transactions, and have generally taken place 6 to 12 months sooner than the corresponding rating actions taken by other rating agencies.
    The core problem with the issuer-paid system, and the most important message I would like to leave with the subcommittee today, is that the integrity of the rating process is undermined by the pervasive practice of rating shopping.
    When an issuer decides to bring a new security to market, it generally begins the process by providing data to the three rating agencies. The three rating agencies are more than willing to provide preliminary levels on ratings, knowing that the issuer will tend to hire the agencies that provide the highest ratings.
    We hear a lot about complexities of modern finance, but the rating process is hardly complex. The solution is equally simple, and it only takes one step. Let all the designated rating companies have the same information and prepare their own pre-sell ratings, regardless of whether or not they are ultimately paid by issuers or by investors.
    In our view, there is simply no better or more straightforward way to enhance the integrity of the ratings process than to share the information with all agencies which the SEC has deemed as worthy of being a nationally recognized agency. In fact, the SEC has already proposed precisely such a rule, through an amendment to its fair disclosure rules.
    The public benefits of taking this simple step are immediate and manifestly obvious.
    Last year, the Federal Reserve began implementing the Term Asset-Backed Securities Loan Facility, or TALF Program. Initially, the ratings component of TALF was limited to Moody's, S&P and Fitch.
    We are pleased to learn that the Federal Reserve is now taking steps to increase the number of rating agencies eligible to participate in this program. As a matter of fact, we just learned that Realpoint and DBRS are now part of the TALF program.
    We believe that this will increase competition and lead to more accurate ratings behind the taxpayer guarantees which stand behind these programs.
    TALF and other comparable programs utilize the standard industry practice of requiring two ratings in order for securities to be deemed suitable collateral. There is likewise no valid public policy reason for not insisting that at least one of these ratings be an independent investor-based rating.
    In this manner, the TALF program serves not only as a catalyst for restarting the securitization market, but as a vanguard to reform the credit rating industry.
    A mandate to have TALF and other government assisted programs utilize the ratings of at least one independent rating agency would enhance investor confidence in those programs and set the stage for ultimately resurrecting reliable ratings in the private sector.
    In short, the American taxpayers should not be subject to the same failed rating shopping syndrome I described earlier.
    In conclusion, the integrity of the ratings process is deeply flawed, but this is not a complex problem, and, in fact, it is not that different from when we were all in high school and everyone sought out the teachers who were known as easy graders.
    We simply need to put an end to the rating shopping process that encourages issuer-paid rating agencies to inflate their ratings.
    Thank you very much for your time.
    [The prepared statement of Mr. Dobilas can be found on page 58 of the appendix.]
"
Chairman Kanjorski," Thank you very much, Mr. Dobilas.
    We will now next hear from Mr. Eugene Volokh, Gary T. Schwartz professor of law at UCLA School of Law.
"
Mr. Volokh,"STATEMENT OF EUGENE VOLOKH, GARY T. SCHWARTZ PROFESSOR OF LAW, 
                       UCLA SCHOOL OF LAW
"
