"Speaker","Speech","Type","Comments"
"Senator Schumer","OK. May I read them, Mr. Chairman? It will take a minute.","Speech"," "
"Chairman Reed","Absolutely. This is----","Speech"," "
"Senator Schumer","Unusual.","Speech"," "
"Chairman Reed","Unusual. Usually, you do not need encouragement.","Speech"," "
"Senator Corker","Let me say this. I want to, for the record, note that I usually do not like to hear any opening comments, but in this case, since----","Speech"," "
"Senator Schumer","Yes, well, thank you. And I was going to say, similar to what Jack Reed said, this is the first time that someone has asked Chuck Schumer to say more on a subject than he has said. Here they are. First, we require all public companies hold an advisory shareholder vote on executive compensation and obtain shareholder approval for golden parachutes. Second, we instruct the SEC to issue rules allowing long- term shareholders with significant stakes in the company to have access to the company's proxy form if they want to nominate directors to the board. If you are going to try to keep the board honest, you ought to have access to proxies. Now it is next to impossible for people to get. Third, it requires boards of directors to receive a majority of the vote in uncontested elections in order to remain on the board. It makes no sense for board members to be reelected if the majority of shareholders casting ballots vote against them. Fourth, it eliminates staggered boards which insulate board members from the consequences of their decisions by requiring all directors to face election annually. Fifth, it requires public companies to split the jobs of CEO and chairman of the board and requires the chairman to be an independent director. That one has gotten the most pushback from the corporate world. That surprised me, but that is the facts. And, sixth, and finally, requires public companies to create a separate risk committee containing all independent directors to assess the risks that the company is undertaking. Thank you, Mr. Chairman. Thank you, Senator Corker.","Speech"," "
"Chairman Reed","Thank you both. We have been joined by Senator Warner. I wonder if you have any opening comments, Senator.","Speech"," "
"Senator Warner","I will--have I missed testimony already?","Speech"," "
"Chairman Reed","No, you have not.","Speech"," "
"Senator Warner","I am anxiously looking forward to the testimony.","Speech"," "
"Chairman Reed","Thank you. Now let me introduce our witnesses. Our first is Ms. Meredith B. Cross, the Director of the Division of Corporation Finance at the U.S. Securities and Exchange Commission. Prior to joining the staff in June 2009, Ms. Cross was a partner at Wilmer, Cutler, Pickering, Hale & Dorr in Washington, DC, where she advised clients on corporate and securities matters, was involved with the full range of issues faced by public and private companies in capital raising and financial reporting. Prior to joining Wilmer Hale, Ms. Cross worked at the SEC from 1990 to 1998 in various capacities, including chief counsel and deputy director of the division she now leads. Our next witness is Professor John C. Coates. Professor Coates is the John F. Cogan, Jr. Professor of Law and Economics at Harvard Law School. He joined the faculty in 1997 after practicing at the New York law firm of Wachtell, Lipton, Rosen & Katz where he was a partner specializing in mergers and acquisitions, corporate and securities law, and the regulation of financial institutions. He is a member of the Legal Advisory Committee of the New York Stock Exchange, and he is the author of a number of articles on corporate, securities, and financial institution law and for 7 years coauthored the leading annual survey of development and financial institution M&A. Our next witness is Ms. Ann Yerger. She is the Executive Director of the Council of Institutional Investors, an organization of public, corporate, and Taft-Hartley pension funds. Ms. Yerger joined the council in early 1996 as the Director of the Council's Research Service before being named Executive Director in January 2005. Her prior experiences include work at the Investor Responsibility Research Center and Wachovia Bank. Our next witness is Mr. John J. Castellani. Mr. Castellani is the President of the Business Roundtable, an association of chief executive officers of U.S. companies. Mr. Castellani joined the Business Roundtable in May 2001 and had led the group's efforts on public policy issues ranging from trade expansion to civil justice reform to fiscal policy. Prior to becoming President of the Business Roundtable, Mr. Castellani was Executive Vice President of Tenneco, Incorporated. Our next witness is Professor J.W. Verret. Professor Verret is an Assistant Professor of Law at George Mason University School of Law. He has written extensively on corporate law topics, including a recent paper cowritten with Chief Justice Myron T. Steele of the Delaware Supreme Court. Prior to joining the faculty at George Mason Law School, Professor Verret was an associate in the SEC Enforcement Defense Practice Group at Skadden Arps in Washington, DC, and also served as a law clerk for Vice Chancellor John W. Noble of the Delaware Court of Chancery. This forum is critical for disputes between shareholders and directors of Delaware corporations--which, by the way represents about 70 percent of the publicly traded corporations. Our final witness is Mr. Richard C. Ferlauto. Mr. Ferlauto is Director of Corporate Governance and Pension Investment at the American Federation of State, County, and Municipal Employees, AFSCME, where he is responsible for representing public employee interest and public retirement and benefit systems. Mr. Ferlauto is also the founder and chairman of ShareOwners.org, a nonprofit, nonpartisan shareholder education organization. Prior to joining AFSCME, Mr. Ferlauto was the Managing Director of Proxy Voter Services/ISS, which provides proxy advisory services to Taft-Hartley and publicly funded plan sponsors. I appreciate all of your appearance here today and let me recognize Ms. Cross.","Speech"," "
"Ms. Cross","Good afternoon, Chairman Reed, Ranking Member Bunning, and Members of the Subcommittee. My name is Meredith Cross, and I am Director of the Division of Corporation Finance at the U.S. Securities and Exchange Commission. As you noted, I just rejoined the SEC staff in June of this year after more than 10 years in private practice here in Washington. I worked at the SEC for most of the 1990s, and I am delighted to be back at the agency at this critical time in the regulation of our financial markets. I am pleased to testify on behalf of the Commission today on the topics of corporate governance and the agency's ongoing efforts to assure that investors have the information they need to make informed voting and investment decisions. Good corporate governance is essential to investor confidence in the markets, and it cannot exist without transparency--that is, timely and complete disclosure of material information. In responding to the market crisis and erosion of investor confidence, the Commission has identified and taken steps over the past months in a number of significant areas where the Commission believes enhanced disclosure standards and other rule changes may further address the concerns of the investing public. Two months ago, the Commission voted to approve proposals designed to help shareholders more effectively exercise their State law right to nominate directors. Under the proposals, shareholders who otherwise have the right to nominate directors at a shareholder meeting would, subject to certain conditions, be able to include a limited number of nominees in the company proxy materials that are sent to all shareholders whose votes are being solicited. Shareholders also would have an expanded ability to include in company proxy materials shareholder proposals addressing this important topic. In addition, the Commission recently proposed amendments to its proxy rules to enhance the disclosure that is provided to shareholders in company proxy statements, a key document in shareholders' voting decisions on the election of directors. Under the proposals, shareholders would receive expanded information about the qualifications of directors and director candidates, the board's leadership structure and role in risk management, and potential conflicts of interest of compensation consultants, in addition to enhanced disclosure concerning the company's compensation policies and whether they create incentives for employees to act in a way that creates risks that are not aligned with the company's objectives. The proposal also would improve the reporting of annual stock and option awards to company executives and directors and would require quicker reporting of shareholder vote results. The Commission also recently proposed amendments to the proxy rules to clarify the requirements consistent with the Emergency Economic Stabilization Act of 2009 for a ``say-on- pay'' vote at public companies that have received and not repaid financial assistance under the TARP and approved changes to the New York Stock Exchange rules to prohibit brokers from voting shares held in street name in director elections unless they have received specific voting instructions from their customers. Finally, the Commission has asked the staff to undertake this year a comprehensive review of other potential improvements to the proxy voting system and shareholder communications rules. The Commission looks forward to hearing from the public on the outstanding proposals and to carefully considering all views in moving forward over the coming months. Thank you again for inviting me to appear before you today and for the Subcommittee's support of the agency in its efforts at this critical time for our Nation's investors. The Commission will remain vigilant in its efforts to support strong corporate governance and disclosure practices and also stands ready to lend whatever assistance it can to the work that is going on outside the agency on these important topics. I would be happy to answer any questions you may have.","Statement","STATEMENT OF MEREDITH B. CROSS, DIRECTOR, DIVISION OF CORPORATION FINANCE, SECURITIES AND EXCHANGE COMMISSION"
"Chairman Reed","Thank you very much, Ms. Cross. Professor Coates.","Speech"," "
"Mr. Coates","Thank you, Senator Reed, thank you, Ranking Member Bunning, and the rest of the Members of the Committee who are. I very much appreciate the opportunity to talk about corporate governance. Good corporate governance is an essential foundation to economic growth, and so this could not be a more important time for the Congress to be focusing on it. There are a large number of reforms--six in Senator Schumer's bill alone, and there are many others--that we could talk about. I am going to talk about a few. I am happy to talk about others that you may have questions about or want to explore. But before I talk about specifics, let me make two general remarks that I think should be kept in mind in thinking about any particular reform. First, and maybe a little controversially, I think it is fair to say that the academic perspective on corporate governance would view financial firms differently than other kinds of corporations, and not in the straightforward way that you might think; that is to say, shareholders of financial firms want financial firms to take risk and want them to take more risk than may be appropriate from the perspective of the taxpayer. That is because many of the large financial institutions are, as we have learned, too big, too complex to fail, so that from the shareholders' perspective, if things go well with the risks that the companies take, they are on the upside; and if things go badly, then in the end it is the taxpayer who helps defray the costs to the shareholders. As a result of that, I do not think that it would be a good idea to give shareholders considerably more power in the governance of large financial institutions. I think, in fact, if anything, financial regulators should be given more authority to check the power that shareholders have, at least on particular issues--compensation being one. The compensation structures and incentives that shareholders, even if the boards are doing exactly the right thing for shareholder, that shareholders want of large banks are not the ones that are going to be the most safe and most sound from the perspective of the American public. So that is the first general remark. Second is across the board on this, I think it is fair to say that academic and scientific research more generally is quite weak. It is evolving. There is almost no nontrivial issue in corporate governance about which there is not fierce academic as well as political argument. That cautions against passing rules that are fixed, mandatory, and are hard to change over time. Instead, it cautions for giving shareholders the ability to adopt rules for their own companies, facilitating collective action by them--and that is an important role, I think, that regulation can play. Shareholders of public companies are dispersed, cannot easily act on their own, and often face entrenched boards who are unwilling to make changes when they are, in fact, the best thing for the companies. The caution about the weakness of the scientific evidence is also not a reason to do nothing because what I just said is one thing that there is general consensus on. Disperse shareholders have a hard time acting for themselves as the number of shareholders increase. And the other general consensus, I would say, across the board is that corporate governance in the United States in the last 10 to 20 years has not performed terribly well at a large number of companies. And so there is need for change, and there is need for carefully considered moderate reforms of a kind that can be revised over time as learning on these subjects grows. So on the specifics, let me say quickly, I think the evidence that we do have is that ``say-on-pay'' is a good idea, and I am happy to expound on that beyond that bottom-line conclusion. I would say for large companies, splitting CEOs from chairmen has some evidence behind it that that is a good thing. Smaller companies, I am not so sure the evidence is there. But as long as the SEC is given appropriate authority to tailor any legislation in this area, I think that would be a good thing to pursue. I would say that staggered boards, the evidence, if anything, runs against eliminating them. They are an important option between, on the one hand, a fully contestable corporate governance structure where every director is up for election every year, and a governance structure where essentially the insiders have complete control, as in the case of Google, which is a reasonably successful company. In between, staggered boards have proven to be a type of governance structure that investors and new IPOs have been willing to put their money behind, and to ban them across the board I don't think is supported by the evidence at the moment. On shareholder access, just to wrap up, frankly there is no evidence, and I think there is--that is a reason to proceed, but to proceed cautiously, to proceed through the SEC, and here I think the SEC already has adequate authority to pursue this topic. But the one thing Congress probably could clarify is exactly what their authority is in this area, and I think that would be a good thing. With that, thank you.","Statement","STATEMENT OF JOHN C. COATES IV, JOHN F. COGAN, JR., PROFESSOR OF LAW AND ECONOMICS, HARVARD LAW SCHOOL"
"Chairman Reed","Thank you very much, Professor Coates.","Speech"," "
"Ms. Yerger","Good afternoon. Thank you very much for the opportunity to share the council's views on the very important issues under consideration today. By way of introduction, council members are responsible for safeguarding assets used to fund the retirement of millions of individuals throughout the United States. They are capitalists, responsible for an aggregate portfolio of somewhere north of $3 trillion in assets. They have a very significant commitment to the domestic markets, on average investing about 60 percent of their portfolios in stocks and bonds of U.S. public companies. And they are long-term, patient investors due to their long investment horizons and their very heavy commitment to passive investment strategies. Council members have been very deeply impacted by the financial crisis, and they have a vested interest in ensuring that the gaps and shortcomings exposed by this crisis are repaired. Clearly, a review and restructuring of the U.S. financial regulatory model are necessary steps toward restoring investor confidence and protecting against a repeat of these failures. But regulatory reform alone is insufficient. Corporate governance failures also contributed to this crisis, and as a result, governance reforms are an essential piece of the reform puzzle. Failures of board oversight, of enterprise risk, and executive pay were clear contributors to this crisis. In particular, far too many boards structured and approved executive pay programs that motivated excessive risk-taking and paid huge rewards, often with little or no downside risk, for short-term results. Current corporate governance rules also failed by denying owners of U.S. companies the most basic rights to hold directors accountable. The council believes governance reforms in four areas are essential, and, Senator Schumer, they will be familiar to you. First, Congress should mandate majority voting for directors of all U.S. public companies. It is a national disgrace that under most State laws the default standard for uncontested director elections is a plurality vote, which means that a director is elected even if a majority of the shares are withheld from the nominee. The corporate law community has taken baby steps to accommodate majority voting, and some companies have volunteered to adopt majority voting, but sometimes only when pressured by shareowners. But while many of the largest U.S. companies have adopted majority voting, plurality voting still dominates at small and midsized U.S. companies. This is a fundamental flaw in our governance model. Given the failure by the States, particularly Delaware, to lead this reform, the council believes that the U.S. Congress must legislate this important and most basic shareowner right. Second, Congress should affirm the SEC's authority to promulgate rules allowing owners to place their director nominees on management's proxy card. The council believes a modest proxy access mechanism would substantially contribute to the health of our U.S. governance model by making boards more responsive to shareowners, more thoughtful about whom they nominate, and more vigilant about their oversight responsibilities. The council commends the SEC for its leadership on this important reform, but, unfortunately, the SEC may face unnecessary, costly, and time-consuming litigation in response to any approved access mechanism. To ensure that owners of U.S. companies face no needless delays over the effective date of this critical reform, the council recommends congressional affirmation of the SEC's authority. Third, Congress should pass legislation mandating annual advisory votes on executive pay, explore strengthening clawback standards, and support the SEC's efforts to enhance executive pay disclosures. Council members have a vested interest in ensuring that U.S. companies attract, retain, and motivate the highest- performing employees and executives. But as highlighted by this crisis, they are harmed when poorly structured pay programs reward go-for-broke, short-term performance that ultimately harms the company's long term. The council believes executive pay issues are best addressed by: first, requiring companies to provide full disclosure of key elements of pay; second, ensuring that directors can be held accountable for their pay decisions through majority voting and access mechanisms; third, by giving shareowners oversight of executive pay via annual nonbinding votes; and, fourth, by requiring disgorgement of ill-gotten gains. One technical suggestion. We recommend that legislation mandating annual advisory votes stipulate that these are a nonroutine matter for purposes of New York Stock Exchange Rule Fourth, Congress should mandate that all corporate boards be chaired by an independent director. The council believes separating these positions appropriately reflects differences in the roles, provides a better balance of power between the CEO and the board, and facilitates strong, independent board leadership and functioning. In closing, empirical evidence from around the globe supports these reforms. The experiences in other countries and, where applicable, here in the United States are powerful evidence that these reforms are not harmful to the markets and, of note, these measures do not reward short-termism. On the contrary, they are tools to enable owners to think and act for the long term. Thank you for your consideration of these important issues, and I look forward to answering any questions.","Statement","STATEMENT OF ANN YERGER, EXECUTIVE DIRECTOR, COUNCIL OF INSTITUTIONAL INVESTORS"
"Chairman Reed","Thank you very much, Ms. Yerger.","Speech"," "
"Mr. Castellani","Thank you. Good afternoon, Mr. Chairman, Ranking Member Bunning, Members of the Committee. I am John Castellani, President of the Business Roundtable. The Business Roundtable has long been at the forefront of efforts to improve corporate governance. We have, in fact, been issuing best practice statements in this area for more than three decades. All of those best practice statements are driven by one principle: To further U.S. companies' ability to create jobs, product service benefits, and shareholder value that improve the well-being of all Americans. At the outset, I must respectfully take issue with the premise that the most significant cause of the current financial crisis was problems in corporate governance. The financial crisis likely stemmed from a variety of complex factors, including failures of the regulatory system, over- leveraged financial markets, a real estate bubble, as well as failures in risk management. The recently established Financial Crisis Inquiry Commission is just starting its work, and any attempt to make policy in response to the purported causes would seem premature. In fact, to do so could well exacerbate factors that may have contributed to the crisis, such as the emphasis on short-term gains at the expense of long-term sustainable growth. Moreover, the problems giving rise to the financial crisis occurred at a specific group of companies, financial institutions. Responding by enacting a one-size-fits-all corporate governance regime applicable to all 12,000 publicly traded companies really does not make much sense. This approach fails to consider a number of factors that I would like to spend the remainder of my time this afternoon discussing. First, there has been sweeping transformation of corporate governance practices in the past 6 years, many of which have been proactively adopted by companies. For example, the average board independence of S&P 1500 companies increased from 69 percent in 2003 to 78 percent in 2008. That same group of companies that have a separate chairman of the board increased from 30 percent in 2003 to 46 percent in 2008. Many companies have appointed an independent lead or presiding director who, among other things, presides over executive sessions of the independent directors. Companies have adopted majority voting standards for the election of directors. In fact, more than 70 percent of the S&P 500 companies have done so. And many companies have moved to the annual election of directors. Second, applying a single one-size-fits-all approach to corporate governance regardless of a company's size, shareholder base, and other circumstances simply will not work. While there is a multitude of guidance about best practices in corporate governance, each company must periodically assess the practices that will best enable it to operate most effectively to create long-term shareholder value. In this regard, we share the concerns recently expressed by New Jersey Investment Council in the letter to SEC Chairman Schapiro, that it is, quote, ``troubled by the proliferation of rigid, prescriptive responses which are costly, time consuming, unresponsive to individual fact settings surrounding specific companies and industries, and which may correlate only randomly with the creation of shareholder value.'' Third, for more than 200 years, State corporate law has been the bedrock upon which the modern business corporation has been created and has thrived. It remains the most appropriate and effective source of corporate governance. In large part, this stems from the flexibility provided by its enabling nature and by its responsiveness in adjusting to current developments. The amendments to Delaware and other States' laws over the past several years have facilitated majority voting and director elections, and the very recent amendments in Delaware law to facilitate proxy access and proxy reimbursement bylaws are examples of this responsiveness and flexibility. Fourth, to the extent that shareholders desire change in a particular company's corporate governance, many avenues are available to them to make their views known and for companies to respond. For example, shareholders may seek to have their proposals included in company proxy statements. In recent years, many companies have responded to these proposals by adopting significant corporate governance changes, including majority voting for directors, special meetings called by shareholders, and the elimination of super-majority voting requirements. Recently, some companies have implemented an advisory vote on compensation, so-called ``say-on-pay,'' in response to shareholder proposals. Shareholders often engage in withhold campaigns against particular directors. And further, shareholders can engage in proxy contests to elect their director nominees to a company's board. Finally, the SEC has an important role in seeing that shareholders receive the disclosures that they need to make informed decisions. In this regard, the SEC has issued a number of corporate governance-related proposals that are aimed at improving disclosure about director experience, board leadership structure, oversight of risk management, executive compensation, and potential conflicts of interest with compensation consultants. The Business Roundtable generally supports those. Another more controversial SEC proposal seeks to amend the proxy rules to permit shareholders to nominate directors in a company's proxy materials. We have serious concerns with this proposal, and we will share those concerns with the SEC in our comments. But briefly, we believe that the adoption of this proposal could promote short-termism, deter qualified directors from serving on corporate boards, and lead to the election of special interest directors, increase the influence of the proxy advisory services, and highlight voting integrity problems in the system. In closing, let me emphasize the Roundtable's commitment to effective governance practices and enabling U.S. companies to compete globally, create jobs, and generate economic growth. However, we must be careful that in a zeal to address our current financial crisis, we do not adopt a one-size-fits-all approach that can undermine the stability of boards of directors and place companies under even greater pressure for short-term performance. We must be cautious that we don't jeopardize the engine of American wealth and prosperity. Thank you.","Statement","STATEMENT OF JOHN J. CASTELLANI, PRESIDENT, BUSINESS ROUNDTABLE"
"Chairman Reed","Thank you very much, Mr. Castellani. Professor Verret, please.","Speech"," "
"Mr. Verret","Chairman Reed, Ranking Member Bunning, and distinguished Members of the Committee, I appreciate the opportunity to testify in this forum today. My name is J.W. Verret. I teach corporate law at George Mason Law School. I am a Senior Scholar with the Mercatus Center Financial Markets Working Group, and I also run the Corporate federalism Initiative, a network of scholars dedicated to studying the intersection of State and Federal authority in corporate governance. I will begin by addressing proxy access and executive compensation rules under consideration, neither of which address the current financial crisis and both of which may result in significant unintended consequences. Then I will close with a list of factors that did contribute to the present financial crisis. I am concerned that some of the corporate governance proposals recently advanced impede shareholder voice in corporate elections. This is because they leave no room for investors to design corporate governance structures appropriate for their particular circumstances and particular companies. Rather than expanding shareholder choice, the proxy reform and ``say-on-pay'' proposals before this committee actually stand in the way of shareholder choice. Most importantly, they do not permit a majority of shareholders to reject the Federal approach. The Director of the United Brotherhood of Carpenters said it best. Quote, ``We think less is more. Fewer votes and less often would allow us to put more resources toward intelligent analysis.'' The Brotherhood of Carpenters opposes the current proposal out of concern about compliance costs. The proposals at issue today ignore their concerns, as well as concerns of many other investors. Consider why one might limit shareholders from considering alternative means of shareholder access. It can only be because a majority of shareholders at many companies might reject the Federal approach if given the opportunity. Not all shareholders share the same goals. Public pension funds run by State elected officials and union pension funds are among the most vocal proponents of the proposals before this committee. There are many examples where they used their power, their existing shareholder power, toward their own special interests. Main Street investors deserve the right to determine whether they want the politics of unions and State pension funds to take place in their 401(k)s. The current proposals also envision more disclosure about compensation consultants. Such a discussion would be incomplete without mentioning conflicts faced by proxy advisory firms like RiskMetrics, an issue the current proposals have failed to address. In addition, I will note that there is no evidence that executive compensation played a role in the current crisis. If executive compensation were to blame for the present crisis, we would see significant difference between compensation policies at those companies that recently returned their TARP money and those needing additional capital. We do not. Many of the current proposals also seek to undermine and take legislative credit for efforts currently underway at the State level and in negotiations between investors and boards. This is true on proxy access, the subject of recent rule making at the State level, and it is true for Federal proposals on staggered boards, majority voting, and independent chairmen. We have run this experiment before. The Sarbanes-Oxley Act passed in 2002 was an unprecedented shift in corporate governance, designed to prevent poor management practices. Between 2002, when Sarbanes-Oxley was passed, and 2008, the managerial decisions that led to the current crisis were in full swing. I won't argue that Sarbanes-Oxley caused the crisis, but this does suggest that corporate governance reform at the Federal level does a poor job of preventing crisis. And yet the financial crisis of 2008 must have a cause. I commend this Committee's determination to undercover it, but challenge whether corporate governance is, in fact, the culprit. Let me suggest six alternative contributing factors for this Committee to investigate. One, the moral hazard problems created by the prospect of Government bailout. Two, the market distortions caused by subsidization of the housing market through Fannie Mae, Freddie Mac, and Federal tax policy. Three, regulatory failure by the banking regulators and the SEC in setting appropriate risk-based capital reserve requirements for investment in commercial banks. Four, short-term thinking on Wall Street, fed by institutional investor fixation on firms making and meeting quarterly earnings predictions. Five, a failure of credit-rating agencies to provide meaningful analysis caused by an oligopoly in the credit-rating market supported by regulation. Six, excessive write-downs in asset values under mark-to- market accounting, demanded by accounting firms who refuse to sign off on balance sheets out of concern about exposure to excessive litigation risk. Corporate governance is the foundation of American capital markets. Shifting that foundation requires deliberation and a respect for the roles of States in corporate governance. Eroding that foundation risks devastating effects for capital markets. Thank you for the opportunity to testify and I look forward to answering your questions.","Statement","STATEMENT OF J.W. VERRET, ASSISTANT PROFESSOR OF LAW, GEORGE MASON UNIVERSITY SCHOOL OF LAW"
"Chairman Reed","Thank you very much, Professor. Mr. Ferlauto, please.","Speech"," "
