Speaker,Speech
Chairman Kanjorski," Thank you very much, Mrs. Biggert.
    And now we will hear from the gentlelady from Illinois who is the co-author with Mr. Royce of a pending piece of legislation before the full committee. The gentlelady, Ms. Bean, for 3 minutes.
    Ms. Bean. Thank you, Mr. Chairman, and Ranking Member Garrett, for today's hearing and for yielding me time.
    The topic of today's hearing, how the Federal Government should oversee insurance, is a subject that Congressman Royce and I have worked on tirelessly for years to address the lack of Federal regulatory authority over the insurance industry. Our predominant focus has been on increasing consumer choice and protections, providing advantages to agents, and improving industry efficiency.
    Consumers tell us that they want product and pricing options, innovative new products available to them, the benefits of market pricing, consistency of products across State lines, and the peace of mind of knowing that they can preserve the trusted relationships with the agents that they have worked with even if they do move their families and their businesses, whether they be military, seniors, families, students, or small businesses.
    Agents are frustrated with the need to spend hours learning and training duplicative rules and regulations across State lines. Nationwide licensing, provided in our legislation, would allow them to eliminate that.
    They won't have to fight too hard to keep and grow their customer base, or have the unnecessary costs of those duplicative training efforts. And the $8- to $13 billion that the industry spends across those multiple bureaucracies would be saved and could be passed on to consumers in savings.
    Since we started working on this issue, much has changed in our system. After committing nearly $200 billion of taxpayer dollars to AIG, with more money expected to be granted to several other insurance companies, the need for Federal regulatory oversight has never been greater.
    In April, Congressman Royce and I introduced H.R. 1880, the National Insurance Consumer Protection Act, to create a national insurance regulator with the resources and authority to regulate insurance companies whose breadth and complexity far exceed the capabilities of the State-based system.
    H.R. 1880 is very different from past bills to create a national insurance regulator. This bill includes best-in-class nationwide investor and consumer protections exceeding the scope and resources of the current State system and any Federal legislation previously introduced on the subject.
    It establishes a national insurance commissioner to regulate national insurance companies, reinsurance, property and casualty, and life insurance, agencies, agents, and brokers, similarly as the Comptroller of the Currency regulates national banks. It will not only monitor insurance subsidiaries, but also the activities of the holding company in non-insurance affiliates, such as AIG's well-known financial products unit.
    Unlike national bank regulation, this bill includes strong protections against regulatory arbitrage by prohibiting nationally chartered insurers from switching to a State charter without the approval from the national insurance commissioner.
    Unlike past legislation, our bill deals with systemic risk. It recognizes that Congress will create a systemic risk regulator, which will subject all insurance companies, national or State-chartered, to a systemic risk review.
    In instances when an insurance company is deemed to be systematically significant, the systemic risk regulator and the national insurance commissioner can require an insurer to be regulated at the Federal level.
    The robust consumer protections of this bill provide best-in-class, uniform national consumer protections starting with the model market conduct laws of the NAIC, and localizes the office of national insurance by requiring each State to have a physical office of their division of consumer affairs.
    H.R. 1880 was recently introduced and intended to serve as a new starting point for the discussion of national insurance regulation. I believe the subcommittee should move a comprehensive bill that establishes Federal regulation of all lines of insurance, property and casualty, reinsurance, and life. Insurance rates should be actuarially sound not subject to arbitrary rate caps. And we should include strong, uniform consumer protections.
    I look forward to working with the chairman, our ranking member, and my colleagues toward that end. And I yield back.
"
Chairman Kanjorski," Thank you very much, Ms. Bean.
    Now we will hear from the gentleman from Texas, Mr. Hensarling, for 3 minutes.
"
Mr. Hensarling," Thank you, Mr. Chairman. Knowing that votes are in, I will attempt to be brief here.
    Clearly, the issue of an optional Federal charter has been before this committee for some time. I have listened closely to the arguments. Frankly, I think it is appealing on a number of different fronts. I think potentially it has the ability to make our markets more competitive. I think it could provide consumers with more choices at reduced cost.
    Having said that, I haven't quite signed onto the final product because I think there are some downsides as well. Clearly, there is a gap in expertise in insurance in Washington, D.C. We know that on March 18th, at a full committee hearing on AIG, that the head of the OTS in an open hearing told us that they had the resources, they had the power, they had the authority, they had the expertise to prevent the debacle that became AIG. They just missed it. They just didn't do it, which is a lesson to all of us that again, Federal regulation is not necessarily a panacea.
    It would be interesting to know also exactly how this would intersect with the Administration's intent to give some type of resolution authority to some Federal body for large insurance companies. Many of us fear that will become a self-fulfilling prophecy to designate certain firms as systematically risky and create all kinds of little Fannie Maes and Freddie Macs, or perhaps a better way of phrasing it might be large Fannies and Freddies throughout our economy, ticking fiscal time bombs for the American taxpayer.
    So clearly, Federal regulation has not proven to be a panacea. Witness Fannie and Freddie and Wachovia and WaMu and the problems at Citi and Bank of America, and we have already mentioned AIG.
    So I believe that at the end, Mr. Chairman, we need to clearly move to smarter regulation, which is not necessarily more regulation. We need to figure out some way to end the too-big-to-fail phenomenon. And our goal should be to ensure that taxpayers have market competition, market discipline, and ensure that they are ultimately protected.
    With that, I yield back the balance of my time.
"
Chairman Kanjorski," Thank you very much, Mr. Hensarling.
    We will now hear from the gentlelady from California, Ms. Speier, for 2 minutes.
    Ms. Speier. Thank you, Mr. Chairman, and Ranking Member Garrett.
    The subject of today's hearing is how should the Federal Government regulate insurance? I think at first we really need to answer the question, should the Federal Government regulate insurance?
    Here in Washington, the common perception seems to be that Federal regulation is always preferable to State regulation. In this case, however, I believe the move towards replacing State regulatory authority with Federal, particularly if it creates a dual optional Federal structure, is seriously misplaced and misguided.
    AIG, the world's largest insurance company, is often cited as the poster child for the need for Federal regulation of insurance. The case of AIG proves just the opposite. AIG's insurance operations, and the fact that they were regulated by the States and required to hold risk-based reserves, is the only reason AIG was salvageable, even if it took $150 billion in taxpayer money to bail out the federally regulated holding company.
    If the State regulators hadn't prevented the holding company from raiding State-based reserves, even the insurance subsidiaries would have gone down, jeopardizing consumers and State-guaranteed funds all across our country.
    In my opinion, AIG makes the argument not for Federal regulation of insurance, but for the reintroduction of Glass-Steagall. In the words of AIG CEO Liddy before this committee, and just yesterday before the Government Oversight Committee, ``AIG needs to return to doing what it does best, insurance.''
    If it had stuck to insurance and hadn't been able to buy a small savings and loan so that it could choose OTS as its regulator, we likely wouldn't be facing the crisis we are facing today. Instead, it launched into the high-risk and supposedly high-reward world of derivatives, where Federal regulators were largely asleep at the switch.
    OTS has admitted to this committee that they really had no idea what was going on. I think we can all agree that the regulator-shopping among financial institutions has been a disaster, and we should not now be considering giving that opportunity to insurance companies.
    The insurance industry chafes under State regulation not because of the onerous regulatory burden, but because States impose stringent capital reserve requirements, and because of the ability in some States like California to pass tough consumer protection laws and rate regulation. Let me be blunt. I think the discussion is all about life insurance companies being further able to leverage their positions.
    I served as chair of the California State Senate Banking, Finance, and Insurance Committee for 8 years. The insurance industry lobbyists were always looking to weaken consumer protections. I think one of the frequent refrains, that they needed to be free of State restrictions so they could be able to speed creative and innovative products to market so that they could compete with Wall Street, has been shown to be the fallacy that it was and is.
    Insurance is an essential part of our economy. It needs to be strong and robust. The protections for the consumers and taxpayers must be equally strong and robust.
    I yield back.
"
Chairman Kanjorski," Thank you very much, Ms. Speier.
    Now we will hear from Mr. Neugebauer for 3 minutes.
"
Mr. Neugebauer," Thank you, Mr. Chairman, and Mr. Ranking Member, for having this hearing.
    One of the problems of being kind of last in the queue here is that a lot of the things that I wanted to say have already been said. But I think as we go down this road of regulatory reform, one of the things we need to make sure is we understand what happened.
    I think there is always a rush, when something unexpected happens or something bad happens, that somehow they blow the whistle and ask the government to come in and fix it. And quite honestly, the record of government fixing things is not all that good.
    And so as we go down this road, I think we need to make sure we understand what happened. Where were the holes in the system? And in some cases, I think we are going to find that it wasn't--it is not necessarily we need more regulation as we need better regulators or regulators that are actually doing their jobs. And so what we don't need to do is to try to pass a bunch of regulation because regulators weren't necessarily doing their jobs.
    When it comes to the insurance industry, for example, AIG was a little bit different entity than a typical insurance company. And so is there a need to separate the activities of some of these organizations?
    I think what we are going to find in our large banks and we are going to find in our larger institutions that got into trouble is that the regulators who were primarily responsible for them were looking at a core set of their business instead of some of the unrelated businesses that those entities were in. And maybe those regulators didn't actually understand those businesses that they are in.
    And so maybe a more appropriate regulatory structure is to make sure that you have regulators that have the expertise within the new organization to make sure that they are analyzing all of the risks that are being taken. Particularly when we look at some of our life insurance companies and our insurance companies that are State-regulated, as several of my colleagues have said before, is we don't want to be throwing another blanket over it.
    In other words, if the other blanket has failed, then I think the larger question there is what happened and why weren't those regulators able to ascertain what happened to those entities rather than adding another layer? There are some that are calling for quick regulatory reform, to do this very quickly. I think the more important thing is to do it right and to do it smart.
    And so I would hope as we go down this road, Mr. Chairman, that we take a role of, first, doing what people do in the medical community. Somebody gets sick or something happens unexpectedly and they die, they do an autopsy. I think what is in order here is a major autopsy of the areas where we had fallacies and failures, determine what happened, and then look at what the appropriate steps are going to be necessary to keep those from happening again.
    But I think that the underlying thing that the American people and investors and everybody needs to understand is that the Federal Government cannot always keep bad things from happening. People take risks and they look like a reasonable risk at the time, but not every business plan and not every business investment pans out like it is purported to do.
    And to think that regulation will fix that, I think, sends a poor signal not only to the investors, to policyholders, but to everyone else, is that the government is not responsible for making things go up and down. It is responsible to make sure that there is integrity and transparency in the marketplace and in the regulatory scheme, making sure that people are following generally good business practices.
    And with that, I yield back.
"
Chairman Kanjorski," Thank you very much, Mr. Neugebauer.
    As everyone is aware, we have a series of votes now. We have estimated it to be at least an hour and 10 minutes. So the committee will stand in recess for at least an hour and 10 minutes, and then we will return immediately after the last vote.
    [recess]
"
Chairman Kanjorski," The subcommittee will reconvene.
    I will now introduce the panel. First of all, thank you for waiting for an hour-and-a-half, no less thank you for appearing before the subcommittee today. Without objection, your written statements will be made a part of the record. And you will each be recognized for a 5-minute summary so we can move through your direct testimony and get to some of the examination by the committee members.
    First, we have Mr. Baird Webel, Specialist in Financial Economics with the Congressional Research Service. Mr. Webel, you are recognized for 5 minutes. STATEMENT OF BAIRD WEBEL, SPECIALIST IN FINANCIAL ECONOMICS, 
              CONGRESSIONAL RESEARCH SERVICE (CRS)
"
Mr. Webel," Chairman Kanjorski, Ranking Member Garrett, and members of the subcommittee, thank you very much for your invitation to testify at today's hearing.
    First, just a formality to get out of the way. I just want to clarify that CRS's role is to provide objective, nonpartisan research and analysis to Congress. CRS takes no position on the desirability of a specific policy, and the arguments that I have presented in my testimony are for the purpose of informing Congress.
    My written testimony provides a range of options for Congress to consider as it approaches revamping the insurance regulatory system. And I would like to highlight a couple of aspects of it right now.
    The first is that the options that I present are not mutually exclusive. You can see that in the Bean-Royce bill that was mentioned by the members before. It combines both an optional Federal charter and a systemic risk regulator.
    Insurance is a wide-ranging business. There are a variety of different regulatory approaches that you could consider and a variety of different ways that you could split up the business if so desired. For example, the option of splitting the regulation of life insurance and property/casualty insurance has been mentioned frequently. There is also a reinsurance component that could be considered.
    One, there is currently existing regulation that is very different at the State level between commercial lines insurance for large insurers and personal lines insurance that are bought by individual consumers. There is a vast difference between the scope and reach of large insurers versus small insurers.
    There are aspects of market conduct or consumer protection that could be regulated differently than solvency, so that there are a lot of different options and different ways, and it is not necessarily the case that one size needs to fit all.
    The second thing I would like to talk about is the newest concept that has really come out of the couple of--the last year or so of a systemic--specifically of a systemic risk regulator.
    As the newest idea that is really out there, it is also, I think, the least fleshed out of the concepts that we have. And as with so many things, the devil truly is in the details. Who would be the systemic risk regulator? What would a systemic risk regulator do? What would we want it to do? And starting just at the definition, even just at the definition of systemic risk, one finds frequently differing concepts.
    One of my colleagues, when we started into this discussion a few months ago, came around to the people who do this at CRS and said, ``So is an asteroid about to hit the United States to be considered a systemic risk to the financial services industry?'' And after the sort of initial amusement at the idea and when people started thinking about it, you know, you start to take it a little more seriously.
    What is a financial systemic risk regulator to do about this? You know, is it regulating how people would respond to an asteroid strike? Is it supposed to be stopping the asteroid strike from the beginning?
    If you replace asterisk strike with, say, global warming or a pandemic flu or the destruction of the financial infrastructure in New York, suddenly it is not--you know, it brings up questions that are really a little more serious than when you first--when you first thought about it.
    The powers that a systemic risk regulator could have: Does it have day-to-day oversight of financial firms, or does it sit at 20,000 feet and identify the problems and then expect the other regulators to do something about it? If so, does it have preemption powers if it identifies a systemic problem but the other regulators don't act on it?
    When you apply it to insurance, you get even more complicated because of the existing State regulatory system--questions of how you balance Federal power versus State power, of 50 different regulators that would have to be interacting with the systemic risk regulator.
    There has been a suggestion of a council with the heads of the various Federal regulatory bodies. Well, who sits on that council for insurance? I mean, presumably you would want to have someone there, but who?
    And when you get down into the very weeds of insurance, I think that there is a particular flash point with rate regulation. Many of the States consider rate regulation to be a bedrock consumer protection.
    But of course, suppression of rates beneath what is appropriate for the risk entailed is a definite solvency concern, which feeds into a definite systemic risk concern if it is a large insurance company. And how that could be managed within the system or within whatever the Federal systemic risk regulator will be will certainly be a challenge.
    I am happy to be here and happy to answer any other questions that you might have. Thank you.
    [The prepared statement of Mr. Webel can be found on page 143 of the appendix.]
"
Chairman Kanjorski," Thank you very much, Mr. Webel.
    We will now hear from Ms. Patricia Guinn, managing director of global risk and financial services business for Towers Perrin.
    Ms. Guinn, 5 minutes, please.  STATEMENT OF PATRICIA L. GUINN, MANAGING DIRECTOR, RISK AND 
               FINANCIAL SERVICES, TOWERS PERRIN
    Ms. Guinn. Thank you. Chairman Kanjorski, Ranking Member Garrett, and members of the subcommittee, it is an honor to testify today on behalf of Towers Perrin.
    Towers Perrin is a global professional services firm that helps organizations improve their performance through effective people, risk, and financial management. The insurance industry is a particular focus of our firm, and I appreciate this opportunity to offer our perspective on the important issue of insurance industry oversight.
    Without a doubt, the financial crisis has had a significant adverse impact on the balance sheets and profitability of insurance companies. However, with the obvious exception of AIG, the insurance industry as a whole has not been as severely impacted by the crisis as has the banking industry.
    Insurers have benefitted from strong risk management practices, particularly in the property/casualty sector. In addition, the focus of the current State regulatory framework on solvency and policyholder protection has served the industry well.
    That said, the financial crisis has exposed a number of issues that raise valid questions about the adequacy of the current regulatory system. And while it is a relatively small part of the overall financial services industry, insurance has a far-reaching impact on our economy as a whole.
    Think of your own experience. The businesses you rely on can't open their doors each day without liability insurance, workers compensation, and various other coverages. And as individuals, we can't register our automobiles or get a mortgage without appropriate insurance.
    Furthermore, insurance companies are major investors in the U.S. financial markets, with trillions of dollars of invested assets. Finally, the insurance industry fills a less-well-known role as the provider of financial guarantee insurance to enhance the credit quality of a wide range of municipal bonds and structured securities. The importance of this role has been highlighted in the current financial crisis.
    These are sufficient reasons for the insurance industry to warrant Federal attention. Yet, in our opinion, there is no need to start from scratch. Any new Federal role in insurance regulation should build on the industry's very positive risk management characteristics and the current regulatory structure.
    Federal oversight also should address the challenges presented by systemic risk, regulatory arbitrage, and an increasingly complex landscape that blurs the lines between insurers and other financial services players.
    We have made a number of suggestions in our written testimony that I will briefly summarize.
    First, we recommend a more holistic regulatory framework for the financial services industry that is underpinned by economic capital requirements based on enterprise-wide stress testing. This would improve transparency into an organization's ability to withstand extreme loss scenarios on a consolidated basis.
    To be effective, Federal oversight of the insurance industry needs to recognize the industry's unique characteristics. We recommend that the Federal Government avoid a one-size-fits-all approach derived from the larger banking industry, and one way to do that is to build an insurance industry knowledge base with contributions from State regulators along with industry and professional associations.
    Next, the Federal Government should avoid direct participation in insurance markets. Except in the most dire of circumstances, the private insurance and reinsurance markets have continued to function well and are able to finance a wide variety of risks.
    While the State insurance guarantee associations have also performed well, we believe a Federal resolution authority for multi-jurisdictional and multi-entity conglomerates should be considered.
    Finally, risk management professionals with appropriate training, credentials, and professional standards can play an important role in the Federal oversight of financial services. The current State regulatory framework for insurance requires actuaries to give a professional opinion on the adequacy of an insurance company's reserves to meet its future obligations to policyholders. We can easily envision expanding this role to the evaluation of other financial obligations and hard-to-value assets.
    Thank you for the opportunity to express our views.
    [The prepared statement of Ms. Guinn can be found on page 79 of the appendix.]
"
Chairman Kanjorski," Thank you very much, Ms. Guinn.
    And next, we will hear from Mr. J. Robert Hunter, director of insurance for the Consumer Federation of America. Mr. Hunter?STATEMENT OF J. ROBERT HUNTER, DIRECTOR OF INSURANCE, CONSUMER 
                  FEDERATION OF AMERICA (CFA)
"
