"Speaker","Speech","Type","Comments"
"Chairman Kanjorski","Thank you very much, Ms. Gardineer. Now, I turn to my colleague from Wisconsin, Ms. Moore, for the next introduction. Ms. Moore of Wisconsin. Thank you, Mr. Chairman, and thank you for this indulgence to allow me to introduce our next panelist, the distinguished Commissioner of Insurance for the State of Wisconsin who was appointed by his excellency, Governor Jim Doyle, on January 1, 2007. The Office of the Commissioner of Insurance is responsible for examining industry financial practices and market conduct, licensing our agents, reviewing policy forms for compliance with State legislation, and investigating consumer complaints. His agency is also responsible for administering the State life insurance fund, the local government property insurance fund, and the injured patients and families compensation fund. Mr. Chairman, Mr. Sean Dilweg has had a distinguished career in public service and I knew him when I was a member of the State senate. I also want to point out that he has tremendous skills as a basketball player. That matters here in the Beltway and it matters a lot to be a baller, so with much further ado, I would like to introduce Commissioner Sean Dilweg. Commissioner?","Speech"," "
"Mr. Dilweg","Thank you, Congresswoman Moore, and Chairman Kanjorski. I have had the privilege of working with Congresswoman Moore, I have decided, for the last 17 years in and around State and Federal Government, so I appreciate those kind words. I am here on behalf of the NAIC, and my purpose today is really to give some insight into how State regulators assess the financial strength of an insurer and describe our unique regulatory working groups that assist and improve us in this assessment. Financial regulation is the critical component that insures our most important consumer protection, which is solvency. That basic concept guarantees that damaged automobiles are repaired and that annuity payments arrive in the mail on time, and that families hit by natural disasters can rebuild and recover. Through the NAIC, regulators have created three core solvency surveillance mechanisms: reporting; analysis; and examination, to ensure that these obligations to policyholders, claimants, contract holders, and other parties are met both today and in the future. In our unique system of State regulation, it is imperative that the regulators around the country have access to these tools, particularly when assessing large multi-State insurers. An insurer's domestic State is relied on as the primary solvency regulator; however, any State in which a company is licensed to conduct insurance business may perform its own monitoring financial examinations and take regulatory action as appropriate. There are three NAIC working groups that deal with reporting analysis and examination. These provide the tools for us as individual State regulators to handle these complicated groups of insurance companies and individual insurance companies. Today, in my verbal testimony, I will spend time on the financial analysis working group better known as FAWG. For over a decade, State insurance financial regulators have shared information and ideas through the NAIC's financial analysis working group, or FAWG, which exists to identify, discuss, research, and monitor potentially troubled insurers and insurance groups that are of national significance. FAWG leverages the expertise of select chief financial regulators from around the country to provide an additional layer of solvency assessment. FAWG also helps identify market trends and emerging financial issues in the insurance sector. This council is truly a council of co-equal regulators that assesses nationally significant insurers or groups. We identify these insurers or groups that exhibit characteristics of trending towards financial trouble. We interact with the domestic regulators in lead States in order to assist and advise the appropriate regulatory strategies and methods and actions. We encourage, promote, and support coordinated multi-State efforts in addressing solvency issues. FAWG's review of companies can be described generally as identifying the companies that are outliers when compared with benchmarks of the industry market segment, develop communications for financial staff and the Commissioner of the State, review regulator responses on identified issues, follow- up with the domestic regulator, including a presentation by the domestic regulator at many of our FAWG meetings, and, also, forming subgroups for some of our large, nationally significant insurers. Through the FAWG forum, individual States work together to support and guide fellow regulators for the benefit of the whole in an entirely confidential process. The working group reviews and considers trends occurring within the industry. Most recently, we have looked at the residential, mortgage- backed security issue and taken steps to address that. Finally, I wanted to touch briefly upon State insurance interaction with the Federal Government. As alluded to by earlier panelists, many individual State insurance departments in the NAIC do interact with our Federal counterparts. This occurs when there are solvency issues that affect regulatory interest beyond a particular financial services industry. Many of the same States that are FAWG members also interact with Federal agencies because of the nature of their domestic insurance market. For example, I am the primary regulatory for two large insurers that insure municipal bonds and mortgages, respectively. I have interacted with the Federal Reserve, the U.S. Treasury, and the FHFA in order to share information of common interest on these significant companies. In conclusion, as a State-based system of regulation, we are keenly aware of our unique structure and have developed tools such as accreditation and FAWG to ensure that we are effectively and officially maximizing our resources to protect consumers and to address the solvency issues of our regulated entities. Thank you for the opportunity to testify and I look forward to answering your questions.","Statement","STATEMENT OF SEAN DILWEG, COMMISSIONER, STATE OF WISCONSIN, OFFICE OF THE COMMISSIONER OF INSURANCE"
"Chairman Kanjorski","Thank you very much, Mr. Dilweg. Finally, we will hear from Ms. Ann Frohman, director for the Nebraska Department of Insurance. Director Frohman?","Speech"," "
"Ms. Frohman","Thank you, Chairman Kanjorski, and members of the subcommittee. Thank you for inviting me to testify today. My name is Ann Frohman and I am the director of insurance for the State of Nebraska. I am here today to testify on behalf of the National Association of Insurance Commissioners. I am in the areas of group supervision of insurance companies. Before delving into group supervision, I should note that a cornerstone of our system, which is critical to the supervising insurance groups, is our financial standards and accreditation program. The accreditation program is a set of strong baseline standards, practices, and required skill sets for effective solvency supervision. All 50 States are currently accredited, and to stay accredited, States must adopt any changes made to the program by insurance regulators. State insurance departments are periodically reviewed by a team of their peers to ensure compliance with the 40 specific standards and 226 specific elements necessary for accreditation. Out of necessity and for the sake of efficiency, the States have developed a strong system of cross-border supervision and coordination. Multiple jurisdictions provide peer review for insurance groups that contribute to a race-to-the-top approach. There is also routine coordination with lead State regulators of insurer groups as well as free coordination with other functional regulators when insurers are affiliated with other financial sectors. All States and the District of Columbia have adopted the NAIC's Insurance Holding Company System Regulatory Act, designed to regulate transactions among insurers and other affiliated entities. This Act also regulates mergers and acquisitions, standards for transactions, and holding company information. This Holding Company Act requires annual filings regarding the holding company systems major transactions. These include such items as material changes to reinsurance contracts, major investments, management agreements, cost- sharing, and requests for extraordinary dividends. The Holding Company Act outlines specific filing requirements for persons wishing to acquire control of or merge with a domestic insurer. It further requires each insured to give notice of certain material affiliated transactions so we may determine if they are fair and reasonable to the interest of the insurer. Another important feature of the Act is that it also requires insurers to obtain prior regulatory approval for dividend transactions meeting certain thresholds in order to monitor the capital flows within a holding company system. Recent experience has shown that the activities of entities within a broader group with no connection to the insurers can still impact those insurers through contagion and reputation risk. Our system is ensuring the solvency of each individual insurance entity within an insurance group to minimize the risk to policyholders posed by these other entities within the group. State regulators have the ability to wall-off insurers to essentially block the interconnectedness that otherwise allows risk to spread unchecked throughout a broader group. In response to the recent global financial crisis, however, U.S. regulators and international standard-setting organizations have all taken steps to improve the financial services regulatory system and encourage more frequent communications and coordination among supervisors, including State regulators. States coordinate frequently and with other functional regulators, our Federal counterparts. We meet periodically with the Fed and the OTS prior to our NAIC meetings, as well as engage in discussions of particular companies, which is required as part of our financial analysis handbook directives. Fed and OTS representatives often attend NAIC working sessions. Additionally, the States have memorandums of understanding agreements with these agencies to share information; however, more can be done to ensure a two-way flow of information. State insurance regulators participate regularly in supervisory colleges for insurance-related entities around the world. This is a fairly recent phenomenon for us. For instance, my State of Nebraska, along with Delaware and Maryland, convened a supervisory college of Berkshire Hathaway a year ago. We'll have an in-person meeting in April here in Washington to gain a common understanding of the risk profile of the group and thereby strengthen our solo supervision efforts. Additionally, we have recently enacted special legislation in Nebraska to further enhance group supervision of a major, internationally active insurer operating in the State. Group supervision of complex entities is important, but our system also demands robust supervision of individual entities, whether the parent is an insurer or not. Information sharing and supervisory collaboration are improving and the NAIC is taking further steps to strengthening its Holding Company Act. Taken together, these steps will help ensure the continued stability of the insurance sector. Thank you for the opportunity to testify, and I would be happy to answer any questions.","Statement","STATEMENT OF ANN M. FROHMAN, DIRECTOR, NEBRASKA DEPARTMENT OF INSURANCE"
"Chairman Kanjorski","Thank you very much, Ms. Frohman. We have heard great testimony, and now it is time for our questioning. I am going to take my few moments, first. The testimony was very good, and it did not sound as contentious as it is. But if one sits here and listens, I do not think we have agreement at that table as to what is being done and what should be done in the future. I guess my first question would go to Ms. Gardineer, in that I am interested to know whether or not you have instituted any different regulatory reforms of organizations that are associated with holding companies and insurance companies, such as AIG. As I understand it, the only regulatory authority exercised over financial products of AIG in London was your supervision of the thrift. Is that correct?","Speech"," "
"Ms. Gardineer","Congressman, yes, our supervision of the AIG Holding Company was geared towards looking at and protecting the safety and soundness of the thrift institution. In doing so, we did coordinate with our functional regulators to understand what was going on in the insurance activities, but we also looked at other areas that were not under the purview of the functional regulators.","Speech"," "
"Chairman Kanjorski","Who is the functional regulator?","Speech"," "
"Ms. Gardineer","The State over the insurance activities, the insurance subsidiaries.","Speech"," "
"Chairman Kanjorski","What State handled the insurance subsidiary for financial products in London particularly?","Speech"," "
"Ms. Gardineer","There was no State regulator for the financial products.","Speech"," "
"Chairman Kanjorski","Okay. So AIG, by cleverly setting up the operation in London, was successful in avoiding any regulatory authority whatsoever on the insurance aspect of its business over there. Is that correct?","Speech"," "
"Ms. Gardineer","I think that's correct, Congressman.","Speech"," "
"Chairman Kanjorski","Now, as the regulator of the thrift, did you also go in and exercise regulatory authority over the other functions, other than the thrift, on Financial Products in London?","Speech"," "
"Ms. Gardineer","We conducted targeted reviews of the financial products operation in the AIG holding company. Our efforts were focused domestically, but we did coordinate and have discussions with the operations.","Speech"," "
"Chairman Kanjorski","And you found that they were in fact without collateral to support their counterparty positions of $2.8 trillion; and, you were aware of that at the time?","Speech"," "
"Ms. Gardineer","As we went through the targeted reviews, our examiners were able to find discrepancies in the corporate governance with regard to how information was flowing back and forth from the Financial Products silo up to the senior managers, and we made them aware of those weaknesses based on what we found in the Financial Products silo.","Speech"," "
"Chairman Kanjorski","When was this that you made somebody aware of that?","Speech"," "
"Ms. Gardineer","I'm sorry?","Speech"," "
"Chairman Kanjorski","When did you make somebody aware of weaknesses there?","Speech"," "
"Ms. Gardineer","We communicated to them through our examination process.","Speech"," "
"Chairman Kanjorski","When, though, precisely in time?","Speech"," "
"Ms. Gardineer","I think that was in March of 2008.","Speech"," "
"Chairman Kanjorski","Oh, that was after the beginning of the crash.","Speech"," "
"Ms. Gardineer","Prior to that, as part of the regulatory process and through the examination process, we did communicate continually with senior management and met with the board of directors.","Speech"," "
"Chairman Kanjorski","Well, was that back in 2007? 2006? When did you communicate with--","Speech"," "
"Ms. Gardineer","We began those communications in 2007. They culminated in a downgrading of their holding company rating in","Speech"," "
"Chairman Kanjorski","And, obviously, no action was taken by the supervisor regulator because there was not one. They were beyond regulation on the insurance side. So did you take any action to cause them to cease and desist what they were doing?","Speech"," "
"Ms. Gardineer","I think it's important to remember, Congressman, that in the Financial Products activities sector, these were unregulated products by anybody in the United States.","Speech"," "
"Chairman Kanjorski","So if they were awarding assassination contracts there, and you ran across that, since it was outside your realm of activity, they would have been allowed to go on to continue awarding those assassination contracts?","Speech"," "
"Ms. Gardineer","I also think it's important to recognize, Congressman, that the activity of creating these credit default swaps that were in the financial products, they had stopped the origination prior to our becoming their holding company supervisor. Our examiners went in to look at the pipeline of what was left in financial products and then made the senior managers of the company aware of the weaknesses that we found.","Speech"," "
"Chairman Kanjorski","But did you follow-through? Did anybody stop or take actions as a result of the exercise of your regulatory authority? I am not picking on you, Ms. Gardineer, but it just seems to me--the facts I know about that case--that an entity established with 400 employees in London without any assets, hard assets, only a great name, has been a subsidiary of one of the largest or the largest insurance company in the world. We are out there practicing to the tune of placing bets as high as $2.8 trillion, and that did not ring anybody's bell?","Speech"," "
"Ms. Gardineer","We saw the concerns, Congressman, and we made our concerns. We were aware of the problems. We made the company aware of our concerns with regard to the activities. However, I think one of the things that we recognize is the holding company structure and the statutes that we operate under are designed to primarily protect the safety and soundness of the thrift institution. In the situation of AIG--","Speech"," "
"Chairman Kanjorski","I realize that you can make the technical argument that we did not have jurisdiction, but obviously you did not assume jurisdiction of the larger problem when you saw it. As a result, somebody, particularly the American taxpayers, have suffered a $200 billion loss and are on the line for a great deal more in losses if there is further failure in that operation. Is that not correct? I am going to add: Have you changed your processes since you handled the AIG situation?","Speech"," "
"Ms. Gardineer","One of the things that we have done is we have reviewed the processes and what we were doing at AIG. We have provided enhanced examiner guidance based on the lessons learned through our experience with the consolidated supervision of that company. By doing that, we focused on the risk management associations, sharing of information between the non-functionally regulated and functionally regulated areas. So we have taken steps to increase our supervision and enhance that supervision through examiner education.","Speech"," "
"Chairman Kanjorski","Okay. I am running over my time, but I do want to ask you one more question. Have you sat down, or can you sit down, and recommend to this committee or to the Congress what has to be done in order to guarantee that the loophole that we have just discussed about who has regulatory authority, who has supervisory authority, where these lapses are, is vitiated in the new statute? We need certainty that one of the regulatory authorities of the United States has the responsibility and the duty to regulate these entities.","Speech"," "
