"Speaker","Speech"
"Mr. Bernanke","Thank you. Chairman Dodd, Senator Shelby, and Members of the Committee, I am pleased to present the Federal Reserve's semiannual Monetary Policy Report to the Congress. The economic expansion that began in the middle of last year is proceeding at a moderate pace, supported by stimulative monetary and fiscal policies. Although fiscal policy and inventory restocking will likely be providing less impetus to the recovery than they have in recent quarters, rising demand from households and businesses should help sustain growth. In particular, real consumer spending appears to have expanded at about a 2\1/2\-percent annual rate in the first half of this year, with purchases of durable goods increasing especially rapidly. However, the housing market remains weak, with the overhang of vacant or foreclosed houses weighing on home prices and construction. An important drag on household spending is the slow recovery in the labor market and the attendant uncertainty about job prospects. After 2 years of job losses, private payrolls expanded at an average of about 100,000 per month during the first half of this year, a pace insufficient to reduce the unemployment rate materially. In all likelihood, a significant amount of time will be required to restore the nearly 8\1/2\ million jobs that were lost over 2008 and 2009. Moreover, nearly half of the unemployed have been out of work for longer than 6 months. Long-term unemployment not only imposes exceptional near-term hardships on workers and their families, it also erodes skills and may have long-lasting effects on workers' employment and earnings prospects. In the business sector, investment in equipment and software appears to have increased rapidly in the first half of the year, in part reflecting capital outlays that had been deferred during the downturn and the need of many businesses to replace aging equipment. In contrast, spending on nonresidential structures--weighed down by high vacancy rates and tight credit--has continued to contract, though some indicators suggest that the rate of decline may be slowing. Both U.S. exports and U.S. imports have been expanding, reflecting growth in the global economy and the recovery of world trade. Stronger exports have in turn helped foster growth in the U.S. manufacturing sector. Inflation has remained low. The price index for personal consumption expenditures appears to have risen at an annual rate of less than 1 percent in the first half of the year. Although overall inflation has fluctuated, partly reflecting changes in energy prices, by a number of measures underlying inflation has trended down over the past 2 years. The slack in labor and product markets has damped wage and price pressures, and rapid increases in productivity have further reduced producers' unit labor costs. My colleagues on the Federal Open Market Committee and I expect continued moderate growth, a gradual decline in the unemployment rate, and subdued inflation over the next several years. In conjunction with the June FOMC meeting, Board members and reserve bank presidents prepared forecasts of economic growth, unemployment, and inflation for the years 2010 through 2012 and over the longer run. The forecasts are qualitatively similar to those we released in February and in May, although progress in reducing unemployment is now expected to be somewhat slower than we previously projected, and near-term inflation now looks likely to be a little lower. Most FOMC participants expect real GDP growth of 3 to 3\1/2\ percent in 2010, and roughly 3\1/2\ to 4\1/2\ percent in 2011 and 2012. The unemployment rate is expected to decline to between 7 and 7\1/2\ percent by the end of 2012. Most participants viewed uncertainty about the outlook for growth and unemployment as greater than normal, and the majority saw the risks to growth as weighted to the downside. Most participants projected that inflation will average only about 1 percent in 2010 and that it will remain low during 2011 and 2012, with the risks to the inflation outlook roughly balanced. One factor underlying the Committee's somewhat weaker outlook is that financial conditions--though much improved since the depth of the financial crisis--have become less supportive of growth in recent months. Notably, concerns about the ability of Greece and a number of other euro-area countries to manage their sizable budget deficits and high levels of public debt spurred a broad-based withdrawal from risk taking in global financial markets in the spring, resulting in lower stock prices and wider risk spreads in the United States. In response to these fiscal pressures, European leaders put in place a number of strong measures, including an assistance package for Greece and 500 billion euros of funding to backstop the near-term financing needs of euro-area countries. To help ease strains in U.S. dollar funding markets, the Federal Reserve reestablished temporary dollar liquidity swap lines with the ECB and several other major central banks. To date, drawing under the swap lines has been limited, but we believe that the existence of these lines has increased confidence in dollar funding markets, helping to maintain credit availability in our own financial system. Like financial conditions generally, the state of the U.S. banking system has also improved significantly since the worst of the crisis. Loss rates on most types of loans seem to be peaking, and in the aggregate, bank capital ratios have risen to new highs. However, many banks continue to have a large volume of troubled loans on their books, and bank lending standards remain tight. With credit demand weak and with banks writing down problem credits, bank loans outstanding have continued to contract. Small businesses, which depend importantly on bank credit, have been particularly hard hit. At the Federal Reserve, we have been working to facilitate the flow of funds to creditworthy small businesses. Along with the other supervisory agencies, we have issued guidance to banks and examiners emphasizing that lenders should do all they can to meet the needs of creditworthy borrowers, including small businesses. We also have conducted extensive training programs for our bank examiners, with the message that lending to viable small businesses is good for the safety and soundness of our banking system as well as for our economy. We continue to seek feedback from both banks and potential borrowers about credit conditions. For example, over the past 6 months we have convened more than 40 meetings around the country of lenders, small business representatives, bank examiners, Government officials, and other stakeholders to exchange ideas about the challenges faced by small businesses, particularly in obtaining credit. A capstone conference on addressing the credit needs of small businesses was held at the Board of Governors in Washington last week. This testimony includes an addendum that summarizes the findings of this effort and possible next steps. The Federal Reserve's response to the financial crisis and the recession has included several components. First, in response to the periods of intense illiquidity and dysfunction in financial markets that characterized the crisis, the Federal Reserve undertook a range of measures and set up emergency programs designed to provide liquidity to financial institutions and markets in the form of fully secured, mostly short-term loans. Over time, these programs helped to stem the panic and to restore normal functioning in a number of key financial markets, supporting the flow of credit to the economy. As financial markets stabilized, the Federal Reserve shut down most of these programs during the first half of this year and took steps to normalize the terms on which it lends to depository institutions. The only such programs currently open to provide new liquidity are the recently reestablished dollar liquidity swap lines with major central banks that I noted earlier. Importantly, our broad-based programs achieved their intended purposes with no loss to the taxpayers. All of the loans extended through the multiborrower facilities that have come due have been repaid in full, with interest. In addition, the Board does not expect the Federal Reserve to incur a net loss on any of the secured loans provided during the crisis to help prevent the disorderly failure of systemically significant financial institutions. A second major component of the Federal Reserve's response to the financial crisis and recession has involved both standard and less conventional forms of monetary policy. Over the course of the crisis, the FOMC aggressively reduced its target for the Federal funds rate to a range of 0 to \1/4\ percent, which has been maintained since the end of 2008. And as indicated in the statement released after the June meeting, the FOMC continues to anticipate that economic conditions-- including low rates of resource utilization, subdued inflation trends, and stable inflation expectations--are likely to warrant exceptionally low levels of the Federal funds rate for an extended period. In addition to the very low Federal funds rate, the FOMC has provided monetary policy stimulus through large-scale purchases of longer-term Treasury debt, Federal agency debt, and agency mortgage-backed securities, or MBS. A range of evidence suggests that these purchases helped to improve conditions in mortgage markets and other private credit markets and put downward pressure on longer-term private borrowing rates and spreads. Compared with the period just before the financial crisis, the System's portfolio of domestic securities has increased from about $800 billion to $2 trillion and has shifted from consisting of 100 percent Treasury securities to having almost two-thirds of its investments in agency-related securities. In addition, the average maturity of the Treasury portfolio has nearly doubled, from 3\1/2\ years to almost 7 years. The FOMC plans to return the System's portfolio to a more normal size and composition over the longer term, and the Committee has been discussing alternative approaches to accomplishing that objective. One approach is for the committee to adjust its reinvestment policy--that is, its policy for handling repayments of principal on the securities--to gradually normalize the portfolio over time. Currently, repayments of principal from agency debt and MBS are not being reinvested, allowing the holdings of these securities to run off as the repayments are received. By contrast, the proceeds from maturing Treasury securities are being reinvested in new issues of Treasury securities with similar maturities. At some point, the committee may want to shift its reinvestment of the proceeds from maturing Treasury securities to shorter-term issues so as to gradually reduce the average maturity of our Treasury holdings toward pre-crisis levels, while leaving the aggregate value of those holdings unchanged. At this juncture, however, no decision to change reinvestment policy has been made. A second way to normalize the size and composition of the Federal Reserve's securities portfolio would be to sell some holdings of agency debt and MBS. Selling agency securities, rather than simply letting them run off, would shrink the portfolio and return it to a composition of all Treasury securities more quickly. FOMC participants broadly agree that sales of agency-related securities should eventually be used as part of the strategy to normalize the portfolio. Such sales will be implemented in accordance with a framework communicated well in advance and will be conducted at a gradual pace. Because changes in the size and composition of the portfolio could affect financial conditions, however, any decisions regarding the commencement or pace of asset sales will be made in light of the committee's evaluation of the outlook for employment and inflation. As I noted earlier, the FOMC continues to anticipate that economic conditions are likely to warrant exceptionally low levels of the Federal funds rate for an extended period. At some point, however, the committee will need to begin to remove monetary policy accommodation to prevent the buildup of inflationary pressures. When that time comes, the Federal Reserve will act to increase short-term interest rates by raising the interest rate it pays on reserve balances that depository institutions hold at Federal reserve banks. To tighten the linkage between the interest rate paid on reserves and other short-term market interest rates, the Federal Reserve may also drain reserves from the banking system. Two tools for draining reserves from the system are being developed and tested and will be ready when needed. First, the Federal Reserve is putting in place the capacity to conduct large reverse repurchase agreements with an expanded set of counterparties. Second, the Federal Reserve has tested a term deposit facility, under which instruments similar to the certificates of deposit could be auctioned to depository institutions. Of course, even as the Federal Reserve continues prudent planning for the ultimate withdrawal of extraordinary monetary policy accommodation, we also recognize that the economic outlook remains unusually uncertain. We will continue to carefully assess ongoing financial and economic developments, and we remain prepared to take further policy actions as needed to foster a return to full utilization of our Nation's productive potential in a context of price stability. Last week, the Congress passed landmark legislation to reform the financial system and financial regulation, and the President signed the bill into law this morning. That legislation represents significant progress toward reducing the likelihood of future financial crises and strengthening the capacity of financial regulators to respond to risks that may emerge. Importantly, the legislation encourages an approach to supervision designed to foster the stability of the financial system as a whole as well as the safety and soundness of individual institutions. Within the Federal Reserve, we have already taken steps to strengthen our analysis and supervision of the financial system and systemically important financial firms in ways consistent with the new legislation. In particular, making full use of the Federal Reserve's broad expertise in economics, financial markets, payment systems, and bank supervision, we have significantly changed our supervisory framework to improve our consolidated supervision of large, complex bank holding companies, and we are enhancing the tools we use to monitor the financial sector and to identify potential systemic risks. In addition, the briefings prepared for meetings of the FOMC are now providing increased coverage and analysis of potential risks to the financial system, thus supporting the Federal Reserve's ability to make effective monetary policy and to enhance financial stability. Much work remains to be done, both to implement through regulation the extensive provisions of the new legislation and to develop the macroprudential approach called for by the Congress. However, I believe that the legislation, together with stronger regulatory standards for bank capital and liquidity now being developed, will place our financial system on a sounder foundation and minimize the risk of a repetition of the devastating events of the past 3 years. Thank you, Mr. Chairman. I would be pleased to respond to your questions."
"Chairman Dodd","Thank you very much, and what I will do is I will ask the Clerk to--let us try 7 minutes a round. Again, I won't be banging down the gavel too hard, but if people try and keep them in that timeframe, it will be helpful since we have got a pretty good turnout, if we can. Let me begin by raising the issue--Senator Shelby made note of the reference to the recent crisis in Europe. Let me start out there, if I can. As the European Union announced its financial stabilization program in May, you briefed us, in fact, here on the Committee on the Fed's decision to temporarily reopen the dollar swap lines with the ECB and other foreign central banks to support liquidity in the dollar funding markets. Clearly, the Fed identified a need to protect the American economy from events in Europe. With continued downgrades of European sovereigns--I noticed Ireland, just the other day, they downgraded a bit--European bank stress test results expected this week, and again, there has been a lot written about that, how successful they may be, and the uncertainty about future economic growth, as well, what challenges lie ahead, in your view, for the efforts you and your counterparts in Europe have made to stabilize the financial system?"
"Mr. Bernanke","Well, Senator, as I mentioned, concerns about the European situation created some problems in financial markets this spring, which spilled over into our own financial markets, as well. The Europeans have been quite aggressive in addressing these problems. As you know, they, together with the IMF, have provided a financial program for Greece and they have collectively developed a stabilization fund of 500 billion Euros, together with additional funds potentially from the IMF, to be used to ensure that countries under fiscal stress will be able to make their payments and to finance their governments. And indeed, in the last few weeks, we have seen some of the troubled governments being able to go back to the market, which I think is encouraging. The Federal Reserve's liquidity swap lines were a relatively minor part of that effort, but I think they have provided some assurance that dollar funding markets will be sufficiently liquid and have reduced the risks to our own financial system. The other thing that the Europeans are doing is trying to duplicate the success of the American bank stress tests of a little more than a year ago by conducting a set of stress tests whose results are supposed to be released later this week. Of course, it remains to be seen how effective those stress tests are, but it is clear that the Europeans are very focused and very committed to addressing these issues, and my sense is that the financial market concern about European problems has diminished to some extent recently, which is, in turn helpful to our economy. But we will at the Federal Reserve continue to be in close contact with our colleagues in Europe. I am going to Europe for this weekend. And we will continue to monitor developments and their potential impact to the U.S. economy."
"Chairman Dodd","Well, I appreciate that, and I think the committee would probably as a general matter like to be kept abreast and informed as to your observations regarding their progress. Obviously, a lot of difficulty. While they share common currencies and so forth, the differences in fiscal policies in the various countries make their ability to resolve these in some sort of united fashion even more difficult, it seems. But I hope your assessment is correct. Let me, if I can, raise an issue that has been--and it is not your job, obviously, to get into policy debates here on specific legislative matters, so I am not going to try and pin you down on that. But we are going through the debate here now. Obviously, we have got slow growth, as you pointed out, high unemployment, low interest rates, low inflation. And again, obviously, we have got deficits that are mounting. And so the debate back and forth is to where is the balance? How do we strike here, an austerity program or do we try and stimulate some economic growth in the country at the same time and how do we do that. You are a student of the Depression era, and there are many who have written about the failure of the New Deal administration after the first couple of years to not sustain a policy of economic growth, in fact, follow an austerity path, again, using that language. And those who have argued that because they did that, they delayed, of course, the second or more--or delayed recovery during that period of time. Give us your take on this as a general matter. And again, I am not asking you to engage in the debate about specific budget requests and the like. But stepping back sort of with a macro approach here, what do you advise us in the legislative branch as to how to approach this debate, because obviously it is tearing us a bit apart up here and we need to strike some balance in all of this. Deficit reduction is clearly a goal we have got to focus on, but also, simultaneously, we have got to try and stimulate economic growth in the country which requires some government activity, as well."
"Mr. Bernanke","Mr. Chairman, as you know, this is very controversial and there has been a lot of debate on both sides. On the one hand, and I will come back to a kind of recommendation, but on the one hand, you have folks who are focusing on the need for government support in the current economic environment. Obviously, in the United States and in many other countries, we have a great deal of excess capacity. Private spending is weak. And so the argument is that additional fiscal support might be helpful to the economy."
"Chairman Dodd","Right."
"Mr. Bernanke","On the other side, you have people who are concerned about the longer-term deficit situation, are worried that financial markets might respond in an adverse way or confidence might respond in an adverse way to signals that any government is not committed to long-term fiscal sustainability. So there is some truth to both of those arguments. I think the right way to combine them is to think about the entire trajectory of fiscal policy. I do believe that at the current moment, that the large deficits, as unattractive as they are, are important for supporting economic activity and they were important also in restoring financial stability, and so I think they were justified in that respect and I would be reluctant to withdraw that support too precipitously in the near term. At the same time, to maintain confidence and keep interest rates low, it is very important that we have a strong and credible plan for reducing deficits over the next few years. So if we think of this instead of either/or and think of it as a combination and think about the trajectory, the best approach, in my view, is to maintain some fiscal support for the economy in the near term, but to combine that with serious attention to addressing what are very significant fiscal issues for the United States in the medium term."
"Chairman Dodd","Let me pick up on that, because again, you and I have chatted over the years and I have been very impressed with some of your writings about the long-term effects of unemployment. We have a tendency to see these matters where we have got a certain level of unemployment. Then things happen and we get people back to work. That is obviously the goal. But talk to us about the long-term effects of unemployment. What worries you about that, in a brief comment, if you would?"
"Mr. Bernanke","Well, this is part of the reason why I am concerned about the current situation and why I made reference in my remarks to the fact that, currently, about half of the unemployed have been unemployed for 6 months or more. So in terms of long-term unemployment, this is the worst labor market, the worst episode since the Great Depression. Of course, long-term unemployment is very stressful for the unemployed and their families, being without income or reduced income for such a long period of time. But even from the perspective of economic growth and stability, as we have seen in other countries, people who are unemployed for a long period of time often see their skills atrophy or see their skills become irrelevant to the new economy or the way the economy is developing, or they may become demoralized and may become separated from the labor market. Indeed, long-term unemployment sometimes becomes permanent unemployment. So not only for the sake of the unemployed and for the short-term strength of the economy, but also for our long-term viability and international competitiveness, I think we need to be very seriously concerned about the implications of long-term unemployment for skills, for labor force attachment, for long- term earnings and employment opportunities."
"Chairman Dodd","Well, I appreciate that, and obviously that was the point I was trying to make here. Your point is that there is enough empirical data on this and other examples that have occurred so that is not mere speculation about what can happen in terms of job skill levels and the ability of people then to recover and get back on their feet, not just individually, but overall the economy of a country is affected by it."
"Mr. Bernanke","There is a good bit of research on this question."
"Chairman Dodd","I thank you for that. Let me turn to Senator Shelby."
"Senator Shelby","Mr. Chairman, we all, I think, agree that long-term unemployment problems is a cancer dealing with our economy and people's operations. On the other hand, a spiraling deficit and accumulated debt like we are going through now is also a real problem. And the question is, how do we balance that and how much time do we have, isn't it?"
"Mr. Bernanke","Well, Senator, as I responded to the Chairman, I absolutely agree that this is a concern, that if there is a loss of confidence in the financial markets that the United States is committed to and will achieve long-term fiscal sustainability, then the implications could be bad, not only for our long-term growth prospects, but they could actually hurt the current recovery for higher interest rates or higher inflation expectations. So it is very important to demonstrate as best we can, given the difficulties of committing future Congresses and so on, but to demonstrate as best we can that we are serious about addressing long-term issues. And so I don't think it is either/ or. I think you really need to do both."
"Senator Shelby","But accumulating debt after debt each year is not good for anybody in this country, is it----"
"Mr. Bernanke","I agree."
"Senator Shelby","----short term, right?"
"Mr. Bernanke","If the debt continues to accumulate and becomes unsustainable, as the Congressional Budget Office believes our current policies are, then the only way that can end is through a crisis or some other very bad outcome."
"Senator Shelby","Do you, as Chairman of the Fed, do you believe that our current continuing to have these big deficits adding to our debt is unsustainable?"
"Mr. Bernanke","I do, and I think that view is widely shared."
"Senator Shelby","Thank you. Mr. Chairman, the minutes of the June FOMC, the Federal Open Markets Committee meeting, stated, and I will quote, ``The committee would need to consider whether further policy stimulus might become appropriate if the outlook were to worsen appreciably.'' Aside from taking the Federal funds rate and the interest rate paid on reserves to zero, it is not clear to me what further policy stimulus would mean. If further stimulus were to involve more asset purchases that you alluded to by the Fed, would the Fed buy Treasuries or would they try to channel credit to specific segments of the financial markets, such as housing or perhaps even municipal debt?"
"Mr. Bernanke","Senator, I think it is important to preface the answer by saying that monetary policy is currently very stimulative, as I am sure you are aware."
"Senator Shelby","Yes."
"Mr. Bernanke","We have brought interest rates down close to zero. We have had a number of programs to stabilize financial markets. We have language which says that we plan to keep rates low for an extended period. And we have purchased more than a trillion dollars in securities. So certainly no one can accuse the Fed of not having been aggressive in trying to support the recovery. That being said, if the recovery seems to be faltering, then we will at least need to review our options, and we have not fully done that review and we need to think about possibilities. But broadly speaking, there are a number of things that we could consider and look at. One would be further changes or modifications of our language or our framework describing how we intend to change interest rates over time, giving more information about that. That is certainly one approach. We could lower the interest rate we pay on reserves, which is currently one-fourth of 1 percent. The third class of things, though, has to do with changes in our balance sheet, and that would involve either not letting securities run off, as they are currently running off, or even making additional purchases. We have not come to the point where we can tell you precisely what the leading options are. Clearly, each of these options has got drawbacks, potential costs. So we are going to continue to monitor the economy closely and continue to evaluate the alternatives that we have, recognizing that policy is already quite stimulative."
"Senator Shelby","Some people believe that the Fed is running out of options. From what you just said, you believe you still have some options, depending on the circumstances."
"Mr. Bernanke","I think we do still have options, but they are not going to be the conventional options and so we need to look at them carefully and make sure we are comfortable with any step that we take."
"Senator Shelby","I want to get into the area of small business lending. Mr. Chairman, I hear reports of a credit crunch for small businesses and calls by other people to initiate more government programs to jump start lending in this area. I have two questions related to small business credit. First, is there some market failure or regulatory failure inhibiting the flow of small business credit which requires even more government intervention? Second, is there any slow down in small business credit because of weaker demand, because of a deterioration in financial conditions of small businesses and values of the collateral that they hold, or because of regulators somehow inhibiting or preventing good loans from being made? In other words, do we know the definitive reason for the slow down in credit flow to small businesses and what is your take?"
"Mr. Bernanke","Senator, we have done a great deal of work on this and the addendum to my remarks gives you some of the findings of our meetings around the country on this issue. Certainly, a significant part of the reduction in lending to small business is the result either of lower demand, because firms don't want to expand, they don't have the final demand to grow----"
"Senator Shelby","Uncertainty, perhaps?"
"Mr. Bernanke","I am sorry?"
"Senator Shelby","Uncertainty in the economy?"
"Mr. Bernanke","Uncertainty and other factors. In other cases, the firm might like to expand, but its collateral value has declined and it is financially weaker and it is no longer viewed as being creditworthy at the current credit standards. So there are certainly a number of reasons why the demand for credit or the attractiveness of some borrowers has declined in this recession. At the same time, we want to be sure that every creditworthy small business or borrower is able to obtain credit, and while there are many issues to look at as regulators, one that we are particularly concerned about is that bank regulators might somehow be putting the thumb on the scale on the wrong side and being excessively cautious about not letting banks issue what are even marginally risky loans and not taking into account the importance to our economy that creditworthy borrowers receive credit. And so much of our effort has been focused on instructing and training our examiners to take a balanced approach, where they both are taking appropriate caution, but also making sure that creditworthy borrowers can get credit."
"Senator Shelby","My time is running and has run. GSE debt reform--do you believe that the debt of Fannie and Freddie is backed by the full faith and credit of the United States of America?"
"Mr. Bernanke","Well, not technically or legally, but, of course, the----"
"Senator Shelby","Do you believe----"
"Mr. Bernanke","Legally, I don't know what the legal status is. I don't think it has been given that status by the Congress. But, of course----"
"Senator Shelby","Do you believe the market has given that status?"
"Mr. Bernanke","The market, I think, takes appropriate comfort from the fact that there is a considerable amount of appropriated funds backing up those two companies."
"Senator Shelby","What risk does the Fed face in holding GSE debt?"
"Mr. Bernanke","Well, for exactly the reason you just raised, that the Treasury is providing backstop support for the mortgages, we are taking essentially no credit risk. There is some interest rate risk, if interest rates were to rise sharply. But on the other side of that, with our very low cost of funding, we have actually been earning a fairly high income from our holdings and have been remitting that to the Treasury."
