"Speaker","Speech"
"Mr. Neugebauer","Thank you, Mr. Chairman. One thing we know about Congress is that we do not necessarily do our best work in a crisis environment. We get a lot of pressure to just do something and to do something quickly. As a result, Congress can tend to overreact. Our financial markets are not functioning normally, and our Federal Government has gone to some unprecedented steps to intervene in these markets. Certainly, we need to consider some regulatory improvements. This committee started regulatory hearings this year, and the industry and the Treasury and others have put forward regulatory proposals. Before Congress rushes to overhaul regulations, we need to do a complete autopsy of the current problems so that we know exactly what went wrong and what changes could help prevent this from happening again. We also need to understand the outcomes of these problems on the structure of our financial services sector. Much focus has been on institutions that are too big or too interconnected to fail, but now it seems that more institutions fall into these categories. Expanding regulation to new entities also brings expectations of future government help. Now, this debate isn't simply about having more regulation or about having less regulation; it is about having effective regulation. Effective regulation allows market discipline to drive decisionmaking, and it minimizes moral hazard. Effective regulation keeps the U.S. capital markets competitive with others around the world. Effective regulation protects investors and consumers and rewards innovation and responsible risk-taking. We must also look at how the Federal Government plans to work its way out of these interventions. While some of these interventions are still being implemented, at some point the Federal Government will need to pull back. We need a bona fide exit strategy. This strategy needs to be a part of our discussion as we talk about regulatory changes. Moving forward, we need to work together across this committee aisle to come up with the right solution so we can leave America's financial system and economy stronger."
"The Chairman","The gentleman from Massachusetts, Mr. Lynch, is recognized for 1 minute."
"Mr. Lynch","Thank you, Mr. Chairman. I want to thank the ranking member as well and the witnesses for helping the committee with its work. I want to associate myself with the remarks of the gentleman from Ohio, who said that the time for finger pointing is long past, and we really, within this committee structure, have to figure out where we need to go in the future and how to fix this regulatory system. I would like the economists and the industry participants who are before us today to really focus on the purpose of the regulatory regime that we put in place, which is to provide information to investors, not only in external transparency but also in internal transparency. Because what we have seen is that these companies themselves do not understand truly the value of some of these complex derivatives that they hold. So, again, I thank you for your attendance here today, but I would like to see the focus on transparency, after reading your remarks, and on the value that that would have in any system that we will devise going forward. Thank you. I yield back."
"The Chairman","The gentleman from Illinois, Mr. Manzullo, is recognized for 2 minutes."
"Mr. Manzullo","Thank you, Mr. Chairman, for holding this hearing today. This committee needs to examine ways to ameliorate the impact of this crisis while examining long-term solutions to ensure that a crisis of this magnitude never happens again. As we examine the underlying causes of this crisis, it is clear to me that Fannie Mae and Freddie Mac were right in the thick of things. Some of us in Congress have been fighting the unethical, illegal, and outright stupid underwriting practices at Fannie and Freddie for many years. Our efforts are a matter of public record, at least in the last 8 years, of going so far as to publicly confront Franklin Raines, who took $90 million in 6 years from Fannie Mae, and with regard to his fraudulent, unethical lobbying campaign in 2000 and in regard to the use of unethical accounting practices to inflate the bonuses of Fannie Mae's executives in 2004. In 2005, we finally got a bill to the Floor, a vote in favor of GSE reform, including the tough Royce amendment, to make even more difficult the types of practices to continue that we see have led to this crisis. Any solution to this crisis undoubtedly needs to include a serious reexamination of the role that these GSEs will play in any future housing market. It is obvious that new regulations are necessary both to ease this crisis and to ensure that it never happens again. One thing for sure is that these two organizations need to be dissected, ripped apart, and examined thoroughly. Because once we find out what happened there as the root cause of the problem, we will make sure it never occurs again. Thank you, Mr. Chairman."
"The Chairman","The gentleman from Georgia, Mr. Scott, is recognized for 1 minute."
"Mr. Scott","Thank you, Mr. Chairman. Thank you for the hearing. I think we have to realize that the damage has been done. We have to change our mindset from one of continuing to try to find blame; and, instead, we have to work on real solutions. The number one issue we have before us is that our system is vulnerable. It has been vulnerable because a small quantity of high-risk assets undermined the confidence of investors as well as other market participants across a much broader range; and the combined effect of these factors, without the necessary regulation, caused the system to be vulnerable to self- reinforcing asset price and credit cycles. The issue before us: What are the reforms that will be necessary to reduce the vulnerabilities in our economic system in the future? We have to press hard to make sure that we stop the blame game and understand that the American people are looking to us to provide real solutions. Thank you, Mr. Chairman."
"The Chairman","Mrs. Biggert of Illinois is recognized for 2 minutes."
"Mrs. Biggert","Thank you, Mr. Chairman. Thank you for holding this hearing to overhaul our financial services regulatory system and to bring it into the 21st Century. During previous Congresses, this committee held about 100 hearings on GSE reform and led the House to pass a reform bill to rein in Fannie Mae and Freddie Mac. I worked on it and supported it in 2005 and 2007 because we saw the handwriting on the wall. These mortgage giants were too big, their accounting was irregular, and capital was too low. We also produced legislation to reform the credit rating agencies, which we worked on, and that was signed into law in 2006. The SEC was unacceptably slow in implementing any reform. Now more work needs to be done to ensure that agencies adequately evaluate credit risk. So our work to reform these regulations and many other reforms is by no means done nor will it ever be as the financial services industry is ever-evolving. Today's witnesses will touch on a litany of concerns that merit further review and serious consideration by this committee. I think that our ultimate goals should be to bolster integrity and confidence in the U.S. financial system, to invigorate U.S. competition, to enhance consumer protections, to arm consumers with financial education and information, and to never again have the taxpayers pay for Wall Street's mistakes. With that, I thank the witnesses for joining us today, and I look forward to hearing all of their ideas. I yield back."
"The Chairman","The gentleman from Missouri, Mr. Cleaver, is recognized for 1 minute."
"Mr. Cleaver","Mr. Chairman, I will reserve my comments for the question-and-answer period. Thank you."
"The Chairman","Well, then, we will go to the gentleman from Florida, Mr. Klein. I apologize. We will go next to the gentleman from Texas, Mr. Green. I was out of order here."
"Mr. Green","Thank you, Mr. Chairman. I will be brief. Mr. Chairman, I thank you for hosting this hearing, because the American people are angry. They are upset. They understand that and believe that we have within our power to change things to make a difference. They are upset about golden parachutes as companies crash. They are upset because people were allowed to have loans that they could not afford. They are upset because there are markets that are unregulated. They expect us to act. I think this is the genesis of the action that we have to take. I yield back."
"The Chairman","The gentleman from New Jersey, Mr. Garrett, for 2 minutes."
"Mr. Garrett","I thank the chairman and the ranking member, and I thank also the members of the panel for your testimony we are about to hear. As you all know, we are facing very challenging times in our Nation's financial services industry. It is important that we work in a bipartisan fashion to move forward to ensure that we put in place the proper regulatory framework to allow our economy to grow once again. But it has been said already: Before we are able to go forward with new and important changes to the overall regulatory structure for our financial services industry, I do believe that it is essential that we better understand just how we got into this problem. One of the main parts of the problem was poor regulation in the past, specifically in the area of Fannie and Freddie. Now in the past, I know that our distinguished chairman has noted that he and his party were the ones to finally get a new GSE regulator over the finish line, albeit a little bit too late. That is quite true. However, there is a distortion of the facts to allow them to claim the mantle of being a champion of reform with Fannie and Freddie. If you look back to the facts during the first committee markup of GSE regulation in 2005, it was I and some of my colleagues who have already spoken who offered a number of amendments to strengthen the regulatory controls and to reduce the overall risk that both companies posed to our Nation's economy. Each and every time, the chairman and everyone on the Democrat side of the aisle voted against these proposals, whether it was an amendment to raise the capital levels, to reduce the retained portfolios, to lower the conforming loan limits, or anything else. The other side of the aisle voted time and time again for what? Less regulation over these two companies. It was this lack of regulation that played a large part in getting us to where we are today. So I honestly think that we need to learn the lessons of the past if we are going to be successful in the future. To formulate a new regulatory scheme is a process that is going to take a lot of months, a lot of conversations, many hearings, and as much input from all parties as possible to ensure that we create really a solid system under which we can safely move forward. Creating these new regulation reforms is not a partisan project. It is really about making sure American families are protected in the future from the kind of financial crisis that we are experiencing now. Again, I thank the panel."
"The Chairman","The gentleman from Florida, Mr. Klein."
"Mr. Klein","Thank you, Mr. Chairman. I thank the ranking member as well for calling this hearing. We all understand that this financial crisis is deep. It is affecting people with their investments. It is affecting small businesses' access to capital. I think many people understand that it is due, in part, to a lack of regulation and oversight. Regulation does not have to be a burden. Smarter regulation will make our economy stronger, and I would definitely concur that we have to bring in, as we are doing today, some of the best and brightest people from all over our country to come up with some new ideas to have better regulation that will be effective in continuing to promote good ideas in the market and that will protect consumers and taxpayers. A couple of suggestions: One, when we talk about regulation, we have the SEC. We have the CFTC. There are ideas out there about a new financial product safety commission. It does not matter what we call it. I think the goals have to be the same, and that is to make sure that we are doing things to stimulate creative ideas. Again, the proper balance has to be in place. Also, I have great concern about the credit rating agencies. It seems to me that there is an inherent conflict of interest there. The way it is set up right now, huge fees are being paid. And how things could be rated AA and AAA, when people are looking at these investments, there is a problem there. Also, in encouraging competition among financial institutions, we have pretty much eliminated much of our antitrust law in the United States, and now we have more and more power consolidated with a few institutions in many different areas. This notion of ``too big to fail'' really bothers me. It is like continuing to build and build and build and being successful. When you make a number of bad decisions, I think you run out of that. So I think it is a question of we need to go back and look at all of these. Do it in a bipartisan way, but let's move. Where there is a will, there is a way. Let's get it done as quickly and as reasonably possible."
"The Chairman","The gentleman from Georgia is recognized for 2 minutes."
"Mr. Price","Thank you, Mr. Chairman. I want to join with some on both sides of the aisle who have said that the same old politics, frankly, from both sides will not get us to a solution to our current challenges. There has been lots of excellent work done on attempting to identify the cause of our current financial challenge. I will be inserting a number of items into the record. One of them is an article entitled, ``Another Deregulation Myth: A Cautionary Tale about Financial Rules that Failed.'' While the genesis of our current challenge is certainly multifactorial, what began on a microlevel with imprudent borrowers and irresponsible lenders became a full-scale financial crisis, fueled by the GSEs that were rapidly expanding their purchasing and securitization of subprime mortgages. Today, the resulting credit crunch is extended to every area of our economic system. What is taking place, though, is truly unprecedented: The direct Federal intervention in individual mortgages; a broad overreach by the Federal Reserve; an unlimited use of taxpayer dollars; and steps to nationalize banks. These actions are in their totality, I fear, an assault on American principles and on capitalism itself. It is a marked turn toward a nefarious ideal that problems can be solved by centralized decisionmaking here in Washington. To have a full understanding of the financial services' regulatory state, there must be an investigation of all facets of the sector. I look forward to working with the chairman for a more broad appreciation of that in our hearing process. Moving ahead, Congress must be sensible. The goals should be to eliminate previous destructive regulatory actions, not to eliminate all regulation but to have appropriate regulation, close the gaps in the regulatory framework, increase transparency, and enhance market integrity and innovation. The end result must promote economic growth and not stifle opportunity. I look forward to working with all who are of the same mind. Thank you."
"The Chairman","I will now recognize myself for our remaining time. The purpose of this hearing was to be forward-looking, and that is why the panel of witnesses, proposed by both sides, are people who, in their testimony--and I was pleased to see it-- talked about going forward. The next panel is a panel of people from the financial industry, and I had hoped we could focus on that, but after the gentleman from New Jersey's comments in having decried partisanship, he then practiced it. It does seem to me to be important to set the record clearly before us. He alluded to a markup in 2005 in which the Democrats refused to support his amendments. The Democrats were, of course, in the Minority on the committee at that time. Had a Republican Majority been in favor of passing that bill, they would have done it. The facts are--and, again, the gentleman from New Jersey continues to return to this, so we have to lay the record out here--that from 1995 to 2006, the Republicans controlled the Congress, particularly the House. Now, he has claimed that it was we Democrats--myself included--who blocked things. The number of occasions on which either Newt Gingrich or Tom DeLay consulted me about the specifics of legislation are far fewer than the gentleman from New Jersey seems to think. In fact, the Republican Party was in control from 1997 to 2005, and it did not do anything. I now quote from the article that came out from the lead representative for FM Watch, which is the organization formed solely to restrain Fannie Mae and Freddie Mac and which is an organization, by the way, after the Congress finally passed the bill that came out of this committee in March of 2007, when Congress finally overcame some Republican filibusters that passed in 2008, that disbanded, saying that our bill had accomplished everything they had wanted. He says he was asked if any Democrats had been helpful. Well, Barney Frank of Massachusetts: ``The Senate Banking Committee produced a very good bill in 2004. It was S.190, and it never got to the Senate floor.'' The Senate was then, of course, controlled by the Republicans. ``Then the House introduced a bill which passed,'' the one the gentleman from New Jersey alluded to, ``but we could not get a bill to the floor of the Senate.'' So here you have the documentation of the Republicans' failure to pass the bill. He goes on to say, ``After the 2006 election, when everyone thought FM policy focus issues would be tough sledding in their restrictions with Democrats in the majority, Barney Frank, as the new chairman, stepped up and said, `I am convinced we need to do something.' He sat down with Treasury Secretary Paulson, and upset people in the Senate and Republicans in the House, but they came up with a bill that was excellent, and it was a bill that largely became law.'' So there is the history. I will acknowledge that, during the 12 years of Republican rule, I was unable to get that bill passed. I was unable to stop them from impeaching Bill Clinton. I was unable to stop them from interfering in Terri Schiavo's husband's affairs. I was unable to stop their irresponsible tax cuts with the war in Iraq and in the PATRIOT Act that did not include civil liberties. Along with the chairman of the committee, Mike Oxley, I was for a reasonable bill in 2005. Mr. Oxley told the Financial Times, of course, that he was pushing for that bill, the bill that's mentioned favorably by the advocate for FM Watch but that, unfortunately, all he could get from the Bush Administration was a ``one-finger salute,'' and that killed the bill. Now, I regret that we have to get into this. I do hope we will look forward. One other factor: There is a book out by Mark Zandi called, ``Financial Shock.'' Mr. Zandi is an adviser to John McCain. Here's what he says on page 151: ``President Bush readily took up the homeownership at the time of the start of his administration. To reinforce this effort, the Bush administration put substantial pressure on Fannie Mae and Freddie Mac to increase their funding of mortgage loans to lower income groups. They had been shown to have problems during the corporate accountingscandals and were willing to go along with any request from the administration.'' This is Mr. Zandi, John McCain's economic adviser. ``OHFEO, the Bush-controlled operation, set aggressive goals for the two giant institutions, which they met, in part, by purchasing subprime mortgage securities. By the time of the subprime financial shock, both had become sizable buyers.'' That is John McCain's economic adviser. That is the advocate for FM Watch. I will throw in one other factor, which notes, ``The Congress in 1994,'' the last year of Democratic control, ``passed the Homeowners' Equity Protection Act, giving the Federal Reserve the authority to regulate subprime mortgage. Mr. Greenspan refused to use it.'' As Mr. Zandi--again, John McCain's economic adviser--notes: ``Democrats in Congress were worried about increasing evidence of predatory lending, pushed for legislation, pushed the Fed. We were rejected.'' I hope we can now go forward and try to deal with this situation. Yes, it is too bad that we did not do anything about subprime lending. I wish the bill that the Congress passed on Fannie and Freddie in 2007 and in this committee in 2008 had been passed earlier, and I wish I could eat more and not gain weight. Now let us get constructive about what we need to do in the future. The gentleman from Alabama is recognized for the final 3 minutes."
"Mr. Bachus","Thank you, Mr. Chairman. Mr. Chairman, I have a real concern, and that concern is that we are going to repeat the mistakes of the past. Now, how did we get here? We did it by the overextension of credit. We did it by overleveraging. We did it by too much borrowing and by too much lending. Yet what are we talking about this week and last month? We are talking about how can we stimulate lending, about how can we stimulate consumption, about how can we stimulate spending. I believe that what we ought to be talking about is how we encourage people to save. How do we encourage people to live within their means? How do we encourage the government, not just American families but the government, to live within its means? Another concern--and I think it is wrapped up in this--is this propensity of Americans to borrow more than they can afford to repay and to spend excessively and to not live within their means and to intervene on behalf of those who do. You know, we have talked about the market. Well, the market has been brutally efficient in the past several months. If it is allowed to work--and there will be negative consequences for all of us, but it will penalize those who took excessive risk. It will penalize those who borrowed more than they could afford. It has penalized our investment banks. There are no more investment banks. They have overleveraged. The best way to discourage people from making bad loans is to let the market make them eat those losses. We need, I think, number one, to realize there are limits on what government can do to try to intervene in this market process. Over a year ago, I was interviewed by the New York Times, by one of their editorial boards. I said this is not going to be pretty. It is going to be painful, but to a certain extent-- and it is not popular to say--it is cathartic. It has a certain cleansing ability in the market by doing this. But we are going to be right back here in 5 years or in 10 years or in 15 years if we, as a country, go out and we have a stimulus package where we encourage people to spend money, we encourage them to take on loans, to take on debt, as opposed to figuring out a way to encourage them to balance their budgets as families and as a government. If we are going to have an economic stimulus package, I have said it ought to be restricted to those things we have to do anyway, to those things we are going to do, like sewer projects and water projects, even tax policies, which encourage spending. We are here today because we borrowed excessively and because we did not live within our means. I have said this, and I will close with this: On this committee, Ron Paul in a debate said we are not a wealthy nation. We are a nation of debtors. We are in debt. When we are in debt, and if we take on more debt, we are actually going to restrict our ability to grow and to thrive economically. That is a negative. Lending excessively and borrowing excessively is not something we ought to encourage. We are going to probably inflate this economy. We are going to probably print a lot of money, and we are going to, in my mind, it appears that we are going to continue to go down a road that has brought us here today. And that is not living responsibly. Thank you, Mr. Chairman."
"The Chairman","I thank the gentleman. We will now begin with--the gentleman from Pennsylvania had a unanimous consent request he wanted to mention."
"Mr. Kanjorski","Mr. Chairman, I would ask unanimous consent to insert in the record at this point a communication from NAFCU regarding this hearing and the responsibility of the committee and other positions in the Congress and, also, a statement for the record from NASCUS of the State regulatory organization for credit unions on the same subject."
"The Chairman","I thank the gentleman. I would just take a second to note that both of them quite correctly pointed out that credit unions bear absolutely no responsibility for the bad lending practices, and I think they are entitled to that recognition. We will now begin with our witnesses. We will begin with Alice Rivlin, who is a senior fellow at the Metropolitan Policy Program, economic studies, and director at the Brookings Institution."
"Dr. Rivlin STATEMENT OF THE HONORABLE ALICE M. RIVLIN, SENIOR FELLOW, METROPOLITAN POLICY PROGRAM, ECONOMIC STUDIES, AND DIRECTOR, GREATER WASHINGTON RESEARCH PROJECT, BROOKINGS INSTITUTION",""
"Ms. Rivlin","Thank you, Mr. Chairman, and members of the committee. Past weeks have witnessed historic convulsions in financial markets around the world. The freezing of credit markets and the failure of major financial institutions triggered massive interventions by governments and by central banks as they attempted to contain the fallout and to prevent total collapse. We are still in damage control mode. We do not yet know whether these enormous efforts will be successful in averting a meltdown, but this committee is right to begin thinking through how to prevent future financial collapses and how to make markets work more effectively. Now pundits and journalists have been asking apocalyptic questions: Is this the end of market capitalism? Are we headed down the road to socialism? Of course not. Market capitalism is far too powerful a tool for increasing human economic wellbeing to be given away because we used it carelessly. Besides, there is no viable alternative. Hardly anyone thinks we would be permanently better off if the government owned and operated financial institutions and decided how to allocate capital. But market capitalism is a dangerous tool. Like a machine gun or a chain saw or a nuclear reactor, it has to be inspected frequently to see if it is working properly and used with caution according to carefully thought-out rules. The task of this committee is to reexamine the rules. Getting financial market regulation right is a difficult and painstaking job. It is not a job for the lazy, the faint- hearted, or the ideologically rigid. Applicants for this job should check their slogans at the door. Too many attempts to rethink the regulation of financial markets in recent years have been derailed by ideologues shouting that regulation is always bad or, alternatively, that we just need more of it. This less versus more argument is not helpful. We do not need more or less regulation; we need smarter regulation. Moreover, writing the rules for financial markets must be a continuous process of fine-tuning. In recent years, we have failed to modernize the rules as markets globalized, as trading speed accelerated, as volume escalated, and as increasingly complex financial products exploded on the scene. The authors of the financial market rule books have a lot of catching up to do, but they also have to recognize that they will never get it right or will be able to call it quits. Markets evolve rapidly, and smart market participants will always invent new ways to get around the rules. It is tempting in mid-catastrophe to point fingers at a few malefactors or to identify a couple of weak links in a larger system and say those are the culprits and that if we punish them the rest of us will be off the hook, but the breakdown of financial markets had many causes of which malfeasance and even regulatory failure played a relatively small role. Americans have been living beyond their means individually and collectively for a long time. We have been spending too much, have been saving too little, and have been borrowing without concern for the future from whomever would support our overconsumption habit--the mortgage company, the new credit card, the Chinese Government, whatever. We indulged ourselves in the collective delusion that housing prices would continue to rise. The collective delusion affected the judgment of buyers and sellers, of lenders and borrowers and of builders and developers. For a while, the collective delusion was a self-fulfilling prophesy. House prices kept rising, and all of the building and borrowing looked justifiable and profitable. Then, like all bubbles, it collapsed as housing prices leveled off and started down. Now bubbles are an ancient phenomenon and will recur no matter what regulatory rules are put in place. A housing bubble has particularly disastrous consequences because housing is such a fundamental part of our everyday life with more pervasive consequences than a bubble in, say, dot com stocks. More importantly, the explosion of securitization and increasingly complex derivatives had erected a huge new superstructure on top of the values of the underlying housing assets. Interrelations among those products, institutions, and markets were not well-understood even by the participants. But it is too easy to blame complexity, as in risk models failed in the face of new complexity. Actually, people failed to ask commonsense questions: What will happen to the value of these mortgage-backed securities when housing prices stop rising? They did not ask because they were profiting hugely from the collective delusion and did not want to hear the answers. Nevertheless, the bubbles and the crash were exacerbated by clear regulatory lapses. Perverse incentives had crept into the system, and there were instances where regulated entities, even the Federal Reserve, were being asked to pursue conflicting objectives at the same time. These failures present a formidable list of questions that the committee needs to think through before it rewrites the rule book. Here are my offers for that list: We did have regulatory gaps. The most obvious regulatory gap is the easiest to fill. We failed to regulate new types of mortgages--not just subprime but Alt-A and no doc and all the rest of it--and the lax, sometimes predatory lending standards that went with them. Giving people with less than sterling credit access to homeownership at higher interest rates is actually, basically, a good idea, but it got out of control. Most of the excesses were not perpetrated by federally regulated banks, but the Federal authorities should have gotten on the case, as the chairman has pointed out, and should have imposed a set of minimum standards that applied to all mortgage lending. We could argue what those standards should be. They certainly should include minimum downpayments, the proof of ability to pay, and evidence that the borrower understands the terms of the loan. Personally, I would get rid of teaser rates, of penalties for prepayment and interest-only mortgages. We may not need a national mortgage lender regulator, but we need to be sure that all mortgage lenders have the same minimum standards and that these are enforced. Another obvious gap is how to regulate derivatives. We can come back to that. But much of the crisis stemmed from complex derivatives, and we have a choice going forward. Do we regulate the leverage with which those products are traded or the products themselves?"
"The Chairman","Doctor, you will need to wind this up soon."
"Ms. Rivlin","Okay. Then, if you would prefer, I can submit the rest of the statement for the record."
"The Chairman","It will be in the record, and we will have plenty of time for questions."
"The Chairman","In fairness to the members who have made a special trip, what I am going to do is, as we do the questioning, when we finish the questioning on our side of the first panel and when we have the second panel, I will begin the questioning with where we left off in the first panel so that every member will get a chance to question at least one set of witnesses before any member questions again. I will defer my own questioning, because I do appreciate members coming. So we will have the questioning in regular order for the first panel, and then we will pick up where we left off at that first panel for the second panel. Secondly, we do not have any government officials here today, which means that the front row, which is usually reserved for their entourages, is available. So if people would like to sit in those seats, please feel free. There are people standing up. I do not think we will have any deputy assistant, executive whatever whispering in anybody's ear today, so the rest of you should feel free to sit there, and you can look bureaucratic if you think you will fit in better."
"Dr. Stiglitz STATEMENT OF JOSEPH E. STIGLITZ, PROFESSOR, COLUMBIA UNIVERSITY",""
