Speaker,Speech,Type,Comments
"Mr. Tarullo","Certainly, Senator. A number of other regulators and overseers around the world have already begun to address the issue of information, among them the various organs of the European Union and the United Kingdom, the Bank of England. The G-20 itself has issued a couple of recommendations that are particularly salient to this question on developing a template for reporting of information of the large internationally active financial firms. Now, this is, of course, not an easy undertaking for any one nation much less for the world as a whole, but it is something which the Financial Stability Board has taken on as a task. There have been some preliminary discussions on how to organize the work of trying to see if we can come to agreement on a template for reporting of the largest, most globally active financial institutions. It is far too early to report progress there, Senator, but I can say that the effort has been launched.",Speech, 
"Senator Reed","Well, thank you, Governor. As you know, as we are proceeding down, and I think appropriately so, a legislative path which we hope will incorporate this systemic collection of information, I have got legislation in--and, in fact, I want to thank Dr. Mendelowitz and Professor Liechty for their assistance and help. But this is going to have to be an effort that goes beyond the United States to understand that, but I think it is important that we begin here. Another aspect of this international question is the issue of sovereign behavior. The Greek Government now is in a very serious crisis which is rattling the markets. There also is some indication that another one of our favorite topics, derivatives and credit default swaps, have come into it. Apparently, there are reports that investment banking firms have helped them legally avoid treaty obligations under Maastricht, et cetera. But the long and the short of it is, do we also have to include sort of sovereign entities in terms of data collection?",Speech, 
"Mr. Tarullo","Well, Senator, I think that one of the lessons that the international community drew from some of the sovereign debt crises of the late 1990s and the very early years of this century was that there needed to be more transparency associated with a lot of sovereign debt issuance. And the International Monetary Fund undertook to create special data dissemination standards which would provide more such information. Generally speaking, I would distinguish between the sovereign information and private financial system firm information since we as regulators obviously have a mandate over private firms rather than certainly over sovereigns. It is relevant, though, for us in thinking about systemic risk because, to the degree that our large institutions have significant exposures to sovereigns which may conceivably have difficulty in servicing their debt, that becomes a matter of concern for the private financial regulators as well.",Speech, 
"Senator Reed","One of the issues that repeatedly is made-- points, rather than issues--is that, you know, too big to fail is the first chapter, but the second chapter is too interconnected to fail. And that raises the issue of a focal point on large institutions might miss small institutions that could cause systemic risk. In fact, you know, there is the possibility that multiple failures in small institutions could have a systemic problem. So how do we sort of deal with that in terms of these interconnections? I mean, traditionally, it is easy for us to go to a big financial institution and say report X, Y, and Z.",Speech, 
"Mr. Tarullo","Right.",Speech, 
"Senator Reed","How do we capture everybody, not in a pejorative sense but in a data sense?",Speech, 
"Mr. Tarullo","Sure. So let me distinguish while trying to address both the data collection and the regulatory supervisory side. I think with respect to data collection, there is little question, in our minds, at least, that the data collection authorities of U.S. Government agencies need to extend beyond the universe of firms which are subject to prudential or even market regulation. For the very reasons you suggest, a large number of intermediate size firms can themselves have a substantial amount of financial activity, which, although not necessarily associated with systemic risk in any one firm, in the aggregate can define an important phenomenon or trend or development in the economy as a whole. So we do think there needs to be that kind of authority in our financial regulators to gather the necessary information to round out the picture. When it comes to supervisory or regulatory authority, the three of us, at least, have been in this room on a number of occasions talking about the choices that we have in front of us, and one of those choices is going to be how broadly to cast or to draw the perimeter of regulation. Will it be only firms that own banks? Will it be firms beyond that which are thought to be themselves systemically important? Or will it be some broader set of firms above a certain size? And I think those issues are probably going to be more difficult to resolve than the data issues, where I personally, at least, think there is little argument against the proposition that you need to gather this information.",Speech, 
"Senator Reed","Thank you.",Speech, 
"Senator Corker","",Speech, 
"Senator Corker","Thank you. And, Senator, I want to thank you for raising this up. I do not think we would have met with our next panel without you having brought this forward, and I think you are actually responsible for all of this being brought to our attention. So thank you very much.",Speech, 
"Senator Reed","Thank you, Senator.",Speech, 
"Senator Corker","I appreciate that. Governor, I think you are probably familiar with the National Institute of Finance, as it has been proposed, and they have discussed certainly it being done in an independent way. I think you maybe would allude more to that happening at the Fed itself. But I am wondering if you could talk to us a little bit about the pros and cons of what you know their proposal to be from the Fed's standpoint.",Speech, 
"Mr. Tarullo","Certainly, Senator. So this will not surprise you to hear that I think there are some advantages and disadvantages to each of the different organizational options that you would face. One such option would be the creation of a single, free-standing agency that would have overall responsibility for all the financial data collection and a good bit of the analysis. On the other end of the spectrum would be presumably just giving more authority to a single U.S. Government--existing U.S. Government agency and saying why don't you fill in the gaps? As I suggested in my written testimony, there is probably an option in between as well, particularly as you go forward with thinking about overall reg reform. To the degree that a council emerges, as I think it might, as an important center for coordinating the oversight of systemic risk in the United States among all the various U.S. Government agencies, we may want to lodge some of the data responsibilities in the council as well. The basic advantage, I think, of the single agency is what one would infer, which is you have a single group. They can take an overview. They can say let us try to prioritize, let us try to figure out where the most important unknowns are, and we will devote our activities in that direction, and we will do so in a way that we are not always stumbling over one another because we are just one agency. Some of the costs associated with the single agency--quite apart from out-of-pocket costs, which are nontrivial, but costs in the sense of non-immediate monetary costs--would include, I think, some risk that you detach data collection from the process of supervision, the process of regulation. And I do think it is important and I think our experience over the last couple of years has borne out the importance of having those with the line responsibility for supervising and regulating being able to shape the kinds of data collection that they feel are necessary in order effectively to regulate or to supervise. In the middle of the crisis, for example, it became apparent to some of the people at the Fed that getting information on the kinds of haircuts that were being applied to some securities repurchase agreements was a very important near-term piece of information in trying to assess where the system was at that moment. If that capacity had been lodged in an independent agency, with some of its own priorities perhaps and having to go through a bit more of a process, there may--and I emphasize ``may''--have been some delays in getting to that end. So I think that, as with everything, there are going to be pluses and minuses. It will not surprise you to know that from a somewhat--from the perspective of 20th and Constitution, there would be concerns about losing the capacity to shape and act quickly on informational needs. But I hasten to add that here, as with systemic risk generally, I do not think anybody at the Fed believes that the Fed should be the sole or even the principal collector and analyzer of data. This has got to be a governmentwide priority.",Speech, 
"Senator Corker","The information that you receive now, the data, how realtime is it? And I would assume during a crisis it is very important that it is daily. And then how granular is it today?",Speech, 
"Mr. Tarullo","So that varies considerably, Senator, from data stream to data stream, and I think the subject--let me be clear just that when some people say ``realtime,'' some people mean ``immediate'' by that; that as a trade happens, the data, the information about the trade is immediately available to regulators and possibly the public. For most of our supervisory purposes, that kind of literally realtime data is not critical to achieving those supervisory purposes. And, of course, as you all know, true realtime data is a very expensive thing to put together. But timely, meaning in many instances daily or end-of-the-day trading, is very important for making an assessment on a regular basis as to the stability of a firm that may be under stress. One of the things that became clear, I think, during the crisis--and for me became particularly evident during the stress tests last spring--was the substantial divergence in the capacities of firms to amass, to get a hold of their own data, to know what their own trades were, to know what their own counterparty risk exposures were. So one of the things that we have actually been doing in the wake of the Special Capital Assessment Program is placing particular emphasis on the management information systems of the firms, requiring that they themselves be able to get a hold of the data on trades or counterparty exposures or certain kinds of instrument--certain kinds of involvement with certain kinds of instruments, because if they can get a hold of it for their own internal purposes, we will be able to get a hold of it pretty quickly. So right now it is actually not so much a question of our telling them, ``Send us something you have on a daily basis.'' It is in many instances as much a matter of making sure they have the capacity to derive that information from their raw computer records and then to send it to us.",Speech, 
"Senator Corker","May I ask another question, Mr. Chairman?",Speech, 
"Senator Reed","Yes, sure.",Speech, 
"Senator Corker","You know, of course, we all tend to try to find a solution that is unique and maybe alleviates a lot of just the daily work it takes to be good regulators, right? And a lot of what happened this last time could have been prevented with the tools we had if we just maybe had been a little more effective in regulating the way that we should have and Congress overseeing the way that it should have. But there were certainly lots of issues that caused this last crisis, if you will, to unfold. So we have had this wonderful presentation that we are going to hear next, and, you know, we envision having all this, at the end of the day, realtime type of data so we know positions throughout our country, so that regulators have the ability to know if something that is putting our country in systemic risk is occurring. What should we be concerned about there from the standpoint of having this thing that sounds really neat and costs money, how do we prevent it from being something that really is not that useful but is collecting a lot of data that I imagine takes place throughout this city that is not utilized? And then, second, I would imagine that data like that collected in one place could be used for pretty nefarious purposes if it got into the wrong hands. If we actually have it and collect it, what should be our concerns in that regard?",Speech, 
"Mr. Tarullo","OK, so with respect to your first question, I mean, I do think that the efforts of the group of academics and others who have been promoting the NIF and certainly the efforts of the National Academy of Sciences in convening that workshop have been very valuable in drawing attention to and moving the debate forward on the data needs that we really do have. And I think, Senator, just to underscore something I said earlier, the absence of data from the shadow banking system was certainly problematic in retrospect. I think that the degree to which the tightly wound, very rapid shadow banking system was channeling liquidity around the financial system and, thus, the rapidity with which it came to a screeching halt once things began to break down, is something that was at least underappreciated by even those who foresaw problems ahead. So I do think that there is--and I do not think it is a coincidence, by the way, that some of the names I saw on the list of participants in that workshop that the NAS held were the names of scholars who have written, quite insightfully, I think, on the substantive causes of the crisis and of the way in which adverse feedback loops began when things moved into reverse. So I do think we need additional data sources. Now, how to make sure that every dollar of governmental funds spent on this are spent most wisely and how to make sure that we do not demand a lot of private expenditures that are not going to useful purposes is the kind of question that I think we all confront all the time in any Government regulatory or data collection effort. And I guess I would say that that is where some of the principles that we suggested in my written testimony I hope will be of some help. Keeping the regulator and supervisory agencies closely involved and, I would hope, the prime movers of these data collection efforts I think will help because whether it is the SEC or us or the CFTC, we are going to be most concerned in the first instance with achieving our statutory missions. And so for us that would be the consolidated supervision of the largest financial holding companies and also, obviously, our monetary policy and financial stability functions. That I think is one way to do it. I think a second way would be to make sure that there is some thought about new requirements coming forward. This is why OMB has the rules they have. And as you know, we think maybe some of the Paperwork Reduction Act features need to be changed around the edges. But there is a good reason why that act exists because you do want to put the brakes on people just willy nilly saying we would like new data sources. I think actually the council, if a council of regulators were created or the President's working group could formalize such an effort, I think it would be useful to have different agencies actually thinking about what new data sources may be important and having a debate precisely to guard against any one maybe going a bit too far afield from its own regulatory mission. On the protection issue, obviously there are, as I mentioned, these important interests, proprietary interests, IP interests in some cases where vendors are involved, privacy interests where individuals are involved, a little bit less, obviously, with some of the things we are talking about. We ought to continue to have those protections. But it is also the case that our country I think wants to be protected from financial instability, and my conclusion at least is that the efforts to identify potential sources of financial stress and risk throughout the economy is not something that one or even a whole group of Government agencies should be the sole actors in. I think we do need to enable analysts, private analysts, finance professors, people who have expertise but are not in the Government, to look at what is going on in the economy to offer their views to you, to us, to the American people, and let us all filter through how much of that may be well grounded and where we might disagree. If we are going to do that, we have to figure out how to get this data into a sufficiently aggregated form so as to protect proprietary information, but to make sure that it is really useful to somebody out there who is trying to do an analysis and have some insight into what is going on in the subprime mortgage market or over-the-counter derivatives or anywhere else.",Speech, 
"Senator Reed","Well, thank you, Governor Tarullo, and you have reminded me, I have to thank also the National Academy of Sciences because we asked them to convene that meeting and I am pleased that it produced positive results in your view and other people's view, but thank you very much.",Speech, 
"Senator Corker","I thought maybe you were going to ask another round. If I could just ask one more question----",Speech, 
"Senator Reed","Yes, and I might have one, but go ahead. You go first.",Speech, 
"Senator Corker","No, go ahead. Absolutely.",Speech, 
"Senator Reed","Well, it sort of--no, why don't you go, because this is not Abbott and Costello, but you are ready.",Speech, 
"Senator Corker","So a number of us have been looking at speed bumps, ways for us not to be faced with resolution. We obviously, if we have resolution, want to ensure that this whole notion of too big to fail is not part of the American vocabulary. But we have had numbers of entities in recently-- today, yesterday, the day before--talking about contingent capital and the ability to take unsecured debt in an institution that is moving into problem areas and converting that immediately to common equity. I know that is a little bit off topic, but there is a lot happening. We are going on recess next week. I just wondered if you might have some comments regarding that. It is something that I think is gaining more and more attention.",Speech, 
"Mr. Tarullo","Sure. Actually, Senator, we have been paying a good bit of attention to that in the Federal Reserve. I got together a group of Board staff and staff from some of the Reserve Banks to try to think through some of the potential options here. So let me first begin with a little taxonomy because different people mean different things when they talk about contingent capital. There are at least a couple of concepts here. One is a concept under which a firm would issue a specific kind of instrument which would have debt-like characteristics under normal circumstances, but by the terms of the instrument would itself have a conversion to equity when some trigger event happened. The concept behind that tends to be the following. There is a period during which a firm may still be somewhat healthy, but is beginning to deteriorate, and if capital levels go down to a certain level there will be a loss of confidence within the markets and counterparties with respect to that firm. So if at that point the trigger means that all of a sudden there are X- billion dollars more of common equity in the firm, that might provide a reassurance and stop a slide downward, and I will come back to that in a moment. A second concept is really one which is as much about the potential insolvency of the firm as it is stopping the slide. So some have proposed, for example, that all subordinated debtor all forms of debt other than specified senior tranches of debt would, at some moment, which would probably be the equivalent of when you are on the verge of insolvency, convert to equity, thereby, in effect, helping to move forward what would be a resolution process under another name, because now you have way less debt on the liability side of your balance sheet and more equity. The first is, I think, the concept that has intrigued some academics, some regulators, and, I must say, some investment bankers who probably see the opportunity to create some new forms of investment. The big issue there--there are a number of technical issues, but I think probably the biggest is what is the trigger going to be. If the trigger is supervisory discretion, you probably have an issue because everybody is going to be wondering whether the supervisor is going to pull the trigger for exogenous reasons, or when the supervisor would pull the trigger. It would create a good bit of uncertainty in the markets. A second option is that you have the trigger tied to the capital levels of the firm. Now, that still involves some supervisory discretion, but it is within the context of an ongoing regulatory system. The problem there has been that, as you know, capital tends to be a lagging indicator of the health of a firm. Many firms, 2 months before their insolvency, looked like they were adequately capitalized, and so unless we get a quicker adjustment of capital levels, that probably wouldn't do the trick. A third proposal is to have a market-based trigger, a trigger that might, for example, be the relationship between common equity and assets or something of the sort, or the market price of the--a lag market price of the firm related to assets, something that gets the market in as the trigger so that nobody can manipulate it in any way. The concern that one hears from a lot of people about that approach is that it can induce a kind of death spiral in the firm, whereby people begin trading against--when they see the price go to a certain level, they begin trading against it. So my personal--and this is really personal, this is not the Board--my personal view is that all three of these approaches have significant problems. I personally just have excluded full supervisory discretion as a real option. But I think it is worth pursuing the technical challenges around both the market-based trigger and the capital trigger and that is what we have asked our staffs to do within the Reserve Banks and the Board, to see if there is something here which can be-- and this is important--which can be a less expensive form of capital for the banks. I don't want to create anything that costs more than common equity for the banks. That is kind of a feckless undertaking. But if we can figure out a way to have a capital instrument which is there in the exigent circumstances but which costs less than common equity on a normal basis for the firms, I think that is something worth pursuing. I am sorry I was long-winded, but as you can tell, we have actually been analyzing this.",Speech, 
"Senator Reed","Thank you. It did give me time to think of a question.",Speech, 
"Senator Reed","No, just a comment, because I think Senator Corker, as always, has raised a very interesting point, and this is a comment. When push came to shove, all the varieties of capital, risk-based capital, were essentially disregarded, the stress test, the tangible capital, or am I overstating or misstating?",Speech, 
"Mr. Tarullo","So our focus--so here is what happened, what I found so interesting during the crisis itself. During the crisis itself, private analysts, who are operating on the basis of less than full information, of course, and regulators both found themselves focused on common equity. Now, some of the market guys called it tangible common equity, but basically, it was common equity. And I think that what all of us, if we didn't already believe it, and some of us did, but if we didn't already believe it, what all of us concluded from this exercise was that common equity needed to be an even more important component of the equity of financial firms going forward. The stress tests, the SCAP, were conducted with the assumption that--or under a set of standards that looked to the common equity levels as well as the traditional tier one levels, and I think, Senator, that regulators around the world whom we talk to in the Financial Stability Board, market analysts, and the financial institutions themselves have all converged around the proposition that common equity really and truly is far and away the most important--not the only, but the most important component of regulatory capital. Why? Because if it is adequate, it allows the firm to continue as an ongoing institution. There are some forms of equity, tier two--excuse me, capital--tier two capital, which will be available to protect the Deposit Insurance Fund or senior creditors, but not to keep the firm going on an ongoing basis. And since I don't think any of us relish the thought of another go-around of major challenges to major financial institutions, I think we are all focused on finding the best way to maintain higher levels of common equity--when I say all of us, I don't just mean regulators. I think that is a market imperative, as well.",Speech, 
"Senator Reed","Thank you. We had a sidebar which we don't need to continue about Basel II. I think we do have to spend some time thinking hard about the rules of capital going forward. But just two quick comments about the issue at hand. I don't want to trivialize this, but essentially, this center would be on patrol for bubbles in the economy, things that could cause, you know, not in one forum but throughout the economy, real problems. Is that too simple, or is that----",Speech, 
"Mr. Tarullo","No, I don't think it is too simple, and if I-- so if I can hearken back to a sidebar we had in a different hearing where you and I were talking about--I mentioned several times in the written and oral testimony the need for independent views of things, and this is something which I have always believed, but my conversations with you have reinforced it in this context, that no matter how good a job I think the Fed can and will do, or no matter how good a job in market regulation I think the SEC can and will do, the uncertainties around financial stability are always going to be significant because stresses and problems arise in new ways. And so I think it is important for us to foster within the government but also outside of the government the ability of multiple agents to make a judgment on this. Now, I guess I think that this is something which is best-- within the government is best pursued in a collegial fashion, which is why the council occurred to me. I think if we are doing our analyses and the SEC is doing its and Treasury is doing its, bringing those together in council discussions and determining whether there needs to be a different kind of analysis or initiative seems to me to make a lot of sense. It may also make sense--again, responding to something you suggested to me a while ago--it may also make sense to have a council have at least a smallish staff of people who themselves are dedicated to looking at all of this and maybe doing some heterodox analyses. So I think I am all in favor of that, and actually not all in favor of it in the sense of we wouldn't oppose it. I personally think it is an affirmative good.",Speech, 
"Senator Reed","Thank you very much.",Speech, 
"Senator Corker","I know we need to move on with the subject at hand. I would like for you to, in writing, maybe respond, just so we can get something on the public record, regarding how--going back to the collateral or the capital we were talking about a little while ago, using maybe a quarterly stress test that was made public, thinking through how something like that might help us. But I know we don't have time for that today.",Speech, 
"Mr. Tarullo","OK.",Speech, 
"Senator Corker","We again thank you so much----",Speech, 
"Mr. Tarullo","Happy to do it.",Speech, 
"Senator Corker","If you could do that in the next few days, that would be wonderful.",Speech, 
"Mr. Tarullo","OK, Senator.",Speech, 
"Senator Corker","Thank you. Thank you very much, Mr. Chairman.",Speech, 
"Senator Reed","Thank you, and I will call the second panel forward. Thank you all, gentlemen. Let me introduce the second panel. First, Dr. Allan I. Mendelowitz. Dr. Mendelowitz is a Washington-based economist and housing finance expert. He is the co-founder of the Committee to Establish the National Institute of Finance and the former Chairman and member of the Board of Directors at the Federal Housing Finance Board, where he served two terms. Thank you for your assistance on this issue, Doctor. Thank you very much. Our next witness is Professor John C. Liechty. Professor Liechty is the Associate Professor of Marketing and Statistics at the Smeal College of Business at Pennsylvania State University. He is also the co-founder of the Committee to Establish the National Institute of Finance. Thank you very much, Professor. We are also joined by Professor Robert Engle. Professor Engle is the Michael R. Merlino Professor of Finance at the New York University's Stern School of Business. Professor Engle was awarded a Nobel Prize for Economics in 2003, along with his colleague at the time, I presume, Dr. Granger at the University of California at San Diego. Our final witness is Stephen C. Horne. Mr. Horne is currently the Vice President for Master Data Management and Integration Services for Dow Jones Business and Relationship Intelligence. He specializes in data integration and analysis of large quantities of disparate data from thousands of sources and the improvement of marketing productivity from the resulting information. Thank you very much, Steve, for returning. Dr. Mendelowitz, please.",Speech, 
"Mr. Mendelowitz","Thank you, Mr. Chairman. Thank you,",Statement,STATEMENT OF ALLAN I. MENDELOWITZ, FOUNDING MEMBER, THE COMMITTEE TO ESTABLISH THE NATIONAL INSTITUTE OF FINANCE 
