"Speaker","Speech"
"II."," The U.S. economy contracted sharply in the fourth quarter of last year and the first quarter of this year. More recently, the pace of decline appears to have slowed significantly; and final demand and production have shown tentative signs of stabilization. The labor market, however, has continued to weaken. Consumer price inflation, which fell to low levels late last year, remain subdued in the first 6 months of 2009. To promote economic recovery and foster price stability, the Federal Open Market Committee last year brought its target for the Federal funds rate to a historically low range of zero to one-quarter percent, where it remains today. The FOMC anticipates that economic conditions are likely to warrant maintaining the Federal funds rate at exceptionally low levels for an extended period. At the time of our February report, financial markets at home and abroad were under intense strains, with equity prices at multiyear lows, risk spreads for private borrowers at very elevated levels, and some important financial markets essentially shut. Today, financial conditions remain stressed, and many households and businesses are finding credit difficult to obtain. Nonetheless, on net, the past few months have seen some notable improvements. For example, interest rate spreads and short-term money markets, such as the interbank market and the commercial paper market, have continued to narrow. The extreme risk aversion of last fall has eased somewhat, and investors are returning to private credit markets. Reflecting this greater investor receptivity, corporate bond issuance has been strong. Many markets are functioning more normally, with increased liquidity and lower bid-asked spreads. Equity prices, which hit a low point in March, have recovered to roughly their levels at the end of last year; and banks have raised significant amounts of new capital. Many of the improvements in financial conditions can be traced in part to policy actions taken by the Federal Reserve to encourage the flow of credit. For example, the decline in interbank lending rates and spreads was facilitated by the actions of the Federal Reserve and other central banks to ensure that financial institutions have adequate access to short-term liquidity, which in turn has increased the stability of the banking system and the ability of banks to lend. Interest rates and spreads on commercial paper dropped significantly as a result of the backstop liquidity facilities that the Federal Reserve introduced last fall for that market. Our purchases of agency mortgage-backed securities and other longer-term assets have helped to lower conforming fixed mortgage rates. And the Term Asset-Backed Securities Loan Facility, or TALF, which was implemented this year, has helped to restart the securitization markets for various classes of consumer and small business credit. Earlier this year, the Federal Reserve and other Federal banking regulatory agencies undertook the Supervisory Capital Assessment Program (SCARP), popularly known as the stress test, to determine the capital needs of our largest financial institutions. The results of the SCAP were reported in May, and they appear to increase investor confidence in the U.S. banking system. Subsequently, the great majority of institutions that underwent the assessment have raised equity in public markets; and, on June 17th, 10 of the largest U.S. bank holding companies, all but one of which participated in the SCAP, repaid a total of nearly $70 billion to the Treasury. Better conditions in financial markets have been accompanied by some improvements in economic prospects. Consumer spending has been relatively stable so far this year, and the decline in housing activity appears to have moderated. Businesses have continued to cut capital spending and liquidate inventories, but the likely slowdown in the pace of inventory liquidation in coming quarters represents another factor that may support a turnaround in activity. Although the recession in the rest of the world led to a steep drop in the demand for U.S. exports, this drag on our economy also appears to be waning as many of our trading partners are also seeing signs of stabilization. Despite these positive signs, the rate of job loss remains high, and the unemployment rate has continued its steep rise. Job insecurity, together with declines in home values and tight credit, is likely to limit gains in consumer spending. The possibility that the recent stabilization in household spending will prove transient is an important downside risk to the outlook. In conjunction with the June FOMC meeting, Board members and Reserve Bank presidents prepared economic projections covering the years 2009 through 2011. FOMC participants generally expect that, after declining in the first half of this year, output will increase slightly over the remainder of 2009. The recovery is expected to be gradual in 2010, with some acceleration in activity in 2011. Although the unemployment rate is projected to peak at the end of this year, the projected declines in 2010 and 2011 would still leave unemployment well above FOMC participants' views of the longer- run sustainable rate. All participants expect that inflation will be somewhat lower than recent years, and most expect it to remain subdued over the next 2 years. In light of the substantial economic slack and limited inflation pressures, monetary policy remains focused on fostering economic recovery. Accordingly, as I mentioned earlier, the FOMC believes that a highly accommodative stance of monetary policy will be appropriate for an extended period. However, we also believe that it is important to assure the public and the markets that the extraordinary policy measures we have taken in response to the financial crisis and the recession can be withdrawn in a smooth and timely manner as needed, thereby avoiding the risk that policy stimulus could lead to a future rise in inflation. The FOMC has been devoting considerable attention to issues relating to its exit strategy, and we are confident that we have the necessary tools to implement that strategy when appropriate. To some extent, our policy measures will unwind automatically as the economy recovers and financial strains ease, because most of our extraordinary liquidity facilities are priced at a premium over normal interest rate spreads. Indeed, total Federal Reserve credit extended to banks and other market participants has declined from roughly $1.5 trillion at the end of 2008 to less than $600 billion, reflecting the improvement in financial conditions that has already occurred. In addition, bank reserves held at the Fed will decline as the longer-term assets that we own mature or are prepaid. Nevertheless, should economic conditions warrant a tightening of monetary policy before this process of unwinding is complete, we have a number of tools that will enable us to raise market interest rates as needed. Perhaps the most important such tool is the authority that the Congress granted the Federal Reserve last fall to pay interest on balances held at the Fed by depository institutions. Raising the rate of interest paid on reserve balances will give us substantial leverage over the Federal funds rate and other short-term market interest rates, because banks generally will not supply funds to the market at an interest rate significantly lower than they can earn risk-free by holding balances at the Federal Reserve. Indeed, many foreign central banks use the ability to pay interest on reserves to help set a floor on market interest rates. The attraction of this to banks of leaving their excess reserve balances with the Federal Reserve can be further increased by offering banks a choice of maturities for their deposits. But interest on reserves is by no means the only tool we have to influence market rates. For example, we can drain liquidity from the system by conducting reverse repurchase agreements, in which we sell securities from our portfolio with an agreement to buy them back at later dates. Reverse repurchase agreements, which can be executed with primary dealers, Government-Sponsored Enterprises, and a range of other counterparties, are a traditional and well-understood method of managing the level of bank reserves. If necessary, another means of tightening policy is outright sales of our holdings of longer term securities. Not only would such sales drain reserves and raise short-term interest rates, but they could also put upward pressure on longer-term rates by expanding the supply of longer-term assets. In sum, we are confident that we have the tools to raise interest rates when that becomes necessary to achieve our objectives of maximum employment and price stability. Our economy and financial markets have faced extraordinary near- term challenges, and strong and timely actions to respond to those challenges have been necessary and appropriate. I have discussed some of the measures taken by the Federal Reserve to promote economic growth and financial stability. The Congress also has taken substantial actions, including the passage of a fiscal stimulus package. Nevertheless, even as important steps have been taken to address the recession and the intense threats to financial stability, maintaining the confidence of the public and financial markets requires that policymakers begin planning now for the restoration of fiscal balance. Prompt attention to questions of fiscal sustainability is particularly critical because of the coming budgetary and economic challenges associated with the retirement of the baby boom generation and the continued increases in the costs of Medicare and Medicaid. Addressing the country's fiscal problems will require difficult choices, but postponing those choices will only make them more difficult. Moreover, agreeing on a sustainable long- run fiscal path now could yield considerable near-term economic benefits in the form of lower long-term interest rates and increased consumer and business confidence. Unless we demonstrate a strong commitment to fiscal sustainability, we risk having neither financial stability nor durable economic growth. A clear lesson of the recent financial turmoil is that we must make our system of financial supervision and regulation more effective, both in the United States and abroad. In my view, comprehensive reform should include at least the following key elements: a prudential approach that focuses on the stability of the financial system as a whole and not just the safety and soundness of individual institutions, and that includes formal mechanisms for identifying and dealing with emerging systemic risks; stronger capital and liquidity standards for financial firms, with more stringent standards for large, complex, and financially interconnected firms; the extension and enhancement of supervisory oversight, including effective consolidated supervision to all financial organizations that could pose a significant risk to the overall financial system; an enhanced bankruptcy or resolution regime, modeled on the current system for depository institutions, that would allow financially troubled, systemically important nonbank financial institutions to be wound down without broad disruption to the financial institution's system and to the economy; enhanced protections for consumers and investors in their financial dealings; measures to ensure that critical payment, clearing, and settlement arrangements are resilient to financial shocks, and that practices related to the trading and clearing of derivatives and other financial instruments do not pose risk to the financial system as a whole; and, finally, improved coordination across countries in the development of regulations and in the supervision of internationally active firms. The Federal Reserve has taken and will continue to take important steps to strengthen supervision, improve the resiliency of the financial system, and to increase the macroprudential orientation of our oversight. For example, we are expanding our use of horizontal reviews of financial firms to provide more comprehensive understanding of practices and risks in the financial system. The Federal Reserve also remains strongly committed to effectively carrying out our responsibilities for consumer protection. Over the past 3 years, the Federal Reserve has written rules providing strong protections for mortgage borrowers and credit card users, among many other substantive actions. Later this week, the Board will issue a proposal using our authority under the Truth in Lending Act, which will include new, consumer-tested disclosures as well as rule changes applying to mortgages and home equity lines of credit. In addition, the proposal includes new rules governing the compensation of mortgage originators. We are expanding our supervisory activities to include risk-focused reviews of consumer compliance in nonbank subsidiaries of holding companies. Our community affairs and research areas have provided support and assistance for organizations specializing in foreclosure mitigation, and we have worked with nonprofit groups on strategies for neighborhood stabilization. The Federal Reserve's combination of expertise in financial markets, payment systems, and supervision positions us well to protect the interests of consumers and their financial transactions. We look forward to discussing with the Congress ways to formalize our institution's strong commitment to consumer protection. The Congress and the American people have a right to know how the Federal Reserve is carrying out its responsibilities and how we are using taxpayer resources. The Federal Reserve is committed to transparency and accountability in its operations. We report on our activities in a variety of ways, including reports like the one I am presenting to Congress today, other testimonies, and speeches. The FOMC releases a statement immediately after each regularly scheduled meeting and detailed minutes of each meeting on a timely basis. We have increased the frequency and scope of the published economic forecast of FOMC participants. We provide the public with detailed annual reports on the financial activities of the Federal Reserve System that are audited by an independent public accounting firm. We also publish a complete balance sheet each week. We have recently taken additional steps to better inform the public about the programs we have instituted to combat the financial crisis. We expanded our Web site this year to bring together already available information as well as considerable new information on our policy programs and financial activities. In June, we initiated a monthly report to the Congress that provides even more information on Federal Reserve liquidity programs, including breakdowns of our lending, the associated collateral, and other facets of programs established to address the financial crisis. These steps should help the public understand the efforts that we have taken to protect the taxpayer as we supply liquidity to the financial system and support the functioning of key credit markets. The Congress has recently discussed proposals to expand the audit authority of the GAO over the Federal Reserve. As you know, the Federal Reserve is already subject to frequent reviews by the GAO. The GAO has broad authority to audit our operations and functions. The Congress recently granted the GAO new authority to conduct audits of the credit facilities extended by the Federal Reserve to ``single and specific'' companies under the authority provided by section 13(3) of the Federal Reserve Act, including the loan facilities provided to, or created for, AIG or Bear Stearns. The GAO and the Special Inspector General have the right to audit our TALF program, which uses funds from the Troubled Asset Relief Program. The Congress, however, purposefully--and for good reason-- excluded from the scope of potential GAO reviews some highly sensitive areas, notably monetary policy deliberations and operations, including open market and discount window operations. In doing so, the Congress carefully balanced the need for public accountability with the strong public policy benefits that flow from maintaining an appropriate degree of independence for the central bank in the making and execution of monetary policy. Financial markets, in particular, likely would see a grant of review authority in these areas to the GAO as a serious weakening of monetary policy independence. Because GAO reviews may be initiated at the request of Members of Congress, reviews or the threat of reviews in these areas could be seen as efforts to try to influence monetary policy decisions. A perceived loss of monetary policy independence could raise fears about future inflation and lead to higher long-term interest rates and reduced economic and financial stability. We will continue to work with the Congress to provide the information it needs to oversee our activities effectively, yet in a way that does not compromise monetary policy independence. Thank you, Mr. Chairman. "
"The Chairman","Thank you, Mr. Chairman. Let me begin with one question, because I am pleased that you, as I said, responded to the fears of inflation, because I think you are well capable of holding them under control. And I also think it is important that they not be invoked prematurely when the greater problem I believe the Federal Reserve economists think is still further on the negative side, and one looming threat which we hear about a lot is the commercial real estate issue. There is a great deal of fear that there will be in commercial real estate a series of failures, that some of the economic problems of the home mortgage will be reproduced. I know we have discussed this. What is your current posture? Do you expect there to be problems? And how are you and other elements of the government ready to respond to them?"
"Mr. Bernanke","Mr. Chairman, we are watching that situation very carefully. There are a lot of CRE loans which are coming up for refinance, and the capacity to refinance them is limited, which poses the possibility of foreclosures in the commercial space, much as in the residential situation. We are urging banks to continue to make loans to credit-worthy borrowers, and our examiners are presenting a balanced view in their discussions with banks. The other step we have taken to try to address this problem, Mr. Chairman, is that we have recently added to our TALF program both new and legacy commercial mortgage-backed securities. By doing that, we hope to open up the mortgage- backed securities market, which is an important source of funding and finance for the CRE market."
"The Chairman","I am pleased with that, because I know there are some who have been critical that you have been doing too much. I don't share that. On the other hand, in some cases even some of those same people have said, yes, but what about commercial real estate? And the fact is that you are ready there to do some more. Let me ask you now--I was interested in reading the report. On page 1, you note that consumer spending has been supported recently by the boost of disposable income from the tax cuts and increases in benefit payments that were part of the 2009 stimulus package. In regard to State and local borrowing, you note: ``Interest rates on long-term municipal bonds declined in April, as investors concerned about the credit quality appeared to ease somewhat with the passage of the fiscal stimulus plan, which included a substantial increase in the amount of Federal grants to States and localities.'' Then in the discussion of the labor market there was reference to the fact that, ironically, one of the things that makes the rate go higher is that the participation rate has gotten higher. And that is a good thing, in part, because you note, the emergency unemployment insurance program introduced last July has contributed to the higher participation rate. I am pleased that these are three references by you to the positive impact in reference to intervening in the economy, in terms of boosting consumer spending and helping State and local governments, both directly by revenue and then by that keeping down their interest costs. So I do want to ask you one of those counterfactuals that you get to have fun with and I want to share a little of it. We have problems--and I think, as I said, it is good to know that you can unwind. I think a premature unwinding would be a great mistake. But the counterfactual is, had we not passed the economic recovery plan in February of this year, would the economy be better or worse?"
"Mr. Bernanke","Mr. Chairman, as you described, we think that income has affected consumer sums, and that the revenues to State and local authorities may improve their situations somewhat. So, in that respect, there has been some positive impact. But I would withhold an overall judgment since we have only seen a quarter or less of the money being disbursed. I think there is still some time to wait and see how significant the impact will be."
"The Chairman","But the expectation would be then that the disbursement would have a positive effect in this current atmosphere?"
"Mr. Bernanke","You would expect that higher income would tend to raise consumption. Yes."
"The Chairman","I appreciate those two points that you have mentioned. Let me just ask one last question. If the resolving authority--strange semantically. Resolve does appear to mean dissolve. If that authority were vested in the appropriate agencies of the Federal Government, would the AIG and Lehman Brothers and Merrill Lynch situations have come out differently?"
"Mr. Bernanke","Would they have--"
"The Chairman","Come out differently."
"Mr. Bernanke","Yes. Of course."
"The Chairman","Would the financial authorities have responded differently?"
"Mr. Bernanke","It would not have been necessary for the Fed or even the Treasury and the TARP to intervene in those situations. With a good resolution authority, we could have wound down those companies, had the creditors take losses to eliminate or reduce the too-big-to-fail problem, while at the same time avoiding the very destructive effects, particularly in the case of Lehman, on the broader financial system."
"The Chairman","Thank you. The gentleman from Alabama."
"Mr. Bachus","Thank you. Chairman Bernanke, Chairman Frank asked you about the commercial real estate market. You mentioned the TALF programs for the new and legacy program. The new program has been in operation about a month, is that right, taking loans?"
"Mr. Bernanke","Yes. That is right."
"Mr. Bachus","And the legacy just about a week. Is that right?"
"Mr. Bernanke","Yes, sir."
"Mr. Bachus","I notice you are going to cut those off December 31st?"
"Mr. Bernanke","The program, as of right now, is slated to end at the end of the year, but we will be reviewing those programs and others to assess whether or not they are needed beyond that time."
"Mr. Bachus","I noticed several others run through the end of 2010. So it is sort of--"
"Mr. Bernanke","We extended several, sir, to I think February, 2010, not to the end of 2010."
"Mr. Bachus","Okay. What is the state of the commercial real estate market?"
"Mr. Bernanke","Well, for a good bit of the recent years the commercial real estate market was actually pretty strong even as the residential market was weakening. But as the recession has gotten worse in the last 6 months or so, we are seeing increased vacancy, declining rents, falling prices, and so more pressure on commercial real estate which is raising the risk of lending to commercial real estate. So that is certainly a negative. As I was mentioning to the chairman, the facilities for refinancing commercial real estate, either through banks or through the commercial mortgage-backed securities market, seem more limited; and so we are somewhat concerned about that sector and paying close attention to it. We are taking the steps that we can through the banking system and through the securitization markets to try to address it."
"Mr. Bachus","I definitely think that may be the wild card. I know Deutsche Bank this week came out with a report and Smith Barney last week that obviously raised concerns. You have talked about a resolution authority for nonbank financial institutions, and you have referred to that as expedited bankruptcy. Would it be within the Bankruptcy Code? Would it be part of the bankruptcy regime?"
