"Speaker","Speech"
"Mr. Bachus","And, Mr. Chairman, the next 6 speakers have 1 minute. So I guess we will depart from the tap rule."
"The Chairman","I will do it in advance."
"Mr. Neugebauer","You all aren't using my time, are you?"
"The Chairman","The gentleman from Texas. I'm tapped out."
"Mr. Neugebauer","I see. Thank you, Mr. Chairman. On Christmas Eve, the taxpayers got a gift from the government that they want to return. And, given the choice, they would exchange the Treasury's decision to give GSEs unlimited support for a limit, or removing the unlimited support on the tax dollars that can go into Fannie and Freddie from the treasury. They would exchange this multi-million dollar salary package approved for the GSEs for salaries along the same scale as senior Federal Government employees, since Fannie and Freddie are now essentially government agencies. When it comes to GSEs, the government must be more honest and transparent. What the taxpayers are looking for is truth in government. Taxpayers need to know how much this bailout is really going to cost them, and when they're going to get their money back. While we can't shut down Freddie and Fannie right now without a replacement system of financing mortgages, Congress must start a plan for the transition now that puts plans in place to end this bailout. We have to stop. And the reason we shouldn't have done these bailouts in the first place is because of the conversation we are having today."
"The Chairman","The gentleman from California, Mr. Royce, for 1 minute."
"Mr. Royce","Thank you, Mr. Chairman. Since the conservatorship back in the fall of 2008, there have been several missteps in the handling of Fannie Mae and Freddie Mac, the two institutions at the epicenter of the financial collapse. About a year ago we, heard from the FHFA that despite $60 billion in losses, Fannie and Freddie would be paying out $600,000 in bonuses to top executives at these failed companies. In September of last year, despite even deeper losses, we learned that taxpayers had paid $6.3 million in legal defense bills for 3 top former executives. Then, last Christmas Eve, along with opening up these institutions to limitless losses, the Administration approved the payment of $42 million in additional compensation packages, bonuses to 12 top executives at these institutions. It seems as though the bigger the bailout gets, the bigger the bonuses get. These institutions are essentially wards of the state, and they should be treated as such. I yield back."
"The Chairman","The gentleman from Texas is now recognized for 1 minute."
"Mr. Green","Thank you, Mr. Chairman. Mr. Chairman, I want to speak for those who agree with me. I don't always know who they are, and I don't always know who they aren't. But I say this: We don't want to regulate pay, per se. We want to regulate pay that creates systemic risk--i.e., the yield spread premium, a kickback, lawful though it may have been, that was accorded persons who would get buyers to go into higher interest rates that they--when they qualified for lower rates, and get a bonus for it. We want to make sure that the shareholders are properly empowered. If they could have done this without some assistance from us, they probably would have, and we wouldn't be in the predicament we are in. I yield back."
"The Chairman","The gentlewoman from West Virginia for 1 minute."
"Mrs. Capito","Thank you, Mr. Chairman. Like many of my constituents, I was shocked when the Treasury Department and the Federal Housing Finance Agency approved compensation packages for the chief executive officers of Fannie and Freddie of $6 million each, including $2 million incentive payments. These compensation levels are 30 times more than a Cabinet Secretary, and were approved by entities that have borrowed $100 billion from our treasury. This is an insult to the hard-working families across the country who are tightening their belt, trying to make ends meet in this economic downturn. But these compensation packages are but one of the many examples why this Congress should and needs to tackle the difficult task of GSE reform. The chairman has indicated his desire to move forward on this. Unfortunately, the Administration has signaled that they do not want to put forth serious reform proposals until next year. I hope we move forward with GSE reform, and I would like to thank the chairman for holding this hearing. Thank you."
"The Chairman","The gentlewoman from Illinois for 1 minute."
"Mrs. Biggert","Thank you, Mr. Chairman, and thank you for holding today's hearing. And I would like to thank Ranking Member Bachus for inviting FHFA Acting Director DeMarco. I look forward to hearing the Administration's proposals to reform the GSEs. It's important that we have a plan to end the conservatorship and the taxpayer subsidy, and take this Administration out of financing nearly three-fourths of the Nation's mortgages. The public deserves clear, easily accessible information about the actions of FHFA, and about the actions of the Fed and Treasury that are supplying unlimited, unprecedented funds to keep Fannie Mae and Freddie Mac on taxpayer-funded life support. Mr. DeMarco, your staff has reached out to my staff and indicated that you are familiar with and want to discuss my legislation to improve GSEs' transparency and accountability, and I look forward to our discussion today, as well as our meeting. And I would hope that Congressman Moore would consider my request to add this language to another bill we introduced to establish an FHFA Inspector General."
"The Chairman","I will yield myself the remaining 5 minutes on my side. I shared the dismay at the announcement of the bonuses. I did try a couple of things to stop it. On March 19th--and I would ask unanimous consent to put in the record a letter I sent to James Lockhart. James Lockhart was Mr. DeMarco's predecessor. He was the appointee of the previous Administration. Continuity is one of the clear themes here. Mr. Lockhart was the appointee of the Bush Administration. He was continued for a while in the Obama Administration, and then replaced. And I wrote and said, ``I am writing to urge strongly that you rescind the retention bonus programs at Fannie Mae and Freddie Mac, prohibit any further payment of bonuses to executives under that program, and pursue repayment of any already-paid bonuses.'' Mr. Lockhart wrote me back the next day, March 20th, and said, ``No.'' And he said that Fannie Mae and Freddie Mac had important responsibilities, and he needed to keep them. The loss of key personnel would be devastating to the company's and to the government's efforts to stabilize the housing system. So, I regretted that. I thought they were a mistake. I wrote to him to try and stop it. When that didn't work, we talked about legislation. In fact, the House did pass two bills on compensation last year. One was, I understand, somewhat controversial because it would have imposed--and it's still pending in the Senate, a phrase you hear a lot these days-- restrictions involving purely private companies. And I believe that's appropriate as to the perverse incentive structure. But I understand Members' objections to it. But we had an entirely separate bill that came out of this committee to restrict compensation to those entities getting public funds, the TARP, and specifically--and it says, ``No financial institution has received or receives a direct capital investment under the TARP program, or with respect to the Federal National Mortgage Association, the Federal Home Loan Mortgage Corporation, etc.'' We specifically included Fannie Mae and Freddie Mac, and what we said was they couldn't get compensation if it provides for compensation that's unreasonable or excessive, defining standards established by the Secretary, in consultation with the chairman of the oversight panel, includes bonuses, supplemental payments, etc. In other words, this was a piece of legislation that dealt only with TARP recipients in Fannie and Freddie. Of course, many of the TARP recipients have now paid back, so they would not be covered. What we have here is a bill that would have covered Fannie and Freddie. And so, as I said, when they issued these bonuses, I wrote a letter to Mr. Lockhart, the hold-over appointee, and objected. He said he was going to use his authority to keep them in place. We then did what we, as the Congress, can do when an executive refuses to accede to a request from us. We passed the bill. Unfortunately, the bill was somewhat partisan. I'm not sure why. Again, I understand why there was a debate about the bill to restrict purely private companies--although I agreed with what we did--but this was for TARP recipients, and those TARP recipients that were covered and--of course those who paid it back are not covered--and specifically Fannie and Freddie. So, yes, they did put those through. We would have banned that with our legislation. The bonuses that came on Christmas would have been severely restricted had the legislation passed. It didn't pass, unfortunately, in the Senate. It passed in the House. And that's one of the reasons why we are in this situation. I should add that I also believe the time has come to proceed to a total reorganization of housing finance, and I do want to mention again that I had--and this was on my initiative, although I knew there was an interest on both sides in doing this--scheduled a hearing for next Tuesday, and invited the Secretary of the Treasury and the Secretary of HUD to testify. As we all know, we're not socialized. Some invitations are more happily received than others. These were not invitations which were met with a gushing, ``Oh, thank you, I can't wait,'' but we are going to begin that process. I then had to postpone it. I want to make it very clear. It was my constituency issues that intervened. They called a hearing on fishing in the City of Gloucester. It is very important for me. As I said, I had to decide, literally, to fish or cut bait, and the response will be a postponement of the hearing. That hearing will be rescheduled for March 23rd. Members will be aware we have a pretty packed hearing schedule, partly because we lost that week of snow. But the Administration is on notice that they are going to be asked on March 23rd--and I will say this--had they appeared next Tuesday and told us they were still in a preliminary stage, I would have been more understanding. Now that they have another couple of weeks--3 weeks--to come, I expect them to be better prepared on March 23rd with an outline of what they think should be done than there would have been on March 2nd. So I hope, in terms of preparation, not much time is lost. So, in summary, I did object to those bonuses when they were issued, and the holdover appointee kept them. And we did try to pass legislation to stop it. The gentleman from Texas. Yes? The gentleman from Alabama?"
"Mr. Bachus","I would like to commend the chairman. He set the hearing very promptly. So, had he set it for the date that it now postponed to, it would have been fine. And it was set, and I happened to visit that area of Massachusetts, just coincidentally, and saw what a hot item that fishing issue is up there. And--but I did want to commend the chairman. And the postponement was done with my consent. Thank you."
"The Chairman","I thank the gentleman. But again, I would say the Administration has 3 more weeks. But it won't be acceptable for them to be no better prepared on March 23rd than they would have been on--"
"Mr. Bachus","And I actually think that it may be a more appropriate time, because I think there can be more preparation, and that they be prepared to go forward."
"The Chairman","The gentleman from Texas for 1 minute."
"Mr. Hensarling","Thank you, Mr. Speaker. I heard one of my earlier colleagues mention executive compensation and systemic risk. It's interesting that most of the evidence we have seen has shown that many financial firms have the same compensation packages, and some went belly up and some didn't. So the connection is tenuous, at best, which suggests to me we ought to be guided by one overarching rule: What people do with their money is their business; what they do with the taxpayer money is our business. And, certainly, I have seen--in the past, I know of no more outrageous use of the taxpayer money than on Christmas Eve, to announce these multi-million dollar bonuses for Fannie and Freddie, and simultaneously lift the cap on taxpayer exposure. So, I am looking forward to having some explanation, because it wasn't a particularly merry Christmas for the taxpayers, who are looking at the mother of all bailouts with Fannie and Freddie, to know that they are looking at trillions of dollars of exposure, and then paying for the privilege at the same time. It is objectionable. I yield back."
"The Chairman","The gentleman from New Jersey."
"Mr. Garrett","Thanks, Mr. Chairman. Yes, it was actually just about a couple of months ago that the ranking member and I did request from the chairman that we have a hearing, both on the issue of the bonuses and also, as Jeb says, with regard to the ``Christmas Eve Massacre,'' as we call it, which is the lifting of the limits on the bailouts of Fannie and Freddie. And this hearing today is important, with regard to the bonus issue. But really, as I say, the larger issue is the lifting of this cap, of going to $200 billion, to $400 billion, and now basically no limit whatsoever on the bailouts of the GSEs. This is certainly what we're hearing from our constituents back home. To the chairman's point about having the Secretary come here next week, or in a couple of weeks, that's all well and good. But he was over at the Budget Committee just yesterday. And in Budget yesterday, the Secretary was asked, ``When are you going to roll out a plan, as far as doing something about this,'' and he said, ``Well, maybe we will have principal some time this year, but our plan is going to be next year.'' Conversely, we had the Chairman of the Fed here yesterday and we asked him the question, ``When should we do something about this,'' and I'm on the same page as the chairman as far as doing something quickly, and you heard the chairman yesterday say, ``We should be doing something about this right away.''"
"The Chairman","I thank the gentleman. You said--to clarify-- obviously, the question--I would consider that, and have--and I should have been more explicit--fully within the subject of the hearing. That is, because again, that hearing is about housing finance, not simply about Fannie and Freddie. So, the implications of what they did is very much on the table. And they will be on notice that they should be expected to addressed that. They would have been on Tuesday, and they will on the 23rd. We will now begin with our witnesses. And again, I explained that Mr. Feinberg is being held up--by a train wreck, literally. Beyond that, I do want to--because the gentleman from Georgia, Mr. Price, asked a very good question as to why the FDIC is not here, since they are proposing a compensation scheme, and the answer is that's exactly why they're not here. I did invite them, and wanted them to come. What they advised me is that, because--precisely because they have a proposal now pending to tie down compensation for some of those that they are working with, they are legally barred from saying anything because the comment period is gone now, and they have to keep that open, and they will be able to talk again at the end of the comment period. So, once the comment period is over, we will invite them back. But that's why the FDIC is not here. And I apologize, obviously, for the fact that Mr. Feinberg--or I regret that he can't be here. And we will begin with Mr. Edward DeMarco, who is the Acting Director of the Federal Housing Finance Agency. And aren't you glad you took the job?"
"Mr. DeMarco","Thank you."
"The Chairman","And any material that the witnesses want to submit will be put in the record. And again, I would get unanimous consent to put the correspondence between myself and Mr. Lockhart in the record. Without objection, it is so ordered.  STATEMENT OF EDWARD J. DeMARCO, ACTING DIRECTOR, FEDERAL"
"HOUSING FINANCE AGENCY"," "
"Mr. DeMarco","Very good. Thank you, Mr. Chairman. Thank you for putting my prepared remarks in the record. Chairman Frank, Ranking Member Bachus, and members of the committee, thank you for the opportunity to testify on this important subject. Compensating the executives at Fannie Mae and Freddie Mac--or the Enterprises, as I will refer to them-- in conservatorship has raised numerous issues, many similar to those arising at other federally-assisted institutions, but some unique to the Enterprises. Our principal aim in addressing these issues has been that Enterprise compensation be sufficient to attract and retain the executive leadership needed to ensure ongoing functioning of the Nation's secondary mortgage market, while minimizing taxpayer losses. At the inception of the conservatorships, the incumbent CEOs were replaced. They received no severance payments. Because most of their compensation had been in the form of Enterprise stock, roughly two-thirds of their previously reported pay during their tenures vanished with the collapse of the market price of their shares. Ultimately, five of the six highest-paid Fannie Mae executives and the top four Freddie Mac executives left in one fashion or another, but none of them received severance or other golden parachute payments. While today's hearing is on executive pay, I would like to add that many of the more than 11,000 Enterprise employees also had large portions of their life savings in Enterprise stock, and suffered accordingly. In developing a new compensation structure for senior Enterprise executives, FHFA consulted with Mr. Feinberg on how we could adapt the approach he was developing for TARP institutions to the Enterprises. In making that adaptation, a major consideration was that compensating Enterprise executives with company stock would be ineffective, because of the questionable value of such stock. Further, large grants of low-price stock could provide substantial incentives for executives to seek and take large risks. Accordingly, all components of executive compensation at the Enterprises are in cash. Another consideration is the uncertain future of the Enterprises as continuing entities, which is in the hands of Congress and beyond the control of Enterprise executives. It is generally best to focus management's incentives toward its institution's performance over the long run, rather than just the near term. In the case of the Enterprises--"
"The Chairman","Mr. DeMarco, let me interrupt you briefly."
"Mr. DeMarco","Certainly, sir."
"The Chairman","Mr. Feinberg has arrived, and I just want to thank him--it hasn't been an easy day for him--and just reassure him that the next witness will be Mr. Alvarez, so he will have at least 7 or 8 minutes to collect himself. We understand that there was, literally, a train wreck, and we thank you for making every effort to come here. I apologize, Mr. DeMarco. Please continue."
"Mr. DeMarco","In setting target compensation for the most senior positions, we considered data from consultants to both Enterprises, the data received earlier from our own consultant, and the reported plans of TARP-assisted firms. It was important to set pay at levels sufficient to compete for quality talent, because the Enterprises had many key vacancies to fill, potential departures to avoid, and pay had been a significant issue in some cases. FHFA settled on a target of $6 million a year for each CEO, $3.5 million for the chief financial officers, and less than $3 million for executive vice presidents and below. I know $6 million is a considerable sum of money, but that amount rolls back Enterprise CEO pay to pre-2000 levels. It is less than half of target pay for Enterprise CEOs before the conservatorships. And for all executive officers, Fannie Mae and Freddie Mac have reduced target pay by an average of 40 percent. The basic compensation structure for senior executives at both Enterprises, as at institutions receiving exceptional TARP assistance, comprises three elements: base salary; a performance-based incentive opportunity; and deferred salary. My written statement details these components. In my judgement, we have achieved the right balance between enough compensation to acquire and retain quality management, while preventing compensation from exceeding appropriate bounds. In sum, the directors and senior executives tied to the financial collapse at each Enterprise are no longer with the companies. The group of senior executives who remain, as well as those who were recently hired, are essential to the Enterprises fulfilling their important and challenging responsibilities. And in attempting to do so, the Enterprises must operate with an uncertain future that will be the source of much public debate. As conservator, I believe it is critical to protect the taxpayer interests in the Enterprises by ensuring that each company has experienced, qualified people managing the day-to- day business operations in the midst of this uncertainty. Any other approach puts at risk the management of more than $5 trillion in mortgage credit risk that is supported by the taxpayers. Thank you and I am pleased to answer questions. "
"The Chairman","Next, Mr. Scott Alvarez, General Counsel of the Federal Reserve. "
"STATEMENT OF SCOTT G. ALVAREZ, GENERAL COUNSEL, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
"Mr. Alvarez","Chairman Frank, Ranking Member Bachus, and members of the committee, thank you for the opportunity to discuss incentive compensation practices in the financial services industry. Compensation arrangements serve several important and worthy objectives. For example, they help firms attract and retain skilled staff, and promote better firm and employee performance. However, compensation arrangements can also provide employees with incentives to take excessive risks that are not consistent with the long-term health of the organization. This misalignment of incentives can occur at all levels of a firm, and is not limited to senior executives. Having experienced the consequences of misaligned incentives, many financial firms are re-examining their compensation structures to better align the interests of managers and other employees with the long-term health of the firm. For firms that have received assistance from TARP, that includes ensuring their compensation structures are consistent with the Special Master's rules designed to protect the financial interests of taxpayers. The Federal Reserve has also acted as a prudential supervisor. In October, we proposed supervisory guidance on incentive compensation practices that would apply to all banking organizations that the Federal Reserve supervises. The guidance, which we expect to finalize shortly, is based on three key principles. First, compensation arrangements should not provide employees incentives to take risks that the employer cannot effectively identify and manage. Financial firms should take a more balanced approach that adjusts incentive compensation, so that employees bear some of the risks, as well as the rewards associated with their activities over time. Second, firms should integrate their approaches to incentive compensation arrangements with their risk management and internal control frameworks. Risk managers should be involved in the design of incentive compensation arrangements, and should regularly evaluate whether compensation is adjusted in fact to account for increased risk. Third, boards of directors are expected to actively oversee compensation arrangements to ensure they strike the proper balance between risk and profit on an ongoing basis. Recently, the Federal Reserve also began two supervisory initiatives to spur the prompt implementation of improved practices. The first is a special horizontal review of incentive compensation practices at large, complex banking organizations. Large firms warrant special supervisory attention, because the adverse effects of flawed approaches at these firms are more likely to have consequences for the broader financial system. Although our review is ongoing, we have seen positive steps at many of these firms. However, substantial changes at many firms will be needed to fully conform incentive compensation practices with principles of safety and soundness. It will be some time before these changes are fully addressed. Nonetheless, we expect these firms to make significant progress in improving the risk sensitivity of their incentive compensation practices for the 2010 performance year. The second initiative is tailored to regional and smaller banking organizations. Experience suggests that incentive compensation arrangements at smaller banks are not nearly as complex or prevalent as at larger institutions. Accordingly, review of incentive compensation practices at these firms will occur as part of the normal supervisory process, a process that we expect to be effective, yet to involve minimal burden for the vast majority of community banks. Incentive compensation practices are likely to evolve significantly in the coming years. This committee's efforts in developing and passing H.R. 4173 will promote the uniform application of sound incentive compensation principles across large financial firms beyond those supervised by the Federal Reserve. In this way, H.R. 4173 would encourage financial firms, supervisors, shareholders, and others to develop incentive compensation practices that are more effectively balanced and reward and better align incentives. We appreciate the committee's efforts in this area, and thank you for the opportunity to testify on this important topic. I would be happy to answer any questions. "
"The Chairman","Thank you. And next, Mr. Kenneth Feinberg, who is the Special Master for TARP Executive Compensation at the Department of the Treasury. And I reiterate, Mr. Feinberg's train was behind a train where there was an unfortunate accident. So it's an unusually stressful day, and we are deeply appreciative, Mr. Feinberg, seriously, of your appearing. And please go ahead. "
"STATEMENT OF KENNETH R. FEINBERG, SPECIAL MASTER FOR TARP EXECUTIVE COMPENSATION, U.S. DEPARTMENT OF THE TREASURY"," "
"Mr. Feinberg","Thank you, Mr. Chairman. It is a distinct honor for me to appear before your committee, before you, as chairman, and the ranking minority member, and I thank you for the invitation. I will just summarize my written statement by pointing out highlights of what appears in the statement. First, as this committee well knows, my jurisdiction is extremely limited, by statute. Right now, I am determining compensation for just the top 25 compensated officials at 5 companies that receive the most TARP assistance: GM; GMAC; Chrysler; Chrysler Financial; and AIG. If one of those exceptional assistance participants or recipients has repaid all of what they owe the taxpayer, they are automatically removed from my jurisdiction. And, as a result, Bank of America and Citigroup are no longer subject to my 2010 compensation determinations. It is, by statute, a very limited role. I am also responsible, under the statute, for those 5 companies, for determining compensation structures for officials 26 to 100 in those 5 companies, only. Just those five. And again, we did that in 2009. We are moving forward, doing the same for the 5 companies, 1 to 25, 26 to 100, for  The second point I want to emphasize is under the statute, there are some principles laid out that I am obliged by law to follow in determining my compensation decisions. And when you read the statute, there they are. We shall make sure that compensation determinations maintain the competitiveness of these five companies, so that key employees will be retained, the companies will thrive, and they will repay the taxpayer. But the compensation determination should be made in a way that avoids excessive risk-taking at these companies, that there will be an appropriate allocation between short-term compensation, in the form of cash, and long-term compensation, in the form of salaries and TARP stock that must be held for an extended period of time. The fortunes of the individual should rise or fall, depending on the performance and the fortunes of the company. I should examine comparable structures and payments at other companies. I should consider empirical data on compensation levels at various companies that are similar in kind to the companies that fall under my jurisdiction. I have enjoyed the benefit of expert input from professors at Harvard Business School and the University of Southern California in advising me and my excellent staff--most of whom are here today, by the way, behind me--in reaching these compensation determinations. As a result of the statute and the accompanying regulations promulgated by Treasury, there are a few basic conclusions that I have reached about executive compensation at these companies. One, guaranteed income should not be permitted. Compensation of key officials at these companies that owe so much to the American taxpayer should depend on performance, not retention contracts, not guaranteed bonuses. What you earn, other than your base cash salary, should depend on long-term performance, objective metrics promulgated by the company, in consultation with my office. Second, base cash salaries should rarely exceed $500,000, and only then for good cause shown, and should be, in many cases, well under $500,000. Third, the Special Master reserves the right to claw back excessive compensation, which is granted based on what proved to be material misstatements. And we will exercise that authority to claw back excess compensation in appropriate cases. The final summary points I want to make concern an inquiry made by this committee, when the committee asked me to comment on a rather interesting question posed by the chairman and the members of the committee: What is unique about what I am doing? Are there unique features in this statute that really make the job I have undertaken particularly challenging? And I want to mention just a couple of those unique features that neither the Federal Reserve nor Fannie Mae have to deal with, the way I have to deal with it. One I have already mentioned. My role is extremely limited."
"The Chairman","If I may, we are over the time, so if you have already mentioned it--"
"Mr. Feinberg","Second, I have no authority to restructure or demand a restructuring of old retention contracts that were entered into long before the TARP law was implemented. And finally, I have the distinct challenge of actually calculating individual compensation for these top 25 officials in these 5 companies. Thank you, Mr. Chairman. "
"The Chairman","Thank you. Let me begin. Mr. DeMarco, when did you take over?"
"Mr. DeMarco","September 1st of last year, Mr. Chairman."
"The Chairman","All right. And I gather there has been continuity on the compensation issues between yourself and--was it Mr. Lockhart, basically, who was your predecessor?"
"Mr. DeMarco","I would say that is correct."
"The Chairman","Let me ask all of you. One of the things we have to deal with is people threatening to walk away if the compensation isn't higher. How credible has that been? At some levels, it seems to me not too credible, at least at some levels that these limits were applied across-the-board, unless someone is a heck of a shortstop, and there is probably not another place where they are going to make equal amounts of money. But let me ask all of you. How credible? Do we have evidence of people walking away because they are inadequately compensated? Let me start with Mr. DeMarco."
"Mr. DeMarco","Yes, Mr. Chairman, we do. As conservator of these two companies--let me put it this way; it was a business--a senior executive business line manager at one of the Enterprises who had a critical role at that company, specifically to manage and reduce losses on foreclosed mortgages and the properties that are then taken in by the company afterwards. And this individual left the Enterprise to join another very large, well-known financial institution at a considerable increase in pay. The consequence of this individual's departure is that the head of this area of management at the Enterprise was vacant for a number of months. We lost several of the lieutenants in that particular part of the company as well, given the upset in there, and the opportunities that those individuals had because this is a significant area and there are a lot of financial--"
"The Chairman","All right, thank you. Let me ask Mr. Feinberg. I want to get to Mr. Alvarez last. Mr. Feinberg, what's your sense--"
"Mr. Feinberg","I am dubious about that claim. Now, I will say this. First, the determinations we have made were only made last October, last December. We don't see any exit of individuals from these companies. Whatever individuals were exiting these companies, I suggest exited long before compensation determinations were made by this office. There were quite a few vacancies when I took over this assignment. But I don't see exiting. We have to take that into account. It certainly impacts our decisions on compensation. But I am rather dubious about that claim."
"The Chairman","Let me ask Mr. Alvarez. And I held you for last because, to the extent that we do these in a uniform way, and diminish competitive advantage in that, it's helpful. Now, I notice two things. First of all, the Federal Reserve has promulgated, under its existing statutory authority, limitations. And again, am I correct? Not limited to TARP recipients. What the Federal Reserve Board of Governors--was there any dissent on the Board of Governors over that?"
"Mr. Alvarez","No."
"The Chairman","Thank you. So what we have is--because it has been appointed by several Administrations. So, the Board of Governors has imposed restrictions on all financial institutions that minimizes this as between--if the compensation restrictions are the same, you don't get that. But also I gather--and I was gratified, frankly, that you expressed your support for those elements of H.R. 4173--I know the Federal Reserve is not for all elements of H.R. 4173, our financial regulatory bill--but that you do like the notion that we apply those across-the-board so that you would not have the theoretical competitive disadvantage, if there was one in retention, between the institutions that you regulate and other financial institutions. Is that accurate?"
