"Speaker","Speech"
"OPENING STATEMENT OF HON. CLIFF STEARNS, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF FLORIDA",""
"Mr. Stearns","Thank you very much, Mr. Chairman. I think the consensus on both sides is that FERC has done a good job of closely regulating and monitoring the regional transmission organizations and independent systems operator through the use of tariffs and audits and investigations and they should, I think the consensus is at least both parties here that they should remain the sole regulatory authority over such markets. However, obviously this bill acts in such a way to establish a new and I believe overly expansive definition of swap that would give the Commodity Futures Trading Commission this exclusive authority over a number of transactions that are already extensively regulated by FERC. Now, the regulation by FERC for 15 years here has been successful and, my colleagues, the products that they regulate did not contribute to the meltdown so it is not clear to me why we are moving forward on this. We all agree that transparency is important. Accountability and stability in the nation's financial market is important to minimize systematic risk and prevent another financial crisis but the organized power in the markets and the FERC regulatory system did not cause this meltdown. Any over-the-counter derivative legislation should address problems associated with unregulated financial derivatives and not inadvertently include FERC regulated markets that do not involve this type pf risk that this legislation is proposing. Continued unhindered operation of our energy markets are vital obviously to meeting our electricity needs of millions of Americans and obviously many of us don't see there is a need for a major shift in the oversight of these markets. So I think, Mr. Chairman, you and Mr. Waxman and Mr. Upton have all voiced this clearly and I think that it is very good that we have a hearing and confirm that we all believe."
"Mr. Markey","We thank the gentleman very much. The chair recognizes the gentleman from Pennsylvania, Mr. Doyle."
"OPENING STATEMENT OF HON. MICHAEL F. DOYLE, A REPRESENTATIVE IN CONGRESS FROM THE COMMONWEALTH OF PENNSYLVANIA",""
"Mr. Doyle","Mr. Chairman, thank you for holding this hearing and inviting all of the important stakeholders to provide their testimony today. In particular, I am happy to see Vincent Duane from PJM here today. As you know, PJM is the regional transmission organization that keeps the lights on in my district and I think it is important to get their input on how this bill will affect them. I am glad we are holding this hearing today to bring attention to some potential unintended consequences of reforming our financial regulatory system. It was only a year ago that our financial system was on the edge of grinding to a halt. Though there were many contributing factors, lack of regulations in our commodities market undoubtedly added to the problem. I applaud my colleagues, the chairman of the House Financial Services and Agriculture Committee, for their work on this legislation to remedy the poor regulation of over-the- counter derivatives and force irresponsible speculators out of the market. However, in their attempt to be thorough, I am concerned that my colleagues have overlooked a duplicative effect that this bill could have on energy markets at the end of the day, rate payers, also. Since the creation of regional transmission organizations, FERC has had a responsibility to monitor energy markets in each RTO and review and report on any hint of manipulation or abuse. In fact, with the passage of EPACT 2005, we gave FERC even greater authority to protect against fraud and abuse in electricity and natural gas markets. Let me be clear, we need to clean up our financial derivatives markets and I think this bill does a good job of getting us there. The CFTC needs to increase oversight and control of these financial products and bring more transparency to the swaps market. We just need to be sure that it doesn't inadvertently require our RTOs to endure another layer of regulation that would keep them from providing electricity to consumers at competitive rates. I look forward to the testimony from all our distinguished witnesses and hope that we can produce an excellent bill to bring to the floor. With that, Mr. Chairman, I will yield back my time."
"Mr. Markey","Gentleman's time has expired. The chair recognizes the gentleman from Louisiana."
"OPENING STATEMENT OF HON. STEVE SCALISE, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF LOUISIANA",""
"Mr. Scalise","Thank you, Mr. Chairman. I am strongly in favor of pursuing policies that prevent another financial market collapse from occurring and I strongly support increasing transparency and oversight in our financial markets. However, I have serious concerns about provisions in this bill that will raise utility costs on every American family and will ship thousands more American jobs overseas. Derivatives serve many purposes including stabilizing prices and ensuring future deliveries of commodities. Market participants also use derivatives to ensure that consumers are protected from sudden price hikes and other events including natural disaster that can negatively impact costs. While I support increasing oversight and transparency to reign in the large financial institutions which contributed to the current economic crisis, we need to make sure to consider the effects on those who play by the rules. Mr. Chairman, as with cap and trade and other reckless policies, these proposals would kill American jobs and increase costs for businesses and families across this country. From the perspective of my position on this committee, I have serious concerns about the utility rate hikes that will result from provisions in this bill but it doesn't stop there. We are seeing a dangerous trend with this administration and the Democrats running Congress. Provisions in this bill will have serious negative impacts on our economy and these proposals taken with the cap and trade energy tax and the government takeover of healthcare will prohibit our small businesses, those very job creators in our country from getting our economy back on track. These reckless policies will result in billions of dollars in new taxes on American families, millions of American jobs lost and shipped overseas and the destruction of our economy. In this current economic crisis, our focus should be on creating new jobs not more reckless policy that run jobs out of our country. Again, Mr. Chairman, I am strongly in favor of pursuing policies to prevent bad players from bringing down our markets in the future and I believe that oversight and transparency are key components to that goal. The American people are asking where are the jobs and all they get from this tone-deaf Congress are more radical schemes that raise taxes on American families and run more jobs out of our country. Enough is enough. Thank you and I yield back."
"Mr. Markey","Gentleman's time has expired. The gentlelady from California, Ms. Matsui."
"OPENING STATEMENT OF HON. DORIS O. MATSUI, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF CALIFORNIA",""
"Ms. Matsui","Thank you, Mr. Chairman. Thank you for calling today's hearing. I would like to thank today's panelists for joining us today to discuss legislation that would affect FERC's jurisdictional markets and the transactions and products created for use in these regulated markets. I look forward to hearing all of your expert opinions. The expertise you share here will be useful throughout the committee process as we continue to discuss these matters. I think all of us here would agree that the recent financial crisis revealed serious weaknesses in the U.S. financials regulation. While it is critical that we respond to the risky trading strategies that nearly brought the American economy to the brink of collapse, it is equally crucial that we acknowledge the potential effects that legislative efforts to improve transparency and stability in over-the-counter derivatives markets may have on our energy markets, particularly electricity and natural gas. Toward this end, I believe that it is important to note that electric utilities and other stakeholders have expressed serious concerns about providing the CFTC the authority already possessed by FERC to regulate regional electric markets. In my district, the Sacramento Municipal Utility District, SMUD, enters into natural gas supply contracts and OTC derivative agreements to reduce Sacramento's exposure to price volatility. Unfortunately, most Californians vividly recall at the beginning of this decade the rationing of electricity which led to an artificial scarcity that created opportunities for market manipulation by energy speculators. We cannot allow our best intentions to examine regulatory authorities to impair the ability of utilities to employ tools to manage price risk and help keep rates affordable for consumers, and we need to continually examine systemic risk and the implications of applying certain means of transparency to the derivatives markets. I look forward to hearing from the panelists on the bill before us today, and working with the committee and stakeholders on these important matters. Once again, I thank you, Mr. Chairman, for highlighting this important topic and I yield back the balance of my time."
"Mr. Markey","Thank the gentlelady. The chair recognizes the gentleman from North Carolina, Mr. Butterfield."
"OPENING STATEMENT OF HON. G.K. BUTTERFIELD, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF NORTH CAROLINA",""
"Mr. Butterfield","Thank you very much, Mr. Chairman, for convening this important hearing. I am not an expert on these matters and I have tried to learn as much as I can but from what I can understand, these products minimize risk in a capricious system for end users. Unfortunately, excessive over-the-counter trading by speculators continues to increase the risk for system irregularity and unpredictability. I am pleased given the number of important domestic priorities vying for our attention that Congress is paying close attention to reforming the way we regulate derivatives. We simply cannot afford the risk of allowing the system to operate like an open casino and I appreciate the work thus far done on this bill by the two committees. Still, as the chairman stated it is critical that this subcommittee question the imprecise definitions in the bill given the potential problems such ambiguity would create for end users. Last year, the newspaper in my district reported on the importance of derivative for one of North Carolina's largest utilities, Progress Energy. Manned, round-the-clock progress power traders make OTC trades to hedge against risk and find the lowest energy prices that are available. These activities are critically important to minimize risk. According to our State utility commission officials interviewed in the article, electricity rates would be at least double, that is double, without the success of Progress' trading department. I mention this to illustrate just how critical these financial instruments are in controlling costs for consumers. I welcome and encourage the transparency this legislation would create and I am hopeful that the legislation will be crafted in a way that ensures that end users can continue to enjoy these cost- cutting benefits. I look forward and thank the witnesses for their testimony today and this microphone is not working."
"Mr. Markey","Gentleman's time has expired. The chair recognizes the gentleman from Vermont, Mr. Welch."
"Mr. Welch","I will waive my opening statement."
"Mr. Markey","The chair recognizes the gentleman from Washington State, Mr. Inslee. I am sorry. I had an obstructed view here. The chair recognizes the gentleman from California, Mr. McNerney."
"Mr. McNerney","Thank you, Mr. Chairman, for convening today's important hearing on the potential impacts of H.R. 3795 on energy markets. Reforms to our financial regulatory system will affect the energy sector and consumers and I appreciate the opportunity to hear the perspective provided by our witnesses today. As Congress proceeds with financial regulatory reform, it is important that we avoid creating unnecessary bureaucratic or jurisdictional impediments. We should build on the regulatory processes that are functioning well, while at the same time fixing flaws in the system. I am committed to working with my colleagues, with outside experts, with energy stakeholders to ensure that reforms increase transparency, protect consumers and allow businesses to grow and hire new workers. We should also carefully examine the potential consequences that legislative proposals pose for derivatives end users who represent a broad spectrum of businesses across America. And with that, I will yield back the balance of my time."
"Mr. Markey","Gentleman's time has expired. The chair recognizes the gentleman from Washington State,"
"Mr. Inslee",""
"Mr. Inslee","I will waive. Thank you, Mr. Chair."
"Mr. Markey","And all members of the subcommittee have completed their opening statements and by unanimous consent we will recognize the gentleman from Michigan, Mr. Stupak, to make an opening statement."
"Mr. Stupak","Mr. Chairman, thank you for your courtesy but I will waive this opening statement."
"Mr. Markey","Great, well, we thank the gentleman for that. So we will turn to our very distinguished panel and recognize our first witness, Chairman Jon Wellinghoff of the Federal Energy Regulatory Commission. As the head of FERC, Chairman Wellinghoff oversees wholesale electricity transactions and interstate electric transmission in the United States amongst other matters. He has been a member of the Commission since 2006, and was appointed chairman by President Obama in March of this year. Thank you for joining us this afternoon, sir. Whenever you feel comfortable, please begin."
"STATEMENTS OF JON WELLINGHOFF, CHAIRMAN, FEDERAL ENERGY REGULATORY COMMISSION; AND HON. GARY GENSLER, CHAIRMAN, COMMODITY FUTURES TRADING COMMISSION STATEMENT OF JON WELLINGHOFF",""
"Mr. Wellinghoff","Good afternoon, Chairman Markey."
"Mr. Markey","If you could move that microphone down a little bit closer to you."
"Mr. Wellinghoff","Will do that. I think it is on. Chairman Markey, Chairman Waxman, Ranking Member Upton and members of the subcommittee, I would ask that my full testimony be submitted for the record."
"Mr. Markey","Without objection, it will be included."
"Mr. Wellinghoff","Thank you and I will summarize as follows. Organized wholesale electric markets are currently operated by independent entities called Regional Transmission Organizations or Independent System Operators. They are legally considered to be public utilities and fully under the jurisdiction of the Federal Energy Regulatory Commission. FERC fully and comprehensively regulates these wholesale electric markets and all products traded in those markets. That regulation extends both to the organization of those markets through thousands of pages of market tariffs and rules specifically and exclusively approved by FERC, and to their operation through FERC's extensive oversight, monitoring and enforcement. The products in those markets are intentionally linked in a structure established by FERC in an integrated market design that is intended to ensure that rates and services in those markets are just and reasonable. In addition to ensuring that market participants do not engage in market manipulation and fraud, only FERC has a Congressional mandate to ensure that rates charged and the services provided in these markets are just and reasonable. Duplicative oversight and enforcement in the RTO electric markets by the CFTC would create market uncertainty and the potential for disruption of market structure such that rates and services could no longer be found by FERC to be just and reasonable. Further, such duplication would result in market inefficiencies and higher costs for consumers through higher cost of capital and additional regulatory expense. Interposing a new regulator unfamiliar with the purpose and dynamic structure of these markets would not serve the public interest. Last month, Chairman Gensler testified that giving the Federal Reserve certain authority in financial markets as ``a potential of setting up multiple regulators overseeing markets and market functions of the United States.'' He also stated that ``While it is important to enhance the oversight of markets by both the SEC and the CFTC, I think Congress would want to closely consider whether it is best to set up multiple regulators for some functions.'' The context of today's hearing is different but the concern is the same. Any improvements warranted in the RTO and ISO markets can be made by FERC. Interposing a new regulator or having multiple regulators has not been justified, is not needed and would be harmful to the consumers that we are all charged to protect. That completes my summary. I would be happy to answer any questions of the subcommittee. Thank you."
"Mr. Markey","Thank you, Mr. Chairman, very much. Our next witness is Gary Gensler. He is the chairman of the Commodity Futures Trading Commission. Chairman Gensler previously served at the United States Department of Treasury as Undersecretary of Domestic Finance during the Clinton Administration and prior to joining Treasury he worked for 18 years at Goldman Sachs where he was a partner and co-head of finance. He was sworn in as chairman of the Federal, of the CFTC in May by President Obama. We welcome you back to the committee actually, Mr. Chairman. Whenever you feel comfortable, please begin."
"STATEMENT OF GARY GENSLER",""
"Mr. Gensler","Mr. Chairman, again if my full statement could be in the record, I will just try to summarize."
"Mr. Markey","Without objection, it will be included at the appropriate place."
"Mr. Gensler","Chairman Markey, Ranking Member Upton, Chairman Waxman, it is good to be back here. I believe about 10 years ago I was in front of this committee or the full committee, and I thank you for inviting me to testify regarding regulation of the over-the-counter derivatives markets, particularly with respect to energy markets. If I might just before I turn to that discuss a little bit what the CFTC is and we do as an agency. We oversee, as you know, risk management contracts called futures. We regulate these markets to ensure market integrity, protect against fraud and manipulation, promote transparency of the price discovery function to help lower risk to the American public. We have broad surveillance and enforcement powers and regulate, of course, exchanges, clearinghouses and then the intermediaries that bring transactions there. The CFTC's exclusive jurisdictions over the futures markets coexist alongside other agencies' jurisdiction for underlying commodities. For instance, Department of Agriculture regulates marketing standards for corn and cash milk prices and the CFTC regulates corn and milk futures. The Treasury Department oversees the issuance of all Treasury Bills, Notes and Bonds while, of course, the CFTC oversees Treasury futures. And the Federal Energy Regulatory Commission oversees many elements of the energy markets that this committee is familiar with including natural gas pipelines and electricity markets while the CFTC oversees natural gas and electricity futures. So we live and coexist along other Federal regulators. The CFTC currently oversees futures trading in crude oil, natural gas, electricity and other energy products, gasoline and ore and so forth. Just to give an example, so far this year futures equivalent to 114 billion barrels of oil have traded with the notional amount of nearly $7 trillion this year on the futures exchanges that we oversee. Natural gas, a similar number would be nearly $1.6 trillion of notional amount of natural gas futures. Electricity actually has futures on the NYMEX, on ICE and on a small exchange you might not have heard of, the Nodal Exchange, outside of this RTO issue that again we oversee some of these futures markets and there, there is about 23 million contracts have traded. It is about 7 percent of the overall energy futures market is actually in electricity markets. Now, the over-the-counter derivatives market is that which is currently not regulated by FERC, by the CFTC, by any other Federal regulator and we believe that that is certainly part of the crisis last year, not the only part of the crisis but that we need broad reform in the over-the-counter derivatives market and it is currently out of sight of Federal regulators. As Congress considers this, I believe there are two principal goals, to lower risk to the American public and promote transparency to the American public, and statutory exemptions can undermine those two principal goals as we move forward and as we have seen sometimes in the past can lead to unintended consequences. In terms of transparency, four quick things, one, the administration has proposed that all standardized derivative transactions be moved to under regulated transparent exchanges. This allows for every treasurer, every assistant treasurer of a corporation to see where the real time trading is happening in standard contracts. Customized transactions should still be allowed but the dealers would be subject to comprehensive regulation. Two, all non-cleared transactions, those too customized to be on those exchanges should be in a trade repository and the regulators should be able to see those trades. Three, data on that over-the-counter derivatives market should be aggregated and made public as we do weekly in the futures market. And fourth, stringent recordkeeping and reporting should be established for the swap dealers in these markets. To lower risk in the market, to lower risk the administration has proposed first that the standard contracts be brought into centralized clearing. There is a very natural debate as to who that covers. Do some end users are they out of it or into it but I think that is separate from the transparency debate because everybody benefits from transparency. Secondly, swap dealers and major swap participants would explicitly have to have capital to back up what they are doing in their swap business. And third, the swap dealer should be required to post and collect margin for individual transactions. And lastly, the CFTC and SEC should be authorized to mandate robust business conduct standards to protect the market integrity, to protect against fraud and manipulation. Over-the-counter derivatives have traditionally not been something that have any protection against fraud, manipulation and importantly to this committee, position limit authority. We have proposed and the administration has proposed that the over-the-counter energy markets, oil, natural gas and the like, also have extended position limit authority aggregate position limit authority. We support that. I thank you for inviting me to testify today. I will be happy to answer any questions you may have."
"Mr. Markey","Thank you, Chairman Gensler, very much for being here. The chair will recognize himself for a round of questions. Chairman Wellinghoff, the House Agriculture Committee has passed legislation dealing with the subject of derivatives which has an impact on the FERC. Could you tell us in your opinion, what is the worst case scenario that could result from the passage of the House Ag Committee bill without modification?"
"Mr. Wellinghoff","I think the worst case scenario is one that has been discussed some by some of the members in their opening remarks. If the swaps in that bill are considered to be the exclusive jurisdiction of the CFTC and interpretive to include products in the RTO markets to the extent that we in fact can't regulate and we can't design and develop those markets in ways that ultimately can ensure functioning, I think it would be virtually impossible for us to ensure that those markets are producing just and reasonable rates, and we talked about one set of products there. There has been some discussion of something called FTRs, Financial Transmission Rights but that is just one example. There will be a number of other products that are going to be necessary to do things like bringing demand response into the markets, to bring in wind and other renewables into the markets. All those products are ones that will be functioning fully as an integrated whole in the RTO markets and if we in fact can't have authority and jurisdiction over them and instead the CFTC has that authority, then I think it is likely that those products cannot be fully developed and integrated in a way that will allow us to do things like bring in new renewables, bring in the demand side of the markets."
"Mr. Markey","So if the FERC lost jurisdiction over these products which are created under the authority of the FERC, would the FERC then have to consider not allowing for the issuing of those products?"
"Mr. Wellinghoff","Well, certainly ultimately we could close down the markets and go back to cost-based regulation but I don't think anybody wants us to do that because I think markets ultimately will produce the efficiencies that we need to move forward towards a low-carbon future. So that is what I am looking for, the ability to have those markets be flexible, open, transparent and operated in a way that the FERC can ensure that they do produce just and reasonable rates."
"Mr. Markey","Chairman Gensler, how can we avoid that outcome?"
"Mr. Gensler","Well, Chairman Markey, I believe that the CFTC as it coexists with other Federal regulators whether it is the Agriculture Department or FERC today can continue to coexist and we have had good productive meetings with you and Chairman Waxman and your staffs and Chairman Peterson on this very issue in the last several days. I think that we need to bring broad reform to the over-the-counter derivatives market. Neither agency currently oversees the over-the-counter derivatives market. Neither agency currently oversees the over-the-counter derivatives for natural gas, electricity, fuel oil or any energy product today. We need to bring that into these marketplaces but at the same time as you say to work together with FERC and with your committee staff to ensure that the public is best protected and we continue to coexist and promote the public interest."
"Mr. Markey","Well, analyzing the kind of job that the FERC does right now overseeing these markets, do you see any gap in the work that they do, any underappreciation of dangers that exist in the marketplace that the FERC is not observing?"
"Mr. Gensler","Well, I wouldn't want to comment on FERC and all of its authorities. They, of course, are very important to the American public ensuring just and reasonable rates as the chairman said and as a rate regulator. Our domain is more as a market regulator to promote market integrity of these derivative marketplaces and so I think each of us right now do not oversee the over-the-counter derivatives marketplace and that is a gap to the American public."
"Mr. Markey","Chairman Wellinghoff, much of your testimony focuses on the potential for the bill approved by the House Ag Committee to harm RTO markets and mechanisms used in those markets to ensure just and reasonable prices such as Financial Transmission Rights or Forward Capacity Markets but isn't there also a risk that this bill could also limit your ability to approve these or other mechanisms in a non-RTO market as well?"
