"Speaker","Speech"
"Mr. Royce","Thank you, Mr. Chairman. I think financial literacy here is key. I think, in my view, I am a little afraid that one of the reasons we are here today is because of the overreliance on the government to determine what is best for consumers. And I think a lot of consumers looked at this and said, well, if the government says it is okay, then it must be. And I think this flawed line of thinking led millions of consumers to get involved in subprime and Alt-A loans. They, after all, had that government support. And I think a similarly faulty line of thinking led investors in institutions around the world to embrace financial derivatives based on the U.S. housing market. Why? Well, the government-supported rating agencies rated these products Triple-A. So what could the problem be? And there was a belief that the rating agencies and Federal regulators knew something that everyone else did not know. And clearly, they didn't know the problem. But there was a reliance on the government, and in fact, in many instances, they were responsible for the development and proliferation of these products. According to a former Federal Reserve official, CRA regulations led to the development of subprime loans, and the proliferation of subprime and Alt-A loans was in itself enabled through low-income housing goals that were placed on Fannie Mae and Freddie Mac by their regulators and by Congress. So, clearly, the belief in an all-knowing regulator is flawed. And instead of attempting to address this problem through increasing the regulatory presence over the industry, which will exacerbate the belief that the government does know best, we should be encouraging an educated, knowledgeable consumer and investor base that makes sound financial decisions for themselves and their families; hence, the importance of financial literacy and the importance of disclosure. Thank you, Mr. Chairman."
"Mr. Hinojosa","Thank you, Congressman Royce. I want to announce that the House has begun the voting. I am going to ask that the technicians put that work that is going on in the House of Representatives on the screens so that you can see the progress that we are making. But we have seven amendments to vote on, plus the eighth, which is final passage. We anticipate that it is going to take 1 hour. So I am going to recess to allow all members to participate. And we will reconvene in 1 hour. I am looking forward to the testimony of these witnesses. I think that it is going to be very informative and something that we are going to be very proud of in getting into the record. With that, we stand in recess.  Mrs. McCarthy of New York.  Let me apologize. Unfortunately, we are running through a whole bunch of votes, and we are going to have more votes in probably less than an hour. I am fairly fast, to say the least, so we are going to go on, get all your testimony in, so that we don't have to have another recess, if that is all right with everybody. First, I would like to introduce the witnesses from today's panel: Ms. Laura Levine, executive director, Jump$tart Coalition for Personal Financial Literacy; Mr. Lot Diaz, vice president, community development, National Coalition of La Raza; Mr. Dallas Salisbury, president and CEO, Employee Benefit Research Institute; Mr. Brent Neiser, director of strategic programs and alliances, National Endowment for Financial Education. I am sorry, I skipped one; Mr. John Gannon, senior vice president, Office of Investor Education, and president of the Financial Industry Regulatory Authority, Investor Education Foundation. That is a mouthful. And Dr. Gerald Lauber, chief senior advisor, National Urban Alliance. I would like to certainly extend a warm welcome to Dr. Lauber. He is the chief advisor and a board member of the National Urban Alliance. He brings an extensive background to the position, including academic, technology, and corporate experience in New York schools and was a first responder at Ground Zero."
"Mr. Green","Madam Chairwoman, did we cover the Urban League?"
"Ms. Jones?"," Mrs. McCarthy of New York. I'm sorry. They didn't give it to me. Stephanie Jones is the executive director of the National Urban League Policy Institute, a position she has held since the year 2005. Prior to coming to the Urban League, she was chief counsel for Senator John Edwards. Welcome to all of you, and thank you. Let me explain the lighting system. You will each get 5 minutes. The yellow light means you have a minute left. We will ask you to try to finish off your sentence or thought at that particular time. With that, Ms. Levine. "
"STATEMENT OF LAURA LEVINE, EXECUTIVE DIRECTOR, JUMP$TART COALITION FOR PERSONAL FINANCIAL LITERACY"," "
"Ms. Levine","Thank you, Representative McCarthy, and members of the subcommittee. Good afternoon. Thank you for this opportunity to speak with you today. My name is Laura Levine, and I am the executive director of the Jump$tart Coalition for Personal Financial Literacy, a nonprofit organization based here in Washington, D.C. Jump$tart is a coalition of about 180 companies, such as Visa and Charles Schwab, and organizations like NEFE, EBRE, and FINRA, as well as Federal agencies which share a commitment to advance financial literacy among students in kindergarten through college. Jump$tart is also a network of 48 affiliated State coalitions. The Coalition was founded in 1995 by a small group of organizations that recognized the need to educate students about personal finance, as well as the importance of meeting this need through a collaborative effort. Jump$tart does not conduct financial education itself or create financial education resources; rather, its role is to support and promote individual and collective efforts to educate young people about money management. As the committee considers the importance of financial literacy within the regulatory system, Jump$tart encourages you to keep in mind the difference between educating and informing adult consumers and providing standards-based tested personal finance education for students in kindergarten through high school. Any widespread effort to require personal finance education at that level must be coordinated by or with the Department of Education, as well as the State Departments of Education and the various appropriate educational organizations at the State, local, and national levels. Jump$tart believes that financial literacy is an important element of consumer protection, and even with better regulation designed to protect consumers and more readable disclosures that most consumers can easily understand, an adequate level of financial literacy would give most consumers comfort, confidence, and the ability to make decisions most advantageous to their specific needs. But today, many young people are not adequately prepared to handle the growing variety and complexity of financial products and services or to make wise decisions in managing their own money. In 1997, the Jump$tart Coalition launched its first survey of financial literacy among high school students. The survey was conducted again in 2000 and has been repeated biannually since. Nationally, the average score on the test portion of the survey has ranged from 48.3 percent and, unfortunately, that was the most recent survey in 2008, to a high of 57 percent, which still could be called a failing grade. In each of the surveys, participants were 12th grade students recruited from randomly selected public high schools. It is important to note that the Jump$tart survey is intended as a general measure of the level of financial literacy among high school students and is not designed to be an assessment of the effectiveness of specific financial education curricula, and therefore, we should not conclude that the low scores reflect that financial education is ineffective. Rather, the consistently disappointing results over more than a decade of research do seem to indicate the need for more and better financial education. In 2008, Jump$tart also surveyed college students for the first time. Given the same test questions, college students on average answered 62.2 percent of the questions correctly, substantially better than their high school counterparts. But, unfortunately, college graduates are still a relatively small segment of our total population. Jump$tart believes that personal finance must be included in the education of all students during the kindergarten through high school years to provide young people with the knowledge and skills they need to make smart financial decisions. Some positive strides have been made in financial education in recent years. Jump$tart has identified three States, Missouri, Tennessee and Utah, that currently require all students to take and pass a one-semester course devoted to personal finance in order to graduate from high school. And another 18 States require some personal finance content to be incorporated into the other subject matter. I think it is important to note that personal finance education is taking place in schools across the country, whether or not the State or local jurisdiction requires it. We believe that personal finance education needs to be introduced early in the elementary school years while students are forming their behaviors and beliefs, and we believe that effective financial education in the middle grades could help troubled or unmotivated students make the connection between staying in school and their lifelong income-earning potential, possibly changing the path of would-be dropouts. Thank you for the opportunity to speak with you today. And as you start to shape the future of the regulatory atmosphere for financial institutions, I urge you to keep the financial literacy of our Nation's students in mind, too. More and not less personal finance education is needed, and we need to have a long-term nationwide strategy in place to ensure that this education is available to all students. Thank you. [The prepared statement of Ms. Levine can be found on page 73 of the appendix.]"
"Mr. Hinojosa","Thank you, Ms. Levine. At this time, I would like to recognize Mr. Diaz. "
"STATEMENT OF LAUTARO ``LOT'' DIAZ, VICE PRESIDENT, COMMUNITY DEVELOPMENT, NATIONAL COUNCIL OF LA RAZA (NCLR)"," "
"Mr. Diaz","Good afternoon. My name is Lot Diaz, and I am vice president for housing and community development at the National Council of La Raza. NCLR is the largest Hispanic civil rights organization in the United States dedicated to improving the opportunities for Hispanic Americans. I would like to thank Chairman Gutierrez and Ranking Member Hensarling for inviting us to share our views. I would also like to thank Congressman Hinojosa for his leadership in the area of financial literacy. In my remarks today, I will lay out a strategy for using national financial counseling programs as a glue to hold major asset-building programs together. There are a number of Federal programs, like housing counseling, individual development accounts, and the VITA initiative that aim to increase asset ownership among low- and moderate-income families. However, none of them offer a targeted strategy for improving the choices of financial consumers and advancing them to more sophisticated products and transactions. In 1997, NCLR created a counseling network that today consists of 51 community-based counseling providers that will this year provide counseling education to over 40,000 families. Also in 2005, NCLR released a report which found that most financial education programs did not have the impact of helping Hispanic families obtain assets. We have learned that one-on- one counseling to low-income families is a meaningful and effective tool for building financial knowledge and sustainable wealth. While one goal of the Administration's proposed Consumer Finance Protection Agency would be to streamline financial literacy and education efforts, we believe a bolder, more targeted approach is necessary to achieve a shared goal, the shared goal of changing consumer choices and behavior. A successful national counseling program should include elements like in-person, one-on-one service, provide advice on a wide range of financial services, and deliver services through community-based organizations currently providing asset programs. As Congress considers regulatory reform, it must also consider how to improve the efforts of Federal agencies to educate financial consumers. Several proposed reforms, like additional disclosure, will curb deceptive practices. However, these reforms will not necessarily improve the daily financial decisions of families or ensure that these decisions set them on a path to build true financial security. Many times, improving families' financial decisions requires tailored guidance from a professional who can take into consideration the totality of the family's circumstances and goals. In fact, this is a mainstream approach taken by families with the means to do so. They seek advice from a professional financial planner or investment advisor. One NHN member, the Resurrection Project in Chicago, provides a model that brings these large wealth-building programs together through financial counseling. TRP is a certified housing counseling agency which provides free tax preparation, financial counseling, and other services. A typical client meets with a counselor individually to determine their financial status. A counselor reviews the client's credit report, budget, and financial goals. On average, 80 percent of the Resurrection Project's clients are not ready to purchase a home and likely need to work through other financial barriers before pursuing homeownership. In some cases, homeownership may not be the right choice. Together, the client and the counselor establish an action plan that would address credit repair, plan savings accounts, financial dictation and available tax programs. As the family works through their action plans, they continue to meet with the counselor, who helps them tackle basic and complex financial issues. Organizations like the Resurrection Project run into several barriers implementing this model due to the structure of the current system. As stated earlier, financial counseling is not a federally funded stand-alone service. They are also limited in size and scope of the current Federal programs. A national financial counseling program would allow counselors to move families through asset-building programs to create a real opportunity for families to make fruitful financial choices. NCLR applauds the Administration's and Congress' efforts to modernize our financial regulatory system. We urge you not to lose sight of the long-time bipartisan goal of improving families' understanding and choices in financial matters. A national financial counseling program would offer meaningful tailored financial advice, link existing asset programs, and improve the relationship between underserved communities and the banking sector. In conclusion, NCLR recommends that: Congress establish a national financial counseling program; they expand programs that help families obtain assets; and finally, they create new incentives for low-income families. Thank you. [The prepared statement of Mr. Diaz can be found on page 45 of the appendix.]"
"Mr. Hinojosa","Thank you, Mr. Diaz. And now, I would like to recognize Mr. Salisbury. "
"STATEMENT OF DALLAS L. SALISBURY, PRESIDENT AND CEO, EMPLOYEE BENEFIT RESEARCH INSTITUTE (EBRI)"," "
"Mr. Salisbury","Mr. Chairman, members of the committee, it is a pleasure to be here. I thank you for the invitation to testify today. My employer since 1978, the Employee Benefit Research Institute, I would note, does not lobby or take positions for or against proposals. And my full submission for the record includes a significant amount of survey data and financial literacy status information as dealing with the full description. The letter you sent me, however, inviting me to testify asked four specific questions that actually call for the statement of positions, and in that sense, I would want to stress that my statements from this point forward are my own personal views and not those of my employer. First, as a consumer of financial services, my reaction is positive to the creation of an independent consumer financial protection agency if, and I would stress this, the consumer is a dominant presence on the board and in advisory council positions. For example, deep experience in financial services, in quotation marks, should be interpreted broadly enough to include lifetime consumers of financial services, not just individuals working for the financial services industry. I would personally prefer regulation and protection by an entity that is not governed by the regulated or, as stated on page 29 of the President's document, captured by the regulated, a problem found in recent years at the regional Federal Reserve banks, the Federal Reserve, and other existing regulatory agencies. As a consumer, I currently see no such independent regulator, which if properly implemented, the CFPA could become. If the consumer is not dominant at CFPA, however, I would stress that the agency would likely be a waste of time, money, and effort and would only serve to mislead the public into thinking that they will be protected. Second, the plain-language financial products proposed need to be what my grandmother termed, and the ranking member termed, plain vanilla. For example, a 20 percent down, 30-year fixed-rate mortgage with clearly specified closing costs and that can be paid off with no penalties; or a 3-year fixed-rate car loan that can be paid off any time without the complexity of the Rule of 78 that I got tripped up by in 1972 personally, in spite of thinking that I am an informed consumer; or a charge or credit card that tells you any and all fees in advance and cannot change fees without giving you notice that the opportunity to cancel is present and giving you a prorated refund for any annual card fee. Research has found that individuals make the same choices with a 1-page disclosure as with multiple pages of fine print; thus, they require one plain English summary page with all key facts in addition to more detailed disclosure. Third, the President's Advisory Council on Financial Literacy has proven to be a worthy effort. It has also provided direct input to the Treasury and to the Financial Literacy Education Commission. Long-term value, however, will depend upon some formalization of the role of the White House and some level of dedicated funding and staffing. The current approach of heavily depending upon those appointed to donate time, money, and other resources or to raise them from others, leads to potential conflicts of interest and confusion of roles. Related to FLEC, I find, regrettably, that I am in agreement with the critical review by the Government Accountability Office that, as currently structured, FLEC has not met the legislated objectives. The Administration may already contemplate integration of FLEC into CFPA, but if it is not focused on this issue, the Administration and the Congress should do so as details of CFPA are developed. Fourth, and finally, as your request letter notes, the President's document states the CFPA should review and streamline existing financial literacy and education initiatives government-wide. Based upon my work on savings and retirement issues since joining the Labor Department in 1975, giving one agency the absolute responsibility for direction of all Executive Branch activities in the area of financial literacy and education could possibly add needed coordination and consistency. But that would only occur if the leadership of the agency was committed to the issue and to the approach set out in the legislation. Over my 34 years of working on this issue, I have watched multiple agency programs and priorities and financial education shift dramatically as political leadership changes. This is not just the case when party control changes, but occurs within a party even with new staff changes. Thus, the role being set out for CFPA may or may not add value in this area, depending upon the specificity of the legislation, the attitudes and priorities of the director, and adequate staff and budget resources provided for funding. Assurance that most of those appointed to the board and advisory committee with ``deep experience in financial services'' are there as individual financial services consumers, not as financial services industry representatives, would make success more likely. Needed technical expertise can be hired. But policy direction from the appointed leadership and advisors will determine ultimate results. I look forward to working with your committee and all others on these important issues. Financial literacy on issues as simple as understanding compound interest would be essential, even if there are plain-vanilla products. Thank you. [The prepared statement of Mr. Salisbury can be found on page 82 of the appendix.]"
"Mr. Hinojosa","Thank you, Mr. Salisbury. Now, I would like to call on Ms. Jones. "
"STATEMENT OF STEPHANIE J. JONES, EXECUTIVE DIRECTOR, NATIONAL URBAN LEAGUE POLICY INSTITUTE"," "
"Ms. Jones","Thank you, Chairman Hinojosa. I thank the subcommittee for this opportunity to testify today. I am Stephanie J. Jones, executive director of the National Urban League Policy Institute. Based upon our long experience providing frontline financial education and housing counseling services in Urban League affiliate programs throughout the country, the National Urban League has developed considerable experience and insight on this issue. We are glad to offer our recommendations, which I will briefly outline now but are presented in greater detail in my written testimony. In this whole process, our overarching concern is the consumer, and we feel very strongly that the new regulatory framework must include inherent checks and balances that guarantee the advancement of the five consumer protection objectives. And those objectives are: consumer financial services markets operate fairly and efficiently; consumers have the information they need to make responsible financial decisions; consumers are protected from abuse, unfairness, deception and discrimination; traditionally underserved consumers and communities have access to lending, investment, and financial services; and national community-based organizations, such as the National Urban League, the National Council of La Raza, and others that have demonstrated effectiveness in reaching underserved minority communities, be included as full partners in any consumer protection effort. We are pleased that this committee is focusing on financial literacy today. This is a critical aspect of this issue, and it is a top priority for the National Urban League. But we can't forget that while financial literacy is important, the fundamental problem at the heart of today's foreclosure crisis was not the inadequacy of the disclosures or the financial literacy of the borrowers. Rather, it was that lenders should not have made loans that they knew borrowers would be unable to sustain without refinancing. Therefore, to effectively protect consumers, it is critical that the regulatory system monitor and address market incentives that encourage loan originators to push risky or unsuitable loan products, and must also include independent, redundant back-up systems that provide layers of protection against financial excess. And as you know, financial literacy is at the core of the Urban League's mission to empower African Americans to attain economic self-sufficiency. The rationale for our emphasis on financial literacy is buttressed by some startling data, as revealed in our annual, ``State of Black America'' report. Among other things, we have found that African Americans' economic standing is 57 percent that of White Americans, and that the median net wealth of African Americans is $10,000 versus $109,000 for whites. The Urban League strategy for addressing this glaring gap is to create culturally competent programs that address both financial principles and long-term behavioral change. Overall evaluation research of our financial literacy programs consistently finds significant correlations between the level of financial knowledge and good financial management practices. Housing counseling also plays a key role in support of the goal to increase financial awareness and sophistication and to close the wealth gap between minority and non-minority households. In addition to a deeper national commitment to housing counseling, a core tenet of our Homebuyers Bill of Rights, the National Urban League advocates three primary objectives that the Federal Government and the Financial Literacy and Education Commission should pursue to promote economic opportunity for minority and low-income families and communities. First, we must expand access to capital and financial services through mainstream banks and thrifts, particularly by ensuring that the CRA remains effective. Second, bank the unbanked with innovative new private sector products and services driven by new incentives for financial services for the poor. Third, we must promote savings among the poor by catalyzing wide-scale establishment of individual development accounts and other mechanisms that help low-income families save for homeownership and other key assets. And of course, particular emphasis must be placed in all of this on reaching neighborhoods with low-income and minority populations. On behalf of the National Urban League, I thank you for the opportunity to offer our views today on this very important issue, and we look forward to continuing to work with you as you develop and implement a new regulatory system. Thank you very much. [The prepared statement of Ms. Jones can be found on page 60 of the appendix.]"
"Mr. Hinojosa","Thank you very much, Ms. Jones. And I now call on Dr. Lauber. "
"STATEMENT OF GERALD LAUBER, CHIEF SENIOR ADVISOR, NATIONAL URBAN ALLIANCE (NUA)"," "
"Mr. Lauber","Thank you. Good afternoon, Mr. Chairman, and distinguished members of the committee. Thank you for the opportunity to testify before you today about the need for effective financial literacy education for Americans. I am Gerald Lauber, the financial literacy advisor to the president of the National Urban Alliance, which is a not-for- profit corporation out of Syosset, New York. Prior to working with the NUA, I was a school superintendent, an assistant superintendent for instruction, a principal, and a classroom teacher. In all, I have devoted over 45 years to the process of helping students. The mission of the NUA is to focus on helping schools assess their instructional programs and deliver professional development for teachers so they are better prepared to help their students master content and learning skills. We have learned a great deal about education and organizations. We know that teaching a subject does not ensure that all students will learn it. Financial literacy programs must contend with common complications for teaching and learning while competing for sufficient space in the crowded instructional day. To contend successfully with these complications is a matter of professional skill and organizational focus. Without plans for professional development and content that is integrated into the curriculum through material relevant to students, financial literacy will be just another catch phrase in our past history of failing to educate our citizens about how they manage their daily life to position them for long-term financial security. I hope the creation of a new government consumer financial protection agency, as expressed by the Administration, will exemplify a real commitment to fight for the education and protection of consumers. That fight must recognize that financial education right from the start is part of the answer to protect consumers and build a foundation for behaviors that support a healthy U.S. economy. Why can't we provide the impetus to help our children create a new generation of consumers who use reason to direct the use of their resources rather than celebrating conspicuous consumption and debt accumulation that currently endanger the basic fabric of our country? Strategies that help people make informed decisions will work if we provide education programs that help all people obtain financial literacy and decision-making skills. Application of these skills will strengthen their knowledge in areas such as credit cards, mortgages, insurance, and other financial products. In a consumer-credit-based society, we must teach children about credit and the wise use of it so they are prepared to be informed consumers. The lack of inclusion of financial literacy in the vast majority of our Nation's schools continues to create a new generation of consumers who are not informed about the use of money. Unfortunately, what is clear is that the current effort to transfer knowledge about financial literacy has not worked. While more than 90 percent of America's students attend public schools, the President's Advisory Council on Financial Literacy, as it is presently constituted, has only one member who has any public school experience. This fact has not gone unnoticed by the Nation's educational community. How does this government demonstrate its commitment to this issue when only 1/20th of the advisors have classroom experience? Yes, consumers need to be presented financial products in a simpler, straightforward manner that is clear, accurate, and contains understandable information. I applaud efforts by this subcommittee and the Congress to demand that our financial products industry makes information about their products more transparent to consumers. Yet I must warn and emphasize that without effective financial literacy education, an understanding of these products will continue to be difficult and will not result in desirable behavioral changes by consumers. Consumer protection and relevant financial education must go hand-in-hand and must include an emphasis on our Nation's young people. Over the past 6 months, this Congress has authorized nearly $1 trillion of American taxpayers' money to Wall Street to clean up our financial mess that they created that brought this country to an economic condition not seen since the Great Depression. On January 6, 2009, the President's Advisory Council on Financial Literacy, established by President Bush, stated as its principal recommendation: ``The United States Congress should mandate financial education in all grades for students, kindergarten through 12.'' Local school districts cannot afford another unfunded mandate. Now is the time to supplement that investment by committing some of those resources to sound financial literacy education for Americans. I urge this committee to strongly support both this message and the messengers working to refine and deliver effective financial literacy education. It is critical to building the information base our citizens need to live as informed consumers. But just using well-written financial literacy material without a well-thought-out delivery system will not enable them to transform information into action. Thank you again for inviting me to testify today. And I will be happy to answer any questions you may have. [The prepared statement of Dr. Lauber can be found on page 67 of the appendix.]"
