"Speaker","Speech"
"Mr. Chilton","Thank you, Mr. Chairman. I can say I just want to thank and congratulate Senator-elect Moran. It has been a pleasure working with you over the years, sir, and I look forward to continuing that. I look forward to the scrutiny we will get from Chairman Lucas in the future. I did want to say a special thanks to Chairman Peterson. You guys passed back in 2008 legislation dealing with speculation. You may have passed it twice in a bipartisan way. I know you brought it up on the floor twice in 2008. So I appreciate your foresight and your oversight of this agency over the years. I also want to thank my friend, Chairman Gensler, for being so helpful. His expertise of the markets and of finance has really helped us. The other Commissioners are pretty much folks that came from here, came from the Hill and we have ag backgrounds and we have some other backgrounds, too, but having Chairman Gensler there has made us better Commissioners and a better Commission. So I thank him. If you look back at just the last 10 years, the futures industry around the world has increased three-fold. Yet in the U.S. it increased five-fold. So a lot was going on. Between 2005 and 2008, we saw roughly $200 billion of speculative money, index money, hedge funds, pension funds; $200 billion came into these markets. Now, that happened to coincide with this commodity bubble. Wheat is around $7\1/2\-$8 now. It was at $24 then. Gasoline is--crude is like $87, $90 now. It went up to $147.27 in June 2008. As we all know and your constituents told you, they had concerns because gasoline was over $4. Whether or not that increase in the speculative interest, that $200 billion, caused that bubble is a point that obviously can be debated. Some people say, move along folks, nothing here. Some people say it drove the prices. I come out sort of in the middle and say that--agree with MIT and Oxford and Rice and Princeton and even Lincoln University in Missouri. They all say that it had some impact. So, how much you can debate. The increase in speculative limits since that time, if it was a concern in 2008 with the amount of speculation in the market, if it was a concern when Congress passed the law in July, it is even more of a concern now. Now, before I give you some new statistics, don't get me wrong: We don't have speculators, we don't have a market. They are critical. Full stop. We have to have them. But if you look at what is going on between June of 2008 and where we are today or where we were in October, we see more speculative positions in the futures markets than at any time in history, $149 billion. That is an increase in the energy complex of 47 percent since 2008, an increase in the metals complex of 20 percent, and an increase in the agriculture complex by 18 percent. So there has been this large influx. Now, the Chairman talked about all the rules and a number of Members have talked about the rules. There has been a flurry of activity. We have been going gangbusters. And the staff at the CFTC has been real inspirational. We all sort of talk about it every time we meet. At the same time, by and large, while these rules have been sort of trains that are on time, position limits have sort of derailed. And the reason is exactly what Congressman Moran alluded to, whether or not we have this data on swaps in order to meet the deadline of January. And there are a couple of points; first, I am not sure we do have the authority to delay. And this as appropriate language, Congressman Moran, I appreciate your point but to say that as appropriate is expansive enough of a definition to render the provision moot and meaningless, I think begs the question a little bit. I think we are required to implement it. I see no authority for us to delay, no legal authority. I asked the attorneys why we would delay. Second, I think it is needed now more than ever, because of those statistics I just cited to you. And third, there are ways that we can do this. There are things that we can do as Chairman-elect Lucas said in a deliberate fashion, not ad hoc and not hasty, sir, that we can do to start doing what Congress set as our goals in January. It may not be the full Committee but there are things that we can do now. I agree we don't want something hasty. We don't want to mess up markets. There are ways to go about this. So far what we have been talking about is how we just go ahead and wait, and we are talking about a delay, we are talking about not getting this data until next September or October. So I am just trying to do what Congress told us to do. You can have different interpretations. I have mine, and I am trying to do the best, I don't think we are--as I said, we are going to have a meeting tomorrow, we are not quite back on the track, but we can get there. Thank you Mr. Chairman. Prepared Statement of Hon. Bart Chilton, Commissioner, Commodity Futures Trading Commission, Washington, D.C. Mr. Chairman, Ranking Member Moran, Members of the Subcommittee, thank you for the opportunity to be with you today. In the last decade, we saw the U.S. futures industry grow five-fold when the rest of the world grew three-fold. In several years we saw over $200 billion come into regulated U.S. futures markets. This new money was primarily from speculators, much of which was held by speculators I call ``massive passives,'' those with a known, fairly price-insensitive trading strategy. Then, in 2008, we saw a huge commodity bubble. Wheat was at $24. Today it is around $8. Crude oil spiked to $147.27 and gas was at $4 per gallon. Then the economy and commodity prices all fell off a cliff. Did the new speculators, including the massive passives, contribute to that price volatility- volatility that had farmers and ranchers, small and large agribusinesses and other businesses alike all paying higher prices than they should? Researchers at Oxford, MIT, Princeton and Rice all say speculative interests had an impact on prices. Some have said the speculators drove prices. In fairness, some on the other side of the issue say there was no impact whatsoever. My take is somewhere in the middle. Speculators didn't drive prices, but they tagged along and helped to push them to levels, high and then low, that we would not have seen without them. Futures prices should, by and large, be based upon the fundamentals of supply and demand. We saw delinked commodity prices in 2008, and some of us are concerned that we see that taking place this year. Congress passed the Wall Street Reform and Consumer Protection Act in July. With more than 40 rules to be promulgated by our agency, Congress gave us expedited implementation dates for only nine regulations. For example, speculative position limits for energy and metals are to be implemented within 180 days and for the agricultural complex within 270 days. As someone who has been calling for these limits, and who appreciates the work of the Committee in this regard since 2008, the early implementation deadline is important. Large and small agribusinesses and other commercial businesses rely upon these markets to hedge their risks. They are having an increasingly difficult time doing so, in part I believe, because of large position concentrations of speculators. Don't get me wrong, without speculators there isn't a market. We need them. We want them. Too much concentration, however, can be problematic and has the possibility of contorting markets. Now today, we see even larger speculative positions than in 2008. In total, there is $149 billion in speculative money in these markets, representing an increase since June of 2008 of 47% in the energy complex, where we have seen a single trader with positions as high as 20%. In the metals markets, we've witnessed an increase in speculative contracts of 20% and one silver trader with roughly 40% of the market earlier this year. In the agricultural complex, speculative interests grew by 18% since June of 2008. All of this makes the implementation of position limits as Congress mandated important. Some have suggested, however, that we not implement the limits on time because we don't have all the swaps data we need. There is a point there. Congress didn't require that we promulgate the swaps data rule until next July, so how do we come up with a reasonable limit, particularly an aggregate limit, without that data? While this is a worthy point, there are ways to address it. I'd be pleased to explain several options. Some, however, inside and outside the agency have suggested we simply find a way around the law's implementation deadline. They suggest, for example, that we ``implement'' the position limit rule, but not make it ``effective'' until sometime much later. First, we have no such legal authority to do so. Second, that is exactly the type of dancing on the head of a legal pin Washington-speak that folks in the country are all too tired of--and they should be. We shouldn't be about getting around the law. We should be about working to do what we were instructed to do, to protect markets and help consumers. Congress passed the new law. We must implement it in a thoughtful manner. End of story in my book. Thank you for the opportunity to be with you. I'd be pleased to try to answer any questions."
"The Chairman","Well thank you. I thank both of you. I think the main purpose of what we are doing here today is to get daylight on what the process is, how it is going, and for us to understand better as we talk to our constituents who are out there and trying to fulfill our obligation. A couple of questions and we will right go right down the line. But first, Mr. Peterson, do you have any questions? Mr. Lucas? Mr. Gensler, what impact, since we are talking what you just said, would a delay in the January energy and metals position limit rule have on the agricultural commodities rule expected in April?"
"Mr. Gensler","Mr. Chairman, I anticipate staff will make a recommendation tomorrow on all agricultural energy and metals position limits and anticipate that it would be both for the spot month, and for--if I can just call it the all-months- combined limits. And I am hopeful that we will have the support tomorrow to publish that rule, get comments, and then, consider those comments under the Administrative Procedures Act and put out a final rule as soon as we can sort through all these comments. I note we received 8,200 comments on the proposal for energy limits--reestablishing energy position limits in January of this year. We put that proposed rule out for a 90 day public comment period at that time. I think staff tomorrow will be recommending a 60 day public comment period. But with 8,000 comments that came in on that topic earlier, this is a very important topic and the public is going to weigh in. And we look forward to that."
"The Chairman","I understand. So are you saying that you kind of expect to be on schedule for the agricultural commodities in April?"
"Mr. Gensler","We are going to do everything we can. It is certainly our goal. But I am being open here about the arithmetic. I think that there are parts of this, the spot limit proposal, that we will be able to implement earlier, but on the ``all-months-combined'' limit proposal that there is a very real data issue with it. In January of this year, the proposal that we put out was a formula, and if we finalized, would have been applied to data in January 2011. And while we won't be proposing exactly the same thing tomorrow, it was staff's recommendation earlier this year, it will be staff's recommendation tomorrow, that any formula ultimately be applied to the overall size of the market. This is an important component. And as I said earlier, we have just closed the comment period on a rule on collecting data. We look to move expeditiously to finalize that data collection rule, but data is an important component to this."
"The Chairman","Thank you. Commissioner Chilton do you have any comment?"
"Mr. Chilton","No. Other than the Chairman is right. If you do the math under sort of what the thinking is, I can't talk about the specific proposals yet, but none of them allay my concern that we are going to do this, as instructed by Congress. It may be the best we can get a certain number of votes for the Commission. But again, Mr. Chairman, there are things we can do today like implement some things in January that won't cause any consternation-- that may not be, let's say, the full Kahuna--that won't have problems like Congressman Moran suggested. I think we should do that. I mean if Congress is concerned about excessive speculation, there are certainly ways that we could set a price point; that is, a level at which we have heightened regulatory oversight and do what we call a special call. Where we go out and ask for swaps data and then we see where the positions are netted. And if they are, if these traders are actually above the certain position point, and if they are, use all of our authorities, our emergency authorities, our trading authorities, and work with the exchanges, ICE, and CME to get them down. I am not saying necessarily get them off those exchanges; I am saying to get their net position down that may be in swaps, may be in options, may be in futures. I think there are things we can do and we can do them on time. It may not be as expansive as we would like, but I hope we move forward on that."
"The Chairman","Thank you very much. The chair recognizes Mr. Moran."
"Mr. Moran","Mr. Chairman, thank you. Chairman Gensler, do you agree with Commissioner Chilton in regard to the lack of flexibility in these time constraints that he indicates are imposed by Congress? My understanding was that your General Counsel at a hearing, Commission hearing in October, indicated that you do have flexibility in regard to that 180 day limitation."
"Mr. Gensler","I think that you observe correctly that I had asked the General Counsel, Dan Berkovitz, as to the phased implementation schedule in essence with regard to position limits. Subsequently, he told me that the Administrative Procedures Act and case law specifically allow an agency reasonable leeway. The Commodities Exchange Act clearly permits the Commission to adopt position limits in phases, such as proposing a formula now--and I note that is what we did this past January as well-- a formula now and impose the actual numerical limits once we have more data. This would be on the all-months-combined. What he was asked specifically, because I asked him the question, was could we do that? Could we propose a formula and finalize that formula but then have the formula apply to data as it comes in, maybe a number of months later?"
"Mr. Moran","A number of months later. Mr. Chairman, do you anticipate at what point in time you would have sufficient data to reach the conclusions that you are perhaps being asked to reach now?"
"Mr. Gensler","Well, it is also dependent upon the good work of the staff and this Commission, the CFTC, in finalizing a rule on data collection which, fortunately, we already have out there. I think if we finalize that rule and are able to collect data, it is somewhere in the time frame that Commissioner Chilton talked about. We don't have any difference on that time frame."
"Mr. Moran","Has there yet been a--one of the conversations we have had in this Committee for a long time is about the connection between excessive speculation and price fluctuations. Is there--there is--make sure I understand this to be true--I'll ask it this way: Has the CFTC or its staff completed a report that found excessive speculation caused an unwarranted or unreasonable price fluctuation in commodity markets?"
"Mr. Gensler","If I can broaden the question a little bit."
"Mr. Moran","You may. I have broadened questions for number two and three as well."
"Mr. Gensler","I am sure. I don't think that the Commodity Exchange Act or Congress has said that the CFTC is an agency to regulate prices. What we have as our mission is to ensure fair and orderly markets, that the price discovery function is transparent, and that there is an integrity of the markets, and that the position limit regime that has been in place since the 1930s is to ensure that there is a diversity of points of view. It doesn't limit hedgers, it limits the number of contracts a speculator can hold, and speculators and hedgers, importantly, must meet in a marketplace, but that there may be burdens that come from excessive speculation. I will use an extreme case: If somebody had half a market, for instance, and then they were to liquidate that position it would be a burden on the market. Maybe if it is only ten percent of the market, to liquidate that market, it would be a burden. So, over the decades what we did is we put in place limits in the agricultural markets. There were limits through the exchanges in the metals and energy markets in the 1980s and 1990s. In fact energy markets had limits all the way through the summer of 2001, for these all-months-combined. And it was to prevent, prospectively as much as anything, the burdens that may come from large positions and the concentration of those positions in a marketplace."
"Mr. Moran","Let me broaden my question by asking a similar question but with a different conclusion. Has the CFTC or its staff completed a report that found excessive speculation positions in commodity futures markets were leading to market manipulation? Which I think is the direction you were telling me is more important; that you are there to regulate market manipulation."
"Mr. Gensler","There are two components in the Act. There is manipulation, or if I can broaden that a little bit, corners and squeezes. But, Congress also said, not only in the 1930s but I think also in the Dodd-Frank Act, has reconfirmed that we shall set position limits to do something that is not just limited to protect against manipulation; it is also to diminish or prevent any burdens that may come from excessive speculation. So they are not identical. And any burdens that may come from excessive speculation may be actually far before somebody corners or squeezes or manipulates a market. Manipulation also includes intent. So I am just trying to highlight. And it is part of our challenge that they overlap, but they are somewhat distinct."
"Mr. Moran","I have run out of time, but my question was: Have you found, has the CFTC or its staff found evidence of either of these things happening?"
"Mr. Gensler","There are certainly cases that we have brought on manipulation. We bring an active caseload of manipulation. So I could have answered your question yes, but I was trying to distinguish it because I was trying to be more fair to your question."
"Mr. Moran","I appreciate your fairness. And Commissioner Chilton, I had questions for you. I have run out of time. I do appreciate the way you testify. I understand what you are telling me. And I am very grateful for the words that you use. Thank you."
"The Chairman","Thank you. Mr. Marshall."
"Mr. Marshall","Thank you, Mr. Chairman. I want to associate myself with the remarks of Mr. Moran to open the hearing. I found myself, largely, completely in agreement with him. And to me at least, the answer to the questions that Mr. Moran just posed, has staff concluded based upon what evidence staff has been able to gather that these, as Mr. Chilton refers to them, massive passives have skewed the market? I think the answer is no, staff has not done that. Certainly staff has not issued a report saying that massive passives have skewed the market. All of our efforts thus far, for years now, for 2 or 3 years now, have been focused on these massive passives, the influence of index funds, and whether or not these index funds are skewing prices too high. I think that from your testimony, Mr. Chairman, that it is quite clear the CFTC has gone the extra yard in so many different respects to try to comply with these deadlines. My conclusion is that the deadlines are simply too aggressive, that we simply weren't reasonable in trying to pick these periods of time. You all don't have daily reports of large traders in the swaps market. There is all kinds of information that you would like to have to further the analysis of the impact of the massive passives, since that seems to be a focus here on the market. Nobody wants to screw up these markets by prematurely taking positions or literally imposing position limits across the market and causing problems in any number of respects, diminishing liquidity, enhancing the problems, if there are such problems, caused by the massive passives, driving people overseas. I understand the Financial Services Authority hasn't indicated at all it is going to move forward with position limits that mirror ours. There are just lots of different things. And I completely agree with Mr. Moran's observation that the as appropriate qualification that we intentionally stuck in there gives you the discretion to go ahead and wait until it is appropriate. It seems to me you wait until you are convinced that there is a problem, and then you have come up with a solution to that particular problem that isn't going to unnecessarily burden the rest of the market. Mr. Chilton, with regard to massive passives, Dodd-Frank, after we wrestled with this an awful lot, gave additional discretion to the Commission to distinguish among classes of traders in imposing position limits, and also gave additional discretion to the Commission with regard to exemptions. I kind of understand that you all are thinking about we are going to distinguish bona fide hedgers and then call everybody else speculators. But within that everybody else class of speculators, there are the massive passives and then there are a bunch of other people. There are traditional large market traders that take both sides. There are market makers, folks like that. Have you given any thought, Mr. Chilton, to using your new authority to distinguish among classes of traders within that class of speculators to distinguish these different groups of traders and impose different position limits or exemptions from position limits on those different classes of traders?"
"Mr. Gensler","You raise a very good point. And Congress did give us authority to distinguish between non-bona fide hedgers. I think what staff will be recommending tomorrow is a more general approach that doesn't point, necessarily, at distinguishing between bona fide hedgers."
"Mr. Moran","Mr. Chairman, I apologize for interrupting. We have 5 minutes here. Maybe there will be an extra round of questions. Again, if you all are going to start issuing additional proposals, one, I don't think you ought to be attempting to stick by these timelines when you don't have all the information you would like to have in order to give really, really good, narrowly focused solutions to or at least determine first whether there is a real problem here, and then the narrowly focused solution. I don't see how you can just generalize this and lump everybody in----"
"Mr. Gensler","I was just--I am agreeing with you on timelines. I think that what we are contemplating, what I believe staff will be recommending is some formula to apply to data, as has been earlier discussed. I took your question as to be whether we would be proposing a specific lower limit or something on one class of party. So, when I said ``more general,'' I meant there is not a lower limit on one group."
"Mr. Marshall","Have you given some consideration to that?"
"Mr. Gensler","I would say there has been a lot of discussion, and we look forward to public comment on whatever we put out, and also with regard to this question and other questions. I don't know if, Commissioner Chilton, you want to--"
"Mr. Chilton","There shouldn't be any exemptions from commercial. People that have an underlying interest in the physical commodity, whether or not it is a Swift or Cargill or just a normal farmer or independent petroleum producer, they should have exemptions. Other than that, there shouldn't be exemptions. Whether or not there should be different levels, you might be right, sir. It may be more appropriate to have a little more granular view of it, because--and we can address this if you look at what their net position is. It is one thing if people have a large position, but the added benefit of what we are going to be doing in the future is we are going to be looking at this swaps data to find out where they really are. So we can't just base things on whether or not they have a percentage on ICE or a percentage on CME, you have to look at where they are net, and we will be able to do that with this new rule, I think."
"Mr. Marshall","I will wait until the second round to continue."
"The Chairman","Thank you. Mr. Johnson, please. You are on."
"Mr. Johnson","Back in the heartland, a lot of people believe, rightly or wrongly, that prices don't always reflect supply and demand. I think you have expressed that too. I have a question and then kind of an unrelated comment. In your judgment, either witness's judgment, do you think the level of prices that ag commodities are at today is a result of the supply and demand factors and/or speculation? And how would you allot each in terms of what impact you think those respective forces are having in our market prices?"
"Mr. Chilton","Congressman, by and large they are a factor of the fundamentals, but I couldn't--and I am not an economist. Neil Cavuto tried to get me to say, well, how much is speculators and how much is price demand, and I wasn't going there. I am not an economist and it would be irresponsible. But to go to this thing about we need to document, we need to do this before we impose. The purpose of the Commodity Exchange Act says that we are to prevent and deter fraud, abuse, and manipulation. So all of a sudden we have been given, for people who don't want the regulation, this new hurdle to say, well, you have to prove beyond a shadow of a doubt that this equals that. These are very complicated markets, and it is not always easy to put things together like that. So to protect consumers, to ensure the folks in your districts are using these vehicles, like they want to, for adequate risk mitigation, that is why these limits are important to put in place thoughtfully. I get letters every day, Congressman. I have one right here from Dunkin' Donuts we received last night. They are concerned about speculation. Swift says they are thinking about getting out of the market in part because of speculation. Delta Airlines wrote the other day. These are real concerns about people, the hedgers who are in these markets that are concerned they can't use them. Look, nobody is talking about going crazy on this. We just want to--I just want to do what Congress intended and try to do it in a reasonable fashion; doesn't make anything crazy, just do what we are told."
"Mr. Johnson","I guess my comment would be this. As we all know--and I'll try to say that knowledge is power, terminology in some ways is power. And I would only surmise that certainly the average Member of Congress, and probably the average Member of this Committee--I can only speak for myself--has maybe a general understanding but only a general understanding about first, terminology; and second, the mechanism by which all this works. I think your being here today, Chairman, calling this hearing is important. But I also think it is important to have a mechanism, have a mechanism by which the public and the Members of Congress frankly can understand very, very complex and very difficult concepts. I don't have the answer. But, it is a legitimate question, and it is something that I think is real important. I deal with constituents back home, and I am probably speaking for everybody in this room, we have constituents who come to us every day; almost all of us represent rural areas. ``Speculators are doing this, and the Commission is inadequate,'' if they even know the Commission exists, and I think having an ability for those people to understand, the public to understand and us to understand is really important."
"The Chairman","Thank you very much. Mr. Schrader."
"Mr. Schrader","Thank you Mr. Chairman. Following up on the line of questions so far, it seems like we are getting hung up on terminology, terminology that has a pejorative context to it like speculation. I would assume that in the 20th century the Commission's primary rule is to root out actual fraud, fraudulent actors that were doing things on purpose. I guess I have to ask the question given the 21st century where you have these hyper-computer trades and massive investments and things flowing unbeknownst, with no mal- intention necessarily intended but mal--bad results coming out of it. I think no one could, while we may disagree about whether or not they are actually speculators causing this problem in 2008, everybody agrees there was a huge distortion in the market. I guess the question for both of you from me would be: Is it the CFTC's responsibility to protect American consumers, American farmers, American industries, by dealing with any distortion of the market, regardless of whether it was intentional or not?"
"Mr. Gensler","I think the answer is yes. Speculators and hedgers meet in the marketplace, and farmers and ranchers and producers need those speculators in the marketplace so that you can have an assured price at the end of the harvest, for instance. But at the same time, this Commission was set up and its predecessors were set up to make sure that everybody can see the market, that is what is called transparency, and that it is free of fraud and abuses. The Commission has to ensure that the market is orderly and everybody has equal access, for instance, in a place that everybody can see it, everybody can access it, and it is free of manipulation and these other things."
"Mr. Schrader","Mr. Chilton."
"Mr. Chilton","Thanks Congressman. That is a great question. It is insightful. First of all, I want to say what I said in my testimony. Speculators aren't bad. You need them. You don't have markets without them. The concern that some of us had is just the concentration of them, so much that they can influence prices one way or the other, and you don't get to what Mr. Johnson talked about: adequate price discovery. But on these fast trading--they call them high frequency traders--they played a role in the flash crash. They didn't instigate it, but they played a role because they were arbitraging between the futures market and the securities markets for a while. These trades are--talk about being complicated, Congressman, these trades go on, they trade thousands of contracts in a nanosecond. And their whole idea, different from how these markets have been set up sort of when they were in the open pits, they are trying to scoop up market dollars, these little pennies, in nanoseconds. They are trying to skim off the top. Now, they do provide some liquidity to the markets, but that liquidity may be liquidity with other traders. And I am just concerned that we don't want this to become a gambling venue. You want it for the original purpose of the markets, for these commercial ags and other businesses to be able to hedge their risks. So I am very concerned about it, these high-frequency traders, Congressman. I think we should be doing some sort of due diligence, maybe putting their programs, their algorithmic programs, into one of the exchange's testing environments, make sure they are not going to go haywire. I think we should also as part of disruptive trading practice authority, the Chairman and I worked on a lot, have some responsibility. If they help to cause another flash crash, they should be held accountable. If you look at the law right now, we don't have enough teeth in it. We are doing that as a result of the Dodd-Frank law, and we are going to put some more meat on the bones, and that is one area that I think we need to do."
"Mr. Schrader","Thank you. I guess last is just a request. I would appreciate information, for me and maybe the Committee, regarding areas in the swap arena that you do feel you have adequate data for and rulemaking timelines as well as the timeline for rulemaking with--that you may want to phase in, given the lack of data that you have referred to, in some of the other areas."
"Mr. Chilton","The Chairman probably wants to comment further, and I know you only have a little bit of time. While everybody says we to need to get all this data that Mr. Marshall and people talked about, ``Let's get it all, let's not make a haphazard decision,'' I agree. The spot month we could do right now even in the swaps area. This is the currently unregulated area. This is the one that you have given us the authority to look at. And the reason we can set that limit now is because you base the limit on the deliverable supply of whatever the commodity is. So you don't need to see all-months. You don't need to see the aggregate. We could do the spot month right now, which would in part get us to where Congress instructed us to go. The Chairman wanted to add?"
"Mr. Gensler","I concur. I think we have more flexibility. We have asked staff to make a recommendation where we could phase in and do something in what is called the spot month. Again, we have these limits--this is just when somebody is about to deliver the corn or wheat or oil into a contract. We have these limits in energy, metals and agriculture. I shouldn't say we. The exchanges and we have them. I think those could be phased in sooner than the all-months limit."
"The Chairman","Thank you. Mr. Conaway."
"Mr. Conaway","Thank you, Mr. Chairman. Gentlemen, thanks for being here. Not beating the lack of data dead horse to even further pulverize it, but if you go ahead and move forward without the data, as may be the indication that is here, how quickly will you know you have gotten it wrong? Are there things that you will watch for to say that we have driven speculators off that side of the deal and that burdens on hedgers have increased? I am assuming by burdens, Mr. Gensler, that you mean increased costs of transactions and other things, that you might expound on a burden a little bit. But how quickly will you know that you have done some harm, rather than just trying to ease into this thing without disrupting it and creating-- going crazy, as Mr. Chilton said? What are your matrix or your benchmarks to say this one was too far?"
"Mr. Gensler","Well, it is my hope and, again, we haven't had the Commission meeting that we will have tomorrow yet, but it is my hope that we will propose something and hear from the public that would allow us some time to get the data on these all-months-combined. So I may be disclosing my bias here, but it is a challenge. There is a 180 day and 270 day statutory date. Commissioner Chilton and I read that the same way."
"Mr. Conaway","Excuse me. With respect to that, do you feel you have any responsibility, due to your fiduciary job, to tell Congress that those dates aren't good, that those were set arbitrarily and capriciously by Congress, and that once we looked at the level of work and the number of lawyers and the level of commitment, that the five of you have actually to read it and go through it and understand what you are doing to the markets? Do you have any kind of responsibility to say those dates aren't good?"
"Mr. Gensler","Well, I think I am saying here today--and I thank the Chairman for having this oversight hearing--is that we are going to take up a rule tomorrow. It is a staff recommendation. We will see where my fellow Commissioners are. I don't want to prejudge that. But if we were to propose something tomorrow, it would have a healthy comment period from the public and that will, by its very nature, pass the January date. So I am telling Congress that, no, we will not finalize this by that statutory date."
"Mr. Conaway","This may be a broader body of work. You have the full Dodd-Frank piece of legislation, not just these limits and what we were talking about this morning, but you have a broader body of work. Have you looked at that and laid out the timelines and just say, yes, we can get all this done responsibly in that time frame?"
"Mr. Gensler","I think we have the goal to get it done and we can get it done. And I will say, I think that Congress laid out the 360 days. So by completing our work by July 15 of next year it will help lower regulatory uncertainty, and that is a very important thing. And, of course, we also had a crisis in 2008. And that was a very real crisis."
"Mr. Conaway","Speaking of the crisis, I have a short amount of time. I take that that you are fine with these dates. Mr. Chilton, you mentioned that some time frame in the run-up to the bubble in 2008 that there was $200 billion in new money in the system. How much of that money has fled the system? What are the levels today versus then?"
"Mr. Chilton","I can't give you that, sir."
"Mr. Conaway","My question, I guess the idea would be that if that money stayed in the market, as I suspect it did, and prices have fluctuated, we are way off the $147 on oil, as an example. And so I guess I am hard-pressed to see that that was--that money did have somebody on other side, and if there wasn't anybody on the other side, it raised the price to get somebody else in on the other side. I get that. But I want to make sure that we are not fighting the last war, and that is necessary because there are other comments that you have not-- staff has not documented where all these bad things have happened, except on some isolated instances. But if you could get that number to us at some point in time."
"Mr. Chilton","It is actually--we know that a lot of money went out. And it went--I mean, look, as the Chairman said, we are not price setters. We are supposed to be commodity blind, although I have a little bit of penchant for the ags, and price neutral. We are not price setters. And I also get concerned when oil is $150 but----"
"Mr. Conaway","It hadn't been $150 except for about an hour and a half."
"Mr. Chilton","About 1.727 days, but it stayed high for a lot of people, Congressman, in the countryside, a lot of businesses went out. So we lost a lot of that speculative money, though. You are absolutely correct. Some it left the market and prices went all the way down, I believe in December, to like $35 a barrel. So this can go up, up, and down. To answer, by the way, one of your earlier questions, I continue to say we need to err on the high side at first so that we don't do any damage. Because I agree with you; we don't want to make any issues here that contort markets or do something bad. Some things are working well."
"Mr. Conaway","Do you have triggers or matrixes that you will watch."
"Mr. Chilton","We are very good at watching these markets, at watching liquidity. We don't want to drive speculation away. We don't want to drive it until we get to regulate the OTC market. We don't went to send it there. We don't want to send it overseas. So we have to do this in a responsible fashion, and we can do it, sir."
"Mr. Conaway","I yield back."
"The Chairman","Thank you."
"Mr. Kissell",""
"Mr. Kissell","Thank you, Mr. Chairman, and I welcome our witnesses today. If you would allow me a moment of reflection here, this is--I am finishing up my first term in Congress, and the first hearing that I came to in Agriculture was about derivatives and speculation, and the witnesses we had that day were split. Some of them pretty much making the case that nothing went wrong, that the market worked because investors didn't lose any money and there was no, figuratively, train wreck at the end of the process like we saw with the banking system, financial system there. And when I finally got a chance to ask the question--it was more of a statement than a question. And I pointed out to them that while investors may have not lost money per se, that the effects upon the American public were quite substantive in terms of how we had to deal with individuals and businesses and farmers, ranchers, everybody, how we had to deal with to whatever degree speculation caused these increases in prices. So I don't so much today have a question as I just want to remind the witnesses and appreciate their responsibility here of the very intricate task of trying to make sure this process which is so important moves forward, but also a reminder that, as Mr. Schrader said, that the American public in general so largely depends upon this process working without creating the speculation and artificial price increases, so forth and so on. With that said, I am going to yield my time, Mr. Chairman, to Mr. Marshall."
"Mr. Marshall","Thank you, Mr. Kissell. Just sort of following up where I was when I stopped, you clearly have the statutory authority not to move forward unless it is appropriate to do so. That is why that language was stuck in there. And that if you move forward without understanding precisely what the problem is, then it seems to me that you are not moving forward appropriately. And if your staff hasn't identified what the problem is, then how do you actually come up with a regulation to solve that problem. You don't even know what it is. It is sort of too broad a brush. But back to this classes of traders. We intentionally stuck that language in there to give you the discretion to distinguish among the speculators and, if you chose to do so, I don't know whether there is a massive passive problem here. I just don't have the expertise. And there are, as Mr. Kissell points out, people on both sides of that. So I leave it to you and your staff and your economists and whatnot to figure it out. But if it is massive passive that is the problem, then the solution should focus specifically on that, and one-size-fits-all position limits don't do that. And you just use ratios. Assume you have 20 traders in the market, five of them are passive. You put a position limit in that is designed to maintain their percentage at no more than 25 percent. And then let us say a whole bunch of additional passives show up. Let us say 20 additional passives show up. Now I have 40 traders in the market and 60 percent of it is passive money. So you really do need to at least consider distinguishing among the classes of traders if you conclude that that is a problem. I associate myself with the questioning of Mr. Conaway in many different respects, and he has observed there is a fiduciary duty here. And I guess a final question. Let us assume that you impose position limits and that there is a large market demand out there that is now sort of stymied. It doesn't have an opportunity to just come into these markets because you are aggregate. You are across all of the markets. Where does that money go? How do people who want to take a position in commodities to do whatever, hedge or because they want that in their portfolio or whatnot and they can't do it in these vehicles, where do they go? Do they go to Europe? Do they start hoarding commodities? I mean, what do they do?"
"Mr. Gensler","If I can address the last point, because this has been raised with us. If somebody wants to come into the market and hedge, if they are a bona fide hedger these limits won't affect them. If they are coming into the market, they are not a hedger, and they are of normal size in these markets, these numbers won't affect them either. The numbers that we currently have in the markets or even that we proposed in January, would have only touched a handful of traders in the energy markets, the largest speculators. So it is truly just a very small group of people who are very large in the marketplace. To answer your question, traditionally, they went to the over-the-counter market, but Congress has said bring that in. But potentially that could move on to contracts that were similar but not identical, or they would possibly move overseas. And we are very conscious of that, and we are looking at that."
"Mr. Marshall","If they go elsewhere using those two devices--they go overseas or they go into contracts that are similar but not identical--doesn't both of those things have the same effect on the market as far as pricing is concerned?"
"Mr. Gensler","It may. It may. So that is part of why this, whatever we put out, is going to be a proposal. We really want the public comment to weigh in. I think that is a good process and a constructive process. Congress has directed us certainly to look at this and expand what we currently have in agriculture products to the over-the- counter markets, and we are contemplating to also do it in the energy and metals."
"Mr. Marshall","Thank you, Mr. Chairman."
"The Chairman","Mr. Luetkemeyer."
