Speaker,Speech
Mr. Greenspan," Well, Mr. Chairman, I think the first thing that we have to focus upon is this extraordinary shift that is about to occur, starting in 2008, in which roughly 30 million people are going to leave the labor force over the next 25 years and enter into retirement.
    This creates a very significant slowing in the rate of economic growth. When the rate of growth of the working-age population relative to the total goes down--and even with productivity increasing at a reasonably good clip the rate of growth in GDP per capita must slow down.
    This is going to cause a confrontation in the marketplace between the desire on the part of retirees to maintain essentially what we call their replacement rate--namely, that a standard of living relative to the standard of living they enjoyed just prior to retirement will be maintained.
    If that is done, it will put significant pressure on the working-age-population economic growth, and so we have to find a way to get a larger pie to solve both sides of this.
    The advantage of having individual accounts is over a fairly broad spectrum, but the one that I think is most important actually relates to the issue which your Ranking Member mentioned before.
    These accounts, properly constructed and managed, will create, as you also point out, a sense of increased wealth on the part of the middle-and lower-income classes of this society, who have had to struggle with very little capital.
    And while they do have a claim against Social Security system in the future, as best as I can judge, they don't feel as though it is personal wealth they way they would with personal accounts. And I think that is a quite important issue with respect to this.
    The major issue of personal accounts is essentially economic, in the sense that, confronted with the very large baby boom retirement and the economic difficulties associated with it, the structure of essentially a pay-as-you-go system, which is what our Social Security system is, which worked exceptionally well for almost 50, 60 years, that system is not well suited to a period in which you do not any longer have significant overall population growth, and therefore a very high ratio of workers to retirees.
    And it is no longer the case, as existed in the earlier years, that life expectancy after age 65 was significant. We have been fortunate in that, for a number of reasons, our longevity has increased measurably.
    But it does suggest that if we are going to create the type of standard of living that we need in the future for everybody, we are going to need to build the capital stock, plant and equipment, because that is the only way we are going to significantly increase the rate of productivity growth which will be necessary to supply the real goods and services that the individuals who are retired at that point and the individuals who are activity working would sense their right in this economy.
    And if we are going to do that, we have to have a significant increase in national savings, because even though it doesn't exactly tie one to one because there are other ways in which productivity rises, the central core of productivity increase is capital investment. And to have capital investment you need to have savings.
    Now, we in the United States have had a very low national or domestic savings rate and have been borrowing a good part of it from abroad to finance our existing capital investment. We are obviously not going to be able to do that indefinitely, which puts even more pressure on building up our domestic savings.
    And what this means is that whatever type of structure we have for retirement, it has to be fully funded.
    The OASI has $1.5 trillion in the trust fund at this stage. The required full funding is over $10 trillion.
    In short, we do not have the mechanisms built into our procedures for retirement and retirement income and pensions which are creating a degree of savings necessary to create the capital assets which are a precondition to get a rate of growth in productivity, given the slow growth in the labor force which we project going forward in order to create enough GDP for everybody.
    So my major concern is that the current model, which served us so well for so many decades, is not the type of model we would certainly construct from scratch, and we have to move in a different direction.
    And one of the reasons that I think we have to move toward a private individual account system is they, by their nature, tend to be significantly fully funded, even if they are defined contribution plans, because individuals know what they need for the future and they tend to put monies away adequately to create the incomes they will need in retirement.
    So I think this is an extraordinarily important problem that exists. And I won't even go on to mention the fact that the Medicare shortfall, so far as the issue of where full funding lies, is several multiples in addition to what we confront in Social Security.
"
The Chairman," Thank you, Mr. Chairman.
    I think the clocks are not working right. We will have to get a----
"
Mr. Frank," Don't fix them that quickly. Wait a few minutes.
"
The Chairman," Gentleman from Massachusetts.
"
Mr. Frank," I am struck by your last point, Mr. Chairman, because the President has been talking, I think, in exaggerated terms about a crisis in Social Security, and I haven't heard him talk about Medicare. And I welcome your assertion that the Medicare problem is, if I heard you correctly, several magnitudes greater.
    And it seems to me we are talking about an ideological agenda. When you put the Social Security issue up front and ignore the Medicare issue, I do not think you are simply following what economic necessity would dictate.
    On the question of capital formation, it is a question I would like to ask. We have this problem with the deficit. We have a problem of money being used up.
    One of the areas of federal spending growth that is obviously, perhaps, the fastest is in the military budget. Now, some of that is necessary, brought on us by outside enemies. I voted for the war in Afghanistan--not for the war in Iraq. But we have some problems here.
    On the other hand--and I cited my eagerness to support conservatives as we defend the administration's effort to dismantle the bloated agricultural system--I also look forward to working alongside intellectually honest fiscal conservatives in supporting proposals to de-fund Cold War weapons that no longer have a major justification. The administration is going to be proposing, I am told, the reduction.
    Now, I don't ask you to opine about whether or not the weapons are necessary, but I do solicit your opinion on the economic impact.
    To the extent that the Defense Department can identify expensive weapon systems that it believes are no longer of a high priority because they were originally designed with a different enemy in mind, a thermonuclear enemy, to the extent that we could reduce the spending there, what is the effect economically for the country?
"
Mr. Greenspan," Well, it is obvious that hardware expenditures, especially the type that was fairly substantial over the post-World War II period, are a drain on the real resources of the economy.
    And clearly, to the extent that we can cut back in any part of the budget, dollar for dollar it reduces the deficit, increases national savings, and does, obviously, contribute to private capital investment--the very critical need which I think we have going forward.
"
Mr. Frank," Well, I appreciate that because when it comes to reductions in some of these weapons that the Pentagon will say are unnecessary, I anticipate that some who are in other contexts quite critical of government spending are going to sound like Harry Hopkins and Harold Ickes put together as they talk about the stimulative effect for the economy.
"
Mr. Greenspan," I assume you mean Ickes Sr.
"
Mr. Frank," Harold Ickes Sr., yes.
    The Harold Ickes of your era, Mr. Chairman.
    [Laughter.]
    While I am on the subject, as I get into Social Security, one question of great interest to me, Mr. Chairman, and you are a distinguished economic authority. Had you been in the Congress in 1935, would you have voted for Social Security?
"
Mr. Greenspan," I was pretty young at that time.
"
Mr. Frank," I understand, Mr. Chairman, but----
    [Laughter.]
    I said, if you had been there, would you have?
"
Mr. Greenspan," I cannot answer that question.
"
Mr. Frank," I didn't think you would be able to, but I do think, frankly, look, we have an economic aspect here and an ideological one. And as we have acknowledged, the need to get to solvency has an economic impact. The question of private accounts has an ideological one. And many of us, frankly, would have no question: We would have voted for that. And I think that is relevant.
    Let me go to the question of, leaving aside the ideological questions, I do say, and I appreciate what you said about inequality. I do have to express skepticism that telling workers who are now losing their jobs because of various factors in the economy or whose real wages are not keeping up, telling them, ``Do not despair, private accounts are coming, 15 or 20 years from now,'' will be of less of a morale booster than I think you implied.
    But leaving aside the desirability, we do have the question of how you get there. You say in the monetary policy report, on page 12, the entire governors say, ``The recent sizable deficits in the unified budget mean the federal government, which had been contributing to the pool of national saving from 1997 through 2000 has been drawing on that pool since 2001,'' and you have identified savings, the low savings rate, as a big problem. The single biggest factor in this appears to be the federal government.
    Net federal savings dropped from positive 2 percent of GDP in 2000 to a level below negative 3 percent in 2003 and 2004. There has been a swing of 5 percent with regard to national savings, entirely attributable to the federal government.
    Here is the problem: clearly we are going to have to borrow to set up private accounts. The administration says it will cost $700 billion or $800 billion in the next 9 years, but obviously that is not the end of it. The estimates from the Democrats on the Budget Committee is $4 trillion.
    The administration won't say. Generally, when people won't say it is because they don't like what they would have to say.
    You told Senator Sarbanes yesterday I believe that if we had to borrow more than a trillion, that could be problematic. You said over a trillion is large.
"
Mr. Greenspan," I was referring to the 10-year time frame.
"
Mr. Frank," Okay.
"
Mr. Greenspan," That was the context.
"
Mr. Frank," Let me ask, has the Fed done any kind of costing out of what the cost of the borrowing will be in the period after the 10 years?
"
Mr. Greenspan," No, we haven't. But remember that the critical issue here is how it affects national savings.
"
Mr. Frank," The market.
"
Mr. Greenspan," If you move marketable securities from the U.S. government and thereby create a deficit into a private account, but you require that that account not be subject to withdrawal prior to retirement, you effectively insulate the issue of a change.
"
Mr. Frank," But as you said yesterday, that depends on the market's perception. And I must say yesterday, as I read your questions----
"
Mr. Greenspan," That is correct.
"
Mr. Frank,"----you were less assured yesterday. Did something happen overnight?
"
Mr. Greenspan," No. I was about to get to that.
"
Mr. Frank," Okay. I don't want the time to run out before you did. The clock seems miraculously to have got fixed after he got through.
    [Laughter.]
"
Mr. Greenspan," As I said yesterday, we are not sure to what extent and how much the markets respond. I think that basically the question of moving to private accounts, personal accounts, individual accounts, whatever you want to call them, is necessary largely because I think the existing system----
"
Mr. Frank," But you are off my point, Mr. Chairman. I understand that. You have said that. But I am asking you about the impact of the borrowing and the market. And yesterday----
"
Mr. Greenspan," To the extent--to the extent--that that affects national savings, and as I say----
"
Mr. Frank," But it is a separate question. You, at least yesterday, said market perception was a problem, and you seemed to indicate that the----
"
Mr. Greenspan," Let me tell you why I am responding in the way I am: The unified budget is a mechanism which only partly reflects the impact of government activity on the economy. It is an exceptionally good one, and covers most issues. But when you are dealing with forced savings of any type, the evaluation is somewhat different.
    But to answer your question very specifically, to the extent that actual government borrowing tends to impact on interest rates and on the economy, which generally budget deficits do, then I do think we have to constrain them.
"
Mr. Frank," Thank you.
"
The Chairman," The gentleman's time has expired.
    The gentlelady from Ohio, Ms. Pryce.
    Ms. Pryce. Thank you, Mr. Chairman.
    Social Security is the subject du jour, obviously. I will ask you a question on a different matter, but I also would like to allow you to complete your answer, if you had more to say, about the perception.
    I was very intrigued. In your testimony you talked about the perception of wealth, personal perception, then you just made reference to market perception. Is there more you would like to say in response to Mr. Frank?
"
Mr. Greenspan," No. It is just that, as I indicated and the congressman quoted me, for the last 25 years we have had a consistent, ever-increasing concentration of income and wealth in this country. And as I said, that is not conducive to the democratic process or democratic society.
    It is crucial to our stability that people all have a stake in this system. And I don't perceive that Social Security is conceived that way. It is very important for people to have a sense of ownership. In other countries, where shifts have been made, there is a lot of anecdotal indications that it made a difference in a lot of places.
    Now, I am not saying that the United States is like Chile, for example. It is not. But I think that it is an issue that goes beyond the sheer economics of it.
    But because we need to find a better vehicle for providing retirement benefits, and therefore have to move away from the pay-as-you-go structure, and I think essentially into certain private accounts or defined benefit programs or something, because we need the full funding, that it is far more likely that we will get the type of savings, and therefore the type of capital investment that we are going to need in order to meet the promises we have already made to the next generation of retirees going forward.
    Ms. Pryce. All right. Thank you, Chairman.
    Now let me shift gears away from Social Security, because I am sure that that will be dominating the day. But I would like to ask your insights into the matter of the interchange and how that is going to be affecting control of monetary policy.
    I know that the Fed has an ongoing study and retail payments research project to estimate the number of transactions and the value to the retail system.
    But it is a very intriguing concept to me, and I would really like to hear your comments on it, how it affects your control of monetary policy, how it affects consumer prices and the economy, and if you believe that there is a privacy or identity theft peripheral issue to it.
    So I know that this is kind of off the subject du jour, but I would like to hear your insights.
"
