Speaker,Speech,Type,Comments
"Mr. Watt","Thank you, Mr. Chairman. I want to welcome Secretary Geithner. And I want to particularly welcome my good friend Joe Smith, the commissioner of banks from my home State, the State of North Carolina, who will be testifying on the second panel. In the 22 years that I practiced law before I came to this institution, I came to realize that most often the definition of a good compromise is one that leaves everybody unsatisfied. And measured against that criteria, the Administration's proposal for restructuring is a resounding success, because I haven't heard anybody who is completely satisfied with what has been proposed. That probably suggests that we have hit the right balance if we do what the Administration has proposed with some minor modifications which we have to get involved in. The area in which I think we have received the most pushback has been the Consumer Products Agency. And I understand the natural resistance to change, but I would just say to my friends and the industry with whom I have worked over the 18 years that I have been in this body now that if we reach the end of this process, having given to the regulators and to the industry, both of whom succeeded in really allowing a meltdown to take place in this country, the same kind of structure and authorities without a focus on the consumer, the public will be outraged, and they should be outraged. So I want to welcome, encourage my friends and the industry to come to the table and sit down and talk about how we structure this new Consumer Protection Agency in a way that does robustly what we intend for it to do, protection of consumers, and does not have the disadvantages that have been spelled out and in my opinion grossly overstated. I think some of the concerns that have been raised are legitimate. We can address those, but we need to roll up our sleeves and work together to do so. I yield back.",Speech, 
"The Chairman","The gentleman from California, Mr. Royce, for 1 minute.",Speech, 
"Mr. Royce","Thank you. I think getting to the bottom of what caused the housing bubble should be our primary objective here. And in point of fact, it was the Fed that came to us, came to this committee, and came to the Senate committee, and said that because of the size of the portfolios of Fannie and Freddie and because of the leverage ratios of 100 to 1, 100 to 1 in leverage, because of the direction for them to have purchased a trillion in subprime mortgages for their political, for their affordable housing goals and so forth, that they had to be regulated for systemic risk. In 2003, I put in a bill to do that working with the Fed. In 2005, we in fact had my amendment on the Floor to try to give the regulators the ability to regulate for systemic risk. Fannie and Freddie opposed it. Franklin Raines opposed it. It was opposed by most of the Members of this House. But in 2006, in the Senate, they actually got it out of committee. But again, the Democratic Members on the Senate side opposed that regulation to give the regulators the ability to handle Fannie and Freddie for systemic risk. That is the history of this. We need to address it.",Speech, 
"The Chairman","The gentlewoman from Illinois for 1 minute.",Speech, 
"Mrs. Biggert","Mr. Chairman, the Administration's plan endorses the too-big-to-fail mantra putting taxpayers on the hook for future bailouts caused by the behavior of a few dysfunctional Federal regulations and enforcement. It also allows the Federal Government to continue to pick winners and losers in the marketplace. That is not fair to taxpayers, and it is not fair to the little guys in my district. Speaking of picking winners and losers, TARP has left many community banks hanging out to dry. Those local banks are denied access to CPP and CAP assistance. By the time any aid is extended, it may be too late. Illinois banks have private equity at the door, but waiting for a Federal match that is not available. Some have estimated that, with a $250 million capital infusion in total, around 200 community banks could be saved. I want to hear from today's witnesses, at a fraction of the cost of letting them fold, and for less than 3 percent of the $700 billion authorized, why can't you help our community banks?",Speech, 
"The Chairman","The gentleman from California, Mr. Miller, for 1 minute. Mr. Miller of California. Thank you, Mr. Chairman. After listening to the regulators over the last 2 weeks in these hearings, I am very concerned about the lack of communication between financial regulators overseeing our economy and recovery. The Financial Accounting Standard Board may change the fair-value accounting only after serious market turmoil and oversight from financial policymakers. When asked in a recent hearing, the SEC Chairman was unaware of how the banking regulators were applying the new accounting rules. While it is not the job of the SEC to oversee recovery efforts and regulate banks, financial policymakers should be collaborating on major issues that impact on our economy. The SEC, after all, conducted a 259-page study on fair value accounting standards and specs on financial institutions and banks. I am glad you are here, the Treasury, along with banking regulators are here to discuss regulatory reform. But I strongly believe that we need to have a hearing on both with regulators and accounting policymakers. In fact, major changes will be enacted in the credit market will be retroactive accounting changes known as SAS, FAS 166 and 67. I hope we can be proactive in examining the changes instead of responding reactively like we did with fair value. I thank you and I yield back.",Speech, 
"The Chairman","The gentleman from New Jersey, Mr. Garrett, for 1 minute. Let me just say, after this, I believe we will have time for the Secretary's opening statement. Then we will break and come back. Mr. Garrett for 1 minute.",Speech, 
"Mr. Garrett","Thank you. Mr. Secretary, you know, Chairman Frank has been critical of the banking industry for opposing the Administration's plan for the CFPA. I don't think anybody believes that we don't need some reform, but the industry is not going to be the only one who expresses concerns. We are going to have a whole panel later on of all the regulators out there. And I think just about every one of them have expressed some doubts or some concerns with the CFPA proposal. As a matter of fact, Mr. Bernanke was here the other day, and he has expressed his concerns with the proposal as well. I know that some on the other side are going to say, they create a whole new Federal bureaucracy; that is a good political winner. I will disagree. And some may well say that it is a good thing to go forward. But I am glad that we are going to postpone this debate a little bit longer. As a matter of fact, the chairman has just said that this is an area that is worthy of an actual debate. I completely agree, because the more we debate, the more we hear about it, the more problems we see, the more we realize it is a bad idea; that it is going to limit consumer choice, limit credit availability. It is going to increase cost, and the most important thing, the most ironic thing, is it potentially decreases safety and soundness for our banking system. Thank you, Mr. Secretary.",Speech, 
"The Chairman","We will have the Secretary's statement. We probably have about 15 minutes, so the Secretary can give his statement, and we will then break and come back.",Speech, 
"Secretary Geithner","Chairman Frank, Ranking Member Bachus, and members of the committee, thanks for giving me the chance to come before you today. Let me first begin by commending you for the important work you have already undertaken to help build consensus on financial reform. We have an opportunity to bring about fundamental change to our financial system, to provide greater protection for consumers and for businesses. We share a responsibility to get this right and to get this done. On June 17th, the President outlined a proposal for comprehensive change of the basic rules of the road for the financial system. These proposals were designed to lay the foundation for a safer, more stable financial system, one less vulnerable to booms and busts, less vulnerable to fraud and manipulation. The President decided we need to move quickly while the memory of the searing damage caused by this crisis was still fresh and before the impetus to reform faded. These proposals have led to an important debate about how best to reform this system, how to achieve a better balance between innovation and stability. We welcome this debate, and we will work closely with the Congress to help shape a comprehensive and strong package of legislative changes. My written testimony reviews the full outlines of these proposals. I just want to focus my opening remarks on two central areas for reform. The first is our proposal for a Consumer Financial Protection Agency. We can all agree, I believe, that in the years leading up to the current crisis, our consumer protection regime fundamentally failed. It failed because our system allowed a range of institutions to escape effective supervision. It failed because our system was fragmented, fragmenting responsibility for consumer protection over numerous regulators, creating opportunities for evasion. And it failed because all of the Federal financial services regulators have higher priorities than consumer protection. The result left millions of Americans at risk, and I believe for the first time in the modern history of financial crises in our country, we face an acute crisis, a crisis which brought the financial system to the edge of collapse in significant part because of failures in consumer protection. The system allowed--this system allowed the extreme excesses of the subprime mortgage lending boom, loans without proof of income, employment or financial assets that it reset to unaffordable rates that consumers could not understand and that have contributed to millions of Americans losing their homes. Those practices built up over a long period of time. They peaked in 2006. But it took Federal banking agencies until June of 2007 after the peak to reach consensus on supervisory guidance that would impose even general standards on the sale and underwriting of subprime mortgages. And it took another year for these agencies to settle on a simple model disclosure for subprime mortgages. These actions came too late to help consumers and homeowners. The basic standards of protection were too weak. They were not effectively enforced, and accountability was diffused. We believe that the only viable solution is to provide a single entity in the government with a clear mandate for consumer protection and financial products and services with clear authority to write rules and to enforce those rules. We proposed to give this new agency jurisdiction over the entire marketplace. This will provide a level playing field where the reach of Federal oversight is extended for the first time to all financial firms. This means the agency would send examiners into nonbanks as well as to banks reviewing loan files and interviewing sales people. Consumers will be less vulnerable to the type of race-to- the-bottom standard that was produced by allowing institutions without effective supervision to compete alongside banks. We believe that effective protection requires consolidated authority to both write and enforce rules. Rules written by those not responsible for enforcing them are likely to be poorly designed with insufficient feel for the needs of consumers and for the realities of the market. Rule-writing authority without enforcement authority would risk creating an agency that is too weak dominated by those with enforcement authority. And leaving enforcement authority divided as it is today among this complicated mix of supervisors and other authorities would risk continued opportunities for evasion and uneven protections. Our proposals are designed to preserve the incentives and opportunities for innovation. Many of the practices of consumer lending that led to this crisis gave innovation a bad name. What they claim was innovation was often just predation. But we want to make it possible for future innovations and financial products to come with less risk of damage. We need to create an agency that restores the confidence of consumers and the confidence of financial investors with authority to prevent abusive and unfair practices while at the same time promoting innovation and consumer access to financial products. The second critical imperative to reform is to create a more stable system. In the years leading up to this crisis, our regime, our regulatory framework, permitted an excess buildup of leverage both outside the banking system and within the banking system. The shock absorbers that are critical to preserving the stability to the system, these are shock absorbers in the form of capital requirements, margin, liquidity requirements, were inadequate to withstand the force of the global recession. They left the system too weak to withstand the failure of a major financial institution. Addressing this challenge will require very substantial changes. It will require putting in place stronger constraints on risk taking with stronger limits on leverage and more conservative standards for funding and liquidity management. These standards need to be enforced more broadly across the financial system overall, covering not just all banks but institutions that present potential risk to the stability of the financial system. This will require bringing the markets that are critical to the provision of credit and capital, the derivatives markets, the securitization markets and the credit rating agencies, within a broad framework or oversight. This will require reform to compensation practices to reduce incentives for excessive risk taking in the future. This will require much stronger cushions or shock absorbers in the critical centralized financial infrastructure, so that the system as a whole is less vulnerable to contagion and is better able to withstand the pressures that come with financial shocks and the risk of failure of large institutions. And this will require stronger authority to manage the failure of these institutions. Resolution authority is essential to any credible plan to make it possible to limit moral hazard risk in the future and to limit the need for future bailouts. Alongside these changes, we need to put in place some important changes to the broader oversight framework. Our patchwork, antiquated balkanized segmented structure of oversight responsibility created large gaps in coverage, allowed institutions to shop for the weakest regulator, and left authorities without the capacity to understand and stay abreast of the changing danger of risk in our financial system. To address this, we proposed establishing a council responsible for looking at the financial system as a whole. No single entity can fully discharge this responsibility. Our proposed Financial Services Oversight Council would bring together the heads of all the major Federal financial regulatory agencies, including the Federal Reserve, the SEC, etc. This council would be accountable to the Congress for making sure that we have in place strong protections for the stability of the financial system; that policy is closely coordinated across responsible agencies; that we adapt the safeguards and protections as the system changes in the future and new sources of risk emerge; and that we are effectively cooperating with countries around the world in enforcing strong standards. This council would have the power to gather information from any firm or market to help identify emerging risks, and it would have the responsibility to recommend changes in laws and regulation to reduce future opportunities for arbitrage, to help ensure we put in place and maintain over time strong safeguards against the risk of future crises. The Federal Reserve will have an important role in this framework. It will be responsible for the consolidated supervision of all large interconnected firms whose failure could threaten the stability of this system, regardless of whether they own a depository institution. The Fed, in our judgment, is the only regulatory body with the experience, the institutional knowledge, and the capacity to do this. This is a role the Fed largely already plays today. And while our plan does clarify this basic responsibility and gives clear accountability to the Fed for this responsibility, it also takes away substantial authority. We propose to take away from the Fed today responsibility for writing rules for consumer protection, and for enforcing those rules, and we propose to require the Fed to receive written approval from the Secretary of the Treasury before exercising its emergency lending authority. Now, we look forward to refining these recommendations through the legislative process. To help advance this process, we have already provided detailed draft legislative language to the Hill on every piece of the President's reform package.",Statement,STATEMENT OF THE HONORABLE TIMOTHY F. GEITHNER, SECRETARY, U.S. DEPARTMENT OF THE TREASURY 
"The Chairman","Mr. Secretary, if you can wind it up, and then we can come back. Thank you.",Speech, 
"Secretary Geithner","Just 30 seconds. We welcome your committee and your counterparts in the Senate to pass reform this year. Despite this crisis, the United States remains in many ways the most productive, the most innovative, and the most resilient economy in the world. To preserve this, though, we need a more stable, more resilient system and this requires fundamental reform. Thank you. We look forward to working with you.",Speech, 
"The Chairman","We will return to begin the questioning.",Speech, 
"The Chairman","The hearing will reconvene. And, Mr. Secretary, I will get to a question, but I did want to use my 5 minutes, as it is up to us, to continue the history. I think the distortion of history that we see, particularly with regard to Fannie Mae and Freddie Mac, needs to be addressed. The gentleman from California, Mr. Royce, mentioned that in 2005, when this committee voted on a bill, he offered an amendment that he said would have resolved the problem, and he obviously strongly believed that. He mentioned that it was opposed. He then went on to say that, in the Senate, there was a version that was better, but the Democrats opposed it. He did not characterize the party positions in the House, so I thought I would check and see if my memory in this one case held up. It did. The vote on the amendment offered by the gentleman from California: 153 Republicans voted no; 70 voted yes. The current ranking member of the committee, Mr. Bachus, voted no, along with me and Mr. Oxley, the chairman of the committee, the gentleman from Texas, Mr. Neugebauer, and the gentleman from California, Mr. Miller; we all voted no. So it is true that the amendment was offered, but it was defeated overwhelmingly and by more than two-thirds of the Republican Members. So if the history is relevant, it seems to me that is a relevant part of it. The gentleman from Texas did vote yes and spoke for it. And again, I would reiterate that, in 2005, the Republican-controlled House, the Republican- controlled committee brought a bill out. It passed the House. Some Members thought it was too weak. The President thought it was too weak. The Republican Senate passed a different version. The Republican Senate didn't take the bill up, and nothing happened. The Secretary of the Treasury at the time, Mr. Snow, said he thought the bill that was brought forward by Mr. Oxley was a good bill. He was overruled by the Administration. The gentleman from Ohio was troubled by what the Administration did. I joined him in writing a letter. I had actually voted against the vote on the Floor because of some unrelated issues, not Fannie and Freddie issues, but housing issues. But I did join him in writing to the Senate saying, ``Let's try and work this out.'' The Senate never took up the bill. The Senate Chair, the Republican Chair, apparently felt that it wasn't at this point worth trying, probably because he had some Republican opposition within. But then, in 2007, as it was clear that there was a crisis, as I did believe by 2005, the House did take it up when the committee organized after the election of 2006, and I was the chairman. The first major piece of legislation we dealt with was to reform Fannie and Freddie, and in this point worked completely with the Administration, including the powers of receivership, etc. The bill passed. It didn't pass the Senate because of that same partisan division; 51-49 Senators are hard to make function. Whether it is 51 Ds or Rs, it doesn't seem to make much difference. But I did want to say, that was the history. And as I said, the bill did pass in 2008. So we are not dealing with a Fannie Mae and Freddie Mac of the past. Clearly we have to do something before they can resume their role, but they are now playing a very different role than they had played before. And now, Mr. Secretary, I was struck to note that there has been a lot of debate about whether or not to have a Consumer Protection Agency and who should be the systemic risk regulator. And it was interesting to me to note that your critics on this seem to be aligned with the socialist government in London, while the conservative government in London is on the other side. I did note that the conservative party line that just came out for a consumer regulator and for the Bank of England being the single systemic risk regulator, which does appear to be close to your position; whereas the socialist government, the labor government, still nominally socialist, has taken the opposite side. So apparently when things cross the Atlantic, they get reversed. I had not realized that was the ideological effect of a transoceanic voyage. I think the point is this, that what we are talking about here are important issues that people of good will can differ about, and that ideology really shouldn't be driving this and, in many cases, doesn't drive it. These are practical and pragmatic decisions to be made. The only thing I would add again is that while I strongly support the rationale of the Consumer Protection Agency, one of the members on the other side noted that all the regulators are against it. Now, those regulators should be happy they are getting support from some corners that they don't ordinarily get, so maybe they should cherish it when they get it. I am always skeptical when people who are often in disagreement with somebody suddenly find great wisdom in that individual when they happen to agree. Stopped clocks come to mind. But the fact is that what we are talking about are agencies that are going to lose powers, and they object to losing their powers. And I think they have the right to make the argument that is sometimes made in an old joke; they can argue that taking the powers away from them may not make sense because the powers that will be taken away from them are in very good shape because they have rarely been used. Yes, it is true that they are pristine powers. They have sat largely undrawn upon for a while. But I think it is time to put them into the hands of someone who will use them. The gentleman from Texas--I am sorry, the gentleman from Alabama.",Speech, 
"Mr. Bachus","Thank you. I accept your apology, Mr. Chairman. Secretary Geithner, before we move on regulatory reform, I hope you will at least avail yourself to coming back one more time so we can talk about that issue because it is of extreme importance, including what the gentleman just said about the new agency which will design and determine appropriateness of all financial products.",Speech, 
"Secretary Geithner","Come back and talk about that or about GSEs?",Speech, 
"Mr. Bachus","That, GSEs, the whole--I think it would be extremely helpful. My first question, the chairman reminded me about Fannie Mae, which also you know one of the big things on the table is, how much money is the government or the taxpayers ultimately going to lose from everything that happened over the last year? And you see some figures of $20 trillion, which, you know, that would just take--I mean, I don't even use that figure. I just say, you know, we have seen $3 trillion is the amount outstanding. But I have looked at those, and I think there are three big areas of loss. And I want to see if you sort of go and follow, how much does it look like we are ultimately going to lose? The biggest loss of all, the $85 billion that we extended to Freddie and Fannie, I see no prospect of getting that money back and would like your views on that. Now, the second biggest one looks to be the car companies. You know, we extended $80 billion, and it looks like we have gotten $2 billion back. And we do have an equity share, you know, which is going to be very problematic. I see those as the biggest losses. Normally, people say AIG is the biggest loss. But I know the property you took on board has diminished in value by about $15 billion, so I do see maybe right now a $15 billion or $20 billion loss. But by far, Fannie is the big one. The car companies and Chrysler Finance, and maybe the next one--I know that Bank of America and Citi, there is a lot of money there. And of course, Bear Stearns and CIT, we probably lost $5 billion there. But would you go over that? Are there others? In fact, I see some of the programs are making money. But I see those two big ones are Fannie being the biggest, about $85 billion, and maybe all those $70 billion.",Speech, 
"Secretary Geithner","Congressman, I think what you did is very helpful, because I think that some of these broad numbers don't actually capture exposure, and they don't represent any reasonable estimate of risk of loss to the taxpayer. And you are doing it the right way, which is to look at the areas of our system which were most damaged, most at risk, and try to build up from that. But I don't believe we are in the position today really to give you, even this month or maybe even this year, a realistic estimate yet of those losses. That is the important thing for us to do. One of the strengths of our system is that when we make these commitments, under our budget rules, we are required to sort of set aside an estimate that is done independently of the Administration of the potential risk of loss to the taxpayer. Let me just take the positive side of this for just a minute. As you said, some of these programs are making money. I will just give you two examples. You know, we have had I think in the range of $80 billion in capital come back to the Treasury in just over the last 2 months.",Speech, 
"Mr. Bachus","You have a Capital Purchase Plan making money--",Speech, 
"Secretary Geithner","Right.",Speech, 
"Mr. Bachus","That is on the lending program.",Speech, 
"Secretary Geithner","And if you look at the value of the investment the government made in Goldman Sachs after the warrants, the government did realize a 23 percent annual return on investment. And that is a measure of the effectiveness of the policies that Congress helped put in place to try to bring more stability to our financial system. With the effect of those actions, the ultimate cost of this crisis could prove to be very modest relevant to the scale of the risk we confronted, but we won't know that until--",Speech, 
"Mr. Bachus","And let me ask another question, but I think you have Fannie and the car companies are our biggest loss, looking to me, maybe AIG. You know, you are talking about the Capital Purchase Plan. The idea there was we put the money in the banks. They will lend it. You get a multiplier effect, and then it will pass through the economy, and I think a velocity is the economic term there. Of course they are holding on to it, but that is because of the capital requirements. They are restocking their capital. Some of them are lending it. But tell me why we didn't really see that multiplier effect?",Speech, 
"Secretary Geithner","Well, I think you did.",Speech, 
"Mr. Bachus","Did we?",Speech, 
"Secretary Geithner","Remember, a dollar of capital is equivalent to between $8 and $12 of lending capacity. So if you are short a dollar of capital, you are going to have to reduce lending by $8 to $12. So on the scale of our financial system, just think of this, so without that initial $250 billion of capital the previous Administration put into the financial system, you would have seen overall lending capacity decline by well over $1 trillion, $1 trillion to $2 trillion. So you did see the benefits of that.",Speech, 
"The Chairman","The gentleman from Pennsylvania.",Speech, 
"Mr. Kanjorski","Thank you very much, Mr. Chairman. Again, welcome. We are sort of wearing that seat out, Mr. Secretary, with your presence, but we do appreciate it. In my opening remarks, I referred to the rating agencies. And we paid some particular attention to the White Paper and the suggestions of Treasury. I am not necessarily overwhelmed with the strong position--",Speech, 
"Secretary Geithner","I had that sense.",Speech, 
"Mr. Kanjorski","--that you have taken. Run through some of the alternatives we have. Could you give me arguments pro or con, issuer pay, whether or not if we take issuer pay away that will have a positive effect for straightening out some of the problem, and if we do, where could we allocate that pay?",Speech, 
"Secretary Geithner","I think you are right that many people say that the fundamental problem is in the issuer pay model. But having looked at that question over a long period of time and having listened to the experts on it, I don't see a practical viable alternative. There have been some models that don't have that structure tested. They didn't seem to work that well. But I agree with you; this is an important area of reform. And of course, we don't have the monopoly of wisdom in these areas, and we are happy to look at any idea, including the ones you listed in your opening statements.",Speech, 
"Mr. Kanjorski","How soon do you think we should try and get the package of the items we are talking about and the White Paper referred to, how soon should they be finished? Would you feel comfortable that we have responded to the--",Speech, 
"Secretary Geithner","Meaning when do we want to have these reforms in place?",Speech, 
"Mr. Kanjorski","Yes.",Speech, 
"Secretary Geithner","Well, I think they need to be done as a package. You have made that point yourself many times. You know, you can't fix this by just looking at capital over here and looking at some action over here. And in the systemic stuff, including on the rating agencies, you have to look at the comprehensive set of reforms together as a package. And as I said in my opening remarks, I think it is very important we move this year, just because, as you have already heard, given the scale of interest affected by these reforms, given the amount of authority we are proposing to take away from people who have it today, there is a lot of resistance and opposition. And if we wait or we try to do it piecemeal, it is going to be much harder, I think, for this committee to find consensus on something sufficiently strong.",Speech, 
"Mr. Kanjorski","Now, we are working on something on insurance, and I know Treasury is setting something up. If we don't get a national jurisdiction over the insurance industry of some element, how will this systemic risk regulator work? Won't that leave it very deficient and over a very large portion of our financial industry?",Speech, 
"Secretary Geithner","I agree that, as you saw in the model line insurance companies and in AIG, one of the things at the center of this crisis was you had entities that were not only insurance companies with no Federal oversight of any meaningful level writing dramatically large commitments for credit protection with no meaningful levels of capital against that, and that is something we can't afford to allow to happen in the future. So I think the framework that we proposed, which largely models on something you proposed, to begin the process of putting in place a Federal level oversight entity, it will be very important. But, of course, our job is not just to deal with the last war, but to make sure that we are putting in place something that is going to capture those weaknesses and vulnerabilities more quickly in the future. But I think you are hiding one particular example of the weakness of our current framework.",Speech, 
"Mr. Kanjorski","Well, I appreciate that and I look forward to working with you. And we should not be any more than one telephone call away,",Speech, 
"Mr. Secretary"," I yield back my time Mr. Chairman.",Speech, 
"The Chairman","The gentleman from Texas.",Speech, 
"Mr. Hensarling","Thank you, Mr. Chairman. Welcome, Mr. Secretary. It is always good to see you. If I had more than 5 minutes, we would actually talk about a few of the things that we agree on. But given the limited time, I must admit--",Speech, 
"Secretary Geithner","I could use my time to describe those.",Speech, 
