"Speaker","Speech"
"The Chairman","We will now begin with the panel, and we will begin with a man with whose work I am very familiar and of which I am very admiring, Joseph Flatley from the Mass Housing Investment Corporation. Let me say at the outset, any additional material that anyone on the panel or on the committee wants to submit for the record will be accepted, if there is no objection, and I hear none. So the record is open for any submissions. Mr. Flatley? "
"STATEMENT OF JOSEPH L. FLATLEY, PRESIDENT AND CHIEF EXECUTIVE OFFICER, MASSACHUSETTS HOUSING INVESTMENT CORPORATION, ON BEHALF OF THE NATIONAL ASSOCIATION OF AFFORDABLE HOUSING LENDERS (NAAHL)"," "
"Mr. Flatley","Thank you, Mr. Chairman. My name is Joe Flatley, and I am CEO--"
"The Chairman","You better pull the microphone closer, Joe. Move the papers. You are so faint."
"Mr. Flatley","Again, my name is Joe Flatley, and I am president and CEO of--"
"Mr. Meeks","It is not working."
"Mr. Flatley","And I am also--"
"The Chairman","Wait, hold on, is the microphone not working as someone said?"
"Mr. Flatley","The green light is on."
"The Chairman","Pull it very close to you. Just don't do it an inch at a time, Joe."
"Mr. Flatley","It will be down my throat in a second. Can you hear me now?"
"The Chairman","I will ask that we get the electricians in. This is not our first problem with the electrical equipment. Are any of the microphones working? We will wait a minute until they are. Is somebody working on it? We will have to wait until they come. Mr. Flatley, I don't think we have to look at you. We have to hear you. Please come take up the seat right up here and turn on the Member's mike and do it from here. I am not going to sit around waiting for the mikes. I assume that people will forego looking at Mr. Flatley while he speaks, because hearing him is more important. And please sit down right there, turn on the mike, and start speaking. If Members insist, we will get a staffer with a big mirror, but, until then, Mr. Flatley, please proceed. I am not going to hold this up."
"Mr. Flatley","Good morning. My name is Joe Flatley, and I am president and CEO of the Massachusetts Housing Investment Corporation in Boston. I am also the former chairman and currently a board member of the National Association of Affordable Housing Lenders (NAAHL). You have a copy of my written statement, so I just want to summarize and make a few general points. First of all, NAAHL supports Chairman Frank's decision to preserve the bank regulators' role to enforce the Community Reinvestment Act (CRA). CRA is an enormous success story and big business, resulting in hundreds of billions of dollars each year invested in low- and moderate-income communities. It annually funds this money into investment in low- and moderate- income communities, financing affordable rental housing, home purchases, charter schools, day care facilities, and small business and micro enterprise loans. Second, we believe that the regulators should revise the CRA regulations to update the rules so they do not discourage bank participation in community development activities that work to benefit low- and moderate-income communities. Third, any statutory changes in CRA should be carefully considered, practical to implement, and should incentivize high-impact community development activities that may fall outside of a bank's normal course of business. Fourth, the new Consumer Financial Protection Agency should have the authority needed to put an end to the problem of the dual-mortgage market that has contributed to mortgage meltdown. If I could add a few general comments about CRA and the reason CRA has been such a tremendous success. First of all, I think it is important to remember that the vast majority of lower-income households are renters, and CRA promotes lending and investing in rental housing and community development and not just in credit to consumers. Second, CRA imposes an affirmative obligation on financial institutions and not just consumer protection on what they may or may not do. Third, despite its flaws, CRA works, and it works in part due to the leverage of the bank regulatory agencies. So if we are going to revise the CRA statute, we should do so very carefully so it would do no harm to a program that has been an enormous success. I am prepared to take questions. "
"The Chairman","No, we will go to the next witness."
"Mr. Flatley","Okay."
"The Chairman","Is that mike working now?"
"Mr. Ireland","Does this mike work?"
"The Chairman","Yes, it does. We can resume the regular seating order. Mr. Ireland? "
"STATEMENT OF OLIVER I. IRELAND, PARTNER, MORRISON & FOERSTER LLP"," "
"Mr. Ireland","Good morning, Chairman Frank, Mr. Hensarling, and members of the committee. I am a partner in the financial services practice in the Washington, D.C., office of Morrison & Foerster. I previously spent 26 years with the Federal Reserve System, 15 years as an Associate General Counsel at the Board in Washington. I am pleased to be here today to address the Administration's financial regulatory reform proposals and, in particular, the consumer protection aspects of the proposals. The current recession was sparked by problems in subprime and Alt-A residential mortgages. As a result, investors lost confidence in subprime and Alt-A mortgage-backed securities. The loss in confidence spread to other mortgage-backed securities, disrupting the flow of funds for mortgage credit and leading to a downward spiral in housing prices and a panoply of new government programs and extraordinary actions by Federal regulators. Clearly, these events warrant a rethinking of what has worked, what has not worked, and why, in financial regulation. The Administration has proposed to create a new stand-alone Consumer Financial Protection Agency to protect consumers of financial products and services. Although I strongly support the goal of consumer protection, I believe that creating a separate stand-alone agency for this purpose ignores the increasingly vertically integrated nature of the market for consumer financial services. A primary reason for regulating consumer financial services is that we believe these services are beneficial for consumers. Leading up to the current crisis, excess demand for mortgage-backed securities encouraged mortgage origination practices that later triggered the panic in the secondary market. The relationship between these steps and the mortgage lending process was interactive, and neither is fully understood by looking at only one step in the process. In order to foster an efficient market for home mortgages, it is necessary to have an understanding of the entire market, from the consumer borrower to the ultimate investor, and the role of that market in the economy as a whole. The oversight and regulation of each component of the market needs to take into consideration its effect on the other components. Bifurcating regulation of the market, as is contemplated by creation of a dedicated consumer protection agency, is likely to create conflicts between the agency and prudential supervisors. The expertise of each regulator will be less available to the others than under the current regulatory structure, making each of their jobs more difficult rather than easier and leading to a less efficient, rather than a more efficient, market for home mortgages. These considerations weigh strongly against creation of a separate agency. The countervailing argument is, of course, that the current system did not work to prevent the mortgage crisis and that changes are needed. The mortgage crisis has been a product of multiple failures at all levels, both in the public and private sectors. The fact that regulators may have made errors suggests that steps should be taken to prevent similar errors in the future. However, my view, it does not mean the architecture of the regulatory system is the problem. There is a strong relationship between consumer issues, prudential supervision and, ultimately, monetary policy. In the end, these interests are not in conflict. Rather, they all seek the same goal, a healthy economy and a high standard of living for all Americans. The goal of regulatory policy should be to ensure that prudential and consumer interest are harmonized, rather than that they are in conflict. The creation of a separate agency is a recipe for conflict, rather than harmonization. Thank you for the opportunity to be here today to address this important issue, and I will be happy to answer questions. "
"The Chairman","Next, Mr. Mierzwinski. "
"STATEMENT OF EDMUND MIERZWINSKI, CONSUMER PROGRAM DIRECTOR, U.S. PUBLIC INTEREST RESEARCH GROUP (U.S. PIRG)"," "
"Mr. Mierzwinski","Thank you, Mr. Chairman, Congressman Hensarling, and members of the committee. I am Ed Mierzwinski of U.S. PIRG, as are several of the witnesses here. U.S. PIRG is a founding member of Americans for Financial Reform, ourfinancialsecurity.org, a coalition of civil society members across the spectrum supporting broad reform. My written testimony goes into detail about a number of aspects of the Obama plan, including its new investor protections to provide for greater fiduciary responsibilities on broker dealers, its limits on executive pay, and tying risk to longer-term-pay incentives rather than the greedy, short- term incentives that have helped precipitate the crisis. I also talk about the aspects of prudential regulation and the notion of a new systemic risk regulator. We point out that if it is to be the Fed, the Fed needs democratization and greater transparency. First of all, I also want to mention that one area where we think the proposal is extremely deficient is in the area of credit rating agencies. There needs to be much more regulation of credit rating agencies. We also are disappointed that it doesn't include enough on solving the mortgage and homeowner and foreclosure crises. I want to spend the bulk of my time talking about the centerpiece of the reform, and that is the Consumer Financial Protection Agency. We look at this as a game changer, as a critically important new solution to a failed regulatory system. The system failed because the regulators had conflicts of interest, and the regulators did not impose the civil penalties that they had available to them. The regulators did not establish rules to protect consumers in the marketplace. Those rules could have helped prevent the mortgage crisis, as everyone knows. Fourteen years after the Congress gave the Fed authority over the Homeownership and Equity Protection Act to create rules on predatory lending, didn't do anything until after the crisis had passed. Complaints about credit cards reached a fever pitch while the OCC slept, the overdraft loan problem. And so Congress had to step in and act under the leadership of Congresswoman Maloney and this committee. The regulators finally created some rules on credit cards, but the Congress, fortunately, had already suggested the rules, and then the Congress went further and made the rules into a law. The issue of overdraft fees, banks are now making the bulk of their income on an unfair business model, overdraft fees where the regulators have allowed them to trick consumers into using their debit cards even when they have no money in their accounts. And the regulators have allowed the banks to change the order that deposited checks and items are cleared so that consumers will face more overdraft charges at the end of the day. We have a number of other problems that we describe in our testimony, in our written testimony, both this month and last month, where the regulators have simply failed to go after the banks. So the idea of a new regulator that has only one job, protecting consumers, is one of the best ideas this Congress has had. It will not have conflicts of interest. It will not have two jobs to do. It will focus on consumer protection. But you cannot set the new regulator up to fail. You must keep it independent, and you must also do the other things that the Obama Administration has suggested and that your bill, Mr."
"Chairman, retains","You must keep the Federal law as a floor of consumer protection and allow the States to go higher. The States are nimbler. Often, they respond more quickly, and they provide good ideas to the Congress. In my testimony, I outline how in the 2003 FACT Act, Congress allowed the States to continue to investigate identity theft. Forty-six States and the District of Columbia came up with a security freeze model that allows consumers to protect themselves. Giving the States the ability to go further is the best way that we can protect consumers from new threats, because the States can act more quickly. And the idea that State attorneys general can enforce the law is not balkanization. Providing State attorneys general at the enforcement level the ability to enforce the law, that is an area where you want competition. You want many enforcers. You don't want many rule writers. You don't want many agencies where banks can choose to charter shop to avoid regulation, but you do want a lot of cops on the beat, and you do want to give consumers the right to enforce the laws. We wish the bill went further on giving consumers a private right of action, but we are very pleased that the new agency will have the authority to ban unfair forced arbitration in consumer contracts. Thank you. "
"The Chairman","Ms. Murguia. "
"STATEMENT OF JANET MURGUIA, PRESIDENT AND CHIEF EXECUTIVE OFFICER, NATIONAL COUNCIL OF LA RAZA (NCLR)"," "
"Ms. Murguia","Thank you. Good morning. My name is Janet Murguia, and I am president and CEO of the National Council of La Raza (NCLR). NCLR has been committed to improving the life opportunities of the Nation's 40 million Latinos for the last 4 decades, and I would just like to thank Chairman Frank and Ranking Member Bachus for inviting us to testify today. Our Latino families are experiencing record high foreclosures and mounting credit card debt. These are clear symptoms of weak oversight and gaps in consumer protections. Through our homeownership network, NCLR serves more than 38,000 home buyers and homeowners every year. But, these days, our counselors have shifted their focus from homeownership to foreclosure prevention. We are in the trenches every day fighting to save homes and build wealth in our community. The fact is, though, that our national banking system is failing communities of color. All Americans need access to bank accounts and credit to move up the economic ladder. A well- functioning system will put families on a path of financial security, not unwieldy debt. It will build wealth that future generations can rely on. I just want to make three points today. I want to highlight the major weaknesses in our current system, ways in which the Administration's proposal addresses those weaknesses, and just a couple of recommendations to strengthen the reforms. In regards to the current system, there is overwhelming evidence showing that minority borrowers pay more to access credit than their White peers. For example, Hispanic borrowers are twice as likely to receive high-cost mortgages. Latino credit card users are twice as likely as White cardholders to have interest rates over 20 percent. This trend is repeated among auto loans, bank accounts, and other financial services. This pattern of overpayment, abuse, and discrimination disrupts the financial stability of low-income and minority communities and impedes their improvement towards the middle class. Specifically, there are four ways the market fails our families: shopping for credit is nearly impossible; borrowers are still steered toward expensive products, even when they have good credit and high incomes; creditors trap borrowers in cycles of debt; and fraud and scams are rampant. NCLR applauds the broad reforms proposed by the Obama Administration. The market's breakdown has had a devastating impact that extends well beyond those initially harmed. As the proposed reforms make their way through Congress, there are four areas of particular importance to all communities of color: The missions of promoting access to credit and protecting borrowers are housed in the same regulatory agency. We agree. NCLR supports an independent regulator that will evaluate new financial products. These evaluations must be completed in light of credit needs of diverse communities. We want to make sure that we are holding all players in the market accountable. Deception, scams, and discrimination are present in all aspects of the market. Emphasizing simple, straightforward banking and credit products. This is an important part of this proposal, and we want to make sure that it is included. The fourth point is making enforcement a priority. The plan creates a meaningful way to analyze and respond to consumer complaints, protects private rights of action, and creates new tools for regulators to assess systemic risk. The concepts for promoting greater access to credit and increasing protections are not in conflict. Across the country, credit unions, community banks, and nonprofits are leaders in this area. They are creating alternatives to payday loans, offering free checking accounts, and using nontraditional credit information to underwrite loans. They do it while upholding highest standards of safety and soundness and generally offer prime pricing. I will just close with three recommendations to further strengthen the President's proposal. We strongly believe that we ought to create an Office of Fair Lending Compliance and Enforcement within the CFPA. Civil rights must be prioritized as part of the agency's formal structure. We ought to help consumers make smarter financial decisions. Go beyond the generic financial literacy and establish a federally funded financial counseling program. Improve data collection. Publicly available data, such as those available under HMDA, are valuable tools for holding financial institutions accountable. Communities of color were clearly targeted by lenders for inferior products, even when they had high incomes and good credit. Hispanic borrowers continue to face real barriers to accessing safe, fair, and affordable credit. We need strong regulators that allow borrowers fair and equal access to the banking system throughout their life cycle. Thank you, and I look forward to your questions. "
"The Chairman","Next, Mr. Plunkett. "
"STATEMENT OF TRAVIS B. PLUNKETT, LEGISLATIVE DIRECTOR, CONSUMER FEDERATION OF AMERICA"," "
"Mr. Plunkett","Thank you, Mr. Chairman, and Ranking Member Hensarling. We have been asked to comment on the full range of regulatory restructuring proposals in the Administration's white papers, so I will offer comments on four key components of the plan. First, we support the Administration's fairly strong set of proposals on derivatives as an essential first step but urge you to strengthen it further by driving as much as possible of the over-the-counter derivatives market onto regulated exchanges. Second, the President's plan should offer much more robust reforms of credit rating regulations than it currently does. For example, reduce reliance on ratings by clarifying that using a credit rating does not afford a safe harbor. The investor, whether it is a pension fund, a bank, or a money market fund, must remain responsible for conducting their own evaluation to determine that the investment is appropriate. Our second recommendation on credit rating agencies is to increase rating agency accountability by eliminating the exemption from liability provided to rating agencies in the Securities Act. Our third recommendation for reform to the President's proposal on credit rating agencies is to strengthen oversight by providing either the SEC or an oversight board modeled on the Public Company Accounting Oversight Board the full complement of regulatory tools, including inspections, standard setting, and sanction authority. The regulators, however, should not pass judgment on rating methodologies. The third major component of the President's plan we are commenting on is the excellent proposals to strengthen protections for retail investors, in particular to create a fiduciary duty to act in the best interest of clients for investment advisors by proposing an examination and reform of the compensation practices that encourage financial professionals to act in ways that do not benefit their clients. We do have a recommendation here as well, though. We are concerned that the legislation as drafted leaves the SEC with too much leeway to adopt a watered-down fiduciary duty ``light'' that would deny vulnerable investors the protections they both need and deserve. The SEC has created this problem that has to be fixed, and so Congress is going to have to step in to tell them how to do this. Because, at least until now, they haven't been willing to do so on their own. Finally, we very strongly support the Administration's proposal to create a Federal consumer protection agency focused on credit, banking, and payment products, because it targets the most significant underlying causes of the massive regulatory failures that have led to harm for millions of Americans. Federal agencies did not make protecting consumers from lending abuses a priority, as you have heard repeatedly. They appeared to compete against each other to keep standards low and reduce oversight of financial institutions. They ignored many festering problems that grew worse over time. If agencies did act to protect consumers--and they often didn't--the process was cumbersome and time consuming. As a result, agencies did not act to stop some abusive lending practices until it was far too late. In short, regulators were not truly independent of the influence of the financial institutions they regulate. It is particularly important that the proposal would ensure that consumer protection oversight is no longer subjugated to safety and soundness regulation at regulatory agencies. Combining safety and soundness supervision with its focus on bank profitability in the same regulatory institutions as consumer protection magnified an ideological predisposition or anti-regulatory bias by Federal officials that led to unwillingness to rein in abusive lending before it triggered the housing and economic crisis. For example, why curb abusive credit card or overdraft lending that may be harming millions of consumers if it is boosting the bottom lines of the banks you are regulating? This is the inherent conflict that the objections I am hearing from the banking industry to this proposal don't really address. Regulators viewed, often, safety and soundness regulation as in conflict with consumer protection. We now know that, had they taken the side of consumers, they would have better protected the financial institutions they were charged with and consumers as well. Finally, let me just respond to some of the criticism we have heard by the financial industry. They are threatening broad-scale ``Harry and Louise'' type ads against this proposal. They have offered an elaborate defense of the status quo. They are minimizing the harm that the current regulatory regime has caused Americans, distorting specifics of the proposals and making the usual threats that improving consumer protection will increase costs and impede access to credit. Let me finish by saying we are in a credit crunch right now. We are in an economic crisis right now. The deregulatory regime that these institutions championed helped create that, and a consumer regulator will help move us away from that. Thank you, Mr. Chairman. "
"The Chairman","Mr. Taylor. "
"STATEMENT OF JOHN TAYLOR, PRESIDENT AND CHIEF EXECUTIVE OFFICER, NATIONAL COMMUNITY REINVESTMENT COALITION (NCRC)"," "
