"Speaker","Speech"
"Mr. Volcker","Well, that is a complicated question that goes to some of Senator Shelby's concerns about what caused the crisis. If I were analyzing this crisis in a substantial way, you have to go back to the imbalances in the economy, not just in financial markets. But as you know, the United States has been consuming more than it has been producing for some years, and its savings have practically disappeared, and that was made possible by, among other things, a very fluid flow of savings from abroad, low interest rates--very easy market conditions, low interest rates, which in turn incited the great world of financial engineering to develop all kinds of complex instruments to afford a financing for businesses, and particularly in this case for individuals, homebuyers, that went on to exceed basically their capacity to pay. And it was all held up by rising house prices for a while, as you know, and everybody felt better when the house prices were rising, but that could not happen forever. And when house prices stopped rising, the basic fragility in that system was exposed. So you had an underlying economic problem, but on top of that, you had a very fragile, as it turned, highly engineered financial system that collapsed under the pressure. I think of it as we built up kind of a Potemkin Village with very fancy structures, but they were not very solid."
"Chairman Dodd","Let me draw upon your experience as the Chairman of the Federal Reserve System, and you correct me if my facts are wrong about this thing. But as I understand it, there are about 1,800 economists that work for the various Federal Reserve banks across the country."
"Mr. Volcker","How many?"
"Chairman Dodd","I am told about 1,800. I do not know if that is true or not, but someone mentioned that number to me. But a very high number, whether it is 1,800 or not, but a significant number of people who do research all the time in the various banks. Can someone explain to me why there was not someone sounding the alarms out of the Federal Reserve System as people who monitor and watch what is happening economically that would have sent a signal to us back in the days of, I think, in 2005 or 2006 even, that this was a problem emerging in a glaring way? Why didn't we hear?"
"Mr. Volcker","Well, I have to say I do not think economists are very good at this kind of analysis. In a macro world, I am sorry to say that, but I am not sure there has been much improvement over the years. But I think if there are 1,800 economists, I am sure some of them were concerned and did in their own way raise some questions. But, you know, when things are going well--this is the bane of regulation. When things are going well, nobody wants to hear about regulation and restraints."
"Senator Shelby","Absolutely right."
"Mr. Volcker","And so it is very hard to have your voice heard. When things are going poorly, everybody wants to regulate everything. And somehow we have to find a balance between too little and too much. This was an extreme case, but it is not unusual for imbalances to go along for a while without anybody really wanting to stand up and take strong action."
"Chairman Dodd","Well, I would love to at some point further pursue the discussion about the Federal Reserve System and how it is working. Let me ask you, if I can as well, about the consumer protection issue. Your report describes the need to establish standards for capital liquidity and risk management for financial institutions. But do you also believe that strong consumer protections play an integral part in financial stability? I am sure you do, by the way. And if so, what regulatory structure would best protect consumers? A separate consumer protection agency, as has been suggested by some? Elizabeth Warren, who will be before us tomorrow, has made a recommendation along those lines. Distinct consumer protection missions of the prudential regulator? Which of those two options do you find----"
"Mr. Volcker","Well, let me say, first of all, our report does not deal with that question."
"Chairman Dodd","You do not. I realize that."
"Mr. Volcker","Quite deliberately. But there is--obviously, this administrative question you raise is relevant. We were dealing with what we think of as safety and soundness of the system. We were not dealing with protection of consumers, protection of investors, business practices--which are related but a different function. And one of the questions--which we did not deal with, but I think the Congress has to deal with it and the administration has to deal with it--do you adopt a separate agency and a separate administrative structure for what I will call ``business practices,'' including consumer protection, separate from the prudential regulator--which is a development which is true in some countries now, and it is along the lines that Secretary Paulson proposed in his thinking about the long run. I think that is a serious issue. I do not want to express an opinion now, but I have certain sympathy for exploring it, at least, personally."
"Chairman Dodd","Well, I would welcome that as you give it more thought. Last, let me address the issue of systemic risk regulation again. And I realize I am not specifically referring to the report in some cases. I am drawing upon your knowledge and expertise in these areas. The G-30 report describes one of the lessons from the current crisis as follows, and let me quote it. It says:  Unanticipated and unsustainably large losses in proprietary trading, heavy exposure to structured credit products and credit default swaps, and sponsorship of hedge funds have placed at risk the viability of the entire enterprise and its ability to meet its responsibilities to its clients, counterparties, and investors.  Three questions: Should we allow financial institutions to become large and systemically significant? Should there be a single systemic risk regulator or should that substantial be shared among different agencies? Should the systemic risk responsibility be given to the Federal Reserve, in your view? And are you concerned that it would also be a burden on the Federal Reserve with numerous divergent tasks which you and I have discussed? And I will not elaborate here. You know the point I am trying to make. And, third, are you concerned that extensive involvement by the Fed in so many aspects of day-to- day operations of the economy and the financial system might jeopardize its independence?"
"Mr. Volcker","Again, these are questions we did not deal with in the report. We dealt with the structural question that we felt these basic, systemically important institutions and banking institutions that are protected by the Government and are dealing in a fiduciary way with customers should not engage in the kind of activities that you read from the report, these highly risky proprietary activities, because it undermines potentially their basic function. When it gets to who regulates it, it is just simply not in the report. But I tell you, the kind of considerations that you raise for the Federal Reserve, or without the Federal Reserve, I think are very relevant to that decision. You will have a different Federal Reserve if the Federal Reserve is going to do the main regulation or all the regulation from the prudential standpoint. And you have to consider whether that is a wise thing to do given their primary--what is considered now their primary responsibilities for monetary policy. They obviously have important regulatory functions now, and maybe those functions have not been pursued with sufficient avidity all the time. But if you are going to give them the whole responsibility, for which there are arguments, I do think you have to consider whether that is consistent with the degree of independence that they have and focus on monetary policy."
"Chairman Dodd","I hope I am not over-reading you there. I hear that tone suggesting that that kind of a super-regulatory function would, I think, put into question the very issues that are raised by it. A systemic risk regulator might have less of a problem, in your view."
"Mr. Volcker","That is true. Then you have to consider how the systemic risk regulator matches up with the other prudential regulators. There are very interesting questions here. The G-30 issued a report, a rather detailed report, a year or so ago or 9 months ago, on different regulatory practices around the world, which raised the questions that you are raising, and almost all countries are struggling with these questions now."
"Chairman Dodd","I thank you."
"Senator Shelby",""
"Senator Shelby","I want to pick up, Chairman Volcker, on some of the area that Senator Dodd is getting into. I think it is very important. Do you have any concerns, Dr. Volcker, that if the Fed assumes too many responsibilities, its ability to conduct monetary policy could be undermined?"
"Mr. Volcker","Yes."
"Senator Shelby","And what are your views on the separation of monetary policy from banking policy along the lines of the reforms that were enacted in the United Kingdom in the late 1990s that gave banking regulation to the FSA and monetary policy to the Bank of England?"
"Mr. Volcker","Well, that is an interesting experience. That was rather widely acclaimed, and other countries attempted to or did follow that pattern. But then when they had a crisis, they found out it did not work so well."
"Senator Shelby","It did not work."
"Mr. Volcker","And whether that was some idiosyncratic reasons in the U.K. or whether it is a more general reason, I do not know. But the underlying problem----"
"Senator Shelby","Why didn't it work, if you could----"
"Mr. Volcker","Well, I----"
"Senator Shelby","I know it did not work."
"Mr. Volcker","It seemed to be a lack of coordination between three agencies involved--the U.K. Treasury, the Bank of England, and the FSA, the regulatory agency--even though they had overlapping personnel to some extent. But it seems clear that coordination was not close enough. But I would make one point in connection with your observation. Supervision regulation has implications for the performance of the financial system and the economy, and it can work in support of monetary policy or it can work contrary to monetary policy. And that is one reason for giving the Federal Reserve responsibility for both."
"Senator Shelby","Dr. Volcker, as you keep up with all this, and as a former Chairman of the Federal Reserve, you know the Fed has had a dramatic expansion of its liquidity facilities over the past year, and it has raised concerns that the Fed has moved out of the realm of monetary policy and into the realm of fiscal policy. The Group of 30 Report, as I understand it, recommends that central bank liquidity support operations should not involve lending against or outright purchases of high-risk assets. Instead, your report, as I understand it, recommends that those forms of support should be handled by directly accountable Government entities. In your view, what role should be given to the President or the Treasury Secretary in approving Government bailouts or other support for institutions that will likely involve taxpayer dollars?"
"Mr. Volcker","Well, in cases where they do involve risk and the use of taxpayers' dollars, we are pretty clear that the administration, particularly the Treasury, ought to be involved in that decision, and the Federal Reserve should not undertake those kinds of actions, if they do it at all, without the concurrence of the administration."
"Senator Shelby","Is this in the line under our constitutional system that it would be inappropriate for unelected central bankers to determine whether a company or industry receives a taxpayer-funded bailout? Shouldn't those decisions be made by the President and the Congress, who are accountable to the people? Is that----"
"Mr. Volcker","Well, Congress can provide a framework for making those decisions, but I think they do involve political questions that the President and the administration should be involved in. I think just to clarify, my own understanding from outside is when the Federal Reserve has done this recently, they have worked closely with the Treasury. They have not gone off on their own and undertaken these measures."
"Senator Shelby","It seems like a new role for the Fed than when you were Chairman."
"Mr. Volcker","Yes, it is a non-traditional role."
"Senator Shelby","Non-traditional role. You are very----"
"Mr. Volcker","The report takes a traditional view of the functions of the Federal Reserve."
"Senator Shelby","Dr. Volcker, recently Stanford economist and, somebody you know, a former Under Secretary of the Treasury, John Taylor, argued that excessively loose monetary policy during the first part of this decade caused the financial crisis."
"Mr. Volcker","Well, I do not think I am going to get into that question this afternoon. I do think that conditions in financial markets which were related to the large balance of payments deficit, large current account deficit, and the free flow of money from abroad laid the groundwork for many of the excesses in the market."
"Senator Shelby","Now, this is in your report, as I understand it. One of the key recommendations of the G-30 Report is creating a failure resolution regime that imposes discipline--that is, actual losses--not only on managers and shareholders but also on sophisticated creditors. I believe one of the primary failings of the recent bailouts of the GSEs, AIG, and Bear Stearns was the intent of protecting any creditors from losses. Dr. Volcker, in terms of who qualifies as a ``sophisticated creditor,'' do you believe that both financial institutions such as investment banks and foreign central banks would count as sophisticated creditors? Or should?"
"Mr. Volcker","Well, they individually are sophisticated, yes. Whether they need to be protected in some particular occasions is another question."
"Senator Shelby","Given that the large creditors of the GSEs, AIG, and Bear had no legal claim to being bailed out--which they did not--what specific mechanisms would you suggest that we think up here to put in place to assure that such sophisticated creditors take losses in the future, which helps bring discipline to the market?"
"Mr. Volcker","The premise of your question included the GSEs?"
"Senator Shelby","Yes."
"Mr. Volcker","Well, the GSEs, I think, if I may say so, with the connivance of the Congress, were considered to be something special and they would be protected. And there was a general understanding, rightly or wrongly, while officially they did not have the full legal requirement of a guarantee, through the years----"
"Senator Shelby","But they had the implicit guarantee, didn't they?"
"Mr. Volcker","Pardon me?"
"Senator Shelby","The implicit guarantee."
"Mr. Volcker","Yes, they had an implicit guarantee and that was----"
"Senator Shelby","Was that because they were hybrid----"
"Mr. Volcker","----I think, generally understood."
"Senator Shelby","----you know, stock owned and Government sponsored?"
"Mr. Volcker","We are very clear on one recommendation in this report. We should not have that kind of hybrid institution anymore."
"Senator Shelby","I totally agree with you."
"Mr. Volcker","You know, you cannot change it overnight, but I think as we design a new financial system, we ought to avoid that kind of compromise that is going to get you in trouble. That does not mean that Congress or the Government cannot support the mortgage market if they want to."
"Senator Shelby","Right."
"Mr. Volcker","But they ought to do it directly."
"Senator Shelby","Yes, sir. Thank you. Thank you, Chairman Dodd."
"Chairman Dodd","Thank you very much."
"Senator Warner",""
"Senator Warner","Thank you, Mr. Chairman. Dr. Volcker, I have got three questions, and I think they follow up on both the Chairman's and Senator Shelby's approach. It seems from the report a clear understanding that there needs to be some level of regulation of some of these institutions that fell between the cracks. Yet it seems that even though major money center banks that clearly were regulated followed the market to start putting out these same kind of complex new instruments, your term of ``over the top financial engineering.'' I guess on a going-forward basis, as we move forward to some new structure, even with regulation and transparency, is that going to be enough or should there be some point of an evaluation, almost a societal value evaluation, of some of these instruments, whether the extra ability to price that risk down to the last decimal point is worth all of the side risks that we have seen taking place by some of these instruments?"
"Mr. Volcker","Well, we do a lot of talking about the importance of risk management and so forth, but, in essence, the conclusion that we have is that some of these innovations and some of these very risky activities are almost inevitably going to get ahead of the regulators, and these basic institutions--the big commercial banks, in particular--are of systemic importance, therefore should not get involved in those activities. They are too risky, and I think it is clearly demonstrable they involve conflicts of interest that add to the uncertainty and risk."
