"Speaker","Speech"
"STATEMENT OF SENATOR ELIZABETH DOLE"," "
"Senator Dole","Thank you, Chairman Shelby. Mr. Chairman, I join my colleagues in extending a very warm welcome to you this morning. We have seen very strong growth in our economy over the last few years even as our Nation as has faced some extremely challenging times. I expect the positive economic trends will continue in the coming months and years. Still, we have hard work ahead indeed to ensure that all levels and sectors of the economy benefit from this prosperity. In just the past year, the economy has created nearly 2 million new jobs and the national unemployment rate remains lower, as we have said so often, than the average of the 1970's, the 1980's and 1990's. While we are seeing a cooling of the housing sector, the other pistons of our economic engine are firing. There have been recent reports that wages are going up, which I hope signals that wages are beginning to catch up with the very dramatic increases in productivity. Also, consumer confidence has continued to rise. The first-quarter GDP results of this year were revised upward to an impressive 5.6 percent, as we have heard already this morning. This has resulted in higher than expected tax revenues and a decline in the deficit. In fact in the first 9 months of fiscal year 2006, we have seen one of the highest growth in tax revenues in 25 years, second only to last year. These are indeed indicators of a robust and expanding economy. Still, I share the concerns of the American people that energy prices continue to increase. There is no question these costs are putting a real strain on families and businesses. Folks also are concerned about the availability and affordability of health care. In order to address this broader problem, I believe we must empower families to make health care decisions based on their specific needs and allow them greater choice over how their health care dollars are spent. We must also work to improve transparency, portability, and efficiency to better meet consumers' needs. In addition, as our overall economy is thriving, we must be mindful that there are areas in some of our States like North Carolina where the economic picture is not quite as bright, where factories and businesses have closed and people are out of jobs. In North Carolina, we have experienced a transition from our tradition tobacco and manufacturing industries of textiles and furniture to new high-growth industries like biotechnology and pharmaceuticals. These new jobs, as we all know, require a well-educated and highly trained workforce. To this end, we must make education and job training a priority and focus our efforts on closing the gap between skilled and unskilled workers. Unfortunately, this gap has only widened since my days as Secretary of Labor. As our economy moves forward, the opportunities for lower-skilled workers are simply diminishing. It is imperative that we educate our less-skilled workers so that they can take advantage of the new jobs that are being created. I continue to have confidence that the very forces that stimulate economic growth, tax relief to spur investment, free but fair trade, ever-improving global communications, higher education and training for workforce, and of course, hard work, these will ensure that we stay on course toward greater opportunity for North Carolina and for the Nation. Mr. Chairman, thank you for being here today. I look forward to hearing from you and working closely with you on these and other important issues. Thank you."
"Chairman Shelby","Senator Stabenow. "
"STATEMENT OF SENATOR DEBBIE STABENOW"," "
"Senator Stabenow","Thank you, Mr. Chairman, and welcome,"
"Chairman Bernanke","It is good to have you with us again. I look forward to your testimony. I have read your statements recently and have become increasingly concerned about the slowdown you are referring to, as my other colleagues have as well. I recognize that while this may be good for inflationary purposes to hold down interest rates certainly, and slows down growth to make sure the economy is not moving too fast, in my home State of Michigan this just means more bad news because we are already experiencing a slowdown. As Senator Menendez spoke, he was really speaking about the squeeze that middle-class families are feeling on all sides right now, being hit by slowdown in terms of their wages, maybe losing a job, health care costs going up, if they get health care at all, maybe faced with losing a pension, and the cost of college, and the cost of gas, and so on. So we are feeling that, certainly, in Michigan as we look at not just one or two plants or one or two jobs but entire communities that are struggling as we, as a country, try to figure how we are going to compete in a global economy in a way that does not lose our way of life. There are certainly two different views. One says, compete down to the lowest wage, lowest health care, lose a pension. And the other says, which I espouse, which is race up, which means you level the playing field on trade and you address the costs you can, health care, energy, protect pensions, and then you race like crazy on education and innovation. That is the American way. My concern right now is that in a State like mine, because we make things, grow things, and have been the leaders in doing that, we now find ourselves struggling in a global economy because we do not have those elements in place. We have lost another 19,000 manufacturing jobs just in the first half of this year. What I cannot seem to grasp in the graphs and numbers that you have is really the impact of this as it relates to middle-class jobs, good-paying jobs in manufacturing in America. I do not believe we can have a strong economy unless we make things in this country. That is what we do, make things and invent things, in Michigan. So, I am interested in knowing about how you view us in terms of the industries that have created the middle class of America. What I do see in your analysis is a growing trade deficit which is on track to make history again. And we are in a path in another year of a record trade deficit for the entire country which means more lost American jobs. More concerning is the fact that one-third of that deficit is with one country, China. On Monday, I had an opportunity to go to a hearing that I was pleased to testify at in Michigan, in Dearborn, the United States-China Commission came into Michigan to hear about the concerns from business and labor in the community about what is happening with China, and our relationship and how it affects the auto industry and other industries. And I want you to know there is tremendous concern. I was very impressed with the Commission. Tremendous concern across the board, both on the Commission and those who testified, about what is happening and why we are not enforcing our trade laws. We can compete with anybody if it is a level playing field. China cheats. Other countries cheat. They steal our ideas. They steal our patents. They manipulate their currency. They dump counterfeit products. I recognize, Mr. Chairman, this is not in your jurisdiction but I do want to know what role you believe our increasing trade deficit has on our ability to enforce our trade laws. Furthermore, in your recent testimony at the International Monetary Conference on June 5 you stated, sustaining global expansion will require a greater reliance by our trading partners on their own domestic spending as a source of growth. This tells me we are going to be increasingly beholden to other countries in order to reverse the trade deficit. So, I am hoping to hear more about that in your testimony. But as I interpret your statement, we are allowing countries to ignore our trade laws and hurt good-paying, middle-class jobs while we simultaneously become more reliant, to use your description, on their spending habits. This is of great concern to me and I certainly welcome your thoughts and would appreciate your leadership. Thank you. Thank you, Mr. Chairman."
"Chairman Shelby","Senator Allard. "
"STATEMENT OF SENATOR WAYNE ALLARD"," "
"Senator Allard","Mr. Chairman, thank you for holding this hearing. This is one of the hearings I always look forward to hearing participation and hearing from the Chairman of the Federal Reserve. You have been on the job about 5\1/2\ months now, Chairman Bernanke, and you are settling into the job and I look forward to hearing what your comments will be. I am not as down on the economy as some of my colleagues would express here today. I do think that our pro-growth tax policies we put in place that were implemented in 2003 have had a positive impact. And I am interested in hearing from you and your comments on how we are comparing worldwide. If you look at our growth in the last 2\1/2\ to 3 years, 20 percent growth, somewhere around $2.2 trillion in growth, that is almost the size of the entire Chinese economy. And if you look at the share of product that we have throughout the world, gross domestic product might be a way of expressing that, we have grown 2 percent during that time period. So it looks to me like we remain competitive in a world environment and our economy is doing better than other countries. And I would like to hear some comments that you have in that regard. It does not mean that we do not have some problems with our economy, and things that we need to watch. Areas that I feel particularly distressing is our runaway spending that we are having here with the Federal budget, particularly in the area of mandatory spending. Interest rates are part of that. We must also, I think, find ways to deal with the rising energy costs. But historically, it does not seem like energy has had as adverse an impact on the economy as perhaps other times in our Nation's history when we have had high energy costs. And also I am concerned about low personal savings rates. Now while the Federal Reserve is an independent agency, Congress must maintain a careful oversight role, particularly given the importance of the Fed's responsibility. And Chairman Bernanke, we are eager to hear your assessment of our economy and we look forward to your economic insights which will be helpful as we consider various policy issues. Thank you for taking the time to appear before the Committee."
"Chairman Shelby","Thank you."
"Senator Carper"," "
"STATEMENT OF SENATOR THOMAS R. CARPER"," "
"Senator Carper","Thanks, Mr. Chairman. Welcome, it is good to see you and you are good to join us. I like to sometimes telegraph my questions and use an opening statement for that purpose. I say this partly with tongue-in- cheek but some of my colleagues will recall a recently departed Cabinet Secretary who used to come and appear before us and as we would give our opening statements he would sit there with papers spread all around him and read this and that and would kid him and say, he came and he would read the newspaper and he would work his Blackberry. And you sit here; you are very attentive and listen to everyone, writing notes. So one of the questions I am going to ask you is, what do you actually think about when we give our opening statements, because you give every impression of paying great attention, which we hope is true. I am going to ask you about your assessment. You have been in the job for about 6 months. You had big shoes to fill. And I think most fair-minded, objective people say that you seem to have settled in pretty well, but just your own assessment. How is the job similar to what you expected, maybe different than what you anticipated? Some of my colleagues have touched on the budget deficit which is for me still troubling. I think we can all celebrate strong GDP growth. We should be happy about that. We are. We should celebrate strong revenue growth and we are. But as we look ahead I am troubled by the fact that, you know, it is great that the deficit is down to only $300 billion. That is a heck of a lot of money in my view. As we look down the road I do not know that we are really-- assuming any kind of expenditures in Iraq, any kind of expenditures in Afghanistan, I do not think we assume at all that we are going to ever fix the AMT problem. I do not think we are assuming that we are going to do anything about these tax extenders that are about to expire. And if we do all of those things, continue to fund Iraq, continue to fund Afghanistan, fix the AMT, continue these tax extenders, we are back in the soup again. And that does not even assume that the boomers ever retire which we are about to, as you know. I was reading the paper coming down today and it said that trade numbers are out for June and they reported that the trade deficit was about $63 billion for the month of June. They said we are on track for the biggest trade deficit in the history of our country. And they mentioned one country, I think Senator Stabenow might have mentioned that country, China. And I believe the deficit with China for 1 month might have been $17 billion. I think that is what it was. In any event, I thought to myself, that is a bigger trade deficit with one country in 1 month than we used to have in a whole year. When does the rest of the world start to look at our trade deficit and our inability to balance our budget and say that if they are going to continue to invest money here they want a higher interest rate? I just want to talk a little bit about that when we have a chance. Maybe the last thing is, in addition to saying grace over monetary policy and a whole bunch of other duties, you have a major responsibility as a regulator. We are familiar with those responsibilities. We have had before this, and hopefully we will have before the full Senate later this year, legislation dealing with the regulation of Government Sponsored Enterprises, Fannie Mae, Freddie Mac, and the Federal Home Loan Banks. There are two issues that seem to divide us on that. One is affordable housing fund, and the second deals with the portfolio. What should be in the portfolio? Who should be in the position to say whether portfolios can grow, what kind of items can be included in those portfolios? In the interest of telegraphing another pitch I just want you to know that I would welcome your comments as we get into that. I think my time has expired. Thank you, Mr. Chairman."
"Chairman Shelby","Senator Sununu. "
"STATEMENT OF SENATOR JOHN E. SUNUNU"," "
"Senator Sununu","Chairman Shelby, I have no comment at this time. I would just like to welcome the Chairman."
"Chairman Shelby","Senator Martinez. "
"STATEMENT OF SENATOR MEL MARTINEZ"," "
"Senator Martinez","Thank you, Mr. Chairman. I will not be nearly that disciplined in my approach. Mr. Chairman, thank you for being here and thank you for coming to share with us. I will be very brief actually. I was noting with particular interest the area of labor in your report. I noted, in spite of what some would profess to be gloom and doom that there are a lot of good news in the economic report and the forecast terms of the labor statistics. For instance, it seems like this past quarter we were able to reach a low unemployment level that had not been seen in 5 years, and 4.7 in the second quarter of the year, below 5 percent. That is consistent, and even not quite as good as what we are experiencing in Florida where I think our unemployment rate is probably around 2.7 percent. Which gives rise to an issue that I do not know if you will address but hopefully in the questioning I will have an opportunity to discuss with you, which is whether in fact we may not have, in some aspects of our economy, a labor shortage. Recently, in the agricultural sector in Florida it was reported that there will be probably 3 million to 6 million boxes of citrus that will not be harvested this year because there simply was not the labor there to pick the fruit. I have heard of similar reports coming from California. I know in the housing industry, which seems to have slowed down a bit in Florida, but still housing construction is strong, that there is great competition for labor to be able to get the work done. So as some of us have been struggling to try to put some sense into our immigration laws one of the issues that we have repeatedly discussed is some type of a guest worker program and whether there is the need for such. In fact some Americans, I think mistakenly believe that if only wages rose a bit that there would be plenty of people to do many of the tasks that today we rely on foreign workers to do. The fact is that I think a healthy combination of a guest worker program as well as encouraging job training and so forth are part of what needs to be for our future economic needs. But I do hope that I get an opportunity to discuss with you some of these labor issues that I think are also an important component part of our economic picture. Thank you very much for being here."
"Chairman Shelby","Senator Hagel. "
"STATEMENT OF SENATOR CHUCK HAGEL"," "
"Senator Hagel","Mr. Chairman, thank you. Chairman Bernanke, welcome. Just a comment regarding your testimony and the questions that will follow. As you have heard and as you know because you live with this every day and have for many years, the strength of our economy has essentially revolved around, over the last few years, high productivity, strong housing market, strong consumer spending, and in my opinion over the last few years since 2001, tax cuts. Now the reality is, as has been noted here this morning, we are facing significantly rising and unstable energy costs. There is some question about continuation of a strong housing market. As has been noted this morning, record high personal debt, record low savings, continued deficit spending by Government, and I would add to all of this, a rather dangerous and unstable world environment today. And I do not think it is isolated just in the Middle East. I happen to believe the Middle East represents the most combustible time since 1948, where we are today. Now I would hope in your testimony that you would give this Committee some sense of proportion and balance in how all of this is mixing, and some of these realities are going to affect, in your opinion, our economy and our growth over the next year or two, realizing that you cannot predict. That is not your job. We do want you to do that. But I do think we need to integrate all these dynamics that are in play, as well as you can, into a comprehensive economic fabric as to how you are approaching this at the Fed, as how you are intending to deal with these things on a comprehensive monetary policy basis. I know you understand these things and I would hope that you could integrate these issues and will in your testimony. I know we will get to some of these things during the question- and-answer period. Thank you very much, Mr. Chairman. Thank you."
"Chairman Shelby","Senator Dodd. "
"STATEMENT OF SENATOR CHRISTOPHER J. DODD"," "
"Senator Dodd","Thank you, Mr. Chairman. I have no statement."
"Chairman Shelby","I believe that is everybody. Mr. Chairman, you may proceed as you wish. Your written statement will be made part of record. "
"STATEMENT OF BEN S. BERNANKE, CHAIRMAN,"," "
"BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
