Speaker,Speech,Type,Comments
"Mr. Kanjorski","Thank you, Mr. Chairman. The oversight of the Troubled Assets Relief Program is inadequate and must quickly improve. Where it takes time to establish an appropriate oversight program, we have run out of time. Of the $350 billion allocated to Treasury to date, $335 billion has been spent or obligated. The Emergency Economic Stabilization Act became law on October 3rd and called for strong oversight. However, the first members of the Congressional Oversight Panel were not named until 6 weeks later, on November 14, 2008, and the Senate confirmed the special inspector general of TARP a mere 2 days ago. It was difficult to have quality oversight when the overseers did not exist. Surely Americans are baffled that corporations have, to date, been given taxpayer money with no strings attached and without transparency. The dire need for improvement is evident to everyone who reviewed the Government Accountability Office study released last week. It is full of examples of failed supervision. According to GAO, the Treasury has implemented TARP by directly investing $150 billion in 52 financial institutions. While the Treasury claims its purpose behind the Capital Purchase Program is to increase financing and to incur mortgage modifications, it makes no such demands that the capital recipient actually engage in those activities. The GAO also reports that institutions have no reporting requirements, and while the Treasury asks the companies to comply with executive compensation limits, no compliance mechanism is in place. Further, conflicts of interest have not been adequately addressed. According to GAO, the Treasury must prove its communication with both the Congress and the public. We deserve to know why and how the Treasury is implementing this program. Two of the members of the Congressional Oversight Panel are here with us today. We know that from press reports that Ms. Warren is dissatisfied with Treasury's lack of a clear sense of its fundamental purpose with regard to TARP, for what began as a troubled assets relief program has morphed into something entirely different. I look forward to learning more about the Congressional Oversight Panel's findings from today's testimony and its report. My hope is that greater oversight, transparency, and accountability will be pursued with the utmost urgency. If necessary, Congress should consider legislation to provide the special inspector general with broader powers. Thank you, Mr. Chairman.",Speech,
"The Chairman","Mr. Castle, for 1\1/2\ minutes.",Speech,
"Mr. Castle","Thank you, Mr. Chairman. Thanks for continuing to hold hearings on the Troubled Asset Relief Program. I am concerned that when we passed the Emergency Economic Stabilization Act, we developed layers of oversight for the Troubled Asset Relief Program and not a capital injections program, which is what we actually have been carrying out. I am pleased that GAO and Treasury have published these recent reports, which are very insightful on TARP's progress, but I would like to ask the witnesses today if they believe the regulations we have implemented need to be modified due to the Treasury's switch from a troubled asset buying plan to the capital purchase program. Additionally, Mr. Chairman, I am equally concerned about the almost $1 trillion in emergency loans and private asset purchases recently made by the Federal Reserve, and the absence of oversight we are dedicating to these expenditures. Section 129 of the Emergency Economic Stabilization Act requires oversight of decisions made by the Federal Reserve Board when acting pursuant to section 13-3 of the Federal Reserve Act. However, I believe the EESA requirements could go farther. The details of these emergency acts by the Fed are not subject to the same rigorous scrutiny that Congress required of Treasury actions made under the TARP. While I respect the long-established history of the Fed to keep intervention of institutions confidential under other sections of the Federal Reserve Act, these emergency actions have been widely reported in the press and subject to very limited review. I would welcome a hearing by this committee in consideration of the Government Accountability Office's review of the expenditures made by the Federal Reserve. Mr. Chairman, I would like to submit for the record a letter raising these concerns, which was given to your staff yesterday.",Speech,
"The Chairman","Without objection, it is so ordered.",Speech,
"Mr. Castle","Thank you. I yield back.",Speech,
"The Chairman","The gentlewoman from California is recognized for 4 minutes.",Speech,
"Ms. Waters","Thank you very much, Mr. Chairman. If there is one thing I regret, I regret attempting to be cooperative in providing to Treasury the flexibility to deal with our economic crisis. Not only, again, did I work very hard with members of this committee, but the Congressional Black Caucus, and the Hispanic Caucus, showing just how homeowners would be helped, how the loans would be modified, and ensuring them that I trusted the Treasury to do what it claimed it would do when they came to us to request this extraordinary amount of money without a lot of strings attached. And so here we are, and we don't have any systematic way of helping homeowners to modify these loans. The Treasury has refused to use their dollars to buy up the nonperforming assets. And the money has basically gone as equity investment in banks that are not putting the money back out so that our consumers can have access to credit. Take a look at what is happening in Chicago, where you have poor workers who are sitting in a Republic Windows and Door factory because Bank of America--to whom we gave $15 billion in TARP funds--refused a line of credit and refused to follow through on its commitment to finance the company. Now I don't know who the Treasury--I, too, don't know who they believe we are and what we can or cannot do, but I am sure, I am just sure that Mr. Kashkari, who is here today, has come to tell us how they are going to correct this. If he is not here to tell us how they are going to correct it, I am going to have to proceed with a bill that I am introducing that will basically place into law the program that Ms. Sheila Bair has put into place to do loan modifications, a proposal or program that she has shown can work because of what she has done with the takeover of IndyMac. And so the world is watching. Many communities are disadvantaged. We are losing the value of homes in communities across this country. The foreclosures continue to rise. And we sit here twiddling our thumbs, trusting Treasury to do what they said they were going to do. I want to hear from Mr. Kashkari today. They told us that this Interim Assistant Secretary for Financial Stability would come with a program and plans that would help us out of this economic crisis--that he was a genius and we could expect great things from him. So far, I have seen nothing. And I know that in addition to what Sheila Bair has done, there are other proposals that have been brought to the Treasury for the modification of these loans so that we can stem the tide of foreclosures. Mr. Chairman, I appreciate everything that you have done, but I am not going to even cooperate with you anymore when you try to be reasonable. Now don't come back with a fast answer. I know you are about to do that. I just want you to know, as much as I respect you and do everything that I can to be supportive, you have been too kind, you have been too good, and you have allowed them to walk all over us. It doesn't feel good. These footprints on my back are just too tough. And we have to do something to make sure that the money that we are signing off on is used appropriately to help the consumers and homeowners of this country. Thank you. And please do not use your microphone.",Speech,
"The Chairman","The gentlewoman doesn't have to worry about much further communication between us. The gentleman from California for 1\1/2\ minutes.",Speech,
"Mr. Royce","Thank you, Mr. Chairman. The question of modifying these mortgages is one that I think we are all concerned with. I am interested in hearing the Comptroller General's comments and the Assistant Secretary's comments here. This week a new issue has sort of come to light, and one that I think all of us should be concerned about. The least expensive way for the taxpayers for these modifications of loan agreements to occur is by the loan servicers to concur that if you have, let's say, a 5-year ARM that is going to shoot up to 8 percent, it makes more sense to modify that loan and convert it into a 30-year loan at 6 percent and leave it on the books on the basis of the original term of the loan. What is it that keeps the loan servicers from modifying these agreements? The answer is a class action lawsuit last week has done exactly what some of us have counseled against, warned about. We need to have legislation in order to stop the chilling effect on mortgage servicers of bringing these class action lawsuits. This one last week, targeting 400,000 loan workouts, which kept borrowers in their homes and, frankly, worked to the benefit also of those who had lent the money; because at the end of the day, you lose 30 percent to 50 percent during a foreclosure in terms of the value of that asset. So many presume that this wasn't required by the way of legislation. Clearly it is. And if we do that, then arguably the 2.7 million loan workouts that we have seen--that haven't cost the taxpayers anything--done in concurrence with the work of our Treasury Department and attorneys general across the United States as these workouts have proceeded, that number can grow enormously. Those in the industry tell me the one thing that is keeping loan servicers from coming to the table is this issue. Thank you, Mr. Chairman.",Speech,
"The Chairman","The gentlewoman from New York for 2 minutes.",Speech,
"Mrs. Maloney","Thank you, Mr. Chairman, for having this hearing. Regrettably, the report from GAO today makes clear that Treasury is not taking responsibility for making sure that the moneys are used consistently with the purposes of the Act. We will have to legislate that we want accountability, transparency, a systemic system with regulators so that we can track and find out where this money is going. A prime purpose of this Congress was to help people stay in their homes. I completely support FDIC Commissioner Sheila Bair's program, and am willing to legislate it with my colleagues. But we urge Treasury to put it in place. We do not know what banks are doing with their money because Treasury will not tell us. But the press tells us that they are buying highways in Europe, that they are buying other banks, or that they are holding on to the money. What my constituents tell me is they cannot have access to capital. We have put $7.8 trillion of taxpayers' money out there for the purpose of creating credit, and it has been a dismal failure. The car dealers were in my office yesterday from New York State. Americans want to buy their cars in New York State, but they cannot get credit from banks. What I am getting calls on is the proposed 4.5 percent interest rate to get new homes in the pipeline and get our economy moving. We need to get credit out in our communities in order to revive our economy. Economist after economist has told us we will not solve this crisis until we solve the problem of keeping people in their homes and getting the housing market moving again. I look forward to your proposal on the 4.5 percent interest rate--my phone has been ringing off the hook in support of it-- or any ideas or programs you have to get credit out into our economy to get our economy moving again. Thank you.",Speech,
"The Chairman","The gentlewoman from Illinois is recognized for 1\1/2\ minutes.",Speech,
"Mrs. Biggert","Thank you Mr. Chairman, and thank you for holding this hearing today. Briefly, I would like to say that I am disappointed in several findings of the GAO report. First, Treasury has yet to establish an insurance program, which I think is critical to the matter of determining the value of the liquid assets on the books of the financial institutions, not to mention helping us to understand the magnitude of the problem. Second, Treasury has yet to set up a loan modification program to help worthy borrowers stay in their homes. Third, and most importantly, it baffles me that there are no reports about where American tax dollars are going once a TARP check is written to a financial institution. With billions of dollars at stake, taxpayers deserve regular reports on how their money is being used to keep both financial institutions and our economy afloat. There must be far more accountability and transparency weaved into the implementation of this program. I hope that today's hearing will give us an opportunity to hear Mr. Kashkari outline a concrete timetable as to when these items will be addressed. With that, let me say I look forward to today's hearing, and I yield back.",Speech,
"The Chairman","The gentleman from Texas has asked for 1 minute.",Speech,
"Mr. Green","Thank you, Mr. Chairman. I want to be as concise as I can and make this very clear. We live in a world where it is not enough for things to be right; they must also look right. And it may have been right to convince the American public that we would spend some of this $700 billion on mortgage-backed securities by way of a reverse mortgage process; it may have been right, but it doesn't look right when that kind of course change takes place and the American public is left without a clear and concise understanding of what happened. That has to be explained sufficiently to the public or it does create some harm as we move forward and make attempts to do the just thing in a time of economic crisis. I yield back the balance of my time.",Speech,
"The Chairman","The gentlewoman from West Virginia for 1\1/2\ minutes.",Speech,
"Mrs. Capito","I want to thank you for holding this hearing today, and I look forward to learning the progress of the TARP program. As many of my colleagues did, I opposed the creation of the TARP for three basic reasons: It was too fast; had too much risk for the taxpayers; and it did not contain enough oversight. Since the creation of the TARP, we have seen several iterations of the plan. My major question today is, you keep shifting the plan, the plan keeps going to different facets of the financial markets, and is this working and is it accounted for? The recent GAO report expresses concern that there is not sufficient oversight of the TARP within the Treasury. That, to me, is alarming. Proper oversight is needed to assure that the Treasury is being good stewards of the taxpayer dollars, but also to guarantee that institutions participating in the new Capital Purchase Program are complying with the limitations that are within those programs. I can assure you the American taxpayers were certainly leery of this program to begin with. We must work together to make sure companies utilizing the TARP and the Capital Purchase Program follow important guidelines and find out the status of those initiatives. I look forward to this hearing today. I am really astounded that as we move forward, the oversight portion of this huge program has not been one of the most detailed and most communicated parts of the program with the initiative that certainly I felt in my constituency, and felt in the constituency across the country, questioning the expenditure of $700 billion of taxpayers' dollars. Thank you.",Speech,
"The Chairman","We will go to the gentleman from New Jersey for 1\1/2\ minutes, so we can balance it off.",Speech,
"Mr. Garrett","I thank the chairman and the ranking member as well. When Congress passed the Economic Stabilization Act, which created TARP, I also did not support the legislation, and I voiced many serious concerns that it was not the best solution to address the credit crisis. I advocated that Congress take a little bit more time to examine other alternatives, consider possible unintended consequences, and put in proper safeguards to make sure the money is actually spent appropriately. Had that been done, maybe members today who voted in favor of it would not have regrets. Unfortunately, Congress rushed ahead, passed an open-ended bill that was sold to members as an asset purchasing plan, but was instead used to inject capital into the banking industry. Because the capital injection authority was really buried throughout the several different sections of the text and very little discussion was given during the debate to the strategy, apparently none of the appropriate safeguards--to include necessary provisions to guarantee the banks would actually lend the money and not hoard the capital or use it to pay dividends or buy other assets--were included in the bill. If you had taken that legislation through the regular legislative process and had a committee markup, allowed amendments, perhaps we would have addressed some of the concerns that are being raised today. I am also worried that we are making the same mistake right now with the auto bailout legislation being drafted. Democrat leadership and the Administration do not have a monopoly on good ideas. I think it would be very helpful for more members to have an opportunity to present ideas on how to improve that piece of important legislation as well. Also, I am also concerned with the amount of time it has now taken for the Congressional TARP Oversight Committee to be established, before hiring staff. With that, I yield back.",Speech,
"The Chairman","The gentleman from California, Mr. Sherman, for 1 minute.",Speech,
"Mr. Sherman","There are not just those who supported the bill and those who rejected it, but many of us who wanted to adopt a very different bill. Among those appear to be Secretary Paulson himself, who testified on September 18th that he would use the TARP bill only to buy toxic assets and not to buy preferred stock; then, by October 3rd, had changed his mind, buttoned his lips, and had us vote on what we thought was a toxic asset plan, only to have the Treasury implement its preferred stock asset plan. I might have voted for the preferred stock investment plan, not because it is all that effective, but because it is far less expensive than the original toxic asset purchase plan. Being a basically nice guy, let me use this opportunity not to praise the frugality of the Treasury, rather than to disparage its duplicity. While we talk about the cost of the bill, let us recognize it would cost the Treasury even less if we had negotiated tough with the banks. Instead, we got half the yield and one-sixth the warrants that private investors were able to get on similar transactions. Had we not played Santa Claus, had we not accepted the same number of warrants from those banks that posed very large risk to the Treasury as we accepted from those who posed less risks, we would have a smaller Federal debt to pass on to our children. I yield back.",Speech,
"The Chairman","The gentlewoman from Florida for 1\1/2\ minutes.",Speech,
