"Speaker","Speech"
"The Chairman","I thank the gentleman. We will now proceed with the statements. And we will begin with the Chairman of the Securities and Exchange Commission, our former colleague.  STATEMENT OF THE HONORABLE CHRISTOPHER COX, CHAIRMAN, U.S."
"SECURITIES AND EXCHANGE COMMISSION"," "
"Mr. Cox","Thank you very much, Chairman Frank, Ranking Member Bachus, and members of the committee. It is a pleasure to appear on this panel with my regulatory colleague, Tim Geithner. Under his leadership at the New York Fed, the SEC and the New York Fed have established a very strong and positive working relationship. I want to thank this committee for inviting me to testify on behalf of the SEC about reform of the U.S. financial regulatory system. There is no question, as several of you have just pointed out, that the financial regulatory structure that was forged in the Great Depression has served this Nation well over the intervening 8 decades. Even today in the midst of current strains on the financial sector, the U.S. capital market is larger, deeper, and more liquid than any other market in the world. In large measure, that is due to the world-class protections that investors enjoy in the United States, and those are protections that we should secure. In the decade since our regulatory agencies were chartered, the capital markets and the broader economy have undergone profound changes. The regulatory system in the main has adapted well to some of these changes, but other changes have presented new challenges that are rightly the subject of this committee's review as you consider legislative solutions. I hasten to add that, given the many strengths of the current regulatory system, we don't need to start from scratch. Instead, we can build on what we know has worked. At the same time, we can take lessons from what has not worked and modernize, rather than replace, the current system. One thing that has worked exceptionally well is the regulatory concept of an agency chartered to protect investors, to maintain fair, orderly markets, and to promote capital formation. If the SEC didn't already exist, Congress would have to invent it. Each of the elements of the SEC's mission is mutually reinforcing of the others. The Commission's work to protect investors through our enforcement program has been greatly benefited by the expertise of the SEC staff who specialize in the regulation and supervision of broker dealers and investment advisors. The Commission's regulatory program, including our commitment to ensuring full disclosure of information about public companies, has been informed by the experience, in turn, of the enforcement and examination staffs. But I hasten to add that, given these many strengths, there are many problems as well in the current system. Today when derivatives compete with securities and futures, and insurance products are sold for their investment features, it is no longer true that we can stovepipe regulation. As we approach the end of the first decade of the 21st Century, the growing gaps and crevices in our regulatory system are beginning to show. We all know that the current market crisis began with the deterioration of mortgage origination standards. As a result, it could have been contained to banking and real estate if only our markets weren't so interconnected. But in today's world, these problems quickly spread throughout the capital markets through securitization, and at the same time, the explosive growth of the over-the-counter derivatives markets have drawn the world's major financial institutions into a tangled web of deeper interconnections. This has led to the realization that when a major commercial or investment bank is threatened, so, too, may be the entire marketplace. And it has cast a spotlight on the significant regulatory gap that currently exists when it comes to the regulation of investment banks. When this committee devised the Gramm-Leach-Bliley Act in 1999, you--or perhaps I should say ``I'' because, along with many of you, I served on the conference committee that wrote the legislation--decided that the SEC would serve as the functional regulator with responsibility over broker dealers, investment advisors, and mutual funds. And we decided that the Federal banking regulators similarly would be functional regulators for banking activities. Under this approach, the securities-related activities would be regulated by the SEC, which would also continue to be responsible for regulating broker dealers that are the central entities in investment banks. The Fed would be given consolidated oversight of holding companies that contain broker dealers and also most types of insured depository institutions. And finally, the SEC would retain the authority to regulate that net capital of broker dealers within the financial holding companies. But no explicit arrangement was established for the regular sharing of information between the Fed and the SEC in order to take into account the need to view capital and liquidity on an entity-wide basis. And that is what the memorandum of understanding between the Federal Reserve Board and the SEC is accomplishing today. Likewise, neither the Commission nor the Fed was authorized to exercise mandatory consolidated supervision over investment bank holding companies. As a result, today there is simply no provision in law that requires investment bank holding companies to compute capital measures and maintain liquidity on a consolidated basis. In 2004, the Commission adopted our voluntary program, called the Consolidated Supervised Entities Program, to fill this regulatory gap. But now, recent events have highlighted the need for legislative improvements as well. We need to fill the Gramm-Leach-Bliley regulatory gap by amending the existing statutory authorization for voluntary SEC supervision of investment bank holding companies to make it mandatory for all firms that today are regulated as CSEs. The Commission should be given a statutory mandate to perform this function at the holding company level along with the authority to require compliance. In addition, legislation should prescribe explicitly how the resolution of financial difficulties at investment bank holding companies will be organized and funded. Any regulatory reform that you undertake should recognize the very fundamental business, accounting, and regulatory differences between investment banks and commercial banks. Rather than extend the current approach of commercial bank regulation to investment banks, I believe Congress and regulators must recognize that different regulatory structures are needed for oversight of these industries and, in particular, that investment banks should not be treated like commercial banks by providing them with permanent access to government-provided backstopped liquidity. The added regulation that this would necessitate, following the commercial bank model, would fundamentally alter the role that investment banks play in the economy. In addition, as you weigh other possible reforms, there are five points that should be carefully considered: First, were the Congress to consider addressing the potential for future Bear Stearns-like rescues in statute, any such authority should be reserved for exceptionally rare cases. Second, the securities and bankruptcy laws currently provide an explicit statutory framework for liquidating a failed securities brokerage firm and for protecting customer cash and securities. This framework generally works as well, even in instances of fraud. I would not recommend changing the system. Third, for banks and thrifts, the FDIC has long served as the receiver for failed banks. The FDIC Improvement Act, FDICIA, mandates a least-cost resolution analysis and imposes intentionally onerous restrictions on a bank's ability to receive lender-of-last-resort funding. This is a useful model for resolving investment banks as well. Fourth, FDICIA prescribes a detailed process involving super-majority approvals by the interested regulators and formal approval of the Secretary of the Treasury after consultation with the President. It also requires detailed findings of serious adverse effects on economic conditions or financial stability and a finding that the proposed action would mitigate any adverse effects. These, too, are important constraints. Fifth and finally, OTC derivatives receive special treatment in bankruptcy proceedings. In particular, in the event of insolvency, counterparties can immediately terminate their contracts and seize any collateral related to OTC derivatives. As a result, today, unwinding a significant portfolio in bankruptcy can threaten market disruptions and raise systemic issues. To remedy this problem, the SEC should be given explicit authority to control the liquidation of investment bank holding companies or their unregulated affiliates that generally hold most of the derivative positions. Mr. Chairman, I hope that these observations from the SEC will be of assistance to you and to the committee as you consider the broad questions of whether and, if so, how to reform the existing Federal regulatory system for financial services. Thank you, again, for this opportunity to discuss these important issues. I look forward to taking your questions. "
"The Chairman","Thank you, Mr. Chairman. You really did engage exactly what we were hoping to engage. And now, Mr. Geithner. "
"STATEMENT OF TIMOTHY F. GEITHNER, PRESIDENT AND CHIEF EXECUTIVE OFFICER, FEDERAL RESERVE BANK OF NEW YORK"," "
"Mr. Geithner","Thank you, Mr. Chairman, Ranking Member Bachus, and other members of the committee. I appreciate the opportunity to be here with you today. We are dealing with some very consequential issues, and I think as a country we are going to face some very important questions going forward. I am particularly pleased to be here with Chairman Cox from the SEC. We are working very, very closely together in navigating through the present challenges. And I want to express appreciation for his support and cooperation. The U.S. and the global financial systems are going through a very challenging period of adjustment, an exceptionally challenging period of adjustment. And this process is going to take some time. A lot of adjustment has already happened, but this process will necessarily take time. And the critical imperative of the policymakers today is to help ease that process of adjustment and cushion its impact on the broader economy, first stability and repair and then reform. Looking forward though, the United States will look to undertake substantial reforms to our financial system. There was a strong case for reform before this crisis. Our system was designed in a different era for a different set of challenges. But the case for reform, of course, is stronger today. Reform is important, of course, because a strong and resilient financial system is integral to the economic performance of any economy. My written testimony outlines some of the changes to the financial system that motivate the case for reform. These changes include, of course, a dramatic decline in the share of financial assets held by traditional banks; a corresponding increase in the share of financial assets held by nonbank financial institutions, funds, and complex financial structures; a gradual blurring of the line between banks and nonbanks, as well as between institutions and markets; extensive rapid innovation in derivatives that have made it easier to trade and hedge credit risk; and a dramatic growth in the extension of credit, particularly for less creditworthy borrowers. As a consequence of these changes and other changes to our financial system, a larger share of financial assets ended up in institutions and vehicles with substantial leverage, and in many cases, these assets were financed with short-term obligations. And just as banks are vulnerable to a sudden withdrawal of deposits, these nonbanks and funding vehicles are vulnerable to an erosion in market liquidity when confidence deteriorates. The large share of financial assets held in institutions without direct access to the Fed's traditional lending facilities complicated our ability as a central bank, the ability of our traditional policy instruments to help contain the damage to the financial system and their broader economy presented by this crisis. I want to outline a core set of principles, objectives that I believe should guide reform. I offer these from my perspective at the Federal Reserve Bank of New York. The critical imperative is to build a system that is a financial-- that is more robust to shocks. This is not the only challenge facing reform. We face a broad set of changes in how to better protect consumers, how the mortgage market should evolve, the appropriate role of the GSEs and others, and how to think about market integrity and investor protection going forward. I want to focus on the systemic dimensions of reform and regulatory restructure. First on capital, the shock absorbers for financial institutions, the critical shock absorbers are about capital and reserves, about margin and collateral, about liquidity resources, and about the broad risk management and control regime. We need to ensure that, in periods of expansion, in periods of relative stability, financial institutions and the centralized infrastructure of the system hold adequate resources against the losses and liquidity pressures that can emerge in economic downturns. This is important both in the institutions and the infrastructure. And the best way I think that we know how to limit pro- cyclicality and severity of financial crises is to try to ensure that those cushions are designed in a way that provides adequate protection against extreme events. A few points on regulatory simplification and consolidation. It is very important, I believe, that central banks and supervisors and market regulators together move to adopt a more integrated approach to the design and enforcement of these capital standards and other prudential regulations that are critical to financial stability. We need a more consistent set of rules, more consistently applied, that substantially reduce the opportunities for arbitrage that exist in our current very segmented, fragmented system. Reducing moral hazard is critical. As we change the framework of regulation oversight, we need to do so in a way that strengthens market discipline over financial institutions and limits the moral hazard risk that is present in any regulated financial system. The liquidity tools of central banks and, to some extent, the emergency powers of other public authorities were created in the recognition of the fact of the basic reality that individual financial institutions cannot protect themselves fully from an abrupt evaporation in market liquidity or the ability to liquify their assets. Now the moral hazard that is associated with these lender- of-last-resort tools needs to be mitigated by strong supervisory authority over the consolidated financial entities that are critical to the financial system. On crisis management, the Congress gave the Federal Reserve very substantial tools, very substantial powers to mitigate the risk to the economy in any financial crisis. But I think, going forward, there are things we could put in place that would help strengthen the capacity of governments to respond to crises. As Secretary Paulson, Chairman Bernanke, and Chairman Cox have all recognized, we need a companion framework to what exists now in FDICIA for facilitating the orderly liquidation of financial institutions where failure may pose risks to the stability of the financial system or where the disorderly unwinding or the abrupt risk of default of an institution may pose risk to the stability of the financial system. Finally, we need a clearer structure of responsibility and authority over the payment systems. These payment systems, settlement systems, play a very important role in financial stability. And our current system is overseen by a patchwork of authorities with responsibilities diffused across several different agencies with significant gaps. It is very important to underscore that, as we move to adapt the U.S. framework, we have to work to bring a consensus among the major economies about complementary changes in the global framework. Moving forward will require a very complicated set of policy choices, including determining what level of conservatism should be built into future prudential regulations and capital requirements; what institutions should be subject to that framework of constraints or protections; which institutions should have access to central bank liquidity under what conditions; and many other questions. A few points, finally, about how to think about the role of the Federal Reserve in promoting financial stability. First, the Federal Reserve has a very important role today, working in cooperation with bank supervisors and the SEC in establishing the capital and other prudential safeguards that are applied on a consolidated basis to institutions that are critical to the proper functioning of markets. Second, the Federal Reserve, as the financial system's lender of last resort, should play an important role in the consolidated supervision of those institutions that have access to central bank liquidity and play a critical role in market functioning. The judgments we are required to make about liquidity and solvency of institutions in the system requires the knowledge that can only come from a direct, established, ongoing role in prudential supervision. Third, the Federal Reserve should be granted clear authority over systemically important payments or settlement systems. Fourth, the Federal Reserve Board should have an important consultative role in judgment about official intervention in crises where there is potential for systemic risk as is currently the case for bank resolutions under FDICIA. And finally, the Federal Reserve's approach to supervision and to market oversight will need to look beyond the stability just of individual banks to market developments more broadly, to the infrastructure that is critical to market functioning, and the role played by other leveraged financial institutions. I want to emphasize in conclusion that we are working very actively now today in close cooperation with the SEC and other bank supervisors and with our international counterparts to put in place steps now that offer the prospect of improving the capacity of the financial system to withstand stress. We are doing this in the derivative markets. We are doing it in secure funding markets, and we are doing it with respect to the centralized infrastructure. I very much look forward to working with you and your colleagues as we move ahead in working to build a more effective financial regulatory framework in this country. Thank you very much. "
"The Chairman","Thank you, Mr. Geithner, and also for directly addressing our--there are a couple of empty chairs here. We have two very well-prepared witnesses, so their revenues are smaller. They didn't need quite as many helpers, so there are a couple of empty chairs over there. People should fill themselves in. And there are some staff chairs; people shouldn't have to stand if there are chairs. I am going to hold off on my questions for a while. I want to give members a chance. So I am going to begin the questioning with the chairman of the Capital Markets Subcommittee, not the Financial Institutions Subcommittee. I incorrectly designated the committee. The gentleman from Pennsylvania."
"Mr. Kanjorski","Thank you, Mr. Chairman. Mr. Geithner, I am trying to discern the bottom line of just how thorough a reform you are talking about, or reorganization, of our regulatory system. It sounds to me that you are going down to the rudimentary rules and approach it perhaps even from a whole new philosophical view. Is that correct? Or am I overreacting to what you are saying?"
"Mr. Geithner","I think you have to look at everything. You have to be prepared to look at everything. Our system has many strengths. But I think the challenges we have seen in this crisis justify a very broad-based fundamental look."
"Mr. Kanjorski","I agree with that proposition, and I think it would take a number of Congresses to succeed along those lines. We are particularly acutely aware of the international accounting standards that are going to come into play about 2012. And it seems to me we ought to coordinate our regulatory reform in this country to be consistent with that. But then I anticipate a problem that prior to this immediate credit crisis that we ran into, the situation that people will argue that we ought to prevent the race to the bottom in reform shopping. And I see that as if we--you know, we could write great regulatory reform here and have all our companies go to Bermuda, if you will. So how do we prevent the two? And how do we get adequate and good responsible reform and, on the other hand, don't run into the escape psychology of companies that can do better in another jurisdiction?"
"Mr. Geithner","I think you are absolutely right. As we think about what makes sense for us, we have to figure out ways to get the world to move with us. And I don't believe it is possible, given how integrated our markets are, for us moving alone to adequately address the challenges we face here. So a critical part of everything we do will be to try to improve the odds that we get a more resilient system in place in the United States and get the primary supervisors of other major global financial institutions and the other major financial centers to move with us. And we have a very active cooperative effort now underway, including with Chairman Cox and his colleagues today. I believe we have a reasonable prospect, if we identify sensible things here, of bringing the major financial centers along with us."
"Mr. Kanjorski","Do you perhaps suggest that we could use an international conference or a summit with all the leading industrial nations of the world to establish international standards of regulations?"
"Mr. Geithner","Well, our predecessors built a very elaborate network of consultative bodies, the Basel Committee on Banking Supervision. I chaired something called the Committee on Payments and Settlement Systems. There is a group called the Financial Stability Forum, established in the late 1990's, that brings together central banks, market supervisors, market regulators, and supervisors. I believe that framework provides a lot of opportunity for us to build consensus. But I just want to underscore your point. I think you are exactly right that we can't achieve what we need in this country that is in the interest of the United States without achieving progress outside of the United States, at least in the major financial centers."
"Mr. Kanjorski","I guess--and just before I lose my time here--Chairman Cox, how can we get the CFTC and your organization merged so that we do not have this conflict? Or is that a hope that defies political solution?"
"Mr. Cox","Well, obviously, the answer is through legislation. Short of that, and we are far short of that, what the SEC and the CFTC have undertaken under our existing regulatory authorities--and we administer statutory regimes that in some respects are significantly different--is to execute a memorandum of understanding so that we work together as closely as possible. In some respects, I have observed over a period of many years, including when I first worked in the Executive Branch in the 1980's, that the SEC and the CFTC can be, for turf reasons, natural enemies. The chairs of the CFTC with whom I have worked have very much wished that this was not the case. And we have worked, I think, in the best interests of investors in the marketplace to make sure that, for example, new product approvals are done in a consultative way, not serially by the CFTC and by the SEC. This kind of deepened personal and organizational cooperation and collaboration between regulators is something that I think works very well. It typifies what we are doing with the Fed. We have also had a great deal of experience in the last few years doing this with international regulators, I should say, with foreign regulators as well in the international context. That was necessitated by such market occurrences as the NYSE Euronext merger and by the NASDAQ OMX combination. We are working with regulators in those countries of necessity, and we have deepened our collaboration also on the enforcement front. So, in all of these ways, I think that, starting with the SEC and the CFTC, the question you put about collaboration among regulators, generally we can do a lot even if it is difficult to rationalize the whole thing with an entirely new statutory regime."
"Mr. Kanjorski","Let me ask you, on our committee right now, we are working on consideration providing legislation to have an optional Federal charter insurance. And of course, we were considerably along that line when the credit crisis occurred. I would like your honest opinion, both of you, actually, is this something that should be delayed on our part because of this tendency to confuse and complicate the existing crisis? Or is it something we should move forward with? Is it a tool that could be utilized to standardize regulatory reform within the system?"
"Mr. Cox","Well, I think I will defer, only in part, to Tim on the subject of the across-the-board economic-wide systemic issues that you inquire about. I will say, on the merits, I think it is a good idea. It is certainly important in any case for this committee to be considering it in a very serious way. There are obviously some significant issues to be worked out with the States. The background of State regulation in this area is rich with history, and people understand it. This is an optional charter that we are talking about. It is not unduly intrusive in that sense. But that kind of very close working relationship with the States as you consider this legislation, I think would serve the subject matter well."
"Mr. Geithner","On the question of whether you need to do it now, I think that, in general, across the set of issues, I think it is going to be hard to get the ideal balance and mix until we are through this crisis. And so I think most of the big questions need to be thought of in an overall context once we get to the other side of this downturn. But I think, right now, there needs to be a spirit, and I think there is, a spirit of pragmatism at the State level among those insurance supervisors so that if capital can come into the parts of the system now where capital is necessary, that is able to happen with the necessary speed."
"The Chairman","The gentleman from Alabama."
"Mr. Bachus","Thank you, Mr. Chairman. Mr. Chairman, before I ask questions of these two witnesses, I would like to make a statement that I think is very important. There is an article in the American Banker today where Ralph Nader talks about the Deposit Insurance Fund. I won't criticize anyone. But let me say this, during the height of the Savings and Loan debacle, there were 1,800 financial institutions on the trouble list, and 800 or 900 of them failed. People are comparing the financial services banking industry, that to now. And it is not a valid comparison. We only have 90 banks that are even on the troubled list. If we have a situation like Savings and Loan, as far as the number, then 40 percent of those may fail. And so you are talking 40 or 50 banks out of a large universe. Our banks are well capitalized. Our Deposit Insurance Fund is sound. There is absolutely no factual basis for saying that there is not money there to pay. There is a crisis in confidence. There are a lot of people saying things that may be panicking the general public. But factually, it is irresponsible to say that. And I wanted to say that because I think it is very important--we have talked about short sellers, people spreading mischief, and whether it is for sensationalism, to sell magazines, or to grab attention, it is just not true. And we as Americans ought to all be concerned about that, not to say things which cause people--"
"The Chairman","Would the gentleman yield to me for just a second? Two questions that have to be kept separate. One, the question of how at the Federal level we would finance any need to respond. Two, are the insured deposits safe? The answer to two is, absolutely, completely, without question. We will be dealing with question number one as it comes up. But nobody ought to think that there is any linkage between those two questions. Insured deposits are 100 percent safe."
"Mr. Bachus","Thank you. I associate myself with those remarks. And I just hope the general public--I hope in our writing, we don't repeat rumors that are totally sensational without any basis. And I think the story that the American people need to hear is that our banking system is sound. It is well capitalized, and their deposit--I wouldn't say that. As a politician, the worst thing I could say is that there is a problem with the solvency of that. I would never want to say that if I didn't believe it 100 percent. Chairman Cox, in your June 19th editorial, you asked a question that I think this committee has to answer. And that is, should the extensive system of commercial banking supervision and regulation developed in large measure to counter the problem of moral hazard be extended to investment banks? And if so, who should be responsible? How would you answer your own question? And in doing so, are there characteristics that distinguish investment banks from commercial banks and argue for a different treatment, different regulatory treatment?"
