Speaker,Speech,Type,Comments
"The Chairman","The gentleman from California, Mr. Royce, for 1 minute.",Speech,
"Mr. Royce","Thank you, Mr. Chairman. Why has the SEC in the course of the past dozen years experienced catastrophic failures in every one of its four core competencies: rule making; filing review; enforcement; and examinations? This was the question raised by former SEC Commissioner Paul Atkins recently. And I think it is a tough question that needs answering prior to giving additional authority to the SEC. Mr. Atkins goes on to note that Enron's corporate filings were not reviewed for years in the late 1990's, enforcement examinations tips were not pursued on Bernie Madoff, and again, potentially in the Allen Stanford fraud case. In rule making, the Commission proposed in December of 1997, and again in April of 2005, regulations regarding credit rating agencies, but never adopted any of those. According to former SEC Chairman Harvey Pitt, the enforcement examination failures in the Bernie Madoff case may have been the result of the SEC developing a blind spot because it is overlawyered and lacked the necessary traders, managers, and veterans of the market. This is certainly also the view of Harry Markopolos who, for years, tried to bring this Ponzi scheme to the attention of the SEC. Before increasing the SEC's regulatory authority, I hope we can get to the bottom of these series of failures. Thank you, Mr. Chairman.",Speech,
"The Chairman","The gentleman from California, Mr. Sherman, for 1\1/2\ minutes.",Speech,
"Mr. Sherman","Mr. Chairman, thank you for holding this series of hearings on the Obama Administration's White Paper. At yesterday's hearing, I relied on secondary sources to agree with a witness that the resolution authority set forth in the White Paper involved a permanent unlimited bailout authority. In fact, page 77, paragraph 2, of the White Paper, does support that witness' conclusion in large part because the Treasury has been so bold in interpreting whatever statutory authority we give them. Secretary Paulson boasted that he went far beyond any authority. And of course, the bill has been used to bail out auto companies and to recycle funds, both real stretches of the statute. So the onus is on us to draft a statute that cannot be stretched or manipulated by any Treasury no matter how bold. And it is especially, the onus is on us to make sure that any bill we pass does not provide a permanent bailout authority. Whether that is a fair reading of what the Obama Administration wants or not, it is certainly not what the people of this country expect us to do. So I look forward to revisiting the Chairman's statements that sometimes duplication is better than ambiguity, and in this case, I may argue for triplication. I yield back.",Speech,
"The Chairman","If the gentleman will yield, we will be glad to do that at a hearing at which that is the subject, which is not today. The gentlewoman from Illinois is recognized for 2 minutes.",Speech,
"Mrs. Biggert","Thank you, Mr. Chairman. Thank you for holding today's hearing. And welcome, Chairman Schapiro and",Speech,
"Chairman Gensler","I am very interested in the Administration's evolving ideas regarding regulatory reform. I am interested in hearing from you all today about the discussions with the Administration about OTC derivatives clearing and reporting. How will the Administration define standardized and customized OTC derivatives? Will new rules include trigger mechanisms that will mandate that OTC products be electronically traded, cleared or reported to a central database for review. Which firms or trading will fall into these three buckets? I think I want to hear your views on the recently House- passed cap and trade bill, which includes a transaction tax. Taxing transactions to raise Federal revenues for more spending or creating an unnecessary burdensome regulatory environment may force U.S. businesses and jobs to move overseas. Our economy can't afford it. I also look forward to you addressing concerns about the SEC-CFTC regulatory harmonization, specifically concerns about the inefficiencies of the SEC's rule-based approach to regulation. My fear, which I think is shared by many in Chicago, is that an effort to harmonize regulations between the SEC and the CFTC may slow down market innovations and give international competitors an unfair advantage. It is crucial that we strike the right balance, not overreact and fashion sound regulation to address the deficiencies in the current regulatory environment. With that, I yield back.",Speech,
"The Chairman","The gentleman from California, Mr. Miller, for 1 minute. Mr. Miller of California. Thank you, Mr. Chairman. In recent months, it has become increasingly clear that accounting policy has tremendous impacts on the credit markets which are experiencing recovery efforts by the financial stability plan. Specifically, the issue of mark-to-market has not been adequately addressed. In fact, private market activities, lending and investing, as well as recovery efforts, remain hamstrung by pricing challenges while the accounting policymakers have been willing to or are unable to offer the necessary guidance. The TALF program is an example. Under TALF, assets that investors owned that were placed as collateral are held in non- mark-to-market accounts to shield the investors from the exposure. To me, this indicates the problem with the current pricing regime and accounting policymakers' ability to address the issues in a meaningful manner. More recently, FAS has made changes to the accounting standards that will have a tremendous impact on securitization known as FAS 166 and 167. These enormous changes are occurring at the same time that the Administration is trying to restart the securitized credit markets to facilitate private lending. It is our understanding that the Federal Reserve has serious concerns with the policy shift that will derail efforts to stabilize financial institutions and get credit flowing. Why is there a disconnect between policymakers who own significant issues at a time when we are experiencing extraordinary economic circumstances. There is tremendous challenge facing the $6 billion--okay, I guess my time is over. Thank you, Mr. Chairman.",Speech,
"The Chairman","The gentleman from Massachusetts is recognized for 1\1/2\ minutes.",Speech,
"Mr. Lynch","Thank you, Mr. Chairman. I want to thank our panelists. I appreciate the frequency of these hearings to try to get a sense of the Administration's White Paper on regulatory reform. I would like to hear from the panelists during their testimony about the issue of these complex derivatives being traded over-the-counter. I still believe, in spite of the Administration's position, we have a big payday problem with the major banks, so I think a lot of money is going to gravitate to the OTC version of these things. There is no exchange, so we don't have a consistent valuing mechanism in place. And I just think that the complexity here is incentivized under the President's proposal. I raised these issues with Secretary Geithner in the meetings that the chairman has arranged, but I still don't think the protections are there. So I would like to hear the answer to that in your testimony. And I yield back the balance of my time. Thank you.",Speech,
"The Chairman","The gentleman from Texas for 1 minute.",Speech,
"Mr. Hensarling","Thank you, Mr. Chairman. I am disappointed in the Administration's regulatory reform plan for a number of reasons, one of which is it doesn't seem to make sense of our current existing regulatory structure as much as simply adding new regulatory structure on top of it. Again, the premise is wrong that we suffered from a lack of regulation. It wasn't lack of regulation, it was regulators making a mistake, and frankly, some dumb regulation. I know that one of the members brought up the AIG matter. I would have all my colleagues recall that the regulators said, do you know what, we had the expertise, we had the regulatory authority, we had the manpower, we just missed it. And so maybe there are things we can do to help make regulators smarter. I am not sure that necessarily argues for more regulation. I continue to be concerned that if you hamper or customize OTC derivative contracts, firms will find it more challenging to hedge their risk, that means less credit, which means less job opportunities in an economy that has the highest unemployment in 25 years. We must do better.",Speech,
"The Chairman","We will now begin with our statements. And we will start with Chairman Schapiro.",Speech,
"Ms. Schapiro","Thank you very much. Chairman Frank, Ranking Member Bachus, members of the committee, thank you for the opportunity to testify today on behalf of the Securities and Exchange Commission. I am especially pleased to be here with my colleague Gary Gensler. I am committed to a long and successful collaboration. President Obama recently unveiled a plan for a stronger and safer financial system. I believe the plan makes real progress in filling gaps in our regulatory landscape that became apparent in the wake of the financial crisis. In particular, it calls for improved regulation, oversight, and transparency for over-the-counter derivatives, more consumer investor focus by financial regulators, and improved macroprudential oversight so that regulators can identify and minimize risks that flow across the financial system. I believe this plan will strengthen the SEC, build on our internal efforts and, in the process, improve investor protection and help us to begin to restore confidence in our financial system. The most critical regulatory gap we must fill involves the enormous over-the-counter derivatives market. Given the breadth of this market and the importance and interconnectedness of institutions participating in it, the Administration has proposed a comprehensive framework for regulating OTC derivatives with four broad objectives: preventing activities that pose risk to the financial system; promoting efficiency and transparency; preventing market manipulation and other abuses; and ensuring that these products are not marketed inappropriately to unsophisticated parties. The SEC, the CFTC, and the Treasury Department have been working closely and have general agreement on the pressing need for a comprehensive regulatory framework. There is agreement on the need for recordkeeping and reporting requirements, significant transparency, robust margin requirements, clearing systems that monitor and manage risk, comprehensive dealer regulation, business conduct and disclosure standards, and vigorous enforcement. In fashioning a regulatory framework for OTC derivatives, it is crucial to recognize the close relationship between the regulated securities markets and the now mostly unregulated markets for OTC derivatives. For example, when an OTC derivative references a security, it can be used to establish synthetic long or short positions regarding that underlying security. In this way, market participants can replicate the economics of either a purchase or sale of securities without actually purchasing or selling any securities. Because market participants can use unregulated OTC derivatives to service synthetic substitutes for securities, these securities-based derivatives are closely interconnected with the regulated securities markets. This creates significant regulatory arbitrage opportunities, that is, moving products away from traditionally regulated transparent markets to customized unregulated and opaque bilateral contracts. In deciding how to fill this regulatory gap, it is important that similar products be regulated similarly so that market participants cannot use size and leverage to work around the system. Accordingly, we believe securities-based swaps should be subject to the Federal securities laws. This approach would incorporate the securities related OTC derivatives market into an existing unified securities regulatory regime. As such, it would be relatively straightforward to implement because these products would be placed under the same umbrella of oversight as the underlying securities. This approach also would establish a clear delineation of primary regulatory responsibility which would help avoid regulatory gaps. And finally, it provides a workable framework for bringing transparency, clearing, and exchange trading to this market in the near term without creating undue dislocation. In addition to OTC derivatives, the SEC and the CFTC have been working closely together to identify differences between our two regulatory frameworks that might be harmonized. While the cultures and missions of our agencies are, in some ways different, we share many of the same public policy objectives. While I focus largely on my remarks on derivatives, there are many aspects of the Administration's plan as well as complementary proposals that have a direct bearing on the SEC's oversight capabilities. Very briefly, the plan seeks to require that advisers to hedge funds and other private investment pools register with the SEC. Currently, exemptions in the laws have placed hedge funds and many of their advisers outside the purview of regulation. First, through registration and resulting oversight, we can enable investors, regulators in the marketplace to have more complete and meaningful information about private fund investors, the funds they manage and the impact of their activities on the broader markets. Second, the SEC and the Administration also appreciate that many investors do not realize that they may be treated differently depending on whether they seek investment advice from a broker-dealer or an investment adviser. I fully support the view that financial professionals who provide similar services should be subject to the same standard of care, namely, that they act solely in the interest of their customers or clients and that they be subject to comparable regulatory requirements. Third, I support the Administration's proposals to strengthen SEC enforcement by giving it expanded authority to compensate whistleblowers who bring significant enforcement information to our attention, to pursue expanded sanctions against wrongdoers, and to increase the potential grounds for seeking sanctions. Fourth, I agree with the need to do more to address conflicts of interest in the credit ratings process. To that end, I believe the Administration's legislative proposals are a valuable step forward and will help to better align the interest of credit rating agencies with investors who rely on them. Already, the SEC is taking steps to heighten regulation of rating agencies, including establishing a branch of examiners dedicated specifically to rating agencies. Finally, I believe there is a need for a systemic risk regulator as well as a strong and robust financial stability oversight council. Such a council would help assess emerging systemic risk by setting standards for liquidity, capital, and risk management practices. There is clearly much to do, but I believe the steps the Administration, the SEC, and the Congress are taking will help restore investor confidence. Thank you,",Statement,STATEMENT OF THE HONORABLE MARY L. SCHAPIRO, CHAIRMAN, U.S. SECURITIES AND EXCHANGE COMMISSION (SEC)
"Mr. Chairman","",Speech,
"The Chairman","Chairman Gensler.",Speech,
"Mr. Gensler","Good morning, Chairman Frank, Ranking Member Bachus, and members of the committee. It is good to be back with you again after 8 years since I was last before this committee. Thank you for inviting me to discuss the White Paper on Regulatory Reform on behalf of the full CFTC. Financial regulatory reform is critical for the health of our economy. As President Obama outlined last month, we must urgently move to enact broad reforms in our financial regulatory structure in order to rebuild and restore confidence in our financial system. I would like to start by discussing reforms most relevant to the CFTC. First and foremost, this is with regard to bringing broad regulatory reform for the derivatives marketplace. This will require two complementary regimes: One regime that oversees the derivative dealers themselves; and another regime that oversees the market functions. I think it is only with those two complementary regimes that we are able to capture the reforms that are necessary. For the dealers, we should set capital standards and margin requirements to help lower risk. We should set business conduct standards to guard against fraud, manipulation, and other market abuses. We should also mandate recordkeeping and reporting with an audit trail to promote transparency. The dealer regulation will cover all OTC derivatives, standardized as well as customized derivatives. This, I believe, won't go far enough, though, and we also need to try to lower risk further by mandating that standard contracts be on central clearing and that standard contracts also be on exchanges whether they be fully regulated exchanges or regulated electronic trading systems which promotes transparency. Requiring clearing and trading on exchanges or regulated transparent electronic trading systems will further promote transparency, and will further lower risk in addition to the dealer regime that I talked about. To fully achieve the objectives, we must enact both of these complementary regimes. President Obama last month also called for recommendations to change the statutes and regulations that would harmonize the regulation of the futures and securities markets, and I believe this is essential. Specifically, I would just mention three areas where the CFTC and SEC harmonization process, I think, would benefit the American public. First, as we saw last year, there are gaps in our regulatory structure right now. The heart of this hearing today is filling one of the major gaps; over- the-counter derivatives. Second, I think there are places where we may overlap in regulation. And while in certain circumstances that is appropriate, we look to identify those overlaps and seek to work with this committee and Congress where we can help clarify those overlaps for the marketplace and for all participants. And third, there are places where we regulate similar products or similar market events or exchanges where we might have inconsistent rules, and we look forward to working together to identify those inconsistencies and try to harmonize them. Chairman Schapiro and I are committed to doing this and seeking public comment. And in fact, we are looking to have joint hearings between the SEC and the CFTC in August and September to help inform the Commissions on these views as we seek to inform the rest of the Administration and you on our views on these matters. As we work with Congress to apply these regulations to over-the-counter derivatives, I think it is a real opportunity actually to start with harmonization right here on over-the-counter derivatives. And whether the SEC has jurisdiction or the CFTC, we need to have similar fraud standards and manipulation standards, that the electronic trading systems that we oversee have similar standards and that we embed in statute, the over-the- counter derivative statute, that we have strong vigorous standards with this regard. I would also like to just briefly touch upon hedge funds where the Administration is called to require hedge funds to register and other investment funds with the SEC, which I fully endorse. But I think as we go forward to do that, we have to ensure that the CFTC still can make sure that anyone participating in the futures markets and those markets that we oversee that we are able to have our full ability to police those markets and get ready access to information from the SEC from these hedge funds. Lastly, I just want to say how fortunate I believe to have a partner in this effort, SEC Chair Mary Schapiro. She brings invaluable expertise which gives me great confidence that we will be able to provide Congress with sound recommendations on comprehensive oversight of OTC derivatives in the markets as a whole. I look forward to your questions, and I am glad to testify in front of you at any time, Mr. Chairman.",Statement,STATEMENT OF THE HONORABLE GARY GENSLER, CHAIRMAN, COMMODITY FUTURES TRADING COMMISSION (CFTC)
"The Chairman","Thank you. Ms. Schapiro, one of the issues that you know people have concern about here that is clearly in your jurisdiction is the short sale question. Could you give us the state of play now before the Commission, what are you thinking about, what is pending, what do you think is going to be happening?",Speech,
"Ms. Schapiro","I would be happy to, Mr. Chairman. As I have told the committee before, that has been the number one issue on which I receive comments and letters from both the public, the industry, and Congress as well. The SEC proposed a rule a couple of months ago and the comment period closed on June 19th, multiple approaches to dealing with short selling in the marketplace. Those approaches broke down roughly to two categories: a set of proposals that would operate as a market- wide mechanism to slow the descent of stocks during a declining market; and the other set akin to the old uptick rule or a bid test. The first set of proposals were triggered off of a circuit breaker concept so that if the price of a particular stock declined by more than, say, 10 percent in one day, then a circuit breaker would kick in and no more short selling of that stock would be possible for some period of time. As I said, the comment period closed on June 19th on the multiple proposals. We received 4,000 comment letters. We are working our way through those comment letters. In addition, we held a roundtable to solicit views.",Speech,
"The Chairman","What is your timetable for a decision?",Speech,
"Ms. Schapiro","I am hopeful that we will do some interim steps very quickly with respect to fails to deliver and a number of other rules that were also in play. And I am hopeful that over the next several weeks or next 2 months we will be able to come to closure and, assuming the votes on the Commission, an appropriate response.",Speech,
"The Chairman","Thank you. I know members may still have some further questions about that. On the registration of hedge funds, let me ask both of you, I think there is a fairly broad consensus among some on our side of the committee that hedge funds should register, but the question is how. That is, hedge funds are not mutual funds. And I know when you are a lawyer and you have to choose, well, we will take this model or that model, A or B or C, but we can make it A-plus or C-minus or ice cream. So we can do whatever we want in terms of the form. When we come to the drafting on registration of hedge funds, should we pick one of the existing models, etc., or would you recommend that we draft a registration for hedge funds that might vary from some of the existing forms taking into account their particular nature? Ms. Schapiro?",Speech,
"Ms. Schapiro","I think, Mr. Chairman, there are obviously, as you suggest, lots of ways to do this. You can register the funds themselves as investment companies and then try to exempt them from a lot of the requirements. You can register the adviser to the hedge fund which is what the SEC has proposed doing which would get us I think virtually everything we need to effectively regulate hedge funds in terms of registration, inspection ability.",Speech,
"The Chairman","Let me just say, because again, we have the power to write the law, requiring to register and then exempting from some of the requirements of what we register doesn't make a lot of sense, right? We ought to just write it right the first time.",Speech,
"Ms. Schapiro","I don't disagree with that. And I think the concern would be that trying to stuff a hedge fund into the model of an investment company isn't really the most rational way to go. But registering the investment adviser gets us access to really everything we need as a regulator of these instruments with the exception of the ability to impose on the fund itself capital requirements, diversification requirements that nobody is envisioning, at this time any event, needing to do. So we think adviser registration works.",Speech,
"The Chairman","I figured that, and depending on how it works, that could conceivably be something that a systemic risk regulator, however it is constructed, might be taking a look at. Let me ask the last point on derivatives. One of the questions that has come up was mentioned today in one of the publications. What is your view on--well, let's put it this way. What is the function that is served, and there may well be one, when someone who does not own an asset buys insurance against a drop at its value, people buying credit default swaps who don't have an economic interest, in particular, on the item for which they bought the credit default swap. Is that an economically important function? Should we, in any way, try to change that? Mr. Gensler?",Speech,
"Mr. Gensler","I think that the function of using a derivative to hedge a risk, first and foremost, is generally a risk that is in that commercial enterprise. But there are some times that you are hedging a risk that is similar to a risk you have. So it may be that a commercial bank wants to hedge a portfolio of loans and enters into a credit default swap which is on a portfolio, again, of listed securities that have some correlation or relationship to it. So there are--",Speech,
"The Chairman","Let me ask you, and finish in writing, is there a third category, that is, you might decide to buy one because you are taking a good guess that something is going to go bad and you will make some money if it does, and is that something that is good or bad or indifferent? Well, let me get that in writing because we don't have time. We have a lot of members who want to ask questions. The gentleman from New Jersey.",Speech,
"Mr. Garrett","Thank you, Mr. Chairman. Taking a page out of Mr. Royce's comment, and as I said the last time, we have sort of been here before with regard to having a problem and then coming back to reform it, and we went through a litany of problems in the past of the SEC. Just yesterday, we had a panel, and the idea was we were going to give more authority to the Fed. And I went through a litany of problems where they missed on capital requirements, they missed on regulation, they missed on monetary policy, and yet it is the thought right now in Congress we are going to give even more authority there to the Fed. So in a sentence, why should the American public be watching the hearing today and be sanguine to think that we should be at this point giving more authority to the SEC?",Speech,
"Ms. Schapiro","Congressman, I think it is fair to say that every regulator over the last several years has had episodic failures and missed many of the issues that gave rise to the financial crisis, the SEC included, but certainly not only the SEC. But at the end of the day, there is an enormous amount of work that happens at the SEC that benefits the American investor and taxpayer on a daily basis. Whether it is the review of corporate filings to ensure that they are honest and transparent or ensuring that mutual funds are actually operating as they have extremely effectively over the last several years.",Speech,
"Mr. Garrett","I appreciate it. They do some good, but obviously, the failures in the past, present company excepted because you were not there at the time, is something that just raises that question. I don't have much time, so let me go on to the next point, because I know you are going to sing the praises of things that have been done well. A lot of people could have a disparate opinion as to what brought us here. Some people would say it is GSEs and their leveraging issues, other people would say it is the credit rating agencies and they have problems; other people would say it was the regulators or the OTS and what have you that simply missed things and what have you. A lot of people can point out different things. We have not come to a conclusion as to what the problem ultimately was that brought us here. Can you point to one example where it was standardized derivative products that was ultimately part of the cause that brought us here?",Speech,
"Mr. Gensler","I think that the unregulated derivative dealers, the affiliates at Lehman Brothers and Bear Stearns and, for that matter, even that which was in the back allowed for a great deal extra leverage in the system.",Speech,
"Mr. Garrett","Okay. That is the--",Speech,
"Mr. Gensler","And even the standardized product.",Speech,
"Mr. Garrett","That is the entities. How about the product themselves? What we are talking about here is regulating the product and putting constrictions around the product itself, and its a standardized product as opposed to, because there is a whole host of other proposals out there as far as regulating the brokers and investment advisers, can we point to where it was--",Speech,
"Mr. Gensler","I am of the firm belief that bringing standardized products onto central exchanges and onto central clearing will lower risk and enhance transparency. Tens of thousands of end users will benefit by that.",Speech,
"Mr. Garrett","I appreciate we can lower risk, but can we give one example so I can go home and say this was part of the problem that caused it and here is a specific example.",Speech,
"Mr. Gensler","I think that AIG is Exhibit 1--$180 billion of American taxpayer money for standardized and maximized products.",Speech,
"Mr. Garrett","Excellent point. AIG, would they be products that would therefore go through and be considered a standardized product that would go through a clearinghouse?",Speech,
"Mr. Gensler","Many of their products would. Some of them were so customized they couldn't. But all of them would be regulated for capital and margin. All of them would be regulated as a derivative deal.",Speech,
"Mr. Garrett","Wasn't most of the problem with the AIG situation with their credit default swaps which were based upon the subprime problem and the mortgage problem? They would not be standardized product.",Speech,
"Mr. Gensler","Also, there was no effective Federal regulation for capital or margin. So last September, Congress was put in a terrible position we should never put Congress in to have to think about the TARP bill and then the Federal Reserve and the Treasury loan, you know, this $180 billion of the Fed specifically. We want to avoid that in the future. And that is for standardized products as well as customized products. We need capital and margin requirements to do that.",Speech,
"Mr. Garrett","Well, I have never heard anyone say that the problems over at AIG were with their standardized product.",Speech,
"Mr. Gensler","It was actually both. The customized product get a lot more publicity obviously because they are so exotic. But it was also the standard. It is the amount of leverage that you can put in the system, how much debt you can put on a very small basic capital.",Speech,
"Mr. Garrett","Very quickly, I have heard a lot of people from the business community say even with the nonstandardized products which would raise the capital requirements or the marginal requirements that this would basically make it impossible for them to use them and hedge their businesses. You only have 30 seconds.",Speech,
