"Speaker","Speech","Type","Comments"
"The Chairman","Thank you, Mr. Chairman. And sometimes you do get a second chance not to screw up, which I apparently have, and I can ask my questions at an appropriate time with the parties. Let me just ask two questions. The monetary report on page 2, and although unit labor costs in the nonfarm business sector have been rising, the average market for prices or for unit labor costs is still high by historical standards, an indication that firms can potentially absorb higher costs, at least for a time, through a narrowing of profit margins. That is where wages have gone, to some extent, in higher profit margins. And then in the Don Evans, Grant Aldonas, Matthew Slaughter, Robert Lawrence report, here is their summary on page 36 in the Financial Services Forum, during this period, 2000 and 2005, an astonishingly small fraction of workers, just 3.4 percent, was an educational group that have enjoyed any increase at all in mean inflation adjusted money earnings. Those with doctorates and JDs, MBAs and MBs, in contrast to earlier decades, even college graduates and those with nonprofessional masters degrees, 29 percent of workers suffered declines in mean real earnings. So the question is, is there anything in sight that would alleviate this situation?","Speech"," "
"Mr. Bernanke","First, we have seen some recent increases in real wages over the last year. Average hourly earnings are up more than a percentage point. Secondly, I think that part of what has happened in the last few years has been the effective energy prices which have risen rather rapidly and absorbed a good bit of buying power from consumers. Over the longer period of time, people with greater education--college education and so on--have been seeing real increases in their incomes, and I expect that to continue. But many of the points you raise about inequality I would be happy to address, but I do think that we will see improvement.","Speech"," "
"The Chairman","Well, I am troubled by kind of a complacency there, Mr. Chairman. First of all, yes, they went up some in the first quarter and went down in the second quarter according to your report, real wages. Second, you said, well, it is fuel. Well, 3.4 percent of the people, what, are they flying around on broomsticks? I mean, the fact is that it is not everybody. There is a real inequality here. The 29 percent who had college degrees and masters degrees have suffered real declines in the mean there over the last 5 years. I have to say, I know that education is always the answer. I am struck again. This is a report put forward by some very thoughtful Republican members of the Bush Administration in which they essentially say education is greatly exaggerated as a near-term improvement. And they point out there is a generational issue. But part of the problem with education is that some people were educated 10 and 15 years ago and they were told, well, learn these software skills, learn these other skills, and many of those jobs are now either outsourced directly, or because of the threat of outsourcing, they are subject to competitive pressures that hold it down. And then it does seem to me what you talk about going forward, is inflation a greater danger to you than a continuation of this trend? I predict you are going to see this continued gridlock. Are there no things you think we should be able to do to try and reduce this trend of inequality than just sit and hope?","Speech"," "
"Mr. Bernanke","No, Mr. Chairman. I have discussed some of these issues. First, the trend of inequality is not something in the last 5 years. We have seen this for at last 30 years, if not more.","Speech"," "
"The Chairman","But it has gotten worse in the last 5 years.","Speech"," "
"Mr. Bernanke","Well, again, I think that part of what you are seeing just in the last few years is the disproportionate effects on lower income people.","Speech"," "
"The Chairman","No, no, Mr. Bernanke, that simply is not true. We are talking about the 29 percent in the last 5 years, the 29 percent of the population with college graduates and masters. I think there is a cultural lag here. This is Don Evans' report; 29 percent of the population in those groups with college degrees and masters have suffered real declines in the last 5 years. They are not lower income people.","Speech"," "
"Mr. Bernanke","I would like to look at those data, but the fact is that over the last few decades, and this is the kind of thing you need to look at over a long period of time, we have seen a substantial spreading apart of incomes, which is key, in part to education, not entirely, but is key, in part to education.","Speech"," "
"The Chairman","What do we do about it?","Speech"," "
"Mr. Bernanke","There are several things we can do about it. First of all, the Federal Reserve can maintain a strong and stable economy, which we intend to do, and that will be helpful. But more importantly, there are several elements. First, I think the reference to education is a little bit too pessimistic because it refers, I believe, to sort of K-12 type education, which takes a very long time to work.","Speech"," "
"The Chairman","No, they are talking about higher education.","Speech"," "
"Mr. Bernanke","And higher education. But there are many other forms of skill acquisition. There is short-term job training, there are vocational schools, and so on. We are hearing in the field that finding someone with plumbing skills or welding skills or who can put lines on a telephone pole is very difficult, and they command high wages.","Speech"," "
"The Chairman","Well, my time has expired. I just want to say that I would urge people to read this report. And I think, first of all, debunking by Mr. Slaughter who served on the Council of Economic Advisors, I believe under your chairmanship, along with you as a colleague, Grant Aldonas, they say that education is a good thing, but being made to tow too much weight. But here is the problem, even with education. Getting people that education requires, to a great extent, some public participation. We can't expect the private sector to pay for this out of what it does. And this is another factor. As long as we have the current situation in which government is considered to be a bad thing, etc.--let me put it this way: The way in which we finance education in the country today, particularly beyond K-12, reinforces inequality, it doesn't alleviate it. So yes, education properly done could do this. But kind of oh, well, that is the way the world is and we will just have to hope for the better, is a problem. The notion that a stable economy, and this is where I think, again, we have a fundamental difference, yes, I would like to see a strong, stable economy. That is a necessary condition for diminishing inequality. But it is clearly an insufficient condition, and in the absence of any recognition of that, you are going to continue to see the kind of gridlocking in which trade promotion and immigration and other issues don't go anywhere. I just urge people who want to see us move in this direction to help us diminish inequality, or you will have continued economic gridlock. The gentleman from Alabama.","Speech"," "
"Mr. Bernanke","Mr. Chairman, if I can just respond very quickly. In my remarks in March on inequality, I talked a little bit about education and training. I talked about other policies as well, such as helping people move between jobs and other types of policies, more affordability of health insurance.","Speech"," "
"The Chairman","I appreciate that. In fairness, could we have a hearing, perhaps, in which you might come and talk about this?","Speech"," "
"Mr. Bernanke","Certainly.","Speech"," "
"The Chairman","Thank you.","Speech"," "
"Mr. Bachus","Thank you, Mr. Chairman. The chairman of the committee talked about how he was troubled by complacency. I am also troubled by complacency, and every member of this committee ought to be troubled by complacency. But it is not in the Federal Reserve. The Chairman of the Federal Reserve has come in here this morning, as many other people have said to us, that the rise in energy and food cost are impacting the poor and middle class and it is one of the chief reasons for income inequality. The National Association of Manufacturers recently said that high cost of energy is a cap on the wages of blue collar workers. And yet this Congress, for 10 years, has failed to turn to the cheapest form of energy, which would give relief for every American's electric bill, heating oil bill and everything, and that is nuclear energy; 86 percent of the energy produced in France at a much lower cost than most of our electricity is nuclear. France has done it, India and China are building a nuclear power plant every week--I mean, every week, I think it is, or every month, one comes on line. We can reduce the cost of not only energy costs, which the Chairman has said, he says right here, food and energy costs have eroded real incomes. And it hits us, he said, the poor and the middle class are the worse. The biggest component and the biggest contributor of the rise in food cost is the cost of energy, and one of the things we are doing, which does give us some relief, we are taking corn and turning it into ethanol. So whether that is good or bad, it is resulting in an increase in the cost of food. Fertilizer, the biggest component of fertilizer is energy, and it is the biggest component in producing food. So if any of us are concerned about, and I am, and I think we all are concerned about the poor and the high cost of their gas bills, their electric bills, their heating and oil bills, we will pass a bill next month, if not this month, and we will do away with all this regulatory and legal burdens that have prevented us from decades from building a nuclear power plant, and have cost millions of American jobs, mostly blue collar workers, their ability to exist and stay in their community. Visit some of the communities in Pennsylvania and Ohio and you will see the result of us standing and not doing anything about nuclear power. Mr. Chairman, I am going to change subjects. As I said in my opening statement, one of your biggest challenges has been created by the government's inability to address energy concerns, and you said that the wild cards are energy and food, and the biggest wild card in food is energy. This committee and this Congress has within its bull's-eye, as you probably read, private pools of capital, hedge funds and venture capital private equity funds. Would you like to address some of the benefits of private pools of capital, and if we do drive those private pools of capital offshore, what detrimental effects it may have on us?","Speech"," "
"Mr. Bernanke","Certainly Congressman. Private pools of capital--hedge funds--raise a whole range of issues. I am not going to address them. But they certainly do provide some important benefits, and these include providing some ability to share risks. We now take risks and share them, so that they are held by lots of different people and not just by the banking system, for example. They provide a good deal of liquidity to help markets work more efficiently. And private equity in particular, plays an important role in the market for corporate control. We need to have a mechanism whereby poorly run companies' weak managements are subject to being taken over, replaced and their companies improved. When it is working right, at least, private equity, as LBOs in the past, helps to serve that function. So they serve some positive functions. They raise many issues of financial stability and the like, making sure that their counterparties are paying appropriate attention to their risks and the like. And we discussed some of the President's Working Group's principles. But they certainly are a benefit to the economy.","Speech"," "
"Mr. Bachus","Thank you. My last question is this: When we looked at the subprime lending problem last year, we found that probably about 3 percent of the brokers and actually, also, not only brokers, but mortgage bankers, people who worked for nationally regulated bankers--about 3 percent of them caused about 90 percent of the mischief and the fraud, and they will lose their licenses in one State. Then they go to another State, and they set up shop, and they are really creating havoc. These are basically--to me, they are criminals, and they are inflicting a tremendous amount of pain. Would you like to comment? I introduced a bill, along with several of my colleagues, which called for a national registration and licensing standard for all mortgage originators. Would you like to comment on that, or on the legislation we introduced?","Speech"," "
"Mr. Bernanke","Yes, sir. I will talk about the registration. I do think there is an issue about brokers who lose their licenses, who perform badly in one area, and then simply move to a new State. The Conference of State Bank Supervisors had been trying to develop a database essentially so they could provide information to each other. I think that, one, we should seriously consider some Federal licensing or at least some kind of Federal database that will allow States to know if a new broker who is coming into the State has some kind of previous problems in another location.","Speech"," "
"Mr. Bachus","Would you look at the national registration and licensing provisions that we have introduced and maybe get back with us on any recommendation? Thank you.","Speech"," "
"The Chairman","Thank you. Now, to explain the order here, this being a very large committee, not everybody gets to ask questions, especially if they wait until opening statements have been given, so I am going to go to the list of members on our side who did not get to ask a question the last time, by seniority, and then get back to the others. The first of those is the gentleman from Texas, Mr. Green.","Speech"," "
"Mr. Green","Thank you, Mr. Chairman. I thank you for your judicious approach in managing the committee, and I am honored to associate myself with your comments, and I also thank the ranking member. Mr. Chairman, thank you for visiting with us today. I would like to visit with you very briefly about a crisis that continues, and it seems to go unabated, notwithstanding cyclical and temporary factors; notwithstanding excess inventories and the lack thereof; notwithstanding core inflation; commodity prices, whether they increase or flatten; notwithstanding energy prices and how they impact the economy; headline inflation, core inflation. We have a crisis, in my opinion, and we consistently find that one segment of our society has an unemployment rate that is always twice that of another segment of our society. White unemployment is, as of June 2007, 4.0 percent. Black unemployment is 8.5 percent. Poverty among whites is 10.4 percent. Poverty among blacks is 25.6 percent. This is not something that is anomalous. It occurs consistently. There is a trend that is easy to track, and we consistently find that black unemployment is always twice that of white unemployment and is likely to be twice that of the national unemployment. The trend is there. The poverty trend is there. The question that I have for you is similar to the one that the chairman posed, but it relates to this segment of society, and the question is: Do you see a change in this trend? Is it possible for us to have African American employment to achieve parity with white employment? Is this trend going to continue?","Speech"," "
"Mr. Bernanke","Well, I am hopeful to see improvement over time. There have been some improvements in terms of the average family income, in terms of the share of minorities who are what would be called the ``middle class.''","Speech"," "
"Mr. Green","Because my time is limited, what must we do to change this trend so that we can achieve the parity that we really want in this country?","Speech"," "
"Mr. Bernanke","You are a bit beyond my area of specialization, Congressman, but, again--","Speech"," "
"Mr. Green","Well, if I may, though, Mr. Chairman, let me just say this now. You have talked about how we can impact employment generally speaking, and you have talked about how we can impact poverty generally speaking. Now, we have this one segment of society that is consistently higher than all other segments of society. Surely there must be some intellectual thought that you have to help us with this segment of society as well.","Speech"," "
"Mr. Bernanke","Certainly, I was going to, at the risk of repeating myself, talk about the importance of training and skills, making sure young people have the opportunity to learn job-qualifying skills, to finish school. A lot of young, minority teenagers are out of school and have very high unemployment rates. We need to make sure that there is equal opportunity for both young people--","Speech"," "
"Mr. Green","Let us focus on the equal opportunity, because I think that you and I may find some agreement here, Mr. Chairman. By the way, I admire you and respect you greatly, but as to the equal opportunity aspect of it, as the chairman has so eloquently put it, the way we fund higher education beyond the 12th grade promotes unequal opportunity in education because those who have the ability to acquire the education can achieve educational parity. Those who do not will not. There are still some systemic things that have to be addressed when we talk about achieving this parity in education, so how we do this is becoming a part of the debate that we have to contend with.","Speech"," "
"Mr. Bernanke","Congressman, my wife is a high school teacher; she teaches in the D.C. public school system. She has been working for some time with minority students, and her objective is to work with students to get them into college. Many of them have parents who are single parents who have never been to college.","Speech"," "
"Mr. Green","Mr. Chairman, if I may, listen, I hope to meet your wife, I am sure she is a lovely lady, but that will not help me with where I am trying to go.","Speech"," "
"Mr. Bernanke","I am trying to explain that there is a whole mix of educational issues, social issues, opportunity, making sure that the opportunities that exist are open to everybody in a free way that does not discriminate, making sure that everybody has an opportunity to gain skills and education. That is the kind of society we want. I recognize that we do not have it yet. I think we need to work in that direction. Monetary policy can try to--","Speech"," "
"Mr. Green","One other question quickly. Would you be amenable to attending an event--I will not say ``hearing''--but an event wherein you talk about--just as you talk about how you impact poverty and unemployment in society in the main, how we can deal with this one segment of society that for 300 years has consistently been at this level of inequality as it relates to employment, as it relates to poverty, as it relates to opportunity. Would you be amenable to such a thing?","Speech"," "
"Mr. Bernanke","Yes, sir. I have been consistently available to talk about community development issues, about minority issues, and I think this is extremely important for our society.","Speech"," "
"Mr. Green","Thank you, Mr. Chairman. I yield back.","Speech"," "
"The Chairman","The ranking member tells me he is also going to follow the policy of giving preference to the people who did not get to ask questions, this being a larger-than-it-needs-to- be committee, and so we now recognize the gentleman from North Carolina, Mr. McHenry, for 5 minutes.","Speech"," "
"Mr. McHenry","I thank the chairman. Chairman Bernanke, I am certainly glad to have you here. It seems your presentation today is largely about residential real estate. You mentioned that declines in residential construction will continue to weigh on economic growth over the coming quarters. Do you have any words for Congress--at a time when lending standards have been tightened--on whether or not we should further tighten lending with additional rules and regulations on the mortgage marketplace?","Speech"," "
"Mr. Bernanke","Well, I think there is a balance. I have discussed this in a number of speeches. I do believe the legitimate subprime lending in particular helps expand homeownership. It helps expand access to credit. At the same time, it is very important that we protect those who are possibly subject to abusive or to fraudulent lending, so we have to draw a fine line. We have to make sure we find ways to prevent the bad actors, the abusive lending, while preserving this market, which is an important market, both for the sake of those people who would like to borrow and to become homeowners, and also for the broad sake of our economy in maintaining the demand for housing. So it is really a case-by-case issue, but it is very important to try to walk that fine line between protecting consumers adequately by making sure that we do not shut down what is, I think, essentially, a valuable market.","Speech"," "
"Mr. McHenry","Can the Federal Reserve and the regulatory bodies within the Federal Government adequately address those concerns?","Speech"," "
"Mr. Bernanke","Congressman, I think I really need to leave that for the Congress to determine. We hope that we are taking steps, the steps I have outlined today, and we are prepared to take additional steps if necessary. I believe it will go some distance towards resolving some of these concerns. However, Congress may feel they need to take additional steps, and I think that is really up to the Congress to decide.","Speech"," "
"Mr. McHenry","Last month, the Federal Trade Commission had a very interesting new study on mortgage disclosures--you mentioned mortgage disclosures in your presentation--and it concluded in this study that current disclosures fail to convey key mortgage costs to many consumers, and in the study they found that about a third of consumers cannot identify their interest rate, whether it is prime, whether it is the prime and subprime marketplace; half could not correctly identify the loan amount; two-thirds could not recognize that they would be charged a prepayment penalty; and nearly nine-tenths could not identify the total amount of upfront charges. Do you believe that changes in mortgage disclosures can help the marketplace so that individuals can decide for themselves? If they have those clear and upfront pieces of information, can they better decide for themselves?","Speech"," "
"Mr. Bernanke","We think good disclosures are a critical part of a well-functioning market. We have had a series of hearings, and we have gotten exactly the same comment that you were just saying, which is that many borrowers simply do not understand all of the details of their mortgage. They do not get the information in a timely way. They do not understand the basics of what they need to know. So, as I mentioned, we are currently doing a complete overhaul of Regulation Z disclosures for mortgages. In particular, one thing we have found is that it is really essential to have real consumers look at these disclosures, because lawyers can write down these disclosures and say, ``This looks fine to me.'' If you give it to a real consumer, they will not know what to do with it. So one of the things we consider to be very important--and we have found this to be very helpful in our credit card disclosure work--is to do focus groups, consumer testing, to make sure, and to test people afterwards to see what they remember and what they understand, and to make sure those disclosures are effective. So I do not think there is any shortcut to getting good disclosures. You really have to make sure that the people can understand them.","Speech"," "
"Mr. McHenry","Can that largely be done through the regulatory structure?","Speech"," "
"Mr. Bernanke","Yes. As I said, we are currently undertaking that, and I hope that we will produce a good result that you will see, and you can make your own judgment.","Speech"," "
"Mr. McHenry","Well, Congress is targeting policy pursuits when it comes to the equality of outcome as opposed to, really, the equality of opportunity in this country. You speak of ensuring that we have solid employment as well as low inflation. Now, Congress has actually had a great focus on income inequality and the disparities in income in this country. Should the focus be more on eliminating poverty and offering opportunities to move up the income ladder, or should it be focused on the top and ensuring that we pull down those top income numbers to ensure greater equality?","Speech"," "
"Mr. Bernanke","The fact that there are some very wealthy people does not necessarily make me or you worse off if they are creating value. You know, I am a baseball fan. I like to watch Alex Rodriguez, and I do not particularly care that he earns a lot more money than I do. But we do need to make sure that people throughout the income scale have opportunities to raise their own standards of living and to make progress in our society. That is why I have advocated the principle of trying to give people opportunity through education, through skills, and through support during periods of transition between jobs to make them more productive and more able to deal with the disruptions that come with a globalized economy.","Speech"," "
"Mr. McHenry","Touching on that, expanding on that in my final question here, as to the taxation of capital gains and Congress' discussion now on taxing partnerships, do you believe that a lower capital gains tax that is lower than income rates is good for investment and strengthens our economy and growth in this country and helps lead to lower unemployment rates?","Speech"," "
"Mr. Bernanke","Congressman, I think I could talk about the pros and cons on this, but as you know, I am trying to avoid taking positions on specific tax and spending measures on the grounds that the Federal Reserve needs to maintain its nonpartisan status. So I am sorry. I really cannot give you a good answer on that one.","Speech"," "
"The Chairman","The gentleman from Illinois. For 15 seconds, if I could, I would like to say when energy costs are blamed for the fact that real incomes are going down, I do want to congratulate the corporate sector. They have apparently found a way to insulate profits from the impact of energy costs, because, as noted in the report here, and as we have seen, profits have gone way up. So, while energy costs appear to have this terrible impact on college graduates' real incomes, somehow the corporate sector has managed to avoid that. I think, in fact, energy costs are being given much more blame than credit, and there are institutional other factors, and the soaring profit sector is a bigger, I think, explanation of the stalled wages. The gentleman from Illinois.","Speech"," "
"Mr. Bachus","Would the gentleman yield just so I could respond?","Speech"," "
"The Chairman","Well, it is the gentleman from Illinois' time.","Speech"," "
"Mr. Bachus","Okay.","Speech"," "
"The Chairman","The gentleman from Illinois.","Speech"," "
"Mr. Gutierrez","Thank you very much. Welcome back, Chairman Bernanke. Just a side note, as Chairman, when you get together with the Governors, you might want to take a look at what I feel is going to be a real looming crisis, and that is for our generation of college kids today, because there is not a week that goes by that my daughter does not get another credit card. Worse yet, now she is getting loans to take a vacation, and to get a laptop. I mean, you should see the stuff that is coming in the mail. Fortunately, she has a very fiscally responsible dad who has taught her about money and monetary policy, at least I hope so, until I get the credit card bill in the mail. Very seriously, I really fear this can get out of hand, especially with the rising costs of how young people are going to manage their college. I would hate to see the next generation in such debt, but no matter what monetary policy you come up with, we are not going to be very helpful to them. Chairman Bernanke, at the February hearing, in response to a question from my good friend Congressman Cleaver regarding the positive role that immigrants have played and continue to play in our economy, you comment briefly on immigration reform. You state, ``So I certainly agree that immigrants have played a big role, they continue to play a big role, and we need to have a national policy on that. This is a very tough issue, and I think Congress really has to take the lead about how many people and under what conditions we admit, but it certainly is the case today that immigrants are playing a major role in our economy. There is no question about that.'' I appreciate your response, and agree with you in many respects, and I am not trying to play ``gotcha'' here by asking you to endorse any particular panacea--you just answered the last question in that regard--but I would like for you to expand a little bit on part of your answer from February. Specifically, do you think that the uncertainty with respect to the availability of a vibrant workforce created by Congress' failure to act on immigration reform has a negative impact or could have a negative impact on our economy?","Speech"," "
"Mr. Bernanke","Well, as you know, the immigrant workforce is very important in some industries--construction, agriculture, and others. Some of them are seasonal, and I think the employers in those industries are interested in knowing where the workforce is coming from, and would like to have some clarity. But I understand that one of the key issues here is that many of the concerns about immigration go beyond purely economic considerations, and I understand that. So, within the economic sphere, as I said in February, immigrants do play a very substantial role in our workforce, and they represent a significant portion of the growth of our workforce. They are very important in some industries, and, from an economic point of view, we need to recognize that role they play.","Speech"," "
"Mr. Gutierrez","We deported 160,000 undocumented workers from the United States last year, in the last 12 months. At that rate, it would take us about 65 years to ``rid ourselves'' of the 12 million undocumented as some would wish to do. But let us just say that we could do a better job, and that we could do it in 5 years. What do you think the economic impact would be on our economy if we just, all of a sudden ``rid ourselves'' of 12 million workers in our economy?","Speech"," "
"Mr. Bernanke","Well, I do not think it is very surprising to say that would be a fairly disruptive event if it happened very quickly. As I said in February, I do think it is important for Congress to think through how many immigrants they would like to have and under what conditions, because it is important to try to create some certainty and some ability to forecast what workforces are going to look like.","Speech"," "
"Mr. Gutierrez","Mr. Bernanke, I want to focus a minute on what I believe is an ongoing currency misalignment or manipulation by China and the effect of this practice on the American economy. The American workers' currency undervaluation by China is reaching critical mass. For over 10 years, China has fixed the exchange rate by intervening in currency markets. Economists estimate that the yuan is undervalued by at least 9.5 percent and as much as 54 percent. In the past, even you, Mr. Chairman, have characterized this undervaluation as a subsidy for exports from China. Suffice it to say, we cannot compete with this ongoing government subsidy, especially with our largest trading partner. In 2006, the U.S. gross trade deficit with China rose almost 15 percent, nearly $233 billion, a record high. Meanwhile, because China's government must buy U.S. dollars to keep the value of the yuan low, China holds more in foreign exchange reserves than any country in history. The latest tactic used by U.S. and third-party officials to try to convince China to allow its currency to fluctuate is to explain to the Chinese that doing so will benefit their own economy; that is, the Chinese economy. If you were to have a one-on-one meeting with your counterpart at the People's Bank of China, what arguments would you use to convince him or her that it is in the best interest of China and makes good economic policy for China to allow their currency to fluctuate?","Speech"," "
"Mr. Bernanke","Congressman, I have had that meeting on a couple of occasions. I do think that it is in China's interest to allow their currency to float, to appreciate. There are two principal reasons why it is in their own interest. The first is that without a flexible exchange rate, they are unable to run an independent monetary policy. They are having some issues right now with a bit of inflation and some massive price changes that may reflect excess liquidity in their system, and that is a potential problem down the road. The other reason that it is in their interest to adjust the currency is one you already alluded to, which is that the level of the currency essentially distorts the economy and puts more resources into the export sector. In China right now, less than 40 percent of total GDP goes to domestic household consumption. They need to reorient their economy towards producing more for the domestic market and being less oriented to the external market, and changing the value of the currency is one step to doing that. I think, in addition to currency change, though, that they ought to take additional structural measures to try to encourage domestic consumption so that, even at a given value of the exchange rate, the economy would be more focused on domestic demand rather than on the global market.","Speech"," "
"Mr. Gutierrez","Thank you, Mr. Chairman.","Speech"," "
"The Chairman","The gentleman from New Mexico.","Speech"," "
"Mr. Pearce","Thank you, Mr. Chairman. Thank you, Chairman Bernanke. It is a positive report of our economy and on the world economy in general. On page 5, you make a statement that if energy prices level off, if anticipated. I will now ask you what would cause you to anticipate the prices to level, what factors?","Speech"," "
"Mr. Bernanke","Well, we approach this at the Federal Reserve on, essentially, two levels. First, we try to do a fundamental supply-and-demand analysis and try to look at how we expect demand to grow not only in the United States, of course, but in emerging markets around the world, and where we see supply emerging in OPEC and outside of OPEC, and try to make some sense of where that market is going. Another very important piece of information is the futures markets. Investors, in dealing with NYMEX and with other futures markets, put their money where they think the price of oil is going to be at various horizons going out to 6 or more years. Those futures markets have been wrong in the past. They have underestimated the increase in oil prices that we have seen, which is one reason why we are very cautious about them. But over long periods of time, they are probably about the best source of information we have about where the markets see energy prices going. Those energy markets currently see oil prices remaining high, but leveling off over the next couple of years to the point where, if that actually happens, overall headline inflation would be about the same as core inflation.","Speech"," "
"Mr. Pearce","I would note that the National Petroleum Council met just yesterday--these are inside industry experts-- and they forecast that supply will be very tight and that prices will be high, trending higher, and then I think that we are doing things--I have seen the bill that we have marked-up in the Committee on Resources that would begin to limit access internally to Federal lands and to also slow the process down so that our supplies internally are beginning--will collapse. I will tell you that, as a life-long member of the oil industry and growing up in an oil town that already--because of the things that we are doing here, that as to the remedial work on the wells that keeps the production curve steady instead of declining, it is beginning to shut down. That utilization of equipment is beginning to lag nationwide, but also, specifically, in the remedial area, and so you have to anticipate that there might be some clouds on the horizon in that forecast and then the effect. Now, there are about three pages of your report from about the bottom of page 6 on where we are dealing with the subprime market, and some portion of that is a difficult market. My question is as to the worst-case scenario: I am wondering why we have so much attention on the subprime market. If the entire market collapsed--let us take the worst, worst, worst-case scenario--how much effect would that have on our economy? I would like that answer in kind of the context of, recently, Dow Chemical announced, because of high energy prices, that they are building a $22 billion facility in Saudi Arabia, another $8 billion facility in China, and together, 10,000 jobs are going to those places. Those would be high-six- figure jobs here, and yet they are building. So my question is that 30 percent of your report is about subprime, and the addressing of things that we should be addressing, but I am not sure that 30 percent of our time should be addressed versus the effect of high energy prices. Could you give me some understanding of those two factors?","Speech"," "
"Mr. Bernanke","Well, the Federal Reserve has multiple roles, and the primary purpose of this hearing is to talk about monetary policy in the economy, and that is normally the only topic I would cover. In this case, though, the Federal Reserve also has some regulatory roles in reference to subprime mortgage markets in particular, and I thought this would be a useful opportunity to update this committee on some of the actions we are taking specifically in this particular market. The concerns are in terms of what the effects of tightened lending standards might be on the housing demand, for example, which is one of the factors affecting the growth of the overall economy. But the main concerns I was addressing in the latter part of my testimony were really the maintenance of legitimate subprime lending and the protection of consumers from abusive practices.","Speech"," "
"Mr. Pearce","I appreciate that and hope that we do more of that. I think there are factors that are going to have a potential upset to our economy that would be important to get your perspective of, and that is the cost of energy long term seems to me to be the greatest threat to our economy, and with the National Council saying supply is limited and price is high, I would hope that we could get input on that also. But I appreciate your work, and again, it is a good report. I appreciate that. Thank you, Mr. Chairman.","Speech"," "
"The Chairman","Thank you. The gentleman from Texas.","Speech"," "
"Mr. Hinojosa","Thank you, Mr. Chairman. Chairman Bernanke, thank you for giving us an update on the economy of the United States and abroad and for giving us an opportunity also to ask some questions that are of concern to us. I hope that in this brief time that we have, I can address housing, the NADBank, immigration, and possibly the college student loan industry as it refers to the for-profit entities. This week the House of Representatives passed two of my rural housing bills, authorizing funding for the Housing Assistance Council and the Rural Housing and Economic Development Program. I introduced those two bills in my capacity as chairman of the Congressional Rural Housing Caucus to improve the affordability and the availability and the quality of housing in rural America. What data can you share with us as to the economic wellbeing of rural America, and what types of Federal policy changes do you recommend to improve their livelihood?","Speech"," "
"Mr. Bernanke","Well, one suggestion that I will just put out for consideration is that the Congress is looking at farm support bills, and the payments are made to individual farmers on different crops. Certainly one way to think about supporting the farm economy is less through direct payments to individual farmers and more to supporting the broader infrastructure of the rural economy--irrigation, land preservation, erosion, roads, some of the things you have been talking about--to make the rural economy healthier and stronger more generally. I think that would be one thing to consider under the general rubric of the agricultural bill.","Speech"," "
"Mr. Hinojosa","I agree with you because, in my district, I have seen that we give out about 7,500 checks a year as subsidies, and 10 percent of the biggest farms in our district receive 80 percent of the total amount of money given by the Federal Government. So I agree with you. The second question refers to Mexico and to the fact that it is the United States' second leading trade partner. This is especially visible on the border in my congressional district in south Texas. The communities along the Mexico-U.S. border have faced great burdens on their infrastructure due to such trade growth. Do you support an increase in resources for the NADBank to support local projects such as wastewater treatment facilities, roadways, and bridges to address this regional challenge?","Speech"," "
"Mr. Bernanke","Congressman, I am afraid I have not really had a chance to evaluate that particular issue. I do know that there is an awful lot of economic activity along the border there, and my very first trip as a member of the Board of Governors some years ago was to Brownsville. I saw a building there of some new colonias and the cooperation between Mexicans and U.S. citizens. So I think that is a very vibrant area, and I hope that its infrastructure is well- served, but I am afraid I do not know enough about your specific proposal.","Speech"," "
"Mr. Hinojosa","Yes. I may want to point out to you that the Administration zeroed out the amount of money for the BEC Board, which is the one that receives the applications for those entities that are asking for assistance, even though the North American Free Trade Agreement has caused us to increase our trade with Mexico so much, and yet this Administration failed to allow some money so that the NADBank could continue to do what it was intended to. The third question is on immigration, and I want to say that since immigration reform appears to be set aside by the Senate, at least for now, what strategies for increasing the labor force must be pursued to meet the future needs of United States' businesses? If immigrants are not encouraged to be employed as legal workers or are not brought in as temporary employees, what alternatives must we pursue to make sure we have enough workers for all of our industries, especially agriculture, construction, manufacturing, hotels, restaurants, and landscaping? Those are areas where we are hurting from not having enough employees.","Speech"," "
"Mr. Bernanke","Well, there are two ways, essentially, to increase the effectiveness of our labor force. One, of course, is to improve the skills and training of U.S. citizens and bring more people into the labor force here. The issues concerning the immigration bill notwithstanding, I do not think anyone is arguing that we should not have a legal immigration policy, and bringing in people with the appropriate mix of skills can be productive and useful for the economy. In particular, currently there is something of an imbalance between low-skilled and high-skilled workers, and I think it would be beneficial to our economy to allow additional high- skilled workers as well as some of the workers whom you were alluding to, working in agriculture and the like.","Speech"," "
"Mr. Hinojosa","I agree with you that we ought to spend more money in retraining and in helping our own folks here in the United States to be able to fill those jobs and to possibly increase the amount, but when the government and the Administration took 10 years to raise the minimum wage, you can see why it is difficult to get people to take those jobs. So, again, I thank you for coming to speak to us. I yield back.","Speech"," "
"The Chairman","The gentleman from California, Mr. Campbell.","Speech"," "
"Mr. Campbell","Thank you, Mr. Chairman. Oddly enough, Chairman Bernanke, I have a series of economic questions for you. I believe I am correct in characterizing that about 6 months ago, you said that you thought one of the greatest risks to economic growth would be a hard fall in the residential housing market. You have said that today some of our slow-down in growth is largely attributable to that sector. How would you assess the risk of a hard fall in that market at this point? What are the risks to that happening, or what are the opportunities for its not happening?","Speech"," "
