"Speaker","Speech"
"OPENING STATEMENT OF SENATOR LEVIN",""
"Senator Levin","Well, thank you, Mr. Chairman. Again, I would be happy to have this time deducted from my question period."
"Chairman Lieberman","Not at all."
"Senator Levin","Mr. Chairman, I thank you and the Ranking Member for holding this hearing. History has proven time and again that markets are not self-policing. The Pecora hearings before a Senate committee in the 1930s pulled back the curtain on the abuses that gave rise to the Great Depression. Hearings since then have documented a litany of abuses by financial firms trying to take advantage of investors and markets for private gain. In recent years, for example, Congressional hearings-- including by the Permanent Subcommittee on Investigations (PSI), which I chair--showed how Enron cooked its books, deliberately distorted energy prices, and cheated on its taxes, becoming the seventh largest corporation in the country before its collapse. Our Subcommittee hearings also showed how leading U.S. financial institutions such as Citigroup, JPMorgan, and Merrill Lynch willingly participated in deceptive transactions to help Enron inflate its earnings. Some of our other hearings of PSI have disclosed that U.S. corporations engaged in misleading accounting, offshore tax abuses, excessive stock option payments, and other disturbing practices. Our hearings in 2007 showed how a single hedge fund named Amaranth made massive commodity purchases on both regulated and unregulated energy markets to profit from distorted energy prices that they helped generate, causing U.S. consumers to pay more. Subcommittee hearings last year showed how Lehman Brothers, Morgan Stanley, and others helped offshore hedge funds dodge payment of U.S. taxes on U.S. stock dividends by facilitating complex swap agreements and stock loan transactions. Other congressional hearings have shown how Countrywide and others sold abusive mortgages, overcharged borrowers, and offloaded defective mortgage-based securities onto the market. Part of the explanation for these recent abuses is a history of actions that have gradually weakened our financial regulatory system. Here is a chart, which I guess our audience can see, but we cannot, so I will quickly read what is on it.\1\ The chart lists just a few of those actions over the last 10 years. Some of these actions are the following: \1\ The chart referenced by Senator Levin appears in the Appendix on page 356. Back in October 1998, at the request of the Securities and Exchange Commission (SEC), the Treasury Department, and the Federal Reserve, Congress blocked funding for the Commodity Futures Trading Commission (CFTC) regulation of over-the- counter derivatives. In 1999, the Gramm-Leach-Bliley Act repealed the Glass- Steagall Act of 1933, which separated banks, broker-dealers, and insurers. In December 2000, the Commodity Futures Modernization Act prohibited swaps regulation, and opened the Enron loophole allowing unregulated energy markets for large traders. In August 2003, the SEC delayed requiring auditors of private broker-dealers to register with Public Company Accounting Oversight Board rules. In June 2004, the SEC weakened the net capital rule for securities firms. In June 2006, the Court of Appeals invalidated the SEC regulation requiring hedge fund registration. We needed the SEC to come back to us and to ask for legislation. That did not happen. In December 2007, the SEC allowed foreign companies trading on U.S. exchanges to use international financial reporting standards without a reconciliation to U.S. generally accepted accounting principles. And these are just a few of the actions which have been taken. It hasn't been all one way, although it has mostly been one way. After the Enron scandal, we were able to enact the Sarbanes-Oxley Act that strengthened oversight of the accounting profession, required stronger financial controls, and made a number of other improvements. Last year, we successfully closed the Enron loophole which barred government oversight of electronic energy markets for large traders. There is still more reform in that area needed. But, overall, stronger market regulation has been the exception, not the rule, and had to be won despite naysayers claiming that markets work best with minimal regulation. The current crisis shows that minimal regulation is a recipe for disaster, an overhaul of Wall Street regulation is long overdue, and Congress needs to act now to fix a broken system. As Congress and the new Administration begin the work of financial restructuring and our Committee begins to examine these issues, I just want to briefly offer a few observations about needed financial reforms. The first is that Congress needs to put a cop on the beat in every financial market with authority to police every type of market participant and financial instrument to stop the abuses. We need to eliminate the statutory barriers, for example, that prohibit Federal regulation of credit default swaps, hedge funds, and derivative traders. We need to enact new limits on high-risk activities including preventing banks from running their own hedge funds and requiring the end of abusive offshore activities. Congress also needs to reduce the concentration of risk to the taxpayer by preventing any one bank from holding more than 10 percent of U.S. financial deposits, and to institute new protections to stop financial institutions from profiting from practices that abuse investors and consumers. I believe that we need to act on the substance of these abuses and to fill these gaps. Finally, Mr. Chairman, let me just add one other thought. The Chairman and Ranking Member are undertaking a very important mission, which is to look at the structure of the regulations because that is within the jurisdiction of this Committee. And I do not want to, in any way, minimize the importance of that effort. But we also need to make sure that this effort puts additional pressure on the committees that have the substantive jurisdiction to take the steps necessary to close the gaps that have been created in this system, the regulatory gaps so big that some of the greediest members of our society have been able to very easily walk through the gaps, making billions of dollars for themselves. And so, again, I want to commend you, Mr. Chairman. This is the more difficult part of the effort, the structuring part, and it is important to try to reach conclusions as to which agency is the proper agency to do the regulation. That is the who. But I believe the more urgent item, which I hope this effort will help support, is not so much the who, as important as that is; it is the whether--whether we are going to get a cop back on the beat. And this effort of our Chairman and our Ranking Member is, I know, aimed at supporting that goal because both of them have expressed and through their actions on this Committee have indicated the importance of the substantive reforms that need to be made to fill the gaps that have been created and the holes that have been gone through by too many greedy folks. And I want to commend you, Mr. Chairman, and our Ranking Member, Senator Collins, for your effort. But, again, I just think we have to make sure that our effort in some way supports the critical substantive changes which both of you have spoken about, introduced legislation on, and fully support. I thank you."
"Chairman Lieberman","Thanks, Senator Levin. Your statement means a lot to me. I appreciate what you have said. That is exactly what we hope to do. Your support obviously will help us to do that. I think we can, through these hearings, both learn and educate others, and then reach conclusions which can help us to be advocates for the most effective regulation of the financial sectors of our economy that we are capable of doing. I like what Senator Levin says, and if I may again go back to our earlier days as attorneys general, Senator Burris, there is a role within the chamber for advocacy among our colleagues for the most comprehensive and toughest regulation in this particular area because so much suffering has resulted from the lack of such. Thanks, Senator Levin. Let us go right to our witnesses now. First we are going to hear from Gene Dodaro, who, as I mentioned, is Acting Comptroller General. I will say for the record that Mr. Dodaro is accompanied by Richard Hillman, Managing Director of the Financial Markets and Community Investment Section of GAO; and Thomas McCool, Director of the Center for Economics, Applied Research, and Methods within GAO. Thanks for being here. Thanks for an excellent foundational report, which we ask you to testify on now."
"TESTIMONY OF EUGENE L. DODARO,\1\ ACTING COMPTROLLER GENERAL OF THE UNITED STATES, U.S. GOVERNMENT ACCOUNTABILITY OFFICE, ACCOMPANIED BY RICHARD J. HILLMAN, MANAGING DIRECTOR, FINANCIAL MARKETS AND COMMUNITY INVESTMENT, U.S. GOVERNMENT ACCOUNTABILITY OFFICE, AND THOMAS MCCOOL, DIRECTOR, CENTER FOR ECONOMICS, APPLIED RESEARCH AND METHODS, U.S. GOVERNMENT ACCOUNTABILITY OFFICE",""
"Mr. Dodaro","Thank you very much, Mr. Chairman. Good afternoon to you, Ranking Member Senator Collins, and other Members of the Committee. We are very pleased to be here today to assist your deliberations on the financial regulatory system. \1\ The prepared statement of Mr. Dodaro appears in the Appendix on page 105. As was mentioned, our report was intended to provide a foundation for how the system has evolved over the last 150 years, what changes have occurred in the markets that have challenged that regulatory system and caused some of the fissures that we have seen, and to put forth a framework for helping the Congress craft and evaluate proposals in order to modernize the system. Our basic conclusion is the system is outdated, it is fragmented, and it is ill suited to meet the 21st Century challenges. Now, there are many reasons why we come to that conclusion in the report, but I will highlight three main points right now. First is that regulators have struggled and often failed to address the systemic risk of large financial conglomerates or to adequately ensure that those entities manage their own risks. Now, over the last two decades, financial conglomerates have developed through mergers and acquisitions, and they have developed and gotten into banking, securities, insurance, and a wide variety of services. And while this has occurred, basically our financial regulatory structure has remained relatively the same, set up on a functional basis. This has caused tremendous coordination problems, which are documented in some of our reports, and raises questions about the authorities and the tools available to regulators in order to address these concerns. A vivid example is the difficulty and the ultimate failure of the SEC's consolidated supervision program, which failed to address the holding company risk of many of the investment banks over this period of time. Our reports have also documented some of the challenges that the Office of Thrift Supervision had in managing such--or regulating holding companies activities of the type that AIG had conducted. The second major trend is the fact that the financial regulators have had to deal with now some of the problems that have been created by entities that have been less regulated. These include the non-bank mortgage lenders, the hedge funds, and the credit-rating agencies. For example, just to give you some significance of the size of this, in 2006, for the mortgage origination loans for subprime and non-prime entities, of those 25 institutions that made those loans, which made up about 90 percent of all loans-- it is about $543 billion in loans. Of the 25 entities, only four were not non-bank lenders. So you had a lot of activity going on that was growing over this period of time that was not subject to the same type of regulation that commercial banks were experiencing during this period of time. The third trend was the emergence of a wide variety of complex financial products, as has been referenced here in the opening statements: Collateralized debt obligations, credit default swaps, over-the-counter derivatives, and mortgage products that were innovative and did not have the type of disclosures that were needed. All this confused investors and others and complicated attempts to have a complete picture of this. The other conclusion that we come to is there is no one central entity that is basically charged with looking at risk across the system, and this is a major deficiency in the current structure that needs attention. Our view is that reform is urgently needed, and unless it is approached and dealt with soon, the vulnerabilities that we have all talked about this morning are going to continue to remain in the system. And that just can't be as we go forward as a country and try to stabilize the system and move forward in economic development. Our framework is intended, though, to say a couple things. One, the reform needs to be approached in a comprehensive manner so that we do not react as a country, again, in a fragmented approach. And our nine characteristics that we set out are intended to help in that regard to make sure that all critical elements are addressed. Those nine characteristics deal with a couple of very important topics. I will just highlight a few quickly. First, we believe there need to be a clear articulation of the goals of the regulatory system set in statute. That would provide consistency over time and also enable Congress to hold the regulators accountable for achieving those results. It has to be appropriately comprehensive, another characteristic. We need to close the gaps with some of the large entities that are posing risk and many of the products. We have to move to both cover the entities as well as the complexity of these financial products. It has to be systemwide. Somebody needs to be in charge of monitoring the system and focusing on the development of risk going forward. We all know where the risks are now, but they are likely to change over a period of time. So we need to close the gaps and put a process in place to monitor this on an ongoing basis. It needs to be flexible and adaptable. We need innovation to allow for capital formation, but somebody has to make determinations on what the level of risk is that is acceptable with those innovations and make some early decisions and not wait until the consequences have become so dire over time. We need to have an efficient system. There is a lot of overlap right now. The overlap can be dealt with as part of the reform. There need to be strong consumer protections. It is clear from our work and the work of others, as referenced in Senator Levin's comments and the opening statements both by the Chairman and Ranking Member, disclosures have not been adequate. There also needs to be greater attention to financial literacy efforts. We have looked at the entity that has been put in place in the Federal Government to provide that, but it has not been resourced properly, and not enough attention has been given to that particular area. We have to make sure that the regulators are independent, resourced properly to preserve that independence, and given the necessary authority to move forward. And, finally, we need to protect the taxpayers. Any risks that occur in the future should be borne by the entities being regulated and not by the taxpayer. That needs to be our goal, and we need to minimize taxpayer exposure so we do not go through again what we are currently going through across the country. This is a very important initiative. GAO is pleased to assist this Committee and stands ready to help this Committee and the Congress deal with these very important issues and decisions going forward. And my colleagues and I would be happy to answer any of your questions at the appropriate time this afternoon. So thank you very much."
"Chairman Lieberman","Thanks very much, Mr. Dodaro. That is a very good beginning for us. We are grateful that Professor Howell Jackson from Harvard is here, and we are also grateful that President Obama and the new Administration are not taking everybody from the Harvard Law School faculty. In fact, if I am correct, the President's nomination of Dean Elena Kagan to be Solicitor General has moved you now to be the Acting Dean of the Law School. Is that right?"
"Mr. Jackson","That is true."
"Chairman Lieberman","If so, I congratulate you and wish you well. Thanks for your testimony. We will hear it now."
"TESTIMONY OF HOWELL E. JACKSON,\1\ JAMES S. REID JR. PROFESSOR OF LAW, HARVARD LAW SCHOOL",""
"Mr. Jackson","Thank you very much. It is a pleasure to be here, Senator Lieberman and Senator Collins. I am delighted to have a chance to participate in this hearing and begin the process, I hope, of genuine and serious regulatory reform in this country, which is long overdue. \1\ The prepared statement of Mr. Jackson appears in the Appendix on page 133. Let me begin by just commending Government Accountability Office for its fine report. I think it does an excellent job both pulling together its prior work on the subject and also laying out the major weaknesses in our regulatory structure. And I agree with almost everything that is in the report. The regulatory gaps that exist have created serious problems for our economy. There is a serious mismatch between our regulatory structure and the 21st Century financial services industry, particularly to the extent that financial conglomerates dominate and are able to play off different regulatory agencies against each other and find this unregulated space to expand products. I think that one of the things the report highlights in passing that is important to recognize is the world has really moved ahead of us in the area of regulatory reform. If you go around the major countries and look at the legislation that they have been adopting over the past 5 to 10 years, it has all been a movement towards consolidated supervision that puts us at a serious disadvantage. We have the anomalous situation in this country of having the world's most expensive regulatory structure in both absolute terms and relative terms, but one that has failed to provide us the kind of protections that we need. So this Committee's agenda is very much in need of setting an agenda for the whole Congress. What I thought I would do is comment upon five areas in which I thought it would be useful to discuss some of the ramifications of the GAO study in areas where I think the weaknesses are particularly important for this Committee to note. The first has been touched upon, and I just want to talk about it a little bit more, which is the absence of a market stability regulator, something that Senator Collins mentioned, and it is certainly the case that this is a problem. The Federal Reserve Board was set up to be our market stability regulator in a time when systemic risks were thought to lie solely with depository institutions, with banks, and having a lender of last resort function, oversight of bank holding companies, and member banks was thought to be an act of protection, and I think in the middle of the 20th Century that was the case. Since the middle of the 20th Century, the role of depository institutions has declined. Other sectors, most notably capital market sectors, have expanded dramatically. And it is not surprising today that when we look to see where the system risks came from, they came from other sectors of the economy. They came from the investment banking sector; they came from the over-the-counter (OTC) derivatives area; they came from innovations in mortgage lending--all things that were not contemplated in the past. And so we need to have a regulator of market stability that can see all potential sources of regulatory risk, including insurance companies and other areas of the economy. I think that it is appropriate to think of the Federal Reserve Board as the candidate for having that expanded power, and I know today is not the day to talk about the exact structure of regulatory reform. But I would just point out five areas of weakness with the current oversight of market stability. One is the cramped jurisdiction that the Federal Reserve Board has, now limited to a certain number of areas, not including insurance companies, not including many other areas of importance systemic risk. Another problem is the manner in which the lender of last resort powers are structured. It has been remarked by many people that the Federal Reserve Board had to operate at the boundaries of its powers. Now, I think it acted legally, but it was constrained in how it provided liquidity in the past 6 months. I think that is something that needs to be clarified in regulatory reform. I think, as was just alluded to by Mr. Dodaro, the mechanisms for ensuring that the costs of systemic risk are borne by the sectors of the industry that generate those problems is an important weakness of our current structure. The systemic intervention powers of the Federal Deposit Insurance Corporation (FDIC) are charged back to the banking sector if they are used. The TARP has an aspirational provision for recouping some funds, but we need to have a comprehensive approach to recouping funds to make sure that the incentives are right in the financial services industry, that they will bear the cost of systemic risk when they arise. I think it is also important to recognize that the Federal Reserve Board needs to expand its expertise to go beyond the traditional areas of jurisdiction. The crisis with AIG and the investment banks show that it needs to have broader expertise and greater personnel skills in many areas that are not traditionally supervised. Whether you want the Federal Reserve to be a comprehensive supervisor I think is a difficult question of regulatory design, but I think if it is going to be the market stability regulator, it has got to expand its knowledge in certain areas. There may well be things that the Federal Reserve currently does that it does not need to do in the future that should be reassigned to other places. But if we are going to have an effective market stability regulator, we need to think more broadly about the powers of the Federal Reserve. Finally, it is important to recognize that many of the solutions to systemic risk and market stability need to be done on the front end. The regulation of clearing and settlement systems, limitations on investments, problems generated by the number of investments in Fannie Mae and Freddie Mac securities--these are all ordinary supervisory issues, and we need to have a mechanism where the market stability regulator can speak to the front-line regulators and, in my view, have a veto or an override if it thinks those other regulators are not addressing market stability issues. It is a weakness in the structure that the Federal Reserve comes in after the fact, not in front, and it is inevitably more costly to correct things after the fact, and that is a weakness. Let me go on to just mention a couple of other areas of weakness that I think it is worthwhile for this Committee to focus on, and the second one that I want to mention is actually Congress' role in the current difficulties, or at least the statutory structure that Congress has helped create. We have a regulatory system that has lots of legalistic divisions in regulatory authority, where the boundaries are written in very cramped ways, every regulator has its jurisdiction, and each regulator is jealously guarding its jurisdiction against other regulators. That leads to a situation where the industry can play regulators off against each other and exploit regulatory loopholes, and the regulators are inherently at a disadvantage. One of the items on Senator Levin's list was the failure of the SEC to oversee hedge funds. That was a decision by the Court of Appeals of the District of Columbia based on an interpretation of statute. Now, I don't agree with the interpretation of the court in that case, but it was a problem for the SEC that it had no jurisdictional authority. One of the things that we need to do in regulatory reform is to create broad jurisdictional mandates so that the regulators have the power to go into areas and do what needs to be done rather than having cramped constraints. The division of regulatory authority is also totally clear in the problems of the mortgage banking industry. If you look at the regulatory structure that we have created in this country, the Department of Housing and Urban Development (HUD) had a piece of consumer protection for mortgage loans. The Federal Reserve Board was responsible for subprime loans. There were at least five Federal agencies in charge of depository institutions that were making the loans. The SEC was responsible for the securitization process in the credit-rating agencies. State regulators had some powers over mortgage brokerage transactions. And actually just this last summer, we created a new licensing process for mortgage brokers. It is no surprise that in a regulatory structure that is so fragmented no one saw the homeownership problem arising, and that there is no single agency to point to for responsibility after the fact. Another area that has been alluded to already this afternoon but I would like to mention is the problem of regulatory expertise and competence. This is, I think, most apparent if one looks around the world and sees what happens when other regulatory agencies are consolidated together. And one of the things that happen is the quality of personnel that is willing to work in the regulatory agencies goes up. Professionally, it is a broader mandate. There are more professional experiences. There are fewer positions that are taken by political appointees. It is a more attractive career position that attracts higher-quality personnel when we have a broader mandate. I think it is also the case to recognize that when you have a narrow regulatory function, it is hard to have expertise in every area. So the failure of Bear Stearns actually is a pretty good example of this because when the investment bank was getting into trouble, the SEC had to look to the Federal Reserve Bank of New York to get the personnel it needed to understand the problems. The Federal Reserve Board has a large number of economists that study banking issues in great detail, but the SEC has never had that kind of expertise, and it has lacked the bench strength to address many of the problems before it. So we have a mismatch of personnel. We have an inability to move personnel from one sector to the other, which seriously constrains us in terms of risk and is a weakness of our system. Another weakness of the fragmented system is the vulnerability of specialized regulatory agencies to the problem of regulatory capture. If you are an agency and you just regulate one sector of the financial services industry or one subsector, you are much more likely to identify with the success of your constituent institutions. So I would say the Comptroller of the Currency and the Office of Thrift Supervision, in order to make the national charters more attractive, cavalierly preempted State law of consumer protection, to the great detriment of the consumers of the regulated banks, and also making the task of State regulators much more complicated as Federal entities were coming in with preemption and State entities were being subject to full regulatory structure. I think there are many reasons one can explain that, but part of the reason was the agencies much too much identified with their constituents rather than thinking about what was in the best interest of the economy and the general public. I think in the area of consumer protection, this has already been touched upon, but to the extent this Committee is looking at shortcomings of consumer protection, I think the fragmented regulatory structure is also a source of concern here. There are lots of functionally similar products that are regulated in different ways because different regulatory agencies have expertise over them. If you are a clever attorney, you can make an insurance product look like a securities product or a banking product look like an insurance product or an insurance product look like a securities product and get a different regulatory structure. And there are many examples of repositioning to take advantage of marginal differences in regulation. That confuses the consumer, and it creates inconsistent protections across the financial services industry. In the area of financial education, which I think is tremendously important, in the end we depend on consumers to understand the products, and we need to have those consumers be educated. There is ample academic evidence that shows that less educated consumers make poor choices, take worse mortgages, have worse credit card terms. So financial literacy is a major goal, but it cannot be done on a piecemeal basis. We cannot have 200 different agencies engaging in financial education. It needs to be a centralized function. It needs to be a function that attacks the problem of financial literacy in a comprehensive way. It needs to interact with the educational system. That needs to be centralized, and fragmented financial education really is no financial education. The final point of weakness that I want to mention is also covered in the GAO report, but it is just worth noting. We live in an increasingly globalized financial market, and a major task of financial regulators is to interact globally, to work with regulators overseas. And there are a variety of reasons for this. Among other things, we need to make sure that transactions are not just escaping overseas and obtaining lower regulation in other jurisdictions, but there is cooperation that needs to be done in terms of enforcement actions, memoranda of understanding, and working out consistent regulatory systems. Our fragmented regulatory system is poorly suited for this task, having multiple entities going overseas to interact with unified regulators in other countries. When you are overseas, it is a common complaint about the United States that you cannot talk to one person, you have to talk to a dozen people. There are monthly visits by different regulators from the United States to London, to Tokyo, to Hong Kong, and it is an ineffective and inappropriate system. In many areas, such as in the banking area, we have multiple regulators representing the United States on the same issues. That complicates negotiations, makes it more difficult to work with our allies, and is a serious impediment to effective regulation. So I think the interactions on the international side are a separate area of concern that one should look for. I should say in this area, since it is in the Committee's mandate, there is a lot of expertise internationally on how to do regulatory reform. Many other jurisdictions have gone through the process, and I think particularly the British model is one to look at for some very interesting examples of structuring the reform, which very much needs to be done. Let me just close by saying the current financial situation is a challenge on multiple levels for this country, and for the most part our task is regaining our economic strength and trying to restore lost value to the people of this country. The one silver lining to the current crisis is it gives us an opportunity to reform our regulatory structure. That is something that has long been overdue. It has been a difficult political task to take on. But we finally have the opportunity to address a problem of a major sort for the United States, and I hope this Committee will take leadership in addressing that concern. Thank you very much."
