Speaker,Speech
Mr. Clark," Thank you, Mr. Chairman and Ranking Member Collins, for inviting me, and thank you to the other Members. I am obviously not here as a regulatory expert, but we have a wonderful panel.---------------------------------------------------------------------------
    \1\ The prepared statement of Mr. Clark appears in the Appendix on page 326.---------------------------------------------------------------------------
     I am going to speak much more as a CEO who operates under the regulatory regimes. We are a little unusual in the sense that we operate on both sides of the border in Canada and the United States. We have over 1,000 branches in the United States from Maine to Florida, and we are a bank in the United States that is continuing to lend, and lend aggressively. So we have double-digit lending growth, and we are one of the few AAA-rated banks left in the world. We exited the structured products area in 2005, the source of most of the problems.
    I thought I would comment on a couple of things, and one was the actual management of the crisis from the beginning of August 2007 until now, and I think what certainly distinguished the Canadian system, which may not be duplicable in larger countries, is that the six banks plus the Bank of Canada, the Office of the Superintendent of Financial Institutions (OSFI), and the Department of Finance essentially worked almost continuously together and have a shared objective. There was a very strong feeling among us that if any one of our banks ran into trouble, we would all run into trouble. So there was no attempt by one bank to, in a sense, game the system, and there was also fairly quickly a view that we should try to have a private sector solution to this problem, not a public sector solution; and to the extent we involved the public sector, it should be a profitable involvement on behalf of the taxpayers, not a subsidy, and we were able to successfully do that.
    In terms of the structure of the industry, I think it is well known that there are some important differences. All the major dealers are owned by the Canadian banks, and we did, in fact, absorb $18 billion (CAD) of write-offs by these dealers. TD Bank did not have any significant write-offs, but $18 billion (CAD) is a significant amount in the size of Canada, but they were able to absorb that because they were tied to large entities with very stable retail earnings.
    Second, the mortgage market is completely different in Canada. It is concentrated in the top banks, and we originate mortgages to hold them. And so we have resisted attempts--frankly, political attempts--to have us loosen standards because we are going to bear the risks of those loosened standards. So you did not get the development in Canada of what you did in the United States.
    Third, in terms of the capital requirements, our capital requirements have always been above world standards, with a particular emphasis on common equity. But it has also been reinforced by the insistence of our regulation that we have our own self-assessment of how much capital we need, and that in all cases, it caused Canadian banks to hold more than regulatory minimums, not at regulatory minimums.
    I think the other difference would be that our regime's binding constraint is risk-weighted assets, and that is a key feature why we hold our mortgages rather than sell them. Where you have total asset tests, you, in fact, encourage banks to sell low-risk assets, and where we have a total asset test is not the binding constraint.
    In terms of the nature of the regulatory regime, it is a principles regime, not a rule-based regime--it is rather light in terms of the actual number of people employed in the regulatory regime. There is a high focus on ensuring that management and the board know and understand the risks that the institution is taking and that, in fact, they are building the infrastructure to monitor and manage that risk.
    The way I put it internally in my organization is I am actually on the side of the regulator, not on the side of the bank. We have the same interest in ensuring that the bank does not run into trouble, and do you have less of this conflict situation because I see the regulator as helping me manage the bank.
    I think another important element that Canada moved to in terms of compensation some time ago was to have low cash bonuses. So in my case, 70 percent of my pay would be in the form of equity which I hold. I am required to hold my economic interests in the bank for 2 years after I retire, so I cannot cut and run. And all my executives, whether in the wholesale side of the bank or the retail side of the bank, are paid on the whole bank's performance, including its ability to deliver great customer satisfaction. We also have separation of the chairman from the CEO, and all board and committee meetings have meetings without management present to ensure that independence.
    Clearly, the issue, I think, you are addressing is the issue of systemic risk, and I think it is the toughest issue to deal with here. I think I would have to be in the camp to say all the systemic risk issues were well known and well talked about. It is not as if there was this mystery out there that the U.S. mortgage system was, in fact, going way up the risk curve and doing what most bankers would have regarded as crazy lending. It is not as if there was not meeting after meeting among bankers around the world about the risks that are inherent in structured products. And I would say the under-saving feature of the U.S. economy was a well-known fact. And so I think you do have to sit back and say, well, if these risks were well known, why were there no, in a sense, forces against that?
    I can comment on our own experience. As I indicated, we did actually exit these products. We exited them because they were hard to understand. They embedded tail risk and added a lot of complexity to the organization. We also refused to, in fact, distribute the asset-backed paper program that blew up in Canada on the basis that if I would not sell it to my mother-in-law, I should not sell it to my clients.
    But the real issue is that in doing that, that was a very unpopular thing to do. It was unpopular within my bank. It was unpopular among my investors. It is very hard to run against these tides, and so I think when you are talking about systemic risk, you have to recognize that there is this odd confluence of political, economic, and profit force actually always propelling it. It is like a lot of the literature, what creates boom. You have the same thing behind any forces of systemic risk.
    So what is my conclusion as a practicer in the field? Well, I do not think there is one answer because, as I have said, banks have failed under most regulatory regimes. But I do think a strong regulator is important, and you certainly should not allow regulatory shopping. I think that is obviously a very bad thing.
    And while rules are important, I actually think principles do matter. It was clear throughout the industry that people were in the process of using regulatory capital arbitrage, and if you sat there from a principle point of view, I think you might have stopped it.
    Leadership matters enormously. I think boards should be held accountable to ensure that they actually have a CEO with the right value system. His job is to preserve the institution. And I think it is clear to say while all regulatory regimes may have known about systemic risk, they did not focus on systemic risk. And I think we are lacking mechanisms where, if you did come upon a view that existed, how would you, in fact, coordinate action to bring it to an end?
    I do think going forward, though, there is also a risk that we could overreact, and one of the things I would plead is that many elements of the regulatory reforms could drive institutions to take more risk rather than less risk. And I think you have to be careful in your rules to make sure that low-risk strategies, such as the TD Bank one, are not, in fact, negatively impacted by some of the rule changes. Thank you very much.
"
Chairman Lieberman," Thank you very much. Refreshing. I must say, I did not know how different the regulatory system and some of the rules of behavior were, and it is striking that one of the reasons that Canada did not get into some of the same mortgage problems as we did was really because of regulation, some of the things you were prohibited from doing.
"
Mr. Clark," Right. There was an element of regulation that prohibited us, but also we had a capital regime that said we could hold low-risk assets and not have large amounts of capital. And that is a critical feature to the originate-and-hold model.
"
Chairman Lieberman," Thank you.
    Our final witness this morning is from closer to home. David Nason was at the Treasury Department during March 2008 and before and was very active in the construction of the Treasury Department's March 2008 ``Blueprint for a Modernized Financial Regulatory Structure,'' previously known as ``the Paulson plan.'' Mr. Nason is now the Managing Director for Promontory Financial Group here in Washington, DC. We have two of the four witnesses from the Promontory Group. That speaks well for the group.
    Mr. Nason, we welcome your testimony. TESTIMONY OF DAVID G. NASON,\1\ MANAGING DIRECTOR, PROMONTORY 
                      FINANCIAL GROUP, LLC
"
Mr. Nason," Thank you for having me. Chairman Lieberman, Ranking Member Collins, and Members of the Committee, thank you for inviting me to appear before you today on these important matters. As the United States begins to evaluate its financial regulatory framework, it is vital that it incorporate the lessons and experience from other countries' reform efforts.---------------------------------------------------------------------------
    \1\ The prepared statement of Mr. Nason appears in the Appendix on page 334.---------------------------------------------------------------------------
    I recently, as you just mentioned, finished a 3-year stint at the U.S. Department of the Treasury where I was honored to serve former Secretaries Jon Snow and Henry Paulson. And as the Assistant Secretary of the Treasury for Financial Institutions, I worked hand in hand with the government as they tried to respond to the financial crisis. More germane to this particular hearing is I am particularly proud to have led the team that researched and wrote the Treasury's ``Blueprint for a Modernized Financial Regulatory Structure,'' which was published in March 2008. And many of the issues that we evaluated in the writing of the Blueprint are before the Congress and the focus of this hearing.
    What seems clear as we think about this issue is that financial institutions play an essential role in a large part of our U.S. economy, and given the economic significance of the sector, it is important that we examine the structure of our regulatory framework as we think about the content of regulations. And this is all the more pressing as the United States begins to emerge from the current financial crisis.
    The root causes of the financial crisis are well documented. Benign economic conditions and plentiful market liquidity led to risk complacency, dramatic weakening of underwriting standards for U.S. mortgages, especially subprime mortgages, and a general loosening of credit terms of loans to households and businesses.
    The confluence of many events led to a significant credit contraction and a dramatic repricing of risk. We are still living through this process right now, and we have seen more government intervention in the financial markets than we have seen in decades.
    The focus of this hearing today is prospective, however, and the financial crisis has told us that regulatory structure is not merely an academic issue and that topics like regulatory arbitrage matter and have meaningful repercussions outside of the province of academia. Indeed, if we look for something positive in the aftermath of the crisis, it might be that it will give us the courage to make the hard choices and reform our financial regulatory architecture.
    We have learned all too well that our regulators and regulations were not well positioned to adapt to the rapid financial innovation driven by capital mobility, deep liquidity, and technology. Regulation alone and modernized architecture could not have prevented all of the problems from these developments. But we can do much better, and we can position ourselves better.
    Our current regulatory structure in the United States no longer reflects the complexity of our markets. This complexity and the severity of the financial crisis pressured the U.S. regulatory structure, exposing regulatory gaps as well as redundancies. Our system, much of it created over 70 years ago, is grappling to keep pace with market evolutions and facing increasing difficulties, at times, in preventing and anticipating financial crises.
    Largely incompatible with these market developments is our current system of functional regulation, which maintains separate regulatory agencies across segregated functional lines of financial services, such as banking, insurance, securities, and futures, with no single regulator possessing all of the information and authority necessary to monitor systemic risk.
    Moreover, our current system results in duplication of certain common activities across regulators. Now, while some degree of specialization might be important for the regulation of financial institutions, many aspects of financial regulation and consumer protection regulation have common themes.
    So as we consider the future construct of our U.S. financial regulation, we should first look to the experience of other countries, especially those that have conducted a thoughtful review recently, like we have heard today. As global financial markets integrate and accounting standards converge, it is only natural for regulatory practices to follow suit. There are two dominant forms of financial regulatory regimes that should be considered seriously in the United States as we rethink our regulatory model. I would like to focus on the consolidated regulator approach and the twin peaks approach.
    Under a single consolidated regulator approach, one regulator responsible for both financial and consumer protection regulation would regulate all financial institutions. The United Kingdom's consolidation of regulation within the FSA exemplifies this approach, although other countries such as Japan have moved in this direction. The general consolidated regulator approach eliminates the role of the central bank from financial institution regulation, but preserves its role in determining monetary policy and performing some functions related to overall financial market stability.
    A key advantage of the consolidated regulator approach that we should consider is enhanced efficiency from combining common functions undertaken by individual regulators into one entity. A consolidated regulator approach should allow for a better understanding of overall risks to the financial system.
    While the consolidated regulator approach benefits are clear, there are also potential problems that we should consider. For example, housing all regulatory functions related to financial and consumer regulation in one entity may lead to varying degrees of focus on these key functions. Also, the scale of operations necessary to establish a single consolidated regulator in the United States could make the model more difficult to implement in comparison to other jurisdictions.
    Another major approach, adopted mostly notably by our colleagues at the table in Australia and in the Netherlands, indeed, is the twin peaks model that emphasizes regulation by objectives. One regulatory body is responsible for prudential regulation of relevant financial institutions, and a separate and distinct agency is responsible for business conduct and consumer protection. The primary advantage of this model is that it maximizes regulatory focus by concentrating responsibility for correcting a single form of market failure--one agency, one objective. This consolidation reduces regulatory gaps, turf wars among regulators, and the opportunities for regulatory arbitrage by financial institutions, while unlocking natural synergies among agencies. And perhaps more importantly, it reflects the financial markets' extraordinary integration and complexity. It does pose a key problem in that effective lines of communication between the peaks are vital to success.
    There are several ideas in circulation in the United States. I would like to focus on some things that we focused on in the Treasury Blueprint in 2008 and some other relevant policymakers that are talking about other ideas.
    The March 2008 Blueprint proposes that the United States consider an objectives-based regulatory framework, similar to what Dr. Carmichael discussed, with three objectives: Market stability regulation, prudential regulation to address issues of limited market discipline, and business conduct regulation. Prudential regulation housed within one regulatory body in the United States can focus on the common elements of risk management across financial institutions, which is sorely lacking in the United States. Regulators focused on specific objectives can be more effective at enforcing market discipline by targeting of financial institutions for which prudential regulation is most appropriate.
    Secretary of the Treasury Geithner and FDIC Chair Bair addressed similar issues of importance in dealing with too-big-to-fail institutions and the necessity of providing systemic risk regulation. Senator Collins, you introduced legislation that recognizes the key aspects that need to be addressed in our system to deal with these difficult problems.
    So while there is an emerging consensus in the United States and among global financial regulators, market participants, and policymakers that systemic risk regulation and resolution authority must be a cornerstone of reform financial regulation, the exact details of the proposals need to be settled. These are very complicated and they require thoughtful debate and deliberation.
    One point, however, is clear: The U.S. regulatory system, in its current form, needs to be modernized and evolved. We should seize upon this opportunity to do this. To this end, the future American regulatory framework must be directed towards its proper objectives to maintain a stable, well-capitalized, and responsible financial sector.
    Thank you for inviting me.
"
Chairman Lieberman," Thanks, Mr. Nason. Very helpful.
    A vote just went off, but I think we are going to try to do a kind of tag team here, so Senator Collins will go over now, and I will ask questions, and then we will go on from there. The testimony has been very interesting.
    While your testimony is in my mind, Mr. Nason, just take a moment, and if we went to the twin peaks here--although as Dr. Carmichael said, there are actually four in Australia--what would be under the two peaks?
"
Mr. Nason," Well, I said the twin peaks model, but essentially we would be asking for three peaks.
"
Chairman Lieberman," Three, really.
"
Mr. Nason," Three peaks in the United States.
"
Chairman Lieberman," One being the Federal Reserve.
"
