"Speaker","Speech","Type","Comments"
"Chairman Watt","I thank you for your testimony. And I now recognize the members for questioning and I recognize myself for 5 minutes. Ms. Duke, I learn something new in this job every day; and reading your testimony, I learned something new. Both on page 2 and page 17 of your testimony, you indicate that consumer protection was never at the core mission statutorily of your agency. You say, correcting that would help you do consumer protection more. I mean, I am reading it here. I thought you said we should codify consumer protection as a core mission along with our other responsibilities. On page 17, you say, ``codify consumer protection as a core mission or responsibility''--``similar to monetary policy in banking supervision and regulation.'' I didn't realize that consumer protection was dealt with differently than--certainly not banking supervision and regulation; maybe monetary policy, I recognize, is pretty carefully statutorily outlined. Are you saying to me that the Fed has viewed this as a secondary role?","Speech"," "
"Ms. Duke","The monetary policy targets that we have are in the statute. I think the reason that I would suggest that be put into statute, that this be codified, is that there is a perception, whether true or untrue, that consumer protection has taken a lower priority than some of the other functions of the Federal Reserve. At times in our history--","Speech"," "
"Chairman Watt","I can certainly understand the perception, but according to this, it is a reality. Is there something more explicit about banking supervision and regulation and the responsibilities the Fed has for that than there is about consumer protection?","Speech"," "
"Ms. Duke","Mr. Chairman, since I have been with the Federal Reserve, it has been my observation that the three are all important in the Federal Reserve. However, over time, the codification of that would simply make it--we would ensure that it remains.","Speech"," "
"Chairman Watt","Would you argue with the notion that somebody in our government ought to show up every day with the prime responsibility for protecting or dealing with the issues of consumers in their financial matters?","Speech"," "
"Ms. Duke","I wouldn't argue with that at all. In fact, I would hope there is more than one somebody.","Speech"," "
"Chairman Watt","Okay. All right. Now, some of the people in the industry have said that if we leave part of this responsibility in the Fed and create this new consumer protection agency, that will lead to conflicts. And I think I started to understand that yesterday, so I am prepared maybe to move it all out of the Fed. That is one possibility of resolving conflicts. Or leave it all in the Fed. But this is all over the place now: It is in the Fed; it is in OTC; it is in a number of different regulatory agencies. And while you have been pretty aggressive about saying that you think that the Fed can do it, I am wondering if you have the same level of confidence in the other regulators who are doing it. Or should we--are you saying that we should continue to leave consumer protection in the Fed, in the OTC, in the other regulators as an alternative for the new agency?","Speech"," "
"Ms. Duke","I am assuming that your question refers to the examination responsibilities, the supervision responsibilities.","Speech"," "
"Chairman Watt","I am talking about protecting consumers, not the examination responsibilities. Do you have to examine an institution to protect consumers?","Speech"," "
"Ms. Duke","There are actually two parts to the consumer protection. One part is the rule-writing and the other part is the inspection within the institutions to ensure that all of the rules are being followed. So within the banks, within the banking industry, there are on-site examinations similar to prudential supervision examination, but focused entirely on consumer issues. So to the extent that there would be any conflict between the prudential supervision, the safety and soundness side and the consumer compliance side, as a matter of practice right now within the agencies, because of the day-to-day contact, those are usually resolved in the ordinary course of business.","Speech"," "
"Chairman Watt","I think that is another question that I have, but my time has run out and I don't want to abuse it. I actually think this may be a panel that we do a second round of questions, so as not to put the other members at a disadvantage. Let me proceed with recognizing the ranking member for 5 minutes for his questions.","Speech"," "
"Dr. Paul","Thank you, Mr. Chairman. And welcome, Governor Duke, to our hearing. I find it rather fascinating that we are talking about where the regulations will go, whether it is going to be in the Fed or a new agency. From my viewpoint, I am not sure it makes a whole lot of difference. I think it is the principle of regulation, whether it will work or not. But it is rather ironic that a lot of people are talking about putting them in the Fed with the amount of failure of the Federal Reserve and the amount of noncompliance or at least, an observation by the Congress, its inability to audit makes it sort of ironic that we might give the Federal Reserve even more power. I am concerned about the history of regulation. We don't have a real good record that regulations prevent problems. We have had the SEC around for a long time, and the SEC didn't prevent Enron and so many other bankruptcies and big problems. Then, of course, when we had that failure, we had Sarbanes- Oxley and that hasn't prevented much either. We had a lot of housing regulations. It didn't prevent the housing bubble. It goes on and on. A lot of people think, if you are not a strong endorser of all these regulations, therefore, you think it runs free and there is no regulation. But the regulations come differently; it comes through the marketplace. If you do badly, and you don't serve the consumer, you go bankrupt. But when you prop-up policies that are bad, ultimately the consumer is hurt by these regulations because the market doesn't hold them in check, and I see that as a bigger problem. The question is, though, do you think that with additional regulations, more rules and--it might not hurt the consumer in the sense that it is going to be difficult to come up with a new package for the consumer. People might just say, ``To heck with gift cards and other things; I am not going to mess with this.'' And then there is a cost; there is a cost always, and it is always borne by the consumer. Any time you have a regulation, you say, I am going to regulate the businessman, that is a fallacy. All regulations are a tax, and they are a tax that is passed on to consumers. Could you address that, on how you can regulate without putting a tax on the consumer?","Speech"," "
"Ms. Duke","I think all consumer regulation--and I frankly do think there needs to be some, that it needs to be informed by a deep understanding--an understanding of the market, an understanding of financial institutions, an understanding of the way financial markets operate and the way transactions operate--in order to avoid adding excessive costs; and that such regulations have to be done with an eye toward the availability of financial services. So it is a balance between the quality and the quantity of financial services.","Speech"," "
"Dr. Paul","Right now, there is a big grass-roots effort by consumers, who are saying that the Congress has not fulfilled its responsibility in knowing exactly what the Federal Reserve does--what kind of agreements they make with international banks, other governments, international financial organizations, what kinds of conversations they have had with companies like Goldman Sachs. And because of this consumer concern, they have asked for more oversight of the Federal Reserve, and there are now 277 Members of Congress who think that should be the case. Why do you think it would hurt consumers for us to know more about what the Federal Reserve is doing, which may well be hurting the consumer if we knew more about it? How can this information be harmful?","Speech"," "
"Ms. Duke","Congressman, we are making quite a bit of information available now. We have a weekly report of our balance sheet. We have a monthly report which is submitted to Congress. We have a great deal of information on our Web site. And we also are subject to quite a bit of GAO oversight. The one place, the one exception to that oversight, is in monetary policy; and what research has shown with monetary policy is that the independence of monetary policy is important for expectations of--","Speech"," "
"Dr. Paul","May I interrupt, because this bill would have nothing to do with monetary policy. They might find out what has been done, but it wouldn't interfere at all with monetary policy. And I would beg to disagree. There is more than one issue. It is not monetary policy. If you look at the code, it exempts about five categories; one is, all relationships and transactions with foreign governments, foreign central banks, international financial institutions, private corporations. So those are exempt, too, and I think those are pretty important. In a way, if the Federal Reserve can have an agreement with another government, that is like a treaty. And surely it isn't exactly what the founders intended when they wrote the Constitution. I see my time has expired.","Speech"," "
"Chairman Watt","The gentleman's time has expired. The gentleman from Texas, Mr. Green, is recognized for 5 minutes.","Speech"," "
"Mr. Green","Thank you, Mr. Chairman. And I thank the witness, Ms. Duke, for appearing today. It is an honor to have you with us, Ms. Duke. My concern has to do with what I called to your attention earlier about being proactive as opposed to reactive. And while I appreciate much of what was done in December of last year, it appeared to be reactive, and I am interested in how do you move from that level of engagement, such that you start to look for ways to protect the consumer, which is what I think most people assume that a consumer protection agency would do. Let me just give you an example. My suspicion is that a consumer protection agency would have, or a consumer protector would have, looked at the yield spread premium, an undisclosed yield spread premium, and probably have concluded that there is something wrong this as it relates to the consumer, the one who actually received it. And I said ``undisclosed,'' wherein you qualify the buyer for 5 percent, and you don't tell the buyer that you qualified for 5 percent; and you give them a loan for 8 or 10 percent, and he or she never knows that he or she qualified for prime and was pushed into the subprime market. How would you do this? How would you become proactive on an issue like this?","Speech"," "
"Ms. Duke","I appreciate that question. We have actually talked about this quite a bit and have recognized the need to be proactive, and I think, at least in recent years, have become quite proactive. The regulations that I appreciate you mentioning, the regulations governing both mortgages and credit cards that we recently passed are one example of that. A second example that you may not be as much aware of is the review of disclosures that we have done, the review of disclosures under truth in lending, and we have finalized new disclosure rules for credit cards. We will this week be unveiling new disclosures for mortgage loans, as well as home equity, which will address exactly the yield spread premium that you are talking about. As part of doing that, we have instituted consumer testing, and we have spent quite a bit of time testing disclosures with consumers to make sure we understand how they make decisions and what information is meaningful to them. And what we are finding is that, in some cases, there are some practices that you just plain can't explain with a disclosure, no matter how hard you try, and those are the practices we elect to prohibit.","Speech"," "
"Mr. Green","It seems to me--and I appreciate what you are doing. It seems to me that if we have this located in the Fed, the consumer protection agency, that you have a balance that you have to achieve and that is safety and soundness. You obviously always want to have that in mind and then you want to protect the consumer. I don't think that either agency should lean one way or the other, assuming that this consumer protection agency is separate and apart from the Fed. I think it should be concerned about safety and soundness as well. But your perch tends to dictate what your view is. You can go to Mount Rushmore, and if you are standing on the wrong side, you won't see all of these pictures, these carvings of Presidents. And if you are a consumer protection agent, it just seems to me that you would be more focused on the recipient and how the consumer will benefit than you will--than a person who is in banking and is concerned about the product. I think that concern about the product is what actually caused us to have problems with protecting the consumer. So how do you reconcile this, if you have it?","Speech"," "
"Ms. Duke","I understand what you are saying. And, frankly, a lot of these discussions talk about prudential supervision and the good of the institutions versus the consumers, if they are two different things. And that might have been a reasonable perception a couple of years ago. Given what we have come through recently, I don't think anybody can argue that what is important, as far as consumers understanding the products they are buying, is absolutely important also for the workings of our economy in addition to the financial institutions; and that what is good for one is good for the others, and that each of those perspectives gives you another window into ferreting potential problems.","Speech"," "
"Mr. Green","My concern is that the enlightenment came after a certain degree of friction, if you will. And I think that a consumer protector being proactive would have picked up on some of these things a little bit sooner because that is the job of the consumer protector. And my time is up, so I will have to yield back and wait for a second round. Thank you, Mr. Chairman.","Speech"," "
"Chairman Watt","The gentleman from Alabama is recognized for 5 minutes.","Speech"," "
"Mr. Bachus","Thank you, Mr. Chairman. Governor Duke, you noted in your written testimony, ``We believe that replicating in another agency the deep expertise and full array of functions embedded within the Federal Reserve and used to support our consumer protection program would be enormously challenging.'' Can you elaborate on that? What challenges do you think we would face in setting up a brand-new agency?","Speech"," "
"Ms. Duke","Our Consumer Affairs Division draws frequently and deeply on the researcher, the economic researchers that we have. We do regular studies of 3-year--every 3 years a study of consumer finances. We have numerous studies going--on markets for consumer credit, on debt markets. We are closely entwined with the securitization markets and, in addition, all of the supervision people that we have. So having all of that, those resources which are core competencies of the Federal Reserve, for the consumer protection group to draw on is something that I think informs their policymaking in a very positive way.","Speech"," "
"Mr. Bachus","And that new agency wouldn't have that expertise or that resource?","Speech"," "
"Ms. Duke","I believe that the proposal calls for the new agency to have research capability. But whether it would replicate the entire research capability of the Federal Reserve, I wouldn't think so.","Speech"," "
"Mr. Bachus","All right. You testified--and I think the chairman actually mentioned this--that the Federal Reserve views consumer protection as ``complementary to, rather than in conflict with, other responsibilities at the Federal Reserve, such as prudential supervision and fostering financial stability.'' And, of course, those are both very important to consumers also. And you say these missions reinforce each other, which--I think that is absolutely true. What are the dangers of setting up another agency that may view consumer protection as a conflicting mandate with prudential supervision or safety and soundness, rather than a complementary one as the Fed does?","Speech"," "
"Ms. Duke","I think probably those risks would have to do with inadvertently adding costs to consumer products through less familiarity, say, with the payment systems and the way those work, or the way the markets work, the way financial institutions are structured, and so mandating protections that are simply more expensive to comply with, or in some cases, that might cause financial institution providers not to offer the product and reduce availability.","Speech"," "
"Mr. Bachus","Thank you. Let me say this: I think you suggested two, I think, beneficial changes. I think this Congress, particularly if we leave consumer protection at the Fed and that codifies consumer protection as a core mission, I think that would be important. And another thing you say is, ``establish periodic reporting requirements for consumer protection similar to the Federal Reserve's semiannual monetary policy report.'' Of course, you do it twice a year, your Chairman comes before the Congress to talk about monetary policy. That is very helpful. And I think it would be invaluable in us overseeing--and you actually, the Federal Reserve, discharging its duties in consumer protection--to have a similar hearing once a year, or semiannually, to have a progress report on consumer protection and answer questions from the members because markets change, as you said in your statement or in the statement on the Fed's role in consumer protection. Markets change and products evolve. I think that would be an important reform that the Congress could make. Thank you.","Speech"," "
"Chairman Watt","The gentleman yields back. The gentleman from Missouri, Mr. Cleaver, is recognized for 5 minutes.","Speech"," "
"Mr. Cleaver","Thank you, Mr. Chairman. Governor Duke, thank you for being here. I represent the Fifth District of Missouri, primarily Kansas City, Missouri, and of course, we have a regional Federal Reserve office. It is a cute building, too, incidentally. It is a brand-new building. Have you seen it yet?","Speech"," "
"Ms. Duke","Yes, I have.","Speech"," "
"Mr. Cleaver","Don't you think it is cute? Thank you for--","Speech"," "
"Ms. Duke","I have never discussed that subject, if a building is cute, but--","Speech"," "
"Mr. Cleaver","It is. The thing that strikes me about the regional office in Kansas City is that it is the center for all of the national complaints. The complaints that would occur in New Jersey end up being routed to the call center in our Federal Reserve office; and they report that there is about one complaint per bank per year, one complaint per bank per year, which would suggest, I think, that--that is a pretty good average. I mean, that is unbelievable. Churches get more complaints than that on a Sunday. So I think that is pretty good. And while I do agree that Sarbanes-Oxley didn't live up to what it was intended or certainly by those who promoted it, that the truth of the matter is, I think one of our problems is that we don't have an opportunity for people to understand what is going on. I don't know--have you ever seen ``Jaywalking?''","Speech"," "
"Ms. Duke","Yes.","Speech"," "
"Mr. Cleaver","Isn't it amazing, people can't tell you who the Vice President of the United States is? So how would they know, the people on the street, even know what the Federal Reserve is? You start asking questions--I bet if they asked questions on the street, most people wouldn't have any idea what the Federal Reserve is. So most people I would think, and maybe you would agree, if they had a complaint against a bank, they wouldn't know where to take it. Would you agree?","Speech"," "
"Ms. Duke","Yes.","Speech"," "
"Mr. Cleaver","Now, stay with me.","Speech"," "
"Ms. Duke","I am with you.","Speech"," "
"Mr. Cleaver","Burger King--I used to be on the board; our goal was to always have free-standing Burger Kings as opposed to having them in buildings because our research showed that we did infinitely more business if we had free-standing Burger King stores. Are you still with me?","Speech"," "
"Ms. Duke","I am still with you.","Speech"," "
"Mr. Cleaver","Do you agree then that if we had a free- standing agency to handle consumer complaints that we might get more than one a year?","Speech"," "
"Ms. Duke","Yes. I think if you consolidate the complaints and do a good job of publishing and publicizing the place to go with those complaints, you will get more complaints.","Speech"," "
"Mr. Cleaver","Thank you.","Speech"," "
"Chairman Watt","The gentleman--I am going to give him a law license, I think, after the end of this hearing. The gentleman from California is recognized for 5 minutes.","Speech"," "
"Mr. Sherman","I have a law license. I made sure they shredded it. I disclaim it. Whenever I have a member of the Board of Governors here, and I don't think I have had a chance to examine you yet, I ask about just your personal legal interpretation of section 133. You will remember this is the code section that says that that in times of emergency and after proper consultation, the Fed can basically extend credit so long as it is secured. And your Chairman has taken the position, what does that security mean? To him, it means the equivalent of AAA. Do you agree with that?","Speech"," "
"Ms. Duke","Yes, sir, and you have asked me that question before.","Speech"," "
