Speaker,Speech
Mr. Dingell," Mr. Chairman, I thank you for your kind observations. At 83, a fellow is a little more careful about celebrating his birthdays. The good news is, I am celebrating my 83rd birthday. The bad news is that I am 83. I thank you, Mr. Chairman, for your courtesy and I thank my friends for their kindness and their courtesy.
"
Mr. Rush," Thank you. The Chair now recognizes the gentleman from Kentucky, Mr. Whitfield, for 2 minutes for opening statement. Excuse me. I didn't see Mr. Barton there. He just walked in? OK. Mr. Barton is recognized.
"
Mr. Barton," Well, you can go to Mr. Whitfield. He was here before me. I am fine with going to Ed and then come back to me after the next----
"
Mr. Rush," You all worked that out then. OK. Mr. Whitfield.  OPENING STATEMENT OF HON. ED WHITFIELD, A REPRESENTATIVE IN 
           CONGRESS FROM THE COMMONWEALTH OF KENTUCKY
"
Mr. Whitfield," We are all very polite today so thank you very much.
    Mr. Chairman, I want to thank you also for holding yet another important hearing examining the ongoing financial crisis and ways we can help our constituents get through these difficult times and mitigate future problems. Secretary Geithner said that this new Consumer Financial Protection Agency would have only one mission, and that is, to protect consumers. It is also my understanding that this proposal would eliminate the consumers protections at the FDIC, the Federal Reserve Board, the Controller of the Currency, and the impact on the FTC, perhaps we should explore expanding the authority of the FTC.
    Another problem that concerns me about the proposed legislation is that there is no federal preemption of any State law that is more stringent than the federal law, and anyone that has gone through a mortgage process and when they hand you the 45 pages of documents, you are going to find yourself getting more documents if you have these conflicting State laws on these consumer issues, and I think that is a real concern as well.
    But the problem that I have most of it, how much will this cost? Every day we pick up another article in a newspaper, growing national debt may be next economic crisis. Unless we demonstrate a strong commitment to fiscal sustainability in the longer term, we will have neither financial stability nor healthy economic growth. Interest payments on the debt alone last year were $452 billion. This year it is expected to be $470 billion, the largest federal spending category after Medicare, Medicaid, Social Security and defense. Another article today, economist declares train wreck because out-of-control federal budget deficits. The economist talks about the real question is, how much damage will greater indebtedness do to economic growth and government's credit worthiness. Those things may transcend what limited additional protection consumers get from this legislation. So I think we need to move cautiously, find out how much costs are we talking about here and what will the benefits be. Thank you, Mr. Chairman.
"
Mr. Rush," The Chair thanks the gentleman. The Chair now recognizes the vice chair of the subcommittee, my friend from Illinois, Congresswoman Schakowsky, for 2 minutes.
       OPENING STATEMENT OF HON. JANICE D. SCHAKOWSKY, A 
     REPRESENTATIVE IN CONGRESS FROM THE STATE OF ILLINOIS
    Ms. Schakowsky. Thank you very much, Mr. Chairman.
    I just came from a roundtable on women's financial literacy, clearly an important issue, but what we have found is how daunting the environment has been for anyone who even is pretty literate in financial issues. We have seen the systematic production and marketing and sales of countless financial products including mortgages that were extremely risky, even downright dangerous for borrowers, and often it was pretty hard to figure out what was what. For years bank and non-bank lenders operated with too little oversight by government regulators, and when regulation was taking place there was little focus on whether the financial products and services sold were safe for consumers.
    The Federal Trade Commission, and I am so glad its chairman is here today, is essentially the only agency with a mandate to prioritize consumer safety and protect Americans from unfair or deceptive practices, and I commend Chairman Leibowitz for his renewed commitment to consumers' rights in the areas of credit and debt. However, as has been mentioned, the FTC's jurisdiction is limited to non-bank activities. The agency has been hampered for decades by cumbersome rulemaking authority and in recent years its actions were limited by the previous Administration's general contempt for oversight of the private sector.
    Overall, current regulations aren't sufficient and they aren't working. We can't maintain a system which neglects consumer protection for the bulk of the financial service industry. Americans deserve access to honest information that will help them make educated decisions on mortgages, credit cards and bank accounts. Dangerous financial products should be kept off the markets and advertisers must be held accountable for their claims. We have to move forward with these goals, and I look forward to hearing today's testimony on how a consumer financial protection agency might achieve them.
    Thank you, and I yield back.
"
Mr. Rush," The Chair thanks the gentlelady. The Chair now recognizes the ranking member for the full committee, the humble and honorable Mr. Barton from Texas, for 5 minutes.   OPENING STATEMENT OF HON. JOE BARTON, A REPRESENTATIVE IN 
                CONGRESS FROM THE STATE OF TEXAS
"
Mr. Barton," Well, thank you, Mr. Chairman. Before I give my opening statement, let me amplify what you said about the chairman emeritus, Mr. Dingell. Some people get 1 year of experience and that is it. In his case, you could say that would be 1 year 83 times. But in Mr. Dingell's case, each year he adds it to the base where it compounds and amplifies by orders of magnitude. I think you can honestly say that our friend and chairman emeritus is the most influential Member of Congress in our lifetime and it is such a privilege to have him on our committee and it is really fun when he is on my side. It is not so much when he is not on my side, but even then I learn from him. So the heartiest congratulations from the minority to a true gentleman of the House, the conveyor and the protector of institutional viability for this body. We wish you many, many more.
    With regards to this hearing, Mr. Chairman, I would bring the members' attention to today's Wall Street editorial op-ed piece about the particular agency. It is entitled, ``Let us treat borrowers like adults.'' It calls into question whether there needs to be a super consumer financial products protection agency which the legislation we are looking at today would empower. We accept the intention as being honorable but people like myself have extremely strong reservations about the implementation of such an agency. What would the legislation actually accomplish that some federal agency isn't already attempting to do? We would like to know what is gone so wrong with our existing protection agencies that we deem it necessary to create another brand-new agency.
    I am a bit taken back by the breadth of the proposed coverage. This legislation, of course, relates a great deal to banking and other financial institutions over which this committee unfortunately has no jurisdiction, at least not now. One never knows about the future. But it reaches beyond that. It could reach accountants, auditors, gift cards, all other types of institutions and entrepreneurial activities. It doesn't fall strictly within our jurisdiction because it applies to banks but it is still of concern. There seems to me to be an exception that swallows the preemption rule. According to the proposal, if I understand it correctly, State consumer laws of general application and those State laws enacted pursuant to federal law intended to, and I quote, ``exceed or supplement federal law'' will now apply to any national bank. The Harvard professor who is credited with inspiring this all-inclusive consumer financial protection agency described the need for it in her article, ``Unsafe at any Rate.'' Professor Warren wrote that we need this agency in order to reverse industry practices that make it difficult for consumers to understand what they are getting in a financial product world, for example, 30 pages of contract terms for a simple credit card or 50 lines of convoluted and excessive text to explain all required disclosures. I understand that. I just cosigned for my stepdaughter's new condo in Austin, Texas, and it took an hour of signing various documents, some of which were documents I signed certifying that I just signed the previous document. So I understand the need for simplicity and the need for perhaps a review of some of the existing documents that we are asked to sign but I am not sure that this agency gets there.
    This bill would assume that businesses and their customers are eager to pay more for such protection, maybe even a lot more, because there are no limits on the burdens to either. There are all kinds of reports this new agency could mandate, regular and special requests, but there are no limits to how often the agency could require those reports, and there is no mandate to consider the burden placed on the businesses to produce these reports. The preemption provisions really convey no preemption at all. In one paragraph, the proposal mandates all State laws are preempted but only to the extent that they conflict. In the next, the legislation permits a State law to supersede federal law if the new agency determines the State law is more protective. That seems to be almost in direct opposition to the prior paragraph. What if a company is compliant with the federal law, but while the agency hasn't yet determined whether a state law is more protective, the attorney general believes it is and brings action against the business for a violation, is that company liable for its violations of State law without any notice? This would seem to exacerbate the decisions but rather by making certain that the products themselves don't become the source of the trouble.
    I see my time is about to expire, Mr. Chairman. I have another page and a half of written commentary. Simply put me down as extremely doubtful about the positive impact of this legislation. I think we would be better served on this committee and your subcommittee to go in and reform existing authority, clarify the differences between existing regulatory agencies, and if there is something that has really fallen through the cracks, try to figure out one of the existing agencies like the FTC and see if we couldn't give them explicit authority in that area that needs reinforcing.
    With that, Mr. Chairman, I yield back.
"
Mr. Rush," The gentleman from Texas, Mr. Green, for 2 minutes for opening statement.   OPENING STATEMENT OF HON. GENE GREEN, A REPRESENTATIVE IN 
                CONGRESS FROM THE STATE OF TEXAS
"
Mr. Green," Mr. Chairman, thank you for holding this timely hearing to examine the Administration's proposal to create a new agency that would consolidate and be responsible for consumer protection with regard to financial products and services. After the events of last year, there should be no doubt that Congress needs to act to further protect consumers with regard to financial regulation.
    This subcommittee has already taken steps to address this by moving forward legislation, H.R. 2309, the Consumer Credit and Debt Protection Act, to give the Federal Trade Commission additional powers to better address consumer credit and debt issues. It was widely agreed in the hearings that the legislation with the added authority H.R. 2309 would provide the FTC, it should take a broader and more effective role in consumer financial protection.
    With regard to the new tools this proposal would give the FTC, the Administration has addressed many of the problems that have hamstrung the Commission from taking steps to implement additional financial consumer protections equally with regard to the FTC rulemaking process. Magnuson-Moss procedures are lengthy and cumbersome and can prevent the FTC from taking action on widespread problems in a timely and efficient manner, so I strongly support the provision in the Administration proposal to grant the Commission authority to conduct rulemaking under the Administrative Procedures Act. The proposal also follows 2309 granting the FTC authority to seek civil penalties for any violations of section 5 of the FTC Act which would provide a great deterrent to would-be actors.
    The portions of the proposal I am less certain about, however, would move nearly all the FTC's consumer protection authority for financial practices to the newly created Consumer Financial Protection Agency. I do not disagree that additional law enforcement is a good thing for the consumers. My main concern is, we are adding a new enforcement regime that is siphoning off authority from our Nation's primary consumer protection agency when that agency is more than capable of doing the job given the necessary tools and funding. Many of the consumer protection functions the new agency would be responsible for would be moved from other agencies and departments that do not have consumer protection as their primary function. However, this is not the case with the FTC.
    I look forward to hearing from our witnesses on why the Administration believes the FTC should not continue these roles, and again, Mr. Chairman, I thank you for the timeliness of the hearing. I look forward to exploring with regard to this bill and look forward to the best paths to protect consumers.
"
Mr. Rush," The Chair thanks the gentleman. Mr. Pitts is recognized for 2 minutes for the purposes of opening statement.OPENING STATEMENT OF HON. JOSEPH R. PITTS, A REPRESENTATIVE IN 
         CONGRESS FROM THE COMMONWEALTH OF PENNSYLVANIA
"
Mr. Pitts," Thank you, Mr. Chairman. Thank you for holding this important hearing on the Administration's proposal to create a new agency responsible for consumer protection.
    I think we all agree that we need strong consumer protection measures. The recent housing and credit crisis our country has faced makes this abundantly clear. We must do this prudently, though, avoiding the mistakes of the past. It seems, however, the proposal we have before us creates yet another divided system of regulation, making room for gaps in oversight. We saw the effects of divided regulation at Fannie Mae and Freddie Mac where two regulators meant less regulation, not more.
    The proposed new agency would also have the authority to set prices rather than allowing costs to be determined by consumers in the marketplace. Everything from ATM fees, check overdraft fees and late payment fees for credit cards would fall under the purview of this new agency. Instead of adding layers of bureaucracy to financial regulation and intervening in the marketplace, things we have tried in the past, we should work to bring transparency and consumer choice to our markets.
    Consumer financial protection is a worthy goal. Unfortunately, increasing the layers of bureaucracy in the financial industry has not protected consumers in the past and I see no reason why it will this time around. Again, we all desire effective and efficient enforcement of consumer protection laws. It is my hope that this committee moves forward in a wise and careful manner with increased transparency and consumer choice as their primary goals.
    I look forward to hearing from our distinguished witnesses. Thank you, and I yield back.
"
Mr. Rush," The Chair now recognizes the gentleman from Texas, Mr. Gonzalez, for 2 minutes for the purposes of opening statement.
"
Mr. Gonzalez," I will waive opening.
"
Mr. Rush," The Chair now recognizes the gentlelady from California, Ms. Matsui, for 2 minutes.OPENING STATEMENT OF HON. DORIS O. MATSUI, A REPRESENTATIVE IN 
             CONGRESS FROM THE STATE OF CALIFORNIA
"
Mrs. Matsui," Thank you, Mr. Chairman, and thank you for calling today's hearing. I applaud your leadership in addressing this important issue. I would also like to thank the witnesses for joining us today.
    In today's economic recession, many families in home district of Sacramento are struggling to make ends meet. I have heard countless stories of people struggling to keep their homes, their jobs and their way of life. California and in particular my constituents in Sacramento have been greatly impacted by the economic crisis. Many of my constituents were and continue to be victims of predatory home loan lending, unfair credit card practices, payday loans and other forms of unscrupulous business practices.
    Just recently, the President signed into law credit card reform legislation to regulate unfair credit card practices. The ink is hardly dry. The companies are already trying to find ways to arbitrarily raise credit card interest rates and fees on consumers. Struggling homeowners are also seeking assistance to keep their homes but continue to be tricked into contacting scam artists who just so happen to be the same crowd that initially steered homeowners into subprime loans. This is also occurring as job losses mount, foreclosures continue to rise and Americans are increasingly turning to other forms of credit to make ends meet. It is clear that consumers are not being properly protected from unfair and deceptive financial practices. When is enough enough?
    The President's proposal to create a new financial consumer protection agency could be the answer that American consumers are seeking but it must be done in a thoughtful way to ensure consumers are protected from fraudulent activity. We must make sure any new agency has real authority and just as much bite as it has bark. Consumers need to feel protected and have confidence in our financial system. Right now it is clear that they do not.
    I thank you, Mr. Chairman, for holding this important hearing today and I look forward to working with you and the committee on this issue moving forward. I yield back the balance of my time.
"
Mr. Rush," The Chair thanks the gentlelady. The Chair now recognizes the gentleman from Nebraska, Mr. Terry, for 2 minutes.
"
Mr. Terry," Thank you, Mr. Chairman. I will try to be quick.
    I think the fundamental premise of this bill is that the FTC, the entity in charge of protecting consumers, has evidently been an abysmal failure. I don't agree with that premise. I think the issue should be, how do we make sure that the FTC is properly empowered to protect consumers and that should be what we are working for as opposed to stripping away whatever jurisdiction they have over protecting consumers and creating some monolithic new government agency in replace of what already exists.
    So I am very skeptical of this process or this bill and I look forward to hearing from our witnesses so we can determine if FTC is capable of doing what they have been doing and whether or not this bill is even necessary. So I yield back.
"
Mr. Rush," The Chair recognizes the gentlelady from Ohio, Ms. Sutton, for 2 minutes.  OPENING STATEMENT OF HON. BETTY SUTTON, A REPRESENTATIVE IN 
                CONGRESS FROM THE STATE OF OHIO
    Ms. Sutton. Thank you, Chairman Rush, and thank you for holding today's very important hearing on the newly proposed Consumer Financial Protection Agency.
    As Elizabeth Warren aptly stated in describing the need for an agency like this, ``It is impossible to buy a toaster that has a one in five chance of bursting into flames and burning down your house but it is possible to refinance an existing home with a mortgage that has the same one in five chance of putting the family out on the street, and the mortgage won't even carry a disclosure of that fact to the homeowner.'' Unfortunately, many people in my district who were preyed upon by so many unscrupulous companies, people know this all too well.
    The well-known and tragic case of one of my constituents, Addie Polk, is a shocking example of a financial product that not only caused someone to almost be homeless but caused someone to attempt to take their own life. At the age of 86, Ms. Polk was given a new 30-year mortgage on a house she already owned and for an amount greater than the value of her house. Let me say that again. At the age of 86, Ms. Polk was given a new 30-year mortgage on a house she already owned and for an amount greater than the value of her house. Less than 4 years later, Ms. Polk, probably of no surprise to the person who sold the mortgage to her, began to have trouble making her payments and her house fell into foreclosure. Feeling trapped and without options, Ms. Polk shot herself rather than lose the house she lived in for 40 years. No one ever should be in Ms. Polk's position. Now is our chance in honor of Ms. Polk and countless other Americans who have found themselves the unfortunate owners of financial products with indecipherable terms, smoke-and-mirror-like provisions and gotcha fees to truly support strong consumer protection.
    I look forward to hearing from the panel about how we make sure we provide the needed protection, and I yield back.
"
Mr. Rush," The Chair thanks the gentlelady. The Chair now recognizes the gentleman from Georgia, Dr. Gingrey, for 2 minutes.
"
