"Speaker","Speech"
"Mr. Royce","Thank you, Mr. Chairman. Regulators have discussed at length the problems with separating safety and soundness from consumer protection regulation. They have talked about the problems that are going to arise from this model, even saying it will weaken protection for consumers. We also know this proposed consumer agency will increase costs. Last week, the regulators acknowledged that the ultimate cost for funding this agency will fall on consumers. They will see the cost of credit go up and the availability of credit go down. But the failure of this proposal to adequately preempt State laws is equally disconcerting. Our architects of this Republic added the commerce clause to the Constitution precisely to prevent a fragmented economy. They envisioned one national market, not a market where local and State governments with conflicting State laws could strangle free trade among the States. We have seen the ill effects of this type of patchwork regulatory system in our insurance market. I think it would be a grave mistake to move forward with that failed model for the rest of the financial services sector. I yield back, Mr. Chairman."
"The Chairman","The gentleman from Texas for 2 minutes, Mr. Hensarling."
"Mr. Hensarling","Thank you, Mr. Chairman. As I read the bill summary of the new CFPA law, it reminds me of a title of one of my favorite Led Zeppelin works, ``The Song Remains the Same.'' If in doubt, read the bill. Section 131(b)(1), 136(a)(1) shows that we still have an agency that can outlaw products and practices that are determined to be ``unfair,'' ``abusive,'' or do not substitute ``fair dealing'' totally in their subjective opinion. Are subprime loans inherently abusive? Tell that to the millions of Americans who have homeownership only because of a subprime loan. Are payday loans inherently unfair? Tell that to the millions of Americans who use them to avoid an eviction notice or prevent the utilities from being shut off. What is different? Now a single unelected bureaucrat, as opposed to five unelected bureaucrats, will have the power to decide whether the Rodriguez family in Mesquite, Texas, can obtain a mortgage; whether the King family of Athens, Texas, can get a car loan; or whether the Shane family of Kaufman, Texas, can even get a credit card to buy their groceries. For those who persist in wanting to, by government fiat, restrict credit opportunities in the midst of a national credit crunch, when that particularly impacts low- and middle-income families, the bill is well-designed to achieve those goals. What else remains the same? Product approval can still trump safety and soundness. Clearly, taxpayers are left out of the equation. Preemption remains--multiple standards that add cost and uncertainty. Taxing the agency--it still retains the power to essentially tax the industry, taxes that are passed on to consumers in the form of higher fees and less credit. Plain vanilla goes from mandatory to highly, highly suggested. The bill supposedly is about consumer protection. The best way that we can protect consumers is with competitive markets that encourage product innovations, give customers choices, and prevent fraud and deception. Thank you, Mr. Chairman."
"The Chairman","The gentleman from Kansas, Mr. Moore, for 2 minutes. Mr. Moore of Kansas. Thank you, Mr. Chairman. Last year's financial crisis exposed an out-of-date regulatory structure in need of a complete overhaul. The proposed Consumer Financial Protection Agency is a key component of the proposal to create stronger oversight of our financial system. I commend the chairman for the improvements he made that revised the draft bill released last week. In today's hearing, I hope we will explore some of the more difficult questions on CFPA: one, transferring consumer protection enforcement away from bank regulators; and two, the proper role of States' enforcement of policymaking power in relation to the new Federal agency. I welcome the chairman's ideas on coordinated exams and a dispute resolution mechanism. I hope these and other ideas generate a discussion of not if, but how best to implement the CFPA to fully protect consumers. And I yield back my time. Thank you, sir."
"The Chairman","The gentleman from New Jersey, Mr. Garrett, for 2 minutes."
"Mr. Garrett","Thank you, Mr. Chairman, and the ranking member, for holding this important hearing today. Last week, the chairman circulated a new discussion draft of legislation to create a whole new Federal agency to oversee all individuals in their financial decisions. Now, there are some new provisions in this draft that seek to clarify what products and what agencies and entities are covered. Most changes really are pretty much cosmetic and little more than attempts to make it a little bit more politically palatable for some of the concerned Members of the other party to pass it. This legislation still separates consumer protection from safety and soundness regulation, much like Fannie Mae and Freddie Mac did. And we all know how that turned out. This legislation still creates an uber regulator with essentially no bounds or limits on authority. This legislation still limits consumer choices and reduces consumer credit. And this legislation still does absolutely nothing to address the problems that caused our financial collapse. So this legislation really hasn't changed that much, and my opinion of it really hasn't changed that much either. It is simply another example of something taxpayers can't afford, simply another example of government overreach, simply another example of increasing the power of the Federal bureaucrats at the expense of the individuals. It is also really another example of the Federal Reserve being held out as a personal piggybank, if you will, of the current powers that be in Washington, D.C. So maybe to some, the idea of creating a whole new entity in the Federal bureaucracy, with dubious benefits to society, sounds like a political winner, but it is clear that the more people concentrate on the consequences of that idea, the less likely it will be. We really must not push through a bad idea that will limit consumer choice and credit availability and encourage and increase costly and unnecessary litigation and potentially decrease the safety and soundness of our very basic banking system in this country. Thank you, Mr. Chairman. With that, I yield back."
"The Chairman","The gentleman from Minnesota, Mr. Ellison."
"Mr. Ellison","Thank you, Mr. Chairman. One of the most important causes of the financial crisis was the complete and utter failure of our system of consumer financial protection. The most abusive and predatory lenders were not federally regulated, while regulation was overly lax for banks and other institutions that were covered. To address this problem, we need a new agency dedicated to consumer financial protection, a Consumer Financial Protection Agency. Of course there are some who would like to keep the same regulators on the job and thereby duct-tape together the shards of a broken system. Anyone who wants to take this bankrupt approach should read the Washington Post article from this last Sunday, which I will submit for the record, that discussed the Fed's failures to act on consumer protection. Those failures were so great that even former Fed Chairman Alan Greenspan has backtracked and said the Administration's proposal is probably the ``right decision'' regarding a Consumer Financial Protection Agency. Of course, that initial proposal was not perfect, but we will continue to work on it over the weeks ahead. I yield back. Thank you."
"The Chairman","The gentleman from Alabama is recognized for the final minute."
"Mr. Bachus","I thank the chairman. Every day we hear about struggling families, families with good credit histories who are denied credit, so they can own a home, buy a car, start a business, or send their children to college. We can protect those consumers and we can do that without limiting their options for borrowing, investing, and saving, as this proposal would do. We can also do that without putting the government in the job of designing financial products, something that was never intended. We can better protect consumers without imposing new taxes and fees on their financial transactions, something the Administration has proposed without increasing the cost of borrowing or creating a new bureaucracy. And finally, Republicans and Democrats can work together to find practical solutions that will allow our markets and our financial institutions to function effectively, and, at the same time, protect consumers. Thank you, Mr. Chairman."
"The Chairman","We will now begin with the hearing. All witnesses and members will be, if there is no objection, given the right to insert into the record any additional materials. So no one needs to ask for any special permission. The record will be open. And in particular, since we are under the 5-minute rule, I would advise openness, as you may be given questions which the members will ask you to answer in writing. I would ask you to give priority to answering those in writing so that we can incorporate any such answers into the hearing record. We will begin with Hilary Shelton, who is the director of the National Association for the Advancement of Colored People, the NAACP. "
"STATEMENT OF HILARY O. SHELTON, DIRECTOR, WASHINGTON BUREAU, NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE (NAACP)"," "
"Mr. Shelton","Thank you, and good morning. Thank you, Mr. Chairman, Ranking Member Bachus, and members of the Committee on Financial Services for inviting us here today. I appreciate the opportunity to share with you the views of the NAACP on the creation of a Consumer Financial Protection Agency, or CFPA. I would also like to begin by thanking you, Chairman Frank, for all you have done, and continue to do, to help all Americans obtain access to capital and financial security. In fact, NAACP members from across the Nation who were fortunate enough to hear your presentation at our Centennial Convention in New York this summer are still talking about the need for this new agency and its promise to our communities. The NAACP is very supportive of the creation of a strong and effective CFPA with the protection of civil rights and a directive that it seek to eliminate discrimination as a core part of its mandate. For too long, racial and ethnic minorities, the elderly, and others have been targeted by unscrupulous lenders and underserved by traditional financial institutions. The result of this lack of standard rule and the strict enforcement of the rules that we do have has been the financial stagnation, and, in too many cases, the economic ruin of people's lives, families, and entire communities. When they have been engaged, too many regulators have spent too much time in recent years asking what is the effect on the financial industry, without asking what is the effect on the consumer? One result of these misplaced priorities, as we have seen, has been an almost complete collapse of not only our Nation's economy, but the near ruination of the global financial system as well. Examples of financial abuses, targeting racial and ethnic minorities abound, especially in the mortgage arena, where predatory lenders consistently target certain groups and communities, and by abusive credit card companies and exploitive payday lenders. In my written testimony, I provided the committee with numerous examples of studies that conclusively show not only a targeting of certain groups by financial services, but also the disparate impact this unscrupulous, wealth-stripping behavior has had on individuals, families, and, indeed, whole communities. In the interest of time, I will not go into detail here. Suffice it to say that the evidence that racial and ethnic minorities have been targeted by abusive financial services is strong and conclusive, and their eradication is a top civil rights issue of our day. As envisioned, the CFPA would provide the government with the tools necessary to help all consumers investigate and be treated fairly by what is often a confusing and potentially ruinous environment. It would support, if not require, regulators to become more protective of consumers, and it would make civil rights protections more a key element in the regulation and oversight of financial services. It is also because of the systemic discriminatory and abusive lending practices that we were pleased to see a strong support of our provisions in the latest draft of CPA's legislation that creates an Office of Fair Lending and Equal Opportunity and makes the fight against discrimination part of the mandate of the new agency. These provisions will go a long way towards putting some teeth into the laws that are already on the books and to protecting consumers, all consumers, as they attempt to navigate our Nation's financial services. One area where the NAACP would like to see the current CFPA proposal strengthened is that we would like to see regulation of the Community Reinvestment Act, the CRA, fall under the CFPA's jurisdiction. We need to renew, reinvigorate, modernize, and expand CRA, and I appreciate the comments of the chairman last week when he said that he too is serious about updating this important law. I would suggest that perhaps in the course of reauthorizing CRA, this committee consider putting authority of this important law under the newly created and robust CFPA. In order to fully address the needs of local communities, many of which are represented by the NAACP, the CFPA should be able to review and enforce lending laws at that level. Mr. Chairman, it is our belief that a strong CFPA will go a long way towards addressing the very real needs of enforcement and regulation in the financial services arena. However, let me make it clear that we have no illusions that this new agency will fully address all of the needs and shortcomings that continue to plague our communities and, indeed, our Nation. We still need strong laws to address many of the problems that allow unscrupulous lenders to continue to operate. Specifically, the NAACP will continue to fight for aggressive antipredatory lending laws, as well as curbs on abusive payday loans, and real assistance for homeowners facing foreclosure. In that vein, I look forward to continuing to work with you, Mr. Chairman, as well as all the other members of this committee, to enact strong legislation to help all Americans gain the American dream of economic security. Thank you very much. And I look forward to your questions. "
"The Chairman","Next, Michael Calhoun, president and chief operating officer of the Center for Responsible Lending. "
"STATEMENT OF MICHAEL CALHOUN, PRESIDENT AND CHIEF OPERATING OFFICER, CENTER FOR RESPONSIBLE LENDING"," "
"Mr. Calhoun","Chairman Frank, Ranking Member Bachus, and members of the committee, thank you for your work over the last year as you have dealt with one of the largest financial crises our country has ever faced. Most of the witnesses today, from both panels, acknowledge that poor oversight and weak consumer protection were major causes of our present crisis. The question is how to improve them. And an appropriate test is what would have happened over the last 10 years if proposed reforms had been in place. The CFPA bill that is before this committee would have prevented the worst of what we are experiencing now. However, some of the proposals to weaken it would have exacerbated the last crisis and would make it likely that we will repeat these mistakes in the future. In other words, done wrong, we can make things even worse for consumers and the whole economy. There are four critical things we have to get right. First, we need to create an independent agency. As we have learned, if financial products are not sound, the markets built on them cannot be sound. Second, we need to cover products, not labels. We need to make sure to prevent the gaps and unlevel rules that contributed so much to the current crisis. Third, we need to be careful not to insulate abusive practices with preemption. This was done over recent years with mortgages, credit cards, and debit cards, all with disastrous results. And fourth, we need to provide effective enforcement. There has been case after case in recent years where, when standards were enacted but without enforcement, they created an illusion of protection that was worse and more dangerous than none at all. I was struck, Mr. Chairman, by your comments about the impact of Mr. Greenspan's approach at the Fed to not enact consumer protections. That takes me to what is the core issue I want to ask you to focus on, and that is the preemption that has been raised. Imagine what would have been the case if Mr. Greenspan would have had not only the authority to not act, but also the authority to wipe out all State protections and to bar all States from stepping in to protect the abuses that we saw. We should remember, it was the States who led the way in addressing the ability to repay, finding loans that were being made repeatedly to customers who had no ability to stay in those homes. It was the States who addressed broker kickbacks where the brokers received payments to steer people to higher- priced loans, even though in 2001, HUD took action to actually protect those kickbacks. So I think it is also important to know the details of the preemption in this bill. The sweeping scope of present financial preemption is a recent and isolated phenomenon, as the chairman mentioned. In 2004, the Federal banking agencies took preemption to a whole new level as they competed with each other to be attractive to the institutions they regulated, who they referred to in official documents as their customers. The bill makes a return to preemption as it was 5 years ago and it relies on you, the Congress, not agencies, to prescribe preemption. States still cannot set usury limits for mortgage loans, credit cards, or other credit under this bill as it currently reads. There are, however, proposals to greatly increase preemption beyond current levels and make all rules of the CFPA preemptive. This would wipe out State consumer protection laws and a wide array of transactions, and weaken overall consumer protection. If that had been in place over the last year, we would have faced an even greater disaster. We would have seen, again, no opportunity for States to detect problems and test solutions, and no enforcements of State civil rights laws. Finally, we need to make sure there is effective enforcement for this bill. Looking at the overdraft area, the Fed acknowledged, in 2001 and 2004, major problems with overdraft loans. It issued best practices that said you should not be applying these to debit cards. You should protect people from outrageous fees or from repeated fees. One bank submitted a request for approval of their overdraft program. The OCC refused to give that approval and the bank asked, ``Are you going to enforce these guidelines against us?'' And the OCC said, ``We will only enforce those things that are law. These are not law. Do what you will.'' Fast forward, 8 years later, $80 billion of overdraft fees later. For the American public, we now have proposals that the Fed may act. We look forward to working with the committee to establish an effective CFPA that is enforceable and efficient. Thank you,"
"Mr. Chairman"," "
"The Chairman","Next, Mr. David John, who is the senior research fellow at the Thomas A. Roe Institute for Economic Policy Studies at the Heritage Foundation. "
"STATEMENT OF DAVID C. JOHN, SENIOR RESEARCH FELLOW, THE HERITAGE FOUNDATION"," "
"Mr. John","Thank you for having me. And it is a delight to be a part of this panel. I think we all agree on the problem. The area that I am going to disagree is the solution. I thoroughly agree that consumer regulation has been faulty and has been a cause of some, if not all, of the disruptions that we faced in the last year. I also agree that the various financial regulators have not given the consumer regulation the emphasis it needs. However, I believe that a far better approach would be to coordinate the consumer activities of existing State and Federal and financial regulators by creating a coordinating council designed to promote equal standards of consumer protection, using agencies' existing powers and perhaps additional powers passed by the States. Critics of the current regulatory system justified the need for a CFPA by citing instances where different agencies apply different regulatory standards to similar products, or fail to apply any standards at all. And they point to unregulated entities or products that took advantage of consumers. But these are problems that can just as easily be solved by a coordinating committee as they can by anything else. The council, which would be actually similar to your Consumer Financial Protection Oversight Board, in your most recent draft, would consist of one representative from each Federal agency, regulatory agency, and elected representatives from the councils of the various types of the State regulators. In addition, it would have a fully participating chairman appointed by the President, a board of outside experts who would monitor consumer regulatory activities and issue reports on that. Staffing would come from within the agencies, except for a very small support staff for the chairman and advisors. The inclusion of State regulators the council would make coverage even more universal than it would be under the proposed CFPA. Standards agreed to by the council would also apply to insurance companies, which are exempted from the CFPA approach, and as States move to license in the unregulated mortgage brokers and others who are often responsible for abuses in mortgage lending. Instead of a one-size-fits-all policy dictated by Washington, States would continue to have some flexibility in implementing regulations, subject to the oversight of the council and its expert advisors who would issue public statements and studies to make sure that consumers and legislators were aware of States with poor coverage or enforcement. Likewise, poor Federal agencies. The failure to act could make loans from State-regulated entities in those States that failed to work properly ineligible for securitization or sale to investors in other States. This approach would preserve State regulation of those entities that are currently State-regulated, rather than attempting to federalize all aspects of consumer financial relationships. The council would also include both the SEC and the CFTC, thus closing gaps in the CFPA, as proposed, including the regulation of retirement savings accounts, which are also becoming ever more complex and difficult for consumers to understand. The council would be responsible for developing broad standards for consumer regulation, while leaving the writing and enforcement of specific regulations to those agencies with responsibilities in that area. This ensures that the regulations would take into consideration the operational realities of regulated institutions as well as any special characteristics of regional markets. Another key advantage to the council is that by using existing regulators in their current authority, the regulators' individual efforts can be better monitored than the results of a proposed vast new bureaucracy with vague and almost unlimited powers. Through proper congressional oversight and reports from the new council's expert advisors, Congress and State legislators could better pinpoint successes and failures than it could by attempting to keep track of the efforts of one massive agency. I have proposed--there is a footnote on page 6 that a mechanism similar to the Uniform Commercial Code be used to recommend policies and specific regulatory and legal language to the individual States to ensure that the proper standards are kept and met. I believe that this approach would have a much better opportunity to solve some of the problems that have been raised here, and will be raised here later, than a proposed new agency. Thank you. "
"The Chairman","Next, we will hear from Janice Bowdler, who is the senior policy analyst at the National Council of La Raza. "
"STATEMENT OF JANIS BOWDLER, DEPUTY DIRECTOR, WEALTH-BUILDING POLICY PROJECT, NATIONAL COUNCIL OF LA RAZA (NCLR)"," "
"Ms. Bowdler","Good morning. Thank you. I would like to thank Chairman Frank and Ranking Member Bachus for inviting NCLR to share perspective on this issue. Latino families have been particularly hard hit by the implosion of our credit markets. Lax oversight allowed deceptive practices to run rampant, driving Latino families into risky products and ultimately cyclical debt. In fact, Federal regulators routinely missed opportunities to correct the worst practices. Congress must plug holes in a broken financial system that allowed household wealth to evaporate and debt to skyrocket. Today, I will describe the chief ways our current regulatory system falls short, and I will follow with a few comments on the CFPA. Most Americans share a fundamental goal of achieving economic security they can share with their children. To do so, they rely on financial products--mortgages, credit cards, car loans, insurance, and retirement accounts. Unfortunately, market forces have created real barriers to accessing the most favorable products, even when families are well-qualified. Subprime creditors frequently targeted minority communities as fertile ground for expansion. Subprime lending often served as a replacement of prime credit, rather than a complement. With much of the damage coming at the hands of underregulated entities, gaming of the system became widespread. Despite the evidence, Federal regulators failed to act. This inaction hurt the Latino community in three distinct ways. Access to prime products was restricted, even when borrowers had good credit and high incomes. This most often occurred because short-term profits were prioritized over long- term gains. Lenders actually steered borrowers into costly and risky loans, because that is what earned the highest profits. Disparate impact trends were not acted upon. Numerous reports have documented this trend. In fact, a study conducted by HUD in 2000 found that high-income African Americans, living in predominantly black neighborhoods, were 3 times more likely to receive subprime home loans than low- income white borrowers. Regulators failed to act, even when Federal reports made the case. And shopping for credit is nearly impossible. Financial products have become increasingly complex, and many consumers lack reliable information. Many chose to pay a broker to help them shop. Meanwhile, those brokers have little or no legal or ethical obligation to actually work on behalf of the borrower. Regulators dragged their feet on reforms that could have improved shopping opportunities. If our goal is to truly avoid the bad outcomes in the future, the high rates of foreclosure and household debt, little or no savings and the erosion of wealth, we have to change the Federal oversight system. Lawmakers must ensure that borrowers have the opportunity to bank and borrow at fair and affordable terms. We need greater accountability and the ability to spot damaging trends before they escalate. Some have argued that it is the borrower's responsibility to look out for deception. However, it is unreasonable to expect the average family to regulate the market and in effect to do what the Federal Reserve did not. The proposed CFPA is a strong vehicle that could plug the gaps in our regulatory scheme. In particular, we commend the committee for including enforcement of fair lending laws in the mission of the agency. This, along with the creation of the Office of Fair Lending and Equal Opportunity, will ensure that the agency also investigates harmful trends in minority communities. This is a critical addition that will help Latino families. We also applaud the committee for granting the CFPA strong rule-writing authority. This capability is fundamental to achieving its mission. Also, we were pleased to see that stronger laws are not preempted. This will ensure that no one loses protection as a result of CFPA action. As the committee moves forward, these provisions should not be weakened. And I will close just by offering a few recommendations of where we think it could be strengthened. A major goal of CFPA should be to improve access to simple prime products. Obtaining the most favorable credit terms for which you qualify is important to building wealth. This includes fostering product innovation to meet the needs of underserved communities. We need to eliminate loopholes for those that broker financing, and for credit bureaus. Real estate agents, brokers, auto dealers, and credit bureaus should not escape greater accountability. And we need to reinstate a community-level assessment. Without it, good products may be developed but will remain unavailable in entire neighborhoods. Including CRA in the CFPA will give the agency the authority necessary to make such an assessment. Thank you. And I would be happy to answer any questions. "
"Ms. Waters","Ms. Burger is recognized for 5 minutes. "
"STATEMENT OF ANNA BURGER, SECRETARY-TREASURER, SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU)"," "
