Speaker,Speech,Type,Comments
"The Chairman","Mr. Volcker, we thank you for joining us. Mr. Volcker has a very long list of titles which, under the 5- minute rule, I could not finish reading even at my speed. But we are very pleased that he came up today, especially to share his experiences with us. Please, Mr. Volcker.",Speech, 
"Mr. Volcker","Thank you, Mr. Chairman, and members of the committee. It has been a long time since I have been in the room. It is a familiar room, and I appreciate the opportunity because you are dealing with particularly important problems. Let me just say in a preliminary way, as you know, the President has said--as Mr. Geithner has said, if the market betters, the economy steadying, there has been some feeling of relaxation about some of these issues and some feeling of maybe just return to business as usual, return to making money, outside amounts of money, certain resistance to change. And from the comments that you have made, I am sure you will not respond to that by slowing down, but rather proceeding with all deliberate speed to get this right. It is really important. It is an incredibly complicated problem, and I want to concentrate on mainly the aspect that you have already emphasized. But before I do so, let me acknowledge that an awful lot of work is going on in various aspects by the regulatory agencies. They have taken important initiatives dealing with capital and liquidity, and they are working toward compensation practices. And I would point out it is relevant with the G-20 meeting that a lot of what needs to be done really does require a certain consistency internationally because these markets are global and that just adds another complication. You can't have capital requirements, for instance, for American banks that are way out of line of capital requirements elsewhere, to take an easy example. But that is an additional complication. But the central issue that I want to talk about really is what you have already said, moral hazard in financial markets. You know what that is all about. I don't have to explain it. But I would note that this is front and center because the active use of long-dormant emergency powers of the Federal Reserve together with extraordinary action by the Treasury and Congress to support non-bank institutions has extended this issue well beyond the world of commercial banking. ``Too-big- to-fail'' has been an issue in commercial banking; now it is an issue for finance generally. I think it raises very important substantive questions. It raises some administrative questions that I want to touch upon, too. It raise legal questions. And one of those questions is the role of the Federal Reserve, which I will return to. In dealing with that, I submitted a long statement which deals with all of this in more detail. Just to cut to the chase, you know, the Administration has set out a possible approach, which I feel somewhat resistant to or more than somewhat resistant because I think it does suffer from conceptual and practical difficulties. Now what they suggested is setting out a group of particular institutions that, in their judgment, would pose a systemic risk in the event of failure. I don't know what criteria would be used precisely in determining these institutions because the market changes, it is not always directly relevant to size. That in itself would be a great challenge. But I think it is fair to say that the great majority of systemically important institutions are today, and likely to be in the future, the mega-commercial banks. We are talking about in the center of things, the commercial banking problem. That is true here, that is true abroad, and in this case we already have an established safety net. The commercial banks that are at the heart of the problem are already subject to deposit insurance, central bank credit facilities, and other means of support. I have a little hobby of asking friends and acquaintances when they talk to me with experience in financial markets, I say, Now, outside of commercial banks, outside of insurance companies, which I would say parenthetically I hope better regulatory systems will be developed, maybe not as part of this legislation but next year. Apart from commercial banks and insurance companies, how many genuinely systemically important institutions do you think there are in the whole world, financial markets. I will tell you the answer I get consistently is somewhere between 5 and 25. The universe is not huge when you are talking about non-banking, non-insurance company, systemically important institutions. Now, if you extend this idea of developing a group of systemically important institutions for your own banks, then the moral hazards problem has obviously increased because the connotation is if they are systemically important, officially identified, they fall in the same category as banks, and the government better be especially alert to dealing with them in case of difficulty. Now, it does seem to me a better approach would be to confine the safety net to where it is, that is to commercial banking organizations. And as part of that organization now and even more so in the future, the banking supervisors would, I think, as a natural part of their responsibility, be especially attentive to the risks posed by the largest banking organizations. So they ought to have the discipline to insist upon best practice among those organizations, not just in the United States but generally worldwide by agreement. We have to agree to more adequate capital, responsible cooperation with other supervisory concerns, and leave it as ambiguous as you can as to whether government assistance would ever be provided in these emergency situations. Now that approach recognizes, I think, the reality that the commercial banks are the indispensable backbone of the financial system. Mr. Scott talked a bit about the importance of community banks, regional banks and credit. That is part of it. They also act as depository, they take care of the payment system, they offer investment advice, they maintain international financial flows. These are all essential services that justify a special sense of protection. Now, when you get to what are called capital market activity, a lot of trading, hedge funds, private equity funds, a lot of other activity, credit default swaps,CDOs, CDO squared, all that stuff, it is a different business. It is an impersonal position. It is a trading business, and it is useful. We need strong capital markets, but they are not the same as customer-related commercial banking functions and they do have substantial risks. Banking itself is risky enough. You add capital market operations to that, you are just compounding the risk. And I would note it is--they present conflicts of interest for customer relationships. When a bank is rendering advice and maybe investment advice to a company, it is rendering underwriting services and then it is turning around and creating in those same activities, does it bias the customer advice? Does it undercut the customer relationship? Is it consistent with the customer relationship? Those problems are enormously difficult, and I think demonstrably have been a big distraction for bank management and led to weaknesses in risk management practices. So I would say the logic of this situation is to prohibit the banking organizations, and by ``banking organizations,'' I am talking about the bank and its holding company and all of the related operations. I would prohibit them from sponsoring or capitalizing hedge funds, private equity funds, and I would have particularly strict supervision enforced by capital and collateral requirements toward proprietary trading in securities and derivatives. Now, how do you approach all of this and deal with the big nonbank that might get in trouble? That I think is where this resolution authority comes into play. Can we have a system, knowledge as to what we have with banks, a government authority can take over a failed or failing institution, manage that institution, try to find a merger partner if that is reasonable, force the end of the equity if there is no equity really left in the company, ask debt holders, negotiate with debt holders to exchange dept for equity to make the company solvent again, if that is possible. If none of that is possible, arrange an orderly liquidation. And none of that necessarily involves the injection of government money and taxpayer money but it provides an organized procedure for letting down what I hope is a very rare occurrence of the failure of a systemically important nonbank institution. Now who has all of this authority and how are the general regulatory and supervisory arrangements rejiggered, if at all, and I do think they do need some rejiggering. I would mention one aspect of that. The Treasury itself has correctly identified the need for what I call an overseer. Somebody, some organization that is responsible not just for individual institutions but responsible for surveying the whole financial system, identifying points of weakness, which may or may not lie in an individual institution. It may lie in new trading developments. But take two obvious examples. Who was alert to the rise of the subprime mortgage a few years ago? It may not have appeared to have presented a risk at the time for an individual institution, but it sure in its speed of increase and its weakness presented a risk to the whole system. Somebody should have been alerted to that. Who has been looking at credit default swaps and wondering whether they reach the point of creating a threat to the system? And the answer is basically nobody and not very well. And somebody should have that responsibility. The Treasury has been very eloquent on that point. They have suggested a kind of council or regulatory agency headed by the Treasury. I frankly don't think that is a very effective way to do it because getting a bunch of agencies together and getting to agreement on anything, and they all have their particular responsibilities, their particular constituencies are a very tough business. So if you do it that way you have to be a Treasury. You have to build up a new staff in the Treasury. The alternative is the Federal Reserve. I spent a lot of time in the Treasury so I am not particularly prejudiced of the Federal Reserve, I would argue, but I think this is a natural function for the Federal Reserve. I think consciously or unconsciously we have looked to the Federal Reserve. Whether the responsibility has been discharged effectively or not, there is a sense that the Federal Reserve is the agency, the major agency to be concerned with the whole financial market, and there is no doubt when you get in trouble, when anybody in the financial markets gets in real trouble they run to the Federal Reserve. The Federal Reserve has the authority, the money. It presumably has the experience and capabilities, and I think that simple fact ought to be recognized. It is a very important institution. It seems to be logical that they ought to be kind of assigned explicitly what I always thought they had implicitly, a kind of surveillance of a whole system.",Statement,STATEMENT OF THE HONORABLE PAUL A. VOLCKER, FORMER CHAIRMAN OF THE BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM 
"The Chairman","Obviously, this has been very helpful on a broad range. I want to talk about one issue that you care a lot about and in which your experience really gives you a great deal of authority. It hasn't gotten much attention, and that is the concern you have about the problems raised by proprietary trading within the banks, the bank holding companies. You have some fairly strong views about restricting that. You mentioned it, but I would ask you to elaborate on that because I think that is, as I look at it, is one of the important topics. It hasn't gotten discussed much. I know it was raised by some others, there is Mr. Levitt, Ms. Donaldson who had that in their--I think in their investors' list of concerns. So is it feasible to just ban it, or how would you deal with the question of proprietary trading by the institutions?",Speech, 
"Mr. Volcker","When I comment that I think banks should be restricted in their, what I think of as truly capital market impersonal activity, it is pretty easy to talk about hedge funds and equity funds because they are identifiable institutions. Proprietary trading is not an identifiable institution in the same way, although many financial institutions will have a proprietary trading desk. That is the way they label it themselves.",Speech, 
"The Chairman","That is the way they have labeled it, before you get through. That is the way it has traditionally been labeled by some, but by the time you are through testifying, they will probably have a new name for it.",Speech, 
"Mr. Volcker","However it is labeled, I think conceptually there is a difference and can't be denied that a company, a bank, or whatever it is, is trading actively in the market, the securities that bear no customer relationship, no continuing interest. They are interested in making a profit on a particular trade or making a speculative profit. And that activity, in some institutions anyway, has become increasingly important and it is inherently risky, it inherently presents a conflict of interest. It inherently is hard to manage. Some people are good at it, some people are not so good at it. It takes a lot of concentration. How do you deal with it because there is some perfectly legitimate trading that goes on in a bank or financial institution, and it is an outgrowth of their customer interest. If they are underwriting securities and lending securities for a particular customer, they may want to trade in those securities that they have underwritten, to take a simple example. And if they are going to do some trading, they have to maintain a certain liquidity, a certain staff that is able do that. How do you distinguish between a kind of routine, low- level trading activity and proprietary trading as an active part of the money making business of the firm? It is partly a matter of judgment and partly a matter of volume, but I think what you have to rely upon is supervisory discretion. You tell the supervisor that part of the concern of banking regulation should be cutting down on this kind of speculative activity, trading activity. And the supervisor certainly has the authority to arrange capital requirements that could be increasingly severe as the trading activity increased, and they could take other supervisory steps to assure that trading activity is in reasonable alignment with the customer orientation of the banks.",Speech, 
"The Chairman","Thank you. So in essence, this is something that could be handled by underlining the supervisory authority, not by some kind of statutory bar but in the statute make it very explicit the grants of authority.",Speech, 
"Mr. Volcker","I don't think you can write a bright line law to say what is proprietary and what isn't.",Speech, 
"The Chairman","Just to be clear, because in the legislation we have been contemplating, that is already clearly identified as one of the tools that could be used in an institution which is being treated as a systemic risk. But your point is that it ought to be a generic authority and that it is not a matter of the systemic risk but is a conflict in other ways. On the question of the death panels, which is otherwise called the resolving authority--``death panel'' has such a wonderful ring to it. Just because it is entirely inaccurate in one area, it doesn't mean it should pass from the debate. I think we ought to--we will save the phrase and use it where it makes some sense, and that is the resolving authority. On the question about whether or not they should--I am out of time. So let me pose the question and you can elaborate on it. There is obviously a big debate about whether or not public funds ought ever to be available in resolving the mess left behind by one of these institutions. If you could answer it briefly now and elaborate in writing, I would appreciate that.",Speech, 
"Mr. Volcker","In terms of the resolution authority, which would give extraordinary authority to whatever agency is designated to control the institution, I do not think it is desirable to provide in that same arrangement authority to lend money or to provide money because that will encourage the ``too-big-to-fail'' kind of syndrome. So if you give it strong enough authority to control the institution and to manage such things as forcing, negotiating or forcing, whatever word you want use, let us say a conversion of debt into equity, hopefully you would avoid the need for injecting money and the stockholder would lose, the creditor might lose, and the creditor should be concerned about whether he is going to lose. Now, I would also say--I guess I didn't mention in this preliminary statement--that if the overseer, for instance, identified an institution or several institutions as being so large and so extended as to present a real risk, there would be some residual authority to place capital requirements on that institution, leverage requirements, maybe liquidity requirements. But that doesn't involve government money.",Speech, 
"The Chairman","I appreciate it. The gentleman from Alabama.",Speech, 
"Mr. Bachus","I thank the chairman. Chairman Volcker, Secretary Geithner declined to rule out any more government bailouts of troubled institutions. And I think what we usually assume by that, we are not talking about the FDIC's traditional power to resolve depository institutions. He declined to do so. Do you think that is a mistake?",Speech, 
"Mr. Volcker","I would answer that question this way: I think you have the emergency power of the Federal Reserve, section 133. I am not proposing that be abolished. I have mixed feelings about that because I squirm when it is used, frankly. We spent a lot of time trying to avoid its use because we knew if it ever got used it would become a precedent for the future, and if we used it for New York, people will say we should use it for Chicago or the State of California. And we didn't use it for Chrysler 20 years ago, whenever it was. Well, demands arose because we didn't want to set the precedent of using it. Well, our precedent has been set now in very strange circumstances, very radical circumstances. So understandably, it has been set. But I think we want to develop attitudes and policies that say this is extremely extraordinary. It is part of the apparatus of the bank safety net, although it could be extended beyond that. I don't think I would promote that, but I wouldn't take it away.",Speech, 
"Mr. Bachus","We have sort of scrambled the egg. We have the commercial banks and the investment banks. Last September, some of the investment banks came under the safety net--",Speech, 
"Mr. Volcker","Right.",Speech, 
"Mr. Bachus","--I think you have indicated, and I think many of us realize there is a difference in what was a commercial bank, a lending facility, and an investment or trading bank. In fact, if you look at the two investment banks, the two largest ones, their last report showed substantial profits from trading, which indicates a trade that they are still basically--their profits are being derived from trading derivatives and some of the things that you described. Do we go back to that system?",Speech, 
"Mr. Volcker","Well, we can have investment banks again. I guess there is only one big investment--well, two, one very active in trading, the other less active in trading. But I don't want those investment banks brought under the general safety net. There ought to be a distinction. And if they want to go out and do a lot of trading and that is a legitimate function, if they want to do whatever they want to do in the financial world, okay, but don't bring them under the safety net.",Speech, 
"Mr. Bachus","And if they fail, they go into an enhanced--",Speech, 
"Mr. Volcker","If they fail, you use the resolution that is already as necessary.",Speech, 
"Mr. Bachus","Let me ask you another question, and I really have two. One is I just want to acknowledge something and see--we did have--some of our failures were a result of the derivative trading and instruments that didn't exist 20 years ago. And you have talked about that. You had another problem and that is depository institutions that went out and bought subprime affiliates that were not regulated at all. And I think that was a tremendous threat to the system.",Speech, 
"Mr. Volcker","Absolutely.",Speech, 
"Mr. Bachus","Would you comment on that? You could go down the list of banks.",Speech, 
"Mr. Volcker","The subprime phenomena is interesting because, you know, I am not in the middle of the markets these days, and I wasn't conscious of the speed in which they were increasing. They were a phenomena of practically a standing start to a trillion, trillion and a half dollar business in the space of 3 or 4 years that arose very rapidly, and apparently there was no clear sense in the regulatory community of the potential threat that this posed; and it probably, because they were obscured by the same thing that obscured bank managements and others, that we had some fancy financial engineering here that somehow presto magic, the risks go away if we put it in a big package and get a good credit rating, which is what they were getting. But I think that was a failure in risk management, a failure of the credit rating agencies, but it also was a failure of the regulators that weren't on top of this. And this arose not in the traditional banks. They may have participated, and they did participate in the end, but it arose in kind of fringe operations, but nobody sat there and said look, this is a potential threat if it increases at this rate of speed to the financial system. Nobody that I know of. Somebody should have been raising that question. And in my view, you know, as the Federal Reserve was already given clearance to do it, they are in the best position to do it.",Speech, 
"Mr. Bachus","There were loans that banks couldn't make. They wouldn't make it under their own underwriting standards. They wouldn't originate them in the banks so they went out and bought an unregulated subprime lender to make loans that they would never make.",Speech, 
"The Chairman","The Federal Reserve was given that authority in 1994 because that is exactly the authority that Mr. Bernanke invoked in 2007 when he did finally promulgate rules, but that was unchanged from the authority that existed from 1994. The gentleman from North Carolina.",Speech, 
"Mr. Watt","Thank you, Mr. Chairman. Chairman Volcker, thank you for being here. I have been on this committee now for 17 years and there seem to be two acknowledged gurus in the financial services industry. Alan Greenspan was one. When he spoke, I never understood a darn thing that he ever said but he seemed very eloquent in his positions. And you are the second one, and I have heard you speak 3 times now. I understand, I think, what you are saying, but it seems to me that your testimony this morning and the other times that I have heard you address the systemic risk issue leads us back exactly to where we are right now. If we didn't do anything on systemic risk, we already have regulation of--we have all of the banks who are currently under regulations, and I am just trying to understand how--what you are proposing with respect to systemic risk differs from what we have now. That is the one question. And I am going to put both of them out there and then I will shut up and listen to you talk. The second question is, you have done a lot of work. I have read your report on the international monetary situation, and you led a group or participated in an international group that looked at this from an international perspective. And I didn't hear you address any of that this morning. I know we are here to deal with our domestic situation, but how do you see this being intertwined in the systemic issue being addressed on a worldwide basis unless we address it somehow more aggressively than you have proposed on the domestic side?",Speech, 
"Mr. Volcker","Two relevant questions. On the first question, I am not recommending anything particularly different so far as banks are concerned that already have lender of last resort, they already have deposit insurance, and we have some history of intervening with Federal Reserve money or government money in the case of failure of very large banking institutions. So that I take is a given. And that is common around the world. There isn't a developed country that doesn't have a similar system to protect banks because banks are, I think, the backbone of the system. Now it is also true in the United States the relevant importance of banks has declined in terms of giving credit because more of the credit creation has been going into securities, which is the province of the capital market. What is different is the situation has changed where some of the benefits anyway, the safety net, has been extended outside the banking system. That is what I want to change. But you can't change it just by saying it is not going to happen because you are going to have problems. You have to develop some other possibilities and arrangements to minimize the chances of a crisis. So that is what we are proposing.",Speech, 
"Mr. Watt","So basically what you are proposing is taking some of the people who are now covered under the FDIC, have some kind of implicit backing and separating them out and making it clear that they don't have any kind of implicit backing. They are just going to be allowed to fail. But I don't understand how that squares with your position that you retain, that the Fed retain emergency authority. Why wouldn't they still then in emergency situations continue, now that the precedent has been set, to use that emergency authority rather than whatever implicit authority?",Speech, 
"Mr. Volcker","That is a legitimate question. Do you want to take the emergency authority away from the Federal Reserve and give it to nobody? I am not quite that radical at this point, given what we have been through. But it is a reasonable question. You are quite right, what I am trying to do is diminish the sense that it is there and available for nonbanks. Now on the international side, if what you say is true, I deal a little bit with it in my long statement I have issued to the committee. And there are some issues where international cooperation will be clearly necessary and, in fact, it has a pretty good history so far and that is in the area of capital requirements. There already is a high degree of uniformity in capital requirements. They are going to have to be reviewed, they are being reviewed nationally, they are being reviewed here and they are being reviewed in the U.K., but there is a body at the BIS, separate from the BIS, but a joint body of regulatory authorities to consider that issue. And they also have now extended their authority, encouraged by heads of state, to consider other matters of banking supervision and regulation where international consistency is important. And there are quite a few of those areas, and they have done quite a lot in trying to regularize practice. It is a big challenge, but it is important. On some of these other things, it is equally important. I think you already have a framework where practically all big banks or big countries with relevant banking systems already have a safety net. That is different in detail but it is a common factor. Now we have to deal with how all of these countries deal with their nonbanks. And I think some consistency there is important. The other really big financial center, as you well know, is London. And these matters are under intense consideration by the regulatory authorities in London. And at the end of the day, I think it is important that there be some consistency between what we do here and what they do in the U.K., just as a start. And I think that is quite possible. It won't be perfect, but that is the way we started actually with capital requirements. We got an agreement between the U.K. and the United States, and then it got extended around the world. So maybe we can duplicate that.",Speech, 
"The Chairman","Now I am going to try again. The gentleman from Delaware.",Speech, 
"Mr. Castle","Thank you, Mr. Chairman. Mr. Volcker, like probably everybody else on this committee, I have a tremendous amount of respect for your comments on the economy and this particular problem of banking in general. I want to thank you for being here. I have some questions concerning the Federal Reserve itself. Let me throw a couple of things out and you can respond to them. As we all know, the Federal Reserve has great responsibilities in the economy today--you know that better than any of us--all the way from monetary policy to interest rates, the emergency powers that you have discussed here today, and consumer protection. The consumer protection may, in accord with whatever we do here in Congress, change and go over to be handled otherwise. But other than that, the remaining powers would be there. You have suggested strongly that it is the best agency. You have suggested in your writing--I am not sure if you spoke it or not--appointing someone else who would have this responsibility confirmed by the Senate, etc., with respect to the systemic risk, etc., and I understand that. But my question is, is the Federal Reserve taking on too much responsibility with respect to the monetary circumstances of this country and its policy, one, and then the second question is should there be or have you recommended someplace-- I haven't seen it--some sort of a council that would meet with whomever the appointment of the Federal Reserve person would be to help guide this? And I am thinking about the other banking regulators who seem to have a great deal of knowledge and input. Would they serve on some sort of group that would advise or would all that be informal, or would they be formally members? I would be interested in your comments about the Federal Reserve's ability to manage this kind of emergency at this point.",Speech, 
