"Speaker","Speech"
"Mr. Kohn","Thank you, Chairman Watt, Ranking Member Paul, and members of the subcommittee. I do appreciate this opportunity to discuss with you the important public policy issues associated with the Congress' grant to the Federal Reserve of a substantial degree of independence in the conduct of monetary policy and the interaction of this degree of independence with the possible enhancement of our responsibilities for financial stability. A well-designed framework for monetary policy includes a careful balance between independence and accountability. In 1977, the Congress amended the Federal Reserve Act by establishing maximum employment and price stability as our monetary policy objectives. At the same time, the Congress has correctly, in my view, given the Federal Reserve considerable scope to design and implement the best approaches to achieving those statutory objectives, subject to a well-calibrated system of checks and balances in the form of transparency and accountability to the public and the Congress. Considerable experience shows that this approach tends to yield a monetary policy that best promotes economic growth and price stability. Operational independence, that is, independence to pursue legislative goals, reduces the odds on two types of policy errors that result in inflation and economic instability. First, it prevents governments from succumbing to the temptation to use the central bank to fund budget deficits; and second, it enables policymakers to look beyond the short term as they weigh the effects of their monetary policy actions on price stability and employment. The current financial crisis has clearly demonstrated the need for the United States to have a comprehensive and multifaceted approach to containing systemic risk. The Administration recently released a proposal for strengthening the financial system that would provide new or enhanced responsibilities to a number of Federal agencies, assigning to the Federal Reserve certain new responsibilities for overseeing systemically important financial institutions and payment clearing and settlement arrangements. These incremental new responsibilities are a natural outgrowth of the Federal Reserve's existing supervisory and regulatory responsibilities. The Federal Reserve already regulates bank holding companies, which now include large investment banks, and we have been moving to incorporate a more macroprudential approach to our supervision and regulatory programs, as evidenced by the recently completed Supervisory Capital Assessment Program. The Federal Reserve has also long been a leader in the development of strong international risk management standards for payment clearing and settlement systems, and we have implemented these standards for the systems we supervise. In our supervision of bank holding companies, and our oversight of some payment systems, we already work closely with other Federal and State agencies. These responsibilities and close working relationships have not impinged on our monetary policy independence, and we do not believe that the enhancements to our existing supervisory and regulatory authority proposed by the Administration would undermine our ability to pursue our monetary policy objectives effectively and independently. Our independence in the conduct of monetary policy is accompanied by substantial accountability and transparency. For instance, the Federal Reserve reports on its efforts to achieve its statutory objectives in the semiannual monetary reports and associated testimony. The Federal Open Market Committee releases a statement immediately after each regularly scheduled meeting and detailed minutes of the meeting on a timely basis. We publish summaries of the economic forecasts of FOMC participants 4 times a year, and Federal Reserve officials frequently testify before the Congress. In addition, the Federal Reserve provides the public and the Congress with detailed annual reports on the consolidated financial activities of the system. These are audited by an independent public accounting firm. We publish a detailed balance sheet on a weekly basis. This year, we expanded our Web site to include considerable background information on our financial condition and our policy programs. We recently initiated a monthly report to Congress on Federal Reserve liquidity programs that provides even more information on our lending, associated collateral, and other facets of the programs established to address the financial crisis. The Congress also recently clarified the GAO's ability to audit the Term Asset-Backed Securities Loan Facility, a joint Treasury-Federal Reserve initiative, and it granted the GAO new authority to conduct audits of the credit facilities extended by the Federal Reserve to single and specific companies under the authority provided by Section 13(3) of the Federal Reserve Act. As this committee is aware, the Federal Reserve is already subject to frequent audits by the GAO on a broad range of our functions, including, for example, supervision and regulatory functions. The Congress, however, has purposefully and for good reason excluded monetary policy deliberations and operations from the scope of potential GAO audits. The Federal Reserve strongly believes that removing the statutory limits on GAO audits of monetary policy matters would be contrary to the public interest. Financial markets likely would see the grant of such authority as tending to undermine monetary independence, and this would have adverse consequences for interest rates and economic stability. An additional concern is that permitting GAO audits of the broad facilities the Federal Reserve uses to affect credit conditions could reduce the effectiveness of these facilities in helping promote financial stability, maximum employment, and price stability. Thank you, Mr. Chairman, for inviting me to present the Board's views, and I look forward to answering your questions. [The prepared statement of Vice Chairman Kohn can be found on page 57 of the appendix.]"
"Chairman Watt","I thank the gentleman for his testimony. The bad news is that we just got called for at least five votes on the Floor of the House. The good news is that once we get through this series of votes, we will probably be able to proceed uninterrupted through the balance of this witness and the next panel, we hope, although it is a little dicey on the Floor today. So I would at this point declare the subcommittee in recess, subject to the call of the Chair, and encourage the members to please return promptly after the last vote on the Floor in this series of votes. I hate to inconvenience all of the witnesses, but I guess you all have been through this before, so you know how it works. The committee stands in recess. "
"Chairman Watt","We will reconvene now. I will recognize myself for 5 minutes to ask Mr. Kohn questions. I am interested in getting a better understanding of what your view is of what specific things a systemic risk regulator does, so let me start there--or would do, I guess, to make it a theoretical question as opposed to a--"
"Mr. Kohn","Chairman Bernanke has made a useful distinction between microprudential regulation and macroprudential regulation. And microprudential regulation is looking at each individual institution and making sure they are robust and resilient and safe. In a macroprudential context, you want to look at not only the individual institutions, but how they relate to each other and how they relate to the system as a whole. And sometimes it is not so much the size of the institution, but its interconnectedness--whether it is at the center of a web of relationships which, if disrupted, would have knock-on domino effects. So I think the job of the systemic risk regulator would be to take account of those interrelationships--the markets and how they are developing, and the institutions and how they fit into the markets--and look at the overall risk to the system as well as the risk of the individual institution, how that fits in. And I think the Federal Reserve is well positioned to play a role in that. We have not only our supervisory authority over bank holding companies, which now include all the major investment banks, but we have staff who are familiar with markets, the macro economy, and have responsibility for financial stability of the system through our lender-of-last- resort facilities. So I think it requires a little bit of a different perspective than we are used to exercising. And I think the Fed's in good position to do that."
"Chairman Watt","Not unexpectedly, you focused on the synergies that exist between the two responsibilities. Let me ask you if you could candidly focus on the prospects or possibilities of conflicts. What are the areas in which those possibilities of conflicts might arise?"
"Mr. Kohn","I think there are minimal possibilities. I think some people have asked whether, if we see a systemic risk from the individual institution, that would affect our monetary policy deliberations. But in my view, I think there really is a congruence between the stability of the financial system and monetary policy. We can achieve our objectives of maximum employment and stable prices much more readily in a stable financial system. So I just don't see important instances in which there would be conflicts."
"Chairman Watt","What kind of staff would you anticipate would be necessary, additional staff would be necessary, to perform the systemic risk regulatory function versus what you are already doing?"
"Mr. Kohn","Recalling that in our view, the systemic risk regulatory function that the Treasury has suggested for us is an incremental change to what we are doing now, it is not a big change, because we already have the systemically important institutions under our authority. I think it would require some more staffing, both on the side of the economists and the side of the supervisors, to evaluate systemic risk in a more systematic way, but I don't think this is a major change in our responsibilities that would require a substantial increase in what we are doing. Now, we have had to staff-up over the last year because we have several large investment banks, for example, that are now bank holding companies, and we have had to change and adapt to our new responsibilities. And we are doing that."
"Chairman Watt","My time is about to expire. Actually, it just did. But let me just squeeze in, because one comment you just made raised somewhat of an interesting question, because I had understood that a lot of the jurisdiction that you would be assuming for systemic risk regulation is not in existing entities that you already regulate. You said that you have all of these systemic risk regulators already under your supervision. Is that, in fact, the case?"
"Mr. Kohn","I don't know that we have all of them, Mr. Chairman. I think that would be something that in consultation with this council--remember that the Treasury is setting up a council of regulators to look at the systemic implications of the markets and the institutions. We would consult with them as to whether they saw some institutions that weren't currently under our purview that were systemic. But at this point, I think that would be very, very few institutions."
"Chairman Watt","I thank you. My time has expired. And I will recognize the gentleman from Texas for 5 minutes."
"Dr. Paul","Thank you, Mr. Chairman. Sometimes definitions of words are pretty important, and I alluded to that in my opening statement, about what ``independent'' might mean to others. For me, independent usually is a code word for ``secret,'' so we can't get the information. But one of your arguments for the independence of the Fed or the secrecy of the Fed is that those central banks that do have independence--and they are less monitored in public, they tend to have lower and more stable rates of interest--but how can you compare that to what we have noticed under the Federal Reserve? You know, I remember when I first started looking at what the Federal Reserve was doing, we had 21 percent interest rates. That sort of got my attention. And today we have interest rates of less than 1 percent. So that is hardly stable. And to me, the real mischief comes not only because they are unstable and they fluctuate radically, but also the mischief it causes because these are artificial. I am a believer that interest rates, like prices, should be set by the marketplace. And control of prices and wages is the most serious abuse you can put onto an economy. And yet this fixing of prices seems to give us this trouble. And even the Secretary of the Treasury now, Mr. Geithner, you know, just a few months ago recognized that during the time he was in the Fed, the Fed kept the interest rates way too low for too long. So how can you defend the Fed's maintaining independence or secrecy in order to maintain stable rates and to even try to achieve a stable economy which--obviously, nobody argues we have a stable economy?"
"Mr. Kohn","So I do not equate independence to secrecy. In fact, I agree with the underlying premise, I think, of your question, which is independence and secrecy in a democratic society are antithetical. And I think the Federal Reserve has been quite transparent and has become much more transparent under Chairman Bernanke about what we are doing and why we are doing it. And I think we can retain our independence and your ability to trust what we are doing only by explaining to you what we are doing and why we are doing it. We have not only the statements, which you mentioned in your opening statement, after every meeting explaining what we did and why we did it, but we also have minutes. You have hearings. There are Monetary Policy Reports. There are other hearings that you hold. So I think there are many, many opportunities for us to explain why we are doing what we are doing. And those opportunities and that transparency is absolutely essential for retaining our independence."
"Dr. Paul","Okay. But I still think we can do better. Like I mentioned early on, there was a time when the Fed did not reveal immediately what their targets were."
"Mr. Kohn","That is right."
"Dr. Paul","Why can't we consider releasing the details, instead of in 5 years, why not in 5 weeks? What is the big deal that you have to have this information? And the other argument you use: It is in the public's interest, that one really baffles me. The public is served by you having more information that we don't have access to unless it is maybe 5 years? It seems like there are other interests; it allows the suspicion to build. Whose interests are you really protecting? Because you say, it is the public's interests, I don't think reassures a lot of people, because all of a sudden we think, well, what are you doing? Are you protecting the bankers' interests? Are you protecting some international--another government, another central bank or what? So I don't see how you can protect the public's interest. It seems like we in the Congress should have the responsibility for protecting the public interest by knowing more about what you are doing."
"Mr. Kohn","Within 3 weeks, Congressman, we release minutes of our meetings, which give detailed explanations of why we did what we did, including the arguments back and forth, the minority opinions if people disagree. I think you are talking about transcripts, which we release after 5 years. I would be very concerned that releasing those transcripts earlier would inhibit debate. I think it is in the public interest that we have an unfettered debate within the Open Market Committee and that we are able to speculate among ourselves--what if we did this, what if we did that, where are things going--that there be no inhibition on the back-and-forth within the Open Market Committee. I have been at the Federal Reserve for several decades now, and in my view, publishing the transcripts themselves has had a somewhat inhibiting effect on the way the debate is carried out. There are many more prepared statements read at Open Market Committee meetings now than before the transcripts were published. Participants would be very worried if their remarks were going to be made public very, very quickly. They would be very worried about what they would say, and they would be much more careful about what they are saying. And that is not in the public interest, provided we are willing to explain to you, as we are, why we did what we did and what the minority views are. And we do do that."
"Dr. Paul","Of course, you know, without an audit we never know. It just seems that it would be of benefit to us to know what the detailed discussion is. Why is there any value? I just don't quite agree with that, because it is really the discussion that we have. Like I made my point in the opening statement, this is after the fact. This is after you have had your meeting; it is after you have done something. And also, the more information the market gets, the better the market operates. And if they know what you are thinking about and what you are planning--you know, 5 years for the minutes is really way too long."
"Chairman Watt","The gentleman's time has expired, but the witness may answer."
"Mr. Kohn","Well, I think we do explain what we are doing and why we are thinking what we are thinking within 3 weeks. And you have ample opportunity to question Chairman Bernanke when he comes up for hearings about why he is doing what he is doing. We would be glad to work with you on how your ideas about how we could be more transparent and more helpful. I agree with you that for the most part transparency, where it doesn't inhibit debate and exchange of ideas, is better for the public. And we have taken huge steps in that direction over the past 3 years."
"Chairman Watt","The other gentleman from Texas, Mr. Green, is recognized for 5 minutes."
"Mr. Green","When you say, ``the gentleman from Texas'' and don't say which one, many microphones are opened up. Thank you,"
"Mr. Chairman"," I thank the witness for his testimony. And I apologize for not being here to hear you in your entirety in terms of your testimony. There are those who would like to have an independent Fed. Obviously, that has worked well. The autonomy of the Fed has inured to our benefit. And there are those who contend that if the Fed acquires these new powers and remains as independent as it has been, then the Fed becomes this awesome giant that would be beyond the control of Congress, of the Executive and Legislative Branches. How do you respond to those folks who conclude that this is risky, to give the Fed this much power?"
"Mr. Kohn","I think there are two avenues for response, Congressman. One is the additional authority we are getting is incremental to what we already have, so it is not a huge increase in our authority. And the second is, for the authority we already have, we are held accountable. We work closely with other agencies, with the FFIEC, with the other regulatory agencies, on the President's Working Group, with the Treasury. The Government Accountability Office does audit our activities in the supervision and regulation area; they perform many audits like that. So we have been able to do that and be held accountable, work with other Agencies without sacrificing the independence that we need to exercise for monetary policy. So I think we are already doing it, and this wouldn't be that big a change."
"Mr. Green","How would the H.R. 1207 audit differ from the GAO audit?"
"Mr. Kohn","I am not sure. The H.R. 1207 would do what? That is Mr. Paul's?"
"Mr. Green","That is the audit bill that Mr. Paul--"
"Mr. Kohn","As I understand it, and I don't understand it perfectly, but I think it would make everything we do subject to GAO audit. Right now, since 1978, the GAO has been able to audit most of our activities except where they touch monetary policy and our interactions with foreign central banks and foreign authorities. And I think Mr. Paul's bill would remove that exemption, so the GAO would be auditing our monetary policy as well as all the other things we would do. Our concern is that would be perceived as impinging to some extent on our independence to meet the objectives that you have given us for price stability and full employment."
"Mr. Green","And as a final question, how can Congress--if you have an opinion--be of assistance in making this transition if the transition is to take place? Is there something more that we need to do to help you transition to the regulatory reform side?"
"Mr. Kohn","No. I think the hearings that you hold and mutual understanding of what is involved in this, with us and the Treasury and others who want to make this transition, you have every right, and you ought to be asking us, as the chairman did, what additional resources we would need in order to do this, how we would carry this out. So I think a dialogue between the Congress and the Federal Reserve is not only appropriate, but would be very useful to define what this is about."
"Mr. Green","Thank you. Thank you, Mr. Chairman. I will yield back."
"Chairman Watt","The gentleman yields back the balance of his time. Mr. Adler, the gentleman from New Jersey, is recognized for 5 minutes."
"Mr. Adler","Thank you, Mr. Chairman. Mr. Vice Chairman, you a moment ago articulated Congress' mandate to the Federal Reserve with respect to maximum employment and to price stability. To what extent, if any, do you think additional responsibility as a systemic risk regulator would in any way distract the Federal Reserve from its 1977 congressional mission?"
"Mr. Kohn","Congressman, I don't think it would distract us at all. I see the two missions, the macroeconomic goals of price stability and maximum employment and systemic stability as being completely congruent. I think the more stable the financial system is, the easier it will be for us to pursue successfully the goals of maximum employment and stable prices. Certainly we have seen a demonstration of that in the last 2 years. The instability in the financial system has resulted in very high unemployment and has made it very difficult for the Federal Reserve to reach our objectives of maximum employment and stable prices. So I don't see a conflict between those types of objectives."
"Mr. Adler","You heard the gentleman a moment ago ask questions about the potential lack of accountability of the Federal Reserve as a sort of private entity, not completely under government control. Others have been concerned there is too much political interference with the Federal Reserve in the carrying out of its mission. I wonder if you could comment about what additional political interference you think the Federal Reserve might encounter if it undertakes this responsibility as a systemic risk regulator."
"Mr. Kohn","I think we can separate our accountability as a systemic risk regulator from our independence in carrying out your goals for monetary policy. So I don't see additional political interference with the objectives that you gave us. We will be accountable as the systemic risk regulator. We will be accountable through the Government Accountability Office. We will be accountable to the Congress. We will be working closely with those other regulators in the financial system. And we have been successfully doing that for years, and this would sort of increase our interactions, but I don't think there should be a risk that giving us this additional authority would impede our monetary policy independence."
"Mr. Adler","Mr. Vice Chairman, I thank you. Mr. Chairman, I yield back the balance of my time."
"Chairman Watt","The gentleman yields back the balance of his time. We welcome Mr. Gerlach from Pennsylvania, and recognize him for questions, if he has any."
"Mr. Gerlach","None right now. Thank you."
"Chairman Watt","And we welcome the gentleman from California, Mr. Sherman, and recognize him for questions, if he has any."
"Mr. Sherman","I do."
"Chairman Watt","The gentleman is recognized for 5 minutes."
"Mr. Sherman","Mr. Vice Chairman, I think you are aware of 13(3) of the Federal Reserve Act."
"Mr. Kohn","I am."
"Mr. Sherman","It is breathtaking in its scope, but even more breathtaking in the amounts. I have talked to your Chairman. Almost facetiously, I asked him whether a $12 trillion limit on the total exposure under 13(3) would be acceptable to him, and believe it or not, he said yes. Chairman Bernanke has interpreted before this committee 13(3) as allowing the Fed only to take risks that are the equivalent of triple A, that is to say, only to extend the credit of the Federal Reserve under that section where there was the lowest risk that a credit rating agency would evaluate. Do you agree with that constrained view of 13(3) or not?"
"Mr. Kohn","Under section 13(3), the Reserve bank making the loan needs to be secured to its satisfaction. We have insisted on security on every loan that we have made. We have been releasing more and more information about those loans. I think, for the most part, those loans are safe. The credit risks--"
"Mr. Sherman","I am asking you not for your prior practice but for your legal interpretation. Let's say that the Secretary of the Treasury called you in the middle of the night and said, ``By God, we need another $700 billion to shore up institutions on Wall Street. We need to do it right now or the entire world comes to an end; and those idiots in Congress, they won't vote for another TARP. So the only way we are going to save civilization as we know it is for the Fed to take some substantial risks and become a general creditor of banks that would otherwise become insolvent and other financial institutions.'' Do you believe that you or your successors have the legal right to say, ``Yes, Mr. Secretary, we couldn't agree with you more; we will have a vote on it and we will extend the credit?''"
"Mr. Kohn","I think we need a new resolution authority through the Congress."
"Mr. Sherman","I am not asking you what new law should be passed. I am not asking you what your practice has been in the past. I am asking you what are the legal authorities you have under present law right now?"
"Mr. Kohn","We need to be secured. I think one of the issues is--"
"Mr. Sherman","So you can't take a double A risk; you can only take a triple A risk?"
"Mr. Kohn","We need to have enough security that we feel that the loan has good prospects of being repaid, that we are not taking fiscal risk."
"Mr. Sherman","Let's say you were buying paper that if you worked for a credit rating agency, you would rate at single A. Is that the kind of risk that you are legally allowed to take under 13(3)?"
"Mr. Kohn","Only if it is discounted to an extent so that the collateral value would be less than the par value. And that is what we do. We take paper at the discount window that isn't triple A, but we don't give it full par value; we discount it. And I think we protect the public purse in that way."
"Mr. Sherman","It sounds like you have the power to do another TARP almost, but not quite. Shifting to another direction, in a democracy it is supposed to be one person, one vote. Every institution of the government is supposed to reflect the results of elections held in polling booths. Yet you have these--at least your regional Boards of Governors are selected on the basis of--I will call it ``one bank, one vote,'' to oversimplify. Does it make any sense to invest with the image of governmental power, and everybody--I mean, you can say there is a difference between the Fed and the branches of the Fed, although throughout business, ``branch'' means, in effect, another office, not even a separately incorporated subsidiary, so most of the world is going to view your branches as part of your tree. Do you think it is appropriate to have privately elected Governors serve in what appears to everyone to be a governmental capacity?"
"Mr. Kohn","The boards of directors of the Reserve banks have served a valuable function in the Federal Reserve."
"Mr. Sherman","Well, sir, in Germany before World War I, they had what many people thought was a very good government, but your voting power, your control over government agencies depended upon how rich you were. And you can argue it was a very good government that made very good decisions right up until Sarajevo. I am not asking you whether it is good government--whether you have made good decisions. What I am asking is, is it consistent with what we celebrated on the 4th of July to have such governmental power in the hands of those elected on the basis of one bank, one vote?"
"Mr. Kohn","I think Congress, from 1913 on, has considered it consistent with its authorities and how it wished to carry them out."
"Mr. Sherman","That is before we gave you the enormous additional power we are considering."
"Chairman Watt","The gentleman's time has expired."
"Mr. Sherman","I yield back."
