"Speaker","Speech","Type","Comments"
"Mr. Bernanke","Yes, Mr. Chairman. First of all, you are absolutely correct that what matters to the average person is overall inflation, including energy prices and food prices, and we take that very seriously. Overall inflation is probably also what guides inflation expectations as people think about what inflation rate is likely to occur in the future, and that is another reason to be concerned about overall inflation. There are two reasons why we look at core inflation as well as overall inflation. The first has to do with forecasting. Historically oil prices, energy prices have been rather volatile, and if you look even today at the futures markets, the futures market predicts energy prices will be relatively flat over the next couple of years. If you take that forecast as correct, then today's core inflation rate is actually a reasonable forecast of tomorrow's total inflation rate if energy prices do, in fact, flatten out as the markets seem to expect.","Speech"," "
"The Chairman","Could I interject there?","Speech"," "
"Mr. Bernanke","Certainly.","Speech"," "
"The Chairman","Flatten out where; flatten out at $70 a barrel, $80 a barrel?","Speech"," "
"Mr. Bernanke","Futures suggest they will be a little more increased, but roughly speaking, energy oil prices will flatten out between $75 and $80 over the next 2 years.","Speech"," "
"The Chairman","So there is no expectation at this point-- wouldn't really make any sense that oil prices would slide back below $50.","Speech"," "
"Mr. Bernanke","Not based on those futures markets quotes. There is also a great deal of uncertainty about where energy prices are going to go.","Speech"," "
"The Chairman","But the betting would be clearly on the upside as opposed to the downside.","Speech"," "
"Mr. Bernanke","Well, if you look at the options on futures, which suggest something about the uncertainty the traders feel about oil prices, you see it is quite a wide range. There is a possibility in their mind that prices might fall $20 and a possibility in their mind that prices might rise $20. So there is a lot of uncertainty about what those prices will do. But our best guess is just to look at where the futures quotes are, and that suggests that energy prices should stay roughly in the area where they are today.","Speech"," "
"The Chairman","Assuming that is the case, and I think that is a fair assumption, at what point does the market mechanism provide the incentive for extra exploration, going into shale-- oil shale, all of those things that could be triggered, if there is good news that we triggered by the higher prices, the incentive to go after tertiary recovery. Is that correct?","Speech"," "
"Mr. Bernanke","Mr. Chairman, there are many alternatives to oil that are probably profitable at $40 or $50 a barrel. So if prices stay at this level over a period of time, you would expect to see a number of alternative supplies coming on line. The problem on that side, of course, is that many of these alternatives take some time to become available, and therefore, we don't get immediate relief. Of course, on the demand side as well there is also an incentive to conserve, reduced usage of oil. That should also provide, I hope, some relief.","Speech"," "
"The Chairman","Have you seen any indication that at this point that is beginning to take hold?","Speech"," "
"Mr. Bernanke","We are seeing a lot of activity in drilling and mining, for example. It is very difficult to find petroleum workers or drilling rigs because the activity has risen. We are seeing activity in Canada and elsewhere on sands and shale. We are seeing some reduction in the demand for oil, although perhaps less than we would like. What we saw in the past when oil prices rose very significantly in the 1970's was that the short-term effect was relatively small, but over a decade or more, we saw a very significant reduction in the amount of oil that the U.S. economy uses per dollar of real GDP.","Speech"," "
"The Chairman","I know you are not the Secretary of Energy, you are Chairman of the Federal Reserve, but obviously those components play a large part in their decisions. It struck me, for example, in the area of natural gas, there were all these dire predictions last winter that the price of natural gas would go through the roof, partly because of a mild winter and so forth. Now we seem to have a surplus of natural gas. Almost impossible, I guess, to predict it with any accuracy, which I guess makes your job that much more difficult. Is that a fair assumption?","Speech"," "
"Mr. Bernanke","Yes, sir. That is a piece of good news, the natural gas prices have come down from the $12 to $14 level that we were seeing earlier. Natural gas is a bit different from oil in that natural gas is a regional market. We don't ship it internationally to the same extent that we do oil. And so we are very sensitive to the domestic supply-and-demand conditions, such as the effects of Hurricane Katrina last year and the effects of the weather over the winter. So it is a more volatile price in that respect.","Speech"," "
"The Chairman","Thank you. My time has expired. The gentleman from Massachusetts.","Speech"," "
"Mr. Frank","Mr. Chairman, I want to get back to the wage issue because I really am troubled by an inattention to the problems that are there. And I am going to talk now about inconsistency in the language in your report, and I don't think it was conscious. I think it is more serious than that. It is a mindset where people automatically do it. As you seem to be acknowledging, when I was talking about your discussion in wage increases in the monetary report, it is all without saying it is nominal. That is when you talk about the wage increases, you were talking about increases that are not corrected for inflation. And they look obviously better when they are that way, and you don't even say that. But I went through the report as we were sitting here, and in every other sector where there is a discussion, you are talking about real. You are talking about real household expenditures. I mean, just--real outlays for goods on page 5. Real outlays for consumer services. Housing activity is measured by real expenditures. Real outlays for equipment software, real business fixed investment, real business spending. Real expenditures for nonresidential construction. Federal deficit was real. Real expenditures by State and local governments. Frankly, it is only with wages that you don't get real, and that is a serious problem because what this does is allows people to--had a debate with a member of this committee in which he was told by Treasury how much wages have gone up, but I am sure they were using nominal wages. When Secretary Snow testified here, he used nominal wages. How can you justify talking about real, i.e., corrected for inflation, numbers in every other sector where there is a sector discussion but not with regard to wages? How do you justify that?","Speech"," "
"Mr. Bernanke","Congressman, the nominal wage discussions are related to some cost issues, and it is a different topic. I agree with you absolutely that real wages are extremely important. I would also like to add in case there is any confusion that increases in real wages are entirely consistent with low inflation. There is no contradiction with those two things.","Speech"," "
"Mr. Frank","Okay. I appreciate it, but now I will get back to the point in your statement where you talked about wages purely as a cost rather than as the way most people in America support themselves. In the report, you analyze sector by sector by sector, and in every sector you talk about real, and in labor you talk about nominal. That is a mindset that I think is unfortunate. But now let me ask you with regard--and let us go to the productivity chart, because what you get is--in your statement it is, well, frankly, the tone is almost lucky for us that wages have stayed down. I mean, that is the context of it, because in the context of your statement, given the focus on inflation, the fact that wages have lagged both productivity and, in fact, inflation for the last year, that seems to be a good thing. And we have people writing--and you and I talked about this, and you have said that this doesn't reflect you, but I think we have to make this public--in the financial pages wages are a bad thing, increases in wages are a bad thing. And people will write, the Federal Reserve is worried wages may go up. So let me ask you now, given this chart with regard to real wages versus productivity, and given, as you have acknowledged, that profits are at an all-time high as a percentage of national income, do you believe there is room for wages to go up at least--not at least--to the level of productivity increases without that having an inflationary impact?","Speech"," "
"Mr. Bernanke","Yes, I do. And I do expect nominal wages to rise.","Speech"," "
"Mr. Frank","You said nominal again.","Speech"," "
"Mr. Bernanke","Nominal wages and real wages to rise.","Speech"," "
"Mr. Frank","You expect them, but I don't mean to be rude, nobody can eat your expectations. We have to eat our own work sometimes, but other people can't get much. And you acknowledge, I guess, in a question, we were told, well--it is the recovery, wages are coming, wage increases are coming. Well, the recovery is now leveling off, and wage increases ain't been here yet. And this--and by the way, I hear--and here is where I think we have a problem. It is not truly a force of nature. And, I mean, it goes with this. You acknowledge that wages are well below what they could be without there being an inflation effect?","Speech"," "
"Mr. Bernanke","They could rise without inflation effect.","Speech"," "
"Mr. Frank","Good. And they are below inflation--below productivity, below inflation. So workers in this great economy that we have had, and in many ways it has been a very good one, most of them--I am not talking about 20 percent, I am talking about 80 percent, the people who get paid by wages, their compensation, their wages have dropped. You are talking about compensation there, but that includes, you know--let's be careful when we talk about overall compensation in this report. One of the things we are talking about is when the employer pays more for health care, the worker can't bring that money home. So real wages have lagged. And here is the fact; it is not purely a force of nature. When you refuse to raise the minimum wage so inflation erodes it, when you have an active policy of breaking labor unions, and when you have a tax policy that favors people at the high end, you are reinforcing those tendencies. And so what we have is a national policy which takes advantage of factors that are keeping real wages depressed and keeping productivity way ahead of wages so that all the increase--as Alan Greenspan said 2 years ago and apparently is still the case, virtually all of the increased wealth in this society that comes from increased productivity goes to the owners of capital, and obviously they should be getting some of it, but not all of it. It is not healthy. And so you get that situation, you get a public policy that reinforces it, and then Mr. Hubbard shouldn't wonder why the American people don't give him credit for this wonderful economy. They don't give him credit because they are not getting any cash. Thank you, Mr. Chairman.","Speech"," "
"The Chairman","I recognize the gentleman from Illinois.","Speech"," "
"Mr. Gutierrez","Thank you very much, Mr. Chairman. I intended to ask Mr. Bernanke about the positive effect of immigration, but I have a scheduling conflict, so I would like to ask unanimous consent to have some items entered into the record. The first is an open letter on immigration to President Bush and all Members of Congress signed by 500 American economists, Mr. Chairman.","Speech"," "
"The Chairman","Without objection.","Speech"," "
"Mr. Gutierrez","The second is a July 10, 2006, open letter on immigration with 33 conservative signatories as published in The Wall Street Journal.","Speech"," "
"The Chairman","Without objection.","Speech"," "
"Mr. Gutierrez","And the third, Mr. Chairman, is an op-ed piece from the Wall Street Journal entitled, ``Reagan on Immigration.'' The article discusses President Reagan's support for legalization and includes Mr. Reagan's account of his visit with the President of Mexico to get his ideas on ``how we can make the border something other than a locale for a 9-foot fence.'' Thank you, Mr. Chairman.","Speech"," "
"The Chairman","Without objection, so ordered. The gentlelady from Ohio.","Speech"," "
