Speaker,Speech
The Chairman," The gentleman's time has expired.
"
Mr. Garrett," I appreciate your comments on that.
"
The Chairman," I want to begin, Mr. Bernanke, with some of the issues of history that were raised.
    It was--the gentleman from Texas listed the bailouts he has found damaging: Fannie Mae; Freddie Mac; AIG; the automobile companies; and the banks, all of which were, of course, initiated by the Bush Administration. And I do think it is appropriate to note that the Obama Administration inherited all of these. It has carried some out more or less in a number of cases. But every single one of those was initiated by the Bush Administration, suggesting that it was not part of some ideological agenda but a reaction to reality. And, indeed, much of what we are talking about today was first articulated by Secretary Paulson in April of 2008.
    So that doesn't make them right or wrong. It ought to make them nonpartisan.
    Secondly--
"
Mr. Bachus," Mr. Chairman, your time has expired. Now if you want to give additional time--
"
The Chairman," Excuse me. I am in my 5 minutes.
"
Mr. Bachus," You have an opening statement of Chairman Bernanke.
"
The Chairman," Oh, I forgot about that. I apologize. You are quite right.
    So I will take whatever time I used in that opening statement, and it will be deducted from my 5 minutes, and the Chairman is recognized.STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF 
            GOVERNORS OF THE FEDERAL RESERVE SYSTEM
"
Mr. Bernanke," Thank you.
    Chairman Frank, Ranking Member Bachus, and other members of the committee, I appreciate the opportunity to discuss ways of improving the financial regulatory framework to better protect against systemic risk.
    In my view, a-broad based agenda for reform should include at least five key elements:
    First, legislative change is needed to ensure that systemically important financial firms are subject to effective consolidated supervision, whether or not the firm owns the bank.
    Second, an oversight council made up of the agencies involved in financial supervision and regulation should be established, with a mandate to monitor and identify emerging risk to financial stability across the entire financial system, to identify regulatory gaps, and to coordinate the agencies' responses to potential systemic risks. To further encourage a more comprehensive and holistic approach to financial oversight, all Federal financial supervisors and regulators--not just the Federal Reserve--should be directed and empowered to take account of risks to the broader financial system as part of their normal oversight responsibilities.
    Third, a new special resolution process should be created that would allow the government to wind down a failing systemically important financial institution whose disorderly collapse would pose substantial risks to the financial system and the broader economy. Importantly, this regime should allow the government to impose losses on shareholders and creditors of the firm.
    Fourth, all systemically important payment, clearing, and settlement arrangements should be subject to consistent and robust oversight and prudential standards.
    And fifth, policymakers should ensure that consumers are protected from unfair and deceptive practices in their financial dealings.
    Taken together, these changes should significantly improve both the regulatory system's ability to constrain the buildup of systemic risks as well as the financial system's resiliency when serious adverse shocks occur.
    The current financial crisis has clearly demonstrated that risk to the financial system can rise not only in the banking sector but also from the activities of other financial firms--such as investment banks or insurance companies--that traditionally have not been subject to the type of regulation and consolidated supervision applicable to bank holding companies. To close this important gap in our regulatory structure, legislative action is needed that would subject all systemically important financial institutions to the same framework for consolidated prudential supervision that currently applies to bank holding companies. Such action would prevent financial firms that do not own a bank but that nonetheless pose risk to the overall financial system because of the size, risks, or interconnectedness of their financial activities from avoiding comprehensive supervisory oversight.
    Besides being supervised on a consolidated basis, systemically important financial institutions should also be subject to enhanced regulation and supervision, including capital, liquidity, and risk-management requirements that reflect those institutions' important roles in the financial sector.
    Enhanced requirements are needed not only to protect the stability of individual institutions and the financial system as a whole but also to reduce the incentives for financial firms to become very large in order to be perceived as ``too-big-to-fail.'' This perception materially weakens the incentive of creditors of the firm to retrain the firm's risk-taking, and it creates a playing field that is tilted against smaller firms not perceived as having the same degree of government support.
    Creation of a mechanism for the orderly resolution of systemically important non-bank financial firms, which I will discuss later, is an important additional tool for addressing the ``too-big-to-fail'' problem.
    The Federal Reserve is already the consolidated supervisor of some of the largest, most complex institutions in the world. I believe that the expertise we have developed in supervising large, diversified, interconnected banking organizations, together with our broad knowledge of the financial markets in which these organizations operate, makes the Federal Reserve well suited to serve as the consolidated supervisor for those systemically important financial institutions that may not already be subject to the Bank Holding Company Act. In addition, our involvement and supervision is critical for ensuring that we have the necessary expertise, information, and authorities to carry out our essential functions as a central bank of promoting financial stability and making effective monetary policy.
    The Federal Reserve has already taken a number of important steps to improve its regulation and supervision of large financial groups, building on lessons from the current crisis. On the regulatory side, we played a key role in developing the recently announced and internationally agreed-upon improvements to the capital requirements for trading activities and securitization exposures; and we continue to work with other regulators to strengthen the capital requirements for other types of on- and off-balance sheet exposures.
    In addition, we are working with our fellow regulatory agencies toward the development of capital standards and other supervisory tools that will be calibrated to the systemic importance of the firm. Options under consideration in this area include requiring systemically important institutions to hold aggregate levels of capital above current regulatory norms or to maintain a greater share of capital in the form of common equity or instruments with similar loss-absorbing attributes, such as ``contingent'' capital that converts to common equity when necessary to mitigate systemic risk.
    The financial crisis also highlighted weaknesses in liquidity risk management at major financial institutions, including an overreliance on short-term funding. To address these issues, the Federal Reserve helped lead the development of revised international principles for sound liquidity risk management, which had been incorporated into new interagency guidance now out for public comment.
    In the supervisory arena, the recently completed Supervisory Capital Assessment Program (SCAP), properly known as the stress test, was quite instructive for our efforts to strengthen our prudential oversight of the largest banking organizations. This unprecedented interagency process, which was led by the Federal Reserve, incorporated forward-looking, cross-firm, aggregate analyses of 19 of the largest bank holding companies, which together control a majority of the assets and loans within the U.S. banking system.
    Drawing on the SCAP experience, we have increased our emphasis on horizontal examinations, which focus on particular risks or activities across a group of banking organizations; and we have broadened the scope of the resources that we bring to bear on these reviews.
    We are also in the process of creating an enhanced quantitative surveillance program for large, complex organizations that will use supervisory information, firm-specific data analysis, and market-based indicators to identify emerging risk to specific firms as well as to the industry as a whole. This work will be performed by a multidisciplinary group composed of our economic and market researchers, supervisors, market operation specialists, and other experts within the Federal Reserve System. Periodic scenario analysis will be used to enhance our understanding of the consequences of the changes in the economic environment for both individual firms and for the broader system.
    Finally, to support and complement these initiatives, we are working with the other Federal banking agencies to develop more comprehensive information-reporting requirements for the largest firms.
    For purposes of both effectiveness and accountability, the consolidated supervision of an individual firm, whether or not it is systemically important, is best vested with a single agency. However, the broader task of monitoring and addressing systemic risks that might arise from the interaction of different types of financial institutions and markets, both regulated and unregulated, may exceed the capacity of any individual supervisor. Instead, we should seek to marshal the collective expertise and information of all financial supervisors to identify and respond to developments that threaten the stability of the system as a whole. This objective can be accomplished by modifying the regulatory architecture in two important ways.
    First, an oversight council--composed of representatives of the agencies and departments involved in the oversight of the financial sector--should be established to monitor and identify emerging systemic risks across the full range of financial institutions and markets. Examples of such potential risks include: rising and correlated risk exposures across firms and markets; significant increases in leverage that could result in systemic fragility; and gaps in regulatory coverage that arise in the course of financial change and innovation, including the development of new practices, products, and institutions.
    A council could also play useful roles in coordinating responses by member agencies to mitigate emerging systemic risks, in recommending actions to reduce procyclicality and regulatory and supervisory practices, and in identifying financial firms that may deserve designation as systemically important.
    To fulfill its responsibilities, a council would need access to a broad range of information from its member agencies regarding the institutions and markets they supervise; and when the necessary information is not available through that source, they should have the authority to collect such information directly from financial institutions and markets.
    Second, the Congress should support a reorientation of individual agency mandates to include not only the responsibility to oversee the individual firms or markets within each agency scope of authority but also the responsibility to try to identify and respond to the risks that those entities may pose, either individually or through their interactions with other firms or markets, to the financial system more broadly. These actions could be taken by financial supervisors on their own initiative or based on a request or recommendation of the oversight council.
    Importantly, each supervisor's participation in the oversight council would greatly strengthen that supervisor's ability to see and understand emerging risk to financial stability. At the same time, this type of approach would vest the agency that has responsibility and accountability for the relevant firms or markets with the authority for developing and implementing effective and tailored responses to systemic threats arising within their purview. To maximize effectiveness, the oversight council could help coordinate responses when risks cross regulatory boundaries, as will often be the case.
    The Federal Reserve already has begun to incorporate a systemically focused approach into our supervision of large, interconnected firms. Doing so requires that we go beyond considering each institution in isolation and pay careful attention to interlinkages and interdependencies among firms and markets that could threaten the financial system in a crisis. For example, the failure of one firm may lead to runs by wholesale funders of other firms that are seen by investors as similarly situated or that have exposures to the failing firm. These efforts are reflected, for example, in the expansion of horizontal reviews and the quantitative surveillance program that I discussed earlier.
    Another critical element of the systemic risk agenda is the creation of a new regime that would allow the orderly resolution of failing, systemically important financial firms. In most cases, the Federal bankruptcy laws provide an appropriate framework for the resolution of non-bank financial institutions. However, the Bankruptcy Code does not sufficiently protect the public's strong interest in ensuring the orderly resolution of a non-bank financial firm whose failure would pose substantial risks to the financial system and to the economy. Indeed, after the Lehman Brothers and AIG experiences, there is little doubt that we need a third option between the choices of bankruptcy and bailout for those firms.
    A new resolution regime for non-banks, analogous to the regime currently used by the FDIC for banks, would provide the government the tools to restructure or wind down a failing systemically important firm in a way that mitigates the risks to financial stability and the economy and that protects the public interest. It also would provide the government a mechanism for imposing losses on the shareholders and the creditors of the firm. Establishing credible processes for imposing such losses is essential to restoring a meaningful degree of market discipline and addressing the ``too-big-to-fail'' problem.
    The availability of a workable resolution regime also will replace the need for the Federal Reserve to use its emergency lending authority under 13(3) of the Federal Reserve Act to prevent the failure of specific institutions.
    Payment, clearing, and settlement arrangements are the foundation of the Nation's financial infrastructure. These arrangements include centralized market utilities for clearing and settling payments, securities, and derivative transactions, as well as the decentralized activities through which financial institutions clear and settle transactions bilaterally. While these arrangements can create significant efficiencies and promote transparency in the financial markets, they also may concentrate substantial credit, liquidity, and operational risks and, absent strong risk controls, may themselves be a source of contagion in times of stress.
    Unfortunately, the current regulatory and supervisory framework for systemically important payment, clearing, and settlement arrangements is fragmented, creating the potential for inconsistent standards to be adopted or applied. Under the current system, no single regulators is able to develop a comprehensive understanding of the interdependencies, risks, and risk-management approaches across the full range of arrangements serving the financial markets today.
    In light of the increasing integration of global financial markets, it is important that systemically critical payment, clearing, and settlement arrangements be viewed from a systemwide perspective and that they be subject to strong and consistent prudential standards and supervisory oversight. We believe that additional authorities are needed to achieve these goals.
    As the Congress considers financial reform, it is vitally important that consumers be protected from unfair and deceptive practices in their financial dealings. Strong consumer protection helps preserve household savings, promotes confidence in financial institutions and markets, and adds materially to the strength of the financial system. We have seen in this crisis that flawed or inappropriate financial instruments can lead to bad results for families and for the stability of the financial sector. In addition, the playing field is uneven regarding examination and enforcement of consumer protection laws among banks and non-bank affiliates of bank holding companies on the one hand and firms not affiliated with banks on the other. Addressing this discrepancy is critical both for protecting consumers and for ensuring fair competition in the market for consumer financial products.
    Mr. Chairman, Ranking Member Bachus, thank you again for the opportunity to testify in these important matters. The Federal Reserve looks forward to working with the Congress and the Administration to enact meaningful regulatory reform that will strengthen the financial system and reduce both the probability and the severity of future crises.
    Thank you.
    [The prepared statement of Chairman Bernanke can be found on page 58 of the appendix.]
"
The Chairman," Thank you, Mr. Chairman.
    I apologize again for my outburst, and I begin with 4 minutes and 30 seconds. I used up 30 seconds before the gentleman from Alabama correctly interrupted me. So make that 4 minutes and 30 seconds, please.
    Just to recap, the need to intervene in the economy was regrettable. I think it was caused by past failures. But we do want to note that every item that the gentleman from Texas mentioned as a regrettable bailout was initiated by President Bush and his advisors, carried on by President Obama. Our job is to try and prevent this, we think, from happening again.
    One other historical reference I want to make to the Chairman, and I think it is fair to note again, we are trying to get bipartisanship. The Chairman has been a high economic official appointed first by President Bush to a couple of positions and now by President Obama. There has been reference to the economic recovery plan. It was noted in what would seem to me to be fairly simplistic economics, the plan was passed, but even after the plan passed, unemployment went up. The assumption that a plan being passed could instantly undo things that had been built into the economy seems to me questionable. But I would--like you said before, what is your estimate of the employment impact of the economic recovery plan that was passed earlier this year, Mr. Chairman?
"
Mr. Bernanke," Mr. Chairman, I don't have an immediate number for you.
    Part of the issue here I think is only about 20 percent of the monies that were appropriated have been put into the system, and I think it still remains to be seen what the net effect will be. The estimated employment impact is very difficult because you have to compare it to what would have been the case in the absence. Of course, that is very difficult.
    I do believe that fiscal policy can have positive effects on growth and employment based on a large literature looking at previous episodes, the effects on consumer spending on State and local spending and the like. But I would have to concede that at this point, again because it is early in the process and because it is difficult to assess the counter factors.
"
The Chairman," But the report did mention a number of areas where you thought it had some positive impact.
"
Mr. Bernanke," Yes, based on our analysis, which largely reflects studies of previous episodes, there is a presumption that we saw, for example, in the last--in the early 2000's that consumers did respond to income transfers by increasing spending over a period of time.
"
The Chairman," Let me move on. I appreciate that, and we do have more to be spent.
    I want to respond to the ranking member's denial of my assertion that the Republicans want to leave full consumer power to the Federal Reserve; yes, they do. The proposal to create a consumer agency takes more powers from the Federal Reserve than from the other agencies. And the counter has been to leave the powers where they are and to perhaps enhance their enforcement. So the largest defense of existing Federal power, Federal Reserve power that we now have, is coming from those who oppose a consumer protection agency.
    Now the gentleman from Alabama said he objected to some other things which are not in the bill that we circulated last week. We are not talking about doing some of those things. I think they were interpretations of the Administration's bill. We have already substantially rewritten it to talk about what we are talking about.
    But, again, let's be very clear. The position that the Republicans have talked about, as I understand it, is to leave consumer protection with the bank regulatory agencies, not to separate, as they say, safety and soundness and consumer protection. Of the bank regulatory agencies--the FDIC, the Comptroller of the Currency, the Office of Thrift Supervision, and the Federal Reserve--more consumer protection statutes are lodged in the Federal Reserve than anywhere else; and if you preserve that status quo, you preserve the powers of the Federal Reserve.
    I have seen no proposal from my Republican colleagues that would in any way diminish the consumer protection powers of the Federal Reserve. They say we want the Federal Reserve to concentrate only on monetary policy, but under their approach, the Federal Reserve would continue to be the major consumer protector of all of the other Federal agencies.
    I think that is a mistake, and that is why we have proposed a change. If there is a proposal to diminish the very large repository of Federal Reserve consumer powers, I haven't seen it yet, and I would look forward to it. The notion even of a council, which was proposed by the witness the Republicans asked us to have the other day, it would be a council of the existing Federal regulators; and he said they would retain their power. So that is where we are.
    The gentleman from Alabama.
"
Mr. Bachus," Thank you.
    Chairman Bernanke, I guess you didn't know you were being invited to a debate between the chairman and me. I would like to get back to your testimony.
    I think, as you know, what the Republicans have proposed is consolidating financial regulation within a single agency and not bifurcating safety and soundness from consumer protection. You have actually, in a letter to me on July 29th, agreed that bifurcation had tremendous risk. Am I correct in that regard?
"
Mr. Bernanke," I think there are some costs to separating enforcement and rule-writing.
"
Mr. Bachus," Thank you.
    And the chairman, also, although I am not sure he has read our plan--what we have proposed is very similar to what Senator Dodd and Senator Warner in the Senate have proposed, and that is consolidation of some of the bank supervision.
    Now, Chairman Bernanke, as you have heard from Mr. Hensarling and others, we are deeply concerned over the Obama Administration's failure to abandon an option to use taxpayer money to bail out ``too-big-to-fail'' non-bank financial institutions. I am sure you are aware or are you aware that former Chairman Volcker expressed his strong concern for that, also? Do you share our concern that you do create, as I think Mr. Garrett said, moral hazard and also the question of fairness--
    And I will end with this. There are too many questions.
    But, as you know, you probably heard Secretary Geithner say he wouldn't take a trillion dollar intervention off the table. I would ask you to maybe start with that and work back. Would you endorse his statement?
"
Mr. Bernanke," Let me address the key issue which was raised by Mr. Hensarling. I do not in any way support ``too-big-to-fail.'' I think it is a huge problem. I think whatever we do must address that problem. Big companies must be allowed to fail, but they must be allowed to fail safely so they don't bring down the system.
    So I see the resolution regime, for example, as having three objectives.
    Objective number one is to avoid damage--collateral damage to the broad financial system, and for that reason some flexibility is needed for the Treasury or whomever is running that to bridge to a new company or take whatever actions are needed to intervene at that point.
    I think there are two other objectives. The second one is to get rid of ``too-big-to-fail.'' And for that purpose, I think the ability to wind down the firm should be there; and I think we ought to make it a very, very strong presumption that whenever there is an intervention that not only shareholders but also creditors lose money. And that will create the market discipline that will take away the biggest advantage of being ``too-big-to-fail''.
    And then the third objective is to protect taxpayers. I want to stress very strongly that I do not support government or taxpayer investments such as TARP as a means of preventing these failures. What I propose is something similar to what we have now for the FDIC, which is that, even if there are short-term extensions of credit from the government, that ultimately the full cost will be borne either by the creditors of the company or by the rest of the industry.
    So, I do very much want to address your concerns. At the same time, I do think that we need to have a system for avoiding chaos. The Lehman Brothers failure is still not resolved. There is still an enormous amount of monies tied up and confusion and uncertainty about claims, and that is just because the bankruptcy process can't deal with this in an orderly way.
"
Mr. Bachus," Let me close by asking this. The Consumer Protection Agency, the chairman said today that we were talking about pure vanilla products. He said he has taken that off the board.
    The New York Times, in an editorial on September 30th, says the agency still has the ability to create incentives that would encourage the provisions of plain vanilla products, including charging reduced oversight fees to firms that offer simpler loans. Do you agree with the provision where the Federal Government would actually tax or charge fees if banks did not offer plain vanilla services or plain vanilla products?
"
Mr. Bernanke," Congressman, I addressed this in an earlier testimony; and the point I made was that there is some case for vanilla products which relates to what behavioral economics says about the ability of consumers to deal with very complicated processes or products. But I did also say I thought the basic design ought to come from the firms. The agency should not be designing the products.
    I think I would add also that simplicity is sometimes in the eye of the beholder. One-size-fits-all doesn't always work. There may be some products that are simple and appropriate for some but not necessarily for all consumers.
"
The Chairman," The gentleman from Pennsylvania.
"
Mr. Kanjorski," Thank you, Mr. Chairman. Welcome back, Chairman Bernanke.
    And, first, may I take the opportunity to congratulate you. From what I have heard, you have now determined that you are not supportive of greater powers for the Federal Reserve but would prefer the council in systemic risk regulation. Is that a reasonable conclusion from what you have said?
"
Mr. Bernanke," Well, only that there is not really a change. We have supported--I think there has been some misunderstanding. We have never supported, and the Administration has never supported, a situation in which the Fed would be some kind of untrammeled superregulator over the entire system. That was never contemplated.
    The original Administration proposal proposes a council, and we support the council. We think it has a very valuable role to play. And we think that underneath the council, each of the agencies, including the Fed but also the SEC and others, should be looking at the systemic implication of their actions and working together through the council to look at the whole system. So we have never objected.
"
Mr. Kanjorski," Well, whether I interpreted it correctly or not, anyway, congratulations. I think we are on a course to now perhaps put together something that can be accomplished here.
    The only thing that I did not hear you talk about is a factor that came to our attention when we held the hearings on General Motors, Ford, and Chrysler. The testimony was quite clear there, and including the foreign manufacturers, that they all concluded that if we allowed Chrysler to fail it would cause systemic risk and bring down all of the other automobile industry because of the intertwined nature of their dealers and their suppliers; and that was a major consideration in what the Congress did in supporting the bailout of General Motors.
    Now my question is, I heard you only talk about financial institutions in relationship to systemic risk. Does that mean you see no other systemic risk in our system beyond the financial institutions? Or is it because that happens to be the flavor of the day and we should wait until there is a failure or systemic risk in other industries?
"
