Speaker,Speech,Type,Comments
"The Chairman","Could I get unanimous consent? I think it's a complicated subject. We don't have a lot of members here, so would there be any objection to going to 7 minutes for the witnesses? Hearing none, the witnesses get 7 minutes. It's not a lot of time, but at least it is a little more, so please continue.",Speech, 
"Ms. Rivlin","Okay. Thanks, Mr. Chairman. Some have argued for the creation of a single, consolidated regulator with responsibility for all systemically important financial institutions. The Obama Administration proposes making the Fed the consolidated regulator for Tier 1 financial institutions. I believe that would be a mistake. It would be a mistake to identify the specific institutions deemed ``too big to fail,'' and an even greater mistake to put this responsibility at the Federal Reserve. It's hard to identify systemically important firms in advance. The attempt to do so and cordon them off might encourage risky behavior to move outside the cordon. Moreover, identifying systemically important institutions and giving them their own consolidated regulator tends to institutionalize too big to fail and create a new set of GSE-like institutions. Higher capital requirements and stricter regulation for large, interconnected institutions make sense, but I would favor a continuum rather than a defined list with its own special regulator. There is no obvious place to put responsibility for regulating financial institutions, but it seems to me a mistake to give the Federal Reserve responsibility for consolidated prudential regulation of big interconnected companies as proposed by the Obama Administration. The skills needed by a central bank are different from those needed to run an effective regulatory institution.",Speech, 
"The Chairman","Could you finish up if you have a last sentence or two?",Speech, 
"Ms. Rivlin","Pardon?",Speech, 
"The Chairman","Do you have a last sentence or two?",Speech, 
"Ms. Rivlin","Okay. Let me just conclude, Mr. Chairman. In short, I think the Obama Administration has it backwards, that the general spotter of financial risk should be the Fed and that it would be a mistake to have a consolidated regulator of ``too big to fail'' institutions. It's a worse mistake to put at the Fed.",Speech, 
"The Chairman","Mr. Wallison?",Speech, 
"Mr. Wallison","Thank you very much, Mr. Chairman. Leaving aside Fannie Mae and Freddie Mac, which I think are a very special case, if there is such a thing as a firm that is too big to fail, it is only a large commercial bank. And we now have several of them that are enormous. When we say that a firm is too big to fail, we mean that its failure could have a major, adverse effect on the entire economy. This is not simply a mere disruption of the economy. It would have to be a systemic breakdown. We can't define that very well, but it would have to be something greater than simply the kind of disruption that would occur from the failure of a firm. In my view, only a large commercial bank can create this kind of systemic breakdown. When a large bank fails, its depositors are immediately deprived of the funds they expected to have to meet payrolls and to pay their bills. Smaller banks are depositors in the larger banks, so the failure of a large bank can send a cascade of losses through the economy. If there is such a thing as a systemic breakdown, this would be it. For the same reasons, it is difficult to see how a large non-bank financial institution, that is, a bank holding company, a securities firm, a finance company, or a hedge fund can cause systemic risk. And thus it is difficult to see why a non-bank can ever be, in terms we are talking about today, too big to fail. Non-banks do not take deposits. They borrow for the short-, medium-, and long-term, but if they fail, their creditors don't suffer any immediate cash losses that would make it difficult for them to pay their bills. No one deposits his payroll or the money he expects to use for doing business with a securities firm or a finance company. In addition, their creditors are likely to be diversified lenders, so all their eggs are not in the same basket. However, the freeze-up in lending that followed the collapse of Lehman Brothers has led some people to believe, and I think incorrectly, that Lehman caused that event. This is not accurate. They conclude that a non-bank financial firm can cause a systemic breakdown that it can thus be too big to fail. But Lehman's failure caused what is called a common shock, where a market freezes up because new information has come to light. The new information that came to light with Lehman's failure was that the government was not going to rescue every firm larger than Bear Stearns, which had been rescued 6 months before. In this new light, every market participant had to reevaluate the risks of lending to everyone else. No wonder lending ground to a halt. Common shocks don't always cause a financial crisis. This one did, because virtually all large banks were thought at that time to be weak and unstable. They held large amounts of mortgage backed securities, later called toxic assets, that were of dubious value. If the banks had not been weakened by these assets, they would have continued to lend to each other. There would not have been a freeze-up in lending and the investor panic that followed. So if we want to avoid another crisis like that, we should focus solely on ensuring that the banks--we're talking about commercial banks--are healthy. Other financial firms, no matter how large, are risk takers and should be allowed to fail. Accordingly, if we want to deal with the problem of too big to fail and systemic risk bank regulation should be significantly reformed. Capital requirements for large banks should be increased as those banks get larger, especially if their assets grow faster than asset values generally. Higher capital requirements for larger banks would cause them to reconsider whether growth for its own sense really makes sense. Bank regulators should develop metrics or indicators of risk taking that banks should be required to publish regularly. This will enhance market discipline, which is fundamentally the way we control risk taking in the financial field. Most important of all, Congress should create a systemic risk council on the foundation of the Presidents Working Group, which would include all the bank supervisors and other financial regulators. The council should have its own staff and should be charged with spotting the development of conditions in the banking industry, like the acquisition by virtually all banks of large amounts of toxic assets, that might make all major banks weak or unstable and leave them vulnerable to a common shock. If we keep our banks stable, we'll keep our financial system stable. Finally, as a member of the Financial Crisis Inquiry Commission, I urge this committee to await our report before adopting any legislation. Thank you.",Statement,STATEMENT OF PETER J. WALLISON, ARTHUR F. BURNS FELLOW IN FINANCIAL POLICY STUDIES, AMERICAN ENTERPRISE INSTITUTE 
"Mr. Johnson","Thank you very much, Mr. Chairman. As you said at the beginning, the question, I think, is not controversial. The issue is to remove the possibility in the future that a large financial institution can come to the Executive Branch and say, ``Either you bail us out, or there will be an enormous collapse in the financial system of this country and potentially globally.'' And I think there are two broad responses to that, two ways of addressing that problem that are on the table. The first is what I would call relatively technocratic adjustments, changing the rules around regulation or changing the rules around bankruptcy procedure. I think there are some sensible ideas there, that are relatively small ideas. I don't believe they will fundamentally solve this problem. The second approach is to reduce the size of these banks, and what we have learned, I think, over the past 9 months is a considerable amount about how small financial institutions can fail, and can fail without causing major systemic problems, both through an FDIC-type process, or through a market type process, as seen with the CIT Group. Let me emphasize or underline the difference between these two approaches, and why making them smaller is both attractive and feasible. I think that the key problem is this financial sector has become very persuasive. It has convinced itself, it has convinced its regulator, it has convinced many other people that it knows how to manage risks, that it understands what are large risks for itself. And of course this is what Mr. Greenspan now concedes was a mistake in his assessment of the situation during the boom. He thought that the large firms that had a great deal to lose if things went badly understood these risks and would control them and manage them. And they didn't. It's a massive failure of risk management and I see no indication either that the banks have improved this kind of risk management in the largest institutions, or that regulators are better able to spot this. And while I agree with the idea we should have a systemic risk spotter of some kind, analytically and politically, it seems to me we're a long way from ever achieving that. And if I may mention the lobbying of Fannie and Freddie on the one hand, and private banks on the other hand, it was just fantastic. These people are the best in the business, by all accounts, at speaking with many people, both with regard to legislation and of course detailed rules. Again, I see no reason to think that if you tweak the technocratic structures, you will remove this power and this ability that these large financial institutions have brought to bear. And it's not just in the last 5 to 10 years; it's historically in the United States and in many other countries, or perhaps most other countries the financial system has this kind of lobbying power, this kind of too-connected-to-fail issue raised by Mr. Sherman. Now I think, Mr. Chairman, if you put it in those terms and if you look hard at the technocratic adjustments, the most promising solution is to adjust the capital requirements of the firms, as Mr. Wallison said, in such as fashion as it becomes less attractive and less profitable to become a big financial firm. I also agree and would emphasize what Ms. Rivlin said, which is thinking about how to target leverage and control leverage, again through something akin to a modern version of margin requirements is very appealing in this situation. It's about size. CIT Group was $80 billion in assets. Treasury and other--looked long and hard not at that before deciding not to bail it out. I think from what we see right now, that was a smart decision. I think the market can take care of it. The line they're drawing seems to be around $100 billion in assets. Financial institutions above $500 billion in assets right now clearly benefit from some sort of implicit government guarantee, going forward. And that's a problem, that distorts incentives, exactly as many members of the committee emphasized it at the beginning. So I think stronger capital requirements. You could also do this with a larger insurance premium for bigger banks. What have they cost? What has the failure of risk management at these major banks cost the United States? Well, I would estimate that our privately held government debt will rise from around 40 percent of GDP, where it was initially to around 80 percent of GDP as the result of all the measures, direct and indirect, taken to save the financial system and to prevent this from turning into another Great Depression. That's a huge cost, and at the end of the day, you actually have more concentrated economic power, a more concentrated political access influence--call it what you want--in the financial system. So for 40 percent of GDP, we bought ourselves nothing in terms of reducing the level of system risk that we know now was very high, 2005-2007. I think it's capital requirements and you can combine that with higher insurance premium, reflecting the system costs. That's a lot of money. And include a tax on leverage. Now I want to, in my remaining 2 minutes, emphasize some issues of implementation I think are very important. The first is in terms of timing. I think the capital requirements can be phased in over time. I think the advantage of an economy that's bottoming out and starting to recover, you don't have to do this right away. The firms will likely--not for sure--will likely not engage in the same kind of restless risk-taking in the next 2 to 3 years. So there is some time to get ahead of this. But you really don't want to run through anything like the kind of boom that we have seen before. And of course this will reduce the profitability in this sector. No question about it. And the industry will point this out. They will be very cross with you, and they will tell you that this undermines productivity growth, and job creation in the United States. I see no evidence that is the case. I see no evidence that having an overleveraged financial system with excessive risk- taking does anything at all for growth in the real non- financial part of the economy. Now I would emphasize, though, two important pieces of this that we should also consider and that are more tricky. The first is foreign banks. So if we reduce the size of our banks, relative to the size of foreign banks, I think that does not create a competitive disadvantage for our industry. But it does raise the question of, ``How should you treat foreign banks operating in the United States?'' For example, Deutsche Bank, or other big European banks, banks that are very big relative to the size of those economies in Europe, let alone the size of the banks that we may end up with. Those banks, to the extent they operate in the United States, should be treated in the same way as U.S. banks. The capital requirements have to be high based on where you operate. And if you want to operate in the U.S. financial markets, that will have to be a requirement. Otherwise, you get into a situation where the next bank that comes to the Treasury and says, you know, ``It's bailout or collapse,'' will be a foreign bank, and that will be even more of a disaster than what we have faced recently. The second transactional issue, and my final point is with regards to the resolutional authority, I think Congress is rightly considering very carefully the resolutional authority requested by the Treasury, and I think that broadly speaking, that's a good idea. But I would emphasize, it is not sufficient. It's not a global resolutional authority. If a major multi-national bank comes to you with a problem and you know, you would like to say to them, ``Go through bankruptcy,'' but then when you look at the details of that, you see it will be a complete mess, because of the cross-border dimensions of that business. The same thing is true for a bailout. If you bail them out under your resolutional authority, it's also going to be a disaster unless you have a global agreement at the level of the G-20. Thank you very much, Mr. Chairman.",Statement,STATEMENT OF SIMON JOHNSON, PROFESSOR, MASSACHUSETTS INSTITUTE OF TECHNOLOGY 
"The Chairman","Mr. Zandi?",Speech, 
"Mr. Zandi","Thank you, Mr. Chairman, and members of the committee for the opportunity to be here today. I am an employee of the Moody's Corporation, but my remarks today reflect only my own personal views. I will make five points in my remarks. Point number one: I think the Administration's proposed financial regulatory reforms are much needed and reasonably well designed. The panic that was washing over the financial system earlier this year has subsided, but the system remains in significant disrepair. Our credit remains severely impaired. By my own estimate, credit, household, and non-financial corporate debt outstanding fell in the second quarter. That would be the first time in the data that we have all the way back to World War II, and highlights the severity of the situation. I think regulatory reform is vital to reestablishing confidence in the financial system, and thus reviving it, and thus by extension reviving the economy. The Administration's regulatory reform fills in most of the holes in the current system, and while it would not have forestalled the current crisis, it certainly would have made it much less severe. And most importantly, I think it will reduce the risks and severity of future financial crises. Point number two: A key aspect of the reform is establishing the Federal Reserve as a systemic risk regulator. I think that's a good idea. I think they're well suited for the task. They're in the most central position in the financial system. They have a lot of financial and importantly intellectual resources, and they have what's very key--a history of political independence. They can also address the age-old problem of the procyclicality of regulation; that is, regulators allow very aggressive lending in the good times, allowing the good times to get even better, and tighten up in the bad times, when credit conditions are tough. I also think as a systemic risk regulator, the Fed will have an opportunity to address asset bubbles. I think that's very important for them to do. There's a good reason for them to be reluctant to do so, but better ones for them to weigh against bubbles. They, as a systemic risk regulator, will have the ability to influence the amount of leverage and risk-taking in the financial system, and those are key ingredients into the making of any bubble. Point number three: I think establishing a consumer financial protection agency is a very good idea. It's clear from the current crisis that households really had very little idea of what their financial obligations were when they took on many of these products, a number of very good studies done by the Federal Reserve showing a complete lack of understanding. And even I, looking through some of these products, option ARMs, couldn't get through the spreadsheet. These are very, very difficult products. And I think it's very important that consumers be protected from this. There is certainly going to be a lot of opposition to this. The financial services industry will claim that this will stifle innovation and lead to higher costs. And it's true this agency probably won't get it right all the time, but I think it is important that they do get involved and make sure that households get what they pay for. The Federal Reserve also seems to be a bit reluctant to give up some of its policy sway in this area. I'm a little bit confused by that. You know, I think they showed a lack of interest in this area in the boom and bubble. They have a lot of things on their plate. They'll have even more things on their plate if this reform goes through. As a systemic risk regulator, I think it makes a lot of sense to organize all of these responsibilities in one agency, so that they can focus on it and make sure that it works right. Point number four: The reform proposal does have some serious limitations, in my view. The first limitation is it doesn't rationalize the current alphabet soup of regulators at the Federal and State level. That's a mistake. The one thing it does do is combine the OCC with the OTS. That's a reasonable thing to do, but that's it. And so we now have the same Byzantine structure in place, and there will be regulatory arbitrage, and that ultimately will lead to future problems. I can understand the political problems in trying to combine these agencies, but I think that would be well worth the effort. The second limitation is the reform does not adequately identify the lines of authority among regulators and the mechanisms for resolving difference. The new Financial Services Oversight Council, you know, it doesn't seem to me like it's that much different than these interagency meetings that are in place now, where the regulators get together and decide, you know, how they're going to address certain topics. They can't agree, and it takes time for them to gain consensus. They couldn't gain consensus on stating simply that you can't make a mortgage loan to someone who can't pay you back. That didn't happen until well after the crisis was underway. So I'm not sure that solves the problem. I think the lines of authority need to be ironed out and articulated more clearly. The third limitation is the reform proposal puts the Federal Reserve's political independence at greater risk, given its larger role in the financial system. Ensuring its independence is vital to the appropriate conduct of monetary policy. That's absolutely key; I wouldn't give that up for anything. And the fourth limitation is the crisis has shown an uncomfortably large number of financial institutions are too big to fail. And that is they are failure risks undermining the system, giving policy makers little choice but to intervene. The desire to break up these institutions is understandable, but ultimately it is feudal. There is no going back to the era of Glass-Steagall. Breaking up the banking system's mammoth institutions would be too wrenching and would put U.S. institutions at a distinct competitive disadvantage, vis-a-vis their large global competitors. Large financial institutions are also needed to back-stop and finance the rest of the financial system. It is more efficient and practical for regulators to watch over these large institutions, and by extension, the rest of the system. With the Fed as the systemic risk regulator, more effective oversight of too-big-to-fail institutions is possible. These large institutions should also be required to hold more capital, satisfy stiffer liquidity requirements, have greater disclosure requirements, and to pay deposit and perhaps other insurance premiums, commensurate with the risk they take and the risks that they pose to the entire financial system. Finally, let me just say I think the proposed financial system regulatory reforms are as wide-ranging as anything that has been implemented since the 1930's Great Depression. The reforms are, in my view, generally well balanced, and if largely implemented, will result in a more steadfast, albeit slower-paced, financial system and it will have economic implications. And I think that's important to realize, but I think necessary to take. The Administration's reform proposal does not address a wide range of vital questions, but it is only appropriate that these questions be answered by legislators and regulators after careful deliberation. How these are answered will ultimately determine how well this reform effort will succeed. Thank you.",Statement,STATEMENT OF MARK ZANDI, CHIEF ECONOMIST AND CO-FOUNDER, MOODY'S ECONOMY.COM 
"The Chairman","Mr. Mahoney?",Speech, 
