"Speaker","Speech"
"Mr. Watt","Thank you, Mr. Chairman. Over the last two breaks in August of last year and the President's break this year, Mr. Meeks, as chairman of the International Monetary Policy Subcommittee, and myself as chairman of the Domestic Monetary Policy Subcommittee have traveled and met with Central Bank governors, finance ministers and leaders in Tunisia, Rwanda, Zimbabwe, Senegal, Nigeria, Ethiopia, Botswana, and The Gambia, to try to figure out what impact this economic downturn is having on African countries. Today, we get a chance to hear the impact it is having on our own domestic economy and what we can do to try to address that impact. Against that backdrop, the question I would really like to have addressed today is what tools the Fed has in its tool kit to reverse the trends and spur job growth in the 12th District of North Carolina and elsewhere in America. I asked a similar question last year at the Humphrey- Hawkins' hearing, and at that time, Chairman Bernanke vowed to take strong and aggressive action to halt the economic slide and improve job growth. One year later, unemployment has gotten worse, although there are small signs of recovery. Today, I hope to hear specifics on the Fed's plan to spur job growth and meet the other half of this dual mandate, fostering maximum sustainable employment. If there are things Congress can and should do to help, we should be ready to assist with that agenda. With that, Mr. Chairman, I yield back and I will submit the rest of my statement for the record."
"The Chairman","There are a couple of 1-minute statements. The gentleman from Florida, Mr. Posey, and if she is ready next, the gentlewoman from Kansas, Ms. Jenkins. The gentleman from Florida is recognized for 1 minute for the Minority."
"Mr. Posey","Thank you, Mr. Chairman. Chairman Bernanke, the Fed's decision to raise the discount rate can be interpreted that the Federal Reserve will raise the Federal fund's rate in the months ahead, which would suggest economic recovery is under way, yet the road ahead seems difficult. The 2010 Economic Report of the President states ``It will take a prolonged and robust GDP--I think they meant GOP-- expansion to eliminate the jobs' deficit that has opened up over the course of the recession.'' A question specifically is what are you looking for, and once again, what is the plan? I do not see how recovery can be defined without reducing unemployment and expanding GDP. It would also be helpful to know how optimistic the Fed is for GDP expansion in light of some of the job-killing policies coming out of Washington. For example, I recently learned the President's budget would kill our human space exploration program and send our high-skilled jobs to Russia. Thank you, Mr. Chairman."
"The Chairman","The gentlewoman from Kansas for 1 minute."
"Ms. Jenkins","Thank you, Mr. Chairman. Over the past 18 months, the Fed has taken extraordinary steps to address the financial downturn. Last year, Chairman Bernanke spoke about the importance of reducing our deficit spending and making a real commitment to fiscal discipline. Today, the deficit exceeds 10 percent of GDP and as evidenced by the Administration's budget proposal, they are not making such a commitment. Since joining this committee, my priority has been to protect the taxpayers by ending bailouts and preventing future taxpayer-funded bailouts. I have concerns about TARP, and I am interested to hear how the Chairman intends to pull back on the increased liquidity without further disrupting our markets. I am also interested to learn if he believes a true economic recovery can occur with continued excessive deficits. I yield back the remainder of my time."
"The Chairman","The gentleman from New York will now be recognized for 1 minute, and then we will get to the gentlemen from Minnesota and New Jersey."
"Mr. Lee","Thank you, Mr. Chairman. Chairman Bernanke, thank you for coming before the committee today. I know there will be a number of important issues that you will be raising over the course of your testimony, but I wanted to highlight just a few specific ones that I hope you can address during your discussion. It is important for us to hear your thoughts on the significant level of spending that is currently going on in this Congress. As you know, we just raised the debt ceiling by another $1.9 trillion, and whether you believe Fannie Mae/Freddie Mac, that exposure, should be factored into the debt ceiling that we currently live by. I am also increasingly concerned with discussions by rating firms in which the AAA rating that this country currently enjoys is in jeopardy and when and if do you think that will be downgraded. We simply cannot ignore what we are doing in terms of spending in this country and the impact it may have on us. I look forward to you replying to those through your testimony."
"The Chairman","I now recognize myself. I am told I have 2 minutes and 50 seconds. I want to begin by responding to that last point. The notion that America will never not pay its debts is without any foundation. I frankly regard it as very irresponsible for anyone here to suggest there could ever be any such failure. Inviting the rating agencies without any fact or basis whatever to raise our interest rates would be a mistake. The rating agencies have done enough damage. I do not doubt for one second that this Congress will fully fund any obligations we have internationally. Secondly, I did want to respond on bailouts. I understand the nostalgia some of my Republican friends have for the past Administration, which is when the bailouts happened. Every single activity of the Federal Government that is now going forward that is called a ``bailout'' was begun by the Bush Administration, in most cases, for very good reasons, but by the Bush Administration and its high economic officials, in some cases in conjunction with Congress, in other cases, on their own, without any congressional input, like Bear Stearns and the first part of AIG. I am not aware of any bailouts that were initiated since President Obama took over in this Administration. Next, I want to talk about jobs. One of my Republican colleagues likes to ask, where are the jobs? I guess they all do. They tend to talk from the same notes. I do not know where they are. Maybe they are in Crawford. Here is the figure that we have on pages 18 and 19 of the Monetary Report. Non-farm private payroll employment fell 725,000 jobs per month on average from January to April 2009. I know it is the Republican view that everything bad in America started on January 21, 2009 and before that, everything was wonderful. No rational individual claims that the Obama Administration is responsible for things that happened in January, February, and April of this year. By November to January, 2009 and 2010, for which the Obama Administration can get some responsibility, and after the Economic Recovery bill was passed, we averaged a loss of 20,000 jobs per month. That means we got a positive swing of 700,000 jobs. Unfortunately, it is not the most important swing, which is to a plus. What that means is by these figures in the Federal Reserve, for the first 3 months of 2009, we lost 2.1-something million jobs, and in the last 3 months--November, December, January--we lost 60,000 jobs. The answer is 2.1 million jobs disappeared and have not yet come back because of the economy that the Obama Administration inherited. I do note that the Chairman twice notes the positive impact of the stimulus on the economy. There are a number of things, but both in his statements and in the Monetary Report, as he lists the reasons why the economy has gotten better, the stimulus is twice mentioned. It is possible to debate what was the best way to do the stimulus. Some people like to exaggerate the extent to which it was spending, including some tax deduction--I think not too effective tax deduction, but no sensible human being can deny the stimulus had a positive effect. The question is, going forward, can we improve on that positive effect. Now I recognize the gentleman from Minnesota for 1 minute."
"Mr. Paulsen","Thank you, Mr. Chairman, for being here this morning as well. I have two issues of particular concern and hopefully, you will be able to address them. The first is the lack of available credit for the small business community and the fear that if the Fed raises interest rates in the near term, it will further erode credit opportunities for small business and exacerbate that problem. I would like to hear about the potential of the Fed Reserve increasing rates in the near future and ensuring that credit for small businesses is going to be available for job growth. Second, the issue of the explosion of the deficit and the debt, and the warning signals are getting louder that our fiscal situation is putting increasing pressure on our bond rating. I would like your opinion on the long-term impact of not addressing our debt as it relates to our bond rating, but more importantly, the impact it would have on our global competitiveness. Thank you and I do look forward to your testimony."
"The Chairman","The gentleman from New Jersey for the final minute."
"Mr. Lance","Thank you for coming back to our committee,"
"Chairman Bernanke"," Last week, like most of our colleagues, I was back home as part of the President's Day District work period. As I traveled throughout New Jersey's 7th Congressional District in northern and central New Jersey, I was speaking with constituents and meeting with small businesses, and I heard a common refrain, people are deeply concerned about the state of the United States' economy. Most New Jerseyans believe we are still mired in a deep recession and they are extremely concerned about job prospects and income worries. These concerns, which I believe exist across the Nation, will likely lead to curbed consumer spending for some time to come. I hope, sir, in your testimony to the committee this morning, you will address this issue and what the Fed intends to do moving forward to boost consumer confidence, which after all, constitutes 70 percent of our economic activity. Thank you, Mr. Chairman."
"The Chairman","Thank you. That concludes the opening statements. I thank all the members for adhering to the time limits. Mr. Chairman, we will not hold you to the 5 minutes. I think the economy probably deserves a 3 or 4 extra minutes this morning, so you take whatever time you think is necessary to tell us how you are going to fix everything."
"STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM",""
"Mr. Bernanke","Thank you, Mr. Chairman. I will try not to abuse that. Chairman Frank, Ranking Member Bachus, and other members of the committee, I am pleased to present the Federal Reserve's semi-annual Monetary Policy Report to the Congress. I will begin today with some comments on the outlook for the economy and for monetary policy, then touch briefly on several other important issues. Although the recession officially began more than 2 years ago, U.S. economic activity contracted particularly sharply following the intensification of the global financial crisis in the fall of 2008. Concerted efforts by the Federal Reserve, the Treasury Department, and other U.S. authorities to stabilize the financial system, together with highly stimulative monetary and fiscal policies, helped arrest the decline and are supporting a nascent economic recovery. Indeed, the U.S. economy expanded at about a 4 percent annual rate during the second half of last year. A significant portion of that growth, however, can be attributed to the progress that firms have made in working down unwanted inventories of unsold goods, which have left them more willing to increase production. As the impetus provided by the inventory cycle is temporary, and as the fiscal support for economic growth will likely diminish later this year, a sustained recovery will depend on continued growth in private-sector final demand for goods and services. Private-sector final demand does seem to be growing at a moderate pace, buoyed in part by a general improvement in financial conditions. In particular, consumer spending has recently picked up, reflecting gains in real disposable income and household wealth and tentative signs of stabilization in the labor market. Business investment in equipment and software has risen significantly. And international trade--supported by a recovery in the economies of many of our trading partners--is rebounding from its deep contraction of a year ago. However, starts of single-family homes, which rose notably this past spring, have recently been roughly flat, and commercial construction is declining sharply, reflecting poor fundamentals and continued difficulty in obtaining financing. The job market has been hit especially hard by the recession, as employers reacted to sharp sales declines and concerns about credit availability by deeply cutting their workforces in late 2008 and in 2009. Some recent indicators suggest that the deterioration in the labor market is abating: Job losses have slowed considerably, and the number of full- time jobs in manufacturing rose modestly in January. Initial claims for unemployment insurance have continued to trend lower, and the temporary services industry, often considered a bellwether for the employment outlook, has been expanding steadily since October. Notwithstanding these positive signs, the job market remains quite weak, with the unemployment rate near 10 percent and job openings scarce. Of particular concern because of its long-term implications for worker's skills and wages, is the increasing incidence of long-term unemployment; indeed, more than 40 percent of the unemployed have been out of work for 6 months or more, nearly double the share of a year ago. Increases in energy prices resulted in a pick-up in consumer price inflation in the second half of last year, but oil prices have flattened out over recent months, and most indicators suggest that inflation likely will be subdued for some time. Slack in labor and product markets has reduced wage and price pressures in most markets, and sharp increases in productivity have further reduced producers' unit labor costs. The cost of shelter, which receives a heavy weight in consumer price indexes, is rising very slowly, reflecting high vacancy rates. In addition, according to most measures, longer-term inflation expectations have remained relatively stable. The improvement in financial markets that began last spring continues. Conditions in short-term funding markets have returned to near pre-crisis levels. Many (mostly larger) firms have been able to issue corporate bonds or new equity and do not seem to be hampered by a lack of credit. In contrast, bank lending continues to contract, reflecting both tightened lending standards and weak demand for credit amid uncertain economic prospects. In conjunction with the January meeting of the Federal Open Market Committee, Board members and Reserve Bank presidents prepared projections for economic growth, unemployment, and inflation for the years 2010 through 2012 and over the longer run. The contours of these forecasts are broadly similar to those I reported to the Congress last July. FOMC participants continue to anticipate a moderate pace of economic recovery, with economic growth of roughly 3 to 3\1/2\ percent in 2010 and 3\1/2\ to 4\1/2\ percent in 2011. Consistent with moderate economic growth, participants expect the unemployment rate to decline only slowly, to a range of roughly 6\1/2\ to 7\1/2\ percent by the end of 2012, still well above their estimate of the long-run sustainable rate of about 5 percent. Inflation is expected to remain subdued, with consumer prices rising at rates between 1 and 2 percent in 2010 through 2012. In the longer term, inflation is expected to be between 1\3/4\ and 2 percent, the range that most FOMC participants judge to be consistent with the Federal Reserve's dual mandate of price stability and maximum employment. Over the past year, the Federal Reserve has employed a wide array of tools to promote economic recovery and preserve price stability. The target for the Federal funds rate has been maintained at a historically low range of 0 to \1/4\ percent since December 2008. The FOMC continues to anticipate that economic conditions--including low rates of resource utilization, subdued inflation trends, and stable inflation expectations--are likely to warrant exceptionally low levels of the Federal funds rate for an extended period. To provide support to mortgage lending and housing markets and to improve overall conditions in private credit markets, the Federal Reserve is in the process of purchasing $1.25 trillion of agency mortgage-backed securities and about $175 billion of agency debt. We have been gradually slowing the pace of these purchases in order to promote a smooth transition in markets and anticipate that these transactions will be completed by the end of March. The FOMC will continue to evaluate its purchases of securities in light of the evolving economic outlook and conditions in financial markets. In response to the substantial improvements in the functioning of most financial markets, the Federal Reserve is winding down the special liquidity facilities created during the crisis. On February 1st, a number of these facilities, including credit facilities for primary dealers, lending programs intended to help stabilize money market mutual funds and the commercial paper market, and temporary liquidity swap lines with foreign central banks, were all allowed to expire. The only remaining lending program for multiple borrowers created under the Federal Reserve's emergency authorities, the Term Asset-Backed Securities Loan Facility or TALF, is scheduled to close on March 31st for loans backed by all types of collateral except newly issued commercial mortgage-backed securities (CMBS) and on June 30th, for loans backed by newly issued CMBS. In addition to closing its special facilities, the Federal Reserve is normalizing its lending to commercial banks through the discount window. The final auction of discount-window funds to depositories for the Term Auction Facility, which was created in the early stages of the crisis to improve the liquidity of the banking system, will occur on March 8th. Last week, we announced that the maximum term of discount window loans, which was increased to as much as 90 days during the crisis, would be returned to overnight for most banks, as it was before the crisis erupted in August 2007. To discourage banks from relying on the discount window rather than private funding markets for short-term credit, last week we also increased the discount rate by 25 basis points, raising the spread between the discount rate and the top of the target range for the Federal funds rate to 50 basis points. These changes, like the closure of most of the special lending facilities earlier this month, are in response to the improved functioning of financial markets, which has reduced the need for extraordinary assistance from the Federal Reserve. These adjustments are not expected to lead to tighter financial conditions for households and businesses and should not be interpreted as signaling any change in the outlook for monetary policy, which remains about the same as it was at the time of the January meeting of the FOMC. Although the Federal funds rate is likely to remain exceptionally low for an extended period, as the expansion matures, the Federal Reserve will at some point need to begin to tighten monetary conditions to prevent the development of inflationary pressures. Notwithstanding the substantial increase in the size of its balance sheet associated with its purchases of Treasury and agency securities, we are confident that we have the tools we need to firm the stance of monetary policy at the appropriate time. Most importantly, in October 2008, the Congress gave statutory authority to the Federal Reserve to pay interest on banks' holdings of reserve balances at Federal Reserve banks. By increasing the interest rate on reserves, the Federal Reserve will be able to put significant upward pressure on all short-term interest rates. Actual and prospective increases in short-term interest rates will be reflected in longer-term interest rates and in financial conditions more generally. The Federal Reserve has also been developing a number of additional tools to reduce the large quantity of reserves held by the banking system, which will improve the Federal Reserve's control of financial conditions by leading to a tighter relationship between the interest rate paid on reserves and other short-term interest rates. Notably, our operational capacity for conducting reverse repurchase agreements, a tool that the Federal Reserve has historically used to absorb reserves from the banking system, is being expanded so that such transactions can be used to absorb large quantities of reserves. The Federal Reserve is also currently refining plans for a term deposit facility that could convert a portion of depository institutions' holdings reserve balances into deposits that are less liquid and cannot be used to meet reserve requirements. In addition, the FOMC has the option of redeeming or selling securities as a means of reducing outstanding bank reserves and applying monetary restraint. Of course, the sequencing of steps and the combination of tools that the Federal Reserve uses as it exits from its currently very accommodative policy stance will depend on economic and financial developments. I have provided more discussion of these options and possible sequencing in a recent testimony. The Federal Reserve is committed to ensuring that the Congress and the public have all the information needed to understand our decisions and to be assured of the integrity of our operations. Indeed, on matters related to the conduct of monetary policy, the Federal Reserve is already one of the most transparent central banks in the world, providing detailed records and explanations of its decisions. Over the past year, the Federal Reserve also took a number of steps to enhance the transparency of its special credit and liquidity facilities, including the provision of regular extensive reports to the Congress and the public; we have worked closely with the Government Accountability Office (GAO), the Office of the Special Inspector General for the Troubled Asset Relief Program (SIG TARP), the Congress, and private-sector auditors on a range of matters relating to these facilities. While the emergency credit and liquidity facilities were important tools for implementing monetary policy during the crisis, we understand that the unusual nature of those facilities creates a special obligation to assure the Congress and the public of the integrity of their operation. Accordingly, we would welcome a review by the GAO of the Federal Reserve's management of all facilities created under emergency authorities. In particular, we would support legislation authorizing the GAO to audit the operational integrity, collateral policies, use of third-party contractors, accounting, financial reporting, and internal controls of these special credit and liquidity facilities. The Federal Reserve will, of course, cooperate fully and actively in all reviews. We are also prepared to support legislation that would require the release of the identities of the firms that participated in each special facility after an appropriate delay. It is important that the release occur after a lag that is sufficiently long that investors will not view an institution's use of one of the facilities as a possible indication of ongoing financial problems, thereby undermining market confidence in the institution or discourage use of any future facility that might become necessary to protect the U.S. economy. Looking ahead, we will continue to work with the Congress in identifying approaches for enhancing the Federal Reserve's transparency that are consistent with our statutory objectives of fostering maximum employment and price stability. In particular, it is vital that the conduct of monetary policy continue to be insulated from short-term political pressures so that the FOMC can make policy decisions in the longer-term economic interests of the American people. Moreover, the confidentiality of discount window lending to individual depository institutions must be maintained so that the Federal Reserve continues to have effective ways to provide liquidity to depository institutions under circumstances where other sources of funding are not available. The Federal Reserve's ability to inject liquidity into the financial system is critical for preserving financial stability and for supporting depositories' key role in meeting the ongoing credit needs of firms and households. Strengthening our financial regulatory system is essential for the long-term economic stability of the Nation. Among the lessons of the crisis are the crucial importance of macroprudential regulation--that is, regulation and supervision aimed at addressing risks to the financial system as a whole-- and the need for effective consolidated supervision of every financial institution that is so large or interconnected that its failure could threaten the functioning of the entire financial system. The Federal Reserve strongly supports the Congress' ongoing efforts to achieve comprehensive financial reform. In the meantime, to strengthen the Federal Reserve's oversight of banking organizations, we have been conducting an intensive self-examination of our regulatory and supervisory responsibilities and have been actively implementing improvements. For example, the Federal Reserve has been playing a key role in international efforts to toughen capital and liquidity requirements for financial institutions, particularly systemically critical firms, and we have been taking the lead in ensuring that compensation structures at banking organizations provide appropriate incentives without encouraging excessive risk-taking. The Federal Reserve is also making fundamental changes in its supervision of large, complex bank holding companies, both to improve the effectiveness of consolidated supervision and to incorporate a macroprudential prospective that goes beyond the traditional focus on safety and soundness of individual institutions. We are overhauling our supervisory framework and procedures to improve coordination within our own supervisory staff and with other supervisory agencies and to facilitate more-integrative assessments of risks within each holding company and across groups of companies. Last spring, the Federal Reserve led the successful Supervisory Capital Assessment Program, popularly known as the ``bank stress test.'' An important lesson of that program was that combining on-site bank examinations with a suite of quantitative and analytical tools can greatly improve comparability of the results and better identify potential risks. In that spirit, the Federal Reserve is also in the process of developing an enhanced quantitative surveillance program for large bank holding companies. Supervisory information will be combined with firm-level, market-based indicators and aggregate economic data to provide a more complete picture of the risks facing these institutions and the broader financial system. Making use of the Federal Reserve's unparalleled breath of expertise, this program will apply a multidisciplinary approach that involves economists, specialists in particular financial markets, payment systems experts, and other professionals, as well as bank supervisors. The recent crisis has also underscored the extent to which direct involvement in the oversight of banks and bank holding companies contributes to the Federal Reserve's effectiveness in carrying out its responsibilities as a central bank, including the making of monetary policy and the management of the discount window. Most important, as the crisis has once again demonstrated, the Federal Reserve's ability to identify and address diverse and hard-to-predict threats to financial stability depends critically on the information, expertise, and powers that it has by virtue of being both a bank supervisor and a central bank. The Federal Reserve continues to demonstrate its commitment to strengthening consumer protections in the financial services arena. Since the time of the previous Monetary Policy Report in July, the Federal Reserve has proposed a comprehensive overhaul of the regulations governing consumer mortgage transactions, and we are collaborating with the Department of Housing and Urban Development to assess how we might further increase transparency in the mortgage process. We have issued rules implementing enhanced consumer protections for credit card accounts and private student loans as well as new rules to ensure that consumers have meaningful opportunities to avoid overdraft fees. In addition, the Federal Reserve has implemented an expanded consumer compliance supervision program for nonbank subsidiaries of bank holding companies and foreign banking organizations. More generally, the Federal Reserve is committed to doing all that can be done to ensure that our economy is never again devastated by a financial collapse. We look forward to working with the Congress to develop effective and comprehensive reform of the financial regulatory framework. Thank you, Mr. Chairman."
"The Chairman","Mr. Chairman, one of my colleagues, it may have been Mr. Paulsen or Mr. Lee, raised a question of lending to small business. I was pleased to note on page 13 of the Monetary Report, you cite the Federal financial regulatory agency, Conference of State Bank Supervisors' statement telling the regulators in the field not to overdo it. That does not mean you think they are, but it does mean you recognize there is a problem. We call it the ``mixed message problem'' that we have. I am not going to take too much time now, but I would note we have a hearing on Friday on that subject, which had been previously scheduled and snowed out. It is an all-day hearing on regulation. Governor Duke will be testifying. We appreciate your doing it. It is very important. We are getting everybody in the same room, the banks who say the regulators are being too tough on us, the regulators who say the problem is there is not any demand, and the borrowers who say the banks will not lend to us. We thought it was important to get everybody in the same room. It is an all-day hearing in corroboration with our colleagues on the Small Business Committee chaired by my colleague, Ms. Velazquez. I appreciate your mentioning that. We will be getting into that. I want to talk now about the central question of employment. Getting people back to work is important, socially most of all, but also for the overall economy. I was pleased to see you note on a couple of occasions, if you have a debate, you debate history, but it is part of a debate over policy as to whether or not an economic stimulus should take place. We do have a deficit. When we do stimulative things, it does in the short term add to the deficit, I would note, both by expenditures and by tax cuts. People have taken to talking about the total stimulus numbers as if it was all expenditures. About 30 percent of it was tax-cutting. People may or may not think that worked well. I was struck to note that in your statement, you say ``Concerted efforts to stabilize the financial system together with highly stimulative monetary and fiscal policy,'' and in the report in the very first paragraph, ``The U.S. economy turned up in the second half supported by an improvement in financial conditions, stimulus from monetary and fiscal policies,'' and then again on page 8, ``A development that helped rebuild household wealth and household income was lifted by provisions in the fiscal stimulus package.'' These are three references to the extent to which the stimulus package which this Congress adopted aided in reducing unemployment and in stimulating the economy. That has become controversial because you have to do it again. Am I accurate in interpreting your comments as saying the stimulus, without saying it was the best possible way to do it, but the fact that the stimulus was adopted did contribute to the improvement we are seeing in economic activity?"
"Mr. Bernanke","Yes, Mr. Chairman. I think most economists would agree that the stimulus has created jobs relative to where the baseline would have been in the absence of the stimulus. Of course, we do not know what that alternative would have been, and therefore, it is very difficult to--"
"The Chairman","We do know one alternative, which was to do nothing, because if people say the major thing was the deficit, there was nothing you could have done that would have been a short-term stimulative that would not have added to the deficit, whether it was tax reduction or something else. I know there are people who argue that if you do tax reduction, it means more revenue. I do remember your predecessor, Mr. Greenspan, asked by one of my Republican colleagues if it was not true that if you cut taxes, you could raise revenue overall, and he said that was theoretically possible but it had not happened in his lifetime. I do not think it has happened since then either. This is important. I say that for this reason: We should have a thoughtful debate about what to do next. When we are bogged down in a debate about whether we should have done anything, it is not very helpful. I appreciate your comments on that. Let me ask, at this point going forward, and I understand your primary responsibility is monetary policy, should we say that concerns for not increasing the deficit is so important that nothing further should be done that would have a fiscally stimulative effect?"
"Mr. Bernanke","Mr. Chairman, you know, that is really the congressional tradeoff that has to be made. Obviously, unemployment is the biggest problem we have, and if the Federal Reserve and the Congress can address that issue, we need to find ways to address that issue, but there are difficult tradeoffs."
"The Chairman","I appreciate that. I think we are aided by the fact that inflation is not now or in the near term seeming to be a problem. The last point I would make if you could comment, we hear this threat that the rating agencies might reduce our debt rating because of the deficit. Do you think there is any realistic prospect of America defaulting on its debt in the foreseeable future?"
"Mr. Bernanke","Not unless Congress decides not to pay, which I do not anticipate. No, I do not anticipate any such problem. I do not anticipate any downgrade. Of course, there are real long-term budget problems that need to be addressed."
"The Chairman","I agree with that. If you can get enough risk premium on treasuries, buy them. Now, the gentleman from Alabama."
"Mr. Bachus","Thank you, Mr. Chairman. Chairman Bernanke, I think Chairman Frank mentioned the deficit in passing and the debt, and that is what I want to ask you about. Really, to me, that is the elephant in the room. Our debt is going to double in the next 5 years, triple in the next 10 years, and is fueled by historic deficits. I heard this morning on TV that we have in many cases across the United States this year, children and even adults who are kind of walking out on the thin ice, and they walk out maybe day after day, and they get some comfort that nothing happens. Thin ice is dangerous. I submit that this type of budget path is dangerous and the deficits we are running are dangerous. I would ask you, number one, I do not believe our present budget path is sustainable, so my first question to you is, is our budget path sustainable, and second, is there a need for what I would consider an urgent need for the Congress--you said it was up to the Congress to come up with a concrete plan to change that budget path, and do you believe there is an urgency in that?"
