"Speaker","Speech"
"The Chairman","Yes, but I'm going to just announce the procedures before we get to that. We are going to have the members' questions after the statement in order of seniority on our side. We will pick up at the next hearing later in the year where we left off. The minority is apparently also going to be doing that, so we're going to begin with some members who weren't able on their side to talk later, and then we will go in their order. The Chairman has given us 3 hours, and we appreciate it. I am going to have to hold members pretty closely to the 5-minute rule. Any last thought when the 5-minute bell hits can be completed, but fairly quickly, because we do have all this interest. And with that, Mr. Chairman, please."
"Mr. Bernanke","Thank you, Chairman Frank, Ranking Member Bachus, and other members of the committee. I am pleased to present the Federal Reserve's monetary policy to Congress."
"Mr. Watt","Mr. Chairman, we are having a little trouble hearing down--"
"The Chairman","Could you pull the microphone closer?"
"Mr. Bernanke","How's that? In my testimony this morning, I will briefly review the economic situation. Is that okay, Mr. Chairman?"
"Mr. Bachus","I would just pull it a lot closer."
"STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM",""
"Mr. Bernanke","Okay. In my testimony this morning, I will briefly review the economic situation and outlook, beginning with developments in real activity and inflation, and then turn to monetary policy. I will conclude with a quick update on the Federal Reserve's recent actions to help protect consumers in their financial dealings. The economic situation has become distinctly less favorable since the time of our July report. Strains in financial markets, which first became evident late last summer, have persisted, and pressures on bank capital and the continuing poor functioning of markets for securitized credit have led to tighter credit conditions for many households and businesses. The growth of real gross domestic product held up well through the third quarter despite the financial turmoil, but it has since slowed sharply. Labor market conditions have similarly softened, as job creation has slowed and the unemployment rate, at 4.9 percent in January, has moved up somewhat. Many of the challenges now facing our economy stem from the continuing contraction of the U.S. housing market. In 2006, after a multiyear boom in residential construction and house prices, the housing market reversed course. Housing starts and sales of new homes are now less than half of their respective peaks, and house prices have flattened or declined in most areas. Changes in the availability of mortgage credit amplified the swings in the housing market. During the housing sector's expansion phase, increasing lax lending standards, particularly in the subprime market, raised the effective demand for housing, pushing up prices and stimulating construction activity. As the housing market began to turn down, however, the slump in subprime mortgage originations, together with the more general tightening of credit conditions, has served to increase the severity of the downturn. Weaker house prices in turn have contributed to the deterioration in the performance of mortgage-related securities and reduced the availability of mortgage credit. The housing market is expected to continue to weigh on economic activity in coming quarters. Home builders, still faced with abnormally high inventories of unsold homes, are likely to cut the pace of their building activity further, which will subtract from overall growth and reduce employment in residential construction and in closely related industries. Consumer spending continued to increase at a solid pace through much of the second half of 2007, despite the problems in the housing market, but it appears to have slowed significantly toward the end of the year. The jump in the price of imported energy, which eroded real incomes and wages, likely contributed to the slowdown in spending, as did the declines in household wealth associated with the weakness in house prices and equity prices. Slowing job creation is yet another potential drag on household spending, as gains in payroll employment averaged little more than 40,000 per month during the 3 months ending in January, compared with an average increase of almost 100,000 per month over the previous 3 months. However, the recently enacted fiscal stimulus package should provide some support for household spending during the second half of this year and into next year. The business sector has also displayed signs of being affected by the difficulties in the housing and credit markets. Reflecting a downshift in the growth of final demand and tighter credit conditions for some firms, available indicators suggest that investment in equipment and software will be subdued during the first half of 2008. Likewise, after growing robustly through much of 2007, nonresidential construction is likely to decelerate sharply in coming quarters as business activity flows and funding becomes harder to obtain, especially for more speculative projects. On a more encouraging note, we see few signs of any serious imbalances in business inventories, aside from the overhang of unsold homes. And, as a whole, the nonfinancial business sector remains in good financial condition with strong profits, liquid balance sheets, and corporate leverage near historic lows. In addition, the vigor of the global economy has offset some of the weakening of domestic demand. U.S. real exports of goods and services increased at an annual rate of about 11 percent in the second half of last year, boosted by continuing economic growth abroad and the lower foreign exchange value of the dollar. Strengthening exports, together with moderating imports, have in turn led to some improvement in the U.S. current account deficit, which likely narrowed in 2007 on an annual basis for the first time since 2001. Although recent indicators point to some slowing of foreign growth, U.S. exports should continue to expand at a healthy pace in coming quarters, providing some impetus to domestic economic activity and employment. As I have mentioned, financial markets continue to be under considerable stress. Heightened investor concerns about the credit quality of mortgages, especially subprime mortgages with adjustable interest rates, triggered the financial turmoil. However, other factors, including a broader retrenchment in the willingness of investors to bear risk, difficulties in valuing complex or illiquid financial products, uncertainties about the exposures of major financial institutions to credit losses, and concerns about the weaker outlook for economic growth, have also roiled the financial markets in recent months. To help relieve the pressures in the market for interbank lending, the Federal Reserve, among other actions, recently introduced a term auction facility through which pre-specified amounts of discount window credit are auctioned to eligible borrowers. And we have been working with other central banks to address market strains that could hamper the achievement of our broader economic objectives. These efforts appear to have contributed to some improvement in short-term funding markets. We will continue to monitor financial developments closely. As part of its ongoing commitment to improving the accountability and public understanding of monetary policymaking, the Federal Open Market Committee, or FOMC, recently increased the frequency and expanded the content of the economic projections made by Federal Reserve Board members and Reserve Bank presidents and released to the public. The latest economic projections, which were submitted in conjunction with the FOMC meeting at the end of January, and which are based on each participant's assessment of appropriate monetary policy, show that real GDP was expected to grow only sluggishly in the next few quarters, and that the unemployment rate was seen as likely to increase somewhat. In particular, the central tendency of the projections was for real GDP to grow between 1.3 percent and 2.0 percent in 2008, down from 2.5 percent to 2.75 percent as projected in our report last July. FOMC participants' projections for the unemployment rate in the fourth quarter of 2008 have a central tendency of 5.2 percent to 5.3 percent, up from the level of about 4.75 percent projected last July for the same period. The downgrade in our projections for economic activity in 2008 since our report last July reflects the effects of the financial turmoil on real activity and a housing contraction that has been more severe than previously expected. By 2010, our most recent projections show output growth picking up to rates close to or a little above its longer-term trend, and the unemployment rate edging lower. The improvement reflects the effects of policy stimulus and an anticipated moderation of the contraction in housing and the strains in financial and credit markets. The incoming information since our January meeting continues to suggest sluggish economic activity in the near term. The risks to this outlook remain to the downside. Those risks include the possibilities that the housing market or the labor market may deteriorate more than is currently anticipated, and that credit conditions may tighten substantially further. Consumer price inflation has increased since our previous report, in substantial part because of the steep run-up in the price of oil. Last year food prices also increased significantly, and the dollar depreciated. Reflecting these influences, the price index for Personal Consumption Expenditures increased by 3.4 percent over the four quarters of 2007, up from 1.9 percent in 2006. Core price inflation, that is, inflation excluding food and energy prices, also firmed toward the end of the year. The higher recent readings likely reflected some pass-through of energy costs to the prices of consumer goods and services, as well as the effect of the depreciation of the dollar and import prices. Moreover, core inflation in the first half of 2007 was damped by a number of transitory factors; notably, unusually soft prices for apparel and for financial services, which subsequently reversed. For the year as a whole, however, core PCE prices increased by 2.1 percent, down slightly from 2006. The projections recently submitted by FOMC participants indicate that overall PCE inflation was expected to moderate significantly in 2008, to between 2.1 percent and 2.4 percent, the central tendency of the projections. A key assumption underlying those projections was that energy and food prices would begin to flatten out, as was implied by quotes on futures markets. In addition, diminishing pressure on resources is also consistent with the projected slowing in inflation. The central tendency of the projections for core PCE inflation in 2008 at 2.0 percent to 2.2 percent was a bit higher than in our July report, largely because of some higher- than-expected recent readings on prices. Beyond 2008, both overall and core inflation were projected to edge lower as participants expected inflation expectations to remain reasonably well anchored and pressures on resource utilization to be muted. The inflation projection submitted by FOMC participants for 2010, which range from 1.5 percent to 2.0 percent for overall PCE inflation, were importantly influenced by participants' judgments about the measured rates of inflation consistent with the Federal Reserve's dual mandate, and about the timeframe over which policy should aim to attain those rates. The rate of inflation that is actually realized will of course depend on a variety of factors. Inflation could be lower than we anticipate if slower-than-expected global growth moderates the pressure on the prices of energy and other commodities, or if rates of domestic resource utilization fall more than we currently expect. Upside risks to the inflation projection are also present, however, including the possibilities that energy and food prices do not flatten out, or that the pass-through to core prices from higher commodity prices and from the weaker dollar may be greater than we anticipate. Indeed, the further increases in prices of energy and other commodities in recent weeks, together with the latest data on consumer prices, suggests slightly greater upside risks to the projections of both overall and core inflation than we saw last month. Should high rates of overall inflation persist, the possibility also exists that inflation expectations could become less well anchored. Any tendency of inflation expectations to become unmoored, or for the Fed's inflation-fighting credibility to be eroded, could greatly complicate the task of sustaining price stability and could reduce the flexibility of the FOMC to counter shortfalls in growth in the future. Accordingly, in the months ahead, the Federal Reserve will continue to monitor closely inflation and inflation expectations. Let me turn now to the implications of these developments for monetary policy. The FOMC has responded aggressively to the weaker outlook for economic activity, having reduced its target for the Federal funds rate by 225 basis points since last summer. As the committee noted in its most recent post-meeting statement, the intent of those actions has been to help promote moderate growth over time and to mitigate the risk to economic activity. A critical task for the Federal Reserve over the course of this year will be to assess whether the stance of policy is properly calibrated to foster our mandated objectives of maximum employment and price stability in an environment of downside risk to growth, stressed financial conditions, and inflation pressures. In particular, the FOMC will need to judge whether the policy actions taken thus far are having their intended effects. Monetary policy works with a lag. Therefore, our policy stance must be determined in light of the medium-term forecast of real activity and inflation as well as the risks to that forecast. Although the FOMC participants' economic projections envision an improving economic picture, it is important to recognize that downside risks to growth remain. The FOMC will be carefully evaluating incoming information bearing on the economic outlook and will act in a timely manner as needed to support growth and to provide adequate insurance against downside risks. Finally, I would like to say a few words about the Federal Reserve's recent actions to protect consumers in their financial transactions. In December, following up on a commitment I made at the time of our last report in July, the Board issued for public comment a comprehensive set of new regulations to prohibit unfair or deceptive practices in the mortgage market under the authority granted us by the Home Ownership and Equity Protection Act of 1994. The proposed rules would apply to all mortgage lenders and would establish lending standards to help ensure that consumers who seek mortgage credit receive loans whose terms are clearly disclosed and that can reasonably be expected to be repaid. Accordingly, the rules would prohibit lenders from engaging in a pattern or practice of making higher priced mortgage loans without due regard to consumers' ability to make the scheduled payments. In each case, a lender making a higher priced loan would have to use third-party documents to verify the income relied on to make the credit decision. For higher priced loans, the proposed rules would require the lender to establish an escrow account for the payment of property taxes and homeowners insurance, and would prevent the use of prepayment penalties in circumstances where they might trap borrowers in unaffordable loans. In addition, for all mortgage loans, our proposal addresses misleading and deceptive advertising practices, requires borrowers and brokers to agree in advance on the maximum fee that the broker may receive, and certain practices by servicers that harm borrowers and prohibits coercion of appraisers by lenders. We expect substantial public comment on our proposal, and we will carefully consider all information and viewpoints while moving expeditiously to adopt final rules. The effectiveness of the new regulations, however, will depend critically on strong enforcement. To that end, in conjunction with other Federal and State agencies, we are conducting compliance reviews of a range of mortgage lenders, including nondepository lenders. The agencies will collaborate in determining the lessons learned and in seeking ways to better cooperate in ensuring effective and consistent examinations of, and improved enforcement for, all categories of mortgage lenders. The Federal Reserve continues to work with financial institutions, public officials and community groups around the country to help homeowners avoid foreclosures. We have called on mortgage lenders and servicers to pursue prudent loan workouts, and have supported the development of streamlined, systematic approaches to expedite the loan modification process. We have also been providing community groups, counseling agencies, regulators and others with detailed analyses to help identify neighborhoods at high risk for foreclosures so that local outreach efforts to help troubled borrowers can be as focused and as effective as possible. We are actively pursuing other ways to leverage the Federal Reserve's analytical resources, regional presence, and community connections to address this critical issue. In addition to our consumer protection efforts in the mortgage area, we are working towards finalizing rules under the Truth in Lending Act that will require new, more informative, and consumer-tested disclosures by credit card issuers. Separately, we are actively reviewing potentially unfair and deceptive practices by issuers of credit cards. Using the Board's authority under the Federal Trade Commission Act, we expect to issue proposed rules regarding these practices this spring. Thank you. I would be very pleased to take your questions."
"The Chairman","Thank you, Mr. Chairman. Let me just announce to members, we have one vote apparently on a procedural matter. We will break for that vote, and members who want to start going back--leaving now and coming back, we want to minimize the disruption. We are going to ask the Chairman to give us a few more minutes, but we are going to move promptly. I will ask my questions and then we may get in one more set. Members who want to can go and come back, and we may preserve continuity. Mr. Chairman, I have been here--it's my 28th year, and it's taken me that long to hear the following words, I think, from a Federal Reserve Chairman, ``Finally, I would like to say a few words about the Federal Reserve's recent actions to protect consumers in their financial transactions.'' That is a very significant change for the better, and it's particularly relevant, because it is the absence of this kind of approach that brought us to where we are today. You outlined things that you were doing under the Home Ownership and Equity Protection Act, and you correctly noted it was passed in 1994. It has taken until your chairmanship for this to be done, and I think we are seeing--and I don't ask you to comment on this--a reversal. I found Mr. Greenspan's response in the 1990's on monetary policy to be a very thoughtful one, when he resisted those who said as unemployment dropped below 5 percent and down into 3.9 percent, that somehow that automatically meant inflation. He resisted that. He was quite correct. But in another area, I think he erred, and that is his view that regulation was almost never required. And when you have no regulation whatsoever, what the Chairman, your predecessor, often told us was that I have two options, whether it was the stock market effervescence or exuberance, whether it was the subprime, I can either deflate the entire economy or I can let the problems continue. I appreciate that in two areas you have mentioned today, and we aren't going to obviously to agree on all the specifics, you have gone beyond that. And I think, as I said, that is essential. I note you say to reinforce the point about this being a very different kind of a recession--or going to be a recession. I don't want to impute to you the view that we're in a recession because I'm not going to be responsible for the nervous people at the stock market who overreact when you twitch your nose. So--but the problems we now have are different. And as you note, there is no inventory overhang. What is interesting is, as you note, the extent to which the rest of the economy is in pretty good shape, but the regulatory failures and the consequent abuses have caused this very broad- scale problem. As you say at the bottom of page 2, we see very few signs of any serious imbalances in business inventories aside from houses. As a whole, the nonfinancial business sector remains in good financial condition. That makes this an unusual economic problem. It puts constraints on your ability to deal with it, and it makes it clear, we cannot either deal with the current problem or deal with a potential repetition without getting into sensible regulation. So we look forward to working with you in that regard. I also appreciate your reiterating the importance of worrying about the downside in unemployment. As you note, the central tendency is 5.2 to 5.3 percent, and you are then talking sensibly about downside risks being more likely to that. In other words, we're talking about edging back up close to 6 percent unemployment. If 5.3 percent is the central tendency, and the downside risks in employment are the greater ones, then we have to very careful. So let me now just finally say, and I don't ask you to comment on what I said, but going forward, what is your view-- you have talked about the problems with what you have called the originate to distribute model. Is that an area in which working together you think that regulators, the Congress need to adopt--is it possible for us to come up with rules that can preserve the great benefits of securitization and give us a better chance of diminishing the abuses?"
"Mr. Bernanke","Yes, Mr. Chairman. I think the originate to distribute model and securitization have a lot of value. It allows borrowers to have essentially direct access to capital markets, but the recent experience shows we need to do some work on it, both the private sector and in collaboration with supervisors and regulators. We need to have more responsibility and accountability at the point of origination. We need to have better information and clarity about what securitized products contain. If we do those things, I think we can restore this market. But for the moment, as you know, it's very dysfunctional."
"The Chairman","Well, I appreciate that. Because one of the points you mention, one of the problems we have now is the lack of confidence on the part of investors. And I think this is the case, as I think was the case with much of Sarbanes-Oxley, everybody agrees on, I think, almost all of it, appropriate rules can be pro-market, because they can instill in investors a confidence that they otherwise didn't have. We have a kind of an investors' strike now. We have, as we're going to talk about next week, municipalities offering 100 percent guarantees, in my judgment, full faith and credit general obligation bonds, paying an unfair risk premium. So, it does seem to me that if we work together, we can give the investors more confidence, and that's part of getting us back into the operation. Would you comment on that?"
"Mr. Bernanke","Well, I certainly agree that we need to work together, that regulators are trying to evaluate what we've learned from this experience and trying to see what we can do better in the future. Industry is doing the same thing. We want to make sure that any rules and regulations we adopt are wise and achieve their objectives and don't impose excessive costs. But clearly, we want to look back at this experience and try to learn what the lessons are."
"The Chairman","Thank you, Mr. Chairman. The gentlewoman from Illinois."
"Mrs. Biggert","Thank you, Chairman Bernanke, for your continued efforts to keep our economy growing. And I'd like to thank you for the Federal Reserve's thorough analysis of the debt level of the American families and for promulgating rules relating to high cost mortgages and credit cards. As you know, this committee continues to address issues related to the mortgages and to the credit cards, and I have concerns about some of the legislation before this committee that may cause a further tightening in the credit market. So I would like to just ask you a couple of questions based on credit cards. And based on the Fed's recent surveys and studies, what do consumers need to know to make informed decisions about their credit cards? And could you just describe briefly the Regulation Z and what you believe it will do to help consumers better understand the terms of their credit card agreements? And when do you anticipate, I think you said this spring, that the regulation will be finalized? And, finally, can you discuss actions that the Fed plans to take and when to crack down on unfair and deceptive practices of bad actors in the credit card industry? In 2 minutes, probably."
"Mr. Bernanke","Yes, I will. The Reg Z regulations are still out for comment. We are receiving comments, which we are going to review very carefully. But the intent of Reg Z was to provide clearer disclosure so people could understand what their credit card account involved. In particular, we have created a new Schumer Box, as it is called. It has new information about fees and penalties and provides more information to the consumer about the terms and conditions of their account. In addition, we propose to lengthen the period of time over which a consumer must receive notice before there is a change in terms of their credit card. These disclosures have been consumer tested. We have used companies to go out and use actual consumers to see what works, how much they recall, how much they understand. And we think there will be a substantial improvement in terms of allowing people to understand what is involved in their credit card accounts. We are beginning, as I mentioned, to look at some practices under the Unfair and Deceptive Acts and Practices rules. We anticipate setting out a proposal for comments within a couple of months, this spring, to address some issues that the disclosure rules themselves cannot address. The final release of both sets of rules will probably take place later this year. If possible, to minimize burden on the industry, would be to release the Reg Z disclosures and the new rules on unfair and deceptive acts and practices at about the same time, if possible. So I don't have a specific date yet for that release."
"Mrs. Biggert","My concern is always that sometimes what we do would restore credit, or make it impossible for consumers to have the credit if it is limited. So it would make all consumers, not just the ones who are having the credit problems, have to take responsibility for the payments in that effect would restore credit. Do you think the things that you are doing will have any effect on that?"
"Mr. Bernanke","We are very sensitive--both in the credit card rules and also in the mortgage rules--that these markets are important. We don't want to create a chilling effect. We don't want to shut down these markets. We just want them to work better and, in particular, we think it's important for consumers to have a better understanding of what it is they're buying when they purchase products in these markets."
"Mrs. Biggert","If you had to say two things, what would consumers need to know to make informed decisions, would be the most important?"
"Mr. Bernanke","Well, they certainly need to know the interest rate and how it varies over time and what that means to them in terms of payments. And they also need to understand other kinds of penalties or other fees that might occur if they violate certain conditions or other things occur. So they need to have a good understanding, not only of how they use a credit card for example, but also what the cost might be so they can make an informed judgment."
"Mrs. Biggert","Thank you. I yield back."
"The Chairman","Mr. Kanjorski has gone to vote and is on his way back. I am going to go vote now, so we may have a break of less than 3 or 4 minutes. As soon as he comes back, he will resume the questions. And I am assured this is the only vote until 4 p.m., so you will be out of here before this happens again."
"Mr. Kanjorski","The committee will come to order. Mr. Chairman, we now have the opportunity to seize control of this committee and do as we will. So, we should get started on all the serious problems that face us. Now, I am going to take my questions now so that we can save your time and the committee's time to get to the precious facts. Mr. Chairman, I listened to your statement in regard to your plans to correct some of the foibles within the subprime mortgage market, how we deal with reserving money for taxes, etc. As you know, this committee has sent and passed through the House a subprime bill that contains as a portion of it my bill or all of my bill, which deals with appraisals, deals with escrow reserve accounts, etc., and greater servicing powers on lenders. Yesterday--I think it was yesterday--I had the opportunity to talk with Attorney General Cuomo in New York. He has apparently entered into an agreement with Fannie Mae and Freddie Mac, not quite to the level of our legislation, but in the area of tightening up the rules and regulations on appraisals. He tells me that they were sort of inhibited from moving through with the agreement because some of the Federal regulators have not given their approval. He particularly cited, of course, the regulator for Fannie Mae and Freddie Mac. I then proceeded to call and ask him. I do not understand the concern. He said that he is going to look into it within the next week, and get back to me with a response. I think he intended to talk to you, as a principal regulator of the banks, and to others. I would appreciate it if you would really look at that matter. I think your proposed regulations are very good, and our bill is very good. But, if in the meantime we can get an agreement with the people who write 83 percent of the mortgages in this country, Fannie Mae and Freddie Mac, it would seem to me that we would go a long way in stemming some of the problems that we are having in the marketplace. Even though that agreement would fast be surpassed by your regulations or our legislation, I do not think that we should be particularly egotistic about whose idea is implemented or put forth. I think we ought to just try and work surgically to stop these problems. Do you agree?"
