"Speaker","Speech","Type","Comments"
"The Chairman","Now, Mr. Chairman, I did want to join the chairman of the subcommittee in thanking you for the action you took on Monday, a very important set of steps with regard to the subprime. With that, let me welcome you again to your alternate office and invite you to proceed.","Speech"," "
"Mr. Bernanke","Thank you, Chairman Frank, Ranking Member Bachus, and members of the committee. I am pleased to present the Federal Reserve's Monetary Report to the Congress. The U.S. economy and financial system have confronted some significant challenges thus far in 2008. The contraction in housing activity that began in 2006 and the associated deterioration in mortgage markets that became evident last year have led to sizable losses at financial institutions and a sharp tightening in overall credit conditions. The effects of the housing contraction and of the financial headwinds on spending and economic activity have been compounded by rapid increases in the price of energy and other commodities, which have zapped household purchasing power even as they have boosted inflation. Against this backdrop, economic activity has advanced at a sluggish pace during the first half of this year, while inflation has remained elevated. Following a significant reduction in its policy rate over the second half of 2007, the Federal Open Market Committee eased policy considerably further through the spring to counter actual and expected weakness in economic growth and to mitigate downside risks to economic activity. In addition, the Federal Reserve expanded some of the special liquidity programs that were established last year and implemented additional facilities to support the functioning of financial markets and foster financial stability. Although these policy actions have had positive effects, the economy continues to face numerous difficulties, including ongoing strains in financial markets, declining house prices, a softening labor market, and rising prices of oil, food, and some other commodities. Let me now turn to a more detailed discussion of some of these issues. Developments in financial markets and their implications to the macroeconomic outlook have been a focus of monetary policymakers over the past year. In the second half of 2007, the deteriorating performance of subprime mortgages in the United States triggered turbulence in domestic and international financial markets as investors became markedly less willing to bear credit risk of any type. In the first quarter of 2008, reports of further losses and write-downs in financial institutions intensified investor concerns and resulted in further sharp reductions in market liquidity. By March, many dealers and other institutions, even those that had relied heavily on short-term secured financing, were facing much more stringent borrowing conditions. In mid-March, a major investment bank, The Bear Stearns Companies, Inc., was pushed to the brink of failure after suddenly losing access to short-term financing markets. The Federal Reserve judged that a disorderly failure of Bear Stearns would pose a serious threat to overall financial stability and would most likely have significant adverse implications for the U.S. economy. After discussions with the Securities and Exchange Commission, and in consultation with the Treasury, we invoked emergency authorities to provide special financing to facilitate the acquisition of Bear Stearns by JPMorgan Chase & Company. In addition, the Federal Reserve used emergency authorities to establish two new facilities to provide backstop liquidity to primary dealers, with the goals of stabilizing financial conditions and increasing the availability of credit to the broader economy. We have also taken additional steps to address liquidity pressures in the banking system, including a further easing of the terms for bank borrowing at the discount window and increases in the amount of credit made available to banks through the Term Auction Facility. The FOMC also authorized expansion of its currency swap arrangements with the European Central Bank and the Swiss National Bank to facilitate increased dollar lending by those institutions to banks in their jurisdictions. These steps to address liquidity pressures, coupled with monetary easing, seem to have been helpful in mitigating some market strains. During the second quarter, credit spreads generally narrowed, liquidity pressures ebbed, and a number of new financial institutions raised new capital. However, as events in recent weeks have demonstrated, many financial markets and institutions remain under considerable stress in part because of the outlook for the economy and thus for credit quality, which remains uncertain. In recent days, investors became particularly concerned about the financial condition of the Government-Sponsored Enterprises (GSEs) Fannie Mae and Freddie Mac. In view of this development, and given the importance of these firms to the mortgage market, the Treasury announced a legislative proposal to bolster their capital, access to liquidity, and regulatory oversight. As a supplemental to the Treasury's existing authority to lend to the GSEs, and as a bridge to the time when Congress decides how to proceed on these matters, the Board of Governors authorized the Federal Reserve Bank of New York to lend to Fannie Mae and Freddie Mac, should that become necessary. Any lending would be collateralized by U.S. Government and Federal agency securities. In general, healthy economic growth depends on well- functioning financial markets. Consequently, helping the financial markets to return to more normal functioning will continue to be a top priority of the Federal Reserve. I turn now to current economic developments and prospects. The economy has continued to expand, but at a subdued pace. In the labor market, private payroll employment has declined, falling at an average pace of 94,000 jobs per month through June. Employment in the construction and manufacturing sectors has been particularly hard hit, although employment declines in a number of other sectors are evident as well. The unemployment rate has risen and now stands at 5\1/2\ percent. In the housing sector, activity continues to weaken. Although sales of existing homes have been about unchanged this year, sales of new homes have continued to fall, and inventories of unsold new homes remain high. In response, homebuilders continue to scale back the pace of housing starts. Home prices are falling, particularly in regions that experienced the largest price increases earlier this decade. The declines in home prices have contributed to the rising tide of foreclosures. By adding to the stock of vacant homes for sale, these foreclosures have in turn intensified the downward pressure on home prices in some areas. Personal consumption expenditures have advanced at a modest pace so far this year, generally holding up somewhat better than might have been expected, given the array of forces weighing on households and attitudes. In particular, with the labor market softening and consumer price inflation elevated, real earnings have been stagnant so far this year. Declining values in equities have taken their toll on household balance sheets, credit conditions have tightened, and indicators of consumer sentiment have fallen sharply. More positively, the fiscal stimulus package is providing some timely support to household incomes. Overall, consumption spending seems to be constrained over coming quarters. In the business sector, real outlays for equipment and software were about flat in the first quarter of the year, and construction of nonresidential structures slowed appreciably. In the second quarter, the available data suggests that business fixed investment appears to have expanded moderately. Nevertheless, surveys of capital spending plans indicate that firms remain concerned about the economic and financial environment, including sharply rising cost of inputs and indications of tightening credit, and they are likely to be cautious with spending in the second half of this year. However, strong export growth continues to be a significant boon to many U.S. companies. In conjunction with the June FOMC meeting, Board Members and Reserve Bank Presidents prepared economic projections covering the years 2008 through 2010. On balance, most FOMC participants expected that over the remainder of this year, output would expand at a pace appreciably below its trend rate, primarily because of continued weakness in housing markets, elevated energy prices, and tight credit conditions. Growth is projected to pick up gradually over the next 2 years as residential construction bottoms out and begins a slow recovery, and as credit conditions gradually improve. However, FOMC participants indicated that considerable uncertainty surrounded their outlook for economic growth and viewed the risks to their forecasts as skewed to the downside. Inflation has remained high, running at nearly a 3\1/2\ percent annual rate over the first 5 months of this year as measured by the price index for personal consumption expenditures. And with gasoline and other consumer energy prices rising in recent weeks, inflation seems likely to move temporarily higher in the near term. The elevated level of overall consumer inflation largely reflects a continued sharp run-up in the prices of many commodities, especially oil, but also certain crops and metals. The spot price of West Texas intermediate crude oil soared about 60 percent in 2007, and thus far this year has climbed an additional 50 percent or so. The price of oil currently stands at about 5 times its level toward the beginning of this decade. Our best judgment is that the surge has been driven predominantly by strong growth in underlying demand and tight supply conditions in global oil markets. Over the past several years, the world economy has expanded its fastest pace in decades, leading to substantial increases in the demand for oil. Moreover, growth has been concentrated in developing and emerging market economies, where energy consumption has been further stimulated by rapid industrialization and by government subsidies that hold down the price of energy faced by ultimate users. On the supply side, despite sharp increases in prices, the production of oil has risen only slightly in the past few years. Much of the subdued supply response reflects inadequate investment and production shortfalls in politically volatile regions where large portions of the oil reserves are located. Additionally, many governments have been tightening their control over oil resources, impeding foreign investment and hindering efforts to boost capacity and production. Finally, sustainable rates of production in some of the more accessible oil fields, such as those in the North Sea, have been declining. In view of these factors, estimates of long-term oil supplies have been marked down in recent months. Long-dated oil futures prices have risen, along with spot prices, suggesting that market participants also see oil supply conditions remaining tight for years to come. The decline in the foreign exchange value of the dollar has also contributed somewhat to the increase in oil prices. The precise size of this effect is difficult to ascertain, as the causal relationships between oil prices and the dollar are complex and run in both directions. However, the price of oil has risen significantly in terms of all major currencies, suggesting that factors other than the dollar, notably shifts in the underlying global demand for and the supply of oil, have been the principal drivers of the increase in prices. Another concern that has been raised is that financial speculation has added markedly to upward pressures on oil prices. Certainly, investor interest in oil and other commodities has increased substantially of late. However, if financial speculation were pushing above the levels consistent with the fundamentals of supply and demand, we would expect inventories of crude oil and petroleum products to increase as supply rose and demand fell. But, in fact, available data on oil inventories show notable declines over the past year. This is not to say that useful steps could not be taken to improve the transparency and functioning of futures markets, only that such steps are unlikely to substantially affect the prices of oil or other commodities in the longer term. Although the inflationary effect of rising oil and agricultural commodity prices is evident in the retail prices of energy and food, the extent to which the high prices of oil and other raw materials have been passed through to the prices of nonenergy, nonfood finished goods and services seems thus far to have been limited. But with businesses facing persistently higher input prices, they may attempt to pass through such costs into final goods and services more aggressively than they have so far. Moreover, as the foreign exchange value of the dollar has declined, rises in import prices have been greater upward pressure on business costs and consumer prices. In their economic projections for the June FOMC meeting, monetary policymakers marked-up their forecast for inflation during 2008 as a whole. FOMC participants continue to expect inflation to moderate in 2009 and 2010, as slower global growth leads to a cooling of commodity markets, as pressures on resource utilization decline, and as longer-term inflation expectations remain reasonably well-anchored. However, in light of the persistent escalation of commodity prices in recent quarters, FOMC participants viewed the inflation outlook as unusually uncertain and cited the possibility that commodity prices will continue to rise as an important risk to the inflation forecast. Moreover, the currently high levels of inflation, if sustained, might lead the public to revise up its expectations for longer-term inflation. If that were to occur, and those revised expectations were to become embedded in the domestic wage and price-setting process, we would see an unwelcome rise in actual inflation over the longer term. A critical responsibility of monetary policymakers is to prevent that process from taking hold. At present, accurately assessing and appropriately balancing the risks to the outlook for growth and inflation is a significant challenge for monetary policymakers. The possibility of higher energy prices, tighter credit conditions, and a still deeper contraction in housing markets all represent significant downside risks to the outlook for growth. At the same time, upside risks to the inflation outlook have intensified lately as the rising prices of energy and some other commodities have led to a sharp pickup in inflation, and some measures of inflation expectations have moved higher. Given the high degree of uncertainty, monetary policymakers will need to carefully assess incoming information bearing on the outlook for both inflation and growth. In light of the increase in upside inflation risk, we must be particularly alert to any indications, such as an erosion of longer-term expectations, that the inflationary impulses are becoming embedded in the domestic wage and price-setting process. I would like to conclude my remarks by providing a brief update on some of the Federal Reserve's actions in the area of consumer protection. At the time of our report last February, I described the Board's proposal to adopt comprehensive new regulations to prohibit unfair or deceptive practices in the mortgage market, using our authority under the Home Ownership and Equity Protection Act of 1994. After reviewing the more than 4,500 comment letters we received under the proposed rules, the Board approved the final rules on Monday. The new rules apply to all types of mortgage lenders and will establish lending standards aimed at curbing abuses, while preserving subprime lending and sustainable homeownership. The final rules prohibit lenders from making higher-priced loans without due regard for consumers' ability to make the scheduled payments, and require lenders to verify the income and assets on which they rely when making the credit decision. Also, for higher-priced loans lenders now will be required to establish escrow accounts so that property taxes and insurance costs will be included in consumers' regularly monthly payments. The final rules also prohibit prepayment penalty for higher-priced loans in cases in which the consumer's payment can increase during the first few years and restrict prepayment penalties or other higher-priced loans. Other measures address coercion of appraisers, servicer practices, and other issues. We believe the new rules will help to restore confidence in the mortgage market. In May, working jointly with the Office of Thrift Supervision and the National Credit Union Administration, the Board issued proposed rules under the Federal Trade Commission Act to address unfair or deceptive practices for credit card accounts and overdraft protection plans. Credit cards provide a convenient source of credit for many consumers, but the terms of credit cards loans have become more complex, which has reduced transparency. Our consumer testing has persuaded us that disclosures alone cannot solve this problem. Thus, the Board's proposed rules would require card issuers to alter their practices in ways that will allow consumers to better understand how their own decisions and actions will affect their costs. Card issuers will be prohibited from increasing interest rates retroactively to cover prior purchases except under very limited circumstances. For accounts having multiple interest rates, when consumers seek to pay down their balance by paying more than the minimum, card issuers will be prohibited from maximizing interest charges by applying excess payments to the lowest rate balance first. The proposed rules dealing with bank overdraft services seek to give consumers greater control by ensuring that they have ample opportunity to opt out of automatic payments of overdrafts. The Board has already received more than 20,000 comment letters in response to these proposed rules. Thank you. I have would be very pleased to take your questions.","Statement","STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"
"The Chairman","Thank you.","Speech"," "
"The Chairman","We will put the clock back on. I want to repeat again my appreciation of the very thoughtful steps you are taking with regard to consumer protection. They haven't done everything we would do, but they go very far in that direction. I think they are very important. They don't totally obviate the need for legislation, but I did want to acknowledge that. I have to say if the Federal Reserve Board, before you became the Chair, had promulgated the rules that you promulgated on Monday, I do not think we would be in this dire situation we are in now. Now, on the macroeconomy, on the job situation, and you note this in the report, the total report of jobs lost for the first 6 months is well over 400,000; 438,000, but you also note private sector job loss is 564,000. In other words, the public sector has mitigated job loss this year, and that is very relevant because one of the things that we will be considering, and I think conditions clearly call for, is a second stimulus. In fact, I think the argument for a stimulus is somewhat reinforced by your presentation because we have depended a great deal on monetary easing to help the economy, but whatever people think, it does seem to be clear we have reached a limit on monetary easing, at least according to what the Federal Reserve Board is willing to do. I believe further attention to a very lagging economy is necessary, and it is going to have to come on the fiscal side. One of the arguments that I think is supported by these numbers is that we should be giving aid to State and local governments. Aid to State and local governments has a twofold benefit. It improves the quality of life. They provide police services and fire services, education, sanitation, and quality- of-life improvements. They also are, as the numbers show, a significant source of employment. Now, the problem is that the subprime crisis has eroded the ability of State and local government to carry out that function. Property taxes in many parts of this country have been impinged by the foreclosure process and by the drop in house prices. So there are several arguments that combine to say that aid to municipalities and States is very important. We believe aid to help them buy up foreclosed property is an important part of that. But I think the numbers clearly show that. I want to get to the whole question of the constraints on monetary policy. You say here that you have this dilemma, and you do, where there are both inflationary fears and still some downside risks to the economy. Without reference to the current situation, I think an important point comes out of this conversation. There is an argument for monetary policy increasing restraint, both to deal with inflation and to deal with the drop in the dollar, which contributes directly to energy prices. I should note that at the request of the ranking members of the full committee and the subcommittee, we are scheduling a hearing to talk about the relationship of the low currency to oil prices and energy prices. That hearing is going to go forward in the last week that we are here. But here is the problem: Your European counterparts have been able to be much more rigorous in raising interest rates. They, in fact, have a different statute. You have a dual mandate, which is very important, to worry about unemployment and inflation. They are mandated to do inflation. Western Europe is not necessarily less socially conscious than we are. I don't expect extensive comments from you, but I think here is the problem. As you contemplate the possible need for raising interest rates to slow down the whole economy, you face a situation which the social consequences of that will be more negative than they would be in Europe; that is, the existence of better social safety nets in Europe, I think, gives monetary policy more political and social freedom than it has in the United States. If you raise rates and slow down the economy, we have people who are going to lose health care. That doesn't happen in most European countries. There is a better provision of alternative income supports. So one of the things I think we should understand is the relative insufficiency of our social safety net vis-a-vis what you have in Western Europe constrains monetary policy unduly. No one wants to see people thrown out of work. There are times when an increase in interest rates is necessary from the standpoint of the currency, and the gap between the European interest rates and our rates have contributed to a deterioration of the currency, which contributes to the energy problem. So one of the things I recommend, and I have deliberately not asked you to comment because it goes beyond your mandate, I just want to note that to the extent that we improve the social safety net in this country, which is important on its own, I think we also give more flexibility to monetary policy, because the Federal Reserve would then be freer in times when it felt it was necessary for other reasons to slow down the economy in the knowledge that this would not have, as it has today, a disproportionately negative effect on a lot of the people who are more vulnerable economically. The gentleman from Alabama.","Speech"," "
"Mr. Bachus","Thank you. Chairman Bernanke, you talked about the significant increase in the CPI this morning, and the challenge that high energy prices present to the Fed and to our economy. Would you agree that the failure of this country to develop a comprehensive and sustainable energy initiative to reduce our dependency on foreign sources of oil represents a major threat to our economy?","Speech"," "
"Mr. Bernanke","I do think it is very important for us--and I agree with you, Congressman, that it would have been better to have addressed this some time ago. I think it is very important for us to have an energy strategy, and that would have multiple dimensions: government support for research and development; clarification of regulatory policy; and, of course, letting the market respond to these prices. The only silver lining to these high prices is that they do induce lots of incentives to conserve, incentives to provide alternatives, and incentives to find and develop other oil sources. So I agree with you absolutely that a more aggressive energy policy could be useful, and maybe even in the shorter term than one might guess, because these future markets are very forward-looking, and to the extent that there is a sense that the United States and other industrial countries are aggressively tackling their energy problems, it could sort of lessen concern about the long-term supply and demand balance in oil.","Speech"," "
"Mr. Bachus","Representative Paul mentioned the weak dollar. Obviously, it is helping us with our exports, and it is moving some consumption inward. Obviously, our constituents are being terribly stressed by the high energy costs. I believe one factor may be the weak dollar. What is your policy regarding exchange rate intervention?","Speech"," "
"Mr. Bernanke","Well, our principal policy toward the dollar is to have a strong economy. The Federal Reserve is mandated to provide strong growth and price stability. My belief is that if we work effectively to achieve that objective, the dollar strength in the medium term will reflect that healthy underlying economy. Market intervention is a policy that has been undertaken a few times. I think it is something that should be done only rarely, but there may be conditions where markets are disorderly where some temporary action might be justified. I think the dollar in the long term depends really on the fundamentals, and it is up to us to get the fundamentals right.","Speech"," "
"Mr. Bachus","We talk about Bear Stearns and about the GSEs, about systemic risk because of large financial institutions. Is there a downside to the belief that I think is taking hold in the marketplace that the Federal Reserve and the Treasury will be lenders of last resort for the entire financial system? Don't we run the risk of a moral hazard? And when we do that, what do we do about where private investors participate in the profits? It seems that we are socializing the losses, or the public is assuming those losses. Could you comment on those two things?","Speech"," "
"Mr. Bernanke","Certainly. The recent financial crisis, which has been quite severe, as you know, has revealed a number of weak points in our economy, in our financial system, and they have required attention because we need to have a stable, well-working financial system in order for the economy to recover. In the longer term, I agree that market discipline is the best source of strength in the financial system. We need to take action to make sure that moral hazard doesn't induce excessive risk- taking. I spoke on this subject last week in a speech, and I indicated three directions forward that we could take to make sure that moral hazard is constrained in the future. The first is, now that the investment banks have received some support, in particular they have received access to, at least temporarily, to the discount window, I believe that we need to have legislated consolidated supervisory oversight over those firms that would ensure that they have adequate capital, adequate liquidity, and adequate risk management so they would not be taking advantage of any presumed backstop that they might otherwise see. Secondly, I talked about the need to strengthen our financial infrastructure. Part of the reason that it was a big concern to us when Bear Stearns came to the brink of failure was that we were concerned that there were various markets where the failure of a major counterparty would have created enormous strains on the financial system. One way to address the problem, and I discussed that at some length in my speech and I would be happy to talk more about it, is to make sure that the financial infrastructure, the systems through which lending and borrowing takes place, as well as the risk management of the lenders is strengthened to the point that the system could better withstand a failure, and therefore there would be less expectation of support in that situation. Finally, I think the issues we have approached like the investment banks, these circumstances were not contemplated in other areas like deposit-insured banks. There is a procedure, a set of rules, prompt corrective action, systemic risk, those sorts of things which tell the regulators how Congress wants them to proceed and create clarity in the market about under what circumstances assistance would be forthcoming. As Secretary Paulson has also indicated, I think we ought to be looking at clarifying the congressional expectations for how we would resolve--were the situation to arrive again, how to resolve such a problem.","Speech"," "
"The Chairman","The gentleman from Massachusetts.","Speech"," "
