"Speaker","Speech"
"Senator Reed","Thank you very much, Mr. Chairman, and welcome, Chairman Greenspan. Four years ago, we found ourselves at a crossroads, and the Administration chose a path that led from record surpluses to record deficits, both in our fiscal accounts and our current accounts, our trade balance overseas, and much of that is being financed now by foreign central banks. And we have the opportunity, I would suspect, the obligation to try to change that course. The Congressional Budget Office has estimated that the Federal budget deficit for fiscal year 2005 will be $368 billion. That does not include an $80-billion supplemental for Iraq and more than likely another $50-billion supplemental next year, given the troop sizes we will have in Iraq. It does not include cost of Social Security privatization, whatever they may be, and it does not include other operations. We have record deficits, stemming primarily from the tax cuts and from the steadily increasing spending for needed defense and homeland security measures. Another aspect of the President's budget for 2006 is the cutting of numerous entitlement and domestic discretionary programs without effectively reining in the deficit. And many of these programs go to the heart of building human capital, the education system, and other systems that will, I think, over time help increase our productivity. And so we are dangerously underfunding those programs. Once again, there are major issues left out--the war in Iraq, alternative minimum tax reform, $1.6 trillion in extension of expiring tax cuts, and associated debt service. So this is a rather bleak picture of fiscal discipline. You have reminded us already, Mr. Chairman, back in February 2002, that to the extent that we would be owing debt to other sovereign governments, in that respect there is a difficulty. We have a serious difficulty at the moment. You, also, state in April 2002, talking about current account deficits, countries that have gone down this path have invariably run into trouble, and so would we. Eventually, the current account deficit will have to be restrained, and no one is anticipating any restraint at the moment. Now, given this context for important decisions, we are facing critical choices about extending on a permanent basis expiring tax cuts for wealthy Americans. We are, also, according to the President's Social Security, rather, contemplating borrowing trillions of dollars to create private accounts. I am deeply concerned about the direction the President is taking in terms of our Nation's commitment to providing retirement security to the elderly and income security to disabled widows and surviving families. Many people do not recognize that about 30 percent of the recipients of Social Security are not the elderly, they are disabled or widows, or surviving families. We all acknowledge that the long-term fiscal imbalance of the Social Security trust fund must be addressed. However, it is equally critical to recognize that the concept of private accounts being advanced by the President does absolutely nothing to address this imbalance. In fact, diverting payroll tax revenues exacerbates insolvency and accelerates the date of trust fund imbalance. Now, more than ever, Social Security occupies a critical role in ensuring this retirement is secure, especially at a time when the country is saving so little and fewer employers are offering the security of defined benefit pension plans. Defined benefit pension plans comprise 61 percent of all pension plans in 1980. By 2001, that number had dropped to 25 percent, and this trend is only further exacerbated by the solvency issues faced by the Pension Benefit Guarantee Corporation, which has been absorbing more failed employer-sponsored defined benefit plans. So, Mr. Chairman, we have a serious set of issues before us and, as always, we look forward to your response to these issues. Thank you very much, Mr. Chairman."
"Chairman Shelby","Senator Crapo."
"COMMENTS OF SENATOR MIKE CRAPO",""
"Senator Crapo","Thank you very much, Mr. Chairman. Chairman Greenspan, we welcome you here again. I am not going to give a long opening statement. I am going to listen very closely to your comments. We are very interested in your discussion with us about the status and the prospects of the U.S. economy and whether it is the issue of tax policy or derivatives, as you know, is a very critical issue to me or Social Security or entitlement spending. I think that the issues that we are prepared to go into with you today are those on which you can provide us some very significant insight, and I look forward to it. Thank you for coming."
"Chairman Shelby","Senator Schumer."
"STATEMENT OF SENATOR CHARLES E. SCHUMER",""
"Senator Schumer","Thank you very much, Mr. Chairman, and I, too, want to welcome my friend and someone who has been just a superlative Chairman of the Federal Reserve Board. He has a reputation--deserved--as a straight shooter and somebody who is really brilliant on monetary policy and economic policy. And that is why, when he comes here, we all want to ask him a whole lot of questions because we respect his judgment so. My view, Mr. Chairman, is that if we left things to you, and I think the way you have handled monetary policy in the last few years has been excellent. I think the steps where the market has certainty and knows exactly what you are doing is a very good idea, provided the economy continues to move along at this pace--Senator Sarbanes mentioned that it may not--and then, of course, it would have to be reexamined. Down the road, on Pennsylvania Avenue, we tend to mess things up. And I am truly worried about the debt, and particularly the added debt that Social Security could create in terms of the privatization of accounts. I think they are ideologically driven, frankly. I do not think they fall within the rubric of fixing Social Security, of, as I would call it, ``mend it not end it.'' I think, rather, there are a group of people who want to prove that every Government program does not work and, therefore, they have come up with so-called ``privatization.'' That is what they want to do is privatize. Now, they do not want to call it that because the public does not like it, but I think the name has stuck. The junk bond dealers tried to change the name of junk bonds for years, and they are still referred to as junk bonds 10 years later. I know they want them to call them high-yield bonds, but these personal accounts, there is privatization, and private accounts, and they are going to stick. My view, you have been a strong voice for restraining our fiscal policies. We have disagreed on some of the tax cuts, but you have always talked about PAYGO, and you talked as early as 2001, I believe it was--it may have been 2000--of creating a glide path, which reduces the debt to as close to zero as possible. We had that under the Clinton years. We have lost it in the Bush years. My one criticism of your nonmonetary aspects of your policy is that you would speak out strongly, but I will be very interested in your views of privatization and whether the so-called ``gain of privatization,'' having Joe and Jane Smith be able to manage a little bit of their own money in some kind of account, is equal to the huge amount of debt that it would throw on the shoulders of our already burdened Government. We are giving a birth tax to every child born in America now of about $15,000. If we do all the things Senator Reed mentioned, that birth tax will double to $30,000, and I do not think that is good for the newborns. I do not think it is good for the economy, and I am interested in your views and hope you will give us a straightforward answer about the effects of privatization on debt. Thank you, Mr. Chairman."
"Senator Dole STATEMENT OF SENATOR ELIZABETH DOLE",""
"Senator Dole","Thank you, Mr. Chairman. Welcome, Chairman Greenspan. Two weeks ago, when the Federal Open Market Committee raised its target for the Federal funds rate and the discount rate by 25 basis points, the release noted robust underlying growth and productivity, a gradually improving labor market and moderate growth in output. All of these, coupled with low inflation, appear to indicate a positive track for economic expansion in the coming years. While these trends certainly are pleasing, I continue to be concerned about the slower pace of job creation. As you well know, the State of North Carolina has experienced dramatic losses in manufacturing employment. While the whole economy trends positively, we continue to focus special attention on those who lost their jobs due to the inability of their companies to compete with foreign firms that operate with dramatically lower-cost structures. We must equip our Nation's poorest citizens with the necessary tools to take advantage of new jobs created by the expanding economy. To this end, I continue to make strengthening our community colleges a top priority. I have spoken before about the work that Senators Enzi, Alexander, and I undertook last year. In addition to the President's $125-million proposal to establish a new community college access grant program, our bill provides increased assistance to our community colleges and other institutions of higher learning for training and retraining of students in high-growth job markets. I look forward to working again on this legislation with my colleagues in this session of Congress. I, also, remained concerned about high energy prices, the rise in steel prices and the size of our trade deficit. In December, leaders in the City of Charlotte, North Carolina, and I were shocked to discover that the contracts for the South Corridor Light Rail construction came in at $30 million over estimates due to the increases in steel and concrete prices. It was explained that this dramatic rise in price was caused by China's growing demand for steel and concrete. Despite these concerns, though, I am confident that through increased trade, hard work, global communications, and continuing education of our workforce, we will achieve new levels of opportunity and global security for all Americans. I look forward to hearing from you on these and other matters, Chairman Greenspan. Thank you for joining us today."
"Chairman Shelby","Senator Stabenow."
"STATEMENT OF SENATOR DEBBIE STABENOW",""
"Senator Stabenow","Thank you, Mr. Chairman, and welcome, Mr. Chairman. It is wonderful to see you, again, and I want to join my colleagues in thanking you for your leadership and service over the last 16 years. We truly have appreciated and relied on your judgments and your thoughts, and I have appreciated, also, the opportunity to talk with you both privately in my office, as well as on other occasions, about what we are facing in terms of out-of-control deficits. I know you have warned us, since I was in the House of Representatives, and, by the way, I was very proud of the fact, coming into the U.S. House in 1997, that we balanced the budget for the first time in 30 years. We, unfortunately, now have gone from the largest surpluses in the history of the country projected in 2001 to the largest deficits, and that is deeply, deeply disturbing, and I am very interested in your current thinking as it relates to our economic environment with the deficit and the sustainability of that and, in fact, the ethic and responsibility that we all have to address that. I view that as a major moral issue. The President would have us believe that Social Security, in 13 years, is going bankrupt even though we know that is not accurate. We do know that there is a gap, 40 or 50 years down the road, and I am confident that working with my colleagues that we will address that. But what we are hearing from the President is that his suggestion as a way to fix it is to hoist an additional $5 trillion of national debt on American families over the next 20 years, and he calls it an ownership society. I would argue that what every man, woman and child will own is an additional $17,000 in debt, on top of what we already have as a birth tax right now of $15,000. Every time a child is born, that is our gift to them, in terms of the current national debt. So, I am extremely concerned about where we are going and the sustainability of that. Right now, it will require decades for this debt to be fully offset, and the projected savings being talked about in terms of the savings and the market growth, in terms of privatization of Social Security, ironically, is the same growth that would take care of the Social Security gap if, in fact, it materialized. And so I would be interested in your thoughts about that as well. I am very interested in your discussion in terms of the national debt, our chronic deficit and, also, what has been raised by my colleagues as troubling trade deficits, which are exploding, and particularly when we look at China and what is happening in terms of our inability to enforce trade laws and to address the trade imbalances that we have that are causing great havoc in my home State with manufacturers and others that are asking us for a level playing field so that they can keep and create more jobs. So, I thank you, Mr. Chairman."
"Chairman Shelby","Senator Bennett."
"COMMENTS OF SENATOR ROBERT F. BENNETT",""
"Senator Bennett","Thank you, Mr. Chairman. I am going to resist the urge to continue the debate that probably should take place on the floor and during morning business. But I think, perhaps, the opening statements are not the place to do that. So, I will simply pass and look forward to Chairman Greenspan's testimony."
"Senator Bayh COMMENTS OF SENATOR EVAN BAYH",""
"Senator Bayh","Thank you, Chairman Shelby. I was interested in Senator Bunning's dentist analogy. And not wanting to apply anesthetic to the patient, I will take a pass on my own remarks. Mr. Chairman, I look forward to your comments about the critical issues that face us, and thank you for joining us today."
"Chairman Shelby","Senator Martinez."
"COMMENTS OF SENATOR MEL MARTINEZ",""
"Senator Martinez","Mr. Chairman, thank you very much and, Mr. Chairman, thank you for coming this morning. It is great to see you, and I look forward to your remarks as well. I do recall that we worked together on issues in my prior role, and I look forward to any comments you might make that would give encouragement to the housing market in America. I think that in spite of what any might say of all Committees in this Senate, this Committee should be particularly keen on ownership, private investment and homeownership opportunities, all of which I think are seeing tremendous record successes in recent days. And so I would look forward to hearing your comments, particularly with an eye toward those issues that might have impact on my home State of Florida, as well as something I care deeply about, which is homeownership, mortgage rates, and things of that nature. So thank you, Mr. Chairman, for coming this morning."
"Chairman Shelby","Senator Dodd."
"STATEMENT OF SENATOR CHRISTOPHER J. DODD",""
"Senator Dodd","Thank you, Mr. Chairman, and I will join my colleagues in welcoming you, Mr. Chairman. It is a pleasure to have you before this Committee again. In the words of Morris Udall, ``Everything has been said, but not everyone has said it,'' here this morning. So let me just associate my remarks, briefly, with those of Senator Reed, Senator Schumer, and Senator Stabenow. I know you are here to talk about monetary policy, but, obviously, because of the high regard in which we hold you and the tremendous respect we have for your knowledge about broader economic issues, while the subject matter is of monetary policy, obviously, these other issues are of keen interest to all of us here. I can recall only 4 years ago talking about we have not had hearings about the dangers of too steep a glide path on retiring the national debt. It sounds difficult to believe that only 4 years ago we had that hearing to talk about those issues."
"Senator Sarbanes","I remember it as though it was yesterday."
"Senator Dodd","But here we are in a very different situation, obviously. With estimates now, we have had to raise the debt ceiling twice in the last 3 years in excess of $8 trillion. I am worried, as well, about the amount of resources, the amount of this debt being held off-shore. And I know you have talked about that in the past, but the numbers seem to be going up. And the concern I see with some of these countries purchasing assets, not dollar-denominated assets, but looking more to the euro and whether or not we should be worried about that as a country, and so I will be looking forward to your comments on these matters that have been raised by others, and thank you again for your service."
"Chairman Shelby","Senator Corzine."
"STATEMENT OF SENATOR JON S. CORZINE",""
"Senator Corzine","Thank you, Mr. Chairman, and I will join my colleagues in welcoming Chairman Greenspan. I truly want to congratulate and thank him for his service. That said, we all have questions that most have already been talked about--the twin deficits, and I am anxious to hear your remarks and how and whether you believe we can have a smooth adjustment to dealing with them, particularly the trade deficit, which is shockingly large, at least from my perspective. There are, also, some issues though that have not been mentioned, which I am personally quite concerned about. We have had a stagnation of real wages in the country at least in the last 7 years, slow, absolute growth and what I believe will ultimately be a real problem for the country, a growing concentration of wealth and income disparity as revealed by statistics and share of population that is actually working is declining. There are a number of issues that deal with the health of our labor force and, ultimately, our broader economy that sometimes get pushed off of the discussion for good and proper reasons with regard to some of the major issues that we debate every day--trade and fiscal deficits and, God willing, some discussion on rational reform of Social Security. So, I hope that we cannot forget that these underlying economic conditions have real impact on people's lives and the income disparity is growing in this country, and I am certainly anxious to hear the Chairman's views and suggestions on what maybe they need to do to try to at least moderate some of those trends. Thank you, Mr. Chairman."
"Chairman Shelby","Chairman Greenspan, you proceed as you wish. Welcome, again, to the Committee."
"STATEMENT OF ALAN GREENSPAN, CHAIRMAN BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM",""
"Chairman Greenspan","Thank you very much, Mr. Chairman and Members of the Committee. I am, as always, pleased to be here today to present----"
"Chairman Shelby","Would you bring the mike just a little closer to you. We have a huge audience here."
"Chairman Greenspan","As usual, despite the fact that there is a DDS sign in front of the Committee, I, nonetheless, feel that it is a privilege to be here, as always, because I do find this an extraordinarily interesting discussion vehicle, and I trust that many of the issues will get clarified or, if not that, at least, the level of discussion will get heated sufficiently to engage us in considerable discussion, which I have a suspicion it may well. In the 7 months since I last testified before this Committee, the U.S. economic expansion has firmed, overall inflation has subsided, and core inflation has remained low. Over the first half of 2004, the available information increasingly suggested that the economic expansion was becoming less fragile and that the risk of undesirable decline in inflation had greatly diminished. Toward mid-year, the Federal Reserve came to the judgment that the extraordinary degree of policy accommodation that had been in place since the middle of 2003 was no longer warranted and, in the announcement released at the conclusion of our May meeting, signalled that a firming policy was likely. The Federal Open Market Committee began to raise the Federal funds rate at its June meeting, and the announcement following that meeting indicated the need for further, albeit gradual, withdrawal of monetary policy stimulus. Around the same time, incoming data suggested a lull in activity as the economy absorbed the impact of higher energy prices. Much as had been expected, this soft patch proved to be short-lived. Accordingly, the Federal Reserve has followed the June policy move with similar actions at each meeting since then, including our most recent meeting earlier this month. The cumulative removal of policy accommodation to date has significantly raised measures of the real Federal funds rate, but by most measures, it remains fairly low. The evidence broadly supports the view that economic fundamentals have steadied. Consumer spending has been well maintained over recent months and buoyed by continued growth in disposable personal income, gains in net worth, and the accommodative conditions in credit markets. Households have recorded a modest improvement in their financial position over this period, to the betterment of many indicators of credit quality. The sizable gains in consumer spending of recent years have been accompanied by a drop in the personal savings rate to an average of only 1 percent over 2004, a very low figure relative to the nearly 7-percent rate averaged over the previous 3 decades. Among the factors contributing to the strength of spending and the decline in saving have been the developments in housing markets and home finance that have spurred rising household wealth and allowed greater access to that wealth. The rapid rise in home prices over the past several years has provided households with considerable capital gains. Moreover, a significant increase in the rate of single-family home turnover has meant that many consumers have been able to realize gains from the sale of their homes. To be sure, such capital gains, largely realized through an increase in mortgage debt on the home, do not increase the pool of national savings available to finance new capital investment. But from the perspective of an individual household, cash realized from capital gains has the same spending power as cash from any other source. More broadly, rising home prices, along with higher equity prices, have outpaced the rise in household, largely mortgage, debt and have pushed up household net worth to about 5.5 times disposable income by the end of last year. Although the ratio of net worth to income is well below the peak attained in 1999, it remains above the long-term historical average. These gains in net worth help to explain why households, in the aggregate, do not appear uncomfortable with their financial position even though their reported personal savings rate is negligible. For their part, business executives apparently have become somewhat more optimistic in recent months. Capital spending and corporate borrowing have firmed noticeably, but some of the latter may have been directed to finance the recent backup in inventories. Mergers and acquisitions, though, have clearly perked up. Even in the current much-improved environment, however, some caution among business executives remains. Although capital investment has been advancing at a reasonably good pace, it has nonetheless lagged the exceptional rise in profits and internal cashflow. This is most unusual. It took a deep recession to produce the last such configuration in 1975. The lingering caution evident in capital spending decisions has also been manifested in less-aggressive hiring by businesses. In contrast to the typical pattern early in the previous business-cycle recoveries, firms have appeared reluctant to take on new workers and have remained focused on cost containment. As opposed to lingering hesitancy among business executives, participants in financial markets seem very confident about the future and, judging by the exceptionally low level of risk spreads and credit markets, quite willing to bear risk. This apparent disparity in sentiment between business people and market participants could reflect the heightened additional concerns of business executives about potential legal liabilities rather than a fundamentally different assessment of macroeconomic risks. Turning to the outlook for costs and prices, productivity developments will likely play a key role. The growth of output per hour slowed over the past half-year, giving a boost to unit labor costs after 2 years of declines. Going forward, the implications for inflation will be influenced by the extent and persistence of any slowdown in productivity. A lower rate of productivity growth in the context of relatively stable increases in average hourly compensation has led to slightly more rapid growth in unit labor costs. Whether inflation actually rises in the wake of slowing productivity growth, however, will depend on the rate of growth of labor compensation and the ability and willingness of firms to pass on higher costs to their customers. That, in turn, will depend on the degree of utilization of resources and how monetary policymakers respond. To date, with profit margins already high, competitive pressures have tended to limit the extent to which cost pressures have been reflected in higher prices. The inflation outlook will also be shaped by developments affecting the exchange rate of the dollar and oil prices. Although the dollar has been declining since early 2002, exporters to the United States apparently have held dollar prices relatively steady to preserve their market share, effectively choosing to absorb the decline in the dollar by accepting a reduction in their profit margins. However, the recent, somewhat quickened, pace of increase in U.S. import prices suggests that profit margins of exporters to the United States have contracted to the point where the foreign shippers may exhibit only limited tolerance for additional reductions in margins should the dollar decline further. The sharp rise in oil prices over the past year has no doubt boosted firms' costs and may have weighed on production, particularly, given the sizable permanent component of oil price increases suggested by distant-horizon oil futures contracts. However, the share of total business expenses attributable to energy costs has declined appreciably over the past 30 years, which has helped to buffer profits and the economy more generally from the adverse effect of high oil and natural gas prices. Still, although the aggregate effect may be modest, we must recognize that some sectors of the economy and regions of the country have been hit hard by the increase in energy costs, especially over the past year. Despite the combination of somewhat slower growth of productivity in recent quarters, higher energy prices, and a decline in the exchange rate for the dollar, core measures of consumer prices have registered only modest increases. The core PCE and CPI measures, for example, climbed about 1.25 to 2 percent, respectively, at an annual rate over the second half of last year. All told, the economy seems to have entered 2005, expanding at a reasonably good pace, with inflation and inflation expectations well-anchored. On the whole, financial markets appear to share this view. In particular, a broad array of financial indicators convey a pervasive sense of confidence among investors and associated greater willingness to bear risk than is yet evident among business managers. Over the past 2 decades, the industrial world has fended off two severe stock market corrections, a major financial crisis in developing nations, corporate scandals, and, of course, the tragedy of September 11, 2001. Yet overall economic activity experienced only modest difficulties. In the United States, only five quarters in the past 20 years exhibited declines in GDP, and those declines were small. Thus, it is not altogether unexpected or irrational that participants in the world marketplace would project more of the same going forward. Yet history cautions that people experiencing long periods of relative stability are prone to excess. We must, thus, remain vigilant against complacency, especially since several important economic challenges confront policymakers in the years ahead. Prominent among these challenges in the United States is the pressing need to maintain the flexibility of our economic and financial system. This will be essential if we are to address our current account deficit without significant disruption. Besides market pressures, which appear poised to stabilize and over the longer-run possibly to decrease the U.S. current account deficit and its attendant financing requirements, some forces in the domestic U.S. economy seem about to head in the same direction. Central to that adjustment must be an increase in net national savings. This serves to underscore the imperative to restore fiscal discipline. Beyond the near-term, benefits promised to a burgeoning retirement-age population, under mandatory entitlement programs, most notably Social Security and Medicare, threaten to strain the resources of the working-age population in the years ahead. Real progress on these issues will unavoidably entail many difficult choices. But the demographics are inexorable, and call for action before the leading edge of baby boomer retirement becomes evident in 2008. This is especially the case because longer-term problems, if not addressed, could begin to affect longer-dated debt issues, the value of which is based partly on expectations of developments many years in the future. Another critical long-term economic challenge facing the United States is the need to ensure that our workforce is equipped with the requisite skills to compete effectively in an environment of rapid technological progress and global competition. Technological advances are continually altering the shape, nature, and complexity of our economic processes. But technology and, more recently, competition from abroad have grown to a point at which demand for the least-skilled workers in the United States and other developed countries is diminishing, placing downward pressure on their wages. These workers will need to acquire the skills required to compete effectively for the new jobs our economy will create. Although the long-run challenges confronting the U.S. economy are significant, I fully anticipate that they will ultimately be met and resolved. In recent decades, our Nation has demonstrated remarkable resilience and flexibility when tested by events, and we have every reason to be confident that it will weather future challenges as well. For our part, the Federal Reserve will pursue its statutory objectives of price stability and maximum sustainable employment, the latter of which we have learned can best be achieved in the long-run by maintaining price stability. This is the surest contribution the Federal Reserve can make in fostering the economic prosperity and well-being of our Nation and its people. Mr. Chairman, I request that my full statement be included for the record, and I look forward to your questions."
"Chairman Shelby","Without objection, your complete statement will be made part of the record. Thank you, Chairman Greenspan. Thank you for your wisdom that you shared with us, some of it, at times. Mr. Chairman, President Bush, I believe, has shown a lot of courage and leadership in highlighting the need to deal with Social Security. The President has proposed establishing, as you well know, personal accounts with a portion of payroll taxes as a means of reducing long-term Government liabilities. Some observers, however, have noted that up to $2 trillion--I do not know if that figure is right--in new Federal borrowing would be needed to make such a transition. If that figure is a valid representation of transition costs, if so, how do you believe financial markets would react to such borrowings and so forth?"
"Chairman Greenspan","Mr. Chairman, if I may, I would like to just take a minute to put context around this whole problem."
"Chairman Shelby","Go ahead. Absolutely."
