"Speaker","Speech","Type","Comments"
"Chairman Dodd","Yes, is this sort of the Warren Buffett disincentives, the thing he talked about, having the serious-- there are incentives to do things, and then there ought to be disincentives.","Speech"," "
"Mr. Stern","Sure.","Speech"," "
"Chairman Dodd","Go ahead. I did not mean to interrupt.","Speech"," "
"Mr. Stern","No. That was the sum and substance of my comment.","Speech"," "
"Chairman Dodd","Okay. Let me, if I can--by the way, I want to raise, Sheila, with you the issue of the idea of looking at--we are having a lot of conversations among ourselves and others about this structure and architecture. Nothing has been decided firmly, but there is a lot of conversation, obviously, about how to approach this. One of the conversations that we are having among ourselves is this systemic risk regulator and the idea of having maybe more of a council idea rather than a single regulator. And, again, the single regulator idea has a certain amount of appeal because there is an existing structure. It is the known. If we start talking about a council or a collegial approach, you are talking about something new. And, obviously, when you start talking about things new and how does it work--without trying to express the views of all of my colleagues, those who are sort of attracted to this idea, it is a multiple set of eyes looking at something, rather than a single set of eyes. I wonder if you might share some thoughts on that.","Speech"," "
"Ms. Bair","Well, yes. We make a distinction between the potential oversight of systemic institutions, and the broader need for a coordinating body to be looking at the system for risk, for interrelationships among securities firms, banks, hedge funds and insurance companies. That is really where we saw some serious shortcomings. So we think for that latter issue, a council is much better equipped to deal with those types of systemwide issues that cross markets and cross different types of institutions. We think that would work, and the President's working group could transition into something like that. But it should be a real authority with the ability to set rules, for instance, set capital standards that might be across markets to make sure there is no arbitrage of capital standards, which we have had. The council should have the ability to write rules and collect data--those types of legal authorities. Yes, we think a council is much better suited for addressing that type of risk.","Speech"," "
"Chairman Dodd","Do you have any quick comments on that, Mr. Stern? I do not know if you have heard----","Speech"," "
"Mr. Stern","I think if we established a systemic risk regulator, it would be very important what we ask them to do, and I would put at least a good deal of emphasis on making sure that we identified and understood the interconnections, the large exposures among important firms, large reliance on particular markets, what happens if a particular market were, for whatever combination of reasons, to shut down and so on and so forth. Exactly who ought to do it, I might have a preference for having only one or two institutions do it as opposed to a council because of accountability. But I must admit I do not have a firm conviction about that.","Speech"," "
"Chairman Dodd","Thank you. Senator Johanns?","Speech"," "
"Senator Johanns","Thank you, Mr. Chairman. Let me, if I could, think out loud for a second, and then I would like your reaction to this. As I have sat through these hearings, there are dozens of complicated issues. You mentioned holding companies, for example. That in itself you could spend weeks on trying to figure that out. But I agree with you there needs to be something done here. There seems to be a real lack of ability to deal with that issue. But, in my mind, when I kind of think about what we are trying to figure out here, I am thinking about three areas, kind of three umbrella areas. The first one is oversight. When you are dealing with systemic risk, how do you put in place the oversight to deal with that? The second piece of this is the bailout piece. I would like to be able to sit here today and say to the American public this is never going to happen again, thank goodness that is behind us. But the reality is we have to have something in place because the oversight will not be effective if you do not have the next step. And then the third piece of this or the third umbrella is exit strategy. Once you are entangled in oversight bailout, how do you get yourself out of it? I would tell you personally I am personally appalled by this discussion by the Treasury Secretary, even the President has acknowledged, well, there may be other CEOs that get fired, and I am using my own words there. I never thought I would live long enough to see the day that somebody walked into the White House, a CEO in a private company, and left without their job. I just find that very, very troubling in terms of governmental intervention. Now, the first question about the first umbrella, the oversight. I like this idea of the panel, a group versus a person. Let me ask you this: Is there a governmental structure in place where that panel would fit? And I must admit I have the FDIC in my mind, and so, Sheila, I am just going to ask you directly: Is that something that fits within the FDIC?","Speech"," "
"Ms. Bair","It could fit within the FDIC. We already have two other principals on our board. The head of the OCC and the OTS are, by statute, on our board. We already have all but one of the banking regulators represented on our board, so it could be modeled along those lines. We think the President's Working Group may be another model. That is an informal group that was set up by Executive Order after the 1987 market breakdown, and it has been a more informal way for regulators to have discussions and information sharing. That might be another model. Gary is right, it creates a little more complexity if you have a number of different people involved. But, this is so important, especially rearding the decision to resolve a systemically important institution. If you have the resolution authority, too, having multiple players involved in that decision is key. I am assuming that there will be some consolidation among banking regulators. So we suggest in the testimony that the Federal Reserve Board, the U.S. Treasury, the FDIC, and the SEC would be a good starting point. But, yes, the FDIC Board currently has the principals of other agencies on it, and it works pretty well.","Speech"," "
"Senator Johanns","The FDIC seems to work very well. You go in and you make very tough decisions, and yet it does not disrupt our economy.","Speech"," "
"Ms. Bair","Right. Well, we think so. It is a painful process to close a bank, there is no doubt about it. And, we kind of joke internally about who else would want this responsibility. Who would you give it to? It is hard. You do get rid of management, and sometimes the lower-level employees lose their jobs, too. For the smaller banks, we always try to sell the whole bank to another local institution to provide that continuity of customer services and employees. But, it is a painful process. It does involve some specialized expertise, some specialized public relations in dealing with the communities that are impacted. But, we are well equipped. We have contractors in place that deal with asset management and auctioning assets or auctioning whole banks. I think we already have much of the talent that is out there now to deal with troubled institutions. We have been doing this for 75 years. We have resolved thousands of institutions.","Speech"," "
"Senator Johanns","Gary, now if I could turn to you, and I am just about out of time, so I will have to urge you to answer a very complex question very, very quickly. But on the bailout and exit, what role do you see for the Federal Reserve in those areas? For example, yesterday Chairman Bernanke provided us with the balance sheets showing the various things that had been done. Is this a matter where in these two areas if we work to clean up their authority and deal with those kinds of issues, is that a workable approach?","Speech"," "
"Mr. Stern","Well, let me be brief and just make two comments. I think one of the objectives should be to reduce the probability and magnitude of bailouts going forward.","Speech"," "
"Senator Johanns","I agree.","Speech"," "
"Mr. Stern","And I think we can reduce the probability. I think we can reduce the extent of coverage, both who is covered and the amount of coverage. But it is going to take preparation and some of the steps I mentioned at the outset in terms of dealing with the incentives that uninsured creditors and policymakers confront. That is really all about preparation at the end of the day. It needs to be done in stable, relatively tranquil times. Obviously, in the midst of the crisis, it is very hard to work on those kinds of things. As far as exit strategy, I guess I would make one comment, and that is, I think that is mostly about credibility, and what I mean by that is we have to try to put ourselves in a position so that even if you do have to bail somebody out because the cost/benefit calculation suggests that is the right thing to do for the economy as a whole, so even if you do that, you want to make sure that the next steps you take reduce the probability that you will have to do it again.","Speech"," "
"Senator Johanns","Thank you. Thank you, Mr. Chairman.","Speech"," "
"Chairman Dodd","Thank you, Senator, very much.","Speech"," "
"Senator Bennet","","Speech"," "
"Senator Bennet","Thank you, Mr. Chairman. Thank you for holding the hearing, and thank you for your testimony. Mr. Stern, I wanted to come back to something you said a minute ago; when we think about the systemic risk regulator, that it is important that we think about what we are asking them to do. One of the things that I have been struck by in my conversations with people in the financial industry is not just that this is a leverage problem, a ``too-big-to-fail'' problem, but it may also be a complexity problem, particularly in a rising market, the tendency to create more and more complex instruments that people cannot necessarily keep track of, either in their scope or in their relationships among various financial institutions. I wonder in the context of thinking about--and I guess the other thing I would say is it makes a person somewhat skeptical that an incentive and disincentive regime is ever going to be strong enough to counteract those temptations. I guess my question to you is how do we manage to keep up with that level of complexity without diminishing the innovation that all of us need to see in our financial markets, but at the same time prospectively protect us from the kind of collapse that we have just faced?","Speech"," "
"Mr. Stern","Well, I think there are several aspects to that. One is, certainly, I am not trying to curtail appropriate innovation in the financial markets. I think, to the extent that we get the incentive--improve the incentives, we will get better pricing of risk. And that will deal directly with some of the concerns you have and the development of some of these instruments that, obviously, with the benefit of hindsight anyway, contained a good deal more risk than was appreciated at the outset. So I think that is one way to go. I think something we can also probably do in the supervisory area is where we see a very complex structure of an organization, ask about the economic rationale for that structure. And it is very good economic rationale for having X- hundred subsidiaries, for example. And if not, we could ask for streamlining of that kind of structure. So I think that is something else that could be done to help clarify the situation. I should also add--and this will be my final comment right now on this--is I think it is not just a question of incentives. I think ``too big to fail'' is a big, challenging problem. We need to improve incentives where we can. We also need to improve capital where we can. We should charge institutions some kind of insurance premiums, as I commented, where they are of systemic importance and pose systemic risks. I think we really need to address this on a number of fronts.","Speech"," "
"Senator Bennet","Chairwoman Bair, I do not know if you would like to add anything to that. As I have puzzled through the news accounts of this, one of the things you are really struck by is how evolutionary all of this is. You start out with credit default swaps that are based on one set of assets, and then you move over time to another set of assets, mortgages. And people lose track; the risk gets higher. I just wonder how we are going to write those rules in such a way that we are going to stay ahead of the curve rather than following behind.","Speech"," "
"Ms. Bair","Well, it is a challenge. And that is why we think there is a need to have greater market discipline. Too big to fail has diluted market discipline. There is only so much regulators can do, and you really need the market. You need people who want to invest or extend credit to these institutions, looking at their balance sheet, looking at their management, looking at the sophistication of their management and the risk management systems. What are their off-balance sheet exposures--are they done with proprietary trading, structured finance? All the things that we have seen have posed heightened risks for these larger institutions. You want the private sector in there looking at that as well. If they think the institution is ``too big to fail,'' you are going to dilute market discipline. And that is why we think it is particularly important to have a resolution authority. We also think that an assessment system can complement and enhance regulation. We have risk-based insurance assessments now for depository institutions. So there are certain categories of higher risk activity where we charge them a higher insurance assessment, for instance, for excessive reliance on broker deposits. This can also influence behavior, and I think this would be another tool that should be used for the systemic institutions.","Speech"," "
"Senator Bennet","I am going to ask the Chairman's indulgence because while I have got you here, I want to ask a slightly unrelated question about New Frontier Bank in Greeley, Colorado, which I know you are aware of. I wonder if you might say a word about where we are with that; and, also, more broadly, in the context of a region like that, a rural part of my state, where the local economy is heavily reliant on one institution, namely that one. That carries with it its own systemic risk for that little corner of the world. I wonder if you might talk a little about that situation; also, more broadly, the FDIC's approach in an area like that versus one where there are many other options.","Speech"," "
"Ms. Bair","Well, we did. We had a nice chat with Congresswoman Markey yesterday, too, about this. For the depositors, we have arranged for another bank to take over their accounts and help them transition into a new deposit account relationship. And for the loans, we are trying very hard to find other lenders to refinance those loans or to purchase them. I think one of the things where we engaged Congresswoman Markey, and I will take the opportunity to engage you as well, is to encourage other local lenders in the area to work with us and help these borrowers find new lending relationships. We are working very hard on that, and have been providing some additional financing out of the receivership to borrowers as we seek to transition them to lenders that are stronger. But we would love to work with your office. We talked with her about maybe having a town hall meeting. So we would be happy to work with you on that.","Speech"," "
"Senator Bennet","Thank you. I would appreciate that. Mr. Chairman, thank you very much.","Speech"," "
"Chairman Dodd","Thank you, Senator. Senator Bunning?","Speech"," "
"Senator Bunning","Thank you, Mr. Chairman. Mr. Stern, do you think the market disruption, following Bear Stearns' bailout and Lehman Brothers' failure, in other words, the government picking a winner and a loser, was because of the bankruptcy itself or because everybody expected the creditors would be saved and the market had to adjust their expectations when they let Lehman go?","Speech"," "
"Mr. Stern","I do think that when Lehman was let go, that probably came as a surprise to at least some of the creditors of Lehman, even though, of course, I think it was widely known in the financial marketplace that Lehman was experiencing some funding and other difficulties. Having said that, I think it is worth adding that, clearly, in the wake of Lehman, AIG and--the difficulties of AIG were revealed, and Merrill Lynch was purchased by Bank of America. So I think the----","Speech"," "
"Senator Bunning","Under the gun.","Speech"," "
"Mr. Stern","So I think the whole scale of the problem turned out to be much greater than anticipated by people in the markets. And AIG was a AAA rated company. I think that came as a genuine and sizable shock.","Speech"," "
"Senator Bunning","But the AIG was rated a AAA company with the hedge fund in England not being attached. They are insurance companies.","Speech"," "
"Mr. Stern","You will have to ask AAA. You will have to ask the rating agencies.","Speech"," "
"Senator Bunning","Yeah, the rating--that is who I really need to ask, is the rating agencies. Mr. Stern, you mentioned that regulators needed to be better understood, the connection between firms. Do you think there are some types of connections or products that should be limited or banned?","Speech"," "
"Mr. Stern","I am not knowledgeable enough a priori to say that we ought to ban some interconnections or some products. What I would say is if we identified interconnections and exposures and potential vulnerabilities that looked like they would lead to serious problems at a number of institutions-- that is, if one institution got into serious difficulty, it would spread in substantial ways to others--then it is an opportunity to do one or both of two things; either to push to reduce those exposures as a regulator and/or to figure out how you are going to deal with the spill-over effect should problems arise. That is, how are you going to contain the problems. So I do think that would be a very valuable, important exercise. That is part of my proposal when I talk about----","Speech"," "
"Senator Bunning","I complimented you in my opening statement, but I did not get to make it.","Speech"," "
"Mr. Stern","----preparing for these kinds of problems. Thank you.","Speech"," "
"Senator Bunning","That is all right. For either of the witnesses, what specifically in the bankruptcy laws is not sufficient for resolving financial institutions?","Speech"," "
"Ms. Bair","Well, I go into that in a little more detail in my testimony. I think there are a couple of things. First, there is the ability to set up a bridge bank. I think continuity of operations, especially for the systemic functions, is important to a resolution mechanism. We have it now with banks. We think that works well. Another key difference is how derivative contracts are treated. In a bankruptcy, the derivatives counterparties have the immediate right to close out their position. With Lehman Brothers, you saw a situation where everyone was doing that, grabbing the collateral, selling it off and going out and re- hedging.","Speech"," "
"Senator Bunning","Can I just interrupt you a second?","Speech"," "
"Ms. Bair","Sure.","Speech"," "
"Senator Bunning","Because we had testimony from the Secretary of the Treasury, past and present, and the head of the Federal Reserve, both present and past, that we should not involve ourselves in overseeing derivatives and credit-default swaps.","Speech"," "
"Ms. Bair","Well, yes.","Speech"," "
"Senator Bunning","I mean, sitting right where you sat----","Speech"," "
"Ms. Bair","You never heard that from me, Senator. No. And I would say, high on the priority of this body should be to review the Commodity Futures Modernization Act. I think that has shackled the ability of regulators to provide greater oversight of those markets. I do not know what they said, but I feel strongly we need greater oversight of those markets.","Speech"," "
"Senator Bunning","So do I.","Speech"," "
"Ms. Bair","Okay. But our resolution mechanism allows us to accept or reject those contracts. We can require the counterparties to continue to perform in those contracts instead of grabbing the collateral. I think that is another key advantage of our process.","Speech"," "
"Senator Bunning","Mr. Sterns, just hold on just a second, while I have Sheila. When do you expect to end the TLGP, and can all banks survive without it?","Speech"," "
"Ms. Bair","We have been trying to ease out of that program. We have put surcharges on the program, and are putting those surcharges into the Deposit Insurance Fund to try to reduce pressure on the special assessment.","Speech"," "
"Senator Bunning","To other banks.","Speech"," "
"Ms. Bair","Yes, exactly, the smaller institutions. We are working to stabilize the situation. We very much want to end it on October 31st.","Speech"," "
"Senator Bunning","Are you going to be able to do that?","Speech"," "
"Ms. Bair","I am optimistic that we will. We will have to wait and see where we are, but I am optimistic that we will. Mr. Sterns, would you like to say something about bankruptcy?","Speech"," "
"Mr. Stern","No. The only thing I would add to Chairman Bair's comments is with regard to some of the derivatives and credit-default swaps, obviously, we are moving to central counterparties' clearinghouses. I think that is a very important step. I think that will help to standardize the products. It will take a good deal of risk out of the business. And I am cautiously optimistic that that will turn out to be a way to effectively address at least some of your concerns.","Speech"," "
"Senator Bunning","In other words, we were just a little behind the curve in regulatory oversight by the advice of the Federal Reserve chief, both Chairman Greenspan and Chairman Bernanke. And both Treasury secretaries said they did not need those oversights.","Speech"," "
"Senator Bunning","Well, you know, all I can say at this point is it has been a difficult lesson.","Speech"," "
"Mr. Stern","It certainly has, and an expensive one. Thank you.","Speech"," "
