Speaker,Speech
Chairman Dodd," You will be looking at that one specifically, the margin requirement issue. Is that----
"
Mr. Bernanke," We will be looking specifically at the whole range of issues about transparency, practices, positions, and so on.
"
Chairman Dodd," Thank you very much.
    Senator Shelby.
    Senator Shelby. Mr. Chairman, I have a number of questions that I would like to submit for the record dealing with monetary policy.
"
Chairman Dodd," That will all be done, by the way. Any questions people have and they do not feel they have enough time on monetary policy, we will make sure the Chairman gets them.
    Senator Shelby. Chairman Bernanke, you are also a bank regulator, the Federal Reserve, and I know that you are not the primary regulator of IndyMac, which was the largest bank failure since 1984, Continental Illinois. Why did that bank fail? And could it have been prevented? What is your take on it? And is that just the beginning of a number of bank failures that you should be concerned with and we should be concerned with in this country?
"
Mr. Bernanke," Well, Senator, as you point out, we are not the primary regulator of that institution, but we were involved in it----
    Senator Shelby. Absolutely.
"
Mr. Bernanke," ----because the Federal Reserve Bank of San Francisco was attempting to assist in the wind down, and we certainly had extensive communication with the FDIC and the OTS about that bank.
    My assessment of IndyMac is that it was particularly weighted down with low-quality mortgages, subprime and other exotic mortgages, and those losses created a capital hole that it was unable to fill. So in that respect, I think its failure, barring acquisition by another firm, which did not occur, was inevitable. So, again, I think it was basically the asset quality of the bank that had that effect.
    Of course, all banks are being challenged by credit conditions now. The good news is that the banking system did come into this episode extremely well capitalized, extremely profitable. I do not have any forecast to make. I think Chairman Bair gave a good discussion yesterday about the pressures that banks are facing, and she discussed her list of problem banks.
    I suppose it is a bit of good news that most of the problem banks that she had is a far smaller list than we have seen in some episodes in the past, in the 1990s, for example.
    Senator Shelby. Overall, looking at our banking system, could you say today here in the Senate that you believe as Chairman of the Federal Reserve that our banking system is stable and capitally strong?
"
Mr. Bernanke," Our banking system is well capitalized. They came in with strong capital. We are watching the situation very carefully. My concerns have turned less on the solvency of these institutions and more on their ability to extend the credit that our economy needs to keep growing, because in many cases banks are deleveraging or shrinking or are reluctant to raise the extra capital needed to take advantage of business opportunities. So that is more my concern than solvency concerns.
    Senator Shelby. Let's briefly, because I have just got a couple of minutes, focus on the GSEs, and we will get into it more when the Treasury Secretary gets here and the Chairman of the SEC. Is this just a stopgap measure or is this a real approach to fundamentally reform the GSEs? A lot of us, you included, have been advocating that right here on this Committee for a long time. We did not have a lot of help from certain people, some of our friends, and Fannie Mae and Freddie Mac have some of the most powerful lobbyists, believe me, in Washington. And I do not believe that they are going to like some of the things that I believe we have to come forth with now. But is this just a piecemeal deal? Because we have got systemic risk here. Where do we go? Will this do it, in other words, or will this just be postponing the inevitable?
"
Mr. Bernanke," Well, Senator, our goals at this point should be to protect the financial system, to protect the taxpayer, and to strengthen and support the housing market. There are a number of steps that we need, but I think a critical step would be----
    Senator Shelby. What are the three most important steps?
"
Mr. Bernanke," The most important step will be to get a strong, bank-like, world-class regulator that will be able to provide assurance to the public, to the taxpayer, and to the investors that these firms will be well capitalized and able to maintain and support their core mission, which is to support mortgage financing in the United States. So I would say that is job one.
    Then we need to think about what else is needed to make sure that they are, in fact, strong enough financially and there is enough confidence that they can, in fact, carry out their mission. And, again, the taxpayers' interest must be protected.
    Senator Shelby. Thank you, Mr. Chairman.
"
Chairman Dodd," Thank you.
    Senator Menendez.
    Senator Menendez. Thank you, Mr. Chairman. Thank you, Chairman Bernanke, for your testimony and your successful.
    I want to visit with you on the housing issue. In March of 2007, you said that, ``The impact on the broader economy and financial markets of the subprime market seems likely to be contained.'' And I assume you would want to change that statement today somewhat, amend it, with the ability of 20/20 hindsight.
    What do you think in the housing crisis, do you see it hitting rock bottom this year? A year from now? Because this is one of the significant challenges within the economy. What do you see on the horizon?
"
Mr. Bernanke," Well, first, of course, I would like to revise and extend my remarks from March of 2007. The issue was that the subprime crisis triggered a much broader retreat from credit and risk taking, which has affected not just subprime lending but a wide variety of credit instruments. And that is why it has become a much bigger element in the situation than, frankly, I anticipated at that time.
    The housing market is still under considerable stress and construction is still declining. I do believe that we will start to see stabilization in the construction of new homes sometime later this year or the beginning of next year, and that will be a benefit because the slowing construction pattern has been subtracting about 1 percentage point from the growth of the GDP going back now for some time. So that will be a benefit.
    House prices may continue to fall longer than that because of the large inventories of unsold homes that we still face. And then I would have to say that there is uncertainty about exactly what the equilibrium level that house prices will reach is. Unfortunately, it is that uncertainty, which is generating a lot of the stress and risk aversion we are seeing in financial markets.
    It is for that reason--the need to find a footing, to find stability in the housing market--that I do think that action by this Congress to support the housing market through strengthening the GSEs and FHA and so on is of vital importance.
    Senator Menendez. Let me talk about the other major driver, then, of what is happening to our economy, and that is the whole question of energy prices and oil. You know, I appreciate in your answer to the Chairman and in your testimony, because we have had testimony before the Congress by all executives who say that the difference between supply and demand over the last 2 years would largely lead us to a concern that, in fact, speculation may have driven the price of oil up an additional $50 a barrel. You have the view that that may not be the most significant thing in prices, but you do take the view that useful steps can be taken to improve the transparency and functioning of future markets.
    Are you ready to say to the Committee today what some of those useful steps are? Or are you still depending upon that Committee that you are meeting with to look at that? Because we do not have a lot of time here.
"
Mr. Bernanke," Senator, this is really the CFTC's function and responsibility. We are trying to assist them, and we are trying to work as quickly as possible to gather information and try to make some useful recommendations.
    Senator Menendez. Well, many of us believe we need to pursue market speculation now as a critical element of helping to drive down particularly gas prices. Let me ask you this: There is one thing squarely within your realm, and that is the question of a weaker dollar.
    In 2000, we ran a budget surplus. Ever since then, the Federal Government has been running up larger budget deficits. We added to that a $1.6 trillion tax cut and a $700 billion war that would generally contribute to a larger budget deficit. And if you look at that and you look at the twin deficits of both trade and the budget in combination, you have a low--with a low domestic savings rate, you have all of the makings of a weakening dollar.
    In 2002, the barrel of oil cost $23 and 23 euros. Now it costs--well, the Chairman had even a higher figure than I had. I had $145 and 90 euros. I am sure it just changed overnight.
    Do you agree with the Commodity Futures Trading Commission and others that the weakening dollar has contributed to the higher price of oil as an elemental part of our challenge?
"
Mr. Bernanke," I do agree, and I said so in my testimony. It should be noted that the decline in the dollar from 2002 reversed an appreciation of the dollar that had taken place from the early 1990s until that point. And it is related to the dynamics of our trade deficit, as you alluded to.
    In the late 1990s and early 2000s, strong capital inflows drove the dollar up, but that made up less competitive and created a trade deficit. Some of that has to be unwound to bring us back toward a better balance of trade, and, in fact, we had been seeing considerable improvement in our balance of trade as the dollar reversed that increase. But we also import a lot of oil, and because we import it, when oil prices rise, that also works in the other direction. It tends to hurt the dollar. So there is really causality going in both directions.
    Senator Menendez. Thank you, Mr. Chairman.
"
