"Speaker","Speech"
"Senator Akaka","Yes. Thank you very much. I appreciate the Chairman holding this hearing. Too many in our country are burdened by significant credit card debt. Not enough has been done to protect consumers and ensure they are able to properly manage their credit burden. We must do more to educate, protect, and empower consumers. Three Congresses ago, or the 108th Congress, I advocated for enactment of my Credit Card Minimum Payment Warning Act. I developed the legislation with Senators at that time, Senators Sarbanes, Durbin, Schumer, and Leahy. We attempted to attach the bill as an amendment to improve the flawed minimum payment warning in the Bankruptcy Abuse Prevention and Consumer Protection Act. Unfortunately, our amendment was defeated. My legislation, which I will be reintroducing shortly, requires companies to inform consumers how many years and months it will take to repay their entire balance if they make only minimum payments. The total cost of interest and principal if the consumer pays only the minimum payment would also have to be disclosed. These provisions will make individuals much more aware of the true costs of credit card debt. The bill also requires that credit card companies provide useful information so that people can develop strategies to free themselves of credit card debt. Consumers would have to be provided with the amount they need to pay to eliminate their outstanding balance within 36 months. My legislation also addresses the related issue of credit counseling. We must ensure that people who seek help in dealing with complex financial issues, such as debt management, are able to locate the assistance they need. Credit card billing statements should include contact information for reputable credit counseling services. More working families are trying to survive financially and meet their financial obligations. They often seek out help from credit counselors to better manage their debt burdens. It is extremely troubling that unscrupulous credit counselors exploit for their own personal profit individuals who are trying to locate the assistance they need. My legislation establishes quality standards for credit counseling agencies and ensures that consumers would be referred to trustworthy credit counselors. As financial pressures increase for working families, credit counseling becomes even more important. As we work to reform the regulatory structure of financial services, it is essential that we establish credit counseling standards and increase regulatory oversight over this industry. Mr. Chairman, I appreciate your inclusion of this in your bill, of a provision that mirrors the minimum payment warning provisions in my bill. Thank you very much, Mr. Chairman."
"Senator Johnson","Thank you, Senator Akaka. Senator Menendez, do you have a very brief statement to make? "
"STATEMENT OF SENATOR MENENDEZ"," "
"Senator Menendez","I will make a brief statement. I don't know about very brief, Mr. Chairman. I will make a brief statement."
"Senator Schumer","Moderately brief. "
"Senator Menendez","Moderately brief. Let me thank the Chairman for holding this hearing. Credit card reform has been one of the top priorities that I have had both in the House and in the Senate since I arrived here, and I think this hearing couldn't come at a more important time, when millions of Americans are increasingly using their credit cards to float their basic necessities from month to month. As a result, Americans have almost $1 trillion of credit card debt outstanding. It seems to me that it is a dangerous cycle that is piling up. And while that debt is piling up, people in our State and across the country are discovering that their credit card agreements often conceal all kinds of trap doors behind a layer of fine print. If you take one false step, then your credit rating plummets and your interest rate shoots through the roof. Many of my constituents have contacted me after facing sky- high interest rates they never expected after accepting one offer, only to learn later that the terms seem to have been written in erasable ink, or after watching in horror as their children in college get swallowed in debt. So for far too many people, credit card is already a personal financial crisis and I believe it is a national crisis. Our economy will not recover if debt ties down consumers tighter and tighter, and making credit card lending practices fairer would be the right thing to do under any circumstances, but under these economic conditions, it is an absolute necessity. Mr. Chairman, I have legislation, as well. Some of it has been incorporated in what I think Chairman Dodd is going to include. I appreciate those efforts and I hope that the Federal Reserve's guidelines, which are a good step, could actually be accelerated, because waiting a year and a half to get those guidelines into place at a critical time in our economy is only buying us more and more challenges. With that, Mr. Chairman, I ask that the rest of my statement be included in the record."
"Senator Johnson","Senator Schumer, do you have a very brief statement? "
"STATEMENT OF SENATOR SCHUMER"," "
"Senator Schumer","I also have a moderately brief statement, like my colleague from across the Hudson River, but I thank you for calling on me. It is an issue that I have been involved with and care about for a long time. We know how important this is. Average credit card debt for the average--the average American family has $8,500 in credit card debt on a yearly income of $52,000. That ought to make you stop and think right then and there. I have been working on this issue for a long time. When I started in the 1980s, there were two schools. Some said disclosure is enough and competition would take hold. Others said, let us put limits. I was in the former school. I said, free market, let disclosure work. I worked long and hard on legislation and the Fed and the result was something that became known as the ``Schumer Box,'' clear, concise disclosures of important credit card terms in an easy-to-read table, and it worked. Before the Schumer Box, credit card interest rates were at 19.8 percent. Every company somehow came up with the conclusion that was the exact right rate. There was no competition. The box came in and rates came down. Good old fashioned American competition did the job. So it worked. Disclosures at that point seemed to be a good balance between consumer protection and fostering business and innovation. But now, credit card companies have become so clever at inducing consumers to buy and use cards and trapping them with high interest rates and fees that I believe disclosure is no longer enough. Over the past few years, we have seen explosion of debt. The card industry began using many of the same sales tactics as mortgage brokers, below-market fees or interest rates that shoot up for the most minor of infractions, and fine print, as Senator Menendez mentioned, containing dozens of fees that a consumer has to pay. Now, recently, the Federal Reserve updated the Schumer Box. I was glad to see that. But more has to be done. Consumers are trapped in a business model that is designed to induce mistakes and jack up fees. That sums it up. And then the fees go from 7 percent to 19 percent for some minor infraction on all the debt, something is very wrong and disclosure is not enough. The type of trip-wire pricing is predatory. It has to end. One issuer went so far as to provide its customers with incorrectly addressed return envelopes to ensure that consumer payments wouldn't arrive on time and allowed the company then to charge late payment fees. That is outrageous. Other companies charge fees so often, so many fees so often, borrowers end up paying over the limit fees because their credit has been maxed out by the previous round of fees, a vicious treadmill cycle. So as I said, the Fed has made a good step, but the rule, which doesn't go into effect until July 2010, that is too far from now. Too many families are struggling to make their minimum payment. And while the Fed's intentions are now good, we cannot be too shortsighted. There is going to come another time when credit will be loose and issuers will seek to roll back some of the important protections the Fed has implemented. That is why we must legislate. I have introduced the bill on the Senate side along with my friend, Senator Udall, that Congresswoman Maloney, my colleague, has introduced and successfully passed on the House side. And I know that Senator Dodd is considering many of the points in that legislation, as many of my other colleagues' legislation, when he puts together a bill, and I hope we will move one quickly, Mr. Chairman."
"Senator Johnson","Does anyone else feel absolutely compelled to make a comment?"
"Senator Reed","Can I make a very, very, very brief comment?"
"Senator Johnson","Senator Reed. "
"STATEMENT OF SENATOR REED"," "
"Senator Reed","I think what my colleagues have said is that despite the first step by the Federal Reserve, we have to be very, very sensitive to the capacity and willingness of the Federal Reserve to actually protect consumers when it comes to credit cards, and I think that issue has to be before our panel and I am glad the Chairman has brought the issue to us and to this panel of witnesses. Thank you, Mr. Chairman."
"Senator Johnson","Senator Tester? "
"STATEMENT OF SENATOR TESTER"," "
"Senator Tester","I will be brief, Mr. Chairman. In the good old days, you used to take a loan and you used to pay it back. Under the current scheme that goes on with credit card companies, you take out a loan and then they start attaching fees and increasing interest rates, and by the time you get done, you are paying it back, but none of it is going to the principal. There are a lot of issues out here. My friend, Senator Brown, talked about how the college kids are being roped into this kind of thing. I just think it puts everybody in a bad boat. I think the Federal Reserve did take a first step, but it was only a first step. I look forward to working on this bill."
"Senator Johnson","Anyone else? If not, I am pleased to welcome Mr. Adam Levitin to the Committee. Mr. Levitin is an Associate Professor at Georgetown University's Law Center specializing in bankruptcy and commercial law. Before joining the Georgetown faculty, Professor Levitin was in private practice at Weil, Gotshal and Manges, LLP, in New York and served as a law clerk at the United States Credit Appeals for the Third Circuit. Our next witness will be Mr. Ken Clayton. Mr. Clayton has been with the American Bankers Association since 1990 and is currently the Senior Vice President and General Counsel of the ABA Card Policy Council, the group responsible for recommending policy within the ABA on all card-related issues. Mr. Clayton, we welcome you to the Committee. Mr. Jim Sturdevant is founder and partner of the Sturdevant Law Firm in California and is an experienced litigator who has represented consumers in a number of significant consumer justice cases. In addition to his active litigation practice, Mr. Sturdevant is the Past President of the Consumer Attorneys of California and a member of the Board of Directors of the National Association of Consumer Advocates. We welcome you to the Committee. We welcome Professor Todd Zywicki. Professor Zywicki teaches at the George Mason University School of Law in the area of bankruptcy and contracts. From 2003 to 2004, Professor Zywicki served as Director of the Office of Policy and Planning at the FTC. Next will be Professor Lawrence Ausubel. Mr. Ausubel is a Professor of Economics at the University of Maryland and he has written extensively on the credit card market and other aspects of financial markets. Professor Ausubel, we welcome you to the Committee. Last will be Mr. Travis Plunkett. Mr. Plunkett is the Legislative Director of the Consumer Federation of America, a nonprofit association of 300 organizations. He is a regular witness in this Committee and we welcome him back. I welcome you all to the Committee and look forward to your testimony. Mr. Levitin, why don't we proceed with you. "
"STATEMENT OF ADAM J. LEVITIN, ASSOCIATE PROFESSOR OF LAW, GEORGETOWN UNIVERSITY LAW CENTER"," "
"Mr. Levitin","Good morning, Mr. Chairman, Ranking Member Shelby, and members of the Committee. I am pleased to testify today in support of the Chairman's Credit Card Accountability, Responsibility, and Disclosure Act and other legislation that would create a more efficient and fair credit card market and would encourage greater consumer responsibility in the use of credit. Credit cards are an important financial product. They offer many benefits and conveniences to consumers. But credit cards are also much more complicated than any other consumer financial product, and unnecessarily so. Auto loans, student loans, closed-end bank loans, and all but the most exotic mortgages are relatively simple. They have one or two price terms that are fixed or vary according to an index. Not so with credit cards. Credit cards have annual fees, merchant fees, teaser interest rates, purchase interest rates, balance transfer interest rates, cash advance interest rates, overdraft advance interest rates, default or penalty interest rates, late fees, over-limit fees, balance transfer fees, cash advance fees, international transaction fees, telephone payment fees, and probably several other fees of which I am unaware. In addition to these explicit price points, there are also numerous hidden fees in the form of credit card billing practices. The card industry has been ingenious in creating tricks and traps to squeeze extra revenue out of unsuspecting consumers. These billing tricks cost American families over $12 billion a year. Credit card billing tricks make cards appear to be much cheaper than they actually are, and that leads consumers to use cards too much and to use the wrong cards. By disguising the cost of using cards through billing practices, card issuers are able to maintain uncompetitively high interest rates and to generate greater use of cards. That produces additional revenue from interchange fees for the issuers as well as over-limit fees, late fees, and penalty fee revenue. The complexity of credit card pricing makes it impossible for consumers to accurately gauge the price of any particular credit card, and unless consumers can gauge the cost of using a card, they cannot use it efficiently and responsibly. Markets cannot function without transparent pricing because demand is a function of price. The lack of transparency in credit card pricing has resulted in inefficient and irresponsible use of credit, and that has resulted in dangerously over-leveraged consumers, who are paying too much for what should be a commodity product with razor-thin profit margins rather than one with a return on assets that is several multiples of other banking activities. Consumer over-leverage is a factor that should concern all of us, especially today. There is nearly a trillion dollars of credit card debt outstanding. The average carded household owed almost $11,000 in credit card debt last year. That is a drop in the bucket compared with household mortgage debt, but even the most exorbitant subprime mortgage rate is rarely over 10 percent annually, whereas the effective APR on many credit cards--the effective APR--can easily be five times as high. And the harm to families is palpable. A single repricing due to a billing trick can cost a family between an eighth and a quarter of its discretionary income. These levels of credit card debt are not sustainable. Dollar for dollar, a consumer with credit card debt is more likely to file for bankruptcy than a consumer with any other type of debt. And to the extent that consumers are servicing high-interest-rate credit card debt, that is money they cannot use to purchase new goods and services from merchants. The money siphoned off by credit card billing practices does not create value. It cannot be spent in the real economy. The card industry's arguments that Congress should not interfere with their finely calibrated risk-based pricing are malarkey. Only a very small component of credit card pricing reflects risk. Almost all credit card pricing is a function of the cost of funds, the cost of operations, and the ability-to- opportunity price, not the function of risk. Moreover, to the extent that credit card prices reflect a risk premium, it is a pool-based premium. It is not an individualized risk premium. The card industry is not capable of pricing for risk on an individual basis. The technology is not there. This means that there is inevitably subsidization of riskier consumers by more creditworthy ones. Nor is there any evidence that connects the so-called risk- based pricing to lower costs of credit for creditworthy consumers. While it is true that base interest rates have fallen, that is almost entirely a function of the lower cost of funds, and the decline in base interest rates has been offset by increases in other credit card prices. According to the GAO, for 1990 to 2005, late fees have risen an average of 160 percent, and over-limit fees have risen an average of 115 percent. Since the 1990s, credit card pricing has been a game of three-card monte. Pricing has been shifted away from the up- front, attention grabbing price points, like annual fees and base interest rates, and shifted to back-end fees that consumers are likely to ignore or underestimate. The card industry's risk-based pricing story simply doesn't hold up on the evidence and is not a reason to refrain from much-needed regulation of unfair and abusive credit card billing and pricing practices that have had a deleterious impact on the economy and society. Legislation like the Credit Card Accountability, Responsibility, and Disclosure Act is a crucial step in restoring transparency and fairness to the credit card market and to letting American consumers responsibly enjoy the benefits of credit cards. Thank you."
"Senator Johnson","Thank you, Mr. Levitin. The panel should know that we will limit your remarks to 5 minutes in order to have a proper question and answer period."
"Mr. Clayton?"," "
"STATEMENT OF KENNETH J. CLAYTON, SENIOR VICE PRESIDENT AND GENERAL COUNSEL, CARD POLICY COUNCIL, AMERICAN BANKERS ASSOCIATION"," "
"Mr. Clayton","Thank you, Senator, members of the Committee. My name is Kenneth J. Clayton, Senior Vice President and General Counsel of the ABA Card Policy Council. I appreciate the opportunity to testify today. Credit cards are responsible for more than $2.5 trillion in transactions a year and are accepted in more than 24 million locations worldwide. It is mind boggling to consider the systems needed to handle 10,000 card transactions every second around the world. It is an enormous, complicated, and expensive structure, all dedicated to delivering the efficient, safe, and easy payment vehicle we have all come to enjoy. As the credit card market has evolved to provide greater benefits and broader access, it has become more complex. As a result, legitimate concerns have been raised about the adequacy of disclosures and other regulations. In response to these concerns, the Federal Reserve and two other regulators released comprehensive rules that fundamentally change the protections offered to cardholders. In many respects, these rules reflect the input from those on this Committee and others. They have heard you. Federal Reserve Chairman Ben Bernanke noted that the new rules were, and I quote, ``the most comprehensive and sweeping reforms ever adopted by the Board for credit card accounts.'' These changes have forced the complete reworking of the credit card industry's internal operations, pricing models, and funding mechanisms. As this Committee considers new restrictions on credit cards, it is important to understand the sweeping nature of the Fed's rule and the extent to which it has already addressed the core concerns of cardholders. The rule essentially eliminates many controversial card practices. For example, it eliminates the repricing of existing balances, including the use of universal default. It eliminates changes to interest rates for new balances for the first year that the card is in existence. It eliminates double-cycle billing. It eliminates payment allocation methods perceived to disadvantage customers. And it eliminates high up-front fees on subprime cards that confuse consumers over the amount of credit actually available. The rule likewise ensures that customers will have adequate time to pay their bills and adequate notice of any interest rate increase on future balances so they can act appropriately. Perhaps most importantly, the rule provides significant enhancements to credit card billing statements, applications, solicitations, and disclosures that ensure that consumers will have the information they want in a manner they will understand and in a format they will notice so they can take informed actions in their best interests. These new rules will have even broader implications for consumers, card issuers, and the general economy. The rules affect every aspect of the credit card business, from how cards are funded to how they are priced to how they are marketed and to how credit is allocated among customers with different credit histories and risk. For example, because of the limitations on the repricing of risk, the rules will reduce credit availability and increase the price of credit. The rule will also impact the ability of card lenders to fund consumer loans in the secondary market as pricing restrictions coupled with increased delinquencies in this recession make investors very wary of buying asset-backed securities backed by card receivables. These securities fund about half of all card loans, to the tune of $450 billion. This can have enormous implications for the U.S. economy going forward and it is why the Fed and Treasury are currently working hard to unlock this market. Finally, the rules will impose enormous operational challenges for card issuers. Card lenders must completely overhaul internal processes, software, billing, product lines, advertising, customer service, and a host of other internal workings. Risk management models must be completely revised. The Fed understood the enormity of this challenge and stressed that adequate time to implement it is critical to avoid significant harm to consumers, and I want to stress that last point about the harm to consumers because there is a real concern that moving the date up on some of these rules will actually end up harming the consumers more than it benefits them. In closing, we would urge that any discussion over further legislation in this area be viewed in the context of the recent Federal Reserve rule, recognizing its sweeping nature, protection to consumers, impact on operations, and most importantly, its potential impact on our broader economy and the provision of credit to consumers and small businesses. Thank you. I would be happy to answer any questions you have."
"Chairman Dodd"," Thank you very much. I appreciate your testimony and your presence here. Did you introduce all the witnesses?"
"Senator Johnson","Yes."
"Chairman Dodd","You did? Well, then Mr. Sturdevant, we welcome you, as well."
"Mr. Sturdevant","Thank you, Mr. Chairman."
"Chairman Dodd","I read your testimony last evening, as I read all of yours, and it is very, very helpful. "
"STATEMENT OF JAMES C. STURDEVANT, PRINCIPAL, THE STURDEVANT LAW FIRM"," "
"Mr. Sturdevant","Thank you very much, Mr. Chairman. I am pleased to be here. I was here 2 years ago, in January of 2007, when you last convened a hearing on this subject. By way of background and simply to address the Federal Reserve's efforts in this regard, it began a quest in 2007, as well, with Solicitor comments. They finally came up with a set of rules late last year, but those rules won't take effect until 2010, which is why we need legislation this year and why I strongly support your legislation, Mr. Chairman. By way of background----"
"Chairman Dodd","Who is the next witness here? "
"Mr. Sturdevant","By way of background and to put the fees that have been identified both in numbers and names and amounts into some perspective, I tried two cases, one in the late 1980s and one in the early 1990s, one against Wells Fargo Bank and another against First Interstate Bank, which now no longer exists, and the issues in the case were whether or not $5 late fees and $10 over-limit fees were excessive damage amounts for a simple breach of contract by the customer. We proved to a jury in the Wells Fargo case and to an experienced judge in the First Interstate case that $5 exceeded the damages resulting from breach of contract for late payments and that $10 was $9 too much for someone who exceeded the authorized credit limit. As the Committee knows, beginning in 1996 with the U.S. Supreme Court's decision in the Smiley case, which allowed credit card companies to export anything they could charge in the home State where the credit card company was based, they could export interest rates and then, according to the Comptroller of the Currency, interest rates included late payment fees, advance fees, over-limit fees, membership fees, quick-look fees, whatever, all of these penalty fees then went from $10 or $15 to the present average level of $39. If they couldn't justify $5 or $10 in the late 1980s or early 1990s, they couldn't come close to justifying anything approximating $39 today. I was also co-lead counsel in a nationwide case against Providian Bank in the late 1990s and early years of this century. Providian's challenges were practiced from A to Z. Its entire credit card operation was abusive, predatory, and designed to lure low-income customers into situations where instead of a regular loan, they weren't paying off any of the principal. They were simply paying penalty fees, higher interest fees, balance transfer fees, et cetera. In order to stay in business, the Comptroller of the Currency required Providian to pay $300 million. The company was sued in private litigation and also by the City and County of San Francisco. And while Senator Schumer was here, he remarked on two of the then-shocking practices of Providian. One was to do a nationwide search to see where to locate its credit processing office, and they found that New Hampshire was the place where, on average, it took the longest amount of time for a letter to be mailed from any point in the country. But still, that wasn't enough to trigger enough late fee revenue at $39 a payment. They then issued bar code payment envelopes that would never reach the payment processing center in New Hampshire and were investigated on three separate occasions by the United States Postal Service for that. One can only imagine what would have appeared at trial had we not settled the case several years ago. And finally, two cases, Badie v. Bank of America, which I tried in the mid-1990s and won on appeal, and Ting v. AT&T challenged the attempts by Bank of America, on the one hand, and AT&T to impose mandatory pre-dispute arbitration clauses on their customers. In the Bank of America case, it was an attempt through a bill stuffer sent with statements which are multi- page documents and other marketing materials to alert its customers that it was replacing the civil justice system with a private system of arbitration. And then in the Ting case, we challenged AT&T's attempt to impose not only mandatory arbitration, but several different unconscionable provisions, as well, unconscionable under California law because they prohibited class-wide adjudication, they imposed a secrecy gap on the consumer, they limited remedies otherwise available in litigation. The latest abuse, revealed last week by Chase, was to send out a bill stuffer which required many of its customers to increase the minimum payment from the standard in the industry, which had been 2 percent of the balance, to 5 percent. For low- income people, an increase of 250 percent per month is more than significant and absolutely almost universally triggers default. For people at higher-income brackets, making a payment that usually was $99 a month and then trying to pay $250 a month is difficult in these financial times, as well. Chase also thought it appropriate to impose a $10 administrative fee because I think the industry had simply run out of names for the fees that it charges. I have included in my written testimony a list of the fees that Professor Levitin mentioned. Mr. Chairman, I support your bill. I support provisions of the bill introduced a year ago by Senators Levin and McCaskill. I support Congressman Maloney's bill. Consumers in this country need legislation and they need a combination of enforcement by Federal officials, by State officials, and by private litigation, where necessary, to enforce the prohibitions that I hope this Congress will enact and President Obama will sign. In closing, let me say this. Professor Elizabeth Warren from Harvard, who chairs the TARP Committee, has written a paper and advocated something akin to the Consumer Product Safety Commission for financial services, which I know you are aware of and hopefully other members. This will elevate for education purposes to consumers and to students, who Senators Brown and Tester talked about, the serious traps for the unwary that the credit card industry in its current form presents. Thank you for inviting me to testify. I would be happy to answer any questions."
"Chairman Dodd","Well, I thank you very, very much. The complexity of it all for consumers is not accidental, in my view. Mr. Zywicki, thank you. "
"STATEMENT OF TODD J. ZYWICKI, PROFESSOR OF LAW, MERCATUS CENTER SENIOR SCHOLAR, GEORGE MASON UNIVERSITY SCHOOL OF LAW"," "
