"Speaker","Speech"
"The Chairman","I will yield myself 5 minutes. We are in a difficult situation. History has apparently been somewhat rewritten. All of the bailouts that the gentleman from Alabama referred to, where we are not going to get money back, were the result of an absence of policies to deal with this set of situations; and, every one of those bailouts was of course requested by the Bush Administration, by Secretary Paulson and Chairman Bernanke. Now, as of April 2008, Secretary Paulson said we needed to do some things to keep this from happening. It happened very quickly, and we were unable to avoid those. The question of simply allowing bankruptcy to be the way to deal with it, there's nothing theoretical about that. That's the Lehman Brothers situation. The Lehman Brothers went bankrupt and the Bush Administration officials had two responses: first, to use Federal Reserve authority without any congressional approval, and even prior notification, to begin the process of providing funds to pay off the creditors of AIG. That was done by the Federal Reserve last September under the Bush Administration with no congressional involvement other than to be told after the fact. Second, they came and asked us for authority to spend some money to provide some forms of cash so other institutions didn't go under. Congress agreed with some conditions, I think, and avoided worse dangers. It could have been administered better. Our whole purpose today was to change that situation and to prevent it. Yes, it is true that we had these previous problems. That's because we didn't have a set of rules. What we do today is to begin deliberation on a proposal that does. There are two problems that were raised with regard to the bailouts: one, the use of taxpayer money; and this is a set of proposals that will prevent taxpayer money from being used. Members say, ``Oh, this requirement that it come from the financial industry, that won't work. Congress will do it instead.'' They have a very different Congress in mind than the one I have served in. I do not believe there is any remote chance that Congress would come to the rescue of the financial industry that this bill will have required and said substitute taxpayer money. If that's their intention, they can try. I think they will be outvoted if they feel that's what has to happen. Secondly, there is the moral argument. There is the argument that once people know that certain institutions are of a certain size, they'll be protected. That's why many of us protected the notion that there will be a list published beforehand. What we have here is this. A group of regulators that will be monitoring institutional behavior, both cumulative institutional behavior, like subprime loans, and the behavior of a large, irresponsible institution like AIG. There will be no notification to the public or privately that a particular institution is in that category without simultaneous restrictions on the institution. There will be no prior notification, so the institution will then be free to attract investment, because it will be shown to be so big. It will become manifested. This institution is covered. The day that the regulator says you must significantly increase your capital, you must reduce your activity. We will be adding to this. It's in here--an ability to take the kind of restrictions that existed under Glass-Steagall nationwide and impose them institution by institution. Now, there is a threshold question. Is it possible to go forward in this situation without any funds ever being used to prevent the kind of cataclysm of failure leading to failure leading to failure that the Bush Administration felt very much we had to avoid. We, I think, minimized this in a couple of ways. First of all, the penalty for being such an institution will be very severe. There will be death panels enacted by Congress this year, I hope, but they will be for those large institutions, which will be put out of business, whose shareholders will be wiped out, whose executors will be fired, whose boards of directors will be replaced. There will also be no guarantee in any case that the creditors are going to receive 100 cents on a dollar. Classes of creditors will be allowed to be exempted entirely from any repayment. Other creditors will have it reduced. You can't do that under bankruptcy. General bankruptcy makes it harder to have that kind of thoughtful selection. We are using the constitutional power of bankruptcy, but in a way that is more thoughtful. Finally, I would say this: This is not the only piece. We are regulating derivatives over the objection of my Republican colleagues. I hope we will be imposing some restrictions on your ability to securitize 100 percent of the loan. We are doing other things. We are requiring other people to register. There will be other restrictions that will keep us from getting to that situation. And, now, I recognize the gentleman from Texas, Mr. Hensarling, for 1 minute."
"Mr. Hensarling","Thank you, Mr. Chairman. I find it somewhat curious that we are having a hearing on systemic regulation, and nowhere do I see the Director of the FHFA, the regulator of Fannie and Freddie, the same Fannie and Freddie that were compelled to buy the lion's share of poorly underwritten loans in this Nation; the same Fannie and Freddie that have now cost the taxpayer over $1 trillion. The Administration has now submitted to us legislation to regulate pawnshops and grocery stores, but no legislation dealing with the greatest systemic risk within the system: Fannie and Freddie. The bill we are considering today will simply institutionalize ``too-big-to-fail,'' paving the way for more Fannies and Freddies in perpetual taxpayer bailouts. According to the Wall Street Journal, the Administration is not done with taxpayer funded bailouts, as apparently GMAC is now in for their third multi-billion-dollar bailout. To borrow from a title of the song from the Commodores: ``Once, Twice, Three Times a bailout;'' enough is enough. I yield back."
"The Chairman","The gentleman from New Jersey, Mr. Garrett, for 1 minute."
"Mr. Garrett","Mr. Chairman, I seek unanimous consent to enter into the record the statement by Congressman Brad Sherman regarding, ``Let's Not Adopt TARP On Steroids,'' an appropriate analysis of exactly what this legislation stands for."
"The Chairman","Without objection, it is so ordered."
"Mr. Garrett","Okay. Thank you. And secondly, I wish to enter into this record the ``Congressional Record'' from the day in which the TARP legislation was passed by this House of Congress and indicate in that day of the ``Congressional Record'' that the chairman was the manager of that legislation as it passed through a Democratic Congress, without objection."
"The Chairman","Without objection, it is so ordered."
"Mr. Garrett","There you go. Thank you. Mr. Chairman, do I begin my time now?"
"The Chairman","Start the minute now."
"Mr. Garrett","Thank you. Mr. Chairman, I find this legislation draft proposal, which is a continuation of bailout legislation, absolutely incredible. Over the last several months, it was my impression that there was a developing consensus that the Federal Reserve should be given less power and not more. But in reading over this discussion draft in the very limited time that we have had to review probably the most important legislation the members of this committee will ever consider in our lifetimes, I am just struck by how much power the Federal Reserve is given. Although it is not singled out as a systemic uber-regulator in name, don't anyone be fooled. This Fed is given primary supervision over systemic firms and can override lesser regulators that don't comply with its wishes. In the name of mitigating systemic risk, the Fed is given almost unlimited authority to systemically dismantle a private company. This is a lot more than imposing capital standards. I for one, given the extraordinary government intervention into private firms we have already seen with the trampling of the rule of law in order to benefit some political favorites in the auto industry, for instance, I am very uncomfortable with giving this sweeping, unchecked power to the same entity that failed to effectively mitigate many of the large bank holding companies already under its purview. Thank you."
"The Chairman","The Secretary of the Treasury is now recognized for his statement. "
"STATEMENT OF THE HONORABLE TIMOTHY F. GEITHNER, SECRETARY, U.S. DEPARTMENT OF THE TREASURY"," "
"Secretary Geithner","Thank you, Mr. Chairman. It's a pleasure to be here again. I want to begin with a few comments on the economy. Today, we learned that our economy is growing again. In the third quarter of this year, the economy grew at an annual rate of 3.5 percent, the first time we have seen positive growth in a year, and the strongest growth in 2 years. Business and consumer confidence has improved substantially since the end of last year. House prices are rising. The value of American savings has increased substantially. Americans are now saving more and we are borrowing much less from the rest of the world. Consumers are just starting to spend again. Businesses are starting to see orders increase. Exports are expanding. And these improvements are the direct result of the tax cuts and investments that were part of the Recovery Act and the actions we have taken to stabilize the financial system and unfreeze credit markets. But, this is just the beginning. Unemployment remains unacceptably high. For every person out of work, for every family facing foreclosure, for every small business facing a credit crunch, the recession remains alive and acute. Growth will bring jobs, but we need to continue working together to strengthen the recovery and create the conditions where businesses will invest again and all Americans will have the confidence that they can provide for their families, send their kids to college, feel secure in retirement. And we have a responsibility as part of that to create a financial system that is more fair and more stable, one that provides protections for consumers and investors, and gives businesses access to the capital they need to grow. That brings me to the topic at hand. This committee has made enormous progress in the past several weeks. In the face of a substantial opposition, you have acted swiftly to lay the foundation for far-reaching reforms that would better protect consumers and investors from unfair, fraudulent investment lending practices to regulate the derivatives market, to improve investor protection, to reform credit rating agencies, to improve the securitization markets, and to bring basic oversight to hedge funds and other unregulated activities. Today, you carry this momentum forward. One of the most searing lessons of last fall is that no financial system can work if institutions and investors assume that the government will protect them from the consequences of failure. Never again should taxpayers be put in the position of having to pay for the losses of private institutions. We need to build a system in which individual firms, no matter how large or important, can fail without risking catastrophic damage to the economy. Last June, we outlined a comprehensive set of proposals to achieve this goal. There has been a lot of work by this committee and many others since then. The chairman has introduced new legislation to accomplish that. We believe any effective set of reforms has to have five key elements. I am going to outline those very, very quickly, but I want to say that the legislation, in our judgment, meets that test. The first test is the government has to have the ability to resolve failing major financial institutions in an orderly manner with losses absorbed not by taxpayers, but by equity holders and by unsecured creditors. In all but the rarest cases, bankruptcy will remain the dominant tool for handling financial failure, but as the collapse of Lehman Brothers demonstrates, the Bankruptcy Code is not an effective tool for resolving the failure of complicated global financial institutions in times of severe stress. Under the proposals we provided, which are very similar to what already exists for banks and thrifts, a failing firm will be placed into an FDIC-managed receivership so they can be unwound, dismantled, sold or liquidated in an orderly way. Stakeholders of the firm would absorb losses. Managers responsible for failure would be replaced. A second key element of reform: any individual firm that puts itself in the position where it cannot survive without special assistance from the government must face the consequences of that failure. That's why this proposed resolution authority would be limited to facilitating the orderly demise of the failing firm, not ensuring its survival. It's not about redemption for the firm that makes mistakes. It's about unwinding them in a way that doesn't cause catastrophic damage to the economy. Third key point: Taxpayers must not be on the hook for losses resulting from failure and subsequent resolution of a large financial firm. The government should have the authority, as it now does, when we resolve small banks and thrifts. The government should have the authority to recoup any losses by assessing a fee on other financial institutions. These assessments should be stretched out over time as necessary to avoid amplifying adding to the pressures you face in crisis. Fourth key point, and I want to emphasize this: The emergency authorities now granted to the Federal Reserve and the FDIC, should be limited so that they are subject to appropriate checks and balances and can be only used to protect the system as a whole. Final element: The government has to have stronger supervisory and regulatory authority over these major firms. They need to be empowered with explicit authority to force major institutions to reduce their size or restrict the scope of their activities, where that is necessary to reduce risks to the system. And this is a critically important tool we do not have at present. Regulators must be able to impose tougher requirements, most critically, stronger capital rules, more stringent liquidity requirements that would reduce the probability that major financial institutions in the future would take on a scale of size and leverage that could threaten the stability of the financial system. This would provide strong incentives for firms to shrink simply to reduce leverage. We have to close loopholes, reduce the possibilities for gaming the system, for avoiding these strong standards. So monitoring threats to stability will fall to the responsibility of this new financial services oversight council. The council would have the obligation and the authority to identify any firm whose size and leverage and complexity creates a risk to the system as a whole and needs to be subject to heightened, stronger standards, stronger constraints on leverage. The Federal Reserve under this model would oversee individual financial firms so that there's a clear, inescapable, single point of accountability. The Fed already provides this role for major banks, bank holding companies, but it needs to provide the role for any firm that creates that potential risk to the system as a whole. The rules in place today are inadequate and they are outdated. We have all seen what happens, when in a crisis the government is left with inadequate tools to respond to data damage. That is a searing lesson of last fall. In today's markets, capital moves at unimaginable speeds. When the system was created more than 90 years ago, and today's economy given these risks requires we bring that framework into the 21st Century. The bill before the committee does that. It's the comprehensive, coordinated answer to the moral hazard problem we are also concerned about. What it does not do is provide a government guarantee for troubled financial firms. It does not create a fixed list of systemically important firms. It does not create permanent TARP authority; and, it does not give the government broad discretion to step in and rescue insolvent firms. We are looking forward. We are looking to make sure we provide future Administrations and future Congresses with better options than existed last year. This is still an extremely sensitive moment in the financial system. Investors across the country and around the world are watching very carefully your deliberations, our debate, our discussions; and, I want to make sure they understand that these reforms we're proposing are about preventing the crises of the future, while we work to repair the damage still caused by the current crisis. The American people are counting on us to get this right and to get this done. I want to compliment you again for the enormous progress you made already and I look forward to continuing to work with you to produce a strong package of reforms. Thank you, Mr. Chairman. [The prepared statement of Secretary Geithner can be found on page 150 of the appendix.]"
"The Chairman","I want to begin and use my 5 minutes essentially to make some points. I know there will be no dearth of questions, Mr. Secretary. So while I will not be asking you any questions, I do not think you will feel ignored by the end of this morning. First, let me address the timing issue. The ideas that we are talking about here really were first formulated for major public debate by former Treasury Secretary Paulson in April of 2008, and they have been under serious discussion since then. Various versions have gone forward. This particular draft, reflecting a lot of conversations a lot of people have had was recently released. We won't get to mark it up until next week, and probably not until Wednesday now, because we have a couple of things to finish up from Tuesday. The argument that we should wait, we are more open to the criticism that we haven't moved quickly enough rather than we are moving too quickly in this. There was a paralysis in the financial system, but that is happily ending. And we don't want to get behind that curve. Second, I want to address the question of Fannie Mae and Freddie Mac. I am astounded by the notion that we have to regulate them. We did. In 2007, as chairman of this committee, I made as our first major order of business adopting the regulation of Fannie Mae and Freddie Mac that the Bush Administration wanted. We did that in the House. We did not get prompt action in the Senate, surprisingly, and when the first stimulus bill came up in January of 2008, I urged that they take our Fannie/Freddie reform, which was approved by the Bush Administration, and make it part of the bill. They weren't able to get agreement with themselves to do it. The Senate did act on our reform in 2008--too late to stall off the crisis--but the fact is that the Fannie and Freddie that exist today are already the ones that were strictly regulated. Now, they have collapsed. They are not acting as they did before. It is important for us going forward to totally revise the functions of the secondary market and whether or not the subsidy should be a part of that. That certainly will be on our agenda next year. But, Fannie and Freddie are not out there doing what they did before: (A) they are subject to regulation; and (B) there is a collapse. It is not a case that they are two unregulated entities working out. I think part of this debate suffers from serious cultural lag with a little partisan motivation. Next, I want to talk about the comparison between this year and last year. In the events leading up to the collapse of last year, there was no regulation of subprime lending, a major contributing factor. We adopted legislation to control subprime lending in the House. It didn't get enacted in the Senate. The Fed is still active. We have that as part of this bill. We will not have the unrestricted, unregulated, irresponsible subprime lending that led in part to the collapse because so many of the securities that fell apart were of that sort. We had no regulation of derivatives. AIG was engaged in wild speculation and these things all interact. You had bad subprime mortgages that shouldn't have been issued. Then you had AIG without any restriction ensuring against the default of these bad subprime mortgages. That again will be corrected by the time we go forward. We will have hedge fund registration, private equity registration, much more data collection than we had before. We, as I said, have Fannie and Freddie playing a very different role. You had an unregulated Fannie and Freddie before this House began the process of regulating for 2007. You had unregulated subprime mortgages. You had unregulated derivatives. All those things are now incorporated, so yes, we want to avoid the ``too-big-to-fail.'' Part of it is that we have restrictions here that will keep these institutions: (A) from getting too big; (B) from being likely to fail; and (C) having fewer consequences when they do. So the comparison of today to before, as I said, is serious cultural lag. We will have severely restricted the kind of irresponsible activity in derivatives in subprime lending; and another piece that I mentioned, in securitization. I myself think one of the biggest causes that happened here was that 30 years ago people who lent money to other people were the people who were expected to be paid back. Once they were able to get rid of all of those loans, the discipline of the lender-borrower relationship diminished, so we are severely--we are going to reform securitization with some risk retention. We are restricting irresponsible subprime loans. We are regulating derivatives. There will be no unregistered, large financial enterprises going forward. We will have the ability to significantly increase capital requirements, more than proportionally, so all of those things are there. Yes, in the absence of all of those, we had greater problems. We are talking about a regime that puts all those in a place and then in the end says, for all of that, somebody fails. We step in and we hammer them pretty hard and we protect the taxpayers. The gentleman from Alabama."
"Mr. Bachus","Secretary Geithner, this list of companies is to be kept secret? Is that correct?"
"Secretary Geithner","Congressman, the central imperative is to make sure that institutions that could threaten the stability of the system are held to tougher constraints on leverage and risk-taking."
"Mr. Bachus","And capital and prudential--"
"Secretary Geithner","Capital and liquidity--"
"Mr. Bachus","Yes--"
"Secretary Geithner","And risk-taking generally."
"Mr. Bachus","Right."
"Secretary Geithner","That's the central lesson of this crisis, the central imperative of reform. To do that, they have to know who they are. There should not be a fixed list. It may change over time, because the system changes over time. But the central imperative is, if you take on or could risk the stability of the system as a whole--"
"Mr. Bachus","But you have to designate, it has to come on a list, or it has to be designated, if you're going to increase capital on them, or prudential regulations, or--"
"Secretary Geithner","Exactly. And in some ways--"
"Mr. Bachus","So you will have a list. There will be these companies that you know of."
"Secretary Geithner","What I state is this--and this is the system that exists today, although it didn't work as well as it needs to--right now--"
"Mr. Bachus","I'm not talking about that, I'm just saying--"
"Secretary Geithner","No, but this is important. Right now, if you were a globally active bank, the capital requirements you are held to are different from and tougher than if you were a regional or community bank. So that's the system we have today. Now those banks know who they are, they exist, and they're designated as globally active banks."
"Mr. Bachus","I understand. But for instance, the SEC, these companies have to file with the SEC. They would have to make a material disclosure as to that they were--"
"Secretary Geithner","Yes. And it won't be a secret that they're held to tougher standards. It's very important that they are held to the tougher standards, and you know that they are held to the tougher standards."
"Mr. Bachus","So it will not be a secret?"
"Secretary Geithner","No, it can't be. Because again, they have to be--the purpose of it is so that they're held to tougher standards."
"Mr. Bachus","So if it is not a secret, then people will know. I think it's a given that people can figure out quite quickly, when you raise capital restraints, require more capital, that will be disclosed."
"Secretary Geithner","If they weren't held to higher capital requirements, we would be making a mistake. If they were held to it, but nobody knew it, it wouldn't do any good."
"Mr. Bachus","You say in this legislation that you can increase the capital requirements."
"Secretary Geithner","Of course, exactly. And that's why I think it's designed this way, and it's very appropriate."
"Mr. Bachus","And the market and the investors or shareholders, they'll know that in fact the companies would have to disclose that--"
"Secretary Geithner","Absolutely. Again, for the capital requirements, they have to exist to be tougher."
"Mr. Bachus","Right."
"Secretary Geithner","And the market will have to know they're held to tougher standards."
"Mr. Bachus","So the public would almost immediately realize who these companies were."
"Secretary Geithner","True. But Congressman, I think we're missing the key point. What you don't want to do is by identifying a list of companies that are going to be held to tougher standards, create an expectation that government will step in and protect them, if they screw up."
"Mr. Bachus","Well--"
"Secretary Geithner","It's a difficult balance. That's the balance you have to strike."
"Mr. Bachus","I know that you won't release--it says that there will not be a release of the companies on a list. Okay? But by putting new requirements on them, people will realize quite quickly, in fact those companies will have to disclose to investors and to the market, and to the SEC and other regulators that they're under those constraints."
"Secretary Geithner","I don't think we're disagreeing, Congressman. I think, if I understand you correctly, you're in favor of making sure that these firms can be held to higher standards. This is a way of doing that. And--"
"Mr. Bachus","No, and let me say this, I'm not in favor of them being held to higher standards. But if we are to hold them to higher standards, I think the market is going to have to know."
"Secretary Geithner","But you would not impose tougher standards on the largest, most risky institutions, than apply to a community bank or a regional bank?"
"Mr. Bachus","All right. Let me ask you this. I'm not, because what you then do, you say that you can loan these companies money."
"Secretary Geithner","No. I think that's a mischaracterization of this. What this does is makes sure, if in the future, they get themselves in the position where they can't survive on their own--"
"Mr. Bachus","Right--"
"Secretary Geithner","Then the only authority we would have is to manage their failure without causing the economy to go through what this economy went in this crisis. That's the basic--"
"Mr. Bachus","But under 1109, even a solvent company, you can have capital injections, you can invest in those institutions, you can buy their assets."
"Secretary Geithner","Again, Congressman, the important thing to recognize is--and it's just worth going back to what it was like last fall--without the ability for the government to step in and manage the failure of a large firm, and contain the risk of the fire spreading, we'll be consigned to repeat the experience of last fall. It's a stark simple thing. And I know of no person who has stood in my seat--this is true for Secretary Paulson--in any central bank in any major country, who would say the country should be run with no authority to step in and act in that case."
"Mr. Bachus","Let me ask you--"
"Secretary Geithner","I don't think there's any credible--"
"Mr. Bachus","Let me ask you this, Secretary--this will be my last question. You impose a tax on large and medium-sized financial institutions to--"
"Secretary Geithner","Only if, as part of protecting the system from their failure, the government is exposed to losses. In that case and only to that extent, would there be a fee assessed on the institutions to cover it."
"Mr. Bachus","But that's a tax on their competitors, is it not?"
"Secretary Geithner","But that's again--Mr. Kanjorski, can I borrow my time?"
"Mr. Kanjorski","A second, to finish."
"Secretary Geithner","Okay."
"Mr. Kanjorski","But no further questions."
"Secretary Geithner","Okay. This is a very important key thing. The system Congress designed for small banks and thrifts today works in a similar way. It's different because it's part of an explicit insurance regime. But in that case, if the government has to step in--and the FDIC does this every week, step in and manage the failure of a bank--if in that case, the government assumes any risk of loss, it has to put a fee on institutions to recoup that loss over time, so the taxpayer is protected. What we are doing is a very simple thing. We're taking that basic framework, and we're adapting it to the system we have today. We should have done that 10 years ago, but we didn't do it. But it's a very simple thing. If the government is exposed to loss when it acts to protect the system--any risk of loss-- it should assess a fee on banks over time to recoup that loss. That's to make sure the taxpayer is not in the position of absorbing those losses. That's the basic premise."
"Mr. Bachus","Of course, I think we all know that what they do now is--"
"Mr. Kanjorski","The gentleman's time has expired."
"Mr. Bachus","A fee on the insured deposit is what it is--"
"Mr. Kanjorski","The gentleman's--"
"Secretary Geithner","No, it goes beyond that."
"Mr. Kanjorski","Look, time has expired, and the Chair is going to ask for cooperation here."
"Mr. Bachus","Okay. Thank you."
"Mr. Kanjorski","All right. And now the Chair is going to take its time, 10 minutes, right? No, I'm serious. "
"Mr. Kanjorski","I am going to follow up on the questions that the ranking members asked. If I listened to what he was saying--and I that your answers were off the point, Mr. Secretary--he is asking you on what authority is this extraordinary centralization of executive authority contained? Do you have some particular provision of the Constitution that says that this Congress has a right to transfer this amount of authority to the Executive Branch of Government? And that should be a pertinent question that we all address. There are a lot of things in this country we would like to do, should do, or could do to protect the people. But there is a little document that they executed some 233 years ago or 223 years ago, that does not allow us to do that. Now what is the basis for your authority?"
"Secretary Geithner","It's--you can just look at the system today, and I think there's--I'm not a lawyer, and of course our lawyers would love a chance to study this very carefully--but Congressman, right now, the Congress grants to a series of agencies created by the Congress the authority to set capital requirements on banks."
"Mr. Kanjorski","Yes."
"Secretary Geithner","And right now, the Congress has given the Executive Branch the authority for banks and thrifts--"
"Mr. Kanjorski","Mr. Secretary, I agree with that."
"Secretary Geithner","Yes."
"Mr. Kanjorski","But that is because those institutions exercise the right of being insured under statutes that this Congress has passed."
"Secretary Geithner","No, it's not solely because of that, because the protections that exist today that Congress has given the Executive Branch the authority or the responsibility for executing go beyond simply the explicit insurance of deposits."
