"Speaker","Speech"
"STATEMENT OF THE HONORABLE ELIZABETH A. DUKE, GOVERNOR, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
"Ms. Duke","Thank you, Mr. Chairman. Chairman Frank, Ranking Member Bachus, and members of the committee, I am pleased to be here today to discuss several issues related to the state of the banking system. As you are all well aware, the Federal Reserve is taking significant steps to improve financial market conditions and has worked with the Treasury and other bank and thrift supervisors to address issues at U.S. banking organizations. We remain attentive to the need for banks to remain in sound financial condition, while at the same time to continue lending prudently to creditworthy borrowers. Indeed, the shutdown of most securitization markets and the evaporation of many types of non-bank credit make it that much important right now for the U.S. banking system to be able to carry out the credit intermediation function. Recent data confirm severe strains on parts of the U.S. banking system. During 2008, profitability measures at U.S. commercial banks and bank holding companies deteriorated dramatically. Indeed, commercial banks posted a substantial, aggregate loss for the fourth quarter of 2008, the first time this has happened since the late 1980's. This loss in large part reflected write-downs on trading assets, high goodwill impairment charges, and, most significantly, increased loan loss provisions. With respect to overall credit conditions, past experience has shown that borrowing by households and nonfinancial businesses has tended to slow during economic downturns. However, in the current case, the slow down in private sector debt growth during the past year has been much more pronounced than in previous downturns, not just for high mortgage debt, but also consumer debt and debt of the business sector. In terms of direct lending by banks, Federal Reserve data show that total bank loans and leases increased modestly in 2008 below the higher pace of growth seen in both 2006 and 2007. Additionally, the Federal Reserve Senior Loan Officer Opinion Survey on Banking Practices has shown that banks have been tightening lending standards over the past 18 months. The most recent survey data also show the demand for loans for businesses and households continue to weaken on balance. Despite the numerous changes to the financial landscape during the past half-century, such as the large increase in the flow of credit coming from non-bank sources, banks remain vital financial intermediaries. In addition to direct lending, banks supply credit indirectly by providing back-up liquidity and credit support to other financial institutions and conduits that also intermediate credit flows. In terms of direct bank lending, much of the increase last year likely reflected households and businesses drawing down existing lines of credit rather than extensions of loans to new customers. Some of these draw-downs by households and businesses were precipitated by the freeze-up of the securitization markets. The Federal Reserve has responded forcefully to the financial and economic crisis on many fronts. In addition to monetary policy easing, the Federal Reserve has initiated a number of lending programs to revive financial markets and to help banks play their important role as financial intermediaries. Among these initiatives are the purchase of large amounts of agency debt and mortgage-backed securities; plans to purchase long-term Treasury securities; other efforts including the Term Asset-backed Securities Loan Facility known as TALF to facilitate the extension of credit to households and small businesses; and, the Federal Reserve's planned involvement in the Treasury's Public-Private Partnership Investment Program, announced on Monday. The Federal Reserve has also been active on the supervisory front to bring about improvements in banks' risk-management practices. Liquidity and capital have been given special attention. That said, we do realize that there must be an appropriate balance between our supervisory actions and the promotion of credit availability to assist in the economic recovery. The Federal Reserve has long-standing policies and procedures in place to help maintain such a balance. We have also reiterated this message of balance in recent interagency statements. We have directed our examiners to be mindful of the procyclical effects of excessive credit tightening and to encourage banks to make economically viable loans, provided that such lending is based on realistic asset valuations and a balanced assessment of borrowers' repayment capacities. The U.S. banking industry is facing serious challenges. The Federal Reserve, working with other banking agencies, has acted and will continue to act to ensure that the banking system remains safe and sound and is able to meet the credit needs of our economy. The challenge for regulators and other authorities is to support prudent bank intermediation that helps restore the health of the financial system and the economy as a whole. As we have communicated, we want banks to deploy capital and liquidity to make credit available, but in a responsible way that avoids past mistakes and does not create new ones. Accordingly, we thank the committee for holding this hearing to help clarify the U.S. banking agencies' message that both safety and soundness and credit availability are important in the current environment. I look forward to your questions. [The prepared statement of Governor Duke can be found on page 82 of the appendix.]"
"The Chairman","Thank you."
"Mr. Gruenberg"," "
"STATEMENT OF THE HONORABLE MARTIN J. GRUENBERG, VICE CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION (FDIC)"," "
"Mr. Gruenberg","Thank you, Mr. Chairman. Thank you for the opportunity to testify on behalf of the FDIC on the balance between increased credit availability and prudent lending standards. The FDIC is very aware of the challenges faced by financial institutions and their customers during these difficult economic times. Bankers and examiners know that prudent, responsible lending is good business and benefits everyone. Adverse credit conditions brought on by an ailing economy and stressed balance sheets, however, have created a difficult environment for both borrowers and lenders. Resolving the current economic crisis will depend heavily on creditworthy borrowers, both consumer and business, having access to lending. In response to these challenging circumstances, banks are clearly taking more care in evaluating applications for credit. While this more prudent approach to underwriting is appropriate, it should not mean that creditworthy borrowers are denied loans. As bank supervisors, we have a responsibility to assure our institutions, regularly and clearly, that soundly structured and underwritten loans are encouraged. While aggregate lending activity for FDIC-insured institutions fell in the fourth quarter of 2008, this decline was driven mostly by the largest banks, which reported a 3.4 percent fall in loan balances. In contrast, lending activity at community banks with assets under $1 billion actually increased by 1.5 percent. Community banks are playing an important role in the current stressful environment and appear to be benefiting from their reliance on traditional core deposit funding and relationship lending. Some have questioned whether bank supervisors are contributing to adverse credit conditions by overreacting to current problems in the economy and discouraging banks from making good loans. The FDIC understands the critical role that credit availability plays in the national economy and we balance these considerations with prudential safety and soundness requirements. Over the past year, through guidance, the examination process and other means, we have sought to encourage banks to maintain the availability of credit. We have also trained our examiners on how to properly apply this guidance at the institutions we supervise and how to conduct examinations and communicate their findings to bank management without infringing on bank management's day-to-day decisionmaking and relationships with customers. The FDIC has taken a number of recent actions specifically designed to address concerns about credit availability. On November 12th of last year, we joined with the other Federal banking agencies in issuing the ``Interagency Statement on Meeting the Needs of Creditworthy Borrowers.'' The statement encourages banks to continue making loans in their markets, work with borrowers who may be encountering difficulties, and pursue initiatives such as loan modifications to prevent unnecessary foreclosures. Recently, the FDIC hosted a roundtable discussion with banking industry representatives and Federal and State bank regulators focusing on how they can work together to improve credit availability. One of the important points that came out of the session was the need for ongoing dialogue between these groups as they work toward a solution to the current financial crisis. Toward this end, FDIC Chairman Bair announced last week that the FDIC is creating a new, senior level office to expand community bank outreach, and plans to establish an advisory committee to address the unique concerns of this segment of the banking community. On January 12th of this year, the FDIC issued a Financial Institution Letter advising insured institutions that they should track the use of their capital injections, liquidity support, and/or financing guarantees obtained through recent financial stability programs as part of a process for determining how these Federal programs improve the stability of the institution and contribute to lending to the community. Internally at the FDIC, we have issued guidance to our examiners for evaluating participating banks' use of funds received through the TARP Capital Purchase Program and the Temporary Liquidity Guarantee Program. Examination guidelines for the new Public/Private Investment Fund will be forthcoming. Banks should be encouraged to make good loans, work with borrowers who are experiencing difficulties whenever possible, avoid unnecessary foreclosures, and continue to ensure that the credit needs of their communities are fulfilled. In concert with other agencies, the FDIC is employing a range of strategies to ensure that credit continues to flow on sound terms to creditworthy borrowers. Thank you for the opportunity to testify. I would be happy to answer any questions. [The prepared statement of Vice Chairman Gruenberg can be found on page 97 of the appendix.]"
"The Chairman","Next, Mr. Polakoff. "
"STATEMENT OF SCOTT M. POLAKOFF, ACTING DIRECTOR, OFFICE OF THRIFT SUPERVISION (OTS)"," "
"Mr. Polakoff","Good morning, Chairman Frank, Ranking Member Bachus, and members of the committee. Thank you for the opportunity to testify on behalf of OTS on finding the right balance between ensuring safety and soundness of U.S. financial institutions and ensuring that adequate credit is available to creditworthy consumers and businesses. Available credit and prudent lending are both critical to our Nation and its economic wellbeing. Neither one can be sacrificed at the expense of the other, so striking the proper balance is key. I understand why executives of financial institutions feel they are receiving mixed messages from regulators. We want our regulated institutions to lend, but we want them to lend in a safe and sound manner. I would like to make three points about why lending has declined: number one, the need for prudent underwriting. During the recent housing boom, credit was extended to too many borrowers who lacked the ability to repay their loans. For home mortgages, some consumers received loans based on introductory teaser rates, unfounded expectations that home prices would continue to skyrocket, inflated income figures, or other underwriting practices that were not as prudent as they should have been. Given this recent history, some tightening in credit is expected and needed. Number two, the need for additional capital and loan loss reserves. Financial institutions are adding to their loan loss reserves and augmenting capital to ensure an acceptable risk profile. These actions strain an institution's ability to lend, but they are necessary due to a deterioration in asset quality and increases in delinquencies and charge-offs for mortgages, credit cards, and other types of lending. Number three, declines in consumer confidence and demand for loans. Because of the recession, many consumers are reluctant to borrow for homes, cars, or other major purchases. In large part, they are hesitant to spend money on anything beyond daily necessities. Also, rising job losses are making some would-be borrowers unable to qualify for loans. Steep slides in the stock market have reduced many consumers' ability to make downpayments for home loans and drain consumers' financial strength. Dropping home prices are cutting into home equity. In reaction to their declining financial net worth, many consumers are trying to shore-up their finances by spending less and saving more. Given these forces, the challenges ensuring that the pendulum does not swing too far by restricting credit availability to an unhealthy level, I would like to offer four suggestions for easing the credit crunch: Number one: Prioritize Federal assistance. Government programs such as TARP could prioritize assistance for institutions that show a willingness to be active lenders. The OTS is already collecting information from thrifts applying for TARP money on how they plan to use the funds. As you know, the OTS makes TARP recommendations to the Treasury Department. The Treasury makes the final decision. Number two: Explore ways to meet institutions' liquidity needs. Credit availability is key to the lending operations of banks and thrifts. The Federal Government has already taken significant steps to bolster liquidity through programs such as the Capital Purchase Program under TARP, the Commercial Paper Funding Facility, the Temporary Liquidity Guarantee Program, and the Term Asset-backed Securities Loan Facility. Number three: Use the power of supervisory guidance. For OTS-regulated thrifts, total loan originations and purchases declined about 11 percent from 2007 to 2008. However, several categories of loans, such as consumer and commercial business loans, and non-residential and multi-family mortgages increased during this period. The OTS and the other Federal banking regulators issued an ``Inter-agency Statement on Meeting the Needs of Creditworthy Borrowers'' in November 2008. It may be too soon to judge the effectiveness of the statement. And, number four: Employ countercyclical regulation. Regulators should consider issuing requirements that are countercyclical, such as lowering loan to value ratios during economic upswings. Conversely, in difficult economic times, when home prices are not appreciating, regulators could permit loan to value ratios to rise, thereby making home loans available. Also, regulators could require financial institutions to build their capital and loan lost reserve during good economic times, making them better positioned to make resources available for lending when times are tough. Thank you, Mr. Chairman. I look forward to answering your questions. [The prepared statement of Mr. Polakoff can be found on page 163 of the appendix.]"
"The Chairman","Mr. Long? "
"STATEMENT OF TIMOTHY W. LONG, SENIOR DEPUTY COMPTROLLER, BANK SUPERVISION POLICY, AND CHIEF NATIONAL BANK EXAMINER, OFFICE OF THE COMPTROLLER OF THE CURRENCY (OCC)"," "
"Mr. Long","Chairman Frank, Ranking Member Bachus and members of the committee, my name is Tim Long. I am the Senior Deputy Comptroller for Bank Supervision Policy at the OCC. I appreciate this opportunity to discuss the OCC's role in ensuring banks remain safe and sound, while at the same time meet the credit needs of their communities and customers. The last few months have underscored the importance of credit availability and prudent lending to our Nation's economy. Recent actions to provide facilities and programs to help banks strengthen their balance sheets and restore liquidity to various credit segments are important steps in restoring our banking system and we support these initiatives. Nonetheless, the current economic environment poses significant challenges to banks and their loan customers that we and bankers must address. As a bank examiner for nearly 30 years, I have experienced firsthand the importance of the dynamics between bankers and examiners during periods of market and credit stress. One of the most important lessons I have learned is the need to effectively communicate with bankers about the problems facing their institutions and how we expect them to confront those problems without exacerbating the situation. Delay or denial about conditions by bankers or regulators is not an effective strategy. It only makes things worse. Against that backdrop, here are some facts that bankers and regulators are facing today: First, asset quality in many bank loan portfolios is deteriorating. Non-performing loan levels are increasing. Borrowers who could afford a loan when the economy is expanding are now having problems repaying their loans. Increased levels of non-performing loans will likely persist for some time before they work through the banking system. Second, bankers have appropriately become more selective in their underwriting criteria for some types of loans. Where markets are over-lent or borrowers overleveraged, this is both prudent and appropriate. Third, loan demand and loan growth have slowed. This is normal in a recession. Consumers cut back on spending; businesses cut back on capital expenditures. What is profoundly different in this cycle has been the complete shut-down of the securitization markets. Restoring these markets is a critical part of stabilizing and revitalizing our financial system. Despite these obstacles, bankers are making loans to creditworthy borrowers. The bankers I talk with are committed to meeting the credit needs of their communities, and they recognize the critical role they play in the wellbeing of our economy. Simply put, banks have to lend money to make money. The OCC's mission is to ensure that national banks meet these needs in a safe and sound manner. This requires a balance: supervise too lightly, and some banks will make unsafe loans that can ultimately cause them to fail; supervise too strictly, and some banks will become too conservative and not make loans to creditworthy borrowers. We strive to get this balance right through strong and consistent supervision. In the 1980's, we waited too long to warn the industry about excesses building up in the system which resulted in bankers and regulators slamming on the brakes once the economy turned down. Because of this lesson, we have taken a series of actions starting as early as 2003 to alert bankers to the risks we were seeing and to direct them when needed to take corrective actions. Today, our message to bankers is straightforward. Make loans that you believe will be repaid, don't make loans that are unlikely to be repaid, and work constructively with borrowers who may be facing difficulties with their obligations, but recognize repayment problems and loans when you see them. Contrary to some press reports, our examiners are not telling bankers which loans to approve and which to deny. Rather, our message to examiners is this: Take a balanced approach in your supervision. Communicate concerns and expectations clearly and consistently. Provide bankers a reasonable time to document and correct credit risk management weaknesses, but don't hesitate to require corrective action when needed. It is important to keep in mind that it is normal for our banks to experience an increase in problem loan levels during economic downturns. This should not preclude bankers from working with borrowers to restructure or modify loans so foreclosure is avoidable wherever possible. When a workout is not feasible, and the bank is unlikely to be repaid, examiners will direct bankers to have adequate reserves and capital to absorb their loan losses. Finally, the reality is that some community banks are so overextended in relation to capital and reserves, the management needs to reduce the bank's exposures and concentrations to ensure the long-term viability of the bank. In all of these cases, our goal is to work constructively with bankers so that they can have the financial strength to meet the credit needs of their communities and borrowers. Thank you, and I will be happy to answer any questions. [The prepared statement of Mr. Long can be found on page 132 of the appendix.]"
"The Chairman","Next, Mr. Kroeker, thank you for coming back; probably to repeat yourself and answer the same questions, but we appreciate it. "
"STATEMENT OF JAMES L. KROEKER, ACTING CHIEF ACCOUNTANT, U.S. SECURITIES AND EXCHANGE COMMISSION"," "
"Mr. Kroeker","Thank you. Chairman Frank, Ranking Member Bachus, and members of the committee, I am Jim Kroeker, acting Chief Accountant in the Office of the Chief Accountant, which advises the Commission on accounting and auditing matters. I am pleased to testify today on behalf of the Commission. There could be no doubt about the urgency of these issues as we work in the public interest to address the global economic crisis. Two weeks ago, I had the privilege of testifying in front of Chairman Kanjorski and Ranking Member Garrett, and other members of this committee's Capital Markets Subcommittee. Many of the members of the full committee also attended that very constructive and productive meeting herein. A good number of items that are the subject of your invitation today are best addressed by my knowledgeable fellow regulators with me at the table; however, I did wish to highlight a few items in my written testimony. First, the objective of financial reporting and its interaction with banking capital; and, second, to provide an update on the efforts to improve fair value accounting. As to the first, we reaffirmed in our study to you on mark- to-market accounting that the primary objective of general purpose financial reporting should be and is to provide information that is useful to investors and creditors. Well, this appears to be a fundamental principal. It is also important to reflect on why this has been the wise and longstanding practice and policy of Federal securities laws since their inception 75 years ago. First, investors generally can and do make decisions on a current basis, necessitating relevant and reliable information about financial values and their prospects. Second, investors generally do not have the ability to otherwise obtain information in a format specific to their own use. Therefore, in evaluating investment decisions, investors are dependent upon financial reporting provided by management. The securities law provides for this public good through the general purpose financial reporting that has long been considered a benefit to the economy and society. However, once this information is provided, users of this information can then process it as they deem fit for their own specific needs. For example, a credit investor may place less emphasis on short-term volatility than an equity investor needing to make an investment decision in the near future. Likewise, bank regulators have the similar ability to take GAAP-reported financial information and adjust it for determining how best to establish capital requirements for safety and soundness purposes. And they have done so where it's been deemed appropriate in the past. For example, unrealized gains and losses on debt securities held as available for sale, which are included in GAAP-based equity, generally do not impact regulatory capital. I give several additional examples in my written testimony. That being said, our study to you on mark-to-market accounting included recommendations to include but not suspend fair value accounting for financial reporting purposes. Consistent with our own efforts and what we heard from and what was reinforced by the members of this committee, the FASB has acted diligently to use their expertise as an independent standard setter to respond with two sets of proposed amendments. The amendments were proposed on March 17th, with a 15-day comment period. They are expected to be finalized in early April and effective for first quarter financial reporting. First quarter reporting would represent a timely response to two of our studies' most significant recommendations, and we are encouraged that the FASB has taken advantage of this opportunity to act. The first set of amendments would provide additional guidance on the measure of securities in illiquid markets, while the second would revise the accounting for what is referred to as other than temporary security impairments. These proposals are now an important public comment period, and I encourage every one affected to carefully consider them and whether they address the most pressing practice issues, while also maintaining and enhancing information available to investors. This has been and remains my number one priority. We have been proactively reaching out to investor groups, to the accounting profession, fellow regulators, and to industries most affected by the FASB's proposed amendments. And, of course, we are, as always, in constant contact with the FASB, whom I understand are also engaged in active dialogue with impacted market participants. Thank you for the opportunity to appear here today, and I would be pleased to respond to any questions. [The prepared statement of Mr. Kroeker can be found on page 125 of the appendix.]"
"The Chairman","I will begin with Mr. Gruenberg. The assessment question is one, obviously, we are focused on. I hope I can reassure people to some extent. My understanding from the Chair, Ms. Bair, and with the concurrence I know of the Board, is if the Congress provides adequate additional lending authority so that the FDIC will be well-positioned in the case of any unforeseen, potential negatives, that the special assessment could be reduced from the proposed 20 cents. Is that accurate?"
"Mr. Gruenberg","Yes, Mr. Chairman."
"The Chairman","Well, do we know what levels we are talking about?"
"Mr. Gruenberg","We certainly can reduce them, we think perhaps down to 10 basis points."
"The Chairman","Secondly, then, and that's very reassuring, the other question about the assessments that comes particularly from some of the community banks is whether or not some risk-based factor should be included. Now, obviously, to the extent that we are increasing deposit insurance, which I hope we will do permanently, and I want to say now there has been some suggestion that the Senate wanted to increase the deposit insurance temporarily, I think that it is disruptive for planning. We ought to make it permanent. And I think everyone understands that requires some increase in insurance as you are getting insured for more. But, to the extent that we are talking about dealing with some of the problems that came from the financial crisis, what is the current thinking of the FDIC on some kind of variation of the assessment with the risk factor taken in?"
"Mr. Gruenberg","Mr. Chairman, we do currently charge premiums on a risk basis. We are looking for ways, if possible, to respond, particularly to the community bank concerns. In the interim final rule that we issued on the special assessment, we actually asked for public comment on the possibility of imposing assessments based on the assets of the institution rather than the deposits of the institution. That would have a consequence of shifting some of the burden toward the larger institutions. We asked for comment on that."
"The Chairman","Let me go now to Mr. Gruenberg and to Mr. Polakoff and Mr. Long, in particular, and maybe Governor Duke. We have testimony that is going to come later, and sometimes I think we should reverse the order, but let me quote now from the American Banker's Association representative, Mr. Wilson, on page 5, subhead, ``In the face of a weak economy, it is critical that the regulators not make things worse by applying overly conservative standards.'' And, he says at the bottom of page five, ``We continue to hear from bankers around the country--and those particularly in areas where the economy is considerably stressed--that field examiners are being excessively hard on even the strongest banks in the area.'' From the community bankers, on page 3 of the testimony of Mr. Menzies, bottom of the page: ``Community bankers are saying that the field examiners are overzealous and unduly overreaching and are, in some cases, second guessing bankers and professional, independent appraisers, and demanding overly aggressive write-downs.'' And a letter from a leading minority bank--and I do want to put into the record a letter from the National Banker's Association--but a letter from a minority bank saying, ``What bank regulators will not tell the chairman in those hearings is that they have told their examiners all across the country to be tough on banks.'' The ``be tough'' problem started in Washington, was told to the regional staffs, and said, ``Marching orders to examiners in the field,'' and quotes a December article from ``The Wall Street Journal,'' with which some of you may be familiar, by Damian Potter: Headline, ``Bank Examiners Are Told To Step Up Sanctions.'' Let me ask you to respond, all three. Let's start with Mr. Long, Mr. Polakoff, and Mr. Gruenberg, to the assertion by the representative bankers, and they are hearing, obviously, from their own constituent members that there has been a toughening of the standards on the part of the examiners."
"Mr. Long?",""
"Mr. Long","Congressman, we hear those concerns, too. Over the past several years, beginning in 2003 at the OCC, we began to talk to our banks about a number of excessive risks that we were seeing in the system. The risk has built up. I don't think we have ever gone into an economic downturn with the kind of concentrations in commercial real estate-related credits in the community bank line of business that we have now. And they are in some parts of the country where the asset valuation has grown significantly. There are some very heavy concentrations, so naturally our examiners are focusing on that during examinations. You have a situation in the economy."
"The Chairman","Mr. Long, are you saying that people may have heard this but it's inaccurate?"
"Mr. Long","We haven't ordered our examiners to crack down on banks, but they are obviously more sensitive to problem assets and loan portfolios."
"The Chairman","All right, but Mr. Polakoff, how would you respond to that?"
"Mr. Polakoff","There is an element of truth in those statements. Examiners are human beings. They're going to react to the environment. They are going to react to bank failures. We have met with the National Association of Home Builders. We had that group meet with our regional directors. What we have to do here is improve our communication in this area. There are mixed messages on a number of different levels,"
"Mr. Chairman",""
"The Chairman","Mr. Gruenberg?"
"Mr. Gruenberg","Mr. Chairman, we view this as a very serious issue. You mentioned in your opening remarks that you need to try to strike a balance between safety and soundness, and making credit available. And we have spent a lot of time with our examiners from the regional directors on down, trying to make clear the need to really act with sensitivity on this issue, trying to strike this balance and work closely with bankers. It is an ongoing challenge."
"The Chairman","All right. Let me just say, and I have gone over my time, but I assume that you are in regular contact; and, specifically I would hope that there would be, maybe even today, we get a break, some conversation about this. Because these are fairly specific assertions and finding out where they come from, there are a large number of people to control. Let me just close with this. To some extent, we have been part of the problem, and it is fair to say that public officials, public employees, are worried that maybe if a bad loan went through and they didn't catch it, they would be unduly criticized and more prone to that sometimes. We want to send a message that as far as the Congress is concerned, we think that while there is always a problem with bad loans, there is a very great problem with not enough good loans right now. And I do want to give people some reassurance, both your agencies and the employees who work for you, that this is not a time when, I think, you have to worry about excessive criticism if a certain number of the loans go bad. There will be more focus on getting good ones to go forward."
"Mr. Bachus"," I'm sorry. Mr. Marchant?"
