"Speaker","Speech"
"Mr. Bernanke","The Federal Reserve's involvement in regulation and supervision confers two broad sets of benefits to the country. First, because of its wide range of expertise, the Federal Reserve is uniquely suited to supervise large complex financial organizations and to address both safety and soundness risks and risks to the stability of the financial system as a whole. Second, the Federal Reserve's participation in the oversight of banks of all sizes significantly improves its ability to carry out its central banking functions, including making monetary policy, lending through the discount window, and fostering financial stability. The financial crisis has made it clear that all financial institutions that are so large and interconnected that their failure could threaten the stability of the financial system and the economy must be subject to strong consolidated supervision. Promoting the soundness and safety of individual banking organizations requires the traditional skills of bank supervisors, such as expertise in examination of risk management practices. The Federal Reserve has developed such expertise in its long experience supervising banks of all sizes, including community banks and regional banks. The supervision of large complex financial institutions and the analysis of potential risks to the financial system as a whole requires not only traditional examination skills, but also a number of other forms of expertise, including: macroeconomic analysis and forecasting; insight into sectoral, regional, and global economic developments; knowledge of a range of domestic and international financial markets, including money markets, capital markets, and foreign exchange and derivatives markets; and a close working knowledge of the financial infrastructure, including payment systems and systems for clearing and settlement of financial instruments. In the course of carrying out its central banking duties, the Federal Reserve has developed extensive knowledge and experience in each of these areas critical for effective consolidated supervision. For example, Federal Reserve staff members have expertise in macroeconomic forecasting for the making of monetary policy, which is important for helping to identify economic risks to institutions and to markets. In addition, they acquire in-depth market knowledge through daily participation in financial markets to implement monetary policy and to execute financial transactions on behalf of the U.S. Treasury. Similarly, the Federal Reserve's extensive knowledge of payment and settlement systems has been developed through its operation of some of the world's largest such systems, its supervision of key providers of payment and settlement services, and its long-standing leadership in the International Committee on Payment and Settlement Systems. No other agency can or is likely to be able to replicate the breadth and depth of relevant expertise that the Federal Reserve brings to the supervision of large complex banking organizations and the identification and analysis of systemic risks. Even as the Federal Reserve's central banking functions enhance supervisory expertise, its involvement in supervising banks of all sizes across the country significantly improves the Federal Reserve's ability to effectively carry out its central bank responsibilities. Perhaps most important, as this crisis has once again demonstrated, the Federal Reserve's ability to identify and address diverse and hard-to-predict threats to financial stability depends critically on the information, expertise, and powers that it has as both a bank supervisor and a central bank, not only in this crisis, but also in episodes such as the 1987 stock market crash and the terrorist attacks of September  The Federal Reserve's supervisory role was essential for it to contain threats to financial stability. The Federal Reserve making of monetary policy and its management of the discount window also benefit from its supervisory experience. Notably, the Federal Reserve's role as the supervisor of State member banks of all sizes, including community banks, offers insights about conditions and prospects across the full range of financial institutions, not just the very largest, and provides useful information about the economy and financial conditions throughout the Nation. Such information greatly assists in the making of monetary policy. The legislation passed by the House last December would preserve the supervisory authority that the Federal Reserve needs to carry out its central banking functions effectively. The Federal Reserve strongly supports ongoing efforts in the Congress to reform financial regulation and to close existing gaps in the regulatory framework. While we await passage of comprehensive reform legislation, we have been conducting an intensive self-examination of our regulatory and supervisory performance and have been actively implementing improvements. On the regulatory side, we have played a key role in international efforts to ensure that systemically critical financial institutions hold more and higher quality capital, have enough liquidity to survive highly stressed conditions, and meet demanding standards for company wide risk management. We also have been taking the lead in addressing flawed compensation practices by issuing proposed guidance to help ensure that compensation structures at banking organizations provide appropriate incentives without encouraging excessive risk-taking. Less formally, but equally important, since 2005, the Federal Reserve has been leading cooperative efforts by market participants and regulators to strengthen the infrastructure of a number of key markets, including the markets for security repurchase agreements and the markets for credit derivatives and other over-the-counter derivative instruments. To improve both our consolidated supervision and our ability to identify potential risks to the financial system, we have made substantial changes to our supervisory framework so that we can better understand the linkages among firms and markets that have the potential to undermine the stability of the financial system. We have adopted a more explicitly multi-disciplinary approach, making use of the Federal Reserve's broad expertise in economics, financial markets, payment systems, and bank supervision, to which I alluded earlier. We are also augmenting our traditional supervisory approach that focuses on firm by firm examinations with greater use of horizontal reviews and to look across a group of firms to identify common sources of risks and best practices for managing those risks. To supplement information from examiners in the field, we are developing an off-site enhanced quantitative surveillance program for large bank holding companies that will use data analysis and formal modeling to help it identify vulnerabilities at both the firm level and for the financial sector as a whole. This analysis will be supported by the collection of more timely detailed and consistent data from regulated firms. Many of these changes draw on the successful experience of the Supervisory Capital Assessment Program (SCAP), also known as the ``banking stress test,'' which the Federal Reserve led last year. As in the SCAP, representatives of primary and functional supervisors will be fully integrated in the process, participating in the planning and execution of horizontal exams and consolidated supervisory activities. Improvements in the supervisory framework will lead to better outcomes only if day-to-day supervision is well executed, with risks identified early and promptly remediated. Our internal reviews have identified a number of directions for improvement. In the future, to facilitate swifter and more effective supervisory responses, the oversight and control of our supervisory function will be more centralized, with shared accountability by senior Board and Reserve Bank supervisory staff and active oversight by the Board of Governors. Supervisory concerns will be communicated to firms promptly and at a high level, with more frequent involvement of senior bank managers and boards of directors and senior Federal Reserve officials. Greater involvement of senior Federal Reserve officials and strong systematic follow-through will facilitate more vigorous remediation by firms. Where necessary, we will increase the use of formal and informal enforcement actions to ensure prompt and effective remediation of serious issues. In summary, the Federal Reserve's wide range of expertise makes it uniquely suited to supervise large complex financial institutions and to help identify risks to the financial system as a whole. Moreover, the insights provided by our role in supervising a range of banks, including community banks, significantly increases our effectiveness in making monetary policy and fostering financial stability. While we await enactment of comprehensive financial reform legislation, we have undertaken an intensive self-examination of our regulatory and supervisory performance. We are strengthening regulations and overhauling our supervisory framework to improve consolidated supervision as well as our ability to identify potential threats to the stability of the financial system. We are taking steps to strengthen the oversight and effectiveness of our supervisory activities. Thank you, and I would be pleased to respond to questions. "
"Mr. Watt","We will now hear from the Honorable Paul Volcker, Chairman of the President's Economic Recovery Advisory Board, and former Chairman of the Federal Reserve. "
"STATEMENT OF THE HONORABLE PAUL A. VOLCKER, CHAIRMAN OF THE PRESIDENT'S ECONOMIC RECOVERY ADVISORY BOARD, AND FORMER CHAIRMAN OF THE FEDERAL RESERVE"," "
"Mr. Volcker","I appreciate your invitation to address important questions concerning the link between monetary policy and Federal Reserve responsibilities for the supervision and regulation of financial institutions. Before addressing the specific questions you have posed, I would like to make clear my long-held view, a view developed and sustained by years of experience in the Treasury, the Federal Reserve, and in private finance. Monetary policy and concerns about the structure and condition of banks in the financial system more generally are inextricably intertwined, and if you need further proof of that proposition, just consider the events of the last couple of years. Other agencies, certainly including the Treasury, have legitimate interests in regulatory policy, but I do insist that neither monetary policy nor the financial system will be well served if our central bank is deprived from interest in and influence over the structure and performance of the financial system. Today, conceptual and practical concerns about the extent, the frequency, and the repercussions of economic and financial speculative excesses have come to occupy our attention. The so-called ``bubbles'' are indeed potentially disruptive of economic activity. Then important and interrelated questions arise for both monetary and supervisory policies. Judgment is required about if and when an official response, some form of intervention is warranted. If so, is there a role for monetary policy, for regulatory actions, or for both? How can those judgments and responses be coordinated and implemented in real time in the midst of crisis in a matter of days? The practical fact is the Federal Reserve must be involved in those judgments and that decision-making, beyond this broad responsibility for monetary policy and its influence on interest rates. It is the agency that has the relevant technical experience growing out of working in the financial markets virtually every day. As a potential lender of last resort, the Fed must be familiar with the condition of those to whom it lends. It oversees and participates in the basic payment system, domestically and internationally. In sum, there is no other official institution that has the breadth of institutional knowledge, the expertise, and the experience to identify market and institutional vulnerabilities. It also has the capability to act on very short notice. The Federal Reserve, after all, is the only agency that has financial resources at hand in amounts capable of emergency response. More broadly, I believe the experience demonstrates conclusively that the responsibilities of the Federal Reserve with respect to maintaining economic and financial stability require close attention to manage beyond the specific confines of monetary policy, if we interpret monetary policy narrowly, as influencing monetary aggregates and short-term interest rates. For instance, one recurring challenge in the conduct of monetary policy is to take account of the attitudes and approaches of banking supervisors as they act to stimulate or to restrain bank lending, and as they act to adjust capital standards of financial institutions. The need to keep abreast of rapidly developing activity in other financial markets, certainly including the markets for mortgages and derivatives, has been driven home by the recent crisis. None of this to my mind suggests the need for regulatory and supervisory authority to lie exclusively in the Federal Reserve. In fact, there may be advantages in some division of responsibilities. A single regulator may be excessively rigid and insensitive to market developments, but equally clearly, we do not want competition and laxity among regulators aligning with particular constituencies or exposed to narrow political pressures. We are all familiar in the light of all that has happened with weaknesses in supervisory oversight, with failures to respond to financial excesses in a timely way and with gaps in authority. Those failings spread in one way or another among all the relevant agencies, not excepting the Federal Reserve. Both law and practice need reform. However these issues are resolved, I do believe the Federal Reserve, our central bank, with the broadest economic responsibility, with a perceived mandate for maintaining financial stability, with the strongest insulation against special political or industry pressures, must maintain a significant presence with real authority in regulatory and supervisory matters. Against that background, I respond to the particular points you raised in your invitation. I do believe it is apparent that regulatory arbitrage and the fragmentary nature of our regulatory system did contribute to the nature and extent of the financial crisis. That crisis exploded with a vengeance outside the banking system, involving investment banks, the world's largest insurance company, and government-sponsored agencies. Regulatory and supervisory agencies were neither reasonably equipped nor conscious of the extent of their responsibilities. Money market funds growing over several decades were essentially a pure manifestation of regulatory arbitrage. Attracting little supervisory attention, they broke down under pressure, a point of significant systemic weakness, and the remarkable rise of the subprime mortgage market developed through a variety of channels, some without official oversight. There are large questions about the role and supervision of the two hybrid public/private organizations that came to dominate the largest of all our capital markets, that for residential mortgages. Undeniably, in hindsight, there were weaknesses and gaps in the supervision of well-established financial institutions, including banking institutions, major parts of which the Federal Reserve carries direct responsibility. Some of those weaknesses have been and should have been closed by more aggressive regulatory approaches, but some gaps and ineffective supervision of institutions owning individual banks and small thrifts were loopholed, expressly permitted by legislation. As implied by my earlier comments, the Federal Reserve, by the nature of its core responsibilities, is thrust into direct operational contact with financial institutions and markets. Beyond those contacts, the 12 Federal Reserve banks exercising supervisory responsibilities provide a window into both banking developments and economic tendencies in all regions of the country. In more ordinary circumstances, intelligence gleaned on the ground about banking attitudes and trends will supplement and color forecasts and judgments emerging from other indicators of economic activity. When the issue is timely identification of highly speculative and destabilizing bubbles, a matter that is both important and difficult, then there are implications for both monetary and supervisory policy. Finally, the committee has asked about the potential impact of stripping the Federal Reserve of direct supervisory and regulatory power over the banks and other financial institutions, and whether something can be learned about the practices of other nations. Those are not matters that permit categorical answers good for all time. International experience varies. Most countries maintain a position, often a strong position, and a typically strong position for central banks' financial supervision. In some countries, there has been a formal separation. At the extreme, all form of supervisory regulatory authority over financial institutions was consolidated in the U.K. into one authority, with rather loose consultative links to the central bank. The approach was considered attractive as a more efficient arrangement, avoiding both agency rivalries and gaps or inconsistencies in approach. The sudden pressure of the developing crisis revealed a problem in coordinating between the agency responsible for the supervision, the central bank, which needed to take action, and the Treasury. The Bank of England had to consider intervention with financial support without close and confident appraisals of the vulnerability of affected institutions. As a result, I believe the U.K. itself is reviewing the need to modify their present arrangements. For reasons that I discussed earlier, I do believe it would be a really grievous mistake to insulate the Federal Reserve from direct supervision of systemically important financial institutions. Something important but less obvious would also be lost if the present limited responsibilities for smaller member banks were to be ended. The Fed's regional roots would be weaker and an useful source of information lost. I conclude with one further thought. In debating regulatory arrangements and responsibilities appropriate for our national markets, we should not lose sight of the implications for the role of the United States in what is in fact a global financial system. We necessarily must work with other nations and their financial authorities. The United States should and does still have substantial influence in those matters, including agreement on essential elements of regulatory and supervisory policies. It is the Federal Reserve as much as and sometimes more than the Treasury that carries a special weight in reaching the necessary understandings. That is a matter of tradition, experience, and of the perceived confidence in the authority of our central bank. There is a sense of respect and confidence around the world, matters that cannot be prescribed by law or easily replaced. Clearly, changes need to be made in the status quo. That is certainly true within the Federal Reserve. I believe regulatory responsibilities should be more clearly focused and supported. The crisis has revealed the need for change within other agencies as well. Consideration of broader reorganization of the regulatory and supervisory arrangements is timely. At the same time, I urge in your deliberations that you do recognize what would be lost, not just in the safety and soundness of our national financial system, but in influencing and shaping the global system, if the Federal Reserve were to be stripped of its regulatory and supervisory responsibilities, and no longer be recognized here and abroad as ``primus inter pares'' among the agencies concerned with the safety and soundness of our financial institutions. Let us instead strengthen what needs to be strengthened and demand high levels of competence and performance that for too long we have taken for granted. Thank you, ladies and gentlemen. "
"Mr. Watt","I thank both the Chair and former Chair for your statements. We will now recognize the members for 5 minutes of questions. I will remind the members that there is a second panel of witnesses, so we want to try to stick to the 5 minutes. I will recognize myself first for 5 minutes. Chairman Bernanke, the current system we have has a division of supervisory responsibilities between the Fed, the FDIC, the OCC, and I guess a fourth agency that would be consolidated under the House bill. How has that worked and how have you been able to compensate for the things that you say are so critical in that framework?"
"Mr. Bernanke","Mr. Chairman, I think there were some flaws at each level. There were flaws at the level of the legislative structure. There were flaws at the level of execution. I think we need to look at all of those. I think there are two main lessons from the crisis. One is that every systemically critical large institution needs to have a consolidated supervisor that can look at the whole company and understand the risks that are faced by that company. Many of the worst problems in the investment banks and AIG and in other companies and markets were areas where there was no strong supervisor, where there was just a gap. We need to fix that as we go forward. We also, I think, need to strengthen the concept of consolidated supervision. We currently have a system where each supervisor is assumed to defer to the functional regulator of each subsidiary, and in some cases, that is not appropriate. When a consolidated supervisor sees a problem in a subsidiary, it needs the authority to go in and look at that. The other broad concern, the other thing we learned from the crisis at the very highest level, is the need to look at the system from a systemic perspective, not just look at each individual firm, but to look at broad risks to the whole system. I think that some of the ideas which have been advanced in the House bill and Senator Dodd's proposal, such as creating a systemic risk council, and broadening the responsibilities of some of the regulators, would help address that problem, and together with tougher regulations like higher capital standards, I think that would improve our oversight considerably."
"Mr. Watt","The Dodd bill that was recently introduced sets a $50 billion threshold for supervision of the Fed. Is there any rationale for either that $50 billion threshold or any other threshold? How does this cut in terms of actual need to be able to be involved in these things to determine or set monetary policy?"
"Mr. Bernanke","Mr. Chairman, we are quite concerned by proposals to make the Fed a regulator only of the biggest banks. It makes us essentially the ``too-big-to-fail'' regulator. We do not want that responsibility. We want to have a connection to Main Street as well as to Wall Street. We need to have insights into what is happening in the entire banking system to understand how regulation affects banks, to understand the status of the assets and credit problems of banks at all levels, all sizes, and smaller and medium-sized banks are very valuable to us and they provide irreplaceable information, both in terms of making monetary policy and in terms of us understanding the economy, but also in terms of financial stability. Let's not forget that small institutions have been part of financial crises in the past, including in the 1930's, in the thrift crisis, and other examples. We think it is very important for the Federal Reserve not to be just the big institution regulator. We need to have exposure to the entire economy and to the broad financial system."
"Mr. Watt","Chairman Volcker, you indicated that some division of supervisory and regulatory responsibility is appropriate. I am trying to get a better view of what you think that division should be if neither the Senate bill nor the House bill is necessarily ideal."
"Mr. Volcker","If you are going to have more than one regulatory agency, and I have some sympathy for that, you have to have some division of responsibility. Just where you place that, I do not know. I do not know the implications of the $50 billion. I do not know how many banks are below $50 billion offhand, and if the Federal Reserve maintained a small number of member bank supervision, what the FDIC would have and what the OCC would have. I think that is a practical and maybe pretty arbitrary matter in the last judgment. I do think we do not want to signal out some institutions as ``too-big-to-fail.'' I think we want a system in which particularly non-banking institutions can fail. That brings up many other issues in financial reform that do not rest significantly on precise quantitative amounts."
"Mr. Watt","My time has expired. I will recognize the gentleman, Mr. Bachus."
"Mr. Bachus","Thank you. Chairman Bernanke, was the New York Fed aware that Lehman Brothers was using an accounting gimmick, repo 105?"
"Mr. Bernanke","Congressman, first of all, the Federal Reserve was not the supervisor of Lehman Brothers, and indeed, one of the issues I was talking about was that under the existing system, an investment bank like Lehman Brothers would not have a consolidated supervisor. We did not have that information. We had only a couple of people in the company whose primary objective was to make sure we got paid back the money we were lending to Lehman through our primary lender credit facility. We were not the supervisor, and in any case, we would not have had the authority to address accounting and disclosure issues in that context."
"Mr. Bachus","The Federal Reserve had run three stress tests on Lehman and in the course of those stress tests, would you not have found out they were using this accounting gimmick?"
"Mr. Bernanke","No, sir. These were liquidity stress tests. The objective was to discover whether they had enough liquidity to deal with a stressed situation, and they failed all three tests. That was information we shared with the SEC and with Lehman Brothers."
"Mr. Bachus","The argument that you and former Chairman Volcker have used is as the lender of last resort, you must have direct access to bank data to assess the creditworthiness and collateral of a would-be borrower, but the New York Fed made the discount window available for cheap money with this going on. I will ask Chairman Volcker, does that not trouble you? Then, I will ask Chairman Bernanke."
"Mr. Bernanke","We assess the value of the collateral. We put in an extra haircut because we were concerned about the solvency of the company, and we were repaid fully. That part of it worked fine. Again, we were not charged with supervising the company. Clearly, it was a very troubled company. If we had some kind of provision to take a non-bank into receivership, we would have applied that in the case of Lehman."
"Mr. Bachus","All right. Thank you. Chairman Volcker?"
"Mr. Volcker","I think this is an example of why we need some pretty thorough reform, so that an institution of that size would have some official oversight. I would also hope that if we have the kind of reform that is being talked about, the issue of the Federal Reserve lending to those institutions, non-bank institutions, would not be relevant because if push came to shove and they were failing, it would come under the so-called ``resolution authority'' that would have the power and resources to provide a suitable liquidation or merger of that institution. The Federal Reserve would not have to get directly involved as a lending organization."
"Mr. Bachus","They should not be lending money to failing institutions?"
"Mr. Volcker","Not ordinarily."
"Mr. Bachus","Through the discount lending window."
"Mr. Volcker","Quite true. We want a system so they would not be put in that dilemma, to save the rest of the market, so to speak. We want to have a system that can provide--"
"Mr. Bachus","Do you support our efforts to not allow under Section 13(3), the bailouts that you have seen in the last year? Senator Dodd says 13(3) cannot be used, and the House Republicans also had a provision saying 13(3) cannot be used for an ad hoc bailout of a non-bank financial institution. Do you agree?"
"Mr. Volcker","If you had the resolution authority, you would not need 13(3)."
"Mr. Bachus","Let me ask you, you said in your testimony in debating regulatory arrangements and responsibilities appropriate for our national markets, we should not lose sight of the implications for the role of the United States in what is in fact a global economy. We necessarily must work with other nations and their financial authorities. How about the Volcker Rule? What if the proposed limitations on proprietary trading--what if other countries do not adopt that? Would that put us at a disadvantage, and could we instead use sort of capital requirements and maybe restrictions on leveraging or restrictions on coming to the discount window for cheap money?"
"Mr. Volcker","I think that question is a little premature. The first thing we ought to do is get other countries to go along, and then we would not face that kind of a problem. I am hopeful that will be the result."
