Speaker,Speech,Type,Comments
"Chairman Dodd","Senator Bunning.",Speech, 
"Senator Bunning","Thank you, Mr. Chairman. Before talking about any legislation, I want to say that I am very concerned about the state of the auto industry in the United States. I am not concerned out of a sense of American pride or because of the great history of the American auto industry. What concerns me are the workers, the men and women who assemble our cars and trucks, who sell and service the vehicles at dealerships, and those who work for suppliers that keep the industry running. Auto manufacturing is the largest manufacturing sector in my State. I know Detroit's pain is felt in towns and cities all across Kentucky. In many counties, jobs making seat belts and radiator hoses are some of the best-paying jobs around. And those jobs are in danger. Just last week at least 600 steelworkers were laid off at a plant in Ashland, Kentucky, that supplies steel for exhaust pipes. I am concerned for those workers and their families. The question facing Congress is what, if anything, to do about the industry's current problems. The proposal coming before the Senate tomorrow is not a serious one. Much like the other bailouts we have passed, it is virtually a blank check that does not require serious considerations or concessions. It also does not address the current problem facing the industry, which is a lack of funding for auto loans. More importantly, it does not address the long-term viability of the domestic manufacturing industry. Everything I read says that these three companies before this Committee cannot survive at the current size and cost structure, even when the current economic climate passes. I also hear that $25 billion is not enough to last past February at the current rate of spending. To me, that says that major changes are needed if Federal dollars are to be made available. The bill coming before the Senate requires no such changes. What I hear from our witnesses today is whether or not they are serious about making the painful changes that are necessary for these three companies to survive the long term. One idea I read in the New York Times this morning is that the companies could go in a prearranged Chapter 11 restructuring and the Government would provide financing for these companies coming out of bankruptcy. That is a more serious proposal than what is before the Senate, so I want to know if the people sitting at the witness table--not my fellow colleague--are willing to make those tough choices. Are the companies ready to close down brands, factories, and shrink their overall sizes? Is the union willing to go along with cost and size reduction as the companies restructure? Are executives willing to give up their jobs as a condition of getting these funds? These are just a few of the questions that need to be answered. Finally, Mr. Chairman, I want to repeat my concern for the workers up and down the auto supply chain and dealer networks. Many of those families and communities are living in fear right now. No matter what we do, some of those jobs are going to go away, at least for the short term. We owe it to them to discuss serious proposals that will lead to long-term stability in the auto industry. Thank you.",Statement,STATEMENT OF SENATOR JIM BUNNING 
"Chairman Dodd","Thank you, Senator.",Speech, 
"Senator Carper","Thanks, Mr. Chairman. Welcome to our witnesses today. Thank you for joining us. It is an important occasion. Not surprisingly, there is a healthy skepticism when it comes to an auto industry bailout. Many are quick to point out the mistakes the auto industry has made in past decades. I have been among those. Some prominent economists have gone so far as to say that the bankruptcy court could actually force a beneficial reorganization. If our economy were doing well and if the credit markets were not frozen, you know, it might just be possible that they are right. But as things stand today, I do not believe that bankruptcy court is the answer. General Motors does not have the money to reorganize, nor is there credit available. That means we are not talking about a Chapter 11 process but a Chapter 7--in other words, liquidation. That means the loss of more than perhaps a million jobs at the worst possible moment. Our economy is too vulnerable. It simply cannot stand the kind of anti-stimulus that a GM liquidation would bring. The Big Three auto makers are taking steps we would want them to take already. They have reached an agreement with the UAW to bring labor costs down and to reduce the legacy costs by moving health care benefits to private trusts managed by the union. Further, as painful as it is, the Big Three have closed plants to bring their production more in line with U.S. demand. In addition, they are developing new, exciting vehicles like the Chevrolet Volt, which will go 40 miles without using one drop of gasoline. But in the midst of all these positive steps, the auto makers were hit by high gas prices, along with the rest of us, followed quickly by the complete paralysis of credit and a recession. The challenge now is to get our domestic auto industry through the next year while they finish the reorganization and modernization that everyone has agreed is good for them and for the country, and, I might add, while they bring through the pipeline the vehicles, the very promising vehicles that are on the drawing board. As policymakers, it is our goal to design an assistance package that will lead to a successful outcome for the auto industry while protecting taxpayers' investment. To do so, such a package could include curbs on excessive executive compensation and the inclusion of preferred stock and warrants in each of the companies receiving bridge loans, not unlike what we did in 1979 with Chrysler, a process which led to the Federal Government actually realizing a return on investment of $310 million. Although saving the auto companies is important to the overall health of our economy, in Delaware auto workers, much like those around the country, are losing their jobs right now. In fact, our Chrysler assembly plant in Newark, some 50, almost 60 years old, will close at the end of this year. So while we talk of another industry bailout, I just hope we can take some time to ensure assistance to those who will be left behind whether or not the companies, their companies, are saved. Of course, people who are losing their jobs today need to know that they will have unemployment benefits tomorrow, as well as job retraining, job placement help, and possible relocation assistance. We also cannot forget the communities who are facing the challenge of redeveloping closed auto plants at a time when new investment is scarce. We must provide assistance to ensure that auto sites do not become blighted, but instead offer new opportunities and create new jobs. I am pleased that our Chairman called this hearing, but I am not pleased that it was necessary, nor do I suspect any of our witnesses are. However, I am interested in hearing what you have to say. I stand ready to work with my colleagues, certainly Senator Stabenow and Senator Levin, to quickly determine the best course of action for auto makers, for their employees, for our taxpayers, and for our economy. Thanks, Mr. Chairman.",Statement,STATEMENT OF SENATOR THOMAS R. CARPER 
"Chairman Dodd","Thank you. Thank you, Senator. I want to note the presence of Sandy Levin, our fellow Congressman from Michigan, who is in the room. We thank you, Congressman, for coming over to join us.",Speech, 
"Senator Dole","Thank you, Mr. Chairman. As I have indicated before, I have very serious concerns about the $700 billion rescue package that this legislation unfairly holds taxpayers responsible for the costly and reckless decisions of investment bankers on Wall Street and policymakers in Washington. Like so many North Carolinians I have heard from, I continue to be very skeptical that this newly enacted law is turning out to be the blank check that so many of us feared. Incredibly, only last week Treasury Secretary Paulson said that the Troubled Asset Relief Program would now not include the purchase of illiquid mortgage securities. This proposal was principally sold to Congress as the way to return our financial institutions to health. In fact, this Committee and its staff spent countless hours quizzing Treasury and Federal Reserve officials about how this proposal would work in practice. I know I was hardly the only Member who found their responses either inconclusive or unsubstantiated. Well, as someone who opposed this legislation from the beginning, I am pleased that Secretary Paulson now recognizes this type of mortgage purchase mechanism looks destined to failure. I can only imagine the number of Members of Congress who have had to come to grips with the fact that the TARP plan was an ill-advised, hurried attempt to stymie fundamental underlying problems in our housing and credit markets. And now we are talking about extending this same legislation to the automotive companies? This would ignore the original intent of the law, which was to clear out the credit markets so banks would lend money to one another and to businesses, thereby spurring economic activity. Additionally, this would distract from what I believe to be the root cause of our economic problem: the collapse of our housing market. So much of what is now happening with regard to the credit crisis, the housing slump, and the bankruptcy and dissolving of major financial institutions can be linked to the mismanagement of Fannie Mae and Freddie Mac, which was made possible by weak oversight and very little accountability. If anything, this Committee should now be spending its precious time asking regulators: What is going to happen with those GSEs in a post- Government-conservatorship world? After the conservatorship, what next? As I have previously stated, we need to end the existing structure of an implied Government guarantee. We need to end the practice of private rewards at public risk. Another topic that would be more pertinent for this Committee's attention right now, it seems to me, would be the results of this past weekend's G-20 summit. One bright note from those discussions was the recognition among the participants for the need for stronger regulation of derivatives, including credit default swaps. I have called for more transparency in this area of the credit markets--called for it for some months--which have grown exponentially from $1 trillion in 2000 to $55 trillion today in market exposure. Finally, without fundamental changes in the automotive industry, we would just be throwing taxpayers' dollars at firms that will inevitably go under. For instance, the enormous costs in union-required benefits is unsustainable. Renegotiating these contracts would be essential if there were to be hope of keeping these companies afloat. Thank you, Mr. Chairman.",Statement,STATEMENT OF SENATOR ELIZABETH DOLE 
"Chairman Dodd","Thank you very much, Senator.",Speech, 
"Senator Menendez","Well, thank you, Mr. Chairman. First, let me say that if I was a Michigander or this industry, I would not have any greater advocates than Senator Levin and Senator Stabenow. They are both passionate and eloquent, and if I lived in Michigan, I would want them to be my Senators. You know, Mr. Chairman, a former chairman of General Motors once quipped very famously that what is good for General Motors is good for America. And we would like to believe that is still true today, but many of us believe, unfortunately, that General Motors has lost sight of what is good for General Motors or for America. I read through the testimony of our witnesses, and what we will not hear is that any of the industry's problems are at the hands of any of the witnesses who will come before us. They will tell us that it is totally some other set of circumstances that they are affected by, very similar to what mortgage lenders and brokers did here a year ago in this very room. But I do hope that when you have an opportunity to answer questions, you will take some responsibility and work with us to find a constructive solution. Our Nation is in the midst of an energy security crisis, and our planet is in the midst of a climate crisis. And the fact that these twin crises would have an enormous impact on your industry should not come as a surprise. For decades, leaders here on Capitol Hill have asked our domestic auto manufacturers to look beyond the next quarter and take into account the looming threats of energy and climate security. But all we have seen in response is a concerted effort to block progress. I think we are all, frankly, looking for some assurances that we will not continue to be here again year after year lamenting the fact that our domestic auto makers have chosen to lobby against changed regulation rather than to innovate and meet new circumstances. We have to make sure that we are making a wise investment with taxpayer money. Quite simply, Mr. Chairman, I think there needs to be strings attached. We need to see some type of guarantee that fuel economy standards will continue to rise beyond the year 2020. We need to ensure that the California waiver can be granted without spending money by the industry in opposition to that effort. What we need is for the Big Three to become part of the solution for energy security and fighting global warming rather than being part of the problem. That having been said, Mr. Chairman, I do worry--I do worry--about protecting the workers, not those in the executive offices but those on the manufacturing line, the suppliers, the dealers, the several million people whose fates are intricately--fellow Americans--who are intricately tied with this industry, and how we try to meet this challenge of giving the assistance necessary to keep the industry alive, but with the assurances that must come--not a blank check. It must come with some assurances along the way that hopefully can not only save the industry but move it into a new era for both America, for those workers, and for our future. With that, Mr. Chairman, I ask that the rest of my statement be included in the record.",Statement,STATEMENT OF SENATOR ROBERT MENENDEZ 
"Chairman Dodd","I will do that. And, by the way, all the full statements of our colleagues and the witnesses and any supporting material will be included in the record.",Speech, 
"Chairman Dodd","Senator Corker.",Speech, 
"Senator Corker","Thank you, Mr. Chairman, and I thank our witnesses for being here today and certainly the Senator from Michigan. In listening to the opening statements by many and just reading the tea leaves, my sense is that probably nothing is going to happen this week and that this is sort of the beginning of a loan application, if you will, or an application for equity injection. This is a beginning, and, in fact, probably in January you will be back. I know most of us have read the data on the companies and realize, by the way, that these companies are not homogeneous. These are three very different companies that have very different criteria that they are dealing with. And I hope that today you will begin giving us a glimpse as to what each of the companies individually are doing. I realize that Ford may be in better shape to do some things they have done a few years ago. But I hope you will begin doing that. I would ask the witnesses, since in essence you are asking the American public for a loan or equity or whatever it might end up being, I would ask you to be realistic with us. I know that there has been continual talk about how Chapter 11 just does not work. We realize there are lots of legacy issues that handicap these companies, and we understand that. I would like for each of you during your testimony to walk us through why that does not work and why you would not be asking for money from the Federal Government for a prepackaged reorganization. I actually wonder, somewhat facetiously, if in your boardrooms you are not hoping that we will turn down this so that you have that as an option that you might emerge more strongly and focus on those things that you do well. So I hope you will talk about all those things. I realize that in all likelihood this is the beginning. I think each of you know that I am fairly skeptical in looking at this, but I do thank you for being here, and I actually hope--I feel for you in the fact that hopefully you are carrying the burden of responsibility of all the employees and the many distributors across the country that are involved in marketing your products. Thank you for being here.",Statement,STATEMENT OF SENATOR BOB CORKER 
"Chairman Dodd","Thank you very much, Senator.",Speech, 
"Senator Brown","Thank you, Mr. Chairman, and thanks to Senator Stabenow and Senator and Congressman Levin both for your advocacy every day here. The American auto industry needs our help and needs it now. The surest way to turn today's recession into a depression would be to let this industry founder. Like the banking industry, the auto companies have made some poor decisions, but they have had plenty of help. In 2005, for example, the House and Senate decided against raising fuel efficiency standards. Most of the Members of this Committee took the position that CAFE standards were fine as they stood. I wish the Federal Government had acted sooner on CAFE, but we didn't and so we are on shaky ground if we now shake a finger at Detroit for being ill-prepared for $4 gasoline. I wish the government in Washington had acted a lot sooner to address the housing crisis, too. It was only a little over a year ago that the Bush administration began to realize we had a serious problem on our hands. But before that, through all of 2007, the administration and boosters in the housing industry told us the problem was largely contained. It was contained in their view to the subprime mortgage market and to States like Ohio, Michigan, and Indiana. If you set aside those three States, according to one economist, the market was doing just fine. We have seen the success of that approach. Before long, every State in the Nation felt the impact and every sector of the economy was dragged down by the troubles in housing. It spread from Main Street to Wall Street. But that mistaken approach is exactly what some of my colleagues are suggesting we take in response to the crisis in the American automotive industry. Sure, the biggest and the most immediate impact will be in places like Ohio, places like Senator Stabenow's Michigan, places like Senator Bayh's Indiana. But auto suppliers and dealers and related industry, from Chuck Eddy in Austintown, Ohio, to suppliers in every corner of our Nation, will soon feel the impact. The industry is woven into the fabric of our economy every bit as much as Lehman Brothers and AIG or the three banks that testified before us in this Committee last week. Each one of these three banks that testified last week received $25 billion under the Emergency Economic Stabilization Act. If it makes sense to give one bank $25 billion, we can certainly invest the same amount to save the entire domestic automobile industry. As we heard last week, the banks may or may not lend the money anytime soon. They may or may not use it to buy other banks. They may or may not use it for executive bonuses or dividends. I don't know what those companies are going to do with the funds they receive from taxpayers and we don't know what impact it will have, but I do know what the American auto industry will do with the loans it seeks. It will build cars using parts from every State in the Nation. It will provide good jobs to hundreds of thousands of middle-class families in places like Lordstown and Toledo and Sharonville. And it will support a decent retirement for a million senior citizens in every corner of this Nation. Nobody wants to write this industry or any industry a blank check, and if Detroit were indifferent to the challenges it faced, then I don't think it would have a very good case to make. But if you need evidence that Detroit gets it, look at last year's labor agreement. Labor and management made unprecedented changes to bring their costs in line with the competition. They didn't anticipate the current economic environment any more than did Secretary Paulson or Alan Greenspan. But if failing to see the future foreclosed access to Federal help, the line of applicants would be very, very short. If that were our standard, the government wouldn't aid the victims of flood or fires. But we don't turn a blind eye to people who live near the Gulf Coast or in the California hills. We help them. Economically and politically, we are the United States, not some confederation of islands, and we must be united in rebuilding a strong and vibrant manufacturing sector, a sector that has withered over the past decade as we tried to build one Potemkin village after another. Our economy can't make it on mouse clicks alone and we cannot live by just lending to one another. We need to build real things, and that is what Detroit does. Helping bankers is fine, but we have it exactly backwards if we help those who don't need it and we ignore those who do. Thank you, Mr. Chairman.",Statement,STATEMENT OF SENATOR SHERROD BROWN 
"Chairman Dodd","Thank you, Senator Brown.",Speech, 
"Senator Allard","Mr. Chairman, thank you for holding this hearing. I am just sitting here and thinking, as a businessman, somebody has handed me the payroll. I have had to compete against my own tax dollars. And I sit here thinking, we don't have the entire automobile industry here before us. I mean, we have a section of the automobile industry and workers who are able to survive, at least show a better balance than what we are seeing here before us. I think I know how they must feel if they have to compete against their own taxpayer dollars if we give them a subsidy, and my question is, are we really serving the consumers of this country a real service if we take one sector and give them a subsidy and another sector of the automobile industry and don't give them a subsidy and we put those workers, we put those companies at risk because they have to compete against companies that are subsidized by the tax dollar. So I am glad we are holding the hearing and hope that we will have a genuinely open and deliberative legislative process on this matter. To do otherwise often produces some of Congress's worst legislation and generally fails to address the root causes. Based on the testimony submitted by the witnesses, it is unclear that we have even identified the single root cause. Thus, I am unsure how we can be confident that the proposed solution will have any effect. While we will hear about the dire consequences should the domestic auto industry fail, it should be even worse if the industry fails and our Nation faces those consequences after pouring tens of billions of dollars of taxpayer money into the industry. So I thank the witnesses for being here today and look forward to their testimony and thank you, Mr. Chairman and Ranking Member Shelby, for holding this hearing.",Statement,STATEMENT OF SENATOR WAYNE ALLARD 
