"Speaker","Speech"
"STATEMENT OF SENATOR MEL MARTINEZ"," "
"Senator Martinez","Mr. Chairman, thank you very much for calling this timely hearing, and thank you also for your very passionate remarks, and I tend to agree with much of what you had to say. Let me begin by just saying that over the last several days I have had the opportunity to travel around the State of Florida, and the news on the ground is really not good. Talking to bankers, real estate developers, and others in the home industry, it is clear to me that until we change the dynamics of what is occurring today where foreclosures continue to pile up, where we continue to see banks--and I am talking now about local banks, I am talking about community banks, I am talking about Main Street banks that are being told by regulators that even though they have performing loans that are on their books, because they are real estate loans, perhaps they should call them in. And all of a sudden we have now builders that are in the toughest of times but able to maintain that business going and keep people on the job, being told that their lines of credit are being canceled or not extended because the banks simply are being squeezed by regulators. This is a real problem. It also relates to the problem that they are facing at the level of not also being sure what is going to occur with TARP. You know, one set of rules was first put out. They were going to try to work under that set of rules, and now changes have been made to how the Treasury is handling the whole TARP matter. I think some clear guidelines so that bankers and others in the lending business know exactly what the rules of the game are going to be are essential, and I think the sooner we do that, the better that it is going to be. Florida has the third highest foreclosure rate in the Nation, and it is clear to me that Florida's entire economy-- and I think the Nation's--is impacted by the homeownership crisis. And in my view, until we stem the tide of foreclosures, until we begin to find effective ways of--and I commend some of the banks that are here today for what they are doing. Some of them have been at some events that we have tried to sponsor to help families stay in their homes. To keep those loans as performing loans and active loans, as opposed to foreclosures, is something I think we need to work toward. Until we get to the bottom of this, until we get to the foreclosure crisis, I do not think any of these other problems are going to ameliorate. I think this crisis began with homeownership problems, and I think it is going to end when we get a handle on that side of the equation. And I believe that your comments are precisely on point. I think we need to ask that as these infusions of capital are being made to the large financial banks, that capital then move downstream and is out there to help local businesses who cannot get credit, to help borrowers who would buy a house if they could just get a loan, and maybe not with 20 percent down but with something different than that. The bottom line is that until we turn the tide of where we are today in terms of the housing crisis and the foreclosure crisis, I believe that our entire economy continues to be at risk. And I look forward to hearing the testimony from the witnesses today. I very much support the efforts by FDIC Chairman Sheila Bair to put a more aggressive approach to loan modifications. I think she is on the right track, and I believe that it is time that we get this done and we get aggressive about it. We have done a number of things, the administration has done a number of things, all well intended and, I think, designed to do some good to the problem. But they have all been timid and they have been late. I think we need to get aggressive and get ahead of the problem once and for all. You are right. We heard a couple of years ago about 2 million foreclosures, and we wish that that was the end of the story. And if we do not get ahead of this, if downward spiraling prices of homes does not get stemmed, if we don't get a floor on the housing economy, I think we are going to see this problem only continue to escalate. Thank you."
"Chairman Dodd","Thank you for that, and, of course, the news this morning is, I think, 9,128 foreclosures on average per day in the month of October, up 5 percent from the month of September and up 25 percent from a year ago. So the problems persist."
"Senator Casey"," "
"STATEMENT OF SENATOR ROBERT P. CASEY"," "
"Senator Casey","Mr. Chairman, thank you very much, again, for calling this hearing and keeping a steady vigilance of this problem. I just have a very short statement. I think that the witnesses here today know as well as anyone in this room knows, anyone in the country would know, that until we get serious about the foreclosure problem, we are not going to be able to tackle this, and no financial system or no financial institution is going to be in good shape until we do that. Unfortunately, the Treasury Department does not seem to have the same urgency with regard to preventing foreclosures and helping homeowners as it had to get the legislation passed and to help financial institutions. Of course, that is my opinion, but I think there is a broad consensus that they are not moving with the same intensity that they moved to get the legislation passed, the emergency economic stabilization legislation passed in October. This foreclosure problem is an ever bleeding wound on our economy, and until we get serious about it, we are not going to rescue our financial system and, therefore, stabilize our economy more broadly. I was just looking at the numbers today from across the country, but just in terms of Pennsylvania, the State that I represent, which is not in the top ten, fortunately for us, still, in October, the fifth straight month where Pennsylvania saw that more than 4,000 foreclosures filings, the largest--I should say the longest such stretch since at least 2005. So we have got much work to do on this issue, and I hope that the Treasury Department moves with much greater speed than they have demonstrated so far when it comes to preventing foreclosures. And that is why I think this hearing and so many like it are so important, Mr. Chairman. Thank you very much."
"Chairman Dodd","Thank you very much, Senator."
"Senator Brown"," "
"STATEMENT OF SENATOR SHERROD BROWN"," "
"Senator Brown","Thank you, Mr. Chairman, for calling this morning's hearing and those hearings that have preceded it. Thank you for all the work you have done in the last several weeks with oversight and with what we need to do, discussing what we need to do in the future. I want to thank our witnesses. I commend the banks that have recently announced major efforts to modify loans in a broad and meaningful fashion. I appreciate the efforts of those on the panel who are advocating on behalf of our Nation's homeowners. Thank you for that. It has been a month and a half since Treasury Secretary Paulson and Federal Reserve Chairman Bernanke and their colleagues came before this Committee to ask for the authority to commit $700 billion for stabilizing our economy. Congress responded quickly to provide that authority, as we know, but as Secretary Paulson recognized in his testimony then, such an extraordinary grant of authority must be accompanied by oversight and by transparency. Mr. Chairman, you were accomplishing the former, the oversight. I am not convinced we have achieved the latter. Almost 3 weeks ago, the people of northeast Ohio learned that National City Bank, which had been in business since 1845, would be purchased by PNC. The taxpayer funds that would have been allocated to National City were instead allotted to PNC. PNC will be able to take advantage of the recent decision by the IRS to permit banks to write off the losses of banks that they acquire without limitation. I do not fault in any way PNC in this. Given the Government's decisions, its actions made sense. It gives every indication it will be a good corporate citizen, as National City has been in Cleveland. But while this was the first acquisition funded by the Emergency Economic Stabilization Act, it appears it will not be the last. Several banks have indicated they plan to use taxpayer capital for acquisitions. I have asked Treasury a number of questions regarding the planned acquisition of National City as well as the larger issue of using taxpayer funds to finance mergers and acquisitions. Several of my colleagues on this panel have done the same. I am not aware of any answers having yet been supplied. The American people are waiting for answers, too. Many of them were not thrilled with the idea of committing $700 billion in taxpayer money to some of the very companies that engineered this crisis. They know we face a credit crunch, but must reconcile that against companies that seem to be carrying on business as usual, as Senator Johnson said, with their lavish retreats and their healthy bonuses. I hope our witnesses today will provide some answers. We all understand, as Secretary Paulson discussed yesterday, the need to change tactics when one approach does not work or when, as Secretary Paulson said, circumstances change. But the purpose of the legislation we passed remains the same: to unfreeze the credit markets. If taxpayers' funds are not going to be used for lending, then we need to give serious thought to whether this effort still makes sense. The whole purpose of the economic rescue bill is to prevent a recession from becoming something worse, maybe not the Great Depression, but perhaps the Not So Great Depression. I mean no offense to our witnesses, but I did not vote to save Wall Street. I voted to save Main Street. I voted to save Main Street not just from the credit crunch that has engulfed the country for the past few months, but from the grinding pace of foreclosures that has gripped my State for several years. I do not see how any strategy to right the economy can succeed if it does not bolster banks' lending efforts and fix the damage from the evaporation of lending standards over the past several years. We have only solved half the problem if we get credit to a tool and die shop, but its employees are losing their homes. We are finding ourselves forced, in effect, to impose underwriting standards in the middle of a loan rather than at the outset. That inevitably is going to be messy. Some loans will still default. Some people just bought too much house or lost a job and simply cannot afford their mortgage or any mortgage. But we owe it to the millions of homeowners facing foreclosure to work with them. It is in the investor's interest to keep that person in the home rather than taking on the expense of foreclosure and selling it into today's market. And it is in the Government's interest to accept an imperfect approach as the better alternative to inaction. As Franklin Roosevelt said some 70 years ago, ``Better the occasional faults of a Government that lives in a spirit of charity than the consistent omissions of a Government frozen in the ice of its own indifference.'' We cannot be indifferent to the millions of Americans who face the prospect of losing their homes. We need to live in a spirit of charity while making very rational--very rational-- decisions on how to deploy the resources of the Federal Government to help both the struggling credit markets and the millions of people who depend on them. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator, and before turning to Senator Schumer, you have made the point, and it deserves being remade. I read this morning about we are going to see the Treasury move now to consumer issues on credit cards and car loans, and that sounds good. But to put that ahead of homeownership to me is just, once again, denying the underlying problem that we face."
"Senator Schumer"," "
"STATEMENT OF SENATOR CHARLES E. SCHUMER"," "
"Senator Schumer","Thank you, Mr. Chairman. I want to thank you for your diligence throughout this period of holding a whole series of hearings. It is vital that we make sure that the programs implemented by Treasury and the Federal Reserve are accomplishing the goals of restoring our financial system and our economy, and these hearings play a major role in that, so I thank you. Now, although we seem to have avoided the devastating effects of a full-fledged depression through the recent emergency interventions, particularly the Government backing interbank lending and business deposits at banks, we still face frozen credit markets for consumers and businesses as well as a recession that threatens to be too long and too painful for the entire country. I am glad that Secretary Paulson and the rest of the Treasury team have finally seen the light and decided to abandon asset purchases. It was the worst-kept secret in Washington that the asset purchases and the auctions Treasury proposed would not work and were likely to be scrapped. During the entire negotiations, from the days you and I, Mr. Chairman, and some of the others sat across the table, Treasury never figured out how to price the assets, whether by auction or by purchase. So it was just a matter of time until Secretary Paulson finally acknowledged that reality, and I am glad he did so we could move on. Now, many of my colleagues and I recognized that capital injections were clearly the correct approach from the beginning, and we gave Secretary Paulson the authority to do them without him asking for them. Now I suspect he is grateful we did, since it has become the most indispensable tool to restore confidence in our financial system, and I am glad we have moved away from auction and asset purchase and to capital injection. But the Capital Injection Program is not working either, not because there is a fundamental flaw in the concept of capital injection, but because of the way the program is structured. Because of the way it is structured, it is not meeting its goals of improving stability in the system and increasing lending the way it should. Treasury's stated purpose for the capital injections was to give banks a strong capital base so that they could increase lending into the economy for things like credit cards, auto loans, and small business loans. But in these uncertain and difficult times where nobody is sure of asset values, banks are inclined to hoard rather than deploy capital. They do not know how much lower the value of the assets they have will go, so they are hoarding the new capital in case they go lower. And in its zeal to include the largest banks and avoid any stigma in participating, Treasury failed to make the rules strict enough to overcome that inclination. And as a result, the Capital Injection Program is not producing very much new lending. Even if Treasury may not be able--now I intend to ask the witnesses here from the banks why they are not lending more with this additional capital. But even if Treasury cannot change the terms retroactively, any new capital injection must come with tougher requirements. Treasury should revise the terms for the next $125 billion, and if they come to us and ask us for the additional $350 billion, I intend to write those provisions--do my best with, I know, the support of many of my colleagues here, to put those provisions into the new terms of the law. Because consumers and businesses around the country depend on credit, if it is not available, the recession will be deeper and longer than it has to be. And yesterday Secretary Paulson said, well, let us focus on auto loans and credit card loans and small business loans. But he is ignoring the best way to get to do it, which is through the Capital Injection Program, but a Capital Injection Program with some stringency, with making sure that the institutions who take it--and I am against forcing institutions to take it; I think that was a bad idea-- but that those who take it, need it, should have to meet some requirements. It is particularly true for small businesses that need credit to expand and create jobs. I just got a call yesterday and saw up in Buffalo a company of 300 employees, been there for a long time, cannot get a loan. Good-paying jobs in Buffalo, they do not come easy, and they are ready to go under even though the firm has been in business for a long time. And I am sure that story can be repeated in every one of our States over and over and over again. Small businesses need credit to expand and create jobs. They also need it to keep their doors open to protect the jobs they have. Millions more jobs could be in jeopardy if we do not fix the lending markets, and fast. The Federal Reserve Quarterly Lending Report for the third quarter reported that 75 percent of banks have tightened credit on commercial and industrial loans to small firms during the third quarter. That was up from 65 percent in the second quarter and 50 percent in the first. So Senator Kerry and I have been working on adding some targeted small business items to the stimulus package, such as temporarily waiving all lender and borrower fees, and increasing the maximum loan amount, and I will be asking these questions in addition to encourage banks to lend to small business as larger banks. I also believe, as some have stated--I think you, Mr. Chairman, and I could not agree with you more--that tougher terms should include more stringent restrictions on executive compensation to ensure that there are not incentives for executives to take excessive risk and more help for struggling homeowners. Chairman Bair's proposal in combination with the change in bankruptcy laws--and I believe this will only work if we change the bankruptcy laws--is the clearest and cleanest solution. One more point, Mr. Chairman. It is critical that we ensure the Government's capital is not wasted in other ways. I am calling for any mergers completed with the help of TARP money first to be approved by Treasury. And this relates to my colleague from Ohio's point. While there are mergers that should take place to improve systemic stability and encourage lending, in a very weak institution a merger may be the right way to go. Giving away Government money so that it can be used to gobble up competitors in a way that will not have any impact on the overall stability of the financial sector should not be endorsed. Mr. Chairman, the Government's assistance has to include significant help from Main Street as well as Wall Street. Consumers and businesses must see improved access to credit as a result of the Government's actions, and struggling homeowners must see a renewed commitment from the Government to help them avoid foreclosure. I look forward to discussing these issues with the panel, and thank you for holding the hearing."
"Chairman Dodd","Thank you very much, Senator. We have been joined by Senator Bayh, and I do not want to spring it on you here just as you sit down, but would you like to make an opening comment, Senator? "
"STATEMENT OF SENATOR EVAN BAYH"," "
"Senator Bayh","No, Mr. Chairman, except to say that I share the concerns of our colleagues as I understand that they have been expressed with regard to executive compensation dividends and, most of all, getting the capital that has been provided into the marketplace to get the job done for which it was intended. So I look forward to hearing from our panelists, and thank you for this very, very timely hearing."
"Chairman Dodd","Thank you very much, Senator. Well, let me welcome our panelists, and I am going to introduce them briefly and then turn to them for any opening statements. Let me encourage you to try and keep your statements relatively brief, if you can, and then we take the full statements, obviously, as part of the record, and any supporting documentation or evidence that you think would be helpful for the Committee to have, we will consider it as accepted at this juncture. So I look forward to your full testimony. Let me, first of all, introduce Martin Eakes, and Martin is no stranger to this Committee. In fact, at the outset of my remarks, I pointed out that we had witnesses in February of 2007 to come and talk about the very issue which is the subject matter in part of today's hearing, and it was Martin Eakes who made the statements that caused some voices in this city and elsewhere to ridicule his predictions of 2 million foreclosures 2 years ago. So, Martin, we thank you for being with us. Martin is the CEO and founder of Self-Help, a community development lender, and CEO of the Center for Responsible Lending. He has received numerous awards, including the MacArthur Foundation Fellowship in 1996, and I want to note, as I did a minute ago, that in 2007, Martin Eakes testified before this Committee--at one of our first hearings, I might add, under my chairmanship--that there would be 2 million foreclosures, a number that was met with great skepticism by people in the industry, and others. I think everyone would agree today that we would be lucky if that were the number, as Senator Martinez pointed out, that we were actually dealing with. Next to Martin Eakes is Barry Zubrow, who is Executive Vice President and Chief Risk Officer for JPMorgan Chase, also serves as the Chairman of the New Jersey Schools Department Authority. I do not know which is the tougher of those two jobs. We thank you for being with us. Our next witness is Mr. Gregory Palm, Executive Vice President and General Counsel, The Goldman Sachs Group, and a member of its Management Committee. He joined Goldman Sachs as a partner in 1992. Previously, Mr. Palm served as law clerk to Justice Lewis Powell of the Supreme Court. We thank you, Mr. Palm, for being with us. Then we will hear from Susan Wachter, who is the Richard Worley Professor of Financial Management and a professor of real estate and finance at the Wharton School, University of Pennsylvania. She served as Assistant Secretary for Policy Development and Research at HUD from 1998 to 2001. The next witness is Anne Finucane. Anne is the Global Corporate Affairs Executive of Bank of America Corporation, also serves as the Northeast President, Executive Vice President of Corporate Communications, and a member of the CEO senior management team. She is someone I have known for a long time. Anne, thank you for being here with us today. We are then going to hear from Jon Campbell, who is the Chief Executive Officer of the Minnesota Region and Executive Vice President of Wells Fargo Bank. In his current position, he is responsible for the Wells Fargo Regional Banking Mergers and Acquisitions Program. And our final witness is Ms. Nancy Zirkin, well known to many of us here. She is Executive Vice President and Director of Public Policy for the Leadership Conference on Civil Rights. Ms. Zirkin joined the Leadership Conference in 2002, and under her leadership the organization has gone from a 10-person operation to four times as many who work on these issues, and, Nancy, we thank you for joining us this morning. With that, Martin Eakes, we welcome you to the Committee, and the floor is yours. "
"STATEMENT OF MARTIN EAKES, CHIEF EXECUTIVE OFFICER, CENTER FOR RESPONSIBLE LENDING"," "
