"Speaker","Speech"
"Mr. Hoekstra","Thank you, Mr. Chairman. It is good to be here, and I am glad you are having this hearing. I will submit my statement for the record--"
"The Chairman","Without objection, all statements from all members will be printed in the record."
"Mr. Hoekstra","Let me just summarize the points that I would like to make today. Clearly, the automobile industry is critical to the United States, and it is critical to Michigan. That is not up for debate. Critically, or also essential, if the Big Three receive taxpayer-funded infusions of cash, I believe all the rules change. And I will explain that as I go through my statement. But I think that as a committee and as a Congress, we need to consider a wide range of alternatives as we take a look at how to get the automobile industry healthy again. The first thing that I think we need to do is we need to take a look at the Federal and the State level to provide incentives so that the consumer can be the driving force behind getting a healthy industry. Drive demand. At the Federal level, I think we should consider a tax credit for new car purchases. At the State level, I think we should take a look at the State policies. Michigan has an illogical sales tax. When someone in Michigan buys a new car, they pay a sales tax on the full purchase price of the car. The State, Michigan, should take the lead. We should only charge sales tax on the differential, the difference between the purchase price of a new car and the trade-in value. So I think the States and the Federal Government need to take a look at how we can drive demand for new car purchases to help get the Big Three moving again. The second thing that I think we need to do is we need to take a look at some of the Federal policies that have or will be implemented or are being considered for implementation. The first is we have provided this $25 billion for the industry to retool itself to move towards new CAFE standards. In this economic downturn, is it appropriate for us to consider delaying the implementation of CAFE standards for a period of 3 to 5 years and use those dollars for other things? Or recognizing that provides significant savings to the automobile industry, and that might be preferential to an infusion of taxpayer dollars into the auto fleet? The second thing that we ought to consider is there has been a lot of discussion about whether there will be State standards for CAFE or emissions. Should Congress reassure the Big Three that we are going to have a consistent national standard for safety standards, for CAFE standards, and emission standards so they don't have to worry about the complexity or the confusion that they would be under if States started implementing various standards for them to meet for them to sell their cars in their States? A third point is if the committee and Congress finds itself moving down the path of providing taxpayer assistance, the rules do change. These companies, the workers, employees, and management are now accountable to the shareholders. We have a fiduciary responsibility to protect the interests of the taxpayer. Yes, these companies and these employees now are accountable to Joe the Plumber and others. You know, in my district, the average manufacturing salary or the average manufacturing salary across the country is $31 an hour, including fringes. For the transplant countries, it is $48 an hour. For workers in the Big Three, it is $73 per hour. Should manufacturing workers who are making $31 an hour, or $48 an hour, should their taxpayer dollars be used to provide assistance to blue collar and white collar workers who are maybe making significantly more than what they are? These are struggling industries. I have a lot of these suppliers in my district. There needs to be an element of fairness and sacrifice as we go through this process. Mr. Chairman, I am glad to see that in, I think, some of the legislation that you have brought forward you have strengthened the requirements on CEO pay and capping CEO pay. Because what we have seen in the financial bailout package, you know, when the companies set aside $40 billion for bonuses, we have done something wrong. And Mr. Chairman, of interest to yourself and myself, let me raise one final point: Federal Prison Industries. How does that fit with the automobile industry? Federal Prison Industries is an $800 million business rapidly growing to be a billion dollar business. They make $150 million of automobile components, and they make over $100 million of office furniture. These are industries that are struggling. They should at least have the opportunity to compete for that business. Thank you, Mr. Chairman."
"The Chairman","The gentlewoman from Michigan, Ms. Miller. "
"STATEMENT OF THE HONORABLE CANDICE S. MILLER, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF MICHIGAN","  Mrs. Miller of Michigan. Thank you very much, Mr. Chairman, Ranking Member Bachus, and all the members of the committee. I can't tell you how much we sincerely appreciate you calling this hearing and allowing all of us to come here today and make our case for saving millions of jobs, not just in Michigan, but all across our great Nation. You know, a number of critics have said the domestic auto industry is a dinosaur, that it is too fat to survive. But the truth is that over the last number of years, America's domestic auto manufacturers have made very tough decisions to make their operations leaner and more competitive. In Michigan, unfortunately, we have seen the loss of over 400,000 manufacturing jobs as the auto companies have restructured themselves. And if those critics who think there is just too much fat in the industry really think that, I would invite them to come to Detroit, come to, for instance, Macomb County, which I am very proud to represent along with Sandy Levin and Carl as well, and to visit some of those who have been laid off. Or maybe they could visit with some of those whose homes are now in foreclosure, or visit some of those who have worked their entire lives and are now fearful that their jobs are going to go away. Or they could visit with some of the retirees who worked so hard to earn their pensions and now face the loss of substantial portions of their income if their pensions are thrown into the PBGC. Or perhaps they could tell those people that they are part of an unsustainable business model, and that they need to be sacrificed. The fact of the matter is that this industry, for all of its faults, has made very tough decisions. It has cut to the bone and it has dealt with crisis after crisis to return to profitability. It has been handed new government mandates, regulatory mandates that the experts say will cost this industry as much as $86 billion in order to comply. And of course this at a time of an economic downturn. It has dealt with skyrocketing health care costs, and it has worked with its employees to make major concessions to help the companies survive. But the final blow was an economy in a meltdown situation brought on not by the mistakes of the auto industry, but by those on Wall Street. Many have said that the problem with the domestic auto industry is that they don't make products people want to buy anymore. That is simply untrue. Do you know which company actually makes the most models that get over 30 miles to a gallon? That is General Motors. Or how about the car company that has the highest mileage SUV in the entire world? That company is Ford. And I am proud to drive a Ford Escape Hybrid. It is General Motors that is working to bring the very next great innovation to the auto market. The Chevy Volt extended range electric vehicle could revolutionize the industry, and will do it with American designed and American built technology. So the domestic auto industry's problem is not a lack of product, because that product is getting better each and every day. The problem is a lack of customers brought on by the economic meltdown. The actions of Wall Street have stifled consumer confidence, and they have frozen the credit markets and made auto loans unavailable for too many consumers. Last year, over 16 million vehicles were sold in this country. In October, the annualized rate of vehicle sales was at 11 million. And that is not the result of the product, that is a result of consumer confidence in the availability of financing. So this Congress just 7 or 8 weeks ago passed a $700 billion bailout of the banking industry to help Wall Street to better times and to free up credit, $700 billion sent to those who caused the problem in the first place. And today all we are asking is that $25 billion of that money be targeted as a bridge loan to support the domestic auto industry. I would say this as well, Mr. Chairman, and all the members of the committee, I hope you think about the very rich, rich heritage that the domestic auto industry has had on our Nation in times of need, in times of national crisis. Southeastern Michigan was actually, during World War II we were known as the arsenal of democracy because we had the manufacturing capability to build the armaments that literally, literally led the world to peace. There were a couple of years where we didn't even produce automobiles because we were producing tanks and Jeeps, and we were fully engaged in the war effort. And I hope we would think about that as we are looking at perhaps the demise of a huge segment of our manufacturing segment. As well after the horrific attacks of our Nation of 9/11, when the terrorists were trying to bring our economy to its knees, it was the domestic auto industry, led by General Motors, I would tell you, that started the Keep America Rolling Program with the zero interest financing and the rebates, etc., that kept the workers working and kept America buying. And I will also say this, and let me just close on this, the domestic auto industry literally created the middle class of this great Nation. The middle class was not created by AIG or Bear Stearns or Lehman Brothers or whatever. They might have created the upper class, but they did not create the middle class. The middle class was created by this great industry. We are facing some tough economic times. We are asking for a loan; not a bailout, but a loan. And I think it is entirely appropriate that this Congress sees to it that happens. Thank you very much."
"The Chairman","Before I turn to Mr. Levin, let me just say, and we don't under our rules allude to a TV audience, but let me make a factual statement. I have been watching there. It may appear to people watching this that there is some lack of interest on the Republican side on this important issue. I want to stress again, unfortunately, there was a scheduling conflict. The Republican House Members have a conference that is going on now, their official organizing conference. It is important that they be there. The fact that there are more Democrats than Republicans is no indication of a disparity in interest. We unfortunately had this situation where people had to be in two places at one time. And I know as soon as they can they will be coming back. I didn't want to have any false impressions created by TV, God forbid that should ever happen. The gentleman from Michigan. "
"STATEMENT OF THE HONORABLE SANDER M. LEVIN, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF MICHIGAN","  Mr. Sander Levin. Thank you, Mr. Chairman, Ranking Member Bachus, and all of my colleagues. I was in the Senate yesterday and heard some of the testimony, and I think the issues were raised and answers were given, and awfully good answers in most cases, if not all. I think what was missing is the sense of urgency, a sense of urgency. Lehman Brothers went under. This government did not act. A spark was set off that went around world. This industry now faces utter urgency. Yesterday, the Big Three indicated how much they thought they might well draw on the $25 billion. They needed it, and they need it as a bridge in the next few months. We can't leave here this week and take a chance. President- elect Obama has said that the auto industry is the backbone of American manufacturing, and we can't leave here and see the backbone splintered. This is an international credit crunch. My kid brother, I am older, referred to China. Europe is being asked, the Commission, for over $50 billion to help their auto industry. And we are thinking of leaving here and taking the risk of bankruptcy? There is a looming cliff, and we have to act. I want to spend a few minutes, if I might, talking about some of the issues, Mr. Bachus, that you raised. You talked about people sitting down and facing the problems. I worked in the auto industry when I was a kid. It is a very different industry from then to be sure, and from 10 years ago, and I think from 5 years ago. As has been mentioned by others, there has been restructuring and cost cutting. Look at the number of employees who have gone: GM has reduced its head count by 84,000; Chrysler by 32,000; and Ford by 51,000. They have closed plants, and they have done this in discussions with the labor movement. There is talk about quality, and I hear some references to dinosaurs. Ford, for example, has tied Honda and Toyota in quality, according to the Consumer Reports. And as mentioned, GM has more cars that get 30 miles per gallon than any other company. That is a dinosaur? The Chevy Volt. Chrysler warranty claims dropping. This is a vibrant, alive industry that now has improved and faces a circumstance outside of its control. And everybody else is acting in this world. Are we going to leave and not act? Let me just say, if I might, a word about bankruptcy. I saw two articles today in the paper, one by Mitt Romney. I won't comment, because he came to Michigan and said, ``I will fight for the auto industry.'' The other went through the bankruptcy issue. Bankruptcy Chapter 11 will mean Chapter 7 and the liquidation of a company. People may get on an airline and go from Washington to Erie, Pennsylvania, or I forget, Wilkes- Barre, Pennsylvania, but they won't buy a car if they are not sure there is service or if the warranty won't be met. So let me just say one last thing about an issue that has not been well versed, I think. My brother is modest. He, years ago, worked to have developed a national automotive center in the defense area. It is in Warren, in the district I represent. It has the responsibility--I am almost done. It has the responsibility for the development of vehicles for the military. There is a complete interaction between the automotive center and its development of vehicles for the military and the Big Three. Is there going to be that kind of synergy between the Defense Department and companies that are owned and run by foreign manufacturers? We can't stand to lose the domestic auto industry for either economic or national security purposes. We need to act this week."
"The Chairman","The gentleman from Alabama would ask for 30 seconds to make a clarification."
"Mr. Bachus","Thank you, Senator. I appreciate your--or Congressman, I appreciate your remarks. Let me say this: I have never myself, and you didn't say this, but I never said that GM or Ford or Chrysler was a dinosaur. Mr. Sander Levin. I know."
"Mr. Bachus","I would never say that. In fact, I drive two GM cars and they are great cars. I drive a Ford car. There are some cars we all know that there are a lot of models, a lot of problems. They have made changes. I don't think the American people are aware of the changes they have made. And finally, this thing about AIG, they pay their employees a lot. And I realize that when you give to AIG and you give to Lehman Brothers, you know, a part of fairness is why not the automobile industry? And it to me is every bit as important as those Wall Street companies, if not more important. So, I think that what we are looking for is a sacrifice and assurances to make sure that it is a solution, and not just a postponement. Mr. Sander Levin. Mr. Bachus, I fully agree, and the Big Three have agreed to a new wage structure. People are going to come into their plants earning $14 an hour and not have a defined contribution plan. And I think if people can aspire to have good health care and pensions like was worked out between the Big Three and the United Automobile Workers, that is an important part of America and aspiration to a solid middle class. I think you agree with me."
"The Chairman","I would just note, and I get the gentleman's point, but Lehman Brothers is probably not the best example of people who got anything; they got stiffed."
"Mr. Bachus","That is right."
"The Chairman","There were others, however. The gentlewoman from Michigan. "
"STATEMENT OF THE HONORABLE CAROLYN C. KILPATRICK, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF MICHIGAN"," "
"Ms. Kilpatrick","Thank you, Mr. Chairman, and members of the committee, for allowing us to come today before our powerhouse CEOs who run the most effective, outstanding manufacturing companies in our country and the world. The American auto industry is alive and well, employing over 13 million direct and nondirect employees who benefit from the over $340 billion worth of payrolls every year. I come today to ask for your quick, honest, thorough, comprehensive review of what we have before us today. The country is in total crisis, as is our industry at the moment. It is the last manufacturing base that we have in America. We must save this industry because of that manufacturing base, as well as it moves to our energy independence as we move into this 21st Century. Our car companies will build better, more efficient, environmentally sound cars as we move forward, and have made that commitment in previous energy legislation that has come before us. The jobs, the businesses, the revenue that our Federal Government, State government, local cities, and townships receive from this industry is paramount. It is not to be taken lightly. As was mentioned by a couple of our other Michigan bipartisan panel as you have had, Mr. Chairman, the military, our own military, is at stake here. Our car companies build the tanks, build the Humvees, build the armed resistant tanks that go through these wars, and I hope we end these wars very soon, lest we have none. Do we want to turn that over to our competitors? I think not. Our military and national security are at stake here. Since World War II, when our automobile companies built those same vehicles and helped us to win that war, the tanks, the Jeeps, the trucks that support the men and women in our military, often created the technology that helps us navigate in our own personal cars, brakes that last for thousands of miles. No other car company can say that. They protect our bodies in accidents. We can't afford to lose these intellectual properties that the American auto industry, only they provide today as we move forward. Our economy and our troops cannot survive if in fact our American auto industry goes under. And we know you won't let that happen. It is a loan. In the 1980's, when Chrysler came to this Congress and asked for assistance, at that time, I was a member of the State House of Representatives. Not only did we give that loan, Chrysler paid the loan early, and our Federal Government made $800 million more than was given to them at that time. I predict when we allow these companies to do the same, we will see growth and development and energy independence move as we move throughout this time in our lives. It is a critical time. Some of our colleagues don't understand. And a lot of times as leaders we have to be the ones, which is why we are chosen leaders, to educate, to demonstrate, and to let our constituents know that the American auto industry deserves our assistance, deserves the protection of those 13 million plus. And in my written testimony we have outlined from the sources of the Bureau of Labor Statistics, the Center for Automotive Research, and the National Automobile Dealers over 13 million job-related jobs in this economic automobile industry that we have before us. So we have to be very serious. And as my colleagues say, we have to be very quick. This is not something that can languish over to the next Administration, really over for the next month. It is that critical. Over 1 million pensioners who built the industry, who helped to build the middle class, who deserve their pensions be protected are a part of this bridge fund that we are asking you to approve for us. As we come to you today, just know that the energy independence, the manufacturing base that is the only one left in our country, the revenue that is generated from these companies is the sustaining force of our country. It is not a bailout; it is a loan. We will return it--5 percent interest over the next 5 years, another 9 percent over the second 5 years. Don't let the automobile industry die because of our inaction. We have a responsibility to the children, to the villages, to the schools. We have a responsibility to the workers to make sure that they can have a decent living. We are in a very precarious situation as our country moves into the next Administration and throughout this century. What we do over the next 24 or 48 hours will determine what America will be for the next 50 to 100 years. I urge you to act. And thank you, Mr. Chairman, for your bill, with some of the things that you put in your bill that will help as we monitor and work with the auto dealers, the auto companies. And let me just, as I close, say something about the dealers and the ethnic dealers particularly. I am told that over the next 60 days, if something is not done, we will lose over 60 minority automobile dealers. If it is longer, over 700 will go out. And neither the bridge loan nor the restructuring loan addresses that. I am pleading for you, Mr. Chairman, and members of this committee that we take a look at that. Those are thousands of families, thousands of children, revenues to cities and villages that must be protected. Thank you for the opportunity to testify before you today. I ask that you move swiftly, and assist the only manufacturing base that we have in America, the healthiest, the best. We ask for your assistance. Thank you."
"The Chairman","I thank the gentlewoman. I thank all my colleagues for testifying quite succinctly, all on the point. We will excuse all of our colleagues now. And I did have a request, because there are some other meetings. The gentleman from California, Mr. Baca, had a unanimous consent request, I believe."
"Mr. Baca","Thank you very much, Mr. Chairman. And I appreciate you holding this very important meeting right now, especially on the automobile industry, because the American people and the taxpayers are asking us to do something about this recession. And this impacts the recession right now, based on the amount of jobs that will be lost, you know, and basically what we are asking for is a loan. There is a whole difference right now in reference to the automobile industry asking for a loan to enable GM, Ford, and Chrysler to continue operating and avoid liquidation in the near future. The car industry represents almost 4 percent of the U.S. gross domestic products; 1 of every 10 U.S. jobs are impacted in the U.S. auto industries. And that impacts working families, it impacts our cities, and our communities as well. But Mr. Chairman, I wanted to ask again, this is a question I would like to ask the panel."
"The Chairman","No, we are not going to be having questions of the panel."
"Mr. Baca","I basically wanted to support this legislation. I think it is important that we deal with it. It impacts the United States. The American people are asking us to do something. This is a step in the right direction. And I believe that we have to support it. We bailed out everybody else. And what we are doing now is providing a loan, providing assistance to keep the American people working in our communities. Thank you very much."
"The Chairman","Thank you. Mr. Sander Levin. Mr. Frank, thank you for all of your work, and I hope everybody will take a look at the bill that you introduced."
