"Speaker","Speech"
"Mrs. Biggert","Thank you, Mr. Chairman. It is no secret that one of the reasons our country got into this financial mess in the first place is because there simply were too many regulators who weren't doing their job and not talking to one another. Thus, I am very skeptical that for consumers the answer is making government bigger by creating a new Federal agency that is paid for by taxpayers, that tells consumers what financial products they can and cannot have, and tells financial institutions what products they can and cannot offer. There is no question that our financial services regulatory structure is broken; and for both consumers and the health of our financial services industry and the economy, we need to clean it up. However, I fear that we are moving in the wrong direction when we strip from the banking regulators their mission to protect consumers. Instead, we place that responsibility with a new government bureaucracy, an agency that I think should really be called the Credit Rationing and Pricing Agency. Why do I say this? Well, because this new agency, charged with deciding what is an affordable and appropriate product for each consumer, can only result in one or more of three things: First, many consumers who enjoy access to credit today will be denied credit in the future; Second, riskier consumers will have access to affordable products, but who will pay for that risk? It is the less risky consumer whose cost of credit will increase; and Third, financial institutions will be told to offer certain products at a low cost to risky consumers, which will jeopardize the safety and soundness of that financial institution. Secretary Geithner last week couldn't really answer the question, would the safety and soundness banking regulator trump a new consumer regulator if the consumer regulator's policy would put the bank in unsafe territory? We must first do no harm. We must find a balanced approach to financial regulation. I think our Republican plan that puts all the banking regulators and consumer protection functions under one roof is a better answer for the consumer and really gets to the heart of preventing another financial meltdown. I look forward to today's hearing and I yield back."
"The Chairman","The gentleman from Texas, Mr. Green, for 2 minutes."
"Mr. Green","Thank you, Mr. Chairman. And I thank you for the introduction of H.R. 3126. I am eager to hear commentary on H.R. 3126. I believe that we can have consumer protection as well as safety and soundness; I don't think these things are mutually exclusive of each other. I don't think that legislation is perfect, but I do think that we can do things to perfect it. And I am interested in being a part of the perfection process to make sure we have safety and soundness as well as consumer protection. Thank you, Mr. Chairman. I yield back."
"The Chairman","The gentleman from California, Mr. Miller, for 2 minutes. Mr. Miller of California. Thank you, Mr. Chairman. I want to thank you for holding this hearing today. And I believe that everyone in this room would agree that our current regulatory system failed to adequately protect not only the markets, but investors, and it does need to be restructured. However, I believe we need to proceed with caution to ensure that legislation does not overregulate our markets, stifle innovation or take choices away from consumers. I want to thank the chairman for bringing up the issue of mark-to-market. I believe it was in February of last year that I introduced an amendment on a bill, the housing bill, that required the Federal Reserve and the SEC to look at mark-to- market, perhaps take part of it and revisit it and restructure it, and perhaps even avoid implementing portions of it at that point in time. It is sad to say, I think I did that 3 or 4 times, and the Senate removed it from every bill we sent over there. I think, had we moved more aggressively in that direction, perhaps some of the problems we face today might have been avoided. There has been much debate about Freddie and Fannie. I know in 2002-2003, we also passed legislation providing a strong regulator and providing oversight for Freddie and Fannie that perhaps might have avoided some of the circumstances they are facing today. But the concept of not having a Freddie or Fannie there today, when they are providing about 73 percent of all the loans out there and the guarantees in the marketplace, is bothersome to me. And if you include FHA in that, between Freddie, Fannie, and FHA, over 90 percent of the loans made today are taken by those or guaranteed by those companies. The fact is that with liquidity as it is, the banks just don't have the liquidity on hand to make fixed-rate 30-year loans and hold those loans in many cases. I think one thing we didn't do was open Freddie and Fannie up to the high-cost areas. We did that much later, in fact in this last year, but I think had we done that early on there would have been more liquidity in the overall marketplace, and I believe that certain portions of this country wouldn't have been discriminated against because they weren't having the option to participate in the program. I really hope that the comments by this group of distinguished individuals today will be honest, above board, and really tell us your concerns. I am concerned that we overregulate you. We need to allow the market to take its course. We need to allow innovation within the marketplace, and especially within your industry, we need to allow for innovation. I think sometimes we are not timely in implementing programs like mark-to-market. And I think sometimes we react overaggressively after the fact when things have occurred, and I am hoping we don't do that in many cases. I hope we are thoughtful in what we are doing here, we discuss the pros and cons as it applies to your industry, and we come up with something that is reasonable. Mr. Chairman, I thank you and I yield back the balance of my time."
"The Chairman","The gentleman from Georgia, Mr. Scott, for 2 minutes."
"Mr. Scott","Thank you, Mr. Chairman, and thank you for this hearing. This is an important hearing. As I have often said, the banking industry is the heart of our financial system, and through it, everything flows. We have so much on our plate as we deal with the President's regulatory reforms: the new financial oversight agency, the Consumer Financial Protection Agency; the Federal Reserve and its role as systemic regulator; the creation of a council of regulators; the FDIC's role; the merger of the Office of Thrift Supervision into the OCC; title rules on banks that package and sell securities backed by mortgages and other debt; proposals that companies issuing their mortgages retain at least 5 percent on their books; and the requirement that hedge funds and private equity funds register with the SEC and open their books to regulation. We have a lot on our plate to deal with in this regulatory reform. And on top of that, how do we make this work with our State, our Federal, and international regulators, all in our efforts to ensure the stability of the financial services sector and protection of the financial consumer? What a challenge we have. It is the banking community that is at the heart of it, and this is why this hearing is so vital and so important. Thank you, Mr. Chairman."
"The Chairman","The gentleman from Texas, Mr. Hensarling, for 2 minutes."
"Mr. Hensarling","Thank you, Mr. Chairman. Under the national energy tax, House Democrats want to help decide what cars we can drive. Yesterday, House Democrats announced a plan to help decide what doctors we can see and when we can see them. And now under CFPA, House Democrats want to decide whether or not we qualify for credit cards, mortgages, or practically any other consumer financial product. Yes, there is a troubling trend. The CFPA represents one of the greatest assaults on economic liberty in my lifetime. It says to the American people, you are simply too ignorant or too dumb to be trusted with economic freedom. Therefore, five unelected bureaucrats, none of whom know anything about you or your family, will make these decisions for you. But never fear, surely several of them will have Ph.D. by their names, and they will engage in vigorous discussions about consumer credit issues at very exclusive cocktail parties in Georgetown. This is the commission that will now have sweeping powers to decide under the subjective phrase ``unfair,'' what mortgages, credit cards, and checking accounts you may qualify for. Sleep soundly at night. To take from consumers their freedom of choice, to restrict their credit opportunities in the midst of a financial recession, all in the name of consumer protection is positively Orwellian. Let's protect consumers from force and fraud. Let's empower them with effective and factual disclosure. Let's give them opportunities to enjoy the benefits of product innovations like ATM machines and online banking. And let's not constrict their credit opportunities. A consumer product Politburo does not equate into consumer protection. I yield back the balance of my time."
"The Chairman","The gentleman from Texas, Mr. Green, for 2 minutes. I am sorry, the gentlewoman from California."
"Ms. Waters","Thank you very much, Mr. Chairman. I am pleased we have an opportunity this morning to interact with the banking industry. I am particularly pleased that many of our witnesses have indicated they support more regulation for the shadow banking industry, a collection of unregulated lenders who operate outside of State and Federal oversight due to their nonbank status. It was, yes, many of these lenders who preyed on customers with products such as no-doc loans, and helped erode the lending markets which compromised the foundation of our economy. However, I am still concerned with the consumer-related activities of regulated banks. Large banks, in particular, have substantial interactions with the public, be it as a mortgage servicer, as a place for consumers and small businesses to access necessary credit. I would agree with you that additional regulation would be unnecessary were our financial system functioning properly. However, data from the Federal Reserve on the availability of credit shows this is not the case. Likewise, neither do the calls I receive from my constituents, the ones who are facing foreclosure, yet cannot reach their servicer to modify their loan. After all that we have gone through in trying to make loan modifications available to deserving people, we still have people who cannot reach their servicers. And even when they do, the servicers are not working out credible loan modification arrangements. Clearly, the mechanisms we have to protect consumers and ensure their access to credit are inadequate. I believe that a Consumer Financial Protection Agency is vital to the proper functioning of our economy. Our current crisis began when collateralized debt obligations and mortgage-backed securities began to be packed with exotic products such as no-doc and liar loans. It was exacerbated as consumers were continually squeezed with excessive penalties and fees from bank products, reducing purchasing power and leading families everywhere to make tough decisions. A strong regulator, one which focuses solely on consumer safety and champions simpler disclosure and products would have prevented all of this. Thank you, Mr. Chairman. I yield back the balance of my time."
"The Chairman","The gentleman from New Jersey, Mr. Garrett, for 2 minutes."
"Mr. Garrett","Thank you, Mr. Chairman. Let me just make two points. The first one--I don't want to single out any single member of this committee, because what I want to say is a reflection on the process and not just the individual, because he is certainly not alone. But this last Monday, in the American Banker magazine, this member of the committee was asked this question: ``How will a dispute be settled between the safety and soundness regulators and the newly formed CFPA?'' And he responded, ``Unfortunately, I can't give you an answer to that.'' He went on to say, ``Your question is a good one, because you have to think about what you haven't thought about, and I haven't even thought about how a dispute between the agencies would be resolved, so I had better figure that out.'' Now this comment, mind you, comes from one of the bill's sponsors, who just a couple of days ago had not thought about a process that is basically fundamental to the issue that is in this bill. As I stated before, I am not singling out a single member, because I think other people have the same questions. They haven't had the time to think this all through, nor has the Administration thought about the unintended consequences of their proposal--this, despite the fact we rush long into the April break--I mean the August break--with the goal of getting this rammed through Congress without having thought it through. Secondly, you know, there was an op-ed by Peter Wallison recently which points out that traditionally in this country for consumer protection we talk about disclosure, adequate disclosure. And it is always assumed if you have adequate disclosure, that regardless of the level of sophistication of the consumer, the consumer would make a rational decision as to what he was doing. If the Administration's proposal is put through, however, the consumer will be told that regardless of the level of his sophistication, his education, or perhaps his intelligence, he is not going to be able to understand what is being offered to him. You know, this Administration has made a fairly dramatic move to make more and more decisions in place of the decisions that have been traditionally been made in the place of the consumer, whether it is in the area health care that you talked about, the bankruptcy process or the like. Quite honestly, I don't think Americans want government bureaucrats deciding if they are smart enough or sophisticated enough to take out a line of credit at the local retailer, or policing whether the credit card that they choose offers reward points or not. When you come down to it, having choices is part of being an American. With that, I yield back."
"The Chairman","The gentlewoman from Kansas for 2 minutes."
"Ms. Jenkins","Thank you, Mr. Chairman. For months now, this body has been attempting to relieve the pain felt by our constituents because of today's economic turmoil. However, politicians should not use the current financial crisis as a convenient excuse for a massive overreach of government intervention into our free markets. Smart and lean regulation can be effective, allow free markets to innovate, and balance consumer protection. Innovation is the base of American economic strength. Killing innovation, whether through overregulating or by allowing only plain vanilla products, could hinder access by individuals and businesses to sound, yet creative, financial products. Plus, many of the proposals before us may not address the real faults in the system. The regulatory compliance costs alone may severely impact smaller financial institutions at a time when many of these institutions in Kansas are already struggling. I am eager to hear this week about how we can best reform our system, protect consumers, and allow for vibrant growth. Regulatory restructuring is not to be taken lightly. I urge my colleagues to proceed with caution, taking into account unintended consequences these reforms may have on the financial industry and the consumer. Thank you, Mr. Chairman. I yield back the remainder of my time."
"The Chairman","We will now hear from Mr. Watt, then we will be able to hear one of the statements, and then we will break. Mr. Watt is recognized for 1 minute."
"Mr. Watt","Thank you, Mr. Chairman. I really had planned not to give an opening statement, but Mr. Garrett and his comments provoked me; and I did want to be clear that in answering the question that the gentleman asked, I don't think an appropriate response or answer is--just as if you have a safety and soundness regulator, you wouldn't have the consumer regulator overrule the final decision on safety and soundness, I don't think the appropriate response is to have a safety and soundness regulator overrule and be the final word on consumer issues."
"The Chairman","Would the gentleman yield me his last--"
"Mr. Watt","I am happy to."
"The Chairman","First of all, if we have the answers before the hearing, people are upset. And if we have the hearing before the answers, people are upset. If people want to be upset, there is nothing I can do to stop it. I will say this: I can guarantee that any legislation that comes out of here will make it clear that no bank will be faced with any conflicting demands and that there will be, very clearly, a final resolution matter, and no one will be subjected to that double standard. And now we are going to take one witness. And the members may know that in seniority, two people elected at the same time, if there is a member who had prior service that was interrupted, that member gets seniority. So following that principle, the former member of this committee, the gentleman from Texas, as he then was, Mr. Bartlett, will be our lead witness representing the Financial Services Roundtable. "
"STATEMENT OF THE HONORABLE STEVE BARTLETT, PRESIDENT AND CHIEF EXECUTIVE OFFICER, THE FINANCIAL SERVICES ROUNDTABLE"," "
"Mr. Bartlett","Thank you Mr. Chairman, Ranking Member Bachus, and members of the committee. The focus of this hearing is on the future, as it should be, but I want to begin with an apology about the past--I said this at other times, in other forums, and in other places for perhaps a year; John Dalton, representing the Roundtable and Housing Policy Council, said this the last time he was before the committee--and that is, our sincere--my personal, sincere apologies and those of our organizations for the role that we played and I played in failing to see the crisis in time to help to avert it. So I accept my responsibilities. And we are here to set out some responsibilities to seek reform to avert the next crisis. It is the Roundtable's view and my view that this reform should be comprehensive, should be systemic, and should be quite large in terms of its scope of averting the next crisis. The fact is, there is a lot of blame to go around, a lot of sources of the problem; but the number one problem, it seems to me, that brought us here was the regulatory system that is in chaos in terms of its structure. The current system is characterized much more by silos of regulation than coherent regulation, and that introduces hundreds of different agencies who regulate the same companies with the same activities in totally different ways based on different statutes, different standards, different systems, different goals, with a total lack, or virtually total lack, of common principles and common goals. So I am here today to start with this committee to urge comprehensive reform. The Roundtable supports bold reform, comprehensive reform that will strengthen the ability of our financial systems to serve the needs of consumers and to ensure the stability and integrity and safety and soundness of the financial system. To be clear, the status quo is unacceptable. I am going to comment orally on several components of the legislation or the proposal that has been proposed by the Administration. I have about 15 in total in my written testimony. I will offer four or five."
"The Chairman","And without objection, all submissions by any of the witnesses on any material will be accepted into the record."
"Mr. Bartlett","I will comment on four or five of those in my oral testimony. One is the Consumer Financial Protection Agency, no doubt the subject of the largest amount of heat and attention by this committee, as it should be. The Roundtable believes that strengthened consumer protection is an essential component of broader regulatory reform. To that end, we endorse the spirit to ensure sound protections and better disclosures for consumers, but we strongly, strongly oppose the creation of a separate, free-standing Consumer Financial Protection Agency. Rather than create a new agency and bifurcate consumer protection from safety and soundness, we recommend that the Congress enact strong national consumer protection standards for all consumers. We are not here to advocate the status quo; we are here to advocate stronger regulation. In short, we support consumers, we support financial regulatory reform, we support protection, and we oppose the agency. Second, systemic risk regulator and the so-called Tier 1 financial holding companies: An essential part of regulatory reform legislation is the creation of a systemic risk regulator. Today, no single agency has the specific mandate or surveillance purview or the accountability to detect and mitigate the risks of financial stress in future financial crises. We strongly support the designation of the Federal Reserve Board as a systemic risk oversight authority. However, the Board should not be added as an additional super-regulator. Rather, it should work with and through the powers of prudential supervisors in nonemergency situations to achieve their goals. We support a national resolution authority. The recent financial crisis demonstrated the urgent need for that authority. The Roundtable supports and has advocated for the establishment of a resolution regime for insolvent nonbank financial institutions. We recommend that the Treasury Department have the authority to appoint the appropriate prudential regulator for an institution upon determination that authority is necessary. However, we strongly believe that the FDIC and other agencies that are set up for those sectors should be segregated and held off just for the sectors that those funds have been designated for. Insurance: The Administration's proposal recognizes ``our current insurance regulatory system remains highly fragmented, inconsistent and inefficient,'' and ``has led to a lack of uniformity and reduced competition across State and international boundaries, resulting in inefficiency.'' Well, you get the picture. That is from the Administration's statement. So at the Roundtable, we think a logical extension of that should strongly support the adoption of a Federal insurance charter as part of this regulatory reform for national insurers, reinsurers, and producers under the supervision of a single national regulator. We urge the committee to consider H.R. 1880, the National Insurance Consumer Protection Act offered by Congresswoman Bean and Congressman Royce as part of this regulatory structure. Mr. Chairman, the Roundtable supports comprehensive reform now. We recommend a number of practical and important improvements to this legislation to achieve that reform. I yield back. "
"The Chairman","We will now recess. We will vote. It looks like there is one adjournment vote. So we will be able to come back fairly quickly, and we will get to the rest of the witnesses. The committee is in recess. "
"The Chairman","The hearing will reconvene. I have been told by the staff that the timer is broken, so I will be looking at the clock and going by the clock. That doesn't mean you won't get much time. I will try to give people--I will try. That is not hard, except I may forget. That will mean you have a minute to go, so people will have a chance to wind up what they are saying or, to use the terminology of the industry, they will have a chance to resolve their statements; which means put you out of business, as we know. That is a nice way to say that. So we will now go to John Courson, who is president and chief executive officer of the Mortgage Bankers Association, and my very able colleague here has a timer of 5 minutes, very good. So we have a 5-minute timer from Mr. Neugebauer. Thank you. Mr. Courson, please go ahead. "
"STATEMENT OF JOHN A. COURSON, PRESIDENT AND CHIEF EXECUTIVE OFFICER, MORTGAGE BANKERS ASSOCIATION"," "
"Mr. Courson","Thank you, Mr. Chairman. Let me say from the outset that MBA supports regulatory modernization and strengthening our consumer protections. Our country's economic crisis gives us a once-in-a-generation opportunity to really improve the regulation of our mortgage markets. These improvements to the financial regulatory structure will have a profound effect on the availability and affordability of mortgage financing. We believe they must be judiciously considered so reform is done right. Today's financial regulatory system is a patchwork of State and Federal laws. While MBA strongly supports the Congress' and the Administration's efforts to improve this system, having reviewed these proposals through the prism of our regulatory modernization principles, we do have some concerns. MBA's principles include that all parts of financial services regulation must be addressed comprehensively and regulatory changes should focus on substance, not form. Uniformity and oversight and interpretation of standards should also be promoted whenever possible. Collaboration among regulators and transparency should be required. Appropriate borrower protections must be balanced with the opportunities for the industry to compete and to innovate. Finally, attention must be given to ensure the continued availability and affordability of sustainable mortgage options. With these points to guide our analysis, MBA has the following concerns about the creation of a consumer financial protection agency. Establishing a new consumer protection regulator, while also maintaining the authority at existing regulators, may actually weaken consumer protections by disbursing regulatory power and removing consumer protection from the mainstream of the regulators' focus. In addition, CFPA may result in a worse patchwork of Federal and State laws as well as uneven protection and increased costs for consumers. To truly protect consumers, we need greater uniformity. Additionally, while the proposal suggests that HUD and the Federal Reserve work together to achieve a single combined RESPA/TILA of disclosure or have it become the responsibility of CFPA, the bill does not require such collaboration as this committee directed in the mortgage reform bill, which passed this House in May. And borrower protections offered in H.R. 3126 could stem competition and innovation. If saddled with responsibilities across the spectrum of financial products, CFPA could fail to give proper attention to the biggest asset most families purchase: a home. Because the new regulator would not be solely focused on mortgage regulation, there is a danger that mortgage products may not receive sufficient priority. To respond to these issues, MBA believes there are better alternatives for improving consumer protections. With our expertise in the mortgage markets, MBA has developed a groundbreaking proposal to protect consumers and improve the system that regulates mortgage finance. We call it the Mortgage Improvement and Regulation Act. It would provide uniform standards, consistent regulation for all mortgage lending. MIRA would improve the regulatory process to include more rigorous standards for lenders and investors and equally clear protections for consumers. Instead of adding duplicative regulation at the Federal level, it would fill gaps in regulation of nondepository lenders and mortgage brokers, providing them with a Federal regulator, streamline regulation, and would enhance enforcement. MIRA could easily be part of a more comprehensive regulatory modernization effort. More importantly, it would ensure that consumers are provided mortgage financing and protection from abuse. We hope the committee will consider our MIRA proposal as part of its regulatory modernization efforts. Mr. Chairman, MBA looks forward to working with the committee on new consumer protection and regulatory modernization legislation as these proposals develop. These are extremely complex and important issues, and we hope the committee will take all of the time it needs to do the right thing. Thank you for this opportunity to testify. "
"The Chairman","Thank you, Mr. Courson. Next, we will hear from Chris Stinebert, president and chief executive officer of the American Financial Services Association. "
"STATEMENT OF CHRIS STINEBERT, PRESIDENT AND CHIEF EXECUTIVE OFFICER, THE AMERICAN FINANCIAL SERVICES ASSOCIATION"," "
