Speaker,Speech,Type,Comments
"Chairman Dodd","All right. Anyone else who would like to be heard?",Speech,
"Senator Shelby","Why don't you add a minute and do both?",Speech,
"Chairman Dodd","We will add a minute. Why don't I add a minute to the time here? Instead of having 5 or 6 minutes, we will make it 7 or 8 minutes. And I have never tried to be too rigid about that, and so we will do it that way if that is all right. That will move things along. Is that OK with everyone? Thank you very much. Mr. Chairman, we welcome you to the Committee.",Speech,
"Mr. Bernanke","Thank you. Chairman Dodd, Ranking Member Shelby, and other Members of the Committee, I am pleased to present the Federal Reserve's Monetary Policy Report to the Congress. In my testimony this morning, I will briefly review the economic situation and outlook, beginning with developments in real activity and inflation, and then turn to monetary policy.",Statement,STATEMENT OF BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM
"Senator Bunning","Mr. Chairman, would you please move that microphone a little closer so we can all hear you?",Speech,
"Mr. Bernanke","How is this?",Speech,
"Senator Bunning","That is good.",Speech,
"Mr. Bernanke","I will conclude with a quick update on the Federal Reserve's recent actions to help protect consumers in their financial dealings. The economic situation has become distinctly less favorable since the time of our July report. Strains in financial markets, which first became evident late last summer, have persisted; and pressures on bank capital and the continued poor functioning of markets for securitized credit have led to tighter credit conditions for many households and businesses. The growth of real gross domestic product held up well through the third quarter despite the financial turmoil, but it has since slowed sharply. Labor market conditions have similarly softened, as job creation has slowed and the unemployment rate--at 4.9 percent in January--has moved up somewhat. Many of the challenges now facing our economy stem from the continuing contraction of the U.S. housing market. In 2006, after a multiyear boom in residential construction and house prices, the housing market reversed course. Housing starts and sales of new homes are now less than half of their respective peaks, and house prices have flattened or declined in many areas. Changes in the availability of mortgage credit amplified the swings in the housing market. During the housing sector's expansion phase, increasingly lax lending standards, particularly in the subprime market, raised the effective demand for housing, pushing up prices and stimulating construction activity. As the housing market began to turn down, however, the slump in subprime mortgage originations, together with a more general tightening of credit conditions, has served to increase the severity of the downturn. Weaker house prices in turn have contributed to the deterioration in the performance of mortgage-related securities and reduced the availability of mortgage credit. The housing market is expected to continue to weigh on economic activity in coming quarters. Home builders, still faced with abnormally high inventories of unsold homes, are likely to cut the pace of their building activity further, which will subtract from overall growth and reduce employment in residential construction and closely related industries. Consumer spending continued to increase at a solid pace through much of the second half of 2007, despite the problems in the housing market, but it appears to have slowed significantly toward the end of the year. The jump in the price of imported energy, which eroded real incomes and wages, likely contributed to the slowdown in spending, as did the declines in household wealth associated with the weakness in house prices and equity prices. Slowing job creation is yet another potential drag on household spending, as gains in payroll employment averaged little more than 40,000 per month during the 3 months ending in January, compared with an average increase of almost 100,000 per month over the previous 3 months. However, the recently enacted fiscal stimulus package should provide some support for household spending during the second half of this year and into next year. The business sector has also displayed signs of being affected by the difficulties in the housing and credit markets. Reflecting a downshift in the growth of final demand and tighter credit conditions for some firms, available indicators suggest that investment in equipment and software will be subdued during the first half of 2008. Likewise, after growing robustly through much of 2007, nonresidential construction is likely to decelerate sharply in coming quarters as business activity slows and funding becomes harder to obtain, especially for more speculative projects. On a more encouraging note, we see few signs of any serious imbalances in business inventories aside from the overhang of unsold homes. And, as a whole, the nonfinancial business sector remains in good financial condition, with strong profits, liquid balance sheets, and corporate leverage near historical lows. In addition, the vigor of the global economy has offset some of the weakening of domestic demand. U.S. real exports of goods and services increased at an annual rate of about 11 percent in the second half of last year, boosted by continuing economic growth abroad and the lower foreign exchange value of the dollar. Strengthening exports, together with moderating imports, have in turn led to some improvement in the U.S. current account deficit, which likely narrowed in 2007--on an annual basis--for the first time since 2001. Although recent indicators point to some slowing of foreign economic growth, U.S. exports should continue to expand at a healthy pace in coming quarters, providing some impetus to domestic economic activity and employment. As I have mentioned, financial markets continue to be under considerable stress. Heightened investor concerns about the credit quality of mortgages, especially subprime mortgages with adjustable interest rates, triggered the financial turmoil. However, other factors, including a broader retrenchment in the willingness of investors to bear risk, difficulties in valuing complex or illiquid financial products, uncertainties about the exposures of major financial institutions to credit losses, and concerns about the weaker outlook for economic growth, have also roiled the financial markets in recent months. To help relieve the pressures in the market for interbank lending, the Federal Reserve--among other actions--recently introduced a term auction facility, through which prespecified amounts of discount window credit are auctioned to eligible borrowers, and we have been working with other central banks to address market strains that could hamper the achievement of our broader economic objectives. These efforts appear to have contributed to some improvement in short-term funding markets. We will continue to monitor financial developments closely. As part of its ongoing commitment to improving the accountability and public understanding of monetary policymaking, the Federal Open Market Committee--or FOMC-- recently increased the frequency and expanded the content of the economic projections made by Federal Reserve Board members and Reserve Bank presidents and released to the public. The latest economic projections, which were submitted in conjunction with the FOMC meeting at the end of January and which are based on each participant's assessment of appropriate monetary policy, show that real GDP was expected to grow only sluggishly in the next few quarters and that the unemployment rate was likely to increase somewhat. In particular, the central tendency of the projections was for real GDP to grow between 1.3 percent and 2.0 percent in 2008, down from 2\1/2\ percent to 2\3/4\ percent projected in our report last July. FOMC participants' projections for the unemployment rate in the fourth quarter of 2008 have a central tendency of 5.2 percent to 5.3 percent, up from the level of about 4\3/4\ percent projected last July for the same period. The downgrade in our projections for economic activity in 2008 since our report last July reflects the effects of the financial turmoil on real activity and a housing contraction that has been more severe than previously expected. By 2010, our most recent projections show output growth picking up to rates close to or a little above its longer-term trend and the unemployment rate edging lower; the improvement reflects the effects of policy stimulus and an anticipated moderation of the contraction in housing and the strains in financial and credit markets. The incoming information since our January meeting continues to suggest sluggish economic activity in the near term. The risks to this outlook remain to the downside. The risks include the possibilities that the housing market or the labor market may deteriorate more than is currently anticipated and that credit conditions may tighten substantially further. Consumer price inflation has increased since our previous report, in substantial part because of the steep run-up in the price of oil. Last year, food prices also increased significantly, and the dollar depreciated. Reflecting these influences, the price index for personal consumption expenditures--or PCE--increased 3.4 percent over the four quarters of 2007, up from 1.9 percent in 2006. Core price inflation--that is, inflation excluding food and energy prices--also firmed toward the end of the year. The higher recent readings likely reflected some pass-through of energy costs to the prices of core consumer goods and services as well as the effect of the depreciation of the dollar on import prices. Moreover, core inflation in the first half of 2007 was damped by a number of transitory factors--notably, unusually soft prices for apparel and for financial services--which subsequently reversed. For the year as a whole, however, core PCE prices increased 2.1 percent, down slightly from 2006. The projections recently submitted by FOMC participants indicate that overall PCE inflation was expected to moderate significantly in 2008, to between 2.1 percent and 2.4 percent-- the central tendency of the projections. A key assumption underlying those projections was that energy and food prices would begin to flatten out, as implied by quotes on futures markets. In addition, diminishing pressure on resources is also consistent with the projected slowing in inflation. The central tendency of the projections for core PCE inflation in 2008, at 2.0 percent to 2.2 percent, was a bit higher than in our July report, largely because of some higher-than-expected recent readings on prices. Beyond 2008, both overall and core inflation were projected to edge lower, as participants expected inflation expectations to remain reasonably well anchored and pressures on resource utilization to be muted. The inflation projections submitted by FOMC participants for 2010-- which ranged from 1.5 percent to 2.0 percent for overall PCE inflation--were importantly influenced by participants' judgments about the measured rates of inflation consistent with the Federal Reserve's dual mandate and about the timeframe over which policy should aim to achieve those rates. The rate of inflation that is actually realized will, of course, depend on a variety of factors. Inflation could be lower than we anticipate if slower-than-expected global growth moderates the pressure on the prices of energy and other commodities or if rates of domestic resource utilization fall more than we currently expect. Upside risks to the inflation projection are also present, however, including the possibilities that energy and food prices do not flatten out or that the pass-through to core prices from higher commodity prices and from the weaker dollar may be greater than we anticipate. Indeed, the further increases in the prices of energy and other commodities in recent weeks, together with the latest data on consumer prices, suggest slightly greater upside risks to the projections of both overall and core inflation than we saw last month. Should high rates of overall inflation persist, the possibility also exists that inflation expectations could become less well anchored. Any tendency of inflation expectations to become unmoored or for the Fed's inflation-fighting credibility to be eroded could greatly complicate the task of sustaining price stability and could reduce the flexibility of the FOMC to counter shortfalls in growth in the future. Accordingly, in the months ahead, the Federal Reserve will continue to monitor closely inflation and inflation expectations. Let me turn now to the implications of these developments for monetary policy. The FOMC has responded aggressively to the weaker outlook for economic activity, having reduced its target for the Federal funds rate by 225 basis points since last summer. As the Committee noted in its most recent post-meeting statement, the intent of those actions has been to help promote moderate growth over time and to mitigate the risks to economic activity. A critical task for the Federal Reserve over the course of this year will be to assess whether the stance of monetary policy is properly calibrated to foster our mandated objectives of maximum employment and price stability in an environment of downside risks to growth, stressed financial conditions, and inflation pressures. In particular, the FOMC will need to judge whether the policy actions taken thus far are having their intended effects. Monetary policy works with a lag. Therefore, our policy stance must be determined in light of the medium- term forecast for real activity and inflation as well as by the risks to that forecast. Although the FOMC participants' economic projections envision an improving economic picture, it is important to recognize that downside risks to growth remain. The FOMC will be carefully evaluating incoming information bearing on the economic outlook and will act in a timely manner as needed to support growth and to provide adequate insurance against downside risks. Finally, I would like to say a few words about the Federal Reserve's recent actions to protect consumers in their financial transactions. In December, following up on a commitment I made at the time of our report last July, the Board issued for public comment a comprehensive set of new regulations to prohibit unfair or deceptive practices in the mortgage market, under the authority granted us by the Home Ownership and Equity Protection Act of 1994. The proposed rules would apply to all mortgage lenders and would establish lending standards to help ensure that consumers who seek mortgage credit receive loans whose terms are clearly disclosed and that can reasonably be expected to be repaid. Accordingly, the rules would prohibit lenders from engaging in a pattern or practice of making higher-priced mortgage loans without due regard to consumers' ability to make the scheduled payments. In each case, a lender making a higher-priced loan would have to use third-party documents to verify the income relied on to make the credit decision. For higher-priced loans, the proposed rules would require the lender to establish an escrow account for the payment of property taxes and homeowners' insurance and would prevent the use of prepayment penalties in circumstances where they might trap borrowers in unaffordable loans. In addition, for all mortgage loans, our proposal addresses misleading and deceptive advertising practices, requires borrowers and brokers to agree in advance on the maximum fee that the broker may receive, bans certain practices by servicers that harm borrowers, and prohibits coercion of appraisers by lenders. We expect substantial public comment on our proposal, and we will carefully consider all information and viewpoints while moving expeditiously to adopt final rules. The effectiveness of the new regulations, however, will depend critically on strong enforcement. To that end, in conjunction with other Federal and State agencies, we are conducting compliance reviews of a range of mortgage lenders, including nondepository lenders. The agencies will collaborate in determining the lessons learned and in seeking ways to better cooperate in ensuring effective and consistent examinations of, and improved enforcement for, all categories of mortgage lenders. The Federal Reserve continues to work with financial institutions, public officials, and community groups around the country to help homeowners avoid foreclosures. We have called on mortgage lenders and servicers to pursue prudent loan workouts and have supported the development of a streamlined, systematic approach to expedite the loan modification process. We also have been providing community groups, counseling agencies, regulators, and others with detailed analyses to help identify neighborhoods at high risk from foreclosures so that local outreach efforts to help troubled borrowers can be as focused and effective as possible. We are actively pursuing other ways to leverage the Federal Reserve's analytical resources, regional presence, and community connections to address this critical issue. In addition to our consumer protection efforts in the mortgage area, we are working toward finalizing rules under the Truth in Lending Act that will require new, more informative, and consumer-tested disclosures by credit card issuers. Separately, we are actively reviewing potentially unfair and deceptive practices by issuers of credit cards. Using the Board's authority under the Federal Trade Commission Act, we expect to issue proposed rules regarding these practices this spring. Thank you. I would be pleased to take your questions.",Speech,
"Chairman Dodd","Thank you very much, Mr. Chairman. We will make these 7 to 8 minutes, and, again, I will not be rigid about the time constraints. Let me begin, Mr. Chairman, by going back to that old question that was asked more than, I guess, 30 years ago. I will sort of paraphrase on it, and that is, are we better off today to respond to this situation than we were--in this case I want to ask 7 years ago. The question that Ronald Reagan asked, I think, in 1980 in that campaign, Are we better off today than we were yesterday? And the reason I raise that is because I have been struck by the similarities between 2001 and that period going into, potentially falling into a recession, and here we are in 2008. The parallel seems striking to me in some ways, and I want you to comment on this, if you could. At both moments in this 7-year period, we are on the brink of a recession--at least it seems so. The Fed was cutting interest rates very aggressively. A major asset bubble--in this case, it was the high-tech community rather than housing--was bursting. Yet despite those similarities, the differences in the basic economic information seems to be very, very different as well. Americans had just experienced the greatest economic boom in a generation. Real wages had gone up substantially. Income inequality had narrowed. The Federal Government was in a surplus. In fact, on this very Committee, your predecessor came to a hearing--I do not know who else was on the Committee in those days, but he came and talked about the things we ought to think about by retiring the national debt entirely. There were some downsides to that, and we actually had a very good hearing with Alan Greenspan about that very question in 2001. The dollar was at record highs as well, and, of course, today we are in the opposite position, with the dollar at its lowest level since we began floating currencies in 1973. Inflation is at a 17-year high. Real wages are falling, and we are faced with record Government debt and deficits. A very different fact situation than was the case in 2001. In 2001, as well, one might argue that there were deliberate actions taken by the Federal Reserve to deal with rising inflation. So the steps were in response to inflation here. Obviously, what is provoking, I think, the action--and you can certainly comment on this--is a different fact situation. So the question appears in a sense: Are we in a--what would be your analysis? Are we in a--comparing these two periods in time of history, relatively close to each other, faced with similar situations, it would appear to me that we are not in as strong a position to respond to this as we were in 2001. And so the question is, Are we better off? And if so, I would like you to explain why. And if not, what should we be doing and what different steps should we be taking if we cannot rely on these basic underlying strengths that occurred in 2001 that helped us at that time as opposed to where we are today?",Speech,
"Mr. Bernanke","Mr. Chairman, there are certainly some similarities with the 2001 experience, most obviously the sharp change in asset price. In the previous case, it was the stock market, the tech stocks; in this case, it is home prices. But there are some important differences as well, as you point out. The decline in home prices is creating a much broader set of issues, both for borrowers and homeowners, but also for the credit markets. And so we have a sustained disruption in the credit process which has gone on now since last August and is not yet near completion. That is a continuing drag on the economy and a continuing problem for us as we try to restore stronger growth. The other problem is that we do have greater inflation pressure at this point than we did in 2001, and that is coming from oil. In 2001, the price of oil was somewhere around $20. Today it is $100.",Speech,
"Chairman Dodd","Right.",Speech,
"Mr. Bernanke","The increase in commodity prices around the world as the global economy expands and increases demand for those commodities is creating an inflationary stress which is complicating the Federal Reserve's attempts to respond. In some other ways, things are different. You pointed out the dollar was very strong in 2001. That was in part reflective of a large trade deficit at that time. It has since depreciated. But, on the other hand, part of the effect of that depreciation has been that we are at least seeing some improvement in that trade deficit, which is a positive factor. On the fiscal situation, I agree we are in a less advantageous situation than we were. The deficit is certainly higher, and perhaps even more seriously, we are now 7 years further on toward the retirement of the baby boomers and the entitlements, and those costs that are certainly bearing down on us as we speak. So it is a difficult situation, and there are multiple factors. I think there are some similarities, but as a Russian novelist once said, ``Unhappy families are all unhappy in their own way,'' and every period of financial and economic stress has unique characteristics.",Speech,
"Chairman Dodd","Well, do you have any recommendations, then, differently here? If we are responding in a very similar way with different underlying economic fact situations, are there other things we ought to be doing here, taking any kind of a different approach? Or are we secure in feeling that the present course of action being taken by the Fed and by the administration is going to produce the desired results? That period of recession lasted about 8 months. There are fears that this one, if it takes hold, could be far more long-lasting for the very reasons we have outlined in the underlying problems economically that exist.",Speech,
"Mr. Bernanke","Well, to some extent, the private sector is going to have to work through the problems in the financial markets. That is something that they will have to do with the help and guidance of the regulators and the supervisors, which we are certainly doing. We are reviewing our practices and our policies and trying to see how we can improve them. With respect to the broader economy, of course, we have both monetary and fiscal policy action now underway, which I hope will, and we project will, lead to stronger growth in the second half of this year. An important issue, as you have already alluded to, is the effects of the home price declines on consumers and, in particular, the delinquencies and foreclosures which we are now seeing. I have described briefly in my remarks some of the things that we have done in calling on private servicers and lenders to scale up their activities, to use more streamlined processes. I think it is important for us and for the servicers to move beyond temporary palliatives that they are using in many cases with delinquent borrowers and try to find more permanent, sustainable solutions in terms of restructuring mortgages or refinancing into the FHA or other mechanisms. Congress has already taken some steps, as you mentioned, and would urge you to continue to work on FHA modernization and GSE reform.",Speech,
"Chairman Dodd","Right.",Speech,
"Mr. Bernanke","Those are two areas that can help us meet these challenges. Additional steps may be necessary in the future, but at this point, I think we have taken a number of useful steps. We need to keep thinking about possible future options, but I do not have any additional recommendations right now.",Speech,
"Chairman Dodd","I do not want to put words in your mouth, obviously, at all here, but I am looking at--obviously the housing burst or bubble, the burst of that bubble is, I think, far more dangerous than a high-tech problem, as you make those comparisons. Inflation and trade deficits are worse. Am I hearing you correctly that we are actually in a worse position today to respond to this than we were 8 years ago? Is that how I hear what you are saying?",Speech,
"Mr. Bernanke","I think that is fair in that both fiscal and monetary policy face some additional constraints. Many people owned stocks, too, of course, and so that affected their wealth and their willingness to spend. But, in fact, the effects of the stock market declines in 2001 were primarily on investment firms than on consumers. In this case, the consumers are taking the brunt of the effects.",Speech,
"Chairman Dodd","That is a good additional point. I did not make that.",Speech,
"Senator Shelby","",Speech,
"Senator Shelby","Thank you, Mr. Chairman. Chairman Bernanke, as I noted earlier, wholesale prices rose by 1 percent in January and 7.4 percent over the past year. This is the fastest increase in 26 years. In your opening statement, you noted greater upside risks to both overall and core inflation than we saw previously. Additionally, the most recent minutes of the Federal Open Market Committee gave anecdotal evidence that in some instances these price increases were passed on to consumers. The FOMC also noted a risk that inflation expectations could become less anchored. Do you have any concern at all that the 225 basis-point cut to the Federal funds rate has limited the options that can be used to combat the upside risk of inflation?",Speech,
"Mr. Bernanke","Well, Senator, to answer that question, the PPI, the Producer Price Index, that you referred to mostly reflects the effects of large increases in prices of energy and other commodities. We live in a world where energy and metals and other commodities are globally traded, food as well, and demand of emerging market economies and a growing global economy has put pressure on the available supplies of those resources and has driven up those prices. And as I mentioned, the price of oil has quintupled or more.",Speech,
"Senator Shelby","Do you see that abating?",Speech,
"Mr. Bernanke","In 2007, the price of oil rose by about two- thirds, and I suspect--and the futures markets agree--that it is much more likely that oil prices, while remaining high, will not increase by anything like that amount going forward. If oil prices and food prices do stabilize to some extent, even if they do not fall, that will be sufficient to bring inflation down as we have projected. Now, you are correct, though, that we do have to be very cautious. While we cannot do much about oil prices or food prices in the short run, we do have to be careful to make sure that those prices do not either feed substantially into other types of prices, other goods and services produced domestically, and that they do not dislodge inflation expectations or make the public less confident that the Federal Reserve will, in fact, control inflation, as we will. So we do have to watch those things very carefully, and will watch them very carefully.",Speech,
"Senator Shelby","Is that what some of us would talk about, the psychology of inflation?",Speech,
"Mr. Bernanke","Well, that is another way to put it. But, yes, inflation expectations essentially are measured many different ways, and I think the evidence is that they remain pretty stable. If you look at forecasters' long-term inflation expectations, consumer surveys, and even the financial markets, they show that inflation expectations remain reasonably well anchored. But it is certainly something we have to watch very carefully.",Speech,
"Senator Shelby","Do you believe that setting a Fed funds rate target lower than the inflation rate--that is, a negative real rate of interest--can be an appropriate response to an economic slowdown? In other words, how long can the Fed run a negative real rate before inflationary pressures grow to dangerous levels?",Speech,
"Mr. Bernanke","Well, Senator, there are different ways to measure the real interest rate. The one that is relevant is the one that is looking forward, and, again, if oil prices do not continue to rise at this pace they have, I think we would still be on the positive side of the real interest rate. Now, in the past, the Fed has for short periods lowered the rate to a negative level, but as you point out, that is not something you want to do for a sustained period.",Speech,
"Senator Shelby","The Fed cannot ignore price stability, can it, when you are making these decisions to have more liquidity in the financial market?",Speech,
"Mr. Bernanke","Senator, we are facing a situation where we have simultaneously a slowdown in the economy, stress in the financial markets, and inflation pressure coming from these commodity prices abroad. And each of those things represents a challenge. We have to make our policy in trying to balance those different risks in a way that will get the best possible outcome for the American economy.",Speech,
"Senator Shelby","Would you be trying to avoid stagflation, as some people call it?",Speech,
"Mr. Bernanke","I do not anticipate stagflation. I do not think we are anywhere near the situation that prevailed in the 1970's. I do expect inflation to come down. If it does not, we will have to react to it, but I do expect that inflation will come down and that we will have both return to growth and price stability as we move forward.",Speech,
"Senator Shelby","Do you still believe that the fundamentals of our economy is still robust, is strong, other than the housing market and some of the financial challenges that we have coming out of that?",Speech,
