"Speaker","Speech"
"The Chairman","Mr. Chairman."
"STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM",""
"Mr. Bernanke","Thank you. Chairman Frank, Ranking Member Bachus, and other members of the committee, I appreciate having this opportunity to review some of the activities to date of the Treasury's Troubled Asset Relief Program, or TARP, and to discuss recent steps taken by the Federal Reserve and other agencies to support the normalization of credit markets. The legislation that created the TARP put in place a Financial Stability Oversight Board to review the actions of the Treasury in administering the program. That oversight board includes the Secretary of the Treasury, the Secretary of Housing and Urban Development, the Chairman of the Securities and Exchange Commission, the Director of the Federal Housing Finance Agency, and the Chairman of the Federal Reserve Board. We have met 4 times, reviewing the operational plans and policy initiatives for the TARP and discussing possible additional steps that might be taken. Officers for the oversight board have been appointed, and the Federal Reserve and other agencies are providing staff support for the board. Minutes of each meeting are being posted to a special Web site established by the Treasury. In addition, staff members of the agencies whose heads are participating in the oversight board have met with staff from the Government Accountability Office to explore strategies for coordinating the oversight that the two bodies are required to perform under the enabling legislation. The value of the TARP in promoting financial stability has already been demonstrated. The financial crisis intensified greatly in the latter part of September and spread to many countries that had not yet been touched by it, which led to grave concerns about the stability of the global financial system. Failure to prevent the international financial collapse would almost certainly have had dire implications for both the U.S. and world economies. Fortunately, the existence of the TARP allowed the Treasury to act quickly by announcing a plan to inject $250 billion in capital into U.S. financial institutions. Nine large institutions received the first $125 billion, and the remainder is being made available to other banking organizations through an application process. In addition, the Federal Deposit Insurance Corporation announced that it would guarantee non- interest-bearing transaction accounts at depository institutions and certain other liabilities for depository institutions and their holding companies. And the Federal Reserve expanded its provision of backstop liquidity to the financial system. These actions, together with similar actions in many other countries, appeared to stabilize the situation and to improve investor confidence in financial firms. Notably, spreads on credit default swaps for large U.S. banking organizations, which had widened substantially over the previous 2 weeks, declined sharply on the day of the joint announcement. Going forward, the ability of the Treasury to use the TARP to inject capital into financial institutions and to take other steps to stabilize the financial system, including any actions that might be needed to prevent a disorderly failure of a systemically important financial institution, will be critical for restoring confidence and promoting return of credit markets to more normal functioning. As I noted earlier, the Federal Reserve has taken a range of policy actions to provide liquidity to the financial system and thus promote the extension of credit to households and businesses. Our recent actions have focused on the market for commercial paper, which is an important source of short-term financing for many financial and nonfinancial firms. Normally, money market mutual funds are major lenders in commercial paper markets. However, in mid-September, a large fund suffered losses and heavy redemptions, causing it to suspend further redemptions and then close. In the next few weeks, investors withdrew almost $500 billion from prime money market funds. The funds, concerned with their ability to meet further redemptions, began to reduce their purchases of commercial paper and limit the maturity of such paper to only overnight or other very short maturities. As a result, interest rate spreads paid by issuers on longer maturity commercial paper widened significantly, and the issuers were exposed to the costs and risks of having to roll over increasingly large amounts of paper each day. The Federal Reserve has developed three programs to address these problems. The first allows money market mutual funds to sell asset-backed commercial paper to banking organizations which are then permitted to borrow against the paper on a nonrecourse basis from the Federal Reserve Bank of Boston. Usage of that facility peaked at around $150 billion. The facility contributed importantly to the ability of money funds to meet redemption pressures when they were most intense and remains available as a backstop should such pressures re- emerge. The second program involves the funding of a special purpose vehicle that purchases highly rated commercial paper issued by financial and nonfinancial businesses at a term of 3 months. This facility has purchased about $250 billion of commercial paper, allowing many firms to extend significant amounts of funding into next year. A third facility expected to be operational next week will provide a liquidity backstop directly to money market mutual funds. This facility is intended to give funds confidence to extend significantly the maturities of their investments and reduce over time the reliance of issuers on sales to the Federal Reserve special purpose vehicle. All of these programs, which were created under section 13(3) of the Federal Reserve Act, must be terminated when conditions in the financial markets are determined by the Federal Reserve to no longer be unusual and exigent. The primary objective of these and other actions we have taken is to stabilize credit markets and to improve the access of credit to businesses and households. There are some signs that credit markets, while still strained, are improving. Interbank short-term funding rates have fallen notably since mid-October, and we are seeing greater stability in money market mutual funds and in the commercial paper market. Interest rates and higher rated bonds issued by corporations and municipalities have fallen somewhat, and bond issuance for these entities rose a bit in recent weeks. The ongoing capital injections under the TARP are continuing to bring stability to the banking system and have reduced some of the pressure on banks to deleverage, two critical first steps towards restarting flows of new credit. However, overall, credit conditions are still far from normal with risk spreads remaining very elevated and banks reporting that they continued to tighten lending standards through October. There has been little or no bond issuance by lower rated corporations or securitization of consumer loans in recent weeks. To help address the tightness of credit, on November 12th, the Federal banking agencies issued a joint statement on meeting the needs of creditworthy borrowers. The statement took note of the recent strong policy actions designed to promote financial stability and improve banks' access to capital and funding. In light of those actions, which have increased the capacity of banks to lend, it is imperative that all banking organizations and their regulators work together to ensure that the needs of creditworthy borrowers are met in a manner consistent with safety and soundness. As capital adequacy is critical in determining a banking organization's ability and willingness to lend, the joint statement emphasizes the need for careful capital planning, including setting appropriate dividend policies. The statement also notes the agency's expectation that banking organizations should work with existing borrowers to avoid preventable foreclosures which can be costly to all involved: the borrower; the lender; and the communities in which they are located. Steps that should be taken in this area include ensuring adequate funding and staffing of mortgage servicing operations and adopting systematic, proactive, and streamlined mortgage loan modification protocols aimed at providing long-term sustainability for borrowers. Finally, the agencies expect banking organizations to conduct regular reviews of their management compensation policies to ensure that they encourage prudent lending and discourage excessive risk-taking. Thank you. I would be pleased to take your questions."
"The Chairman","Chairwoman Bair."
"STATEMENT OF THE HONORABLE SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION",""
"Ms. Bair","Thank you. Chairman Frank, Ranking Member Bachus, and members of the committee, I appreciate the opportunity to testify on recent efforts to stabilize the Nation's financial markets and to reduce foreclosures. Conditions in the financial markets have deeply shaken the confidence of people around the world and their financial systems. The events of the past few months are unprecedented to say the least. The government has taken a number of extraordinary steps to bolster public confidence in the U.S. banking system. The most recent were measures to recapitalize our banks and provide temporary liquidity support to unlock credit markets, especially interbank lending. These moves match similar actions taken in Europe. Working with the Treasury Department and the other bank regulators, the FDIC will do whatever it takes to preserve the public's trust in the financial system. Despite the current challenges, the bulk of the U.S. banking industry remains well capitalized. But what we do have is a liquidity problem. This liquidity squeeze was initially caused by uncertainty about the value of mortgage-related assets. Since then, credit concerns have broadened considerably, making banks reluctant to lend to each other and to lend to consumers and businesses. As you know, in concert with the Treasury and the Federal Reserve, we took a number of actions to bolster confidence in the banking system. These included temporarily increasing deposit insurance coverage and providing guarantees to new senior unsecured debt issued by banks, thrifts, and holding companies. The purpose of these programs is to increase bank lending and minimize the impact of deleveraging on the American economy. As a result of these efforts, the financial system is now more stable and interest rate spreads have narrowed substantially. However, credit remains tight and this is a serious threat to the economic outlook. Regulators will be watching to make sure these emergency resources are mainly used for their intended purpose--responsible lending to consumers and businesses. In the meantime, we must focus on the borrower side of the equation. Everyone agrees that more needs to be done for homeowners. We need to prevent unnecessary foreclosures, and we need to modify loans at a much faster pace. Foreclosure prevention is essential to helping find a bottom for home prices, to stabilizing mortgage credit markets, and to restoring economic growth. We all know there is no single solution or magic bullet. But as foreclosures escalate, we are clearly falling behind the curve. Much more aggressive intervention is needed if we are to curb the damage to our neighborhoods and to the broader economy. Last Friday, we released the details of our plan to help 1.5 million homeowners avoid foreclosure. Our program would require a total of about $24 billion in Federal financing. The plan is based on our practical experience in modifying thousands of mortgages at IndyMac Federal Bank. As we have done at IndyMac, we would convert unaffordable mortgages into loans that are sustainable over the long term. The plan would set loan modification standards. Eligible borrowers would get lower interest rates and, in some cases, longer loan terms and principal forbearance to make their monthly payments affordable. To encourage the lending industry to participate, the program would create a loan guarantee program that would absorb up to half the losses if the borrower defaults on the modified loan. While we applaud recent announcements by the GSEs and major servicers to adopt more streamlined approaches to loan modifications along the lines we have employed at IndyMac, the stakes are too high and time is too short to rely exclusively on voluntary efforts. Moreover, these recent announcements do not reach mortgages held in private label securitizations. We need a national solution for a national problem. We need a fast-track Federal program that has the potential to reach all homeowners regardless of who owns their mortgages. What we are proposing is a major investment program that can yield significant returns by attacking the self-reinforcing cycle of unnecessary foreclosures that is placing downward pressure on home prices. Average U.S. home prices have declined by more than 20 percent from their peak and are still spiraling down. If this program can keep home prices from falling by just 3 percentage points less than would otherwise be the case, over half a trillion dollars would remain in homeowners' pockets. Even a conservative estimate of the wealth effect this could have on consumer spending would exceed $40 billion. That would be a big stimulus for the economy and nearly double our investment. In conclusion, the FDIC is fully engaged in preserving trust and stability in the banking system. The FDIC stands committed to achieving what has been our core mission since we were created 75 years ago in the wake of the Great Depression-- protecting depositors and maintaining public confidence in the financial system. Thank you."
"The Chairman","Thank you. Before I begin my questioning, I want to just put into the record: A very thoughtful letter from our colleague Mr. Kucinich, who was chair of a Subcommittee on Government Reform, strongly arguing for help on foreclosures; a letter that was sent to me and a letter was also sent to the Secretary from Michael Fryzel, the Presidential appointee to head the National Credit Union Administration, objecting strenuously on behalf of the health of the credit union industry to the decision not to buy up any assets; and also, a statement from the National Association of Realtors. I will now begin my 5 minutes, and I am going to hold everybody to the 5 minutes. First, I welcome the two Chairs to the interagency statement on meeting the needs of creditworthy borrowers. It is a very good statement. It will be an even better statement if somebody gets whacked for not following it. There has to be some teeth. And it does talk about compensation, about dividends, and it is a very good statement. I can't imagine that a month from now everybody will have complied, and so, therefore, frankly, evidence that it meant something will be if there were at least some letters issued or some penalties. Secondly, I just want to report on the oversight board, and the gentleman from Texas referred to it. My understanding is that the Senate Majority Leader and the Speaker have appointed their members. The minority leaders have not appointed their members yet, so the board is not yet functional. Earlier this week, or last week, three members were appointed, as called for under the statute, by the Majority Leader of the Senate and the Speaker. Now I want to get to the issue of mortgage foreclosure. First, Mr. Secretary, I am going to also put into the record a 4-page memo of sections of the law that we passed which mandate that if you buy assets, you do mortgage foreclosure. And make it very clear, when you say spending--first, I have to say this: We obviously all appreciate the concern for the taxpayers' money. But the Chair of the FDIC talks about $24 billion. That is, what, 40 percent of what we just gave to AIG out of this program. And you say this is for an investment and not spending. I don't know what investment counselor, absent macro economics conditions, would have advised you to invest in AIG. I suspect it does not rate highly as an investment these days. I hope it goes well going forward. And there is no question that this will be helpful to it. But $40 billion for AIG, and then we can't find $24 billion on the mortgage foreclosure, is part of the reason we have the real problem with the country. But let me just say, it is 4 pages of specific authorization to buy up mortgages and write them down. Section 109(c): ``Upon any request arising under existing investment contracts, the Secretary shall consent, where appropriate in considering net present value to the taxpayer, to reasonable requests for lost mitigation measures.'' In section 110, homeowner assistance by agencies: ``To the extent that the Federal property manager holds onto, controls mortgages, they shall implement a plan that seeks to maximize assistance for homeowners.'' The bill is replete with authorization to you not simply to buy up mortgages but in effect to do some spending because we are talking about writing them down. So the argument that-- frankly, of all the changes that have come in the program, this wouldn't be a change. This was the program. And my colleague from California, whom you will be hearing from shortly, made a big point of this on the Floor. So the argument that this is not part of the program simply doesn't work. Would you agree, Mr. Secretary, that in fact the bill does authorize aggressive action not simply to buy up mortgages but, in buying them up, take some action to reduce in some ways the amount owed so we diminish foreclosures?"
"Secretary Paulson","Mr. Chairman, two things. First, I need to just say a word about AIG, because the primary purpose of the bill was to protect our system from collapse. AIG was a situation, a company that would have failed had the Fed not stepped in. Had we had the TARP at that time, this is right down the middle of the plate for what we would have used the TARP for. As it turned out--because it should have had preferred and a Fed facility. And as it turned out, we needed to come in, again, to stabilize that situation and maximize the chances that the government would get money back. So I just wanted--"
"The Chairman","I am not objecting to the AIG. I am just saying, though, that the standards of what we do--and obviously foreclosure is also a serious problem for the economy."
"Secretary Paulson","I agree with you on the bill. There is no doubt--and so don't misunderstand what I say--that we came to Congress with the intent to get at the capital program that banks were facing and the system was facing through purchasing large amounts of illiquid assets. So the bill--and it was to purchase those assets and then resell them. And our whole discussion--because that is what we were talking about, was how to use them and use this investment position to make a difference and mitigate foreclosures. My only point is, now that we haven't bought those assets, illiquid assets, that the intent, as I had seen it, at least all the discussions we had went to buying assets and reselling them; it didn't go to a direct subsidy. But--"
"The Chairman","No, Mr. Secretary, I have to interrupt you. You are talking legitimately about your intent. But we had to get the votes for the bill. Our intent was also relevant, and I read you sections of the bill which says, write it down; give them assistance. So the bill couldn't have been clearer that one of the purposes--and by the way, we are talking about, what, $24 billion out of $700 billion; you are talking about 4 percent of the total amount. But the point is that clearly part of this was not just to stabilize but to reduce the number of foreclosures for good macroeconomic reasons. So, again, the intent couldn't be clearer from what I read."
"Secretary Paulson","Let me then, Mr. Chairman, say what you have heard me say a number of times before, that, going back many, many months, before it was as topical as it is now, we have been working very, very aggressively at the individual-- helping the individual. As recently as last week--"
"The Chairman","Mr. Chairman, I am sorry--Mr. Secretary. We don't have a lot of time. I don't usually do this, but the question is the language in the TARP. We understand that there are other activities going on. I don't accept them as a substitute for using the authority that we very specifically and carefully wrote into the TARP and that was essential to it getting passed."
"Secretary Paulson","Well, what you have heard from me and what you heard from me last night and which I will say again, that I am going to keep working on this and looking for ways to use the taxpayer money as they expect me to here with regard to foreclosure mitigation. We have been, you know, as recently as last week, taking a step, which I think will have--"
"The Chairman","No, I am sorry, Mr. Secretary. Those are not substitutable, because I will tell you, and I apologize for taking the time, it is nobody's view that we have been as successful as we need to be for the sake of the economy in reducing foreclosures. We have a very large pot that was intended to be part of that effort that is going untapped. The gentleman from Alabama."
"Mr. Bachus","He was responding to you."
"The Chairman","We are out of time. He can respond to you."
