"Speaker","Speech","Type","Comments"
"Senator Johnson","Senator Tester.","Speech"," "
"Senator Johnson","I would like to welcome our witnesses. I appreciate your taking the time out of your busy schedules to be here today. Today our panel of witnesses includes: Sheila Bair, Chairman of the Federal Deposit Insurance Corporation; John Dugan, Comptroller of the Office of the Comptroller of the Currency; and Governor Dan Tarullo, member of the Board of Governors of the Federal Reserve System. We are also welcoming Debbie Matz, Chairman of the National Credit Union Administration, to the panel for the first time since her confirmation over the summer. I would also like to welcome Timothy Ward, Deputy Director of Examinations, Supervision, and Consumer Protection at the Office of Thrift Supervision; Joseph Smith, the North Carolina Commissioner of Banks, on behalf of the Conference of State Bank Supervisors; and Thomas Candon, Deputy Commissioner of the Vermont Department of Banking, Insurance, Securities, and Health Care Administration, and Chairman of the National Association of State Credit Union Supervisors. While many of you have already been before the Committee many times this year on various topics, today we are continuing the important conversation of the state of the banking sector. I will ask that the witnesses please limit their testimony to 5 minutes. Your full statements and any additional materials you may have will be entered into the record. Chairman Bair, please begin.","Speech"," "
"Ms. Bair","Thank you. Chairman Johnson, Ranking Member Crapo, and members of the Committee, I appreciate the opportunity to testify on behalf of the FDIC regarding the condition of the banking industry and the measures being taken by the FDIC to address the challenges facing us in the current environment. We meet today just 1 year after the historic liquidity crisis in global financial markets that prompted an unprecedented response on the part of governments around the world. The financial landscape today is more stable than a year ago. Conditions appear to be moderating, and the liquidity of financial markets has improved. Even as we seek to end the extraordinary programs that were effective in addressing the liquidity crisis, we recognize that much more work needs to be done to meet the credit needs of households and small businesses. There is evidence that the U.S. economy is growing once again, but bank performance typically lags behind economic recovery, and this cycle is no exception. High levels of distressed assets have led to weak financial performance at many FDIC-insured institutions. These have been concentrated in three main areas: residential mortgage loans, construction loans, and credit cards. Continued high unemployment threatens to keep loss rates elevated for an extended period. As the economy improves, however, loss rates should moderate. Looking forward, the most prominent risk during the next several quarters is commercial real estate. Property cash-flows are falling due to declining rents and rising vacancies. Also, falling property prices will make it difficult for some borrowers to renew their financing. Given the substantial challenges faced by financial institutions, the FDIC maintains a balanced supervisory approach that focuses on strong oversight but remains sensitive to economic and real estate market conditions. We support banks' efforts to lend to creditworthy borrowers and to work constructively with existing borrowers to restructure loans where appropriate. I have heard reports that examiners are requiring banks to write down sound performing loans. I can assure you that that is not the policy of the FDIC. The Federal banking agencies are finalizing guidance on commercial real estate loan workouts that will make that clear. The FDIC has expressed support for making loans to creditworthy borrowers in numerous industry forums and in last November's interagency statement. In particular, banks should continue to provide credit to small businesses, an engine of growth that creates jobs. Poor credit quality and weak earnings have led to a surge in bank and thrift failures. So far this year, we have had 98 failures. While we do not expect failures at the levels experienced in the late 1980s and early 1990s, our loss rates have been significant. To address adverse market conditions, the FDIC has employed additional resolution strategies that proved successful in the 1990s: loss-sharing agreements and structured transactions. These arrangements allow the FDIC to quickly return assets to the private sector, obtain better pricing, and minimize disruption to borrowers and communities from a bank failure. They save money for the deposit insurance fund and streamline our resolution workload. As a result of increased bank failures, the deposit insurance fund is projected to need a new infusion of cash next year. To meet the fund's liquidity needs, we are seeking public comment on a proposal to collect $45 billion through a prepayment of deposit insurance assessments instead of a special assessment. In addition, we are implementing a restoration plan that should return the fund to a positive balance in 2012 and the reserve ratio to the minimum of 1.15 percent within the statutory 8-year timeframe. The FDIC will continue protecting insured depositors as we have for over 75 years. No depositor has ever lost a penny of insured deposits and never will. In closing, I would urge Congress to consider the impact of any new legislative initiatives on the structure of the banking industry as we emerge from this crisis. If reform measures perpetuate too big to fail, there will be a further trend toward consolidation into large and more complex institutions at the expense of smaller and more transparent competitors. I urge Congress to implement policies that will assure continuation of a robust community banking sector, and when institutions do fail, as some inevitably will, we need a strong resolution authority that will assure market discipline on all institutions, large and small. Thank you very much.","Statement","STATEMENT OF SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION"
"Senator Johnson","Thank you.","Speech"," "
"Mr. Dugan","Thank you, Chairman Johnson, Senator Crapo, and members of the Subcommittee. I am pleased to testify on the current condition of the national banking system, including trends in bank lending, asset quality, and problem banks. The OCC supervises over 1,600 national banks and Federal branches, which constitute approximately 18 percent of all federally insured banks and thrifts, holding just over 61 percent of all bank and thrift assets. As described in my written statement, the OCC has separate supervisory programs for large, mid-sized, and community banks that are tailored to the unique challenges faced by each. Today I would like to focus on three key points. First, despite early signs of the recession ending, credit quality is continuing to worsen across almost every class of asset in banks of almost every size. The strains on borrowers that first appeared in the housing sector have spread to other retail and commercial borrowers. For some credit portfolio segments, the rate of nonperforming loans is at or near historical highs. In many cases, this declining asset quality reflects risks that have been built up over time. While we are seeing some initial signs of improvement in some asset classes, as the economy begins to recover, it will take time for problem credits to work their way through the banking system because credit losses often lag behind the return to economic growth. Second, it is very important to keep in mind that the vast majority of national banks are strong and have the financial capacity to withstand declining asset quality. As I noted in testimony before the full Committee last year, we anticipated that credit quality would worsen and that banks would need to further strengthen their capital and loan loss reserves. Net capital levels in national banks have increased by more than $186 billion over the last 2 years, and net increases to loan loss reserves have exceeded $92 billion. While these increases have considerably strengthened national banks, we anticipate additional capital and reserves will be needed to absorb additional potential losses in banks' portfolios. In some cases, that may not be possible, however, and as a result, there will continue to be a number of smaller institutions that are not likely to survive their mounting credit problems. In these cases, we are working closely with the FDIC to ensure timely resolutions in a manner that is least disruptive to local communities. Third, during this stressful period, we are extremely mindful of the need to maintain a balanced approach in our supervision of national banks. We strive continually to ensure that our examiners are doing just that. We are encouraging banks to work constructively with borrowers who may be facing difficulties and to make new loans to creditworthy borrowers, although it is true that in today's weaker economic environment, credit demand among businesses and consumers has significantly declined. And we have repeatedly and strongly emphasized that examiners should not dictate loan terms or require banks to charge off loans simply due to declines in collateral values. Balanced supervision, however, does not mean turning a blind eye to credit and market conditions or simply allowing banks to forestall recognizing problems on the hope that markets or borrowers may turn around. As we have learned in our dealings with problem banks, a key factor in restoring a bank to health is ensuring that bank management realistically recognizes and addresses problems as they emerge, even as they work with struggling borrowers. One area where national banks are stepping up efforts to work with distressed borrowers is in foreclosure prevention. Our most recent quarterly report on mortgage metrics shows that actions by national bank servicers to keep Americans in their homes rose by almost 22 percent in the second quarter. Notably, the percentage of modifications that reduced monthly principal and interest payments increased to more than 78 percent of all new modifications, up from about 54 percent the previous quarter. We view this as a positive development since modifications that result in lower monthly payments are less likely to redefault. While many challenges lie ahead, especially with regard to the significant decline in credit quality, I firmly believe that the collective measures that Government officials, bank regulators, and many bankers have taken in recent months have put our financial system on a much more sound footing. The OCC is firmly committed to a balanced approach that encourages bankers to lend and to work with borrowers in a safe and sound manner while recognizing and addressing problems on a timely basis. Thank you.","Statement","STATEMENT OF JOHN C. DUGAN, COMPTROLLER OF THE CURRENCY, OFFICE OF THE COMPTROLLER OF THE CURRENCY"
"Senator Johnson","Thank you, Mr. Dugan.","Speech"," "
"Mr. Tarullo","Thank you, Mr. Chairman, Senator Crapo, members of the Subcommittee. Let me begin by echoing a few points that my colleagues made in either their written or oral statements. First, compared to the situation of 8 to 12 months ago, the financial system has been significantly stabilized. The largest banking institutions, each of whose financial conditions was evaluated in our stress tests and then announced to markets and the public, have raised $60 billion in capital since last spring. We continue to see a narrowing of spreads in some parts of the market, such as corporate bonds, and in short-term funding markets. Second, however, important segments of our credit system are still not functioning effectively. Many securitization markets have had trouble restarting without Government involvement. Lending by commercial banks has declined through much of 2009. This decline reflects both weaker demand and tighter supply conditions, with particularly severe consequences for small and medium-sized businesses, which are much more dependent on banks than on the public capital markets that can be accessed by larger corporations. Banks will continue to suffer significant losses in coming quarters as residential mortgage markets continue to adjust. Losses on CRE loans, which represent a disproportionate share of the assets of some small and medium-sized banks, are likely to climb. The strains on these banks, when added to the more cautious underwriting typical of recessions, compound the problems of small businesses that rely on community banks for their borrowing. Third, it is important that bank supervisors take an even- handed approach in examining banks during these stressful times. We certainly do not want examiners to exacerbate the problems of declining CRE prices and restricted availability of credit by reflexively criticizing loans solely because, for example, the underlying collateral has declined in value. At the same time, we do not want supervisory forbearance that will put off inevitable losses, which may well increase over time, with attendant implications for the Federal Deposit Insurance Fund. So it is relatively easy to summarize the situation and state the problem. The question on everyone's mind is when and how it can be ameliorated. There are no easy answers, but let me offer a few observations. We as banking regulators should certainly redouble our efforts to ensure that the even-handed guidance we are issuing in Washington will be implemented faithfully by our examiners throughout the country. But we should not fool ourselves that even the best implementation of this policy will come close to solving the problems caused by significantly reduced demand for commercial properties that were in many cases highly leveraged on the assumption of rising asset prices. The problems lie deeper. In a weak economy that has, in turn, weakened many of our banks, supervisory guidance is neither appropriate for, nor effective as, an economic stimulus measure. At the most basic level, the strengthening of CRE markets and a return to a fully healthy banking system depend on growth in the economy as a whole, and particularly on a reduction in unemployment. I believe that the most important Federal Reserve action to promote CRE recovery is through our monetary policy. Our actions to date have helped return the Nation to growth sooner than many have expected. Nonetheless, because economic performance remains relatively weak, the Federal Open Market Committee indicated after our last meeting that conditions are likely to warrant exceptionally low levels of the Federal funds rate for an extended period. The Federal Reserve has also taken a series of steps to increase liquidity for financing capital of interest to consumers and small businesses, including the TALF program, which we recently extended through March, with a longer extension for commercial mortgage-backed securities. I suspect, though, that more direct efforts may be needed to make credit available to some creditworthy small businesses. Congress and the Administration may wish to consider temporary targeted programs while conditions in the banking industry normalize. Thank you very much, Mr. Chairman.","Statement","STATEMENT OF DANIEL K. TARULLO, MEMBER, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"
"Senator Johnson","Thank you.","Speech"," "
"Ms. Matz","Thank you, Chairman Johnson, Senator Crapo, and members of the Subcommittee. I am pleased to provide NCUA's views on the state of the industry. As you have heard from my counterparts, the stress on the entire financial sector has translated into a challenging time for financial institutions, including credit unions. Nonetheless, I am confident that credit unions can and will weather the storm. Corporate credit unions pose the most serious challenges to the credit union industry. Corporate credit unions are wholesale credit unions created by retail credit unions to provide investment services, liquidity, and payment systems. For four decades, this system worked well. However, in 2008, corporate exposure to mortgage-backed securities created tangible liquidity difficulties. In response to a growing crisis, NCUA asked Congress to increase the borrowing ceiling on our back-up liquidity source--the Central Liquidity Facility. Congress granted NCUA's request, and it is clear to me that if you had not acted in such a swift and decisive manner, the entire credit union system, not just the corporate network, would have been in serious jeopardy. Despite this successful intervention, problems continued. In March, the two largest corporates were placed into conservatorship by NCUA due to the deterioration in their portfolios. Losses flowed through the system and resulted in writedowns of capital not only by other corporates but by retail credit unions that invested in these institutions. Given the tenuous real estate market, NCUA expects additional losses to materialize. These conservatorships permit the corporate system to continue to function and to serve retail credit unions and, most importantly, their 90 million members. Again, a mechanism was developed, the Corporate Credit Union Stabilization Fund, which permitted replenishment by the industry over a 7-year period. This spreading out of costs was critical as credit union earnings were already experiencing pressures. The Corporate Stabilization Fund has permitted NCUA to maintain its mandated equity ratio in the Share Insurance Fund. At no point during this crisis has the equity ratio fallen below the 1.2 percent established by Congress, and today it stands at 1.3 percent, assuring consumers that their insured deposits are safe. Retail credit unions have their own challenges independent of the corporates. The good news is that, despite the troubled economy, credit union lending has increased by almost 8 percent since 2007. However, delinquencies and loan losses have also increased, particularly in real estate lending. In 2007, about 0.3 percent of such loans were delinquent. The figure now stands at 1.62 percent. Industry-wide capital, while still strong, has declined from 11.8 percent in 2007 to 10 percent. On the one hand, I am encouraged by the fact that 98 percent of the 7,700 federally insured credit unions are at least adequately capitalized. On the other hand, 21 credit unions have failed so far this year compared to 18 in all of 2008. That number could well rise in 2010. Most troubling is the increase in credit unions which have been downgraded to CAMEL 4 and 5. Between December 2008 and August 2009, the assets of credit unions in these categories have almost doubled. Clearly, credit unions have not been spared from the harsh effects of the economic downturn. In tandem with the assessment of corporate losses described above, this presents a difficult road for credit unions to travel in 2010 and beyond. NCUA has been proactive in our efforts to mitigate the situation. NCUA examiners work with credit unions to avoid the riskiest types of mortgage lending, and this oversight was complemented by the fact that, as member-owned cooperatives, credit unions try to put their members into lending products they can afford. As a result, the industry largely steers clear of exotic mortgage lending. Only 2.3 percent of all credit union mortgage loans are exotic. Additionally, NCUA has enhanced our supervision. We shortened our examination cycle. We added 50 examiners in 2009 and anticipate adding 57 more in 2010, and we upgraded our risk management system to identify and resolve problems more quickly. NCUA has an obligation to consumers. As a safety and soundness regulator, we will be successful if we preserve strong credit unions capable of meeting the financial needs of their members. Credit union members rightfully expect a reliable and well-capitalized deposit insurance regime. While the year ahead will be challenging, I am confident that we and the credit union industry we regulate will be stronger in the end. I welcome the opportunity to answer your questions.","Statement","STATEMENT OF DEBORAH MATZ, CHAIRMAN, NATIONAL CREDIT UNION ADMINISTRATION"
"Senator Johnson","Thank you, Ms. Matz.","Speech"," "
"Mr. Ward","Good afternoon, Chairman Johnson, Ranking Member Crapo, and members of the Subcommittee. Thank you for the opportunity to testify today on the financial condition and performance of the thrift industry. As of June 30, 2009, OTS regulated 794 thrift institutions with combined assets of $1.1 trillion. We also regulated 459 savings and loan holding companies with aggregated consolidated assets of approximately $5.5 trillion. Most OTS regulated thrifts are smaller, community-based institutions. At the end of the second quarter, 86 percent of the thrifts had assets less than $1 billion. Three percent, or 25 thrifts, had assets greater than $10 billion, and those 25 large thrifts held 66 percent of total industry assets. Thrifts in general are weathering the recession fairly well. Capital overall is strong. The industry's second quarter earnings improved to break even. And loan loss reserves have been substantially bolstered to near record levels. Because additions to loan loss reserves are direct charges to income, the industry's earnings remain weak by historical standards. Loss provisioning is expected to continue at elevated levels until inventories of unsold homes decline, home prices stabilize, and the employment picture brightens. Problem assets are continuing to increase, rising to 3.52 percent of total assets in the second quarter, up from 2.68 percent 1 year earlier. This compares unfavorably to an average level of 0.78 percent from 2000 to 2007. These stresses have caused an increase in problem thrifts and a general decline in safety and soundness ratings across the industry. As of September 30, 2009, there were 42 problem thrifts representing 5.4 percent of all OTS-regulated thrifts. A year ago, there were 16 problem thrifts, or 2 percent of the total. Twelve thrifts have failed this year, compared with five last year. The OTS is working closely with problem institutions to prevent failures, but more thrifts are expected to fail before the economy fully recovers. Foreclosures continue to be a concern. Although sustainable loan modifications and payment plans to avoid foreclosures are increasing, the number of seriously delinquent mortgages and foreclosures in process are continuing to rise. Progress is being made on this front, but when so many American families are losing their homes, the progress certainly does not seem to be fast enough. In summary, Mr. Chairman, it is too early for us to say we have hit bottom and the worst is over. We believe significant challenges lie ahead as unemployment continues to rise and the housing market continues to work its way through a significant down cycle. Despite these challenges, the overall condition of the thrift industry is sound, with strong capital and substantially bolstered loss reserves. Recent earnings have shown signs of improvement, reflecting what we hope are indications that the nation's economy is beginning to turn around. Thank you again for having me here today. I look forward to responding to your questions.","Statement","STATEMENT OF TIMOTHY T. WARD, DEPUTY DIRECTOR, EXAMINATIONS, SUPERVISION, AND CONSUMER PROTECTION, OFFICE OF THRIFT SUPERVISION"
"Senator Johnson","Thank you, Mr. Ward.","Speech"," "
"Mr. Smith","Chairman Johnson and Ranking Member Crapo, members of the Subcommittee, I am Joseph A. Smith, Jr. I am North Carolina Commissioner of Banks and Chairman of the Conference of State Bank Supervisors, on whose behalf I am testifying. Thank you very much, as always, for the opportunity. The members of CSBS and our Federal partners, the FDIC and the Federal Reserve, supervise 73 percent of the banks in the United States, accounting for approximately 30 percent of total banking assets. Our banks are not, as a rule, systemically significant. However, they are locally significant in the markets they serve, which includes virtually all of the United States. State chartered banks provide healthy competition in urban markets and are often the only banks in rural and exurban markets. While there are pockets of strength in some parts of the country, the majority of my colleagues have characterized banking conditions in their States as, and I quote, ``gradually declining.'' This should be no surprise, given that traditional banks are a reflection of the overall health of the economy. What cannot be ignored is that the return to health of our largest banks is the direct result of unprecedented, extraordinary efforts by Congress and Federal regulators to ensure their success. The majority of banks, however, have not been the beneficiaries of this assistance and are experiencing a harshly, harshly procyclical regulatory environment, as required by Federal law. This explains the tale of two industries you are likely hearing from banks in your State versus the news you hear from Wall Street. What can or should be done about this? My colleagues and I submit that the place to start is with a vision of what we, the industry, policymakers, regulators, and other stakeholders, want the U.S. banking market to look like after the current troubles have subsided. In our view, the desirable outcome is a banking industry that continues to be competitive, with thousands of banks, rather than hundreds or tens, diverse, of banks of various sizes, operating strategies, and customer focuses, and strong, with capital, liquidity, and risk management sufficient to meet the challenges of the marketplace. This is not an argument for the status quo. In fact, my colleagues and I are in general agreement with our Federal colleagues that our banks have been too concentrated in commercial real estate and too dependent on non-core deposits. Where we sometimes disagree with them is on the severity with which we judge banks in a down market, the result of which is, in our view, to make bad situations worse. I would hasten to add that our disagreements are of degree, not kind. We generally agree with the diagnosis. The treatment is sometimes debatable. To address the current stress of our banks, CSBS respectfully suggests, one, that on-the-ground supervisors be given greater latitude to assess the condition of banks based on reasonable economic assumptions rather than assumptions of the end of the world. Two, that clear rules of the road be established for private equity investments and that supervisory applications by strategic investors be expedited once clearly established thresholds have been met. Three, that the acquisition of distressed banks by healthy banks be expedited and at least considered for capital purchase investments under the TARP program. Fourth, that troubled banks be allowed to reduce their dependence on brokered deposits in a gradual and orderly way. And fifth, that Congress seriously consider revisions to the Prompt Corrective Action and Least Cost Resolution provisions of FDICIA, which have limited regulatory discretion in the handling of distressed institutions. While we don't think that our suggestions will solve all the problems of the banking industry, we do think they can reduce the number of failures and the attendant cost to the Deposit Insurance Fund, which is, let it be remembered, funded by healthy banks. We believe our approach can reduce at least the pace of decline in the commercial real estate market with potential positive effects on the economy and the recovery. Importantly, it can help preserve the diversity of our financial system that is critical to the future health and even viability of our State and local economies. Once again, thank you for this opportunity to appear before you. I would be happy to answer any questions you may have. Thank you, sir.","Statement","STATEMENT OF JOSEPH A. SMITH, JR., NORTH CAROLINA COMMISSIONER OF BANKS, ON BEHALF OF THE CONFERENCE OF STATE BANK SUPERVISORS"
"Senator Johnson","Thank you, Mr. Smith.","Speech"," "
"Mr. Candon","Honorable Chairman Johnson, Ranking Member Crapo, and members of the Subcommittee, thank you for the opportunity to testify. I am the Deputy Commissioner of Banking and Securities for the Vermont Department of Banking, Insurance, Securities, and Health Care Administration. I appear on behalf of the State Credit Union Regulators as Chairman of NASCUS. Today, I will share information on the conditions of State credit unions and areas for reform. Like all financial institutions, State credit unions have been adversely affected by the current economy. However, at this point, State natural person credit unions remain generally healthy and continue to serve the needs of their members and their communities. For the most part, natural person credit unions did not engage in many of the practices that precipitated the current market downturn. However, we have several issues to bring to your attention about the impact of the economy and the need for capital options for credit unions. State regulators remain concerned about unemployment and its effects on credit union members' ability to meet their obligations. We also see increases in delinquencies and charge- offs as well as pressure on earnings, especially in smaller State credit unions. Although loan delinquency and net charge- offs have increased, State regulators indicate that the levels remain manageable. In response to this trend, regulators are increasing their oversight of consumer credit products, including auto loans, credit cards, real estate and home equity loans. State regulators are also closely monitoring member business lending in credit unions. Some States, including my home State of Vermont, have not experienced the fallout from commercial real estate or subprime lending because State credit unions do not engage in those activities. State regulators continue to encourage credit unions to exercise sound underwriting practices, proper risk management, and due diligence, as these are the practices that have kept credit unions healthier through the economic downturn. In anticipation of prolonged economic problems, State regulators will closely monitor both lending and investment activities. State regulators also emphasize strong governance standards at the credit union board level. We will continue close supervision through offsite monitoring and onsite examinations and visitations. The growing trend toward consolidation is on the minds of State regulators as credit union mergers continue to occur, both voluntarily and for regulatory purposes. As economic pressures continue, finding suitable merger partners may become more difficult. In response to your question about capital needs, access to capital for credit unions is critical. Unlike other financial institutions, credit union access to capital is limited to reserves and retained earnings. State regulators recommend capital raising options for all credit unions. Access to supplemental capital will enable credit unions to respond proactively to changing market conditions, thereby strengthening safety and soundness and providing a buffer for the Credit Union's Share Insurance Fund. It is NASCUS's studied belief that a change to the Federal law could provide this valuable tool to credit unions without altering their nonprofit and cooperative structure. Supplemental capital will not be appropriate for every credit union nor would every credit union need access to supplemental capital. However, the option should be available. State regulators are also concerned about the impact of corporate credit union losses on natural person credit unions. Given the severity of the losses, it is clear that enhanced regulatory standards for capital, governance, and risk management are necessary. State regulators are working with the NCUA to ensure the safety and soundness of corporate credit unions and to mitigate future risk. Last, I would like to emphasize the value of the dual regulatory system. State regulators have demonstrated the importance of local supervision of State-chartered institutions and the value of the dual regulatory system. State regulators have always emphasized consumer protection along with safety and soundness as an important part of their mission and accountability to Governors and State legislatures. Further, State regulators have the expertise to identify areas of risk and take enforcement actions where necessary. As regulatory modernization efforts are considered by the Senate Banking Committee, we encourage you to retain State supervision and reaffirm State authority. NASCUS and State regulators appreciate the opportunity to testify today. I will be pleased to respond to any questions that you have. Thank you, Mr. Chairman.","Statement","STATEMENT OF THOMAS J. CANDON, DEPUTY COMMISSIONER, VERMONT DEPARTMENT OF BANKING, INSURANCE, SECURITIES, AND HEALTH CARE ADMINISTRATION, ON BEHALF OF THE NATIONAL ASSOCIATION OF STATE CREDIT UNION SUPERVISORS"
"Senator Johnson","Thank you, Mr. Candon. Let us put 7 minutes on the clock for each member to ask questions of our witnesses. Ms. Bair, so far, 98 institutions have failed this year and the FDIC's watch list has grown to 416 institutions. How many more of the troubled institutions do you anticipate will fail? Is the FDIC staffed up to deal with an increase in failures?","Speech"," "
"Ms. Bair","Mr. Chairman, thank you for asking that question. There will be more failures. We do not make our failure projections public, but failures will continue at a pretty good pace this year and next. We think we will have about $100 billion in losses over a 5-year period starting at the beginning of 2009. Twenty-five billion of that has already been realized from failures this year, and we have already reserved for another $32 billion as of the end of the second quarter. We are ready for this, though. We have been prepared for some time. We started staffing up in 2007, especially in our receivership and resolution staff, but also beefing up our examination staff. We have 6,300 staff on board now. That number will likely go to 7,000. We also have a significant roster of consultants that we use to help with bank closings as well as asset valuations, asset management, and asset marketing. The FDIC really is designed for this type of activity. We can expand very quickly and then contract very quickly. A lot of our hires are temporary 2-year hires. Overall, we have got a very good track record. These closings have been seamless. Through using loss share, we have been able to, more often than not, do a whole bank transaction. So another bank that serves that same community acquires both the deposits and the assets, which is good for bank customers. Frequently, the depositors are also the borrowers at the bank. Overall, it has been handled well. I think the staff have made a tremendous effort. We are well staffed and very much prepared for this.","Speech"," "
"Senator Johnson","Governor Tarullo, there has been much concern raised that commercial real estate is the next problem area for financial institutions. What are the differences between the concerns over commercial real estate and the problems we experienced last year with mortgages?","Speech"," "
