"Speaker","Speech"
"Secretary Paulson","Mr. Chairman, Ranking Member Bachus, thank you very much for holding this hearing and for your leadership on these very important issues. As you know, our financial markets have been experiencing turmoil since last August. It will take additional time to work through these challenges. Progress has not come in a straight line, but much has been accomplished. Our financial institutions are repricing risk, de-leveraging, recognizing losses, raising capital, and improving their financial position. Their ability to raise capital even during times of stress is a testament to our financial institutions and to our financial system. Fannie Mae and Freddie Mac are also working through this challenging period. They play an important and vital role in our economy and housing markets today, and they need to continue to play an important role in the future. Their regulator has made clear that they are adequately capitalized. Market practices and discipline on the part of financial institutions and investors are also improving. Our regulators are shining a light on our challenges. Through the President's Working Group on Financial Markets, we have issued a report analyzing the causes of the turmoil and recommending a comprehensive policy response, implementation of which is well underway. Regulators are enhancing guidance, issuing new rules, and communicating more effectively across agencies domestically and internationally. Although our regulatory architecture and authorities are outdated and less than optimal, we have been working together; while respecting our different authorities or responsibilities, we have been working together to ensure the stability of the financial system, because it is in the interest of the American people that we do so. Today this is by far our most important priority. And our seamless cooperation to achieve it is made possible by the leadership and support provided by this committee and by other leaders in Congress. I have confidence in our regulators and markets. We need to remain focused and continue to address challenges with your support and with your help. But we will ultimately emerge with strong capital markets, which will in turn enable our economy to continue to grow. Now looking beyond this period of market stress, which will eventually pass as these situations always do, I have presented my ideas for improving our regulatory structure and expanding our emergency powers. I look forward to discussing these ideas with you today, even as we continue our primary focus on confronting current challenges and maintaining stable, orderly financial markets. In March, I laid out a Blueprint for a Modernized Financial Regulatory Structure in which we recommended a U.S. regulatory model based on objectives that more closely link the regulatory structure to the reasons why we regulate. Our model proposes three primary regulators: One focused on market stability across the entire financial sector; another focused on safety and soundness at institutions supported by a Federal guarantee; and the third focused on protecting consumers and investors. A major advantage of this structure is its timelessness and its flexibility, and that because it is organized by a regulatory objective rather than by financial institution category, it can more easily respond and adapt to the ever- changing marketplace. If implemented, these recommendations eliminate regulatory competition that creates inefficiencies and can engender a race to the bottom. The Blueprint also recommends a number of near- term steps. These include formalizing the current informal coordination among U.S. financial regulators by amending and enhancing the Executive Order which created the President's Working Group on Financial Markets, and while retaining State level regulation of mortgage origination practices, creating a new Federal level commission, the Mortgage Origination Commission, to establish minimum standards for among other things personal conduct and disciplinary history, minimum educational requirements, testing criteria and procedures, and appropriate licensing revocation standards. The Blueprint includes recommendations on a number of intermediate steps as well, focusing on payment and settlement systems in areas such as futures and securities, where our regulatory structure severely inhibits our competitiveness. We recommended the creation of an optional Federal charter for insurance companies similar to the current dual charter system for banking, and that the thrift charter has run its course and should be phased out. We also recommend the creation of a Federal charter for systemically important payment and settlement systems, and that these systems should be overseen by the Federal Reserve in order to guarantee the integrity of this vital--"
"The Chairman","Mr. Secretary, I don't want you to feel constrained. Both you and the Chairman should ignore the time limits. We will be constrained by them, but this is too important for you to be, so please, both of you can ignore the red lights."
"Secretary Paulson","Okay. I am just about finished."
"The Chairman","No, I didn't mean to--"
"Secretary Paulson","Okay."
"The Chairman","Just the opposite. We have enough time to listen to this, so please don't be constrained."
"Secretary Paulson","When we released the Blueprint, I said that we were laying out a long-term vision that would not be implemented soon. Since then, the Bear Stearns episode and market turmoil more generally have placed in stark relief the outdated nature of our regulatory system and has convinced me that we must move much more quickly to update our regulatory structure and improve both market oversight and market discipline. Over the last several weeks, I have recommended important steps that the United States should take in the near term, all of which move us toward the optimal regulatory structure outlined in the Blueprint. I will summarize these briefly. First, Americans have come to expect the Federal Reserve to step in to avert events that pose unacceptable systemic risk. But the Fed does not have the clear statutory authority, nor the mandate to do this. Therefore, we should consider how to most appropriately give the Federal Reserve the authority to access necessary information from complex financial institutions, whether it is a commercial bank, an investment bank, a hedge fund, or another type of financial institution, and the tools to intervene to mitigate systemic risk in advance of a crisis. The MOU recently finalized between the SEC and the Federal Reserve is consistent with this long-term vision of the Blueprint, and should help inform future decisions, as our Congress considers how to modernize and improve our regulatory structure. Market discipline is also critical to the health of our financial system, and must be reinforced, because regulation alone cannot eliminate all future bouts of market instability. For market discipline to be effective, market participants must not expect that lending from the Fed or any other government support is readily available. I know from firsthand experience that normal or even presumed access to a government backstop has the potential to change behavior within financial institutions with their creditors. It compromises market discipline and lowers risk premiums, ultimately putting the system at greater risk. For market discipline to effectively constrain risk, financial institutions must be allowed to fail. Today, two concerns underpin expectations of regulatory intervention to prevent a failure. They are that an institution may be too interconnected to fail or too big to fail. Steps are being taken to improve market infrastructure, especially where our financial firms are highly intertwined. The OTC Derivatives market and the triparty repurchase agreement market, which is the marketplace through which our financial institutions obtain large amounts of secured financing, must be improved. It is clear that some institutions, if they fail, can have a systemic impact. Looking beyond immediate market challenges, last week I laid out my proposals for creating a resolution process that ensures the financial system can withstand the failure of a large, complex financial firm. To do this, we will need to give our regulators additional emergency authority to limit temporary disruptions. These authorities should be flexible, and to reinforce market discipline, the trigger for invoking such authority should be very high, such as a bankruptcy filing. Any potential commitment of government support should be an extraordinary event that requires the engagement of the Treasury Department and contains sufficient criteria to prevent cost to the taxpayer to the greatest extent possible. This work will not be done easily. It must begin now and begin in earnest. Again, thank you for your leadership.  "
"STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
"Mr. Bernanke","Thank you. Chairman Frank, Ranking Member Bachus, and other members of the committee, I am pleased to be here today to discuss financial regulation and financial stability. The financial turmoil that began last summer has impeded the ability of the financial system to perform its normal functions and has adversely affected the broader economy. This experience indicates a clear need for careful attention to financial regulation and financial stability by the Congress and other policymakers. Regulatory authorities have been actively considering the implications of the turmoil for regulatory policy and for private sector practices. In March, the President's Working Group on Financial Markets issued a report and recommendations for addressing the weaknesses revealed by recent events. At the international level, the Financial Stability Forum has also issued a report and recommendations. Between them, the two reports focused on a number of specific problem areas, including mortgage lending practices and their oversight, risk measurement and management at large financial institutions, the performance of credit rating agencies, accounting and evaluation issues, and issues relating to the clearing and settlement of financial transactions. Many of the recommendations of these reports were directed at regulators in the private sector and are already being implemented. These reports complement the Blueprint for regulatory reform issued by the Treasury in March, which focused on broader questions of regulatory architecture. Work is also ongoing to strengthen the framework for prudential oversight of financial institutions. Notably, recent events have led the Basel Committee on Banking Supervision to consider higher capital charges for such items as certain complex structured credit products, assets and banks trading books, and liquidity guarantees provided to off-balance sheet vehicles. New guidelines for banks liquidity management are also being issued. Regarding implementation, the recent reports have stressed the need for supervisors to insist on strong risk measurement and risk management practices that allow managers to assess the risk that they face on a firm-wide basis. In the remainder of my remarks, I will comment briefly on three issues. The supervisory oversight of primary dealers, including the major investment banks, the need to strengthen the financial infrastructure, and the possible need for new tools for facilitating the orderly liquidation of a systemically important securities firm. Since the near collapse of the Bear Stearns companies in March, the Federal Reserve has been working closely with the Securities and Exchange Commission, which is the functional supervisor of each of the primary dealers and the consolidated supervisor of the four large investment banks, to help ensure that those firms have the financial strength needed to withstand conditions of extreme market stress. To formalize our effective working relationship, the SEC and the Federal Reserve this week agreed to a memorandum of understanding. Cooperation between the Fed and SEC is taking place within the existing statutory framework, with the objective of addressing the near-term situation. In the longer term, however, legislation may be needed to provide a more robust framework for prudential supervision of investment banks and other securities dealers. In particular, under current arrangements, the SEC's oversight of the holding companies of the major investment banks is based on a voluntary agreement between the SEC and those firms. Strong holding company oversight is essential, and thus in my view the Congress should consider requiring consolidated supervision of those firms and providing the regulator the authority to set standards for capital liquidity holdings and risk management. At the same time, reforms in the oversight of these firms must recognize the distinctive features of investment banking and take care neither to unduly inhibit innovation, nor to induce a migration of risk-taking activities to less-regulated or offshore institutions. The potential vulnerability of the financial system to the collapse of Bear Stearns was exacerbated by weaknesses in the infrastructure of financial markets, notably in the markets for over-the-counter derivatives and in short-term funding markets. The Federal Reserve together with other regulators in the private sector is engaged in a broad effort to strengthen the financial infrastructure. For example, since September 2005, the Federal Reserve Bank of New York has been leading a major joint initiative by both the public and private sectors to improve arrangements for clearing and settling credit default swaps and other OTC derivatives. The Federal Reserve and other authorities are also focusing on enhancing the resilience of the markets for triparty repurchase agreements, in which the primary dealers and other large banks and broker-dealers obtain very large amounts of secured financing from money funds and other short-term risk- averse investors. In these efforts we aim not only to make the financial system better able to withstand future shocks, but also to mitigate moral hazard and the problem of too big to fail by reducing the range of circumstances in which systemic stability concerns might prompt a government intervention. More generally, the stability of the broader financial system requires key payment and settlement systems to operate smoothly under stress and to effectively manage counterparty risk. Currently the Federal Reserve relies on a patchwork of authorities, largely derived from our role as a banking supervisor as well as on moral suasion to help ensure that the various payment and settlement systems have the necessary procedures and controls in place to manage the risks that they face. By contrast, many major central banks around the world have an explicit statutory basis for their oversight of payment and settlement systems. Because robust payment and settlement systems are vital for financial stability, the Congress should consider granting the Federal Reserve explicit oversight authority for systemically important payment and settlement systems. The financial turmoil is ongoing and our efforts today are concentrated on helping the financial system to return to more normal functioning. It is not too soon, however, to think about steps that might be taken to reduce the incidence and severity of future financial crises. In particular, in light of the Bear Stearns episode, the Congress may wish to consider whether new tools are needed for ensuring an orderly liquidation of a systemically important securities firm that is on the verge of bankruptcy together with a more formal process for deciding when to use those tools. Because the resolution of a failing securities firm might have fiscal implications, it would be appropriate for the Treasury to take a leading role in any such process, in consultation with the firm's regulator and other authorities. The details of any such tools and the associated decision- making process require more study. One possible model is the process currently in place under the Federal Deposit Insurance Corporation Improvement Act, or FDICIA, for dealing with insolvent commercial banks. The fiducial procedures give the FDIC the authority to act as a receiver for an insolvent bank and to set up a bridge bank to facilitate an orderly liquidation of that firm. The fiducial law also requires that failing banks be resolved in a way that imposes the least cost to the government, except when the authorities through a well- defined procedure determine that following the least cost route would entail significant systemic risk. To be sure, securities firms differ significantly from commercial banks in their financing, business models, and in other ways, so the fiducial rules are not directly applicable to these firms. Although designing a resolution regime appropriate for securities firms would be a complex undertaking, I believe it would be worth the effort. In particular, by setting a high bar for such actions, the adverse effects on market discipline could be minimized. Thank you. I would be pleased to take your questions. "
"The Chairman","Thank you. Let me begin with the Secretary, because I was pleased to note in your statement that you understand that the regulator at OFHEO, of Fannie Mae and Freddie Mac, believe that they are now adequately capitalized. They were important institutions and I think that was--I'm pleased that you made that statement. I think that is important for people to understand. I said before that we are talking about more regulation done sensibly. Obviously there are still areas that the Secretary indicated where we could improve by simplifying regulation. That doesn't mean that it means more regulation everywhere. But there does seem to me to be emerging a consensus that we need a regulator concerned with threats to the systemic stability of the economy, that come from unconstrained risk-taking in a group of financial institutions outside the commercial banking system. And I was pleased, Mr. Secretary, that you mentioned hedge funds and investment banks. I think it would be a great mistake to talk about type of institution. That would give people an incentive to change their hats. We are talking about the impact of the activity, and we are talking I think, and a consensus appears to be emerging that it is going to be the Federal Reserve. I have to say that there are people who say, well, either you create a brand new regulator, it seems to me, which would be I think a mistake, or you give it to the Federal Reserve. And I agree with both of you, that in order to do that, the Federal Reserve needs more power. A situation in which the Federal Reserve is available and is under pressure to provide funding, but does not have the ability to act well before that time to diminish the need for that and to oppose conditions, that is unacceptable. We are talking, but we should be clear, about an increase in regulatory power. And let me say, you know, there was a time when the notion of requiring hedge funds to register was very controversial. It does seem to me that we have clearly gone beyond that. We are talking about giving the Federal Reserve the power to not just get information but to deal with various things which could include capital requirements and other factors. Now those are very important issues, and I think, as I said, there was a consensus emerging that it should be the Federal Reserve. And I have to say when people say, ``Well,'' they'll have this or that question about whether the Federal Reserve should do it, I invoke, as people have heard me do, the wisdom of a great 20th Century philosopher, Henny Youngman. The maxim was, ``How's your wife? Compared to what?'' And the Federal Reserve compared to what? I don't see any alternative to the Federal Reserve. But my question is this. I think this is an important task, and there's a great deal of agreement, that we should be moving to empower the Federal Reserve to have regulatory authority over a wide range of financial institutions in recognition in part of the fact that they have a systemic impact and that the current situation puts the Fed in an untenable position of being given a set of expectations to respond when it doesn't have the full panoply of tools to respond. But here is the question: How soon? Now we are where we are. It is July of an election year. This is a very complex subject. We don't want to do anything that would interfere with our wonderful financial system. And I mean our wonderful financial system, which has been so productive. We want to curb abuses without interfering with the productive function. Mr. Secretary, you said that they don't now have that authority, and we all agree with that. Is it essential that we move now? My sense is this--and I applaud the signing of the memorandum of understanding between the SEC and the Fed. That kind of cooperation has been useful. The cooperation between your two entities has been useful. I guess there are two options. One is that we have to try and legislate something now. And let me say we should distinguish. Mr. Secretary, you had a broader set of recommendations involving thrift institutions and credit unions, and a whole lot of things that no one in this institution is eager to deal with. So nobody is in any hurry on those. But we have I think taken out of that--and you have elaborated with the resolution issue--the question of macro- stability regulator, of the Federal Reserve being given powers to deal with the problems that could come to a system from someone too big or too unconnected to fail. Here is the question: Working together as we have within existing authorities, with yourselves, with I hope cooperation--that you understand cooperation with us--can we get by until the end of the year? We obviously will start working on this. Is it your view that immediate legislation is necessary? Or are we able to get by, given the cooperation we have had, given the kind of support we try to give you as much as possible, and begin working immediately together, so that early next year, one of the first items on the congressional agenda will be the legislation you talked about? Let me ask each of you to respond."
"Secretary Paulson","Mr. Chairman, let me respond by saying first of all, the role of the Fed as a macro stability regulator will take time to think through. It's a complex question. It's an important question. The authorities that will go with that, how that will work. That will clearly take some time to consider and to get the legislation through. Even more pressing is--which is again a complex issue which will take time--is the issue of the resolution process and procedures for complex financial institutions that aren't federally insured. We both talked about that. And so in terms of priorities, that should be even the higher priority in terms of time. But that will take some time. I think what you are getting at is even though our system may not optimal, the authorities may not be optimal, we have been able to work together to protect the system by communicating with Congress, and that's our plan and our expectation that we are going to need to keep doing that, and we are going to work in that way, recognizing that the requests we have made are not things that can be implemented immediately."
"The Chairman","Mr. Chairman?"
"Mr. Bernanke","I would associate myself with Secretary Paulson's remarks. We are working together extremely cooperatively, the Secretary and I, and the other agencies. Obviously, we'd like to have additional tools, but these are very complex matters, as the Secretary has indicated. So my hope would be that the Congress would begin soon to think hard about these issues, and we are happy of course to provide whatever support we can. But I think for the time being that the most likely outcome and the expectation is that we will continue to work in a creative way together to try to manage these ongoing situations."
"The Chairman","I'm going to break my own rule just to make one statement, because I gather what you're saying is, it is better in this very complex and very important set of issues that we do it right and that we do it very quickly."
"Mr. Bernanke","I would agree with that."
"The Chairman","The gentleman from Alabama."
"Mr. Bachus","Thank you. I think there is a consensus that there needs to be a single regulator for market stability, and I think that is in the Treasury's Blueprint. But short term, what are your present powers that you could bring to bear near term on risk management on containing risk, containing systemic risk, what are some things that you can do right now?"
"Mr. Bernanke","There were a number of recommendations in those reports I referred to. There are many steps that could be taken at the regulatory and supervisory level to strengthen the oversight of banks and other financial institutions. For example, I mentioned the Basel Accords which are strengthening liquidity requirements, changing capital charges for different kinds of activities, making recommendations to the regulators about how to go about strengthening the risk management systems of these firms. We are paying very close attention to the system as a whole. We are looking at the payment systems and other parts. The Federal Reserve has after all acted as a de facto--along with the Treasury--crisis manager for many decades. So there are a number of things we can do to strengthen the oversight under existing statutes and to make sure that the infrastructure is working as well as possible. For example, I mentioned also the private-public cooperation that we are now having to strengthen the OTC derivatives infrastructure and the like. So there's a lot that we can do, but we are doing--I just want to make very, very clear that what we are doing is, you know, working within the current statutory framework. The broader reforms that I believe are necessary are obviously the purview of Congress. And, you know, we hope that you'll be addressing those issues in a timely way."
"Mr. Bachus","Secretary Paulson?"
"Secretary Paulson","I agree very much with what Chairman Bernanke has said, and I would just simply say that even if the structure isn't optimal and all of the authorities aren't optimal, regulators are working together seamlessly to address some of the issues that have arisen, and I think progress has been made."
"Mr. Bachus","You know, one thing I have noticed, I know the President's Working Group, you know, as far back as say a year ago or I think as late as March, talked about the risk management practices of the investment banks as being faulty and that resulted in a lot of what we are seeing, market turmoil. I think the response I have seen from the Fed particularly has been that, you know, establishing risk management standards, which I certainly understand. You have also mentioned I think long term it's necessary to establish capital standards and liquidity standards. But short term, I do worry about new capital requirements and liquidity standards as sort of precipitating and sort of a tension between that and the need for these institutions to raise more capital. So how do you balance that? And I know one thing that you have talked about, I think the Treasury has talked about, is giving these--a lot of the banks the right to increase borrowing from or raising capital from private equity. Would you like to address that?"
"Secretary Paulson","Yes, Congressman. We have encouraged, both of our organizations have encouraged financial institutions to recognize losses and to raise capital, because capital is available, and that is a much better alternative than shrinking their balance sheets and pulling back from the activities that are so necessary. And as it relates to raising capital, private equity is one source, and we very much endorse the Fed's posture, which is being open to private equity investors and encouraging private equity investors."
"Mr. Bernanke","Congressman, our first objective is to make sure that these firms are safe and able to withstand the current stresses. And so, for example, in our work with the SEC at the investment banks, we have urged them, and they have complied, in raising capital and especially in raising liquidity, which was one of the key issues with Bear Stearns. So we want them to be safe and we want to do that immediately. In the longer term, there is this issue of ``procyclicality,'' the possibility that capital rules and reserving rules and so on, accounting rules, will tend to exacerbate the credit cycle. It is a very important issue. We have some elements of the Basel II Accords that address that. But I think it's something that as we go forward, we will want to look at much harder to try to limit the regulatory impact on the procyclicality of credit. On private equity, I agree absolutely with the Secretary that we are looking for banks and other financial institutions to raise capital. Private equity is a very good source of capital. There are the issues relating to effective control as established by the Bank Holding Company Act, which has a statutory limit of 25 percent ownership. Below that, the Federal Reserve has to address what constitutes effective control. We are currently looking at that in the hope that we will make a clearer statement about when private equity can come in and add capital to the banking system."
"Mr. Bachus","Thank you."
"The Chairman","The gentleman from Pennsylvania."
