"Speaker","Speech"
"The Chairman","We will reconvene. I am going to ask my questions, and then I have to go to another meeting. The gentleman from North Carolina will preside, the chair of the subcommittee. For all three of the witnesses, we have some agreement that the statistics show that things were on an upward path starting last year. I read from the Republican Budget Committee summary that said that after a long and deep recession, things began to get better in the second half of 2009, and that the credit markets and the financial institutions were getting more normal, that the economy was starting to get back. And then they said by the early part of 2010, by 2010, they said, most economists saw a modest recovery. And then they said, but a new crisis threatens that. So my question is, what could that new crisis be? It is probably my question to you, Mr. Meltzer. You talk about uncertainty, but I don't understand why there would be more uncertainty today than there was a year ago, 3 years ago, or 5 years ago. In fact, to some extent we have passed some legislation that may have diminished it. During the period of transition from Clinton to Bush or from Bush to Obama, there was clearly uncertainty about public policies. One Administration with a very different view replaces another, and that happens in a democracy. So I guess it is a combined question. What happened in April or May of this year? The Fed's estimate goes from more optimistic in April than it is today. The Republican Budget Committee comment that I talked about said things were going well in 2010, but now a new crisis threatens. What is the new crisis, and when did it arise? Mr. Meltzer, let me start with you and ask each of you to talk about it for a minute or so."
"Mr. Meltzer","I think it grew gradually. It didn't come one day; it came slowly over time. People became--the stimulus didn't seem to be doing much. It made people a bit nervous about why not. The programs for control of health were expensive, and you don't know what it costs to hire an employee. So as legislation began to come through--I don't say the legislation is wrong or bad or--"
"The Chairman","But let me ask you this, Mr. Meltzer, because, again, the Republican Study Committee, the Budget Committee says, things are going well in the second half of 2009, and there was a moderate recovery under way, and then it ran into a problem."
"Mr. Meltzer","It is still under way."
"The Chairman","But the health care bill--questions about-- the things you have just explained were constant. So how did things start to get better despite them, and then they got worse because of them?"
"Mr. Meltzer","There is a heck of a lot of stimulus. My friend Professor Mishel says, well, what could possibly account for it? We have $1 trillion worth of excess reserves in the banking system. There has been a heck of a lot of monetary stimulus. The Fed bought $1 trillion worth of mortgages to hold the mortgage rate down. The government had a program for stimulating housing. It was actually a program I recommended at one time. So those were things which were helping. There were things which were hurting; and the thing which was hurting was, in my opinion, pervasive growing--"
"The Chairman","All right. I appreciate that. But again, the timing still puzzles me. I don't see an explanation of why they suddenly emerged. But let me ask Mr. Koo and then Mr. Mishel to each address that."
"Mr. Koo","My idea of the situation is that once the bubble burst, the economy began to weaken because of all these balance sheet problems that I mentioned. But we had one accident in between, which was, in my view, totally unnecessary, and that was the Lehman shock. The fact that Lehman Brothers was allowed to fail when so many other financial institutions had the same problem at the same time, that caused a massive panic, which was, in my view, totally unnecessary."
"The Chairman","But I am talking about after that. Then, again, the argument was, we began to recover from that in a number of ways, and that somehow sometime around this spring, April or May, it stalled out--or it didn't stall out, but it slowed down. Lehman in 2008 couldn't explain April of 2010."
"Mr. Koo","Without Lehman, the economy would have went this way; with Lehman, the economy went that way. And then with massive monetary stimulus and all the other actions taken by the Federal Reserve, Treasury, and all the other governments around the world, we were able to bring it back. But all the problems on the balance sheets are still with us."
"The Chairman","Mr. Mishel?"
"Mr. Mishel","My view is this is just a boldfaced political argument against the policy activism of the Obama Administration and Congress. You don't have to go very far to explain the lack in investment or the lack of hiring. It has to do with the fact that there is no demand, that we have plenty of excess capacity. If you track investment compared to capacity over the history--"
"The Chairman","Thank you. My time has expired. The gentleman from Alabama."
"Mr. Mishel","Let me try very briefly."
"The Chairman","I am sorry. If you want it to come out of your time, okay. It is great. We are going to have votes. The gentleman from Alabama."
"Mr. Bachus","Thank you, Mr. Chairman. Mr. Koo, you talked about the Great Depression, and you said some of what is happening now is similar to what happened in the Great Depression when people stop spending."
"Mr. Koo","Stop borrowing."
"Mr. Bachus","Stop borrowing and spending. During the Great Depression, the ratio of household debt to disposable personal income was in the 30 to 40 percent range. Currently, that ratio is above 120 percent. So, that is quite a difference. People have much more debt today, 3 or 4 times as much debt as they did then. So one of the reasons that they may not be borrowing money is because they simply can't afford to pay any more debt. Would you agree?"
"Mr. Koo","Yes. And when that process is going on, we are in a very different world, because these people would be minimizing debt instead of maximizing profits. And that is why we have to be super careful with this disease compared with ordinary recessions."
"Mr. Bachus","And I can understand when people have trouble paying back what they owe, they are not going to borrow, or they are not going to spend a lot. I think that is true of individuals today. For businesses, however, I think it is a totally different picture. They are sitting on record amounts of cash, and yet they are not hiring, and they are not investing. I have to believe that Professor Meltzer is correct when he says that is obviously based on uncertainty. There has to be an amount of uncertainty or a lack of confidence. Otherwise, normally the business judgment is not to sit on cash; it is to invest it or to hire people. So what has changed? Because companies are not hiring, and they are not investing."
"Mr. Koo","No. I think business is also very afraid whether they will be in demand in the future or not. As Jack Welch said in one of those TV programs that right now with so much monetary stimulus, so much fiscal stimulus, this is where we are. Just imagine what is going to happen next year when both of them may be gone. Then the economy will be much weaker, and you will look very stupid investing at this moment. Industrial production is still at the level of 2004, meaning there are excess capacities everywhere, and you see so many workers unemployed. If I were running one of those businesses myself, I think I would be very careful going forward as well."
"Mr. Bachus","But isn't a part of that, that they don't know what the government--I hear people say, I don't know what the government is going to do. I even have one of my children who keeps saying, I am thinking about buying a house, but I am going to wait and see what the government--if they will--they didn't because of the tax credit. And then they kept saying, do you think it will be--there are just a lot of government mandates. There are a lot of new government regulations. Professor Meltzer said they don't know what tax rate they are going to pay. They don't know whether--and Chairman Bernanke today said we may start up some new lending programs. We might start borrowing. We could borrow loans, we could borrow bonds. And it appears as if people are making decisions not based on sound business judgment or commercial decisions or economic decisions. They are really trying to figure out what the government is going to do. And there is a certain amount of hesitation because of it and what Mr. Meltzer said. In fairness to Mr. Mishel, there is a lot of uncertainty out there, right?"
"Mr. Mishel","Yes. There is always economic uncertainty. I guess the question is, when some straightforward economic explanation explains something, why go to an unusual thing like uncertainty? And the usual explanation is what Richard Koo was saying, is that there are not good prospects for growth. There is very slow growth in demand. People have a lot of excess capacity. They do have more cash. They had $1.2 trillion of cash before the recession; they have more cash now. That is what happens in a recession. When you have a lot of excess capacity, there is no need to be spending the money on building new factories or building new facilities."
"Mr. Bachus","All right. Let me just end with this. What do each of you think? Do you believe that the tax cuts that expire--that if taxes increase at the start of the year, that will further constrict the economy?"
"Mr. Watt","The gentleman's time has expired."
"Mr. Bachus","Could they answer the question?"
"Mr. Watt","You didn't finish the question before your time expired. The gentlelady from New York, Mrs. McCarthy, is recognized for 5 minutes. Mrs. McCarthy of New York. I am sorry that I was detained and wasn't here to hear your testimony, though we did go through the testimony when we received it. I guess the question I have is actually for all three of you. This morning, listening to Chairman Bernanke's testimony, highlighted very important factors that could jeopardize economic growth: bank lending; employment rates; the housing market; and retail commercial activity. We have taken many legislative steps here in Congress to move those areas mentioned in the Chairman's testimony towards positive development; however, some feel that the tax cuts alone are the solution. In reading your testimonies, I know there is even confusion here--or not confusion, but difference of opinions. So I guess--probably to continue on some thoughts of the questions already--that I would like to hear your thoughts and views on the success of the measures currently enacted as well as any future measures we should be thinking about. Mr. Koo, could you start?"
"Mr. Koo","I have argued that this is a very special type of recession that happens only after the bursting of a nationwide debt financed bubble as the asset prices collapsing, liabilities remaining, private sector balance sheets underwater. And in this type of recession, I believe the government will have to be in there spending to keep the GDP from falling so that people have income to repair their balance sheets. This action will have to be maintained until private sector balance sheets are repaired, and then you reverse course. Once the private sector is ready to borrow money, healthy again, then the government must reduce its deficit and at that time as quickly as possible. But we are still in the entrance part of this recession with all these people repairing their balance sheets. So I would hope that government will maintain fiscal stimulus, and that, of course, different types of fiscal stimulus--there are the tax cuts, and there is government spending. Tax cuts, I am afraid, are not very efficient. It is far better than nothing, but it is still inefficient in the sense that when people are trying to repair their balance sheets, and they get the tax cut, they use that to pay down debt, which means it doesn't add to the demand in the economy. So if the government spends the money directly, that will add more demand to the economy for the same amount of budget deficit. But if you cannot get people to agree on spending, then I will say at least keep the tax cuts from expiring because that is still better than nothing. Mrs. McCarthy of New York. Mr. Meltzer?"
"Mr. Meltzer","Yes. I listed in my testimony about five things that you can do. I say quite explicitly that I don't expect you are going to do them. But let me say, as I agree with Mr. Mishel, uncertainty is always there, but there are different degrees. And right now, it is enormous. Businessmen do not have an idea of what it is going to cost them to hire another worker. That is why they don't hire another worker. So you could do a lot without doing anything fiscally or monetarily by simply saying, we are going to end all new regulations for the next 3 to 5 years unless Congress, by a supermajority, decides it is absolutely essential for the country. That would remove a great burden hanging over people, because they don't know what health care is going to cost, they don't know what financial services are going to cost, they don't know what cap-and-trade is going to do or if there is going to be cap-and-trade. If you are sitting there trying to decide on an investment, and you are sitting on all this cash, you are not concerned about the things that they are talking about. You are not concerned about what is going to happen the next quarter. That investment is going to have to pay off over 3 to 5 more years. That is what you are worried about. What is it going to be like? You don't know. If you don't know, the sensible thing to do is wait. Put your money in government bonds, earn 3 percent, and wait to see how it settles down. So what you could do that would be helpful would be announce a program of dealing with the deficit. Remove that uncertainty. Tell them what tax rates are you going to be facing 5 or 10 years from now, because you are not going to solve the deficit problem in a year or a week or a day; it is going to take years. Therefore, tell people what the environment is you are going to be working in, and that will help them a great deal to decide what is feasible and what isn't. That begins to work against the deficit, but it doesn't do draconian measures immediately. Add to that a reduction in corporate tax rates. Tell businessmen, look, we are going to make it profitable, more profitable for you to invest. This country has an enormous international debt. To service that debt, it has to export. In order to export, it has to invest. So let us get started making investments."
"Mr. Watt","The gentlelady's time has expired. The gentleman from Texas."
"Dr. Paul","I thank the chairman. So far, I don't think our recovery has gone too well. As a matter of fact, I remain pessimistic, just as I remained pessimistic before the crisis hit, because it was easily anticipated that bubbles had formed and had to be corrected. But we have invested with fiscal and monetary policy $3.7 trillion in the last 2 years. Unemployment has gone up. There have been 8.5 million jobs lost. And if you take the $3.7 trillion that we have spent, invested to try to preserve this economy, it turns out that we have invested about $435,000 per unemployed. You could have taken about one-fourth of that and given them each $100,000. They certainly would have been a lot better off. But instead, we are still thinking about tinkering on the edges, and taxes, and regulations, and what are we going to do with monetary policy. But I have a question dealing with monetary policy for Dr. Meltzer. The 1930's have been well described by many of the monetarists explaining that there was the allowance of deflation, and that is why we stayed in the Depression too long. And those who have studied that have very much to say about policy today, and there is no shrinkage of the monetary base. It has been doubled, and more than 2 times as high, and things aren't working. So what would you advise now on monetary policy? They are talking about even more quantitative easing, but is that necessarily going to do much good? Certainly, we prevented the deflation of the monetary base of the 1930's. But if anybody cared about M3 anymore, which we don't record, but we do record it in the private sector--M3 was growing at 18 percent at the beginning of this recession. It is decreasing at the rate of 6 percent right now. Real M3 now is down a little bit over the last 2 years, $100 billion. So that sounds to me like deflation, according to what the monetarists say. And so what do you think quantitative easings--they are even talking about buying municipal bonds, which I suspect and I predict they will, because conditions are going to get bad. Is this really going to be it? Or have we exhausted all our effort with monetary policy by dealing with the monetary base?"
"Mr. Meltzer","As you well know, we have $1 trillion worth of excess reserves. People can create--banks can create all the money they want. Adding more excess reserves to that stock is not going to do anything positive for the country. As a matter of fact, the Federal Reserve does not have a serious program for getting rid of those excess reserves over time, and that is a risk that adds to the uncertainty. People like me worry about the fact that they don't know how they are going to bring that sum down. There is no central bank anywhere in the world in a developed country that has more than half of its balance sheet in illiquid long-term securities. None. There has never been a Federal Reserve with $1 trillion worth of excess reserves measured in real terms or any terms you want. So we don't suffer from a need for more monetary policy. We suffer from a need to reduce the uncertainty that hangs over, that is deterring businesses because they don't know what their costs are going to be in the future. They don't know the inflation rate. The other day I had dinner with two of the shrewdest and most successful investors. I asked them, who do you think is buying U.S. Government bonds at 2.8, 2.9 percent? The answer they gave me is an answer I just don't like to believe. They said, basically, it came down to the greater fool theory. The greater fool theory can't work for everybody. There has to be a greater fool. So they think we will invest in 2.9 percent bonds, but we will get out of them in time. Maybe, maybe. Otherwise, we are out some losses."
"Dr. Paul","You suspect that the multiplier effect will kick in soon or never? Or does it depend on our fiscal policies and what we do in the Congress?"
"Mr. Meltzer","I believe it depends upon increasing--let me say, velocity is way down. I have a chart published. It comes out of my history of the Fed. It shows base velocity from 1919 annually through 2007. The current numbers are on that chart. That is, we have very low interest rates. We have very low base velocity. That is not terribly surprising. Maybe it is off a little bit, but it isn't off a great deal. So what we need is the confidence to get investment up. That is what we need. And at the risk of repeating, you have to do things to give businessmen a belief that they know what their costs are going to be for the next 5 years."
"Mr. Watt","The gentleman's time has expired."
"Dr. Paul","Thank you."
"Mr. Watt","I will recognize myself for 5 minutes, although I don't expect to take 5 minutes."
"Mr. Meltzer","I am sorry, Mr. Chairman."
"Mr. Watt","I guess I am kind of struck by what there seems to be some consensus about, yet it took the Senate so long to act on. Mr. Mishel testified to something that I have heard over and over and over again, that unemployment benefits going to the people who really don't have any alternative but to spend it has a stimulative effect. Do you argue with that, Mr. Meltzer?"
"Mr. Meltzer","I am not against increasing unemployment--"
"Mr. Watt","I didn't ask you whether you were against it or not. I am just asking you whether as an economist, you argue with the stimulative effect of it."
"Mr. Meltzer","There is a stimulative effect."
"Mr. Watt","Do you disagree with that, Mr. Koo?"
"Mr. Koo","No."
"Mr. Watt","I guess my frustration is that politics has taken over something that is so simple that partisanship and politics don't allow us to do even the most basic direct thing that is in the country's interest. I don't understand that. I guess you all didn't come to explain that to me. I will have to figure it out on my own. I will yield back the balance of my time and recognize the gentleman from Texas for 5 minutes."
"Mr. Hensarling","Thank you, Mr. Chairman. Unfortunately, I was on the Floor, and I missed the testimony. But I did want to come back, particularly to Dr. Meltzer, and be able to speak with you. I was able to read your testimony. Frankly, Dr. Paul asked the very first question that I really had, and that was, what tools are left in the monetary toolbox? I think the conclusion is, frankly, none. And that indeed, speaking of Fortune 500 CEOs speaking to small business people in rural east Texas, frankly the anecdotal evidence is overwhelming that we have a massive quantity of uncertainty about the future that is keeping jobs from being created in the economy. And certainly the suggestions you make, Dr. Meltzer, I look upon those favorably. I fear this Congress will not. Let me ask you this question, Dr. Meltzer. I think recently we saw that the 2-year Treasury bond yield dipped below 3 percent, which on the one hand you may say we still continue to be the flight to safety, if you will, particularly when you look at what is happening in the euro zone. Perhaps that is a good thing. But on the flip side, we know that, according to the Federal Reserve, we have public companies sitting on roughly $2 trillion of cash and cash equivalents. I assume they have brought up a lot of these treasuries. Given the massive amount of cash that corporate America is sitting on, is that another manifestation of the uncertainty? Is that also an investment? Is that also their flight to safety, in your opinion?"
"Mr. Meltzer","Three percent isn't terribly good for a corporation, but it is better than taking a loss. So that is what they do, they wait. And prudent people know, as they say, there is a time to hold and a time to fold. And this is the time to hold, and that is what they are doing. They would like to see a program from the Administration and the Congress that spoke to their problems, just as many of the people are waiting to buy houses would like to see a program from the Administration or Congress that spoke to their problems."
"Mr. Hensarling","I was looking to the gentleman from North Carolina, but he is no longer in the chair. I was on the Floor for much of the unemployment insurance debate. I didn't hear anybody on either side of the aisle debate the proposition or actually come out against an extension of unemployment insurance. What I thought I heard was people on my side of the aisle thought that it ought to be paid for today, preferably out of unused stimulus funds, unused TARP funds. The other side of the aisle did not concur in that opinion. That is the debate I thought I heard. And as far as the stimulative effect, I think again about Milton Friedman's permanent income theory. I sense the stimulative effect is negligible. It is not why I support unemployment insurance. If so, why don't we just create more jobs by creating more unemployment checks? If it is such a good stimulative impact upon the economy, the logic gets rather circular. So the reason to vote for unemployment insurance, in my humble opinion, is not because of any significant stimulative effect. And I certainly respectfully disagree with the Speaker of the House, who had a quote recently that seemed to be very much to the contrary."
"Mr. Mishel","Could we have a dialogue on that point?"
