"Speaker","Speech"
"The Chairman","We will now begin with the testimony of the Secretary of the Treasury, please. "
"STATEMENT OF THE HONORABLE TIMOTHY F. GEITHNER, SECRETARY, U.S DEPARTMENT OF THE TREASURY"," "
"Secretary Geithner","Thank you, Mr. Chairman. Good morning, Ranking Member Bachus, and members of the committee. It is a privilege to be in this room again, testifying before you. We are debating important, consequential issues for the country. I welcome the attention you are bringing to it. I am going to try to answer as many of your questions as I can in my oral statement, but I am sure we will need to go over many of these things in more detail. I am very pleased to be here with Chairman Bernanke and President Bill Dudley of the New York Fed. AIG highlights very broad failures of our financial system. Our regulatory system was not equipped to prevent the buildup of dangerous levels of risk. Compensation practice rewarded short-term profits over long-term financial stability, overwhelming the checks and balances in the system. We came into this crisis as a country--and this is a tragic thing--we came into this crisis without the authority and the tools necessary to contain the damage to the American economy posed by the very severe pressures working through the financial system. Now, I share the anger and frustration of the American people, not just about the compensation practices at AIG and in other parts of our system, but that our financial system permitted a scale of risk-taking that has caused grave damage to the lives of so many Americans. The companies insured by AIG in the United States alone employ one in three Americans. AIG directly guarantees over $30 billion of 401(k) and pension plan investments and is the leading provider of retirement services for teachers and education institutions. In September, at a time of unprecedented financial market stress, losses on derivatives contracts entered into by AIG's Financial Products group forced the entire company to the brink of failure. The Department of the Treasury, the Federal Reserve, and the Federal Reserve Bank of New York acted to prevent the collapse of AIG. That action was based on a judgment, a collective judgment, that AIG's failure would have caused catastrophic damage-- damage in the form of sharply lower equity prices and pension values, higher interest rates, and a broader loss of confidence in the world's major financial institutions. This would have intensified an already-deepening global recession, and we did not have the ability to contain that damage through other means. And we did not have the authority to unwind AIG. For these reasons, with extreme reluctance, on September 16th, the Federal Reserve Board authorized an $85 billion revolving credit facility to provide liquidity and avoid default. As a condition of that loan, 79.9 percent of the shares of the company were placed in a trust run by appointees of the Federal Reserve Bank of New York. The government installed a new management team and began the process of restructuring AIG's board. And the new management team committed to return AIG to its core insurance business by winding down its derivatives trading operation and selling non- core businesses. This loan, of course, was only the first step in a series of efforts to stabilize the company and provide the funding and liquidity necessary to execute that restructuring plan. Following that initial action in September, the Federal Reserve Bank of New York initiated a broad review, using outside experts, of the full range of executive compensation plans that exist across this large company. In November, as part of the government's infusion of capital, the Treasury Department imposed the executive compensation conditions and standards that were required under the Emergency Economic Stabilization Act. Earlier this month, in March, when in response to further losses on the company's portfolio we committed additional resources alongside the Fed, we made that assistance subject to forthcoming conditions on executive compensation that were based on both the President's proposals of February 4th and the provisions adopted in the American Reinvestment and Recovery Act. Now, on March 10th, I received a full briefing from my staff on the details and extent of AIG FP's pending retention payments, including information on the details of payments to individual executives. I found those payments, as have so many, deeply troubling. And after consulting with colleagues at the Fed and exploring our legal options, I called Ed Liddy, the CEO of this company, and asked him to seek to renegotiate these payments. He explained that the contracts for the retention payments were legally binding and pointed out the risk that, by breaching the contract, some employees might have a claim under Connecticut law to double payment of the contracted amounts. He committed, however, to renegotiate and reduce future payments totaling hundreds of millions of dollars, and that process is now underway. In addition, Treasury is working with the Department of Justice to determine what legal avenues may be available to recoup retention bonuses that have already been paid out and have not been voluntarily repaid. Treasury will also impose on AIG a contractual commitment to pay the Treasury from the operations of the company the amount of retention awards not recouped. And, finally, Treasury will deduct from the $30 billion in recently committed capital assistance an amount equal to those payments. Now, this issue of executive compensation extends beyond AIG and requires substantial reform of the incentives and compensation throughout the financial sector. As we move forward, we need to ensure that taxpayer resources do not reward failure but are used to get our financial system back to the business of providing credit on reasonable terms to American businesses and families. I know that much of the public anger has fallen on Mr. Liddy, but this is not fair. Mr. Liddy did not create this mess; he did not seek this job. He agreed, in response to a request by the Government of the United States, to work to restructure the company and help us get back the assistance provided by the taxpayer. And in taking on what I think is the most challenging job in the American financial system today, he inherited an enormous range of problems, including these retention contracts that are the understandable source of public outrage. AIG has thousands of employees who are working now, every day, to unwind the very business that got us into this situation and return AIG to the business of insurance. They are working hard to reduce the company's risks and exposures, and it is important that we support them in this effort to wind down AIG in an orderly way that protects the American taxpayer. Now, in addition to the problems with executive compensation, this financial crisis has revealed very problematic gaps in the regulatory structure of governing our financial markets. The lack of an appropriate regulatory regime and resolution authority for large nonbank financial institutions contributed to this crisis and will continue to constrain our capacity to address future crises. I will testify before this committee on Thursday and discuss in that context a broad set of regulatory reform proposals, particularly those related to mitigating systemic risk, to creating a more stable financial system."
"The Chairman","Mr. Geithner, will you stop for a moment, please? Will you please act your age back there and stop playing with that sign? If you have no greater powers of concentration, then you can leave the room. We are trying to have a serious discussion, which will include, as you understand, a lot of criticism. We really need people to grow up."
"Secretary Geithner","Thank you, Mr. Chairman. As we have seen with AIG, distress at large, complex financial institutions can pose risks as dangerous as those that led the United States to establish a full framework of tools for dealing with banks. We need to extend those protections and authorities to cover the risks posed by our more diverse and complicated financial system today. And we are proposing legislation to provide those tools, and look forward to working with this committee and the Congress to pass such legislation as quickly as possible. The proposed resolution authority would allow the government to provide financial assistance to make loans to an institution, to purchase its obligations or assets, to assume or guarantee its liabilities, and to purchase an equity interest. The U.S. Government, as conservator or receiver, would have additional powers to sell or transfer the assets or liabilities of the institution in question, to renegotiate or repudiate the institutions' contracts, and to prevent certain financial contracts with the institution from being terminated on account of conservatorship or receivership. This proposed legislation would fill a significant void in the current financial services regulatory structure in respect to these large, complex institutions. And implementation would be modeled on the resolution authority that the FDIC has under current law with respect to banks. This an extraordinary time for our country, and your government has been forced to take extraordinary measures. We will do what is necessary to stabilize our financial system and, with the help of the Congress, develop the tools we need to make our economy more resilient and our financial system more stable and more just. We need to work together to create an environment where it is safe to save and invest and where all Americans can trust the rules governing their financial decisions. Thank you, Mr. Chairman. "
"The Chairman","Mr. Bernanke? "
"STATEMENT OF THE HONORABLE BEN S. BERNANKE, CHAIRMAN, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM"," "
"Mr. Bernanke","Thank you, Chairman Frank, Ranking Member Bachus, and other members of the committee. I appreciate having this opportunity to discuss the Federal Reserve's involvement with AIG. In my testimony, I will describe why supporting AIG was a difficult but necessary step to protect our economy and stabilize our financial system. I will also discuss issues related to compensation and note two matters raised by this experience that merit congressional attention. We at the Federal Reserve, working closely with the Treasury, made our decision to lend to AIG on September 16th of last year. It was an extraordinary time. Global financial markets were experiencing unprecedented strains and a worldwide loss of confidence. Fannie Mae and Freddie Mac had been placed into conservatorship only 2 weeks earlier, and Lehman Brothers had filed for bankruptcy the day before. We were very concerned about a number of other major firms that were under intense stress. AIG's financial condition had been deteriorating for some time, caused by actual and expected losses on subprime mortgage-backed securities and on credit default swaps that AIG's Financial Products unit, AIG FP, had written on mortgage- related securities. As confidence in the firm declined and with efforts to find a private-sector solution unsuccessful, AIG faced severe liquidity pressures that threatened to force it imminently into bankruptcy. The Federal Reserve and the Treasury agreed that AIG's failure under the conditions then prevailing--"
"The Chairman","Please, with all--no, you understood, you had the sign up. The next one to hold a sign--it is distracting to people. I understand that there are some people for whom rational discussion is not an appropriate means of expressing themselves. You are entitled to do that in general but not in a way that interrupts those of us who are trying to have rational discussions. So the next one who holds a sign will be ejected. I do not know how you think you advance any cause to which you might be attached by this kind of silliness. Mr. Bernanke, please proceed."
"Mr. Bernanke","Thank you, Mr. Chairman. The Federal Reserve and the Treasury agreed that AIG's failure under the conditions then prevailing would have posed unacceptable risks for the global financial system and for our economy. Some of AIG's insurance subsidiaries, which are among the largest in the United States and in the world, would have likely been put into rehabilitation by their regulators, leaving policyholders facing considerable uncertainty about the status of their claims. State and local government entities that had lent more than $10 billion to AIG would have suffered losses. Workers whose 401(k) plans had purchased $40 billion of insurance from AIG against the risk that their stable value funds would decline in value would have seen that insurance disappear. Global banks and investment banks would have suffered losses on loans and lines of credit to AIG and on derivatives with AIG FP. The banks' combined exposure exceeded $50 billion. Money market mutual funds and others that held AIG's roughly $20 billion of commercial paper would also have taken losses. In addition, AIG's insurance subsidiaries have substantial derivatives exposure to AIG FP that could have weakened them in the event of the parent company's failure. Moreover, as the Lehman case clearly demonstrates, focusing on the direct effects of a default on AIG's counterparties understates the risk to the financial system as a whole. Once begun, a financial crisis can spread unpredictably. For example, Lehman's default on its commercial paper caused a prominent money market mutual fund to break the buck and suspend withdrawals, which in turn ignited a general run on prime money market mutual funds, with resulting severe stresses in the commercial paper market. As I mentioned, AIG had about $20 billion in commercial paper outstanding, so its failure would have exacerbated the problems of the money market mutual funds. Another worrisome possibility was that uncertainties about the safety of insurance products could have led to a run on the broader insurance industry by policyholders and creditors. Moreover, it was well-known in the market that many major financial institutions had large exposures to AIG. Its failure would likely have led financial market participants to pull back even more from commercial and investment banks, and those institutions perceived as weaker would have faced escalating pressure. Recall that these events took place before the passage of the Emergency Economic Stabilization Act, which provided the funds that the Treasury used to help stem a global banking panic in October. Subsequently, it is unlikely that the failure of additional major firms could have been prevented in the wake of a failure of AIG. At best, the consequences of AIG's failure would have been a significant intensification of an already severe financial crisis and a further worsening of global economic conditions. Conceivably, its failure could have resulted in a 1930's-style global financial and economic meltdown, with catastrophic implications for production, income, and jobs. The decision by the Federal Reserve on September 16, 2008, with the full support of the Treasury, to lend up to $85 billion to AIG should be viewed with this background in mind. At that time, no Federal entity could provide capital to stabilize AIG, and no Federal or State entity outside of a bankruptcy court could wind down AIG. Unfortunately, Federal bankruptcy laws do not sufficiently protect the public's strong interest in ensuring the orderly resolution of nondepository financial institutions when a failure could pose substantial systemic risks, which is why I have called on the Congress to develop new emergency resolution procedures. However, the Federal Reserve did have the authority to lend on a fully secured basis consistent with our emergency lending authority provided by the Congress and our responsibility as the Central Bank to maintain financial stability. We took as collateral for our loan AIG's pledge of a substantial portion of its assets, including its ownership interest in its domestic and foreign insurance subsidiaries. This decision bought time for subsequent actions by the Congress, the Treasury, the FDIC, and the Federal Reserve that have avoided further failures of systemically important institutions and have supported improvements in key credit markets. Having lent AIG money to avert the risk of a global financial meltdown, we found ourselves in the uncomfortable situation of overseeing both the preservation of its value and its dismantling--a role quite different from our usual activities. We have devoted considerable resources to this effort and have engaged outside advisors. Using our rights as creditor, we have worked with AIG's new management team to begin the difficult process of winding down AIG FP and to oversee the company's restructuring and divestiture strategy. Progress is being made on both fronts. However, financial turmoil and a worsening economy since September have contributed to large losses at the company, and the Federal Reserve has found it necessary to restructure and extend our support. In addition, under its Troubled Asset Relief Program, the Treasury injected capital into AIG in both November and March. Throughout this difficult period, our goals have remained unchanged: to protect our economy and preserve financial stability; and to position AIG to repay the Federal Reserve and return the Treasury's investment as quickly as possible. In our role as creditor, we have made clear to AIG's management, beginning last fall, our deep concern surrounding compensation issues at AIG. We believe it is in the taxpayers' interest for AIG to retain qualified staff to maintain the value of the businesses that must be sold to repay the government's assistance. But, at the same time, the company must scrupulously avoid any excessive and unwarranted compensation. We have pressed AIG to ensure that all compensation decisions are covered by robust corporate governance, including internal review, review by the compensation committee at the board of directors, and consultations with outside experts. Operating under this framework, AIG has voluntarily limited the salary, bonuses, and other types of compensation for 2008 and 2009 of the CEO and other senior managers. Moreover, executive compensation must comply with the most stringent set of rules promulgated by the Treasury for TARP fund recipients. The New York attorney general has also imposed restrictions on compensation at AIG. Many of you have raised specific issues with regard to the payout of retention bonuses to employees at AIG FP. My reaction upon becoming aware of these specific payments was that, notwithstanding the business purposes that might be served by this action, it was highly inappropriate to pay substantial bonuses to employees of a division that had been the primary source of AIG's collapse. I asked that the AIG FP payments be stopped but was informed that they were mandated by contracts agreed to before the government's intervention. I then asked that suit be filed to prevent the payments. Legal staff counseled against this action on the grounds that Connecticut law provides for substantial punitive damages if the suit would fail. Legal action could thus have the perverse effect of doubling or tripling the financial benefits to the AIG FP employees. I was also informed that the company had been instructed to pursue all available alternatives and that the Reserve Bank had conveyed the strong displeasure of the Federal Reserve with the retention payment arrangement. I strongly supported President Dudley's conveying that concern and directing the company to redouble its efforts to renegotiate all plans that could result in excessive bonus payments. I have also directed staff to work with the Treasury and the Administration in their review of whether the FP bonus and retention payments can be reclaimed. Moreover, the Federal Reserve and the Treasury will work closely together to monitor and address similar situations in the future. To conclude, I would note that AIG offers two clear lessons for the upcoming discussion in the Congress and elsewhere on regulatory reform: First, AIG highlights the urgent need for new resolution procedures for systemically important, nonbank financial firms. If a Federal agency would have had such tools on September 16th, they could have been used to put AIG into conservatorship or receivership, unwind it slowly, protect policyholders, and impose haircuts on creditors and counterparties as appropriate. That outcome would have been far preferable to the situation we find ourselves in now. Second, the AIG situation highlights the need for strong, effective, consolidated supervision of all systemically important firms. AIG built up its concentrated exposure to the subprime mortgage market largely out of the sight of its functional regulators. More effective supervision might have identified and blocked the extraordinarily reckless risk-taking at AIG FP. These two changes could measurably reduce the likelihood of future episodes of systemic risk like the one we faced at AIG. Thank you, Mr. Chairman. "
"The Chairman","Thank you. Mr. Bernanke, let me go back again. The context is important, and I do want to be clear. There was some reference earlier to TARP--excuse me. Oh, I am sorry. Mr. Dudley hasn't given his statement yet. I didn't realize--I hadn't looked at the agenda, and I didn't know Mr. Dudley was going to give a statement. Go ahead, Mr. Dudley. "
"STATEMENT OF WILLIAM C. DUDLEY, PRESIDENT AND CHIEF EXECUTIVE OFFICER, FEDERAL RESERVE BANK OF NEW YORK"," "
