"Speaker","Speech","Type","Comments"
"Mr. Therrien","There are several ways that we have the opportunity to do that. One of the interesting scenarios that we have is the industry is poised and ready. We already have extremely efficient insulations that we can utilize. We have reflective roof systems which help with the heat island effect. Vegetative roof systems are continuing to grow and develop a sector of our industry. Solar roof systems continue. As I said, we have a platform for solar that is unmatched and ready to go to work. Also, there are opportunities for wind up on our roofs. One of the interesting things we find about this legislation is the industry is ready to go. Ninety-five percent of the products that are used and brought to the project are developed in the United States. So when we go to work as contractors, our manufacturers and supply chain go to work, too. We are ready to put boots on the roof, quite frankly. We have the opportunity to go to work immediately with no delay. As many of the gentlemen here noted today, we are in a slow time naturally because of the time of year in my region in the Northeast. But the economy itself has slowed our workloads back, and we don't have the same workloads that we have seen in the past. So, therefore, we do have the opportunity to get more guys back on the roofs, get them to work and give them an opportunity to earn a decent wage and income. Chairwoman Velazquez. Thank you.","Speech"," "
"Mr. Graves","","Speech"," "
"Mr. Graves","Thank you, Madam Chair. My question, I guess, is for everybody. I don't know. It is kind of a tough one. I am struggling with what we are seeing in the country today. Because it is a very vicious cycle. People are conserving, and they are trying to get by. They are worried about losing their jobs, so they are spending less. So that means manufacturers are selling less, which means they are not expanding. Which means people in your business, if you are a contractor, you are not building or helping them build for expansion. Then you lay off people or whatever the case may be because you are not building. Manufacturers lay off people, and then people lose their jobs, and then they are not paying taxes. And it just goes around and around and around. Mr. Allison, as head of a chamber in a city, you are seeing it with small businesses. How much of this is almost like a self-fulfilling prophecy? We continue to be told, day after day after day, how bad the economy is and how bad it is going to get. And so people continue to conserve and continue to hold back with the idea that, my gosh, I may lose my job next week or in a month. And all that does is again make it even worse and make it even worse. Now we are talking about the government coming up with a stimulus package and providing all of the jobs. Does the government create jobs or is it small business that creates job? I am trying to figure out what is the best way to do this. You touched on green roofs, bonus depreciation for green roofs. Maybe we should expand it for anything, trying to get manufacturers or whoever is in business out there to expand, maybe take that leap of faith. We know this thing is going to turn around eventually, sooner or later. It always does. It is cycles. If we give them all the tax opportunities that we possibly can to expand their business, which will obviously put contractors to work to add that new equipment, to update their equipment, to change out all of those trucks and try to get new trucks, whatever it takes--should we be looking at this in a huge, broad spectrum and get those businesses and manufacturers to expand? Again, I am not so sure that government--I don't think government creates jobs. I think the private sector creates jobs. That is where job creation is. I am curious. You can address--and I would like to hear from each one of you. You can address how much of this is just continuing to be battered on the radio and TV about how bad it is and how much worse it is going to get. And how much of a role does that continue to push us into the government spending? The chairwoman pointed out, rightly so, there has been a lot of money spent, a tremendous amount of money spent; and it adds to the deficit which was already there. How much farther can we go? When is enough, enough? I would just be curious from each of you. Mr. Allison, you first.","Speech"," "
"Mr. Allison","Congressman Graves, I appreciate the opportunity to address that. I agree government should not be the primary creator of quality jobs. Obviously, you need great people working in government; and we appreciate their dedication. However, the private sector is what makes that possible. What we have going on right now is a crisis in not only access to capital, not only a problem with our energy sector, a consumer confidence crisis. We can go on and on. Let's not forget really what this great country has been most known for throughout history is creativity, it is innovation capacity, it is entrepreneurial spirit; and that still exists, that still exists. There are people out there today in laboratories all across America that have products they are trying to bring forward. They often have laboratory incubator environments around them. They have assistance from a myriad of different resources. However, just look at public policy. 2.5 percent of Federal R&D dollars are going to SBIR grants. What about the other 97.5 percent? As I said earlier, small businesses--in particular those with SBIR grants--are far more productive in obtaining patents for new products and bringing those to market than big business and/or universities. If I had to pick from the 16 components that I have recommended today, I would say that that is probably the first starting point. Because if you do, if you raise that to even 5 percent, that still leaves big business and universities, the other 95 percent. Then I think we have taken a major leap in assisting the entrepreneurs in bringing their products to market. And if they do and they are successful and the percentage of success is very high, then they are going to be building buildings, they are going to be buying equipment and employing people in quality jobs with health care benefits. Aren't those the goals we are trying to pursue? I just think too often we have neglected the golden goose here. Nothing against big business. Obviously, we have great challenges with the auto industries and aerospace and so forth. We must maintain those industries. But Main Street cannot be forgotten. We have people as we speak that are waiting to see what Congress and the new administration are going to do. And if you want to know what the real vacuum has been, it is leadership. They are waiting for a signal. So I ask you to give them that signal. Thank you.","Speech"," "
"Mr. Graves","Mr. Ehmann.","Speech"," "
"Mr. Ehmann","I believe along with large wind we are very involved in residential photovoltaic, solar electric and solar hot water; and small wind is another one of our things that we supply. And what you are saying, what I see the government has is the capacity with the incentives to push that industry. That industry is being taken advantage of. Solar electric is being taken advantage of today; and through the incentives, both Federal and State levels, they are working. The people are generating electricity. Reducing their cost of electricity is their goal. They, therefore, have more money in their pocket. That is their incentive. And their incentive is not only just to do something green, but it is also as a return in their pocketbook. Both the solar hot water and the small wind, those are not incentivized as well. The problem with that is it is a little bit more out of the residential guy's pocket, a little longer payback. It is harder to jump that hurdle. If you can incentivize those any much--better than they could--they are viable products. People want their dependence, their electric bills less. They want their heating bills less. And those are your working class people. And what it does is it creates jobs for me as an installer. It creates jobs for our salespeople. It creates jobs for maintenance people. Because all of these are electrical generating devices. They are generating at the house level. They will need maintenance in the future. It isn't that you will install it and go away. You will have a maintenance plan and go back after 2 years. You have to maintain your systems and make sure they are operating and make sure the grid connection is maintained and make sure the electric grid is safe. Everybody has the potential to back-feed the electric grid. So it just creates more and more jobs. And that is working well.","Speech"," "
"Mr. Graves","Mr. Massie.","Speech"," "
"Mr. Massie","I am going to answer a little bit different. My clients--I work for the Federal, State and local governments; and we also work for private investment. On the private side, what we see our clients doing is, one, they have to be able to get money. What is the credit market and is money available that they can afford? Right now, they are doing two things. They are waiting to be able to get the money, and they are also waiting to see what you are going to do. What is going to be the pattern of the new administration in this Congress? And how long is it going to take them to become comfortable that, yes, I see a path that they are headed on, and I feel comfortable that they are going to stay on that path, so that they don't get in trouble again by starting to borrow money and starting to go back to work, getting comfortable and then all of a sudden there is a change in direction and, oh, no, we are back in trouble again. We had one project that we were working on where the owner went bankrupt. It just came to a screeching halt. We have other projects where they didn't go bankrupt, but we came in to work one day and they said, go home. So the private sector is very, very leery and they want access to money on terms that they can make money. And, right now, they can't and they are waiting for direction before they start going back to work again. From the local, State and Federal Governments, they just don't have any money to spend. So, from that perspective, yes, it will take money to get back to building the projects, whether they are buildings or highways or whatever they may be. From an infrastructure standpoint, it will not happen until money is available to do it. So my answer for you is both. From a private point, it is still getting back to the government and what are the policies and the regulations that they are going to have to adhere to. But they have to have a level of comfort that this administration and this 111th Congress is heading in a direction, and they are going to stay in that direction. You can't be all over the board with everything. Our line of work, we work around the weather. What is the weather, today, tomorrow and the next day? We have gotten to where we can handle that. What absolutely bamboozles us is what is going to come out of Washington and predicting what that's going to be on the long term. Because we make huge investments on capital, whether it is the owner or us. Right now, we are going through a renewal of equipment, had been doing it for the past 4 years where we are getting more efficient and more environmentally friendly equipment. We stopped. We still have a list that we are working on, but we quit because we don't know where things are going. Chairwoman Velazquez. I am going to have--Mr. Therrien, do you want to make a brief comment?","Speech"," "
"Mr. Therrien","I will attempt that, yes. Quite frankly, I agree the legislation is a slight tweaking of our current tax policies. It is not making something go away that exists now. It is shortens it and puts guys to work. It gives us an opportunity to stay within a realistic time line and scale. But the depreciation if it is retarding spending on new energy efficient roofs. That is not putting my guys to work, and that is what we are looking to do with that legislation. I will also echo some comments about the 3 percent withholding and the fact that that truly is a net income of most construction firms in this country, I believe. So, basically, you are taking that off the table for our ability to have the needed capital to go to work. It does affect our overall income, which affects our loan and our ability in our lines of credit as well as our bonding. I don't think there are many State and local groups that are very happy about the prospect of having to collect this and do the processing work associated with it. So I am hopeful that some slight tweaks in the depreciation schedule would do a great step forward to helping our industry continue to grow and prosper. Chairwoman Velazquez. Your time has expired. I will recognize the gentleman from Oregon, the Fifth Congressional District, Mr. Schrader, for 5 minutes.","Speech"," "
"Mr. Schrader","Thank you very much, Madam Chair. Only Mr. Allison referred to the Small Business Association in a somewhat oblique manner and their role in the recovery and stimulus package. I am curious--this is the Committee on Small Business--if any of you would see an enhanced role for the Small Business Administration in terms of perhaps providing the loans that Mr. Massie is talking about, some of the cash flow that is out there, so it can go to small business and not just business in general.","Speech"," "
