"Speaker","Speech"
"Senator Bunning","Thank you, Mr. Chairman. Chairman Bernanke, thank you for being here today. To repeat what I told you at the Budget Committee hearing a few weeks ago, the Federal Open Market Committee did the right thing by stopping the increases in the Fed fund rates after the June 2006 Fed meeting. By holding rates constant, you have done the right thing ever since. After the latest increase, the stock markets took off and the cost of credit leveled off. If the Fed had chosen to continue hiking rates, mortgages and other forms of credit would have become less and less affordable to the average American. Over the last 2 years, the costs of credit, such as mortgages, student loans, and credit cards, have all increased. I am not sure how much more tightening consumers could have handled before serious harm was done to the economy. Higher interest rates accelerated the housing decline. We will not know the full extent of the damage for months, if not longer. If the Fed had not stopped when it did, we would have been in even more danger. You have been at the helm of the Fed for a year now. My initial fears were that you would be a carbon copy of your predecessor, yet you have done some things I have never seen your predecessor do: Embrace open and full debate. There is an old saying that there is a reason we have two ears and one mouth: It is often more important to listen than to talk. During your brief tenure at the Fed, you have made a serious effort to improve on how the Fed listens, but you know I am not going to let you off that easy, even though today is Valentine's Day. The people of my State and I have real concerns about the dangers that lie ahead for our economy. As this Committee discussed with Secretary Paulson last month, our constituents are nervous when they see more and more manufacturing jobs going to the Chinese. They are concerned about the future of the housing market. They are particularly concerned about the effects that the potential repeal of the Bush tax cuts will have on our economic recovery. You inherited an economy that was approaching a tipping point, and so far you have managed not to push it over. I urge you to act with caution and deliberation in the coming year. Finally, soon there will be two vacancies on the Board of Governors. I hope the President moves quickly to fill these positions with people who have real experience in financial services and commercial banking, not just ivory tower academics. I look forward to your remarks. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you, Senator Bunning."
"Senator Bayh"," "
"COMMENTS OF SENATOR EVAN BAYH"," "
"Senator Bayh","Thank you, Mr. Chairman. Chairman Bernanke, I suspect that most of the people here today have gathered to listen to you, not me, and I will, therefore, reserve my comments for the question period."
"Chairman Dodd","Very good."
"Senator Martinez"," "
"STATEMENT OF SENATOR MEL MARTINEZ"," "
"Senator Martinez","I will almost resist the temptation."
"Chairman Dodd","That was a standard Senator Bayh set there."
"Senator Martinez","But I will be very brief, Mr. Chairman. Thank you very much. Chairman Bernanke, welcome, and I again join in the high praise that you have been receiving for your first year on the job. I will simply look forward to hearing your comments as it relates to the housing market, a great concern to me, housing affordability; also, the issue that we dealt with last week in this Committee, which is subprime lending and the rate of defaults in that area; and just in general the effect of the hurricanes in the Gulf Coast, which continue to be an impact on the economies of the Gulf States. So, I look forward to your comments, and thank you for being with us today."
"Chairman Dodd","Thank you very much."
"Senator Menendez"," "
"STATEMENT OF SENATOR ROBERT MENENDEZ"," "
"Senator Menendez","Thank you, Mr. Chairman. Chairman Bernanke, welcome. It is great to welcome a fellow New Jerseyan back again to the Committee. Today, some people say the economy is solid due to some of the leading economic indicators appearing generally healthy, with unemployment below 5 percent, with moderate economic growth, with inflation stabilized, and I certainly want to commend you for the stewardship you have shown at the Fed in working on this economy. But at the same I also worry about who is benefitting from this economy and who is being left behind. Indeed, there are serious limitations, I think, in judging a situation solely through looking at the big-picture numbers, as this view often hides the details of a situation, and specifically I am talking about the burden being placed on our middle class. So while some in this country might believe that our economy is chugging along quite well because our gross domestic product continues to grow, there seems to be an increasing gap between the average citizen and those at the top of our economic ladder. And the disparity that continues to grow, in my mind, is widening at an alarming rate. When I am back in New Jersey, I hear more and more from New Jerseyans that our current economic policies are not working for them. The middle class continues to shrink, poverty is increasing, the gap between the rich and the poor is growing wider. We have a record-breaking national debt and a record- breaking trade deficit. The personal savings rate is now below zero, which has not happened since the Great Depression. Millions of Americans are seeing their wages stagnant and their pension and health care benefits slashed, while the wealthiest people in the country are doing better than ever. So ultimately my concern is that our economy is not working for the broadest scope of Americans that we would hope. The middle class is shrinking instead of growing, and we seem far more concerned about boosting the incomes of the wealthiest Americans while denying our responsibility to those struggling to make ends meet. I do not think we can sustain that position over the long-term. We are borrowing to pay for tax cuts and the war effort. It is an unfair burden we are placing on our children and grandchildren. So, I look forward to your testimony today and hearing your thoughts on some of these things I have mentioned, some of the other things I hope you will address, like the cooling off of the housing market, what that may mean; energy prices; the consequences of deficit and debt, from large budget deficits to record personal debt. And I understand that in your capacity as Chairman of the Federal Reserve, you are responsible for keeping inflation low and stable while maintaining economic growth, not economic equality. But I do hope either in your opening statement or subsequently in the questions that we will have an opportunity to ask to hear your views about how we get this economy working in a direction that it really helps middle-class families in this country. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you very much."
"Senator Hagel"," "
"STATEMENT OF SENATOR CHUCK HAGEL"," "
"Senator Hagel","Mr. Chairman, thank you. Mr. Chairman, welcome. We are glad you are here. I want to personally thank you for you taking time to address the Greater Omaha Chamber of Commerce at their annual meeting 2 weeks ago. It was a rather significant event, as it always is, and your speech matched the expectations that many had, and I appreciate you very much taking a day of your time to come to my State and deliver that speech and spend some time with our leaders in Nebraska. And I look forward to your testimony. Thank you."
"Chairman Dodd","Thank you very much."
"Senator Tester"," "
"COMMENTS OF SENATOR JON TESTER"," "
"Senator Tester","Thank you, Chairman Dodd. Chairman Bernanke, I want to also welcome you here. This is one of those odd occasions where I do not have another committee. Thank God for snow. So, I look forward to your comments, and I will have questions when you are done. Thank you."
"Chairman Dodd","Thank you very much."
"Senator Bennett"," "
"STATEMENT OF SENATOR ROBERT F. BENNETT"," "
"Senator Bennett","Thank you, Mr. Chairman. I had planned to follow Senator Bayh's standard, but I have heard so many things being said here that I think at least one voice should rise in defense, if you will, of where certain things have been going. Mr. Chairman, you know my personal affection for you, but it will not be a surprise that I disagree with your opening statement."
"Chairman Dodd","I am shocked to hear that. "
"Senator Bennett","And, by coincidence, I suppose the best rebuttal is in a piece that appeared in this morning's paper by Brian Wesbury, who is the Chief Economist at First Trust Advisors, LP, in Illinois, ``A Portrait of the Economy.'' I would ask unanimous consent that the entire piece appear in the record.*  * Held in Committee files. "
"Chairman Dodd","Without objection. He starts out, ``It is the best of times. It is the scariest of times. Last year, U.S. exports, industrial production, real hourly compensation, corporate profits, Federal tax revenues, retail sales, GDP, productivity, the number of people with jobs, the number of students in college, airline passenger traffic, and the Dow Jones Industrial Average all hit record levels. For the third consecutive year, global growth was strong, continuing to lift and hold millions of people out of poverty. From 30,000 feet--heck, from 1,000 feet, it sure looks like the best of times. In relative terms, the first 5 years of the current recovery have been much better than the first 5 years of the 1990's recovery. But this has not softened the pessimism of many pundits and politicians who are either unimpressed or expect the whole thing to come crashing down any minute, unless the Government firmly grabs the rein of the global economy and steers it clear of disaster.'' And then he goes on to outline the history of how badly things have gone every time the Government has tried to step in and steer it clear, starting with the 1930's and then the 1970's. He makes this comment about the 1970's, which I responded to, and it says, ``Forgotten in the rush to pass judgment on capitalism is the fact that the last two times the Government seriously tried to control the economies in the 1930's and 1970's and made a terrible mess of it''--well, I will leave the rest of it for people to read, but the one thing I would say to you, Mr. Chairman, if he is right--and I think he is--in the year of your stewardship, the last year, exports, industrial production, real hourly compensation, profits, tax revenues, retail sales, all are at record levels, you must have been doing a pretty good job. And if you were running for office, you would take full credit for absolutely all of it. Thank you, Mr. Chairman."
"Chairman Dodd","Thank you, Senator Bennett."
"Senator Brown"," "
"STATEMENT OF SENATOR SHERROD BROWN"," "
"Senator Brown","Thank you, Mr. Chairman. Chairman Bernanke, I appreciate your joining us today to share your thoughts on the direction of monetary policy in the months ahead. I also appreciate the comments you have made in Nebraska and other places before other groups and the steps you have taken toward greater transparency. I am sure that you can appreciate for most of the families in my State of Ohio and elsewhere, many of the issues we discuss today are far removed from their day-to-day lives. As Senator Menendez said, the uncertainties that middle-class families face are not the uncertainties that the columnist that Senator Bennett mentioned and others and economists worry about as often perhaps as they should. I know and appreciate your acknowledging the widening gap of income in our society. I commend you for adding your voice to that discussion. I agree with you that we should look at ways to improve education and training of our citizens, but I do not think that is nearly enough. Globalization has had a tremendous impact on workers in this country, on communities, on teachers, on firefighters, on cities' ability to deliver services to their constituents. There is no question that good- paying manufacturing jobs have gone offshore. Fourteen years ago, the trade deficit in this country was $38 billion. Today, announced just this week, it exceeds $760 billion. George Bush the First said that a $1 billion trade deficit translates into 13,000 lost jobs. You do the math. Of course, we must trade with the world. The question is not if we will trade with other countries; rather, it is how we will trade with them and who will benefit. If the beneficiaries are limited to those with investment capital and the losers too often are workers and their communities across the country, we simply will not have a very sustainable trade policy. We devote substantial time and effort to protecting intellectual property in our trade negotiations and enforcement. We need to do this, but we exert almost no effort in protecting the rights of our workers and their counterparts overseas. That simply has to change. Many in the media and some in Government label those of us who advocate for labor and environmental standards as ``protectionist.'' Yet when our trade agreements protect the drug industry or Hollywood films, we call that simply ``free trade.'' If we can protect an Ohio inventor, if we can protect pharmaceuticals, if we can protect copyrights, as we should, we can do a much better job protecting workers and the environment. I thank you for your time."
"Chairman Dodd","Thank you very much, Senator."
"Senator Allard"," "
"STATEMENT OF SENATOR WAYNE ALLARD"," "
"Senator Allard","Thank you, Mr. Chairman. I would like to thank you and Senator Shelby for holding this important hearing. I always look forward to hearing from Chairman Bernanke. I think that you have started off very well in your tenure as Chairman of the Federal Reserve, and I want to congratulate you on that initial effort. I think you have gained the confidence of the markets, and I think you have gained the confidence of many Members of the Congress, although there are a few skeptics still among us. I would like to emphasize that the economy is doing well. If we look at economic growth, this last year it is 3.4 percent; the previous year it was 3.2 percent. The average over 20 years is 3.1 percent. So we are above the average in economic growth. I think a lot of that is attributable to the economic growth package that we put in place in 2003 and the tax cuts that we had in 2001. We have heard a lot of comments here in this Committee about how it is going to impact the family. In my view, the hardest-working American is the small businessman, and those economic growth packages were targeted to the small businessman. That is where economic growth occurs. There are Members in Congress that are pushing hard to do away with those temporary tax reductions that we put in place to stimulate the economy. My question to you is: I hope you will address this. If we let those temporary tax cuts go away, what kind of impact is it going to have on the average family? I think it is going to have a dramatic impact, particularly on the hard-working men and women of this country who are in business for themselves. And I hope that you can address that in your comments. Thank you very much."
"Chairman Dodd","Thank you, Senator Allard."
"Senator Reed"," "
"STATEMENT OF SENATOR JACK REED"," "
"Senator Reed","Thank you, Mr. Chairman, and thank you, Chairman Bernanke, for joining us today. Your task in setting the right course of monetary policy is complicated by fiscal policy and international imbalances. We no longer have the fiscal discipline that we had in the 1990's which allowed for a monetary policy that was more encouraging of robust investment and long-term growth. The present large and persistent budget deficits have led to an ever-widening trade deficit that forces us to borrow vast amounts from abroad and puts us at risk of a major financial collapse if foreign lenders suddenly stop accepting our IOU's. Continued budget and trade deficits will be a drag on the growth of our standard of living and leave us ill prepared to deal with the effects of the retirement of the baby-boom generation. Strong investment, financed by our own national saving, not foreign borrowing, is the foundation of a strong and sustained economic growth and rising standards of living. One final issue that I would like to raise is the growing inequality of income earnings and wealth in the U.S. economy. Between 2003 and 2005, GDP grew at a rate of 3.5 percent per year. However, after adjusting for inflation, the typical weekly earnings of full-time wage and salary workers at the median of the earnings distribution went up only 0.6 percent between the end of 2000 and the end of 2006. Obviously, these median workers are not sharing in that robust GDP. Data from the Federal Reserve Board Survey of Consumer Finances show that household wealth is very unevenly distributed. The wealthiest 1 percent of families held more of the country's wealth than the bottom 90 percent of families combined. Even more disturbing is the large number of families, particularly African-American and Hispanic communities, that have little or no net wealth. Chairman Bernanke, I was heartened to read you comments in Omaha last week emphasizing the importance of education and training in reducing this economic inequality. And I know you share the concern that widening inequality is not good for our democracy and the fabric of the country. So, I hope you will agree there is an inconsistency at best in the Administration's pursuit of tax breaks for those who are already well off, including the permanent elimination of the estate tax, while continuing to propose cuts to elementary and secondary education, student aid and loan assistance for higher education, and job training for displaced workers. The challenges facing our economy are compounded by the disarray that characterizes our fiscal policy. We have been running unsustainable fiscal deficits, and in order to make the necessary investments in training and education, we must reverse this course. And I would be remiss if I did not note that the lead story today in most of the wire services is that Chrysler is cutting 13,000 jobs. I suspect that will probably raise the stock of Chrysler, make the investors happy, and investment bankers who are structuring the transformation of the company; it is necessary perhaps to do. But for 13,000 Americans who used to have good jobs with good health benefits, they are in a quandary, and our obligation is to them as well as it is to the shareholders of that company. So, I think we have to do a lot more, and I think you do sense that, and I think together, hopefully, we can make some progress."
"Chairman Dodd","Thank you, Senator Reed."
"Senator Sununu"," "
"STATEMENT OF SENATOR JOHN E. SUNUNU"," "
"Senator Sununu","Thank you very much, Mr. Chairman. Senator Bennett, I thought, was somewhat eloquent in talking about the very positive trends we have seen in the economy: Record job creation and above average recovery period, record homeownership, rising income levels. It is fair to say, though, for any Member who has spent a little time back home, there is a sense of insecurity that can be felt even in what are relatively strong economic times. And I think that is an issue or a set of issues dealing with their insecurity or uncertainty that we should deal with as policymakers and perhaps that at some level can even be addressed by the Fed. But I think it is important to understand that the role of the Fed is not to redistribute wealth, not to raise taxes, not to establish protectionist trade measures. And I think that is a good thing. I suspect maybe Chairman Bernanke thinks that is a good thing, because he has a tall enough order as it is. The areas where the Fed can have a very positive impact within their mission are to deal with the uncertainties of inflation, the uncertainties of establishing a sustainable and steady record of economic growth, the security that comes from the establishment of safe and sound financial markets. And those are all responsibilities of the Fed, I think responsibilities that Chairman Bernanke takes very seriously. You have spoken very well to those issues in the past, and I look forward to hearing your comments on those and other issues this morning. Thank you Mr. Chairman."
"Chairman Dodd","Thank you very much, Senator Sununu. Mr. Chairman, we welcome you again to the Committee. We are anxious to hear your comments, and your full statement and supporting documents will, of course, be a part of the record. "
"STATEMENT OF BEN S. BERNANKE, CHAIRMAN,"," "
"BOARD OF GOVERNORS, FEDERAL RESERVE SYSTEM"," "
