"Speaker","Speech","Type","Comments"
"Chairman Dodd","Thank you very much. Mr. Dinallo, welcome to the Committee.","Speech"," "
"Mr. Dinallo","Thank you, Chairman Dodd, Ranking Member Shelby, and other Senators. I think that to some extent, AIG is a microcosm of our regulatory regime, love it or hate it, and I want to try to explain what I think were the roles of at least the State insurance regulators here and try to clear up any confusion about responsibility that I know existed a couple of days ago, although it sounds like a lot of that has been clarified. I think the State regulators did a very good job on what their main assignment is, which is solvency and policy holder protection. I think that the operating companies of AIG, particularly the property companies, are in excellent condition. The life insurance companies are experiencing a lot of the same stresses that other life insurance companies are experiencing across the country and the world. I think that it is important to put some of these numbers in context, because I disagree with the concept that the securities lending program had much of anything to do with the problems at AIG. We calculate that without the Federal intervention, the life insurance companies are approximately $10 billion solvent, so they were solvent prior to the intervention. The amount that was written, on Senator Shelby's numbers, the amount that was written and put into the securities lending pool wasn't a leveraging, it was a direct undertaking, would be, say, I think $40 billion was invested in RMBS. That would be against $400 billion of assets in the life insurance company. So there was 10 percent invested in AAA-rated RMBS. The loss, as you say, we will adopt the number of $17 billion. So that is less than 5 percent of the losses of the assets at the life insurance companies could be laid at the door of securities lending investing in RMBS, which I submit $17 billion is a big number, but as a percentage basis, I think it is not an overwhelming number. I would say that the securities lending business was used to expose itself to RMBS businesses. But if you look at the entirety of the assets as invested by life insurance companies, it was a modest percentage. I think the Financial Products division had a huge causation on this. I think that Chairman Bernanke was correct a couple days ago when he described that causation. And the amounts of money are staggering. The securities lending business, as I said, you would put somewhere in the $75 billion range. The Financial Products division had notional exposure through CDSs and derivatives of $2.7 trillion. That is larger than the gross national debt of Germany, Great Britain, or Italy. I do agree with both of your statements that what they essentially did was they wrote a form of insurance without anywhere near the capitalization that you would have for such an activity if you were in a regulated insurance company. They are the ones that created the systemic risk, and that systemic risk rolled through the operating companies, including causing the run that you described, Senator, on the securities lending business. The securities lending business, which is something that I am happy to discuss with you, although New York only had about 8 percent exposure to it, is not the purpose or the reason for the Federal bailout. If there had been no Financial Products division involvement, I don't think there would have been any bailout of AIG's operating companies, certainly not the securities lending business. I think it was caused by, A, the run on the bank, and also, of course, the Federal Government had to detangle it in order to sell the operating companies. So they essentially removed the remaining securities from the operating companies in the securities lending business in order to sell the assets. Those assets are the ones that are going to go to pay off the loan. So it is the solvency in the operating companies that are going to go to pay off the Federal loan that is necessary because of what Chairman Bernanke described as essentially a bolted-on hedge fund of Financial Products division. When we came into the department, we did begin to take seriously some of the issues around securities lending, and I can detail that during question and answer. But we began to work it down starting in the beginning of 2007 by 25 percent. We got the holding company to guarantee $5 billion of the losses. And in July, we sent a circular letter to all of our companies saying this is something that you need to start to examine. It does have exposure to the mortgage underwritings and securitization. And indeed, I will just tell you that we have subsequently sent out 25 letters to our regulated entities to look into securities lending businesses. Frankly, they have actually performed pretty well across the board. AIG is the lone securities lending business that has had this kind of problem of the 25 that we looked at, and I would hypothesize that it is because of the run on it and the run on it came directly because of the need for massive collateral and the run on Financial Products division. I think that there are some lessons that we can discuss. I certainly think that one of them is a revisitation of Gramm- Leach-Bliley. We did not completely abrogate Glass-Steagall, thank God, or you would have the operating dollars of policy holders being used for the hedge fund activities. But we have, I think, seen for the first time that the creation of financial supermarkets can have a, what I would almost call a knock-on effect on the operating companies to which they are related. The portions of the company that involves itself in leverage, which securities lending did not do any leverage, has the potential to commit itself so heavily that when there is a financial downturn and there is a need for liquidity which they simply didn't have, the operating companies are looked to as an opportunity for that liquidity, but because they are regulated, fortunately, against that, they can't put up the liquidity and you have a downgrade. You have people asking for collateral which doesn't exist at the holding company level, which the State regulators do not regulate. And you have the systemic effects of basically some of these companies' future being questioned, whereas actually the underlying solvency of them and the quality of them as operating companies, as Chairman Bernanke said 2 days ago, I think are actually--should be unquestioned. Thank you.","Statement","STATEMENT OF ERIC DINALLO, SUPERINTENDENT, NEW YORK STATE INSURANCE DEPARTMENT"
"Chairman Dodd","Thank you very much, and again, we welcome the presence of all of you here this morning. Let me begin. I have basically four questions that I would like to address. The first is who owns AIG? Second, who did the Fed rescue, in a sense? Who regulates AIG? And what has been the legal authority for the Fed activities? So let me begin with you, Vice Chairman Kohn. Does the Federal Reserve Bank, do you own AIG?","Speech"," "
"Mr. Kohn","No, sir. The U.S. Treasury has the equity interest in AIG.","Speech"," "
"Chairman Dodd","So the Treasury owns AIG?","Speech"," "
"Mr. Kohn","Owns 79.9, up to 79.9 percent.","Speech"," "
"Chairman Dodd","The Fed required AIG to give 80 percent ownership to the government as part of receiving a loan from the Fed in September. It took almost 4 months, until January, for the New York Fed to select trustees--it is the Fed's responsibility to select the trustees--to represent the interest of the government. Between September and January, AIG went on record with the largest quarterly loss in corporate history in the United States. I might point out, it also set aside $1 billion in lavish payments to employees. During the fourth quarter of 2008, who represented the government's 80 percent ownership of AIG?","Speech"," "
"Mr. Kohn","The Federal Reserve was deeply involved in interacting with AIG through this period. The Federal Reserve Bank of New York put a number of people onsite at AIG, and people at the Federal Reserve Bank of New York, in close consultation with the Treasury, were interacting with AIG as they were putting together their plans for selling off parts of the company in order to repay the loan. So it is true that the trustees were not named until January, but on September 16, the government in the form of the Federal Reserve, working with the Treasury, became very deeply involved in the overall strategy of the company.","Speech"," "
"Chairman Dodd","Why did it take so long to name the trustees? Explain that to us here. This is really a massive amount of money being involved and----","Speech"," "
"Mr. Kohn","I don't know. I don't know what was the delay in naming the trustees, but I know that the fact that the trustees weren't named until January is not indicative of any absence of concern by the Federal Reserve and the Treasury or absence of oversight by them.","Speech"," "
"Chairman Dodd","I mentioned in my opening statement that the Federal Reserve made a decision to pay off at par value sophisticated investors who owned credit derivative swaps underwritten by AIG and who could also give to the Fed the security that those CDSs covered.","Speech"," "
"Mr. Kohn","Right.","Speech"," "
"Chairman Dodd","The Fed created Maiden Lane II to conduct this operation. In most cases, those securities were trading well above par, sometimes--excuse me, well below par, sometimes 50 cents or lower on the dollar. And in bankruptcy, the CDS holders could have only expected pennies on the dollar, given AIG's financial situation. Specifically, who were the largest counterparties that Maiden Lane III bought securities from, and will you provide, that is the Fed to the Committee, a full list of all those companies that sold securities to Maiden III, including the price at which those assets were sold? Now, I know the question will be, we were providing loans here. This was loans, and providing loans is a different matter than owning them. But it seems to me that these were--these transactions by an SPB that is wholly owned and controlled by the Fed, there is no stigma for those who sold to this entity. Therefore, the objection, it seems to me, would be obviated or gone that historically has been given in matters like this. And I know in the past that the Fed, in responding to other Congressional committees, has indicated they would provide those names. What is the response of the Fed this morning to that inquiry?","Speech"," "
"Mr. Kohn","Mr. Chairman, I agree that the Federal Reserve needs to think very carefully about what it is revealing, the transparency of its operations across a broad range of our operations today. We are in a new world and new types of transparency are required. In fact, Chairman Bernanke has put me in charge of a committee to look at how we can be more transparent about a variety of our operations. With regard to these particular operations, there are a lot of counterparties benefiting from the efforts of the government and the Federal Reserve to stabilize AIG, not just a few, but many of the pension funds, households, businesses, and people with insurance policies, 401(k)s, et cetera, and a whole variety of counterparties here. These counterparties, I think, entered into their transactions with AIG as normal commercial transactions, expecting confidentiality, as you would in a normal commercial transaction. In fact, AIG and the Federal Reserve went to these counterparties to tear up the credit default swap arrangements because they were draining liquidity from the company, and we thought that canceling those arrangements, buying the CDOs, would protect the taxpayers and stabilize the company as best we could under those circumstances. So they didn't approach us and say, we want to tear up these contracts. We approached them because we were trying to help the company and help the U.S. taxpayer and take some of the downside risk off AIG's balance sheet. I would be very concerned that if we started revealing lists of names who did transactions with companies who later came under government protection, got capital, that sort of thing, that people just wouldn't want to do transactions with companies. We need AIG to be a vital part of our credit markets. As you said, Mr. Chairman, insurance companies are absolutely essential to keeping credit flowing. We need AIG to be stable and to continue in a stable condition, and I would be very concerned that if we started giving out the name of counterparties here, people wouldn't want to do business with AIG. We need people to do----","Speech"," "
"Chairman Dodd","I understand that----","Speech"," "
"Mr. Kohn","----business with AIG, and I would be concerned that other people, fearing that some other entity that they were doing business with who now was getting TARP capital, might in the future get TARP capital, that the same demands would be made on them. They would draw back from doing business with those folks. So I think not being transparent about those counterparties, not revealing the names of those counterparties----","Speech"," "
"Chairman Dodd","But these are counterparties to Maiden----","Speech"," "
"Mr. Kohn","Maiden Lane III, that is right.","Speech"," "
"Chairman Dodd","----not AIG.","Speech"," "
"Mr. Kohn","But they started as counterparties to AIG----","Speech"," "
"Chairman Dodd","It is very----","Speech"," "
"Mr. Kohn","----and they became counterparties to Maiden Lane III as part of the government's effort to stabilize AIG.","Speech"," "
"Chairman Dodd","I understand the rationale, but to make the case here that we can't reveal these, now we have got a lot of taxpayer money tied up in this. They were being paid at par at the time we clearly knew these securities were worth a lot less than par.","Speech"," "
"Mr. Kohn","We paid them market value for the securities, but they had already collected more from AIG in margin payments.","Speech"," "
"Chairman Dodd","All the more reason that we ought to know who they are. So the answer from the Fed is, despite earlier testimony, we will not get the names of these counterparties?","Speech"," "
"Mr. Kohn","My judgment would be that giving the names would undermine the stability of the company and could have serious knock-on effects to the rest of the financial markets and the government's efforts to stabilize them. Suppose you were doing business with another large systemically important financial institution that already has government support or might later get government support and you didn't know what form that would take. It could take the form of another Maiden Lane----","Speech"," "
"Chairman Dodd","I understand that. Just understand, as well, that public confidence in what we are doing is at stake and that right now, the public is deeply, deeply troubled by all of this, and it is their money that is being poured into these operations. And they, frankly, don't understand, nor do we, understand the legal arguments you are giving. But at a time we need to engender public trust and confidence in these very difficult steps, that kind of an answer undermines that effort very significantly. And so I would urge you here--and others may have a different point of view--that you go back and review the answer you have just given with the Chairman and other Members to determine whether or not there is a better answer to this question, because again, in the absence of it, it is going to be extremely difficult, in my view, for the coming requests I am sure will be made of us and this body to be supportive of the efforts to provide the resources, to provide some hope that we will get out of this mess. But we are going to have an awfully difficult time doing that, it seems to me, an awfully difficult time anticipating Congressional support here to provide that kind of financial backing if, in fact, we can't get answers to this, why someone was being paid at par, in a sense, when the value was far less and we now can't find out who they were and the answer to who was actually being rescued. Now, I have additional questions and my colleagues do, as well, but that is not a satisfactory answer, I would say to you, Mr. Vice Chairman, and I would urge you to review that answer and see if there can't be a better one. I know that in the other committee in the other body, a more favorable response was given, but no answers have been provided, and I am sure for the very reasons you have outlined, and I appreciate your answer, but I don't consider that an adequate one, to put it mildly. I have additional questions here, but I have already taken up a lot of time on this point alone and so I will turn to my colleagues, but we will have a second round. Clearly, we will have that.","Speech"," "
"Senator Shelby","","Speech"," "
"Senator Shelby","Governor Kohn, I just want to pick up on what Senator Dodd is talking about. If the American taxpayers' money is at stake, and it is, big time, I believe the American taxpayers and people in this Committee, we need to know who benefited, where this money went. There is no transparency here. And we are going to find out. The Fed and Treasury can be secretive for a while, but not forever. I think your answer here today is very disturbing. As Senator Dodd has already alluded to, you are going to be coming back for more money and more money and more money, and the people want to know what you have done with this money, but more than that, like Senator Dodd just brought up, who benefited from this, because a lot of the people don't believe that the American people have benefited. At least they haven't felt it. So your answer might be the Fed answer, but it is not going to be the answer we are going to accept, and the American people aren't going to accept. I want to now pose some questions to the Superintendent. Superintendent Dinallo, do you agree with all of the following statements. First, the New York Insurance Department reviewed and monitored AIG's securities lending program. Second, AIG's securities lending program heavily invested in long-term mortgage-backed securities. Three, AIG Life Insurance suffered approximately $20 billion in losses related to their securities lending operations last year. And fourth, the Federal Reserve has provided approximately $17 billion to recapitalize AIG Life Insurance Companies?","Speech"," "
"Mr. Dinallo","I think those are fair statements. The only one----","Speech"," "
"Senator Shelby","What is your answer?","Speech"," "
"Mr. Dinallo","Well, yes, but on the very first one, I would say that when we--prior to 2007, I don't think it was monitored as well as it should have been, so I am actually agreeing--what you want to get from me, I will agree with you. I don't think it was as coordinated and as monitored, given it was a group activity, as you pointed out, as it could have been----","Speech"," "
"Senator Shelby","So my question was, did the New York Insurance Department, which you headed, reviewed and monitored AIG's securities lending program, and you say not adequately, is that right?","Speech"," "
"Mr. Dinallo","Well, for the--no. For the 10 percent--our companies had 8 percent exposure to it. For that 8 percent, we did monitor it, yes. So we were not responsible for the whole securities lending program, sir. I just--I am just telling you what we did was about 8 percent. As I said, we have about 10 percent of the life insurance companies we regulate in the AIG holding empire and we monitored that 8 percent exposure.","Speech"," "
