"Speaker","Speech"
"Ms. Waters","Thank you very much, Mr. Chairman, for holding this hearing. Judging from the proliferation of all kind of exotic products such as the no-doc loans, option ARMs, and other subprime mortgages and payday loans, our current regulatory framework inadequately protects consumers. One of the issues is jurisdiction. There are several types of consumer financial products which because they are offered by nonbanks fall into what may be classified as the shadow banking industry. These products and institutions escape Federal regulation yet often lead to Federal problems such as our current economic and foreclosure crisis. A prime example of this is mortgage servicing. Mortgage servicing is an important part of the housing market and consumers often have more contact with their mortgage servicers than they do with their mortgage broker, real estate agent, or bank combined. However, lately many services have been unable to properly assist consumers for all kinds of reasons. There are liability issues and basic lack of capacity. There is currently no Federal agency with specific jurisdiction over the mortgage servicing industry, and therefore no mechanism for anyone to address this pressing issue. Keeping this in mind, an agency that merely examines up- front disclosure will not offer adequate protection to consumers who enter into transactions for financial products only to find that those products lack proper servicing and support. I am of the firm belief that if we are to truly protect consumers, we must go beyond the mere questions of disclosure in plain language and also investigate whether interactions between consumers and financial services providers are efficient and sound. That is why any Consumer Financial Protection Agency must have broad authority to examine both products and practices. Thank you, Mr. Chairman. I yield back the balance of my time."
"The Chairman","The gentlewoman from Illinois is recognized for 3 minutes."
"Mrs. Biggert","Thank you, Mr. Chairman. Today's hearing really is about consumers. And there is no question that Federal financial regulators dropped the ball on many fronts. But the Administration's plan to strip the authority to protect consumers from the functional regulator and instead create a whole new bureaucracy jeopardizes the safety and soundness of financial institutions, promotes risky behavior, puts taxpayers on the hook, and threatens our economy. Instead of strengthening our current system and improving communication among regulators, holding regulators regularly accountable for their existing mandates to protect and empower consumers, I am afraid the Administration's proposal sets up an additional layer of Federal regulation that will have the power to dictate what products businesses offer and tell consumers what products they can or cannot have. If that is not big government, I don't know what is. I think the Administration's proposal takes us down a slippery slope. On the other hand, to protect consumers against fraud and help consumers make informed decisions, I think the Republican proposal empowers consumers. Our proposal also puts taxpayers first and points towards smarter stronger regulators and regulations that promote transparency, accountability, and competition. Specifically, our plan streamlines the complaint process for consumers and enhances consumer information, it maximizes restitution for fraud victims, and makes it easier for financial regulators to assist in investigating and prosecuting violations of financial laws. I think we have a lot of discussion that needs to take place on this issue and I look forward to hearing from the witnesses. I yield back."
"The Chairman","The gentleman from North Carolina for 2 minutes."
"Mr. Watt","Thank you, Mr. Chairman. Mr. Chairman, a number of my colleagues have pointed out that this discussion takes place against the backdrop of a financial meltdown in which the regulators actually were in charge of consumer protection. And so, in addition to today's hearing that will focus on the Administration's proposal to address that failure in our system, we intend to provide one of the regulators, the Fed, which had primary jurisdiction to protect consumers in one part of our industry with an opportunity to explain to us how they can both provide this consumer protection that is expected and pick up additional responsibilities in the newly proposed regulatory framework at the same time. So this hearing is not disconnected from another hearing that will be taking place in the subcommittee with jurisdiction over the Fed to give them an opportunity to explain how, if they think they could do it better, how they both failed and how they could do it better going forward. So I just wanted to take an opportunity to point out that in addition to this hearing, which is an important way to move us forward, we do want to give at least one of the regulators the opportunity to evaluate where and how they failed, and if they believe it should be done a different way, how they would do it better going forward. I thank the chairman and I yield back."
"The Chairman","The gentleman from Texas, Mr. Hensarling, for 3 minutes."
"Mr. Hensarling","I thank you, Mr. Chairman. The subject matter of today's hearing is disappointing to me. The goal should not be enhancing regulation; the goal ought to be enhancing consumer protection. The hearing title assumes that the magic elixir to our Nation's economic woes is simply more regulation and more regulators. Regulators who now apparently will be given sweeping powers to decide which financial products are best for ourselves and our families. The underlying legislation essentially says that when it comes to financial products if we will only yield our freedoms, if we will only yield our consumer choices, if we will only yield our market-driven innovations to a group of unelected philosopher kings, they will undoubtedly rule us with wisdom and justice. Forgive me, but I do not buy it. The way to protect consumers is to ensure competitive markets, effective disclosure, consumer choice, innovation, and a modicum of personal responsibility. Now, the underlying legislation tells us that this unelected group of people to form this Commission will have full powers to unilaterally and subjectively ban a product from the market that it deems unfair or anti-consumer. Unelected bureaucrats will now decide for us what mortgages we can have, they will decide what bank accounts we can open, they may even decide whether or not we can be trusted with a credit card. To that I say, if you do not know the Rodriguez family of Mesquite, Texas, do not presume to choose their bank account for them. If you do not know the Laird family of Athens, Texas, do not believe that you can decide what mortgage is best for them. If you don't know the Shane family of Coffman County, Texas, please don't deign to decide whether or not they can use a credit card to meet their family's needs to find their version of the American dream. Now, to those who say the Administration's financial reform plan lacked any originality, they are clearly wrong. To functionally create a commission of consumer punishment, not consumer protection, this is an original idea, it is an originally bad idea. And for those who say that, well, we have an economic crisis therefore we must act, you cannot point to any other consumer product but a subprime mortgage as having anything connected to the economic crisis, yet the Federal Reserve has acted, Congress has acted. You can also not point to any lack of regulatory authority. You may not believe that the regulatory authority was exercised properly, maybe not aggressively, it is not a lack of regulatory authority. We need better enforcement, smarter enforcement, but we must preserve economic liberty and consumer choice, and I yield back the balance of my time."
"The Chairman","The gentlewoman from California, Ms. Speier, for 3 minutes. There will be one more 3-minute on the other side and then we will get to our witness."
"Ms. Speier","Thank you, Mr. Chairman. When the Consumer Product Safety Commission was proposed in 1972, toaster manufacturers, toy companies, and car makers all screamed foul, much like the financial services industry is screaming about the Consumer Financial Protection Agency that we are discussing today. But thank God for the CPSC. It has resulted in safer and more consumer-friendly products and boosted American confidence that the products that they bring into their homes will not kill them. The proposal for a Consumer Financial Protection Agency that we are talking about today is, I believe, one of the most important reforms to come out of this economic meltdown. A landscaper in my district who works for the City of San Francisco and earns $60,000 a year got a $600,000 mortgage. He now has an $800,000 balance because his ``pick a payment'' loan allowed him to short his monthly payment and feed the balance back onto the principal. At this point, his yearly mortgage is $51,000 a year, more than his take-home pay. How did he get a loan like this, a bank gave it to him. It is far too generous to say that financial institutions were simply opportunistic for selling exotic mortgages to working people and pushing credit cards on students who were unlikely to be able to repay. Amazingly, many in the financial services industry argue that a consumer protection agency is unnecessary. Not only should consumers just trust their bankers, they also argue that the financial services industry is too complex for a consumer protection agency to understand. Really? Does anyone really want to make the argument that the status quo works. Let's be clear, existing regulators could have stopped the liar loans, the subprime steering, the option ARMs that nearly brought our economy down. The status quo could have jumped in at any time but it didn't. If a product is marketed with total disregard for a consumer's ability to repay, if it is purposefully written so you need to hire a lawyer to understand the terms, if it is manipulated so its customer is more apt to be in a costly product than in one they are entitled to, you can't blame that on the complexity of the system. Regulators stood by while credit card companies used clever tricks to draw customers into even deeper debt with cheaper rates and balance transfers and ``convenience checks'' all the while burying the real credit terms on page 30 in fine type. Now, more than 50 million American families can't pay off their credit cards every month. It is essential that this new agency have real power, that they have flexible rulemaking authority, that it be adequately funded, not subject to the starvation by Congress, and that it have real enforcement authority. Financial institutions will say that they cannot possibly function in the kinds of restrictions proposed here, to which I ask them why are you afraid of letting consumers understand the terms of their mortgages and credit cards. We have spent hundreds of billions of dollars taking care of the largest banks in our country. It is time to do something for the 117 million American families as well. I yield back."
"The Chairman","The gentleman from New Jersey for 3 minutes."
"Mr. Garrett","I thank the chairman, I thank the ranking member for holding this hearing, I thank the members of this panel, and I thank the other members of the panel after that as well for coming out today. You know, the Administration claims that its proposal seeks to address and reform the main areas in our financial system that are responsible for the credit crisis and the recession. When you think about it, I don't see anything in the proposal to stop the Federal Reserve, their very loose monetary policy, nor is there anything in there to address the conflicts of interest in the Fed in their dual roles as monetary policy czar and safety and soundness regulator. I don't see anything in their proposal to prevent the misallocated credit decisions by the government through Fannie Mae and Freddie Mac and CRA. In fact, and this is important, as with the CRA a goal of the proposal before us today, and if you look at the President's proposal, it is out on page 55, it says, ``it is to ensure traditionally underserved consumers in communities have access to lending, investment and financial services.'' So just like the CRA, its meeting such a goal could possibly exacerbate systemic risk by requiring firms to engage in practices that are risky in the name of consumer protection, something that basically brought us here in the first place. And finally, I don't see anything that will avert human error in the regulatory agencies tasked with that responsibility of overseeing financial institutions. And when you think about that, think of all the panels and experts that we have had come here to say uniformly that it was not for lack of authority but merely human error when such things as the SEC missed the Madoff situation and didn't listen to the information when the regulators over at AIG didn't look deep into it and looked at the Financial Products situation. They admitted human error there rather than lack of authority. And so here the subject of a hearing today would be a creation of yet another regulator, again with human error actually encouraged by separating regulatory decision. And this point also is important; you are going to be separating the regulator's decision, you are going to create duplication from an already limited expertise found at prudential regulators. In other words, you are potentially working at cross purposes. It was a policy by the government that largely got us into these problems and I don't believe that creating more government agencies, perhaps those even with an Orwellian, heavy-handed, government bureaucrat knows best mentality will ultimately misallocate credit is the appropriate solution. The Republicans, on the other hand, have often an alternative reform package that takes steady aim ensuring no more bailouts by ending the government's practices of picking winners and losers, reducing counter government participation in private markets, appropriately streamlining and restructuring government oversight and restoring market discipline and consumer empowerment. I really think that is the change that people are asking for. I yield back."
"The Chairman","We will now begin the hearing with my colleague from Massachusetts, Mr. Delahunt, who has been a long time advocate for this position. And as a former law enforcement official of great distinction in the Commonwealth of Massachusetts, he is someone who is very well versed in how rights are protected and laws are enforced. Mr. Delahunt?"
"STATEMENT OF THE HONORABLE WILLIAM DELAHUNT, A REPRESENTATIVE IN CONGRESS FROM THE STATE OF MASSACHUSETTS",""
"Mr. Delahunt","Thank you, Chairman Frank and Mr. Bachus, for allowing me to testify today. There should be no doubt that we need a new regulatory framework and as importantly sustained supervision of the financial system. The current system failed us and we must avoid a repeat. While the near collapse of the financial system began on Wall Street, it quickly spread to Main Street, taking a devastating toll on families everywhere. Consumers have lost trillions in investment income and home equity. Investors both domestically and internationally have lost confidence. But I am confident that with your leadership and the excellent work of this committee, coupled with the commitment from the White House, we can extricate ourselves from this mess and move forward. Let me speak to the proposed Consumer Financial Protection Agency in the President's plan. It creates a consumer watchdog and in many respects reflects a proposal put forth by my friend and colleague from North Carolina and a member of this committee, Brad Miller. It is charged with ensuring that financial products sold to consumers are safe, responsible, accountable, and transparent. I also want to acknowledge the presence of the intellectual author of this concept, Harvard Professor Elizabeth Warren, who will testify on the next panel. There are currently 10 different Federal regulators that have some responsible for protecting consumers from predatory or deceptive financial products, but none have consumer protection as their simple sole primary objective. As a consequence, debt instruments have become increasingly risky. American families have been steered often deceptively into overpriced credit products including credit cards, car loans, and subprime mortgages. And as a result, Americans are overwhelmed with debt. These levels of personal debt have not only played a significant role in the financial crisis, but represent a significant impediment to full economic recovery. Today, one in four families are worried about how they will pay their credit card bill each month and nearly half of all credit cardholders have missed payments in the past year. There are more than 2 million families who have missed at least one mortgage payment and one in seven families are currently dealing with a debt collector. Like other government agencies, the Consumer Financial Protection Agency would seek to shield the consumer from unreasonable risk. The Agency would review financial products for safety, modify dangerous products before they hit the market, establish guidelines for consumer disclosure, and collect and report data about different consumer loans. I am sure Professor Warren will outline the specific provisions of the proposal. Undoubtedly credit helps dreams come true. Consumers can buy homes, cars and pay for a college education. But when seeking a loan consumers should not have to understand the nuances of complex financial instruments just as they don't need to understand how a toaster works, how a drug acts in our bodies or whether the food they eat is safe. By creating an agency whose primary role is to help the consumer people can again borrow with confidence that they are protected from fraudulent unsafe credit products. This will increase overall consumer confidence, will create demand, and stimulate the markets and spur investments. It is a win-win, not just for the consumer, but I believe will accelerate the recovery that is our common goal. Let me conclude with this: The Congress has attempted to enact reforms in the past but to no avail. Sensible reforms were thwarted by special interests and some will come before this committee to say that our regulations go too far, that this is simply too much. I say to them, give me a break. Just look at what has occurred. For too long, we have frankly let the American people down by failing to create a prudent regulatory regiment to protect the consumer from dangerous financial products. And we have seen the results. We can't let it happen again. And the consequences are simply too profound. Thank you, Mr. Chairman."
"The Chairman","I thank the gentleman. I would just note that after 22 years as a district attorney, being able to say to somebody else, give me a break, probably is a role reversal for you."
"Mr. Delahunt","I used to hear that frequently, Mr. Frank."
"The Chairman","We are going to break. Now, there has only been one vote. So instead of waiting, let's get over and get back quickly. I intend to vote, come right back and start right away with our witnesses, so let's move quickly."
"The Chairman","The hearing will reconvene. We will begin with Professor Elizabeth Warren, who is a Leo Gottlieb Professor of Law at Harvard University. By the way, without objection, any documents that any of the witnesses wish to submit will be made a part of the record today. And if, after the hearing, you decide you have some supplemental material, we will take that as well. Professor Warren?"
"STATEMENT OF ELIZABETH WARREN, LEO GOTTLIEB PROFESSOR OF LAW, HARVARD UNIVERSITY",""
"Ms. Warren","Thank you, Chairman Frank, for inviting me here. Thank you, Ranking Member Bachus. I also want to thank Congressman Delahunt and Congressman Miller who were able to put together the first version of this and introduce it in this House. I appreciate the invitation to appear. I should note, I speak only for myself, not on behalf of any other group or as a lobbyist for anyone. I am here to deal with a problem that can be explained in blunt words: the consumer credit market is broken. This is not about people who went to the mall and charged up what they couldn't afford to pay, and this is not about people who bought five bedroom houses that they can't make the payments on. Those people should deal with the consequences. This is about people who get trapped by credit agreements themselves. Everyone in this room recognizes the problem. Consumers cannot compare financial products because the products have become too complicated. Make a comparison between four credit cards, put the papers on the table, and you would have more than 100 pages of dense, fine-print text to work through. And, quite frankly, even if you invested the hours to do it, I don't know if you would be able to understand it. I say that only because I teach contract law at Harvard Law School, and I can't understand many of the terms. You can't tell which card is cheaper, which card is safer. That is not choice. Companies compete today by offering nominal interest rates and free gifts and then loading tricks and traps in the fine print where nobody else can see them. The result is that bad cards produce more profits than good cards and the market can't drive consumers toward cheaper, lower-risk products. Healthy markets thrive with information and level playing fields, not with tricks and traps. Broken credit markets also tilt the playing fields between big and small lenders. Local banks and credit unions may offer better products, but when the customers can't make easy comparisons the smaller banks, the ones with the smaller advertising budgets lose out. Broken credit markets also feed excessive risk into the system. Bad products carry very high default rates. And this is true across-the-board. Aggregated together, this can bring down families, bring down banks, bring down retirement funds, and ultimately bring down our whole economy. Systemic risk regulation starts by not feeding high risk products into the system. A Consumer Financial Protection Agency can fix a broken market. An agency that focuses on transparency can promote, for example, a plain vanilla product. Consider if we had a Consumer Financial Protection Agency, 2- page plain vanilla, credit card agreement. You could put four of them on the table, the differences between them, the interest rates, the penalties, what causes the penalties, even the free gifts can be put out there in bold. That means that in less than a minute, you can tell which one is cheaper, which one is riskier and how much those free gifts actually cost you. That is choice, that is a meaningful choice made possible by regulation that repairs a broken market. Agencies can also reduce overall regulatory burdens for lenders. I think everyone in here agrees we should remove the layers of contradictory and inefficient regulation. By putting things in a single place and by promoting plain vanilla safe harbor mortgages, credit cards and other products that automatically pass regulatory muster, we make it very cheap for issuers to issue these products. They are already through the regulatory process. Banks can offer something else, but they have to show that what they offer meets basic safety standards, which in this case means a customer can read it and understand it in 5 minutes or less. Regulatory agencies are not perfect, but they can do a lot of good. In the 1920's, anyone with a bathtub and some bottles of chemicals could sell drugs in America. The FDA put a stop to that. Dirty meat could be sold to families. The Department of Agriculture put a stop to that. In the 1960's, babies' car seats collapsed on impact, 8-year old boys shot out their cousins' eyes with BB guns, and infants chewed on toys covered in lead paint. The Consumer Protection Safety Commission put a stop to that. We have tried for 70 years to combine consumer protection with other financial service regulatory functions. This structure has not worked. To talk about keeping these two together is to say we are satisfied with the system and want it to go on as it has before. I think it is time for change. We need someone in Washington who cares primarily about families, who cares about consumers, who looks at the products not from the point of view exclusively of bank profitability but who looks at these products in a much larger sense about what they mean to the family, what they mean to communities, what they mean to the economy as a whole. This is an historic moment. You can repair a broken market, you can take the first steps in preventing the next financial crisis, and most of all, you can put a Consumer Financial Protection Agency in place to stop the tricks and traps that are robbing American families every day. Thank you,"
"Chairman Frank",""
"The Chairman","Next, we have the Honorable William Francis Galvin, Secretary of the Commonwealth of Massachusetts, who, for people not familiar with the intricacies of the laws of the State of Massachusetts, he is the securities regulator for the State of Massachusetts, so has been deeply involved in regulation. Mr. Galvin."
"STATEMENT OF THE HONORABLE WILLIAM FRANCIS GALVIN, SECRETARY, THE COMMONWEALTH OF MASSACHUSETTS",""
"Mr. Galvin","Thank you, Chairman Frank, Ranking Member Bachus, and members of the committee. I want to thank you for this opportunity to testify on these important issues of consumer and investor protection. As Secretary of the Commonwealth, as has been noted, I am the chief securities regulator. The Congress is now considering an array of initiatives to improve consumer and investor protection. These include proposals in the White House, a White Paper on financial regulatory reform, as well as bills proposing the creation of the Consumer Financial Protection Agency. I commend and support the President's plan to strengthen and rationalize financial regulation, to provide greater protection against systemic risk in the financial markets, and to create a Federal agency to protect consumers in credit transactions. I support the proposal to strengthen the U.S. Securities and Exchange Commission that will enable the SEC, along with the States, to oversee the securities markets and to protect consumers. I also applaud other elements of the White House plan that would directly improve investor protection such as making securities brokers fiduciaries. True consumer protection requires that financial firms be fiduciaries for their consumers whether they are licensed investment advisors or brokers. We need to act now on the issue of mandatory arbitration. The documented problems in that area should be an indication that this should be optional for investors rather than mandatory. Too many investors have faced a stacked deck in arbitration. Most especially hedge fund registration, whereas that both hedge fund managers and the funds themselves should register with the SEC. Hedge funds are often low visibility but high impact participants in the financial markets. Hedge funds have also been the source of abusive trading in the commodities and securities markets, including trades that have distorted the oil and food markets. Wild speculation in these basic commodities during the past year has robbed millions of Americans of billions of dollars at the gas pump and the supermarket. I urge Congress to protect our now fragile economy from further damage. We support the creation of a Consumer Financial Protection Agency to enhance the protection of consumers when they enter into credit savings and payment transactions. Sadly, this hearing on the creation of this agency is necessary because existing regulatory agencies dropped the ball. While some proposals have slipped through the cracks-- some problems have slipped through the cracks of existing rules too often regulators fail to maintain their independence in the industries they regulate and they fail to use their powers to promulgate and enforce rules to protect the public. Massachusetts and other States have a distinguished record of protecting retail investors and consumers. As financial regulation is redesigned, I urge you to preserve and enhance the abilities of the States and State regulators to protect investors and consumers. There is an acute need for this protection. Retail investors and savers have been forced into the risk market to meet their basic financial goals. Investors and consumers are particularly harmed when the States have been preempted from protecting their interests. These include the preemption of State usury laws, predatory mortgage lending laws, and security law preemption. The National Securities Markets Improvement Act of 1996 preempted State authority in key areas where the States protected investors. NSMIA removed the State's ability to require enhanced disclosure in mutual funds. NSMIA created a regulatory blind spot for hedge funds selling securities pursuant to the Rule 506 exemption. And NSMIA prevented a State enforcement action against large investment advisors even when the violation involved unfair or deceptive practice. Massachusetts and other States have taken the lead in bringing enforcement actions and recovering funds for investors. These include auction rate securities, illegal market timing of mutual funds, and false security analyst reports and pyramid and Ponzi schemes. The States are close to the investing public and have time and time again demonstrated that they can act quickly and effectively to help investors. The States have added value but precisely because they are independent of other agencies and self-regulatory organizations. States have been another set of eyes watching the market. States have also served as a backstop, protecting the interest of investors in important cases when other regulators have not taken action. We urge the Congress not to make the States subject to the authority of the Financial Services Oversight Council or the Federal Reserve. Similarly we urge the States not be made subject to the Consumer Financial Protection Agency. The independence of the States means that they are less likely to yield to pressure from regulated entities and they are much less likely to be captured by the firms and the industries that they regulate. In this regard, I must emphasize the record that States have of cooperating with the SEC and FINRA and this record will continue. The States will cooperate and coordinate with the Consumer Financial Protection Agency that is proposed. However, it is crucial the States not be under the CFPA's authority. The States' independence is vital and it is the key to our record of success. To be effective, the States need the tools we need to regulate effectively. We need to restore States' authority over nonpublic offerings, particularly hedge funds, which are particularly sold pursuant to the exemption under Rule 506. We need to permit the States to police larger federally registered investment advisors for unethical and dishonest practices. The rights for investors to sue for violations of State and Federal securities laws is also a powerful tool that should be reconsidered. I urge the Congress to review the impacts of the private security litigation reforms. We need to strengthen, not weaken, investor remedies. Thank you, Mr. Chairman."
"The Chairman","Next, we will hear from Ellen Seidman, who is a senior fellow at the New America Foundation and a former Federal regulator."
"STATEMENT OF THE HONORABLE ELLEN SEIDMAN, SENIOR FELLOW, NEW AMERICA FOUNDATION",""
