"Speaker","Speech"
"Mr. Gensler","Thank you, Chairman Frank, Ranking Member Bachus, and members of the committee. I am pleased to testify today regarding OTC derivatives reform and the discussion draft. I also want to commend your staff, Mr. Chairman--David, Peter, Jeanne, Lawranne and others who have worked tirelessly on this, and I agree with that. AIG demonstrates the need for comprehensive regulatory reform. Every single taxpayer in this room, every member of this committee put money into that failed institution. Nearly $414 million per each of your congressional districts went into AIG. Now, I would like to address much-needed regulatory reform in the context of two principle goals: lowering risk for the American public; and promoting transparency of the markets. At the conclusion of last month's G-20 summit, President Obama and other heads of state made these two goals, lowering risk and promoting transparency, key. And I am just going to quote from that statement: ``All standardized OTC derivatives-- this is President Obama and 20 heads of state--all standardized OTC derivatives contracts should be traded on exchanges or electronic trading platforms where appropriate and cleared through central counterparties by end 2012 at the latest.'' It is I think our challenge now, our challenge as an Administration and regulators and hopefully working with Congress, to achieve this goal. We need to lower risk in the system for the American public. That is going to require capital standards explicitly set for the large financial institutions. They already have capital, but we should be explicit about it: margins, so that we lower the risk with the counterparties; business conduct standards to make sure that boring stuff in the back office works; and, yes, importantly, centralized clearing on those products that can be cleared, still accommodating customized products, but central clearing is key. Transparency is the second key principle. And as we discuss proposals of OTC derivatives, I believe it is inherent that we get this right. But, first, strict recordkeeping and reporting requirements should be established and vigorously enforced. Second, that all noncleared transactions should be reported to a trade repository. Third, that the data on transaction should be available and aggregated for the public so the public can address an information deficit they have on these markets. But fourth, very critically, that standardized part of the market, those products that can be brought to an exchange or trading venue be moved onto these facilities so we have the same benefit that we have in the securities and futures markets of transparency. Every economist that looks at transparency, it benefits markets. I will just now briefly turn to six quick issues raised by the discussion draft. First, the discussion draft shifts the Administration's proposals presumption that all standardized derivatives be cleared to one where product will be cleared only if required by a market regulator and then puts the burden on the regulators to possibly do this contract-by-contract. Second, end-users' transactions should be brought to the central clearinghouse to lower risk. End-users should be allowed to enter into individualized credit arrangements with their financial institutions, but the Administration's proposal would still get the benefit of central clearing, again, only on the part of the transactions that can be cleared, not the customized transactions. We think if there is an end-user exception that Congress believes they need to endorse that it be very narrowly defined, as the chairman said, to address non- financial entities that use swaps to hedge actual commercial risk as contrasted to financial entities. Third, the discussion draft widens an exception for major swap participants. It was the goal of the Administration bill to cover major swap participants. We are concerned that it may be an unintended consequence that swaps entered into for risk management purposes would not be covered and as thus the major swap participant category would be so narrowed inadvertently. Fourth, the discussion draft makes trading on regulated exchanges or regulated trading platforms available but not required. And as I said, I think that transparency is critical to the markets and for all of the end-users that have concerns elsewhere in the bill, this actually benefits end-users to have the transparency in pricing. I don't know why we would accommodate it, and it is natural that Wall Street might have a different view of this, but we are trying to recommend things that benefit Main Street and end-users who use these products. Fifth, U.S. regulators must work with international regulators to protect the American public. We just look forward to working with the committee to make sure that any efforts to accommodate foreign regulatory standards do not inadvertently permit market participants to shop for lax foreign regulators. And then, lastly, the discussion draft could inadvertently enable standardized agricultural swaps to be traded bilaterally off exchange. It does not impose the protections that we believe are necessary for the market. In addition to these points, we look forward to working with you in the next several days on other technical thoughts. We look forward to working with the SEC as well. Next week, we are going to be reporting on the request the President made that we look to harmonize our rules, and we look forward to making that available to this committee and Congress to help in these efforts. Thank you. "
"The Chairman","Thank you. Mr. Hu is the Director of the SEC's new Division of Risk, Strategy, and Financial Innovation. Mr. Hu? "
"STATEMENT OF HENRY HU, DIRECTOR, DIVISION OF RISK, STRATEGY, AND FINANCIAL INNOVATION, U.S. SECURITIES AND EXCHANGE COMMISSION"," "
"Mr. Hu","Thank you, Mr. Chairman. Chairman Frank, Ranking Member Bachus, and members of the committee, thank you for the opportunity to testify on behalf of the Securities and Exchange Commission concerning the Over- the-Counter Derivatives Markets Act of 2009 proposed in August by the Treasury Department, and the discussion draft recently circulated by the chairman. I am especially pleased to appear with CFTC Chairman Gary Gensler, with whom the SEC has worked closely over the last several months on a variety of issues. Both of our Commissions are eager to address these issues and ensure that remaining differences are justified by meaningful distinctions between markets and products. As you know, the recent financial crisis revealed serious weaknesses in the U.S. financial regulation, including gaps in the regulatory structure. Both the SEC and the CFTC are fully committed to filling gaps and shoring-up the regulatory system. One significant gap is the lack of regulation of OTC derivatives, which were largely excluded from the regulatory framework in 2000 by the Commodity Futures Modernization Act. OTC derivatives present a number of risks. They can facilitate significant leverage, enable concentrations of risk, and behave unexpectedly in times of crisis. And while some derivatives can reduce certain risks, they can also cause others. Importantly, these risks are heightened by the lack of regulatory oversight of dealers and other market participants-- a combination that can lead to insufficient capital, inadequate risk management standards, and associated failures cascading through the global financial system. Lastly, the largely unregulated derivatives market can also undermine the regulated securities and futures markets by luring participants to a less-regulated alternative. The discussion draft is an important step forward in improving transparency and establishing the necessary regulatory framework. While it would go a long way towards improving the regulation of OTC derivatives, I believe it should be strengthened in several ways. First, to minimize regulation arbitrage, swaps should be regulated like their underlying references. Market participants often view derivatives and the underlying assets they reference as substitutes. Whether the participation is direct or indirect, the same or similar economic effects can often be achieved. As a result, even subtle differences in the regulation of economic substitutes can lead to gaming advantages for any one participant. But that participant's regulatory arbitrage activity, and a general migration to the less-regulated derivatives markets, can undermine the interest of other participants, as well as everyone's interest in minimizing fraud and systemic risk. The easiest way to achieve this goal is to move over the existing securities regime to securities- related swaps. If Congress decides to retain the bill's existing rulemaking framework, it should include these swaps within the definition of securities within the Federal securities laws. This will ensure that existing protections and authority can automatically flow through to these products. Exemptions could be provided where needed. I believe it is better to start from an existing framework for substantially similar products than to start from scratch not knowing what might be missed in some cross reference, not knowing what future financial innovation may bring. Second, it is essential that the legislation address anti- fraud authority matters and provide the tools needed to appropriately enforce anti-fraud authority. The discussion draft seeks to retain certain existing anti-fraud authority over, for instance, certain broad-based swaps, but may have inadvertently weakened that authority over certain other related swaps. The SEC should also have the tools needed to effectively exercise the anti-fraud authority. The discussion draft recognizes the importance of inspections and examinations of swap dealers and major participants to the SEC. We recommend that this authority be extended to central counterparties and swap repositories, so that regulators can have quick access to comprehensive data. Third, the discussion draft should clarify that the definition of ``securities-based swap'' includes not only single and narrow-based credit default swaps but broad-based credit default swaps where payment is triggered by a single security or small group of securities. Fourth, the legislation should narrow the ``risk management'' exclusion for major swap participants. Regulation of major swap participants and dealers is a vital part of the OTC regulatory regime. We do understand that there may be entities that use swaps that should not fall into this new framework. The discussion draft, however, effectively provides an exclusion for major participants who hold positions, ``for risk management purposes.'' The term ``risk management'' is ambiguous and could cause a large number of important entities to fall outside this new regime. Finally, the legislation should direct regulators to adopt stronger business conduct rules to protect less sophisticated investors and end-users. In closing, this proposal makes significant strides towards addressing current problems in the OTC derivatives marketplace. I look forward to continuing to work with this committee, the Congress, the Treasury, and the CFTC to enact strong legislation in this area. Thank you for the opportunity to testify here today. I look forward to answering your questions. "
"The Chairman","Thank you. As I said, I think we appreciate and we are in agreement with much of what you say. There will be some disagreements. Let me start off with two points, though. Some of the points you make, Mr. Gensler and also Mr. Hu, you have to take them to the Agriculture Committee. For example, your proposal--your objection to the swaps between agriculture entities, it would be an intrusion on the jurisdiction of the Agriculture Committee, and we will be working on this together. We will be submitting our bill, and they will be offering some amendments. Where you were talking about a swap between agriculture entities, you have to take it to them. I have said that I think there is a presumption that we have jurisdiction over things that aren't edible, but they are certainly clearly in charge of the edible, not just that, but I guess tangible is a better way of putting it. So, secondly, Mr. Hu, I will say that some of your points similarly are jurisdictional issues between yourself and the CFTC. And that means between us and the Agriculture Committee. There are some substantive issues where I very much agree and a couple where I don't agree, but I do want to say, as I go through your points, some of them will have to go to the Agriculture Committee. For example, Mr. Gensler, your fourth point where you say the discussion draft makes trading on regulated exchanges or regulated trading available to swap dealers but not required. And then, again, that is covered in your sixth point, agriculture swaps. Let me put it this way, for agriculture swaps, you need to deal with the Agriculture Committee. On your fourth point, to the extent that we are dealing with swaps that are not agriculture, we would be inclined to agree with you. So points four and six, you will have to split those. Let me just go through a couple of the other points you make. On the question of clearing, no, we did not mean to have a presumption against clearing. I do think it is appropriate to have the presumption in favor of clearing, understanding when it doesn't happen, so we will work with you on that. And you should, I believe, have the authority to deal with a broad class of swaps, even under that presumption. And again, the two of you together. I assume this is one."
"Mr. Hu","We are good friends."
"The Chairman","That one point appears in both of your statements, so on that one, we are there. On the clearing requirements for end-users, you say you recommend that they all go to a clearinghouse. I don't think you are going to see that happen because of the response that many will have to the end-users. But at the bottom of the page, you say, ``To the extent that Congress decides not to follow this approach, any clearing exceptions for end-users should be very narrowly defined to only include non-financial entities that use swaps incidental to their business to hedge actual commercial risk.'' That is the essence of what we are trying to do. We will work with you to do this. But I do have one question. Obviously, when you mention insurance, people think of AIG, which was a major problem here. But is it possible to make a distinction between insurance qua insurance, and insurance companies that make so much money they won't get themselves in trouble? That is, we generally agree with this financial non-financial. But there is a definitional question about insurance. People who are in the business of selling insurance to policyholders, how would you classify them in this? Obviously, if an insurance company is engaging in non- insurance-related transactions like AIG, they should not be exempted. But what about an insurance company that is selling life insurance or automobile insurance?"
"Mr. Gensler","We would believe that insurance companies should be under, just like other financial firms and bring their standard product, not the customized product, but to the benefit of the clearinghouse."
"The Chairman","We will be working on that one, because there is I think some question that was there. And then both of you, I guess, had this issue. You worry that our exemption for risk management, that could be a huge loophole. I agree that it could be a loophole, and people want to make it one. I would hope you would work with us so that we could define risk management better, both substantively and procedurally. That is, we would define risk management, and you would be the primary deciders of that. And the fact that someone was doing something that met GAAP, we wouldn't be interfering with GAAP, but that would not be dispositive of the issue. They couldn't say, well, this is risk management according to GAAP, therefore, you guys mind your own business. Work with us on that, because, again, there is more common agreement here on the goal, and we would be able to deal with this. Finally, let me say, Mr. Gensler, you say market participants should only be exempt from American regulation where there has been a determination by U.S. regulators that the foreign regulatory scheme is comprehensible and comparable. Agreed, we will do that. So, as I said, I think we will probably still do more for end-users in terms of exemptions than you would like. But in almost every other case, we are in agreement, saving those where you are going to have to take it to the Agriculture people."
"Mr. Gensler","I thank the chairman for that quick review. If I could just comment on two of the points. On exchange trading, I take it that maybe we are closer together that we should mandate the benefits of either exchange or these execution facilities. Accommodating some transactions that are illiquid and too large can come to a mandate."
"The Chairman","Mandate is too strong a word. You talked about a presumption. There would be a presumption that they would be there, and you would have the ability to decide that. I don't know how you mandate them all, and then you say you can't mandate everything except for a few."
"Mr. Gensler","But to require those products that are able to be cleared--"
"The Chairman","Yes, so burden of proof should be on those to show you that they can't be."
"Mr. Gensler","That those would not only have the benefit of clearing but also exchange trading or trading venues."
"The Chairman","Right. Mr. Hu?"
"Mr. Hu","Chairman Frank, I truly welcome your remarks about the risk management exclusion."
"The Chairman","It is always nice to feel welcome, Mr. Hu."
"Mr. Hu","A Texas-size welcome. I really welcome it because--"
"The Chairman","Okay. Since you agree, I can't take time to do that. Do you have any--"
"Mr. Hu","Yes. In terms of the exclusion, we are calling for objective, narrow, and verifiable notions of ``risk management.''"
"The Chairman","All right. We will deal with that. I am taking other people's time, and I can't do that. We have a conceptual agreement. We will work with you. The gentleman from New Jersey."
"Mr. Garrett","I thank the chairman. And I thank the members of the panel. The first question, I guess, is for both of you. On page 165 of the draft, it states that margin requirements for swaps set by the SEC and the CFTC for end-users shall provide for non-cash collateral, non-cash assets as collateral. The way I read this is it doesn't mean that they always have to do so, but they have some flexibility in there. Is that the way you read it? And if so, then how will you actually implement the use of those assets? And if not, do you have broader authority than that under this direct proposal?"
"Mr. Gensler","We believe that in working with the committee, we can get this right, but that end-users should be able to enter into individual credit arrangements with the swap houses and the financial entities, and that would be allowed non-cash collateral in that regard. But that which could be cleared could still be brought to the clearinghouse and benefit from that lower risk."
"Mr. Hu","In terms of how we interpret this provision, as we understand it, this provision applies to dealers accepting non- cash collateral. And in terms of non-cash collateral, it could be things like Treasury bills. Highly liquid matters could fall under that rubric. The provision does not, we understand, apply to clearinghouses. In terms of clearinghouses, we are hoping that, in fact, the requirement in terms of collateral would be involving a tighter rein by regulators."
"Mr. Garrett","Through the clearinghouse, then, what is the tighter range--what would potentially the clearinghouses be required to provide if not those assets? Would they require cash assets, cash?"
"Mr. Hu","Well, we allow things like--"
"Mr. Garrett","But could they--under the authority, could the circumstances be that it is not going to be non-cash assets, but they could actually have to require cash?"
"Mr. Hu","In terms of our existing clearinghouses that the SEC regulates, we do allow things like money market funds and other kinds of liquid, high-quality assets."
"Mr. Garrett","And if those are required, could that not cause a deleterious effect upon the end-users at the end of the day? I know the end-users at this point feel, hey, we have been sort of carved out, and we are happy about this, but if the clearinghouse arrangement is not done in that particular manner, the authority is broad enough to actually require, that they may not be as scot-free in this as they think they may be?"
"Mr. Hu","There are two possible ways in which those concerns are alleviated. First, the SEC historically has viewed clearinghouses as public utilities subject to heavy regulation to make sure that there is open access--and that the fees are reasonable and the other requirements are reasonable. The second way is that we really want to do everything we can to ensure the safety and soundness of clearinghouses, a central element to minimizing the AIG interconnectedness problem."
"Mr. Garrett","So it might take away from this, is that is going to be a paramount requirement and concern of you is the systemic risk aspect of the clearinghouses and their soundness of that, and so that will be--that would trump necessarily, under certain circumstances, potentially over the end-users situation. I only have a little bit of time. You also, Mr. Hu, spoke to the issue of trading swaps--I will use layman's terms-- trading swaps, basically, and implementation of the rules with the same manner and such as derivatives, right, in your opening statement."
