"Speaker","Speech"
"Mr. Bachus","Thank you, Chairman Kanjorski. As Chairman Kanjorski said, he and I requested the GAO to do an investigation on the motivations behind the government intervention and bailout of AIG and who it was actually intended to help. And I'll be very interested to find out the results of that study. For several weeks now, and even today, we continue to play kind of a game that children used to play, pin the tail on the donkey. Trying to put the blame somewhere else. And in truth, there's plenty of blame to go around. AIG, their company engaged in very reckless, risky behavior, and I think we all have a right to be angered that such a fine company at one time is in the mess that it is in and the effect that it has had on our economy. That's justified anger, so we could certainly pin the donkey on AIG and those within that company, most all of them long gone, who caused that. Washington, the regulators, they failed to do their job. We ought to blame them. That's justified. This Congress, some of our policies have contributed to some of that behavior, the failure to regulate, the failure of oversight by this Congress. We're to blame. The one faction who probably aren't to blame but seem to be paying the tab is the American people. They're paying for it. All this bad behavior by the company, all this bad behavior by our failure to regulate, all the failure of us to take action in numerous different areas, we all should bear the blame. But I think at this point that anger shouldn't distract us from really the true issue and our goal today, and that's to try to recover as much of the taxpayers' money as we possibly can. That ought to be our motive. And the blame game needs to be secondary, because we're all to blame. Now the only possible successful outcome to this is to manage our way out of the current problems. Now how do we do that? Do you think Congress can manage AIG? I don't think so. Take a walk through the Capitol Visitor's Center--3 times over budget, 5 years late. We can't manage AIG. How about the regulators? There are a lot of empty desks at Treasury. I don't think that the Fed or the Treasury has done a very good job. How about a poll on TV? Should we just take some poll results and act from there? I don't think so. As unpopular as it may be, I think the best opportunity that we have is to let that new team at AIG--we're all upset over the bonuses. The bonuses were awarded and signed as contracts in 2007, long before Mr. Liddy and the new team was in place. And we're justifiably angry at him for maybe not doing a better job of getting out of it. But he came in after the collapse of AIG with a $1 salary and you can vilify this new management team if it makes you feel better, but resolving a company as large and as complex as AIG is no easy task. It was in a mess, and it will require a lot of good fortune. It will require an economic recovery, and that's what they're doing now. They're unraveling the deals. They're shutting down this Financial Products Division that has caused all of us heartbreak and harm, and that's going to take time. The people who set the policies that brought AIG to the brink of total collapse are gone. We need to give this new management team the time it needs to get the job done. They were assigned that job in September, and when we did it, and when the Fed did it, they said it would take 2 years or 3 years to do it. The government trying to get more involved than it is, is just going to be a sad experience. We need to let, as I say, we need to--and I'll close by again saying it. The solution here is not the government running this company. It's a private team. And they're going to need all the help they can get. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you, Mr. Bachus. And now we will hear from the gentleman from New York, Mr. Ackerman, for 1 minute."
"Mr. Ackerman","I'll try to observe the time. Mr. Chairman, there's a tidal wave of rage throughout America right now, and it's building up, and it's expressing itself at this latest outrage, which is really just the tip of the iceberg. And that rage is because the taxpayer knows that they are the ultimate sucker on the list of who pays for all of the greed that has been going on in the marketplace for years and years. And the real question that we're going to have to face here is not just these bonuses, which are minuscule compared to the outrageous sums that we really have to be talking about, but how a previously venerable company that was an icon in the industry selling legitimate insurance products on the financial market succumbed to this greed and figured out how to package smoke and sell it on the marketplace for billions of dollars without any bit of supervision by any agency, regulation, and without the watchful eye of the Congress."
"Chairman Kanjorski","And now the gentleman from Georgia, Mr. Price, for 2 minutes."
"Mr. Price","Thank you, Mr. Chairman. I was remarkably disappointed to learn that Secretary Geithner declined to testify at today's hearing, considering the primary role that he played in the governmental intervention into AIG. Make no mistake, everyone is up in arms over the bonuses provided to AIG executives. It seems to me, however, that the outrage should more appropriately be directed at the fact the taxpayers were put in this position in the first place. This is exactly why the Federal Government should not be in the business of bailing out private companies. This is what a political economy looks like. And it's a very dangerous place to be. Misguided past governmental intervention has put us in precisely this position. The bonus money distributed by AIG is indefensible, but the taxpayer bailout afforded to AIG by the government is remarkably more egregious. The government has already poured over $170 billion taxpayer dollars into AIG, over 1,000 times the amount paid out in bonuses. President Obama has said he's going to ``pursue every legal avenue to block these bonuses and make the American taxpayer whole.'' Well, I wish the President demonstrated the same level of outrage over the repeated taxpayer-funded bailouts that we have seen in recent months. I wish he demonstrated the same commitment to making sure that the taxpayers were made completely whole. I wish he demonstrated the same commitment to fundamental American principles. What we desperately need is an exit strategy that will get back the $170 billion that the taxpayers have already sacrificed to keep AIG running. To that end, we need a comprehensive strategy that is going to recoup all taxpayer subsidies, get the government out of the business of running private companies, picking winners and losers, and taking us further into a political economy. AIG should be held accountable for every bad decision it has made. We simply must, however, restore accountability and the market discipline in the system so that our economy will be able to grow again. We need to make it recognize that to those who still believe it ought to be the most vibrant and robust economy in the world, and the best way to accomplish that is to embrace and restore fundamental American principles that made this country great."
"Chairman Kanjorski","Thank you very much, Mr. Price. As a matter of fact, it was excellent. It was exactly 2 minutes. Now we will recognize the gentleman from California, Mr. Sherman, for 1 minute."
"Mr. Sherman","Mr. Chairman, at the appropriate time, I'll ask that Mr. Liddy be sworn. We should impose a high surtax on those executives who choose to retain excessive compensation, and that should apply to all the big bailed-out firms. Securities laws require timely disclosure of material information to shareholders and impose criminal penalties on those who conspire to withhold that information. If the 300 million shareholders of AIG, namely the American people, had been fully informed on a timely basis about these bonuses, we would not have invested $170 billion. We certainly would not have invested the additional $30 billion that was put in just 2 weeks ago. We would have insisted on receivership. This would have saved us tens of billions of dollars, prevented billions of dollars from being disbursed to foreign banks, prevented the bonuses from being paid, and voided the bonus contracts. I have urged receivership. Some can argue against receivership. But no one can argue in favor of a criminal conspiracy to withhold information from the American people so as to deprive them of the right to decide whether we should have receivership. I yield back."
"Chairman Kanjorski","Thank you, Mr. Sherman. And now we will hear from the gentleman from Delaware, Mr. Castle, for 1\1/2\ minutes."
"Mr. Castle","Thank you, Mr. Chairman. While we seem to all agree that AIG employee bonuses are a poor use of taxpayer dollars at this critical point in time, I am concerned we aren't getting the full story here. The Fed and the Treasury are stewards of the American taxpayer investment in AIG, an amount approaching an 80 percent ownership share of that company since September of 2008. It is my understanding that the Treasury, the Fed, and AIG executives have been discussing these bonus payments amongst themselves for the last 3 months. I would like to know what was said between these agencies, what options were weighed, and how the bonus decisions were ultimately made. Any details on this matter that can be provided are of utmost concern to me and the American public. I realize Mr. Liddy is relatively new to his position. I'm sure he can describe AIG's role in these decisions. However, I am disappointed, Mr. Chairman, that we will not be hearing today from the Fed and Treasury to discuss their role during today's hearing. And I heard you state earlier we will hear from them in a week or so, but I think they should have been here today. The American taxpayer is being asked to trust government now more than ever. The Treasury and the Fed are overseeing the expenditure of billions, if not trillions of dollars to stabilize our financial infrastructure and get our economy on solid ground. We understand that this role is difficult, but transparency and honesty is paramount as we work to regain fiscal stability. I look forward to hearing from our witnesses today, and I look forward to hearing from Treasury and the Fed when they arrive here. I yield back the balance of my time, Mr. Chairman."
"Chairman Kanjorski","Thank you very much, Mr. Castle. Now, we will hear from Mr. Capuano of Massachusetts for 1 minute."
"Mr. Capuano","Thank you, Mr. Chairman. Mr. Chairman, this first panel is made up of thrift regulators, insurance regulators, and credit rating agencies. I want to know where were you or your agency, or more importantly some of your sister agencies at a different level? Where were they when AIG was getting ready to do this? Not today. I want to know how we got where we are. I want to know, do you believe that what we have done so far, the path we have taken, is it better or worse than simply declaring bankruptcy for this company and getting it over with? I want to know whether you believe that AIG, whether they will ever return to profitability, whether the taxpayers will ever see their money back, and if so, when? Thank you, Mr. Chairman. I return my time."
"Chairman Kanjorski","Thank you, Mr. Capuano. Now we will hear from Mr. Manzullo of Illinois for 1 minute."
"Mr. Manzullo","Mr. Chairman, I examined Mr. Kashkari from TARP on December 10th and asked him if he was going to ask for a $3 million bonus back from one individual. He said it could be deferred compensation and ostensibly not returnable. Deferred compensation for what? I represent Rockford, Illinois, the largest city with 14 percent unemployment. People are losing their jobs. Factories are closing. They're taking cutbacks, working odd shifts, and taking late night shifts. They aren't being paid to destroy the economy. They're being paid to invigorate it. They're sitting in this seat today, all 740,000 of them, wondering how could government do something so stupid as to allow these people to make that kind of money and then sit back and everybody point fingers at each other. We want some answers today."
"Chairman Kanjorski","Thank you very much, Mr. Manzullo. Now we will hear from Mrs. Maloney of New York for 1 minute."
"Mrs. Maloney","Thank you. American taxpayers are justifiably outraged. AIG will be remembered as one of the worst financial disasters in American corporate history. Six months into the crisis, AIG executives still have not read the memo from the American taxpayer. It is morally reprehensible and fiscally irresponsible to expect bonus money for bringing a corporate giant to its knees and paralyzing a national economy. There are many proposals before Congress now to address this outrage. I have authored legislation which would tax at 100 percent any bonus compensation where the U.S. taxpayer has majority ownership of the company. This would bring back the $125 million in bonus money. Bonuses should be based on creating value, not destroying it and a formerly great company, AIG."
"Chairman Kanjorski","Now we will hear from Mr. Royce of California for 1 minute."
"Mr. Royce","Thank you, Mr. Chairman. I voted against the bailout of AIG, and I wrote an editorial at the time, ``Bailout Plan Could Mutate into a Gravy Train of Tax Money.'' Well, it has. And rewarded in this are the counterparties around the world that made poor investments with AIG. Rewarded with bonuses are the members of the very Financial Products Division that contributed to AIG's demise. Rewarded is AIG, that now appears to be using their new systemically significant label issued by the Federal Government to charge artificially lower rates in the commercial lines and undercut responsible small private insurance companies in this country. Central to this discussion on AIG is what Chairman Bernanke told us. He said 54 various State insurance regulators didn't have the capacity to deal with a global insurance company. I have been warning about the systemic risk here since 2006. Congresswoman Melissa Bean and I have been pushing a bill that will close that gap. And until we establish a world class regulatory alternative that is able to deal with a global insurance company like this, that gap will remain. Now in the meantime, we should strike these bonuses. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you, Mr. Royce. And now we will hear from Mr. Hodes of New Hampshire."
"Mr. Hodes","Thank you, Mr. Chairman. You know, as far as the American people are concerned, I think AIG now stands for Arrogance, Incompetence, and Greed. It is unacceptable that TARP funds are being pocketed by AIG executives, and it must not be allowed to stand. I agree with Chairman Frank. I think his approach is a good one. It is ridiculous to stand on these contracts as justification for paying the bonuses, given the circumstances that AIG found itself in. As representatives of the taxpayers, I believe that the contract provisions which allow bonuses for failure are unconscionable and should be held to be invalid or unenforceable on the grounds of public policy. I think it's a good thing that we explore that tack, and I look forward to supporting any way we get this money back for the American taxpayers. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you. Now we will hear for 1 minute from Mrs. Biggert of Illinois. Mrs. Biggert."
"Mrs. Biggert","Thank you, Mr. Chairman, and thank you for holding this hearing. Let me be clear. We want the money back. It should never have gone to the recipients in the first place. Today I want to know, did taxpayers who own 80 percent of this company get to vote on these bonuses? Did anyone represent the U.S. taxpayer? While preaching transparency and accountability, did the Administration and the leaders in Congress drop the ball? Did the regulators drop the ball? I would also like to know how much would the recipients have received in bonuses if the Federal Government had not stepped in in September and October and November and now in March. I don't think that there would have been any bonuses. So I think that AIG should either return the bailout money with or without the bonuses. We need to reverse this travesty. Perhaps we need to take legal action. This is not the direction that my hardworking, tax paying citizens want us to go. We can do better, and we must do better. With that, I would yield back."
"Chairman Kanjorski","Thank you, Mrs. Biggert. And now for 1 minute, Mr. Klein of Florida."
"Mr. Klein","Thank you, Chairman Kanjorski, for holding this important hearing. As most Americans are, we're pretty disgusted by the deplorable saga of AIG, and I certainly join my constituents in their outrage about the millions of dollars in bonuses that are being awarded to AIG employees. The American people understand that we are going through a difficult time and are prepared to sacrifice and work together to get our country back on track. But they will not stand for taxpayer dollars being wasted on bonuses for people who bear responsibility for this crisis in part, and neither will I. When I'm back in my district in South Florida, I talk to people who have lost their jobs, their health care, their homes, or the value of their pension investments. And here we are sitting today, or we will be sitting before the Chairman and CEO of AIG who distributed million dollar bonuses to those who drove the company and possibly our economy into the ground. There's a tremendous disconnect between the American people and the executive officers of AIG. And I certainly want to know what were they thinking when they allowed these bonuses to go forward. I look forward to the testimony and a frank discussion about how to resolve this. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you very much, Mr. Klein. And now we will hear from Mrs. Capito of West Virginia for 1 minute."
"Mrs. Capito","Thank you. Mr. Chairman, I would like to thank you for convening this hearing this morning. As I was on my way to work this morning into the office, the first person I encountered looked at me and said, ``something isn't right here,'' in reference to the recent news of the AIG bonuses. And to be honest, I couldn't agree more. When this body first considered the proposal that would become the TARP program, I and others expressed significant concerns that we were moving too quickly, there was too much risk for the taxpayer, and too little oversight. News accounts from this week only reconfirm what many of us said from the beginning. There was not adequate understanding or transparency surrounding these dollars. All across the Nation, American families and small businesses are tightening budgets, cutting back on costs, and making tough decisions. And the recent news of these bonuses has just added an insult to the prudence of these small businesses and families who are making difficult decisions every day. Whether we like it or not, or whether they like it or not, the companies that have received TARP are under intense scrutiny understandably. The light is shining brightly on their actions, and it is my hope we can resolve the current economic challenges so the taxpayers are no longer on the hook for this type of excess. I would like to thank the witnesses for being here today and I look forward to the testimony. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you, Mrs. Capito. And now we will hear from Mr. Peters of Michigan for 1 minute."
"Mr. Peters","Thank you, Mr. Chairman, and I want to thank you for holding this hearing here today. I'm one of the many members of the subcommittee who are outraged by news that employees of AIG were paid $165 million in bonuses. AIG has received over $170 billion from taxpayers, and my constituents are finding it harder and harder to believe that such support is justified. In my congressional district in Michigan, there are thousands of UAW employees who have employment contracts, and they have been told that they need to re-negotiate those contracts and make concessions to justify taxpayer investments. There are thousands of white collar employees with employment contracts who have foregone promised bonuses and benefits and have taken pay cuts in order to save the companies that they work for. People are sick of this double standard where working class and middle class workers are treated differently than the financial industry executives. What people are looking for is a sense of shared sacrifice. Wall Street does not seem to understand that yet, but they need to understand it immediately. I know that Mr. Liddy has outlined some reductions, but I look forward to hearing more from Mr. Liddy. And, again, thank you, Mr. Chairman, for this opportunity."
"Chairman Kanjorski","Thank you very much, Mr. Peters. And now we will hear from the gentleman from Texas, Mr. Hensarling."
"Mr. Hensarling","Thank you, Mr. Chairman. With respect to the TARP program, this AIG bonus scandal is simply the outrage of the week, and the week is not yet half over. The greater outrage should be the almost $180 billion and growing of taxpayer exposure. The greater outrage ought to be four bailouts later, no end in sight, and no plan of sustainability or exit strategy that has been explained to this committee, the greater outrage ought to be taxpayer money used to sustain counterparties to make them whole, counterparties who undertook a risk versus taxpayers who did not take the risk. And finally, the greater outrage ought to be over a Congress and a President who could have prevented all of this. With respect to comments out of the Administration, I am reminded of that famous scene in the Humphrey Bogart movie, Casablanca, ``I'm shocked to find gambling going on here,'' as the character stuffs the gambling winnings in his pockets. I have two suggestions: No more taxpayer funds without the ability to place these firms in receivership; and no more bonuses until the taxpayer is made whole."
"Chairman Kanjorski","Thank you very much. Next, Mr. Scott of Georgia for 1 minute."
"Mr. Scott","Thank you very much, Mr. Chairman. I just want to say how very important it is for us to quickly restore the confidence of the American people in what we're doing. In order to do that, we have to get to the bottom of how we got into this situation in the first place. I think it's very important, Mr. Chairman, to get to the bottom of this, to look at the fraud elements of this case. We have to remember that this started in March of 2008. How in the world could they justify putting out contracts of $450 million for a Financial Products Department in AIG that had only 367 employees? Also it's very important that this $165 million at the outset is only the tip of the iceberg. What they have put forward here comes to a total of $1.2 billion in bonuses that have been given throughout the firms for this year. The other point I want to make, Mr. Chairman, is, in order for us to really get the confidence of the people back, we have to put a pause button on these bailouts and get to the bottom of it. And we in Congress have that responsibility to do as well, and we have a role to play. So as we point fingers here in Congress, we have to recall that there are three fingers pointing right back at us. We have to make sure we're doing our job in order to have the confidence of the American people."
"Chairman Kanjorski","The gentleman from South Carolina for 1 minute."
"Mr. Barrett","Thank you, Mr. Chairman. Last fall, President Bush asked for my help to avoid a total collapse of the economy, a collapse which would have pushed our country into great economic peril. Back home, small business owners and major corporations called me to let me know that if we didn't take extraordinary steps in those extraordinary times, many of the employers my constituents rely on would be forced to close their doors for good. Now it disappoints me to see that some of these very companies which requested taxpayer assistance have failed to change their pattern of irresponsible decisionmaking, which undoubtedly contributed to the current economic crisis. The Bush Administration and then-chairman of the New York Fed, Timothy Geithner, mismanaged the implementation of this program, and the Obama Administration, while assuring us they knew exactly what was going on and how the monies were being spent, have failed to bring about the necessary reforms and safeguards to protect the American taxpayer. Panel, we need to figure out our exit strategy, how taxpayers are going to be paid back, and when we can end this toxic relationship with AIG."
"Chairman Kanjorski","Thank you very much, Mr. Barrett. For 1 minute, the gentleman from Idaho, Mr. Minnick."
"Mr. Minnick","I opposed the TARP bill and I opposed the bailout of AIG. I'm a businessman who, when I bought companies, took due diligence seriously. We taxpayers shouldn't buy companies or socialize businesses. Having made the mistake with AIG, we should not now throw good money after bad. Instead, we should now withdraw taxpayer support and let AIG go bankrupt. Let a Federal bankruptcy judge void these ill-advised bonus contracts, sort out the losses and bring in new qualified management to properly manage AIG before you get one more nickel of taxpayer support. Thank you, Mr. Chairman."
"Chairman Kanjorski","Thank you very much, Mr. Minnick. Next, Mr. Campbell of California for 1 minute."
