"Speaker","Speech","Type","Comments"
"Senator Shelby","Mr. Chairman, I would just like to ask you to put my statement in the record so we can go on with the panel.","Speech"," "
"Chairman Dodd","Done. Consider it done. Does anyone feel obligated to speak? Otherwise, the Corker Rule prevails. Our first witness is Gerald Corrigan, Managing Director with Goldman Sachs. He has been there for a long time. Prior to that, he was the Vice Chairman of the Federal Open Market Committee. Mr. Corrigan is also a native of the town of Waterbury, Connecticut. We don't often get to say that about witnesses here, that they come from Connecticut. We are proud of Gerry. He earned his Bachelor's degree from Fairfield University in Connecticut, as well. Simon Johnson is the Ronald A. Kurtz Professor of Entrepreneurship at MIG Sloan School of Management. He also serves as a Senior Fellow at the Peterson Institute for International Economics. Previously, Professor Johnson was the IMF's Chief Economist, from 2007 to 2008. John Reed, I have already mentioned here, is the former Chairman of Citigroup. He was also Chairman of the New York Stock Exchange from 2003 to 2005. He currently serves on the MIT Leadership Center Advisory Council, and John, we welcome you back to the Committee. Hal Scott is the Nomura Professor and Director of the Program of International Financial Systems at the Harvard Law School. Again, he has been before this Committee on numerous occasions in the past. He has taught there since 1975. Much of his work focuses on international financial issues. He is also the Director of the Nonprofit Committee on Capital Markets Regulation. And Barry Zubrow, again, who we know well, is the Chief Risk Officer and Executive Vice President for JPMorgan Chase, and again, someone we are very familiar with on this Committee. Prior to that, he was the Chief Operating Officer of Goldman Sachs, where he has worked since 1979. We thank all of you for being here this morning on relatively short notice, as well, to share your thoughts on this issue and related matters, and Gerry, we will begin with you.","Speech"," "
"Mr. Corrigan","Thank you very much, Mr. Chairman. I have again provided the Committee with a rather long statement which seeks to provide for you and your staffs some meaningful perspective on this financial reform process as a whole. And trust me, I am not going to go into the details of that, except to say that one key fact that we have to keep in mind throughout these deliberations is that the single most important proximate cause of the financial crisis was lending in all of its forms. I might just remind the Committee, probably not necessary, that based on my association with crises back in the 1980s and early 1990s, that was also true in those episodes, as well. My starting point for all of this, Mr. Chairman, is that I fully and enthusiastically agree that we have to put ``too big to fail'' behind us. My statement includes a summary of what I consider to be the financial reform agenda, the architecture, to use the word that you used, Mr. Chairman, and all I would say about that is that it is urgent that we move ahead with this. The execution will be very challenging. It is a package deal. If you fail on part of it, it will compromise other parts of it. And again, it is just a very, very difficult task. I think as a matter of perspective, it is important to keep in mind that there are a rich framework for existing rules and regulations out there already that are being enhanced by the legislative process that I think deal quite effectively with some of the issues that were raised by Chairman Volcker. I certainly do think that well managed and well supervised large institutions play a necessary and constructive role. Now, with regard to the Volcker plan itself, I would just make a couple of quick introductory remarks. First of all, there are many important definitional and details that yet need to be clarified, and in those circumstances, I have to say that it is not at all clear to me, at least at this stage, that the focus is on the issues that really were at the heart of the crisis itself. Certainly, we need greater clarification on that. Much of the focus is on so-called ``proprietary trading,'' and that, too, is a very difficult subject to define. But what I can say, based on my own kind of common sense effort to define proprietary trading at Goldman Sachs, is that over the cycle, the net revenues associated with so-called ``proprietary trading'' are 10 percent or less of firmwide revenues at Goldman Sachs. I also think that client-driven market making and hedging and risk management activities are, in my judgment, natural activities for well managed and well supervised banking groups. I think the outliers can be dealt with on a case-by-case basis, either with existing rules, much less with the enhanced rules that I am sure will flow out of the reform process. I also included in my statement, Mr. Chairman, a discussion of the issues associated with resolution authority, and resolution authority is critical to dealing with the ``too big to fail'' problem. And I have spelled out certain principles and prerequisites that I think are absolutely essential if we are to make resolution authority work, and ultimately, that, together with the other parts of the agenda I have specified, is how we will find success in the future and a safer, sounder, and more efficient financial system, while at the same time putting ``too big to fail'' behind us. I should also in closing, Mr. Chairman, say that, as I think you and others know, my respect and admiration for Chairman Volcker is unlimited. He is, in my judgment, one of the great, great figures of the past half-century or more. So it is not altogether the easiest thing in the world for me to take exception at least with some of the details that the Chairman has suggested. But I want to assure you and everyone else that I have more respect and more admiration for Paul Volcker than I do for any man or woman alive. Thank you very much, Mr. Chairman.","Statement","STATEMENT OF E. GERALD CORRIGAN, MANAGING DIRECTOR, GOLDMAN, SACHS AND CO."
"Chairman Dodd","Thank you very much, Gerry. I appreciate it very much.","Speech"," "
"Mr. Johnson","Thank you, Senator. I strongly support the Volcker Rules, as everybody is starting to call them, in terms of the principles they put forward. I think there are two main principles. The first is that we should redesign the size cap that does already exist for U.S. banks, the size cap from the 1994 Riegle-Neal Act. We should redesign it to reflect current realities. And second, we should address the issue that has arisen, in particular over the past few years, of U.S. Government backing for very large financial enterprises that have basically an unlimited ability to take risk around the world. I do not, however, think that the exact formulation of the Volcker Rules as put forward is the right way to go. I think, actually, you should consider tightening the restrictions on the largest banks and reducing the size cap, and I would emphasize that our banks are now already much larger as a percent of the--our largest banks as a percent of the economy, a percent of total financial assets, than we have ever seen before in the United States. Our largest six banks have assets worth over 60 percent of GDP. This reflects, in addition to what has happened in the financial crisis and the bailout and the rescue, it reflects the underlying concentration of these financial markets. So the big four banks now have more than half of the mortgage market in this country and two-thirds of the market for credit cards. This is unfair competition. Because these banks are too big to fail, they have lower funding costs, they are able to attract more capital, they make more money over the cycle, and they continue to get larger. And I do not think that we have seen the end of this. If you look at the European situation today, for example, it is much worse than what we have in this country with regard to the size of the largest banks. Just as one example, the Royal Bank of Scotland peaked with total assets at 125 percent of U.K. GDP. That is a seriously troubled bank that is now the responsibility of the U.K. taxpayer. If we allow our biggest banks to continue to build on these unfair market advantages and the lower funding costs, we will head in the same direction. I think I would suggest to you that you consider imposing a size cap on banks relative not to total normal assets or liabilities, which is the Volcker proposal, because that is not bubble-proof. If you have a massive increase in house prices, real estate prices, such as happened in Japan in the 1980s, you will have a big increase in the normal size of bank balance sheets. And when the bubble bursts, you are going to have a big problem. I think the size cap should be redefined as a percent of GDP. And I think that while the science on bank size is, to be sure, incomplete and inexact, there is no evidence that I can find of any kind, and I have spent a lot of time talking to technical people from they financial sector and people at central banks, people in the banking system themselves have impressed various points on me. I cannot find anything--I put this in the written testimony--that supports the idea that societies such as ours should have banks with total assets larger than around $100 billion in today's money. Now, if you were to impose a size cap of, say, 3 or 5 percent of GDP, no bank can be larger than that size, that would return our biggest banks roughly to the position that they had in the early 1990s. Now, our financial system worked very well in the early 1990s. Goldman Sachs, as one example, was one of the world's top investment banks. I don't think anyone questioned the competitive sector. But since the early 1990s, we have developed a lot more system risk focused on the existence of these very big banks. So, as Mr. Corrigan said, the essence of this crisis was lending, but it was lending that at the heart of it was based on the idea you could make nonrecourse loans to people who can walk away from their homes when the house value falls, leaving the bank with huge losses. How do people think this was a good idea? Why did they think that this would survive as a business model? Well, I think it was very much about the size of these banks and very much about the support they expected to receive when they are under duress. So in conclusion, I think the Volcker principles are exactly right. I think they are long overdue. I think you should--I hope that you will take them up and develop them further. I think the degree of unfair market competition, the degree to which the community banks are disadvantaged by the current situation, because they have to pay a lot more money-- they pay higher interest for funds, their cost of capital is higher--this is unfair. This dynamic will continue unless you put an effective cap on it. The biggest banks will become even larger and even more dangerous. Thank you very much.","Statement","STATEMENT OF SIMON JOHNSON, RONALD A. KURTZ PROFESSOR OF ENTREPRENEURSHIP, SLOAN SCHOOL OF MANAGEMENT, MASSACHUSETTS INSTITUTE OF TECHNOLOGY"
"Chairman Dodd","Thank you very much. John, welcome again.","Speech"," "
"Mr. Reed","Mr. Chairman, thank you very much for your kind welcome. Senator Shelby and everybody, I appreciate the opportunity to be with you. I had never anticipated as a retired citizen that I would find myself here, but I really am here to voice support for Mr. Volcker's suggestion, the Volcker Rule. I do think that while details have to be worked out and so forth, I think that it is a good suggestion and one that is worthy of consideration by this Committee and the Congress in general. I don't say this because I think the absence of that rule was central to the difficulties that we have just come through. I don't think that is the case. But I do say it from the point of view that if we were take a blank piece of paper and we were to say to ourselves, how can we design a financial system that would both serve the public and also be relatively safe and relatively unlikely to have a repeat of what we had, you would start out certainly with capital, which needs to be augmented. You would certainly look at the structure of the regulatory framework, which I believe this Committee is doing. But I would argue that you would also look to maybe compartmentalize the industry, not deny any function to the industry in general, but compartmentalize it so as to limit economic spillover. But as somebody who has run a large company in this industry for a long time, because of the impact that it has on the culture and the makeup of the various firms, dealing with the capital markets, proprietary trading, proprietary investing, hedge fund market, so forth and so on, each of these bring with them their own culture. These are cultures that have to exist for the particular purpose, but they have their own particular characteristics and there is no question in my mind but these cultures have an impact on the institution within which they are embedded. And if I were asked to design a system, I would not allow these kind of cultures and activities to be a part of large depository and traditional lending institutions. It is not that I feel these functions shouldn't exist. I would simply separate them from institutions that are the deposit takers and basically the traditional lenders for much of the economy. And I do this because I think the culture from the capital markets that rubs off has to do with risk taking. It certainly has to do with compensation, and it has to do with the nature of the human fabric of the various entities that we are talking about. So I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense, not because I am concerned about the economics, but because I am concerned of the nature of the impact that these various activities have on the players and the financial markets. With regard to size, I would differ a little bit with Professor Johnson. I think the antitrust laws are quite capable of dealing with size in the marketplace. The place where size is the problem has to do with the intra-industry transactions, the so-called ``counterparty risk.'' This is where the ``too big to fail'' comes into play. It isn't the balance sheet of the bank that is the problem on ``too big to fail.'' It is the interconnectedness of one financial institution with virtually all other financial institutions. And so this is where I believe we must be concerned about size. You could deal with size by having capital requirements that relate to the size of intra-industry activity, and obviously increasing capital as intra-industry activity goes up. You also, and this has been proposed and I think it is a good idea, can ask that certain instruments be traded through exchanges. This acts as a circuit breaker, the exchanges. It acts as a circuit breaker in the transmission of difficulties. And you could deal with size by simply putting limitations on counterparty risk, on the degree of leverage that can exist with regard to intra-industry trading. So the issue of size, I think, is also relevant, and so I think the two keys to Mr. Volcker's suggestion, that of segregation of function within the industry and particularly the protection of the large deposit-taking institutions and the idea of being concerned about size, have merit and deserve the consideration of this Committee. A final comment, if I could. I believe that one of the reasons that JPMorgan Chase did better than many others during this recent crisis is they did not have embedded in that institution a real money market activity, a trading house. JPMorgan Chase was the amalgam of about five commercial banks, but none of them had a big investment banking trading activity in it, and the absence of that kind of function turned out in the crisis to give them a relative strengthened position. Thank you, Mr. Chairman.","Statement","STATEMENT OF JOHN REED, RETIRED CHAIRMAN, CITIGROUP"
"Chairman Dodd","Thank you very, very much. Mr. Scott, welcome back to the Committee.","Speech"," "
"Mr. Scott","Thank you. Thank you, Chairman Dodd, Ranking Member Shelby, and Members of the Committee for permitting me to testify before you today on the Volcker rules and related size limitations.","Statement","STATEMENT OF HAL S. SCOTT, NOMURA PROFESSOR OF INTERNATIONAL SYSTEMS, HARVARD LAW SCHOOL"
"Chairman Dodd","Mr. Scott, I am going to interrupt you for a minute if I can here. I rarely get a full quorum in the Committee, and we have got one here for at least a couple of minutes. We have some nominees that I am going to quickly try and take care of. I do not think they cause any controversy, but I will take a fair crack at it anyway.","Speech"," "
"Chairman Dodd","The Committee will now turn to Professor Scott. How was that for speed? If I can just get financial reform through.","Speech"," "
"Chairman Dodd","I was going to slip it in. Smuggle it in.","Speech"," "
"Senator Shelby","Maybe you can.","Speech"," "
"Mr. Scott","This Committee has been hard at work for several months on a broad range of issues of financial reform that are crucial to our Nation's future, including new resolution procedures to protect the taxpayers from loss, reduction of systemic risk through better capital requirements and central clearing for over-the-counter derivatives, and enhanced measures of consumer protection. Less than 2 weeks ago, the Administration announced the so- called ``Volcker rules.'' Whatever one thinks of the merits of these new proposals, it is undeniable that they will take considerable time to develop and debate. Tuesday's hearing certainly underscored this point. These new proposals should not hold up action on the pressing fundamental issues much further down the track, and I encourage this Committee's continuing efforts to reach a bipartisan consensus on these issues. The asserted objective of the new proposed rules is to limit systemic risk. In my judgment, they fail to do so. If the limits on proprietary trading only apply where banking organizations take positions ``unrelated to serving customers,'' they will have little impact. For example, with respect to Wells Fargo and Bank of America, such activity represents around 1 percent of revenues. While this has been estimated to be 10 percent of the revenues of Goldman Sachs, Goldman could easily avoid the requirements by divesting itself of its banking operations since deposit-taking constitutes only 5.19 percent of its liabilities. The real source of systemic risk in the banking system, as demonstrated by this crisis, is old-fashioned lending. It was mortgage lending that was at the heart of the financial crisis. I do not agree with Mr. Volcker that these traditional activities, by the way, are entitled to a safety net. Banks should not be bailed out, whatever the reason for their losses. Indeed, the focus should be, as it is in the pending legislation, to control risky activities of whatever kind. The Volcker rules would also prohibit banks from investing in, or sponsoring, private equity including venture capital funds. This would have little impact on the large banks whose investment in private equity accounted for less than 2 percent of their balance sheets. On the other hand, bank private equity investments are important to the private equity industry as a whole, accounting for $115 billion or 12 percent of private equity investment. Depriving the industry of this important source of funds could impede our economic recovery. Turning to the size limitation proposal, let me stress that this proposal does not purport to decrease the present size of any U.S. financial institution nor would it prevent any financial institution from increasing its size through internal growth. The proposal, as I understand it, would only limit the growth of nondeposit liabilities achieved through acquisition. Accordingly, if banks or other financial institutions are too big to fail, this proposal will have no impact on them. Indeed, it even permits them to get bigger. In thinking about size, our concern should be with the size of a bank or other financial institution's interconnected positions, not its total size, because it is the degree of interconnectedness that drives bailouts, and here I fully agree with what Mr. Reed said on this. I fail to see how market share of nondeposit liabilities could be a proxy for position size. Let me briefly turn to the international context. Without international consensus, adopting these proposals will only harm the competitive position of U.S. financial institutions. These proposals have not been agreed to, even in principle, by the G-20 or major market competitors, unlike most of the other proposals that the House has considered and that are presently before your Committee. While major market leaders and international organizations have been polite in welcoming these proposals, they have not endorsed them. In conclusion, do these proposals deserve further consideration and debate? Absolutely. But are they central to reform? In my view, they are not, and I would stress the fact that they should not in any event hold up action on the complex matters already before your Committee. Thank you.","Speech"," "
"Chairman Dodd","Thank you very, very much. Mr. Zubrow, welcome to the Committee again.","Speech"," "
"Mr. Zubrow","Thank you very much, Chairman Dodd, Ranking Member Shelby, Members of the Committee. Thank you for giving us the opportunity to appear this morning. While the history of the financial crisis has yet to be written conclusively, we know enough about the causes to recognize that we need substantial regulatory reform. Our current framework was patched together over many decades. When it was tested, we saw its flaws all too clearly. Mr. Chairman, I want to assure you and the other Members of the Committee that we strongly support your efforts to craft and pass meaningful regulatory legislation. In our view, the markets and the economy reflect continued uncertainty about the regulatory environment. However, the details matter a great deal, and a bill that creates further uncertainty or undermines the competitiveness of the U.S. financial sector will not serve our goal of a strong, stable economy. At a minimum, we need a systemic regulator to monitor risk across our financial system. In addition, as we at JPMorgan Chase have stated repeatedly, no firm, including our own, should be too big to fail. Regulators need enhanced resolution authority to wind down failing firms, in a controlled way that does not put taxpayers' dollars at risk or the broader economy at risk. Other aspects of the regulatory system also need to be strengthened, including consumer protection, capital standards and the oversight of OTC derivatives. But I emphasize systemic risk regulation and resolution authority because they provide a useful framework for consideration of the most recent proposals from the Administration. Two weeks ago, the Administration proposed new restrictions on certain activities related to proprietary trading, hedge funds and private equity. The new proposals are a divergence from the hard work being done by legislators, central banks and regulators around the world to address the root causes of the financial crisis and to establish robust mechanisms to properly regulate systemically important financial institutions. While there may be valid reasons to examine these activities, there should be no misunderstanding. The activities the Administration proposes to restrict did not cause the financial crisis. Further, regulators currently have the authority to ensure that these risks are adequately managed in the areas that the Administration proposes to restrict. We need to take the next logical step of extending these authorities to all systemically important firms regardless of their legal structure. If the last 2 years have taught us anything, it is that threats to our financial system can and do originate in nondepository institutions. Thus, any new regulatory framework should reach all systemically important entities, including investment banks whether or not they have insured deposits. All systemically important institutions should be regulated to the same rigorous standards. If we leave some firms outside the scope of this regulation framework, we will be right back where we were before the crisis started. We cannot have two tiers of regulation for these systemically important, interconnected firms. As I noted at the outset, it is also very important that we get the details right. Thus far, the Administration has offered few details on what is meant about proprietary trading. Any individual trade taken in isolation might appear to be proprietary trading, but in fact is part of a mosaic of serving clients and properly managing the firm's risks. If defined improperly, this proposal could reduce the safety and soundness of our banking institutions, raise the cost of capital formation and restrict the availability of credit for businesses, large and small, all with no commensurate benefit to reducing systemic risk. Similarly, the Administration has yet to define what ownership or sponsorship of hedge funds and private equity activities means. Asset managers, including JPMorgan, serve a broad range of clients including individuals, universities and pensions, and need to offer these investors a broad range of investment opportunities across all types of asset classes. In each case, investments are designed to meet the needs of our clients. While we agree that the United States must show leadership in regulating financial firms, if we take an approach that is out of sync with other major countries, without any demonstrable risk reduction benefit, we will dramatically weaken our firms' ability to serve our clients in this Country. The Administration also proposed certain limits on the size of financial firms. If you consider the institutions that failed during the crisis, some of the largest and most consequential failures were standalone investment banks, mortgage companies, thrifts and insurance companies, not the diversified financial firms that appear to be the target of the Administration's proposals. It is not AIG's or Bear Stearns's size that led to their problems, but rather the interconnection of those firms that required the Government to step in. In fact, our capabilities, size and diversity were essential to both withstanding the impacts of the crisis and emerging as a stronger firm, but equally importantly putting us in a position to acquire Bear Stearns and Washington Mutual when the Government asked us to help. An artificial cap on liabilities will likely have significant negative consequences. Banks' liabilities and capital support the asset growth of their lending activities. By artificially capping liabilities, banks may be incented to reduce the growth of assets or the size of their existing balance sheets, which in turn would restrict our ability to make loans to consumers, to businesses, as well as to invest in Government securities. While numerical limits and strict rules may sound simple. There is great potential that they would undermine the goals of economic stability, growth and job creation. The better solution is modernization of our financial regulatory regime that gives regulators the authority and the resources needed to do the rigorous oversight involved in examining firms' balance sheets and lending practices. Let me conclude by just noting that it is vital that you as policymakers and those like us, with a stake in our financial system, work together to overhaul regulation thoughtfully and well. While the specific changes may seem arcane and technical, they are critical to the future of our economy. We look forward to working with the Committee to enact reforms that will position our financial industry and economy for sustained growth for decades to come. Thank you and I look forward to your questions.","Statement","STATEMENT OF BARRY L. ZUBROW, EXECUTIVE VICE PRESIDENT AND CHIEF RISK OFFICER, JPMORGAN CHASE AND COMPANY"
"Chairman Dodd","Thank you very, very much. I will ask the clerk to put on, let's say, 6 minutes. So we will try and get through. We have a lot of good participation here this morning. Let me begin on the issue and ask all of you briefly to comment on it. There are a lot of issues surrounding this proposal, and I am going to focus on the issue of the proprietary trading side. I think some of you made a pretty good case, and I find myself sympathetic to the notion of the size question, that this is very difficult. It is the interconnectedness that I think makes a lot of sense to me. So, in my time, I want to focus on the other matter where there seems to be a little bit more of diversity of opinion, and the issue is the effective ability, in my view, to effectively draw that bright line between proprietary trading and these other activities. I know there was some interest. Bob Diamond, who is the CEO of Barclays, reportedly made a speech in this recent matter at a gathering in Switzerland. Let me tell you the quote. He said, and I am quoting here. This is the report of the quote: ``It is very, very difficult to think that we can differentiate between the risk bank's stake and the normal course of business for their clients and customers and proprietary trading.'' Then another of his colleagues, apparently at the same setting, said the following: ``I can find a way to say that virtually any trade we make is somehow related to serving one of our clients. They can go ahead and impose the rule on Friday, and I can assure you that by Monday we will find a way around it. Nothing will change unless the definition is ironclad.'' Now I do not know who said that at that meeting, but that was the report of the meeting. And I have said that yesterday as well, that before even the ink dries on a proposal here, there will be very bright, young people who will sit and figure out some way to do a dodge. Is that your conclusion? Putting aside whether or not you agree whether we ought to do it or not, can we write such a thing here that would be ironclad, that would actually prohibit this kind of activities, and to such a degree? John, why do you not go ahead?","Speech"," "
"Mr. Reed","Mr. Chairman, I believe you can. If you run a bank, you know what you are doing. You have to have limits for the various activities in your trading floor. There is no question that people can cheat and break rules. It happens all the time. Regulators, on the other hand, can catch them. If you say to a financial institution that proprietary trading is not an accepted practice, any well-managed financial institution knows how to run its business in such a way as not to be engaged in proprietary trading. And people who argue that you cannot find this out have not in fact run these institutions.","Speech"," "
"Chairman Dodd","Mr. Johnson.","Speech"," "
"Mr. Johnson","Senator, I tend to agree with you completely on this question. You can. Within the banks, if the executives decide to shut down proprietary trading, they can do it. Sandy Weil, if I am not mistaken, closed the proprietary desk of Solomon Smith Barney in 1998 because he did not like the positions and the losses that they had incurred. But to come in from the outside and to say to legislators, or have regulators say, no more proprietary trading would I think lead to exactly the kind of evasion, evasive tactics you are talking about because there are many other ways to construct the same sort of risk return profile, which is what really they are going for with proprietary trading. They will not call it proprietary trading. It can disbursed. It can be put in different ways. So I agree with John Reed, that if the management really wants to do this, they will do it. But to impose it from the outside I think would be illusory at best and could lead to all kinds of dangerous distortions.","Speech"," "
"Chairman Dodd","Gerry, in asking you to respond to the same question, tell us here what the impact would be on Goldman in terms of revenue and profits. Would it put a prohibition on hedge fund activity, private equity activity? As a practical matter, what happens at Goldman if we have an ironclad rule?","Speech"," "
"Mr. Corrigan","The answer is not as much as some people tend to think. I think it is theoretically possible, Mr. Chairman, to construct a very tight regime for a very, very limited class of activities that you could call proprietary trading, where there is absolutely no interaction whatsoever between a group of proprietary traders and clients, and that activity is totally walled off within a given institution. But that would be a situation which I think would provide some liquidity to markets and price discovery, and that is fine. But to take the Goldman Sachs situation, if you took the net revenues associated with the best I can do to imagine a sensible definition, for example, of proprietary trading and hedge funds and private equity funds, we are, in net revenue terms, talking about something over the cycle in the broad order of magnitude of 10 percent of firmwide net revenues. Now I say over the cycle because in good years it could be a little higher, in bad years a little lower. But if you want a reference point, at least using Goldman Sachs as the example, that I think is as good as I can do right now since I do not know what the definitions that other people would have in mind when they talk about these alternative schemes.","Speech"," "
"Chairman Dodd","Let me ask. Paul Volcker said he used, I believe it was Potter Stewart in his definition of pornography: You know it when you see it. I am hesitant to go down this road, but nonetheless since he used Paul Volcker talk, which gets to the point in a sense that Professor Johnson and John Reed were making, that if it is the bank institution looking at it, and they know it when they see it, that is one thing. When the regulator is looking at it, you could end up with two different people with a very different analysis of whether or not something is pornography. So the lack of clarity and the lack of certainty seem to be affected. So I have to look at this from the standpoint of not only the institution, what the effect is on the institution and the risk posed by it, but can you define it in a clear enough way so that a good regulator would be able to identify it and see it and respond do it. And that is really the prism I think through which we have to look at this--not to exclude how the institution looks at it, but more importantly I see it as how the regulator would look at it. Do you agree with that? And, if so, then I pose the question again. Can you do this?","Speech"," "
"Mr. Zubrow","Mr. Chairman----","Speech"," "
"Chairman Dodd","And put it this way, I really do not like it. But could you do it?","Speech"," "
"Mr. Zubrow","I do think it is also important to remember that Justice Potter Stewart's remark also went on to say, with respect to pornography, that this is not it. And I think Mr. Volcker is also having the difficulty in saying that it is a very simple definition and it is very easy to see, but he seems to be having difficulty coming up with what that pure definition should be. I think that one of the significant issues that the Committee should is that proprietary trading not only means different things to different people, but in different contexts can mean different things. So, for instance, we obviously, in our regular market-making activities and client-facing activities, often take on positions from clients. We then need to hedge those risks. Now is that proprietary trading? Those risks have been given to us. They came out of client market-making activities, but now they are the bank's risks. So, if we want to go out and hedge those risks prior to being able to flatten those positions, that obviously could be interpreted by some as a form of proprietary trading. I would agree with Gerry's comment--if you take the extremely narrow definition and say that you put a group of traders in walled-off area, give them an amount of capital. That is not a business that we are in. That is not something that we find strategically attractive. Obviously, if we were to eliminate that type of activity, that would not have a particular impact on the firm.","Speech"," "
"Chairman Dodd","Thank you. I have gone over my time, and I apologize to my colleagues.","Speech"," "
"Senator Shelby","","Speech"," "
