Speaker,Speech,Type,Comments
"Senator Schumer","Thank you, Chairman Dodd, for holding this important hearing to focus on the financial crisis and the administration's response. As we made clear in our negotiations with the administration over the Emergency Economic Stabilization Act, congressional oversight is essential in order to make sure the taxpayers' money is being used well and wisely, and these hearings are a vital and important element of that oversight, and I salute you for having them in a timely way. The unfortunate truth is that the financial crisis we are facing today is not the result of an act of God or a natural disaster, some completely unforeseeable set of entirely unpredictable circumstances. It is the product of two completely avoidable failures: the failure of regulatory agencies to do their job and properly oversee the industries and firms under their purview, and the failure of banks, mortgage brokers, rating agencies, and other financial institutions to appropriately measure risk and to act accordingly. The collapse of the housing bubble, which is at the root of all of this, as Senator Dodd has mentioned, was not the shock that many people want to make it out to be. There was plenty of evidence we were in the midst of a bubble and plenty of warning from a lot of smart people that it was going to pop sooner or later. But what it comes down to is that too many people were making too much money too easily and too quickly. Mortgage and financial firms started to behave like spoiled teenagers whose parents were on vacation. Once the party started, they didn't want it to end. And if they trashed the house in the process, well, maybe the maid would come and clean it up tomorrow. And they were right about one part of it. Their parents weren't home, because with the exception of Chairwoman Bair, who has been the adult voice in all of this, the regulators who should have put a stop to all of this nonsense before it got out of hand were nowhere to be found. This was not an accident. The problem at its root was the lack of regulation. Certainly the Government can overregulate and snuff out all entrepreneurial vigor for which this country is known. But that was not the problem of this administration. The explicit policy of this administration for the last 8 years has been the view ``Deregulate, deregulate, deregulate.'' The administration even appointed an SEC Commissioner and tried to elevate him to Chairman of the FTC who wanted to repeal New Deal regulations. And when that is not possible, the administration tries not to enforce the regulations that are on the books all too often. We need thoughtful, smart, tough, and more unified regulation, which I know under Chairman Dodd and Senator Shelby's leadership we will endeavor to put in place early next year. Now, of course, we know who is stuck with the cleaning bill for this mess: the American taxpayers. If each of us was left to our own devices, each of us would have designed a different rescue plan. Unfortunately, when left with the choice between acting on this package or doing nothing, there wasn't really a choice at all. We had to act. And Secretary Paulson, Chairman Bernanke, and Chairwoman Bair all deserve credit for not letting the ideology of do nothing, complete laissez-faire, get in the way of working to bring us back from the brink of absolute disaster. But that does not mean my colleagues and I are happy about what we have had to do, nor does it mean we do not have serious questions remaining about how we are proceeding. I applaud Secretary Paulson for recognizing, despite his initial opposition, that the best approach to this crisis is the direct injection of capital into banks. I have argued from the very beginning that this is clearly the most effective way to support the banks and the financial system more generally. The history of our own Depression Era agency, the RFC, as well as experiences of both Japan and Sweden in the past decades have shown that, when done properly, capital infusions provide the best bang for the buck. But doing it properly is the key, and I continue to have a number of serious questions about how this program is being implemented. I remain especially concerned that in the Treasury's zeal to make the capital injection program easily digestible for the banks, we are feeding them a little too much dessert and not making them eat enough of their vegetables. Though you and I have spoken about this, Mr. Kashkari--and I very much appreciate your position and your rising to take this job at this crucial time--I am still not convinced that it makes much sense for banks that accept capital from the Government to continue paying dividends on their common stock. There are far better uses of taxpayer dollars than continuing the dividend payments to shareholders. And the program will only be effective if it is put to good use. With that in mind, I, along with my colleagues Senator Jack Reed and Senator Menendez, have been urging the Treasury Department to issue guidelines--not hard rules, not legal regulations, but standards that will help guide institutions' behavior now that taxpayer money has been invested. First and foremost, I believe there should be guidelines on the use of this capital. I would like the Treasury to set out goals, perhaps based upon an institution's previous lending history, for the amount of lending that each institution that receives capital injection should be doing. This will help prevent institutions from hoarding Government capital against future losses and get the money quickly out to Main Street, which has been our stated goal all along. On the flip side of that coin, I think Treasury and the financial regulators should issue guidance to discourage institutions from using this funding to engage in the kinds of risky and exotic financial activities that got us into this mess. We are not investing in these institutions just to see the financial wizards go back to playing their high stakes game, this time with some taxpayer money. Third, and finally, stronger standards of care for loan modifications are needed. Chairman Bair has led the charge on this front, and the rest of the regulators and Treasury should follow her lead. There should be a requirement that any institution receiving assistance under the TARP should have to adopt a systematic and streamlined approach to loan modifications, modeled on the approach that the FDIC has utilized in institutions that it controls. Declining home prices are the root cause of this economic crisis, and avoiding foreclosures through loan modifications is perhaps the single greatest step we can take to alleviate the current situation. Finally, last but not least, I would like to see stronger guidance issued to companies with regard to executive compensation. Even under the rules issued by Treasury, in some cases a great deal of discretion is left in the hands of the compensation committees of each institution. The Treasury Department should provide clarification and oversight for the implementation of its own rules and also begin the process of determining compensation best practices on a broader scale. Thank you, Mr. Chairman.",Statement,STATEMENT OF SENATOR CHARLES E. SCHUMER 
"Chairman Dodd","Thank you, Senator.",Speech, 
"Senator Hagel","",Speech, 
"Senator Hagel","No, sir.",Speech, 
"Chairman Dodd","Senator Menendez.",Speech, 
"Senator Menendez","Thank you, Mr. Chairman. You know, Mr. Chairman, I woke up this morning and read a quote from Secretary Paulson that said, ``I could have seen the subprime problem coming earlier, but I am not saying I would have done anything differently.'' Not done anything differently. As one of the Members on this Committee who in March of last year said at a hearing that you held we are going to have a tsunami of foreclosures and the administration said that was an exaggeration, I am concerned now that we are not dealing with this much differently. The spark that led to this economic fire was the housing market, and unless we attack it at its root, it is not going to stop the wildfire that we are in. In the month of August, over 9,800 homes entered foreclosure every day. If this statistic was that 9,800 Wall Street jobs were being lost every day, we would have ended this a long time ago. And today we learn that the number of foreclosure filings grew by more than 70 percent in the third quarter of this year compared with the same period in 2007. And, unfortunately, Mr. Chairman, in New Jersey the news was even worse. It rose to 95 percent in foreclosure filings in the same period. I believe, Mr. Chairman, we can no longer sit back and hope that lenders do the right thing. We can no longer simply encourage loan modifications. That clearly does not work. We cannot ask them nicely to do this. That does not work. I had one case in which a community development entity went to save a home of someone. There was $175,000 owed on it. They made an offer to the bank for $160,000. The bank turned it down. They went to the foreclosure sale with the $175,000 check, certified check to pay it off in full, and the bank bid it up to The Securities and Exchange Commission expected Wall Street to regulate itself and got burned. Now we are expecting lenders to modify loans on their own. Do we really expect a different result? I do not believe Treasury is doing what is necessary to modify loans in exchange for the infusion of taxpayer dollars. And I think banks have to understand that these funds are not a gift. If they do not want to play by our rules, then they certainly do not need to cash the check. That is one set. And then, finally, Mr. Chairman, the other set is people and businesses on Main Street are counting on the banks to use their capital that we have infused to free up lending, to prevent foreclosures, and to stimulate the economy. If used correctly, they are going to help small businesses stay open, keep their employees on the payroll, help students get college loans, families get auto loans, and homeowners modify mortgages. But if, in fact, they do not use it as we hope and unless we give them direction, if they stuff it under the mattress, then ultimately we may have made a CEO's sleep at night comfortable where we have done nothing about stimulating Main Street. Finally, Mr. Chairman, I do appreciate Mr. Kashkari's efforts on minority participation here. I think it is critically important, and we are going to continue to monitor that. And, last, I am gravely concerned about a situation where banks are taking advantage of AIG's low credit rating to make a windfall off of transactions they have with the Nation's mass transit agencies. And we are asking Treasury--and we will submit a question for the record, but because of the urgency of it--to have someone senior work with our Nation's transit agencies to make sure that they and the taxpayers' money are being protected. And with that, Mr. Chairman, I look forward to the witnesses.",Statement,STATEMENT OF SENATOR ROBERT MENENDEZ 
"Chairman Dodd","Thank you very much, Senator.",Speech, 
"Senator Corker","Mr. Chairman, I will honor the not making a long statement. I am troubled by some of the comments that I have heard. I do appreciate the way some of the witnesses have interacted with us over time, and I do not think we would be having these hearings if it was solely because the housing market had collapsed, which any reasonable person would have expected that to do. The exuberance here was ridiculous. I think it is because of the financial wizardry, and I hope that we will not move off of focusing on that and try to focus on the wrong things. I am very concerned about many of the statements that have been made, and I hope this hearing will shed light on the direction that we ought to be going. But thank you very much for having this hearing.",Statement,STATEMENT OF SENATOR BOB CORKER 
"Chairman Dodd","I thank you, Senator. Let me thank our colleagues, by the way, on both sides of the aisle for making the effort to be here today, too, as well, only 12 days away from our national election. The fact that people are back from their States and participating in this very important hearing is something I appreciate, taking time away from their campaigns in the case of several people, actually candidates on a ballot. So being here is something that I am deeply grateful to my colleagues for as well. With that, Sheila, we will begin with you, and let me just briefly introduce everybody so we can move quickly. Sheila Bair, as everyone knows, is the Chair of the Federal Deposit Insurance Corporation, no strange to this Committee at all. As Chair of the FDIC, she has taken a very proactive and very helpful role. I think several Members have made this point, and I want to add my words as well. Everyone has been working very hard, but in addition to hard work, you have been very creative and imaginative, I think, in terms of ideas that are coming forward, and I am going to be focusing my questions to you on the ideas you have, talking with Mr. Kashkari as well, about Treasury's response, the legislation we adopted, the authorities given. So just to have you be thinking about this, there are a lot of issues, and Bob Corker is absolutely correct. That is not the only subject matter. But certainly in my view, dealing with foreclosure issues is a critical one, so we thank you very, very much for being here. Neel Kashkari is the Interim Assistant Secretary for Financial Stability and Assistant Secretary for International Affairs at the U.S. Department of the Treasury. That is a long title, for the fact that you have been asked to sort of handle this large issue and the Troubled Asset Relief Program, the TARP program. And I want to note that Mr. Kashkari played a very critical role in negotiating the details of these. We spent a lot of hours together over 13 days beginning on September 17th to October 1. The 13 days of September are ones that none of us will ever forget in terms of what happened, and you were very influential and supportive of those efforts that Senator Schumer has talked about earlier this morning. Our next witness is the Honorable Brian Montgomery, again, no stranger to the Committee--Brian, we thank you for being here--the Federal Housing Commissioner and Assistant Secretary at the U.S. Department of Housing and Urban Development. Mr. Montgomery is currently responsible for the FHA program, which creates stable homeownership opportunities. He oversees FHASecure and Hope for Homeowners as well, designed to help families avoid foreclosure. I spoke yesterday to the Bristol, Connecticut, Chamber of Commerce, and several people stood up and had great reviews to say about the modernization of FHA and how FHA is working today. So people out in the street across the country are reacting to what has been going on. So we thank you for your work as well. Jim Lockhart is the Director of the Federal Housing Finance Agency, assumed that position with the signing of the Housing and Economic Recovery Act in July of this year; and prior to that, he was the Director of the Office of Federal Housing Enterprise Oversight, or OFHEO. I would be remiss if I did not mention that Mr. Lockhart is also a native of Connecticut. Politics is always local, Mr. Lockhart, right? I welcome you here. And our last witness, Elizabeth Duke, is the Governor of the Board of Governors of the Federal Reserve System. She took her office on August 5, 2008, and is serving out a term that expires on January 31, 2012, and we thank you as well, Ms. Duke, for being with us this morning. We will begin with you. All statements, all supporting documents will be included in the record, and we welcome your statements.",Speech, 
"Ms. Bair","Thank you, Mr. Chairman, Senator Shelby, and members of the Committee. I appreciate the opportunity to testify on recent efforts to stabilize the Nation's financial markets and to reduce foreclosures. Conditions in the financial markets have deeply shaken the confidence of people around the world in their financial systems. The events of the past several weeks are unprecedented, to say the least. The Government has taken a number of extraordinary steps to bolster public confidence in the U.S. banking system. The most recent were the measures last week to recapitalize our banks and provide temporary liquidity support to unlock credit markets, especially interbank lending. These moves match similar actions taken in Europe. Working with the Treasury Department and other bank regulators, the FDIC is prepared to do whatever it takes to preserve the public's trust in the financial system. Despite the current challenges, the bulk of the U.S. banking industry remains well capitalized. What we now face is a confidence problem, largely caused by uncertainty about the value of mortgage assets, which has made banks reluctant to lend to each other, as well as to consumers and businesses. Our efforts at the FDIC have been focused on liquidity. Last week, the FDIC Board and the Federal Reserve Board recommended that the Secretary of the Treasury invoke the ``systemic risk exception,'' which he did, after consulting with the President. The FDIC Board then used the authority to create a Temporary Liquidity Guarantee Program. This program has two features. The first guarantees new, senior unsecured debt issued by banks and thrifts and by most bank and thrift holding companies. This will help the banks fund their operations. Both term and overnight funding of banks have come under extreme pressure in recent weeks, with interest rates for short-term lending ballooning to several hundred basis points over the rate for comparable U.S. Treasuries. The guarantee will allow banks to roll maturing senior debt into new issues fully backed by the FDIC. The second feature of the new program provides insurance coverage for all deposits in non-interest bearing transaction accounts at participating institutions. These accounts are mainly for payment processing, such as payroll accounts used by businesses. Frequently, they exceed the $250,000 insurance limit and many smaller, healthy banks had expressed concerns about major outflows from these accounts. This guarantee, which runs through the end of next year, should stabilize those accounts and help us avoid having to close otherwise viable banks because of deposit withdrawals. This aspect of the program allows bank customers to conduct normal business knowing that their cash accounts are safe and sound. This is the fundamental goal of deposit insurance, safeguarding people's money, and it is vital to public confidence in the banking system. It is important to note that the new program does not use taxpayer money or the Deposit Insurance Fund. Instead, it will be paid for by direct user fees. We also remain focused on the borrower side of the equation. Everyone agrees that more needs to be done for homeowners. We need to prevent unnecessary foreclosures and we need to modify loans at a much faster pace. Preventing unnecessary foreclosures will be essential to stabilizing home prices and providing stability to mortgage markets and the overall economy. As you know, a number of steps have already been taken in this direction, but I think it is clear by now that a systematic approach is needed to help us finally get ahead of the curve. The FDIC is working closely and creatively with Treasury on ways to use the recent rescue law to create a clear framework and economic incentives for systematically modifying loans. The aim is for loan servicers to offer homeowners more affordable and sustainable mortgages. In sharing ideas with Treasury, we have drawn from the program that we are using for modifying loans at IndyMac Federal Bank since we took control of that bank in July. We have introduced a streamlined process to systematically modify troubled home mortgages owned or serviced by IndyMac. As we have done in some past bank failures, we initially suspended most foreclosures in order to evaluate the portfolio and to identify the best ways to maximize the value of the institution. Through this week, IndyMac has mailed more than 15,000 loan modification proposals to borrowers. More than 70 percent have already responded to the initial mailings in August. More than 3,500 borrowers to date have accepted the offers and thousands more are being processed. The hope is that our mortgage relief program can be a model and a catalyst to spur loan modifications across the country. It is a process that most servicers can use under existing legal arrangements. In conclusion, the FDIC is fully engaged in preserving trust and stability in the banking system. The FDIC remains committed to achieving what has been our core mission since we were created 75 years ago in the wake of the Great Depression, protecting depositors and maintaining public confidence in the financial system. Thank you very much.",Statement,STATEMENT OF SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE COMPANY 
"Chairman Dodd","Thank you very much.",Speech, 
"Mr. Kashkari","Chairman Dodd, Senator Shelby, and members of the Committee, good morning and thank you for the opportunity to appear before you today. I would like to provide you with an update on the Treasury Department's progress implementing our authorities under the Emergency Economic Stabilization Act of 2008. My written testimony includes a much more detailed description of where we are, but I am going to give a summary right now. Every American depends on the flow of money through our financial system. They depend on it for car loans, for home loans, for student loans, and to meet their basic family needs. Employers rely on credit to pay their employees. In recent months, as you know, our credit markets froze up and lending became extremely impaired. Congress, led by this Committee and others, recognized the threat the frozen credit markets posed to Americans and to our economy as a whole. Secretary Paulson is implementing the Department's new authorities with one simple goal: to restore capital flows to the consumers and businesses that form the core of our economy. The Treasury has moved quickly since enactment of the bill to implement programs that will provide stability to our markets, protect the taxpayers to the maximum extent possible, and help our financial institutions to support our consumers and businesses across the country. Since the announcement of our capital purchase program, we have seen numerous signs of improvement in our markets and in the confidence of our financial institutions. While there have been recent positive developments, our markets remain fragile. I would like to spend just a quick few moments outlining steps we have taken to implement the TARP. We have seven policy teams driving forward and they are making rapid progress. First, our mortgage-backed securities purchase program. We selected the Bank of New York Mellon to serve as a custodian and expect to hire asset managers in the coming days. A Treasury team has been working around the clock to design the auction, identify which mortgage-backed securities to purchase, and to determine how best to reach the thousands of financial institutions who may be bidding. Two, whole loan purchase program. This team is working with bank regulators to identify which types of loans to purchase first, how to value them, and which purchase mechanism will best meet our policy objectives. They also expect to hire asset managers very soon. Third, insurance program. We are establishing a program to insure trouble mortgage-related assets. We have submitted a request for comment to the Federal Register and are seeking the best ideas on structuring options for that program. Four, equity purchase program. Treasury worked very closely with the four banking regulatory agencies to design and announce a voluntary capital purchase program to encourage U.S. financial institutions to raise capital to increase the flow of financing to U.S. businesses and consumers and to support the U.S. economy. Treasury will purchase up to $250 billion of senior preferred shares on standardized terms. This is an investment. The Government will not only own shares that we expect will result in a reasonable return, but will also receive warrants for common stock in participating institutions. The program is available to qualifying U.S. depository institutions. We are working very hard to publish the legal documentation required so that private banks can participate on the same terms as public institutions. We have allocated sufficient capital so that all qualifying banks can fully participate. Treasury and the banking regulatory agencies have announced a streamlined and systematic process to apply for the capital program. Financial institutions should first consult with their primary Federal regulator and then use the single standardized application form that's available on their regulator's website. Once the regulator has reviewed the application, they will send the application to the Treasury Department. Treasury will give considerable weight to the recommendations of the regulators and decide ultimately whether or not to make the capital purchase. All completed transactions will be announced to the public within 48 hours, but we will not announce any applications that are withdrawn or denied. No. 5, homeownership preservation. We have begun working with the Department of Housing and Urban Development and HOPE NOW to maximize the opportunities to help as many homeowners as possible while also protecting the taxpayers. We have hired Donna Gambrell, who is the Director of the Community Development Financial Institution Fund and former Deputy Director of Consumer Protection and Community Affairs at the FDIC to oversee this effort and serve as our interim Chief of Homeownership Preservation. When we purchase mortgages or mortgage-backed securities, we will look for every opportunity possible to help homeowners. No. 6, executive compensation. Companies participating in Treasury's programs must adopt the Treasury Department standards for executive compensation and corporate governance. And No. 7, compliance. Treasury is committed to transparency and oversight in all aspects of this program. We have been meeting regularly with the Government Accountability Office to monitor the program and GAO is establishing an office onsite at Treasury. The Financial Stability Oversight Board has already met several times and they selected Chairman Bernanke to serve as Chairman of the Oversight Board. The Administration is also working to identify potential candidates to serve as Special Inspector General. In the interim, Treasury is working with our own Inspector General to monitor our progress. Now let me spend just a moment on procurement. Our approach to procurement is based on the following strategy: first, in order to protect the taxpayers, we will seek the very best private sector expertise to help us execute this program. Second, to the extent possible, opportunities to compete for contracts and to provide services should be available to small businesses, veteran-owned businesses, minority, and women-owned businesses. And third, we are taking appropriate steps to mitigate and manage potential conflicts of interest. Firms competing to provide services must disclose their potential conflicts of interest and recommend specific steps to manage those conflicts. Treasury will only hire firms when we are confident in our ability and their ability to successfully manage those conflicts. Our Chief Compliance Officer will be responsible for making certain that firms comply with the agreed upon mitigation steps. Chairman, as you can see, we have accomplished a great deal in a short period of time, but our work is only beginning. A program as large and complex as this would normally take months or even years to establish. But we do not have months or years. Hence, we are moving to implement the TARP as quickly as possible while working to ensure high quality execution. Thank you.",Statement,STATEMENT OF NEEL KASHKARI, INTERIM ASSISTANT SECRETARY FOR FINANCIAL STABILITY AND ASSISTANT SECRETARY FOR INTERNATIONAL AFFAIRS, DEPARTMENT OF TREASURY 
"Chairman Dodd","Thank you very much, Mr. Kashkari.",Speech, 
