Speaker,Speech,Type,Comments
"Chairman Dodd","I want to raise a question here with you, which I was stunned by the question because I just assumed that this went on, but apparently it does not. Credit rating agencies, I am told and they state, they do not undertake to verify the information that issuers provide them in making rating. This has led, obviously, to a perception among some that the rating agencies take the issuer's statements at face value and can choose to ignore other information they receive or are aware of about the issuers when producing a rating. Do you feel it would be appropriate to require rating agencies in formulating their ratings to consider information that they receive about an issuer and find credible from outside sources? What I find stunning is I just assumed that went on. I am told it does not. So this is sort of a--I am answering my own question. But tell me why you think there should be a different answer than the one that I am suggesting in my questioning.",Speech, 
"Mr. Barr","I would never be so foolish.",Speech, 
"Mr. Barr","I hope.",Speech, 
"Chairman Dodd","You should not feel shy. Others do all the time.",Speech, 
"Mr. Barr","So let me just say, we tried to draw a line in our proposal. We have tried to be quite clear that the Government should not be in the business of designing the methodologies for the rating agencies or validating them in any way, because we think that will just increase reliance on them. We have been quite clear that they need to disclose whatever due diligence they do so that there is transparency so that investors know when they get a rating--the rating company would say, ``We didn't do any due diligence on this rating,'' or the rating company would have to say, ``The due diligence we did consisted of calling our buddy.'' Or hopefully when the transparency kicks in, the rating agency would have to say, ``We did real due diligence. We had a third party, and they can certify they actually checked loan files.'' And I think that with that level of transparency, it will be very hard for--harder for rating agencies to continue a practice of--at least a mixed practice with respect to the kind of due diligence they have done.",Speech, 
"Chairman Dodd","You said something in the first sentence or two in your answer to my question that we do not want to dictate or require rating agencies to conduct their due diligence. Forgive me, but I do not understand what you are saying at that point. If we do not require them to do due diligence, if we do not require them to at least consider information, credible information that may contradict the information they are receiving from the issuers paying them, how can we have any confidence if we do not require that as a matter of public policy?",Speech, 
"Mr. Barr","I think there is room for lots of reasonable people to disagree about exactly where to draw the line on methodologies, Mr. Chairman, but I think the key principle is we want to be sure that there is transparency about whatever methods they used. We want to make sure that the SEC can examine whether the agencies have actually used the procedures they say they are using.",Speech, 
"Chairman Dodd","They say they are using, they say they are relying on the issuer, the one who is paying them. They can have all the transparency in the world. You telling me that you are relying on that information and that constitutes due diligence does not give me a great deal of confidence.",Speech, 
"Mr. Barr","It does not give me any confidence, sir. I am not suggesting that. But I think that we should not inflate the confidence level that the rating agencies would have on the basis of that level of due diligence, and if the investor community can see, is required to be shown that the kind of due diligence that is being conducted is not really the diligence that ought to be due, I think it will have a significant salient effect on the process.",Speech, 
"Chairman Dodd","Senator Shelby.",Speech, 
"Senator Shelby","Secretary Barr, it would take a long stretch, wouldn't it, to bring a lot of confidence back into what we feel has been lost with the rating agencies, would it not?",Speech, 
"Mr. Barr","I would agree with that, sir.",Speech, 
"Senator Shelby","Secretary Barr, S&P, Moody's, and Fitch have not, in most people's eyes, performed well in recent years. I think that is probably an understatement. Nevertheless, the SEC has ebbed a persistent confidence in these three firms--three firms--a sentiment that manifests itself in regulatory requirements that blessed the organizational structure, approach to ratings, and payment scheme of those firms. There seems to be similar bias in your draft legislation. I hope not. What steps, if any, did you take, you and your team, to ensure that no particular organizational structure, approached to ratings, or payment model was favored over another and that the regulatory structure will accommodate innovative entrance into the rating? I have always advocated, gosh, three firms nominate--they do not have it all, thank God, have all the business, but there has not been enough competition there. You know, why should you just bless three firms?",Speech, 
"Mr. Barr","Senator Shelby, we would agree with you there should be competition in this space, more entrants into the market. They should be done on a level playing field. We should have a diversity of approaches to a business structure so you have investor-pay and issuer-pay models that need to be accommodated in the system. And I think all that is absolutely critical.",Speech, 
"Senator Shelby","Something has gone wrong. We both agree with that. And so what we are trying to do is have a basic new approach to it to try to bring more transparency, a lot of transparency, eliminate conflicts of interest and all these things that were so rampant in this business. Do we agree on that?",Speech, 
"Mr. Barr","Yes, I think those fundamental principles are embedded in our legislation. We would be in agreement about that.",Speech, 
"Senator Shelby","How is the decision to leave the NRSRO ratings embedded in the regulatory framework consistent with the goal of not affording regulatory privilege to a large entity?",Speech, 
"Mr. Barr","Senator, I think that we share the goal of reducing reliance, both by private investors and by public regulators, on the rating system. And in our judgment, that requires methodically and carefully going through each way in which rating agencies' ratings are used by different regulators in different contexts. There may be some areas where you can reduce reliance. There may be other areas where you can eliminate reliance. There may be some areas where you can use the rating but you have to require--you should require judgment, independent judgment, on top of that. And each of those contexts is quite, in our judgment, specific. We want to work our way through it. We are committed to doing that. The President's Working Group of Financial Markets has a team that is looking at this issue, again, regulation by regulation.",Speech, 
"Senator Shelby","Do you believe that one of the priorities at the SEC--one of the priorities, they have a lot--should be to straighten out the problems that we all deem necessary with the rating agencies?",Speech, 
"Mr. Barr","I think it is one of the top priorities in reform, along with making sure we have resolution authority----",Speech, 
"Senator Shelby","Absolutely.",Speech, 
"Mr. Barr","----making sure we have a way of reducing systemic risk in the system and protecting consumers. So I think it is a critical part of the overall package.",Speech, 
"Senator Shelby","Heretofore, one of the factors that led this Committee to act in 2006 legislatively was the fact that the NRSRO policy decisions were being made at the SEC at the staff level rather than the Commission level, as you well know. Freestanding offices at the Commission, such as the Office of Compliance, Inspections, and Examinations, have not always been subject to the same level of scrutiny as the main divisions. You propose an office to be created, as I understand it, at the SEC dedicated to the NRSRO supervision. How would you ensure here sufficient accountability to the Commission, to the Securities and Exchange Commission?",Speech, 
"Mr. Barr","Senator Shelby, that is an issue I would be happy to continue to work further with you and the SEC on. In our judgment, having a dedicated office would increase accountability to the Commission and to the Congress because you would know exactly who is responsible for that job.",Speech, 
"Senator Shelby","My last question, and my time is about up, you also propose--your proposal would authorize the Securities and Exchange Commission to delegate reviews of NRSROs to the Public Accounting Oversight Board. What is the PCAOB's expertise that makes it uniquely qualified for this task, and would you recommend that the PCAOB Board be structured to reflect the new responsibilities?",Speech, 
"Mr. Barr","Senator, the----",Speech, 
"Senator Shelby","They are getting into a new field here, would they not?",Speech, 
"Mr. Barr","There may be elements of supervision that could be delegated with respect to accounting methodologies and other matters, where they do have expertise. We have not considered restructuring the Board to accommodate that. I would view that as an available option to the SEC, but not integral to the proposal.",Speech, 
"Senator Shelby","Thank you. Thank you, Mr. Chairman.",Speech, 
"Chairman Dodd","Thank you very much.",Speech, 
"Senator Reed","",Speech, 
"Senator Reed","Well, thank you very much, Mr. Chairman. Thank you, Mr. Secretary. The issue that Chairman Dodd raised with respect to due diligence is embroached by the second panel, Professor Coffee and Mr. Joynt on behalf of Fitch. One suggests that we instruct--Professor Coffee--neutral clients and other institutional investors that they cannot rely on ratings to meet their fiduciary obligations unless there was, in fact, third-party due diligence. Mr. Fitch's approach is to ensure that the issuers and underwriters perform such due diligence. Do you have a position with respect to these two views or another view?",Speech, 
"Mr. Barr","The Administration hasn't weighed in on the question whether there should be additional requirements outside of the rating agencies with respect to the purchasers of rated securitizations. I think that we would want to be careful, again, not to take steps that would suggest excessive confidence in the ratings themselves, and anything that we can do that improves due diligence by investors is likely to be in the right direction. But whether that needs to be a requirement on the purchaser or not, I frankly have not formed a developed view.",Speech, 
"Senator Reed","One of the aspects of the legislation I proposed is to at least adjust the pleading standards and effectively, a private right of action would be, I think, a stimulus for a lot of due diligence. Is that your position?",Speech, 
"Mr. Barr","In our judgment, this presented a complicated question. On the one hand, the changing the pleading standard might increase the incentives for due diligence in the system. On the other hand, we were concerned that such a standard might increase reliance by the investor or public on the rating agencies and may provide further avenues for issuers to sue over corporate downgrades, which we thought would potentially pose a problem in the system. So in our judgment, this was a very close question and we did not include it in our legislative proposal.",Speech, 
"Senator Reed","Thank you. Mr. Joynt, on behalf of Fitch, in his testimony says a mandatory registration concept--your concept--is unnecessary and unwarranted, is not consistent with basic free speech principles. And then Rapid Ratings' testimony predicts that the proposal will force compliance costs, raise barriers to entry of new rating agencies, and essentially impede technology and innovation. How would you respond to these, first, that mandatory registration is unnecessary, and second, to----",Speech, 
"Mr. Barr","In our judgment, the credit rating agencies shouldn't be able to opt out of having high standards and a level playing field. Consistent with our overall approach to financial regulatory reform, we don't think that financial institutions, credit rating agencies, or other participants in the system should get to choose their regulator or not. And so in our judgment, having high standards, a level playing field for competition was really important. I think, on the basis of the 2006 legislation, there is in place a system for encouraging new entrants into the credit rating agency process. Registration is not going to be a significant barrier to entry. We think competition is a good idea in this space if it is on a level playing field with high standards so there is no race to the bottom, the competition is based on everybody playing by the same rules.",Speech, 
"Senator Reed","Finally, Mr. Secretary, in the testimony of the succeeding panel, there is a question by Rapid Ratings about the rating symbol, distinguished between structured and nonstructured products. They suggest the problem is not that investors did not know they were buying structured products. They either knew and were happy to get the higher yield or they didn't understand the risks that they were buying. Essentially, the problem, they suggest, is not symbology, but accuracy. Again, how would you respond to that proposal?",Speech, 
"Mr. Barr","I think the rating of a structured product is a fundamentally different exercise from the rating of a corporate bond. The distinguishing features need to be noted. It is not just the symbol that is used, but the underlying availability of qualitative and quantitative information that we would require disclosure on. The package of those reforms, I think, will enhance transparency in the market and make it less likely that garbage ratings can be invented.",Speech, 
"Senator Reed","Thank you, Mr. Chairman.",Speech, 
"Chairman Dodd","Thank you very much.",Speech, 
"Senator Corker","",Speech, 
"Senator Corker","Mr. Chairman, thank you, and Senator Reed, thank you for all of your effort in this regard. Mr. Barr, thank you for being here. You are a very pleasant guy and I am hoping that over time, we will get this all in balance. I want to say, though, just in listening to testimony, it just seems a little schizophrenic in that this was the biggest regulatory failure in 30 years, and in essence, regulators outsourced their regulation to three for-profit entities. I mean, that is really what has happened here. We obviously realized they were doing no due diligence and basically taking what the issuers were saying. In testimony in answering just a minute ago, you said that the Federal Government should not be in the business of designing what these guys do. But on the other hand, as it relates to consumer protection, you guys want to design the products that private companies are offering. I just find this almost an out-of-body thing. When we are looking at trying to fix the inconsistencies that led to this, on one hand, we are doing almost nothing but transparency, OK. On the other hand, we are getting into actually telling companies what products they are going to offer. This is just sort of an imbalanced approach, and I don't want to spend long on that, but I wonder if you want to rebut that at all.",Speech, 
"Mr. Barr","Yes, Senator. You and I have had this exchange on previous occasions. In our judgment, we are not suggesting that the Government is going to be in the business of designing products. The legislation provides the authority to say there is a product in the marketplace that is a standard product, a 30-year fixed-rate mortgage or a 5-1 ARM, and when a customer is being offered a pay option ARM, the mortgage broker should show them----",Speech, 
"Senator Corker","And I understand all that----",Speech, 
"Mr. Barr","----what a 30-year fixed-rate mortgage looks like. And so we are not in the business of designing that product, either. We are saying there is a product in the marketplace and it is the standard product. How do we judge those? We have, in that context, a large group of individuals who are not sophisticated investors, market participants. It is a fundamentally different context from the context of credit rating agencies, where the basic backdrop is the institutional investor market and sophisticated retail investors' participation. And so you would want to come up with standards that are appropriate to each of those marketplaces.",Speech, 
"Senator Corker","Well, I appreciate that. I do see, though, that you are basically keeping the same regulatory scheme and process and making people rely or pay for these. Let me go down a little different path. Eric Dinallo, who is the Insurance Commissioner in New York, or has been up until recently, suggested that instead of the kind of scheme that we have now, since insurance companies in particular rely heavily on ratings, that the insurance entities in these States should actually pay for the ratings and they should be made available to all. That way, if credit rating agencies don't perform properly, they would be discarded. But in essence, it would be a whole different way of looking at it. Now, that may not be perfect, but I am just wondering if that kind of thinking makes any sense from your standpoint.",Speech, 
"Mr. Barr","I do think it makes sense to have a diversity of payment models and investor-pay models and issuer-pay models. I think investor-pay models have some downsides once the rating occurs. There are concerns that the investor would have incentives to avoid downgrades on their own holdings. But I do think having a diversity of views, a diversity of approaches within the same basic legal structure makes a lot of sense. I think we need to reduce reliance by regulated entities on ratings, but I think it is going to take the process a good bit of time to figure out how to replace that function in the regulatory structure with alternative judgments that can perform a similar function.",Speech, 
"Senator Corker","You know, I have issued bonds in the past and have had rating agencies rate them. I do want you to know all of them were paid in full.",Speech, 
"Senator Corker","But it is kind of an interesting process that you go through. I mean, you really do sort of look for the entity that is going to give you the rating, and then you pay them an up-front fee. And then, as the borrower, you sweat bullets ensuring you could pay everything back over time. I do wonder----",Speech, 
"Mr. Barr","That is very old fashioned of you, Senator.",Speech, 
"Senator Corker","Yes. Thank you for that, actually.",Speech, 
"Senator Corker","I do wonder whether we should consider a different payment mechanism, where in essence the credit rating agencies have skin in the game over time. And then instead of being paid up front, they are paid based on how it performs. We have talked about that a little bit with mortgage brokers and others who have had no skin in the game. And I wonder if you might comment on that. And I think some folks, some colleagues in the other body, on the other side of the aisle, have actually been promoting something called covered bonds, where in essence, instead of getting all of this risk off banks' balance sheets, they in essence are in the game all the way through. I wonder if you might comment on those two, and thank you for your testimony. In spite of some of the differences we have, and there is not time to enumerate all those right now, I do look forward to working with you and others to come up with something that is in the middle of the road.",Speech, 
"Mr. Barr","Thank you, Senator. I think both suggestions hold out very good promise. One of the features of our legislative proposal would be to give the SEC authority to require trailer payments of the kinds that you have described for credit rating agencies. I think it is a terrific suggestion. And I think there is also enormous work that can be done with covered bonds. It is not going to be a replacement for securitization, but I think it is an additional promising avenue we would be happy to work with you on.",Speech, 
"Senator Corker","Thank you.",Speech, 
"Chairman Dodd","Thank you, Senator.",Speech, 
"Senator Warner","",Speech, 
